Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
julian kristoffersen,Salernitana,1997,1,0,18,0,0,0,0,0,0,2,2022-2023,serie-a
raimonds krollis,Spezia,2001,4,0,36,0,0,0,0,1,2,4,2022-2023,serie-a
rade krunic,Milan,1993,23,18,1657,0,1,8,0,31,73,21,2022-2023,serie-a
marash kumbulla,Roma,2000,7,5,259,0,0,1,1,2,8,1,2022-2023,serie-a
khvicha kvaratskhelia,Napoli,2001,34,30,2518,12,10,1,0,139,91,291,2022-2023,serie-a
giorgos kyriakopoulos,Bologna,1996,12,8,704,0,2,2,0,21,23,50,2022-2023,serie-a
giorgos kyriakopoulos,Sassuolo,1996,12,9,766,1,1,3,0,17,32,46,2022-2023,serie-a
sam lammers,Sampdoria,1997,19,13,1100,1,1,1,0,17,19,65,2022-2023,serie-a
sam lammers,Empoli,1997,14,10,883,1,1,0,0,9,19,67,2022-2023,serie-a
kevin lasagna,Hellas Verona,1992,26,17,1572,1,2,2,0,36,19,105,2022-2023,serie-a
armand lauriente,Sassuolo,1998,28,27,2175,7,6,10,1,127,90,263,2022-2023,serie-a
valentino lazaro,Torino,1996,23,15,1373,0,3,4,0,44,74,84,2022-2023,serie-a
marko lazetic,Milan,2004,1,0,9,0,0,1,0,0,0,3,2022-2023,serie-a
darko lazovic,Hellas Verona,1990,30,27,2242,4,5,0,0,72,81,167,2022-2023,serie-a
manuel lazzari,Lazio,1993,28,22,1879,0,0,8,0,98,64,74,2022-2023,serie-a
rafael leao,Milan,1999,35,28,2421,15,8,7,1,136,122,235,2022-2023,serie-a
mehdi leris,Sampdoria,1998,32,29,2460,1,1,13,0,56,62,165,2022-2023,serie-a
karol linetty,Torino,1995,32,22,1886,1,0,8,0,27,73,32,2022-2023,serie-a
marcin listkowski,Lecce,1998,5,0,77,0,0,0,0,6,1,4,2022-2023,serie-a
diego llorente,Roma,1993,9,5,573,0,0,0,0,2,12,3,2022-2023,serie-a
stanislav lobotka,Napoli,1994,38,34,3101,1,1,2,0,51,172,39,2022-2023,serie-a
manuel locatelli,Juventus,1998,32,29,2446,0,2,8,0,25,134,37,2022-2023,serie-a
luka lochoshvili,Cremonese,1998,25,22,1839,1,2,4,0,17,70,5,2022-2023,serie-a
ademola lookman,Atalanta,1997,31,20,1729,13,6,3,0,73,79,185,2022-2023,serie-a
maxime lopez,Sassuolo,1997,30,25,2296,0,0,11,0,54,210,40,2022-2023,serie-a
matteo lovato,Salernitana,2000,17,8,814,0,0,2,0,1,8,1,2022-2023,serie-a
sandi lovric,Udinese,1998,37,28,2335,5,6,4,0,42,105,90,2022-2023,serie-a
hirving lozano,Napoli,1995,32,20,1605,3,3,3,0,86,49,190,2022-2023,serie-a
jhon lucumi,Bologna,1998,33,33,2900,0,1,8,0,37,84,6,2022-2023,serie-a
jose luis palomino,Atalanta,1990,15,8,759,1,0,4,0,3,29,3,2022-2023,serie-a
romelu lukaku,Inter,1993,25,19,1660,10,6,1,0,34,41,159,2022-2023,serie-a
sasa lukic,Torino,1996,16,13,1195,2,0,4,0,26,44,33,2022-2023,serie-a
sebastiano luperto,Empoli,1996,36,36,3135,2,0,4,2,13,72,3,2022-2023,serie-a
charalampos lykogiannis,Bologna,1993,21,11,1108,2,0,3,0,32,60,47,2022-2023,serie-a
giulio maggiore,Salernitana,1998,16,11,894,0,0,2,0,7,53,13,2022-2023,serie-a
giangiacomo magnani,Hellas Verona,1995,24,19,1532,0,1,7,1,5,32,5,2022-2023,serie-a
mike maignan,Milan,1995,22,22,1978,0,1,0,0,0,1,0,2022-2023,serie-a
jordan majchrzak,Roma,2004,1,0,14,0,0,0,0,0,0,1,2022-2023,serie-a
jeanvictor makengo,Udinese,1998,16,11,805,0,1,2,0,18,36,31,2022-2023,serie-a
lorenzo malagrida,Sampdoria,2003,6,0,109,0,0,2,0,1,4,10,2022-2023,serie-a
daniel maldini,Spezia,2001,18,4,628,2,0,1,0,13,10,34,2022-2023,serie-a
youssef maleh,Fiorentina,1998,7,4,297,0,0,2,0,3,11,17,2022-2023,serie-a
youssef maleh,Lecce,1998,17,7,674,0,1,3,0,9,19,19,2022-2023,serie-a
ruslan malinovskyi,Atalanta,1993,15,5,553,1,2,2,0,19,50,36,2022-2023,serie-a
gianluca mancini,Roma,1996,35,33,2858,1,2,7,0,17,93,19,2022-2023,serie-a
rolando mandragora,Fiorentina,1997,29,22,1950,2,4,8,0,18,142,59,2022-2023,serie-a
federico marchetti,Spezia,1983,1,0,66,0,0,0,1,0,0,0,2022-2023,serie-a
riccardo marchizza,Sassuolo,1998,10,3,283,0,1,1,0,3,15,15,2022-2023,serie-a
gian marco ferrari,Sassuolo,1992,33,24,2223,1,0,5,0,11,101,4,2022-2023,serie-a
pablo mari,Monza,1993,30,28,2487,1,0,4,0,6,57,3,2022-2023,serie-a
razvan marin,Empoli,1996,33,28,2538,2,4,7,0,35,118,27,2022-2023,serie-a
marlon,Monza,1995,28,18,1592,0,0,7,1,19,63,12,2022-2023,serie-a
luca marrone,Monza,1990,2,2,135,0,0,0,0,0,4,0,2022-2023,serie-a
lautaro martinez,Inter,1997,38,27,2576,21,6,3,0,49,83,172,2022-2023,serie-a
lucas martinez quarta,Fiorentina,1996,27,25,2171,1,1,6,0,19,119,6,2022-2023,serie-a
adam marusic,Lazio,1992,33,31,2760,0,2,8,1,38,116,43,2022-2023,serie-a
adam masina,Udinese,1994,14,8,789,2,0,2,0,4,24,6,2022-2023,serie-a
nemanja matic,Roma,1988,35,16,1852,2,2,5,0,50,134,17,2022-2023,serie-a
luis maximiano,Lazio,1999,1,1,5,0,0,0,1,0,0,0,2022-2023,serie-a
pasquale mazzocchi,Salernitana,1995,27,23,1958,2,3,2,0,70,60,102,2022-2023,serie-a
weston mckennie,Juventus,1998,15,13,1052,1,1,0,0,19,39,54,2022-2023,serie-a
gary medel,Bologna,1987,29,17,1478,0,1,5,0,1,58,5,2022-2023,serie-a
soualiho meite,Cremonese,1994,31,28,2366,0,2,5,0,26,82,22,2022-2023,serie-a
alex meret,Napoli,1997,34,34,3060,0,0,0,0,0,0,0,2022-2023,serie-a
yldrm mert cetin,Lecce,1997,1,1,20,0,0,0,0,0,0,0,2022-2023,serie-a
junior messias,Milan,1991,25,19,1498,5,2,3,0,45,54,137,2022-2023,serie-a
tommaso milanese,Cremonese,2002,2,0,27,0,0,0,0,2,2,1,2022-2023,serie-a
nikola milenkovic,Fiorentina,1997,27,23,2137,2,1,4,0,9,78,3,2022-2023,serie-a
arkadiusz milik,Juventus,1994,27,17,1586,7,1,3,1,10,34,85,2022-2023,serie-a
sergej milinkovicsavic,Lazio,1995,36,34,3022,9,8,10,0,47,166,129,2022-2023,serie-a
vanja milinkovicsavic,Torino,1997,38,38,3420,0,0,4,0,0,0,0,2022-2023,serie-a
kim minjae,Napoli,1996,35,35,3050,2,2,5,0,42,169,8,2022-2023,serie-a
aleksei miranchuk,Torino,1995,29,24,2089,4,5,0,0,47,99,105,2022-2023,serie-a
antonio mirante,Milan,1983,1,0,2,0,0,0,0,0,0,0,2022-2023,serie-a
fabio miretti,Juventus,2003,27,14,1234,0,2,2,0,33,60,85,2022-2023,serie-a
filippo missori,Roma,2004,3,2,181,0,0,1,0,1,0,3,2022-2023,serie-a
henrikh mkhitaryan,Inter,1989,31,24,1986,3,2,4,0,48,133,74,2022-2023,serie-a
salvatore molina,Monza,1992,5,1,229,0,0,1,0,9,7,22,2022-2023,serie-a
daniele montevago,Sampdoria,2003,6,3,231,0,0,1,0,1,0,10,2022-2023,serie-a
lorenzo montipo,Hellas Verona,1996,37,37,3330,0,0,1,0,0,0,0,2022-2023,serie-a
nikola moro,Bologna,1998,26,12,1226,1,5,1,0,24,102,35,2022-2023,serie-a
dany mota,Monza,1998,29,21,1912,5,1,2,0,66,34,166,2022-2023,serie-a
joao moutinho,Spezia,1998,4,0,58,0,0,0,0,0,1,2,2022-2023,serie-a
mert muldur,Sassuolo,1999,2,1,13,0,0,0,0,0,0,0,2022-2023,serie-a
luis muriel,Atalanta,1991,29,10,1073,3,3,2,2,53,71,124,2022-2023,serie-a
jeison murillo,Sampdoria,1992,20,12,1057,0,0,6,1,8,35,3,2022-2023,serie-a
nicola murru,Sampdoria,1994,20,5,784,0,0,3,0,7,27,13,2022-2023,serie-a
juan musso,Atalanta,1994,24,24,2077,0,0,1,0,0,0,0,2022-2023,serie-a
joakim mhle,Atalanta,1997,34,25,2209,3,3,5,1,81,137,186,2022-2023,serie-a
herculano nabian,Empoli,2004,1,0,1,0,0,0,0,0,0,0,2022-2023,serie-a
michel ndary adopo,Torino,2000,9,3,264,0,0,1,0,2,10,4,2022-2023,serie-a
tanguy ndombele,Napoli,1996,30,8,807,1,0,5,0,27,52,33,2022-2023,serie-a
ilija nestorovski,Udinese,1990,21,5,638,2,1,3,0,1,19,29,2022-2023,serie-a
cyril ngonge,Hellas Verona,2000,14,9,745,3,1,2,0,18,13,40,2022-2023,serie-a
hans nicolussi caviglia,Salernitana,2000,12,6,586,1,0,2,0,4,19,2,2022-2023,serie-a
dimitris nikolaou,Spezia,1998,36,34,2958,1,0,9,1,20,105,15,2022-2023,serie-a
samuel ntanda,Sampdoria,2005,1,0,4,0,0,0,0,0,0,1,2022-2023,serie-a
bram nuytinck,Udinese,1990,6,3,385,0,0,1,0,1,4,0,2022-2023,serie-a
bram nuytinck,Sampdoria,1990,19,19,1498,0,1,4,0,4,23,3,2022-2023,serie-a
mbala nzola,Spezia,1996,31,29,2653,13,2,8,0,50,50,215,2022-2023,serie-a
pedro obiang,Sassuolo,1992,17,11,876,0,1,2,0,0,40,6,2022-2023,serie-a
guillermo ochoa,Salernitana,1985,20,20,1800,0,0,1,0,0,0,0,2022-2023,serie-a
marios oikonomou,Sampdoria,1992,6,3,220,0,0,3,0,0,2,0,2022-2023,serie-a
david okereke,Cremonese,1997,33,25,2266,7,0,4,0,56,70,144,2022-2023,serie-a
caleb okoli,Atalanta,2001,17,9,960,0,0,3,0,4,19,12,2022-2023,serie-a
mathias olivera,Napoli,1997,30,17,1643,2,2,2,0,60,88,68,2022-2023,serie-a
andre onana,Inter,1996,24,24,2160,0,0,1,0,0,2,0,2022-2023,serie-a
divock origi,Milan,1995,27,10,1027,2,1,1,0,24,18,79,2022-2023,serie-a
riccardo orsolini,Bologna,1997,32,22,2124,11,4,8,2,53,62,212,2022-2023,serie-a
victor osimhen,Napoli,1998,32,30,2566,26,4,4,0,43,28,196,2022-2023,serie-a
remi oudin,Lecce,1996,31,12,1321,3,0,3,0,24,63,54,2022-2023,serie-a
adam ounas,Napoli,1996,2,0,15,0,0,0,0,3,4,1,2022-2023,serie-a
simone pafundi,Udinese,2006,8,0,85,0,0,0,0,3,6,9,2022-2023,serie-a
flavio paoletti,Sampdoria,2003,12,1,284,0,0,1,0,7,8,8,2022-2023,serie-a
leandro paredes,Juventus,1994,25,8,977,1,0,7,1,11,72,11,2022-2023,serie-a
fabiano parisi,Empoli,2000,33,33,2830,2,0,10,1,102,154,68,2022-2023,serie-a
mario pasalic,Atalanta,1995,32,24,1769,5,2,3,0,24,82,83,2022-2023,serie-a
patric,Lazio,1993,18,16,1413,0,0,1,0,0,27,3,2022-2023,serie-a
rui patricio,Roma,1988,35,35,3150,0,0,1,0,0,0,0,2022-2023,serie-a
pedro,Lazio,1987,36,17,1898,4,3,1,0,64,52,144,2022-2023,serie-a
gianluca pegolo,Sassuolo,1981,2,2,180,0,0,0,0,0,0,0,2022-2023,serie-a
pietro pellegri,Torino,2001,18,4,465,2,0,3,0,4,8,50,2022-2023,serie-a
lorenzo pellegrini,Roma,1996,32,29,2545,4,5,5,0,58,106,113,2022-2023,serie-a
luca pellegrini,Lazio,1999,7,1,180,0,0,3,0,7,9,11,2022-2023,serie-a
pepin,Monza,1996,25,11,1123,0,2,4,0,19,74,28,2022-2023,serie-a
roberto pereyra,Udinese,1991,34,33,2820,5,7,7,0,66,143,186,2022-2023,serie-a
nehuen perez,Udinese,2000,34,33,2818,2,0,7,1,23,101,26,2022-2023,serie-a
simone perilli,Hellas Verona,1995,1,1,90,0,0,0,0,0,0,0,2022-2023,serie-a
mattia perin,Juventus,1992,11,10,948,0,0,0,0,0,1,0,2022-2023,serie-a
samuele perisan,Empoli,1997,7,7,630,0,0,0,0,0,0,0,2022-2023,serie-a
matteo pessina,Monza,1997,35,34,2932,5,3,6,0,77,193,88,2022-2023,serie-a
andrea petagna,Monza,1995,31,19,1663,4,5,2,0,23,34,132,2022-2023,serie-a
giuseppe pezzella,Lecce,1997,16,10,918,0,1,2,0,28,65,48,2022-2023,serie-a
krzysztof piatek,Salernitana,1995,33,23,2140,4,5,5,0,27,33,121,2022-2023,serie-a
roberto piccoli,Hellas Verona,2001,7,2,192,0,0,0,0,2,0,8,2022-2023,serie-a
roberto piccoli,Empoli,2001,13,6,516,2,0,0,0,8,4,25,2022-2023,serie-a
charles pickel,Cremonese,1997,33,30,2483,1,0,8,1,18,104,61,2022-2023,serie-a
andrea pinamonti,Sassuolo,1999,32,25,2161,5,0,3,1,17,29,166,2022-2023,serie-a
lorenzo pirola,Salernitana,2002,26,23,1941,2,0,4,0,13,43,4,2022-2023,serie-a
niccolo pisilli,Roma,2004,1,0,1,0,0,0,0,0,0,0,2022-2023,serie-a
marko pjaca,Empoli,1995,17,5,525,0,0,1,0,22,18,33,2022-2023,serie-a
tommaso pobega,Milan,1999,19,9,883,2,0,4,0,8,36,22,2022-2023,serie-a
paul pogba,Juventus,1993,6,1,111,0,0,0,0,5,4,15,2022-2023,serie-a
matteo politano,Napoli,1993,27,14,1166,3,3,1,0,81,72,138,2022-2023,serie-a
marin pongracic,Lecce,1997,9,9,790,0,0,2,0,3,19,1,2022-2023,serie-a
stefan posch,Bologna,1997,30,30,2532,6,2,6,0,45,148,65,2022-2023,serie-a
ivan provedel,Lazio,1994,38,37,3413,0,0,1,0,0,0,0,2022-2023,serie-a
ignacio pussetto,Sampdoria,1995,5,1,152,0,0,1,0,2,1,17,2022-2023,serie-a
niklas pyyhtia,Bologna,2003,6,0,110,0,1,0,0,2,1,5,2022-2023,serie-a
fabio quagliarella,Sampdoria,1983,23,7,800,1,1,2,0,5,25,72,2022-2023,serie-a
giacomo quagliata,Cremonese,2000,20,6,699,0,1,0,1,19,28,45,2022-2023,serie-a
adrien rabiot,Juventus,1995,32,31,2748,8,4,9,0,72,133,109,2022-2023,serie-a
nemanja radonjic,Torino,1996,28,16,1461,2,2,1,0,86,42,163,2022-2023,serie-a
ivan radovanovic,Salernitana,1988,10,7,671,0,0,1,1,2,16,2,2022-2023,serie-a
ionut radu,Cremonese,1997,9,9,810,0,0,0,0,0,0,0,2022-2023,serie-a
stefan radu,Lazio,1986,1,0,1,0,0,1,0,0,1,0,2022-2023,serie-a
antonio raimondo,Bologna,2004,2,0,15,0,0,0,0,1,0,3,2022-2023,serie-a
luca ranieri,Fiorentina,1999,9,5,508,0,0,1,0,4,11,0,2022-2023,serie-a
andrea ranocchia,Monza,1988,1,1,47,0,0,0,0,0,0,0,2022-2023,serie-a
filippo ranocchia,Monza,2001,14,5,530,1,0,1,0,13,26,15,2022-2023,serie-a
giacomo raspadori,Napoli,2000,25,10,911,2,2,1,0,13,33,88,2022-2023,serie-a
giacomo raspadori,Sassuolo,2000,1,0,45,0,0,0,0,0,2,4,2022-2023,serie-a
nicola ravaglia,Sampdoria,1988,9,9,810,0,0,0,0,0,0,0,2022-2023,serie-a
ante rebic,Milan,1993,23,10,980,3,2,4,0,17,29,92,2022-2023,serie-a
arkadiusz reca,Spezia,1995,30,24,2173,1,1,5,0,82,79,94,2022-2023,serie-a
panagiotis retsos,Hellas Verona,1998,2,1,122,0,0,0,0,2,2,0,2022-2023,serie-a
franck ribery,Salernitana,1983,1,0,37,0,0,0,0,1,1,4,2022-2023,serie-a
samuele ricci,Torino,2001,28,23,2070,2,1,6,0,43,104,31,2022-2023,serie-a
tomas rincon,Sampdoria,1988,34,30,2555,0,2,7,1,27,122,35,2022-2023,serie-a
pablo rodriguez,Lecce,2001,4,0,54,0,0,0,0,2,3,7,2022-2023,serie-a
ricardo rodriguez,Torino,1992,35,30,2670,0,0,3,0,49,133,51,2022-2023,serie-a
rogerio,Sassuolo,1998,36,34,2996,0,3,5,1,110,185,115,2022-2023,serie-a
filippo romagna,Sassuolo,1997,2,0,46,0,0,0,0,1,0,0,2022-2023,serie-a
alessio romagnoli,Lazio,1995,34,33,2922,2,0,6,0,3,62,3,2022-2023,serie-a
simone romagnoli,Lecce,1990,7,1,167,0,0,0,0,0,5,0,2022-2023,serie-a
luka romero,Lazio,2004,6,1,151,1,0,0,0,4,4,21,2022-2023,serie-a
marten de roon,Atalanta,1991,35,34,2964,3,1,7,0,18,171,23,2022-2023,serie-a
francesco rossi,Atalanta,1991,1,0,4,0,0,0,0,0,0,0,2022-2023,serie-a
nicolo rovella,Monza,2001,25,21,1740,1,2,5,1,26,99,19,2022-2023,serie-a
nicolo rovella,Juventus,2001,3,0,27,0,0,1,0,1,1,2,2022-2023,serie-a
amir rrahmani,Napoli,1994,29,27,2448,2,1,2,0,23,135,5,2022-2023,serie-a
ruan,Sassuolo,1999,23,21,1711,0,0,13,3,6,22,3,2022-2023,serie-a
daniele rugani,Juventus,1994,9,6,564,0,0,0,0,2,5,0,2022-2023,serie-a
matteo ruggeri,Atalanta,2002,15,8,829,0,1,3,0,22,55,65,2022-2023,serie-a
mario rui,Napoli,1991,22,21,1749,0,6,2,1,52,153,97,2022-2023,serie-a
alessandro russo,Sassuolo,2001,1,1,90,0,0,0,0,0,0,0,2022-2023,serie-a
abdelhamid sabiri,Sampdoria,1996,18,12,1069,2,0,5,0,7,49,54,2022-2023,serie-a
alexis saelemaekers,Milan,1999,30,14,1403,2,3,1,0,52,52,143,2022-2023,serie-a
jacopo sala,Spezia,1991,6,1,112,0,0,1,0,2,6,3,2022-2023,serie-a
lazar samardzic,Udinese,2002,37,19,1848,5,4,1,0,34,100,65,2022-2023,serie-a
junior sambia,Salernitana,1996,22,7,697,0,1,3,0,23,27,38,2022-2023,serie-a
antonio sanabria,Torino,1996,33,28,2433,12,4,4,0,17,46,139,2022-2023,serie-a
leandro sanca,Spezia,2000,4,0,32,0,0,0,0,1,0,3,2022-2023,serie-a
alex sandro,Juventus,1991,25,21,1787,0,1,5,1,51,97,25,2022-2023,serie-a
nicola sansone,Bologna,1991,18,8,740,4,2,2,0,17,13,72,2022-2023,serie-a
riccardo saponara,Fiorentina,1991,29,14,1208,4,3,4,0,56,56,125,2022-2023,serie-a
mouhamadou sarr,Cremonese,1997,2,2,180,0,0,0,0,0,0,0,2022-2023,serie-a
martin satriano,Empoli,2001,31,20,1705,2,1,4,0,29,22,127,2022-2023,serie-a
giorgio scalvini,Atalanta,2003,32,29,2335,2,2,7,0,22,158,34,2022-2023,serie-a
jerdy schouten,Bologna,1997,33,29,2509,0,2,3,0,15,139,29,2022-2023,serie-a
perr schuurs,Torino,1999,30,28,2326,0,2,5,0,14,56,2,2022-2023,serie-a
demba seck,Torino,2001,19,6,519,0,0,0,0,29,17,42,2022-2023,serie-a
telasco segovia,Sampdoria,2003,1,0,4,0,0,0,0,0,0,0,2022-2023,serie-a
jacopo segre,Torino,1997,1,0,21,0,0,0,0,0,0,0,2022-2023,serie-a
vivaldo semedo,Udinese,2005,5,0,36,0,0,0,0,0,1,3,2022-2023,serie-a
stefano sensi,Monza,1995,28,21,1618,3,1,8,0,27,143,37,2022-2023,serie-a
luigi sepe,Salernitana,1991,17,17,1530,0,0,3,0,0,0,0,2022-2023,serie-a
leonardo sernicola,Cremonese,1997,32,27,2317,2,2,11,0,60,62,95,2022-2023,serie-a
stephan el shaarawy,Roma,1992,29,14,1523,7,2,3,0,58,66,136,2022-2023,serie-a
eldor shomurodov,Spezia,1995,15,9,809,1,1,2,0,7,15,53,2022-2023,serie-a
eldor shomurodov,Roma,1995,6,1,119,0,0,0,0,3,4,15,2022-2023,serie-a
marco silvestri,Udinese,1991,38,38,3420,0,0,0,0,0,0,0,2022-2023,serie-a
giovanni simeone,Napoli,1995,25,1,406,4,1,1,0,11,9,34,2022-2023,serie-a
wilfried singo,Torino,2000,31,24,2046,2,1,8,0,54,67,93,2022-2023,serie-a
salvatore sirigu,Fiorentina,1987,1,1,90,0,0,0,0,0,0,0,2022-2023,serie-a
leo skiri stigard,Napoli,1999,7,4,419,0,0,1,0,5,23,1,2022-2023,serie-a
ukasz skorupski,Bologna,1991,37,37,3330,0,0,4,0,0,0,0,2022-2023,serie-a
milan skriniar,Inter,1995,21,20,1769,0,0,5,1,16,81,10,2022-2023,serie-a
chris smalling,Roma,1989,32,31,2808,3,1,7,0,5,51,7,2022-2023,serie-a
ola solbakken,Roma,1998,14,7,502,1,2,2,0,5,14,35,2022-2023,serie-a
brandon soppy,Udinese,2002,1,1,90,0,0,1,0,4,4,4,2022-2023,serie-a
brandon soppy,Atalanta,2002,15,8,643,0,3,2,0,23,33,35,2022-2023,serie-a
roberto soriano,Bologna,1991,27,15,1326,1,3,1,0,30,56,66,2022-2023,serie-a
joaquin sosa,Bologna,2002,10,7,688,0,0,2,0,6,13,1,2022-2023,serie-a
riccardo sottil,Fiorentina,1999,18,9,833,0,2,1,0,65,27,123,2022-2023,serie-a
matias soule,Juventus,2003,13,4,420,1,0,0,0,12,15,33,2022-2023,serie-a
adama soumaoro,Bologna,1992,23,22,1867,0,0,5,1,7,50,1,2022-2023,serie-a
leonardo spinazzola,Roma,1993,26,18,1654,1,4,3,0,107,63,87,2022-2023,serie-a
marco sportiello,Atalanta,1992,15,14,1339,0,0,0,0,0,2,0,2022-2023,serie-a
petar stojanovic,Empoli,1995,27,16,1530,0,1,3,0,50,91,51,2022-2023,serie-a
gabriel strefezza,Lecce,1997,35,30,2442,8,4,5,0,71,107,177,2022-2023,serie-a
david strelec,Spezia,2001,7,1,169,0,0,0,0,2,1,14,2022-2023,serie-a
isaac success,Udinese,1996,30,21,1815,1,6,4,0,37,53,200,2022-2023,serie-a
ibrahim sulemana,Hellas Verona,2003,16,6,651,0,0,4,0,4,18,5,2022-2023,serie-a
mile svilar,Roma,1999,3,3,270,0,0,1,0,0,0,0,2022-2023,serie-a
wojciech szczesny,Juventus,1990,28,28,2472,0,0,0,0,0,0,0,2022-2023,serie-a
benjamin tahirovic,Roma,2003,11,4,355,0,0,1,0,0,9,3,2022-2023,serie-a
adrien tameze,Hellas Verona,1994,37,35,3031,0,0,3,0,32,103,58,2022-2023,serie-a
ciprian tatarusanu,Milan,1986,16,16,1440,0,1,0,0,0,0,0,2022-2023,serie-a
filippo terracciano,Hellas Verona,2003,20,7,821,0,1,2,0,16,37,24,2022-2023,serie-a
pietro terracciano,Fiorentina,1990,29,29,2610,0,0,1,0,0,0,0,2022-2023,serie-a
aleksa terzic,Fiorentina,1999,22,8,935,1,1,2,0,49,40,61,2022-2023,serie-a
florian thauvin,Udinese,1993,16,5,546,0,0,1,0,19,24,49,2022-2023,serie-a
malick thiaw,Milan,2001,20,15,1362,0,0,5,0,6,67,2,2022-2023,serie-a
kristian thorstvedt,Sassuolo,1999,31,13,1136,2,1,5,0,31,60,54,2022-2023,serie-a
jeremy toljan,Sassuolo,1994,31,29,2672,0,1,3,0,56,142,99,2022-2023,serie-a
rafael toloi,Atalanta,1990,32,32,2784,2,1,8,0,21,148,29,2022-2023,serie-a
fikayo tomori,Milan,1997,33,32,2760,1,1,5,0,26,122,10,2022-2023,serie-a
sandro tonali,Milan,2000,34,30,2713,2,7,7,0,61,159,86,2022-2023,serie-a
lorenzo tonelli,Empoli,1990,1,0,19,0,0,0,1,0,0,0,2022-2023,serie-a
william troostekong,Salernitana,1993,9,4,444,1,0,1,0,1,6,0,2022-2023,serie-a
frank tsadjout,Cremonese,1999,20,14,1051,3,1,1,0,15,18,63,2022-2023,serie-a
alessandro tuia,Lecce,1990,7,6,509,0,0,1,0,1,20,0,2022-2023,serie-a
martin turk,Sampdoria,2003,4,4,360,0,0,0,0,0,0,0,2022-2023,serie-a
destiny udogie,Udinese,2002,33,31,2704,3,4,5,0,109,106,155,2022-2023,serie-a
samir ujkani,Empoli,1988,1,0,7,0,0,0,0,0,0,0,2022-2023,serie-a
samuel umtiti,Lecce,1993,25,24,2113,0,0,8,0,12,56,2,2022-2023,serie-a
diego valencia,Salernitana,2000,12,0,231,0,0,1,0,1,4,21,2022-2023,serie-a
emanuele valeri,Cremonese,1998,37,31,2785,2,3,3,0,111,90,158,2022-2023,serie-a
mattia valoti,Monza,1993,16,4,453,0,0,1,0,7,16,9,2022-2023,serie-a
johan vasquez,Cremonese,1998,25,19,1813,1,0,7,0,18,48,12,2022-2023,serie-a
matias vecino,Lazio,1991,32,17,1691,2,0,6,0,22,88,17,2022-2023,serie-a
miguel veloso,Hellas Verona,1986,22,14,1163,0,0,6,0,17,84,22,2022-2023,serie-a
lorenzo venuti,Fiorentina,1995,17,9,924,0,1,2,0,24,44,43,2022-2023,serie-a
daniele verde,Spezia,1996,25,11,998,3,0,1,0,18,42,57,2022-2023,serie-a
simone verdi,Hellas Verona,1992,24,12,1096,5,0,3,0,34,46,57,2022-2023,serie-a
valerio verre,Sampdoria,1994,18,6,677,0,0,5,0,16,45,27,2022-2023,serie-a
guglielmo vicario,Empoli,1996,31,31,2783,0,0,3,0,0,0,0,2022-2023,serie-a
ronaldo vieira,Torino,1998,2,0,16,0,0,0,0,0,1,0,2022-2023,serie-a
ronaldo vieira,Sampdoria,1998,16,8,815,0,0,3,0,6,39,5,2022-2023,serie-a
emanuel vignato,Bologna,2000,8,2,242,0,1,1,0,3,9,4,2022-2023,serie-a
emanuel vignato,Empoli,2000,5,0,57,1,0,0,0,1,7,5,2022-2023,serie-a
samuele vignato,Monza,2004,5,0,62,0,1,0,0,4,1,6,2022-2023,serie-a
tonny vilhena,Salernitana,1995,33,27,2265,4,1,5,0,30,80,59,2022-2023,serie-a
gonzalo villar,Sampdoria,1998,15,8,696,0,0,2,0,9,26,2,2022-2023,serie-a
matias vina,Roma,1997,3,1,55,0,0,0,0,2,2,4,2022-2023,serie-a
dusan vlahovic,Juventus,2000,27,22,1925,10,2,1,0,22,40,117,2022-2023,serie-a
nikola vlasic,Torino,1997,34,29,2728,5,6,1,0,85,106,210,2022-2023,serie-a
joel voelkerling persson,Lecce,2003,9,0,99,0,0,0,0,1,3,10,2022-2023,serie-a
mergim vojvoda,Torino,1995,29,18,1719,0,5,3,0,30,125,81,2022-2023,serie-a
cristian volpato,Roma,2003,7,2,227,1,1,0,0,8,18,24,2022-2023,serie-a
lukas vorlicky,Atalanta,2002,3,0,24,0,0,0,0,2,3,3,2022-2023,serie-a
aster vranckx,Milan,2002,9,2,240,0,0,1,0,2,4,5,2022-2023,serie-a
stefan de vrij,Inter,1992,27,22,1945,1,0,4,0,13,55,0,2022-2023,serie-a
walace,Udinese,1995,37,37,3190,0,1,6,0,47,170,36,2022-2023,serie-a
sebastian walukiewicz,Empoli,2000,11,6,603,0,0,0,0,6,13,0,2022-2023,serie-a
georginio wijnaldum,Roma,1990,14,10,769,2,0,0,0,16,18,33,2022-2023,serie-a
harry winks,Sampdoria,1996,20,19,1716,0,0,2,0,19,117,17,2022-2023,serie-a
przemysaw wisniewski,Spezia,1998,14,11,1003,1,0,3,0,2,24,1,2022-2023,serie-a
gerard yepes,Sampdoria,2002,5,2,198,0,0,2,0,3,7,6,2022-2023,serie-a
mattia zaccagni,Lazio,1995,35,33,2770,10,6,9,0,118,76,282,2022-2023,serie-a
denis zakaria,Juventus,1996,2,1,123,0,0,0,0,2,3,3,2022-2023,serie-a
nicola zalewski,Roma,2002,33,26,2197,2,1,3,0,92,85,99,2022-2023,serie-a
