Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
rocco reitz,Gladbach,2002.0,27,21,1830,2,1,1,0,18,91,30,2024-2025,bundesliga
nicolai remberg,Holstein Kiel,2000.0,32,26,2417,0,1,11,0,25,80,31,2024-2025,bundesliga
elvis rexhbecaj,Augsburg,1997.0,27,22,1785,1,1,8,0,31,94,82,2024-2025,bundesliga
gio reyna,Dortmund,2002.0,16,3,350,2,0,3,0,5,22,19,2024-2025,bundesliga
fabian rieder,Stuttgart,2002.0,21,8,867,1,3,1,0,20,38,61,2024-2025,bundesliga
lasse rie,Mainz 05,2001.0,2,2,180,0,0,0,0,0,0,0,2024-2025,bundesliga
lars ritzka,St. Pauli,1998.0,21,11,922,1,0,1,0,8,21,34,2024-2025,bundesliga
mads roerslev,Wolfsburg,1999.0,7,2,298,0,0,0,0,7,13,18,2024-2025,bundesliga
merlin rohl,Freiburg,2002.0,19,11,965,0,1,2,0,20,22,60,2024-2025,bundesliga
lasse rosenboom,Holstein Kiel,2002.0,26,21,1734,2,2,3,0,19,34,50,2024-2025,bundesliga
max rosenfelder,Freiburg,2003.0,25,13,1249,1,0,2,0,24,29,18,2024-2025,bundesliga
tom rothe,Union Berlin,2004.0,26,19,1670,3,3,4,1,25,50,91,2024-2025,bundesliga
anthony rouault,Stuttgart,2001.0,18,14,1212,1,0,1,0,6,52,4,2024-2025,bundesliga
jerome roussillon,Union Berlin,1993.0,7,1,136,0,0,0,0,2,11,7,2024-2025,bundesliga
julian ryerson,Dortmund,1997.0,29,27,2259,2,3,6,1,66,92,136,2024-2025,bundesliga
frederik rnnow,Union Berlin,1992.0,28,28,2520,0,0,2,0,0,1,0,2024-2025,bundesliga
elias saad,St. Pauli,1999.0,18,10,900,3,2,1,0,29,27,76,2024-2025,bundesliga
marcel sabitzer,Dortmund,1994.0,26,18,1616,1,0,3,0,24,97,70,2024-2025,bundesliga
faik sakar,RB Leipzig,2008.0,1,0,1,0,0,0,0,0,0,0,2024-2025,bundesliga
manolis saliakas,St. Pauli,1996.0,30,26,2314,2,1,4,0,28,93,80,2024-2025,bundesliga
roland sallai,Freiburg,1997.0,2,0,46,0,0,0,0,4,3,2,2024-2025,bundesliga
diadie samassekou,Hoffenheim,1996.0,8,6,290,0,0,0,0,3,11,2,2024-2025,bundesliga
philipp sander,Gladbach,1998.0,27,16,1400,1,0,2,0,16,60,29,2024-2025,bundesliga
james sands,St. Pauli,2000.0,7,5,453,0,0,1,0,0,16,6,2024-2025,bundesliga
leroy sane,Bayern Munich,1996.0,30,17,1637,11,5,2,0,75,64,266,2024-2025,bundesliga
kaishu sano,Mainz 05,2000.0,34,34,3043,0,0,3,0,53,159,46,2024-2025,bundesliga
kaua santos,Eint Frankfurt,2003.0,9,8,765,0,0,0,0,0,1,0,2024-2025,bundesliga
joe scally,Gladbach,2002.0,32,30,2578,0,0,6,0,52,68,69,2024-2025,bundesliga
andras schafer,Union Berlin,1999.0,26,17,1534,1,1,3,0,23,55,42,2024-2025,bundesliga
patrik schick,Leverkusen,1996.0,31,19,1684,21,0,4,0,7,21,107,2024-2025,bundesliga
stefan schimmer,Heidenheim,1994.0,13,0,247,0,0,1,0,0,3,15,2024-2025,bundesliga
xaver schlager,RB Leipzig,1997.0,4,2,181,0,0,1,0,5,6,2,2024-2025,bundesliga
keven schlotterbeck,Augsburg,1997.0,18,15,1297,3,1,4,1,3,59,2,2024-2025,bundesliga
nico schlotterbeck,Dortmund,1999.0,23,23,1982,0,4,7,2,37,195,14,2024-2025,bundesliga
romano schmid,Werder Bremen,2000.0,32,32,2834,5,4,4,0,107,279,201,2024-2025,bundesliga
jan schoppner,Heidenheim,1999.0,33,32,2681,4,3,8,0,35,107,48,2024-2025,bundesliga
marvin schulz,Holstein Kiel,1995.0,12,3,306,0,0,3,0,5,11,2,2024-2025,bundesliga
alexander schwolow,Union Berlin,1992.0,6,6,540,0,0,0,0,0,0,0,2024-2025,bundesliga
leo scienza,Heidenheim,1998.0,25,13,1153,3,3,1,0,70,30,90,2024-2025,bundesliga
nicolas seiwald,RB Leipzig,2001.0,30,20,2084,0,0,2,0,17,140,30,2024-2025,bundesliga
benjamin sesko,RB Leipzig,2003.0,33,30,2380,13,5,2,1,47,46,141,2024-2025,bundesliga
armindo sieb,Mainz 05,2003.0,27,5,762,2,2,2,0,28,18,64,2024-2025,bundesliga
tim siersleben,Heidenheim,2000.0,16,14,1182,0,0,4,0,8,31,12,2024-2025,bundesliga
kiliann sildillia,Freiburg,2002.0,21,8,801,2,0,2,0,11,29,34,2024-2025,bundesliga
andre silva,Werder Bremen,1995.0,7,4,375,1,0,1,0,6,10,28,2024-2025,bundesliga
andre silva,RB Leipzig,1995.0,8,0,132,1,2,0,0,6,4,11,2024-2025,bundesliga
mohamed simakan,RB Leipzig,2000.0,1,1,54,0,0,0,0,3,7,4,2024-2025,bundesliga
xavi simons,RB Leipzig,2003.0,25,25,2150,10,6,5,0,85,140,185,2024-2025,bundesliga
danel sinani,St. Pauli,1997.0,26,14,1250,2,2,3,0,16,60,64,2024-2025,bundesliga
tobias sippel,Gladbach,1988.0,1,0,59,0,0,0,0,0,0,0,2024-2025,bundesliga
ibrahima sissoko,Bochum,1997.0,32,30,2610,2,1,11,1,35,105,69,2024-2025,bundesliga
tim skarke,Union Berlin,1996.0,33,11,1164,0,2,1,0,26,25,96,2024-2025,bundesliga
ellyes skhiri,Eint Frankfurt,1995.0,30,26,2231,1,2,6,0,17,105,27,2024-2025,bundesliga
leo skiri stigard,Hoffenheim,1999.0,11,11,927,0,0,0,1,0,51,1,2024-2025,bundesliga
andreas skov olsen,Wolfsburg,1999.0,12,4,535,1,1,0,0,22,22,48,2024-2025,bundesliga
robert skov,Union Berlin,1996.0,15,11,852,2,2,1,0,25,36,45,2024-2025,bundesliga
steven skrzybski,Holstein Kiel,1992.0,24,15,1323,6,3,0,0,17,64,71,2024-2025,bundesliga
eric smith,St. Pauli,1997.0,32,32,2827,1,1,7,0,16,118,11,2024-2025,bundesliga
anton stach,Hoffenheim,1998.0,30,29,2585,1,2,8,0,33,152,36,2024-2025,bundesliga
jens stage,Werder Bremen,1996.0,28,26,2204,10,5,10,0,28,104,89,2024-2025,bundesliga
josip stanisic,Bayern Munich,2000.0,14,9,876,0,2,0,0,20,76,30,2024-2025,bundesliga
niklas stark,Werder Bremen,1995.0,26,25,2106,0,1,6,1,7,62,3,2024-2025,bundesliga
pascal stenzel,Stuttgart,1996.0,10,4,290,0,0,0,0,2,12,16,2024-2025,bundesliga
leonidas stergiou,Stuttgart,2002.0,12,11,852,1,2,0,1,11,39,32,2024-2025,bundesliga
finley stevens,St. Pauli,2003.0,1,0,1,0,0,0,0,0,0,0,2024-2025,bundesliga
angelo stiller,Stuttgart,2001.0,32,31,2741,1,8,6,0,39,289,69,2024-2025,bundesliga
kevin stoger,Gladbach,1993.0,31,16,1551,3,3,3,0,40,121,95,2024-2025,bundesliga
niklas sule,Dortmund,1995.0,15,12,1053,0,0,1,0,15,47,10,2024-2025,bundesliga
mattias svanberg,Wolfsburg,1999.0,20,14,1219,3,1,4,0,11,36,39,2024-2025,bundesliga
daniel svensson,Dortmund,2002.0,12,8,781,1,3,0,0,11,41,51,2024-2025,bundesliga
haris tabakovic,Hoffenheim,1994.0,22,6,821,3,1,0,0,4,7,45,2024-2025,bundesliga
jonathan tah,Leverkusen,1996.0,33,33,2970,3,0,3,0,15,169,9,2024-2025,bundesliga
edmond tapsoba,Leverkusen,1999.0,29,29,2507,0,0,4,0,52,164,17,2024-2025,bundesliga
mathys tel,Bayern Munich,2005.0,8,2,256,0,1,0,0,6,9,34,2024-2025,bundesliga
nathan tella,Leverkusen,1999.0,27,17,1359,2,4,1,0,38,22,130,2024-2025,bundesliga
martin terrier,Leverkusen,1997.0,15,7,584,2,1,1,0,11,14,35,2024-2025,bundesliga
arthur theate,Eint Frankfurt,2000.0,31,31,2704,0,0,6,1,50,171,24,2024-2025,bundesliga
norman theuerkauf,Heidenheim,1987.0,1,0,22,0,0,0,0,0,2,0,2024-2025,bundesliga
denis thomalla,Heidenheim,1992.0,1,0,4,0,0,0,0,0,0,0,2024-2025,bundesliga
phillip tietz,Augsburg,1997.0,34,19,1686,7,2,4,0,8,29,113,2024-2025,bundesliga
umut tohumcu,Hoffenheim,2004.0,12,3,375,0,1,3,0,3,13,5,2024-2025,bundesliga
john tolkin,Holstein Kiel,2002.0,11,9,737,0,2,0,0,6,17,12,2024-2025,bundesliga
tiago tomas,Wolfsburg,2002.0,32,23,1884,6,1,7,0,31,50,125,2024-2025,bundesliga
bazoumana toure,Hoffenheim,2006.0,13,7,609,0,3,1,0,24,14,56,2024-2025,bundesliga
lucas tousart,Union Berlin,1997.0,15,6,561,0,1,2,0,4,18,13,2024-2025,bundesliga
omar traore,Heidenheim,1998.0,30,30,2616,0,1,7,0,103,117,115,2024-2025,bundesliga
kevin trapp,Eint Frankfurt,1990.0,26,26,2295,0,0,0,0,0,1,0,2024-2025,bundesliga
philipp treu,St. Pauli,2000.0,33,33,2881,0,2,2,0,58,105,117,2024-2025,bundesliga
christopher trimmel,Union Berlin,1987.0,26,20,1740,0,3,5,0,18,73,45,2024-2025,bundesliga
tuta,Eint Frankfurt,1999.0,30,26,2274,2,1,8,0,11,78,12,2024-2025,bundesliga
lukas ullrich,Gladbach,2004.0,26,24,1903,1,2,4,0,31,39,71,2024-2025,bundesliga
sven ulreich,Bayern Munich,1988.0,1,1,90,0,0,0,0,0,0,0,2024-2025,bundesliga
deniz undav,Stuttgart,1996.0,27,20,1726,9,3,4,0,31,70,141,2024-2025,bundesliga
dayot upamecano,Bayern Munich,1998.0,20,20,1759,2,0,6,0,17,137,4,2024-2025,bundesliga
jonas urbig,Bayern Munich,2003.0,8,8,720,0,0,0,0,0,3,0,2024-2025,bundesliga
can uzun,Eint Frankfurt,2005.0,20,6,675,4,1,1,0,11,42,45,2024-2025,bundesliga
josha vagnoman,Stuttgart,2000.0,26,19,1834,1,1,4,0,24,47,96,2024-2025,bundesliga
siebe van der heyden,St. Pauli,1998.0,13,11,872,1,0,4,1,10,28,26,2024-2025,bundesliga
maarten vandevoordt,RB Leipzig,2002.0,6,4,429,0,0,0,0,0,4,0,2024-2025,bundesliga
ruben vargas,Augsburg,1998.0,8,3,305,0,0,3,0,9,13,24,2024-2025,bundesliga
nikola vasilj,St. Pauli,1995.0,33,33,2969,0,0,2,1,0,0,0,2024-2025,bundesliga
denis vavro,Wolfsburg,1996.0,29,27,2461,2,0,4,0,9,96,3,2024-2025,bundesliga
milos veljkovic,Werder Bremen,1995.0,14,11,1029,0,1,1,0,9,64,2,2024-2025,bundesliga
nikolas veratschnig,Mainz 05,2003.0,15,2,364,0,0,1,0,7,7,30,2024-2025,bundesliga
arthur vermeeren,RB Leipzig,2005.0,28,18,1572,0,2,7,0,14,77,20,2024-2025,bundesliga
yorbe vertessen,Union Berlin,2001.0,17,7,718,1,0,2,0,18,16,42,2024-2025,bundesliga
gabriel vidovic,Bayern Munich,2003.0,4,0,24,0,0,0,0,0,0,3,2024-2025,bundesliga
gabriel vidovic,Mainz 05,2003.0,1,0,4,0,0,0,0,0,0,2,2024-2025,bundesliga
kevin vogt,Union Berlin,1991.0,18,16,1367,1,0,6,0,11,70,2,2024-2025,bundesliga
kevin volland,Union Berlin,1992.0,4,0,61,0,0,1,0,0,2,4,2024-2025,bundesliga
aster vranckx,Wolfsburg,2002.0,14,6,556,0,0,1,0,5,20,6,2024-2025,bundesliga
robert wagner,St. Pauli,2003.0,12,5,407,0,0,1,0,1,10,9,2024-2025,bundesliga
elye wahi,Eint Frankfurt,2003.0,8,1,196,0,0,1,0,6,5,19,2024-2025,bundesliga
hauke wahl,St. Pauli,1994.0,33,33,2970,0,0,1,0,30,142,10,2024-2025,bundesliga
paul wanner,Heidenheim,2005.0,29,20,1771,3,2,2,0,28,64,65,2024-2025,bundesliga
kjellarik watjen,Dortmund,2006.0,2,0,16,0,0,0,0,0,0,0,2024-2025,bundesliga
julian weigl,Gladbach,1995.0,33,33,2881,0,2,8,0,11,122,9,2024-2025,bundesliga
timon weiner,Holstein Kiel,1999.0,25,25,2250,0,0,4,0,0,0,0,2024-2025,bundesliga
nelson weiper,Mainz 05,2005.0,23,7,704,3,2,2,0,12,13,62,2024-2025,bundesliga
mitchell weiser,Werder Bremen,1994.0,32,32,2868,5,9,9,1,65,125,200,2024-2025,bundesliga
noah weihaupt,St. Pauli,2001.0,19,13,1160,1,0,0,0,42,33,94,2024-2025,bundesliga
noah weihaupt,Freiburg,2001.0,3,0,80,0,0,0,0,8,6,10,2024-2025,bundesliga
silvan widmer,Mainz 05,1993.0,27,3,504,0,1,3,0,3,23,36,2024-2025,bundesliga
patrick wimmer,Wolfsburg,2001.0,29,22,1770,3,4,5,1,46,91,75,2024-2025,bundesliga
jonas wind,Wolfsburg,1999.0,31,21,1966,9,3,2,0,17,100,94,2024-2025,bundesliga
florian wirtz,Leverkusen,2003.0,31,25,2351,10,12,3,0,131,176,309,2024-2025,bundesliga
dani de wit,Bochum,1998.0,28,11,1153,2,1,1,0,5,33,37,2024-2025,bundesliga
maximilian wittek,Bochum,1995.0,33,32,2706,0,0,8,0,47,141,83,2024-2025,bundesliga
marius wolf,Augsburg,1995.0,32,28,2144,1,3,2,0,36,117,95,2024-2025,bundesliga
nick woltemade,Stuttgart,2002.0,28,17,1622,12,2,5,1,31,52,141,2024-2025,bundesliga
jeong wooyeong,Union Berlin,1999.0,23,17,1263,3,2,2,0,32,63,93,2024-2025,bundesliga
granit xhaka,Leverkusen,1992.0,33,33,2888,2,7,3,0,42,318,72,2024-2025,bundesliga
erencan yardimci,Hoffenheim,2002.0,8,3,313,0,0,2,0,4,4,12,2024-2025,bundesliga
danaxel zagadou,Stuttgart,1999.0,2,0,29,0,0,1,0,0,0,0,2024-2025,bundesliga
david zec,Holstein Kiel,2000.0,18,18,1541,2,0,5,0,3,34,2,2024-2025,bundesliga
robin zentner,Mainz 05,1994.0,32,32,2880,0,0,3,0,0,2,0,2024-2025,bundesliga
cedric zesiger,Augsburg,1998.0,15,15,1221,0,2,7,1,4,40,7,2024-2025,bundesliga
cedric zesiger,Wolfsburg,1998.0,7,5,522,0,0,4,0,3,19,2,2024-2025,bundesliga
michael zetterer,Werder Bremen,1995.0,34,34,3060,0,0,2,0,0,3,0,2024-2025,bundesliga
budu zivzivadze,Heidenheim,1994.0,15,10,958,2,3,0,0,11,20,43,2024-2025,bundesliga
