Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
christopher lenz,RB Leipzig,19,19,18,1,0,,32,0,0,1,0,2023-2024,bundesliga
christopher lenz,Eint Frankfurt,4,8,1,0,0,,18,1,0,1,1,2023-2024,bundesliga
jamie leweling,Stuttgart,97,330,419,89,58,44.8,1860,38,28,46,39,2023-2024,bundesliga
philipp lienhart,Freiburg,564,520,39,9,3,0.0,2716,12,0,7,0,2023-2024,bundesliga
matthijs de ligt,Bayern Munich,490,768,75,21,2,100.0,2423,15,2,9,2,2023-2024,bundesliga
jesper lindstrm,Eint Frankfurt,3,18,24,4,4,25.0,82,4,0,5,2,2023-2024,bundesliga
dejan ljubicic,Köln,205,537,319,37,33,45.5,1746,47,5,37,18,2023-2024,bundesliga
noah loosli,Bochum,76,83,19,4,1,100.0,119,1,0,3,0,2023-2024,bundesliga
anthony losilla,Bochum,271,700,229,56,23,43.5,547,11,2,27,12,2023-2024,bundesliga
castello lukeba,RB Leipzig,955,1111,64,16,31,54.8,3477,23,1,20,9,2023-2024,bundesliga
andreas luthe,Bochum,50,0,0,0,0,,48,0,0,0,0,2023-2024,bundesliga
senne lynen,Werder Bremen,380,668,127,8,20,40.0,741,9,2,16,9,2023-2024,bundesliga
ian maatsen,Dortmund,320,645,268,23,23,56.5,2362,23,8,23,9,2023-2024,bundesliga
matej maglica,Darmstadt 98,629,529,67,13,4,25.0,1542,11,1,8,6,2023-2024,bundesliga
arne maier,Augsburg,86,321,293,28,20,60.0,680,11,6,13,11,2023-2024,bundesliga
linton maina,Köln,110,334,429,82,57,38.6,2671,64,47,38,27,2023-2024,bundesliga
patrick mainka,Heidenheim,1151,777,85,45,20,50.0,3805,15,0,13,5,2023-2024,bundesliga
lovro majer,Wolfsburg,179,598,531,65,50,50.0,2049,38,9,59,27,2023-2024,bundesliga
jordy makengo,Freiburg,215,309,149,5,26,46.2,975,20,3,14,5,2023-2024,bundesliga
julian malatini,Werder Bremen,198,216,37,6,7,85.7,578,4,0,11,3,2023-2024,bundesliga
donyell malen,Dortmund,78,261,475,118,95,44.2,1957,49,45,51,39,2023-2024,bundesliga
lennard maloney,Heidenheim,425,681,113,21,8,75.0,740,8,0,20,11,2023-2024,bundesliga
david mamutovic,Mainz 05,2,7,3,0,0,,5,0,0,0,0,2023-2024,bundesliga
braydon manu,Darmstadt 98,9,24,24,4,9,44.4,120,0,1,2,1,2023-2024,bundesliga
omar marmoush,Eint Frankfurt,60,403,503,155,112,34.8,2153,52,40,99,58,2023-2024,bundesliga
eric martel,Köln,491,817,220,35,17,41.2,1186,14,2,24,24,2023-2024,bundesliga
erhan masovic,Bochum,421,495,104,28,6,50.0,967,11,0,15,6,2023-2024,bundesliga
roberto massimo,Stuttgart,11,29,10,1,1,0.0,103,2,1,1,0,2023-2024,bundesliga
jean matteo bahoya,Eint Frankfurt,5,58,44,9,11,54.5,204,6,3,7,1,2023-2024,bundesliga
philipp max,Eint Frankfurt,249,543,225,20,11,54.5,1344,15,2,11,3,2023-2024,bundesliga
eric maxim choupomoting,Bayern Munich,55,152,201,55,39,59.0,497,6,13,20,18,2023-2024,bundesliga
noussair mazraoui,Bayern Munich,250,571,313,33,24,50.0,1600,23,7,13,6,2023-2024,bundesliga
kevin mbabu,Augsburg,314,573,451,31,82,35.4,1885,48,8,41,25,2023-2024,bundesliga
noah mbamba,Leverkusen,0,11,16,0,3,33.3,24,2,1,1,2,2023-2024,bundesliga
nathanael mbuku,Augsburg,0,4,6,1,1,0.0,51,0,1,0,0,2023-2024,bundesliga
marvin mehlem,Darmstadt 98,137,411,242,40,24,41.7,861,16,13,37,19,2023-2024,bundesliga
thomas meunier,Dortmund,214,246,106,11,8,25.0,925,13,2,6,4,2023-2024,bundesliga
alexander meyer,Dortmund,380,2,0,0,1,100.0,685,0,0,0,0,2023-2024,bundesliga
sven michel,Augsburg,21,94,133,39,22,45.5,204,3,4,22,11,2023-2024,bundesliga
enzo millot,Stuttgart,180,1008,569,70,88,52.3,1867,41,14,69,34,2023-2024,bundesliga
jovan milosevic,Stuttgart,1,9,7,1,2,100.0,29,2,0,3,0,2023-2024,bundesliga
kim minjae,Bayern Munich,1065,1233,64,19,2,100.0,3524,10,0,5,5,2023-2024,bundesliga
maximilian mittelstadt,Stuttgart,494,1098,470,35,60,60.0,2712,58,6,30,21,2023-2024,bundesliga
marko mladenovic,Eint Frankfurt,1,1,1,0,0,,0,0,0,0,0,2023-2024,bundesliga
max moerstedt,Hoffenheim,1,0,3,0,0,,8,0,0,0,0,2023-2024,bundesliga
mateu morey,Dortmund,46,41,13,2,1,100.0,172,2,0,2,1,2023-2024,bundesliga
youssoufa moukoko,Dortmund,20,86,99,24,24,45.8,291,8,10,21,10,2023-2024,bundesliga
andreas muller,Darmstadt 98,51,126,34,1,2,0.0,189,4,0,4,2,2023-2024,bundesliga
jannik muller,Darmstadt 98,332,312,51,5,4,50.0,807,5,0,10,3,2023-2024,bundesliga
kevin muller,Heidenheim,1560,14,0,0,0,,2524,0,0,2,0,2023-2024,bundesliga
marcus muller,Mainz 05,0,1,7,3,0,,0,0,0,0,0,2023-2024,bundesliga
thomas muller,Bayern Munich,65,356,547,113,21,52.4,1384,36,9,27,23,2023-2024,bundesliga
jamal musiala,Bayern Munich,86,409,630,132,154,56.5,2825,60,33,66,51,2023-2024,bundesliga
florent muslija,Freiburg,22,41,34,4,2,50.0,153,2,2,5,2,2023-2024,bundesliga
phillipp mwene,Mainz 05,302,480,381,29,32,46.9,1571,32,6,26,14,2023-2024,bundesliga
joakim mhle,Wolfsburg,521,814,536,56,58,37.9,3021,60,12,35,15,2023-2024,bundesliga
nathan ngoumou,Gladbach,102,253,306,68,58,34.5,1385,38,25,32,14,2023-2024,bundesliga
stanley nsoki,Hoffenheim,210,237,58,2,15,60.0,615,7,0,7,1,2023-2024,bundesliga
luca netz,Gladbach,486,611,416,41,48,47.9,1564,33,9,34,28,2023-2024,bundesliga
manuel neuer,Bayern Munich,893,26,1,1,1,100.0,1842,0,0,1,0,2023-2024,bundesliga
florian neuhaus,Gladbach,123,409,175,36,21,52.4,1211,20,5,13,16,2023-2024,bundesliga
jessic ngankam,Mainz 05,3,26,30,10,7,71.4,84,3,4,4,8,2023-2024,bundesliga
jessic ngankam,Eint Frankfurt,4,41,40,11,8,37.5,54,2,1,8,8,2023-2024,bundesliga
moritz nicolas,Gladbach,1115,4,0,0,0,,2118,0,0,0,0,2023-2024,bundesliga
justin njinmah,Werder Bremen,39,145,206,57,67,38.8,900,27,21,40,7,2023-2024,bundesliga
niels nkounkou,Eint Frankfurt,328,537,270,26,81,56.8,2088,34,13,22,10,2023-2024,bundesliga
felix nmecha,Dortmund,129,316,158,28,19,47.4,920,20,3,17,13,2023-2024,bundesliga
lukas nmecha,Wolfsburg,0,8,14,6,0,,4,1,0,4,2,2023-2024,bundesliga
jonathan norbye,RB Leipzig,0,1,0,0,0,,1,0,0,0,0,2023-2024,bundesliga
alexander nubel,Stuttgart,1265,13,0,0,0,,2160,0,0,0,0,2023-2024,bundesliga
kasim nuhu,Hoffenheim,2,0,1,0,0,,6,0,0,0,0,2023-2024,bundesliga
fabian nurnberger,Darmstadt 98,237,479,332,26,33,54.5,1546,26,7,15,14,2023-2024,bundesliga
tim oermann,Bochum,115,176,71,2,10,50.0,346,9,2,10,5,2023-2024,bundesliga
masaya okugawa,Augsburg,2,6,6,2,1,0.0,4,1,0,0,0,2023-2024,bundesliga
finn ole becker,Hoffenheim,88,197,106,5,18,27.8,708,13,0,14,12,2023-2024,bundesliga
mathias olesen,Köln,16,28,18,2,1,100.0,89,1,0,1,2,2023-2024,bundesliga
dani olmo,RB Leipzig,116,419,329,59,72,43.1,1925,49,18,28,26,2023-2024,bundesliga
jonas omlin,Gladbach,299,1,0,0,2,100.0,536,0,0,0,0,2023-2024,bundesliga
karim onisiwo,Mainz 05,45,211,285,77,45,42.2,653,18,9,52,28,2023-2024,bundesliga
lois openda,RB Leipzig,52,285,528,214,65,30.8,1473,30,38,72,38,2023-2024,bundesliga
leon opitz,Werder Bremen,7,6,4,1,2,50.0,28,1,1,2,0,2023-2024,bundesliga
willi orban,RB Leipzig,669,847,54,27,3,66.7,2799,11,0,8,2,2023-2024,bundesliga
ivan ordets,Bochum,458,398,84,57,1,0.0,573,3,0,4,0,2023-2024,bundesliga
patrick osterhage,Bochum,252,592,251,29,38,44.7,1232,16,3,33,17,2023-2024,bundesliga
salih ozcan,Dortmund,212,613,111,3,11,54.5,1091,15,0,13,7,2023-2024,bundesliga
willian pacho,Eint Frankfurt,1324,1287,65,16,14,85.7,3873,11,0,23,7,2023-2024,bundesliga
goncalo paciencia,Bochum,22,140,141,37,27,44.4,289,6,3,29,27,2023-2024,bundesliga
exequiel palacios,Leverkusen,341,1461,439,21,26,88.5,2297,24,2,22,13,2023-2024,bundesliga
milos pantovic,Union Berlin,4,4,2,1,1,100.0,18,0,1,1,0,2023-2024,bundesliga
antonios papadopoulos,Dortmund,67,22,2,0,0,,76,0,0,0,0,2023-2024,bundesliga
merveille papela,Mainz 05,23,67,31,7,3,100.0,126,4,3,6,10,2023-2024,bundesliga
leart paqarada,Köln,254,351,233,10,10,70.0,1158,13,1,7,6,2023-2024,bundesliga
kevin paredes,Wolfsburg,180,325,311,35,40,35.0,1043,24,8,34,17,2023-2024,bundesliga
felix passlack,Bochum,105,244,172,13,9,66.7,463,7,1,12,4,2023-2024,bundesliga
jiri pavlenka,Werder Bremen,266,0,0,0,0,,544,0,0,1,0,2023-2024,bundesliga
aleksandar pavlovic,Bayern Munich,195,714,179,10,11,45.5,1714,21,3,12,14,2023-2024,bundesliga
mads pedersen,Augsburg,305,489,311,20,38,60.5,1895,35,4,21,13,2023-2024,bundesliga
jordan pefok,Gladbach,56,273,144,64,13,23.1,285,4,2,43,30,2023-2024,bundesliga
jordan pefok,Union Berlin,2,4,6,3,0,,0,0,0,4,1,2023-2024,bundesliga
dzenan pejcinovic,Wolfsburg,0,7,9,4,0,,19,0,0,1,0,2023-2024,bundesliga
daniel peretz,Bayern Munich,17,0,0,0,0,,24,0,0,0,0,2023-2024,bundesliga
matteo perez vinlof,Bayern Munich,9,6,4,0,1,0.0,11,0,0,1,0,2023-2024,bundesliga
pavao pervan,Wolfsburg,314,0,0,0,0,,465,0,0,0,0,2023-2024,bundesliga
jens petter hauge,Eint Frankfurt,16,44,44,5,6,33.3,238,3,3,3,0,2023-2024,bundesliga
luca pfeiffer,Darmstadt 98,66,266,237,59,21,33.3,529,14,2,23,19,2023-2024,bundesliga
patric pfeiffer,Augsburg,153,158,31,19,1,0.0,299,0,0,6,1,2023-2024,bundesliga
maximilian philipp,Freiburg,22,76,57,14,1,0.0,105,4,2,8,7,2023-2024,bundesliga
florian pick,Heidenheim,32,80,131,13,26,42.3,421,6,4,8,7,2023-2024,bundesliga
amos pieper,Werder Bremen,195,177,27,10,0,,474,3,0,5,0,2023-2024,bundesliga
marvin pieringer,Heidenheim,99,325,231,64,28,35.7,759,24,12,40,21,2023-2024,bundesliga
alassane plea,Gladbach,71,472,446,90,53,39.6,1633,44,21,34,33,2023-2024,bundesliga
ole pohlmann,Dortmund,3,13,15,2,2,50.0,32,1,1,3,1,2023-2024,bundesliga
sebastian polter,Darmstadt 98,11,78,73,23,5,40.0,78,1,1,16,7,2023-2024,bundesliga
yussuf poulsen,RB Leipzig,44,214,175,62,22,54.5,369,10,5,25,20,2023-2024,bundesliga
grischa promel,Hoffenheim,222,698,297,36,31,38.7,1408,36,1,32,25,2023-2024,bundesliga
gustavo puerta,Leverkusen,5,38,10,0,1,100.0,44,1,0,1,0,2023-2024,bundesliga
luca raimund,Stuttgart,5,10,20,3,0,,27,0,0,2,2,2023-2024,bundesliga
grant ranos,Gladbach,1,15,20,4,3,33.3,14,1,0,2,5,2023-2024,bundesliga
nicolai rapp,Werder Bremen,31,24,1,0,0,,64,0,0,1,1,2023-2024,bundesliga
david raum,RB Leipzig,653,1002,807,45,32,56.3,2900,44,15,33,15,2023-2024,bundesliga
rocco reitz,Gladbach,380,758,259,46,52,38.5,1648,29,12,40,30,2023-2024,bundesliga
marco reus,Dortmund,149,404,363,77,21,38.1,1275,33,7,42,15,2023-2024,bundesliga
elvis rexhbecaj,Augsburg,216,513,222,22,23,34.8,910,16,3,38,18,2023-2024,bundesliga
gio reyna,Dortmund,30,110,103,15,8,62.5,312,6,2,8,7,2023-2024,bundesliga
marco richter,Mainz 05,42,175,214,37,37,43.2,651,11,9,31,12,2023-2024,bundesliga
clemens riedel,Darmstadt 98,261,339,73,6,8,50.0,1146,10,0,3,2,2023-2024,bundesliga
manuel riemann,Bochum,1649,172,5,0,1,100.0,4104,1,0,2,0,2023-2024,bundesliga
sebastian rode,Eint Frankfurt,6,43,18,1,0,,85,2,0,2,0,2023-2024,bundesliga
rogerio,Wolfsburg,168,337,163,10,18,22.2,1019,16,4,12,8,2023-2024,bundesliga
merlin rohl,Freiburg,130,316,255,41,42,50.0,1414,37,10,50,42,2023-2024,bundesliga
frank ronstadt,Darmstadt 98,14,27,16,0,3,0.0,117,2,0,1,2,2023-2024,bundesliga
anthony rouault,Stuttgart,385,571,76,5,6,33.3,1556,5,0,7,3,2023-2024,bundesliga
jerome roussillon,Union Berlin,141,210,121,6,11,45.5,516,9,2,16,8,2023-2024,bundesliga
fabian rudlin,Freiburg,0,2,4,0,0,,0,0,0,0,0,2023-2024,bundesliga
julian ryerson,Dortmund,430,588,343,32,40,40.0,2096,41,6,29,26,2023-2024,bundesliga
frederik rnnow,Union Berlin,1384,16,3,3,0,,2894,1,1,1,0,2023-2024,bundesliga
marcel sabitzer,Dortmund,271,694,346,56,30,36.7,1767,21,7,23,14,2023-2024,bundesliga
roland sallai,Freiburg,110,352,372,74,57,36.8,1311,38,15,43,15,2023-2024,bundesliga
diadie samassekou,Hoffenheim,2,2,0,0,0,,3,0,0,0,0,2023-2024,bundesliga
jadon sancho,Dortmund,72,215,344,56,70,51.4,1821,37,29,21,9,2023-2024,bundesliga
leroy sane,Bayern Munich,99,448,880,143,167,55.7,4060,85,44,63,42,2023-2024,bundesliga
amin sarr,Wolfsburg,13,89,80,10,11,18.2,175,5,0,13,9,2023-2024,bundesliga
bouna sarr,Bayern Munich,19,80,17,2,4,25.0,136,2,1,2,0,2023-2024,bundesliga
joe scally,Gladbach,612,707,273,20,33,33.3,1921,33,6,22,21,2023-2024,bundesliga
andras schafer,Union Berlin,187,333,269,36,50,42.0,994,25,12,34,20,2023-2024,bundesliga
patrik schick,Leverkusen,15,132,208,90,25,32.0,265,4,5,23,17,2023-2024,bundesliga
stefan schimmer,Heidenheim,11,27,41,9,1,0.0,32,0,0,6,4,2023-2024,bundesliga
xaver schlager,RB Leipzig,377,1390,313,17,32,59.4,4443,48,2,32,27,2023-2024,bundesliga
keven schlotterbeck,Bochum,655,573,108,66,8,75.0,1414,4,2,12,0,2023-2024,bundesliga
nico schlotterbeck,Dortmund,1351,1543,155,39,17,47.1,6376,42,2,19,3,2023-2024,bundesliga
romano schmid,Werder Bremen,237,816,561,68,111,36.9,2923,72,22,80,58,2023-2024,bundesliga
kenneth schmidt,Freiburg,20,30,6,0,0,,37,0,0,0,1,2023-2024,bundesliga
benno schmitz,Köln,216,378,237,11,14,35.7,847,22,2,6,0,2023-2024,bundesliga
fabian schnellhardt,Darmstadt 98,41,110,47,2,2,50.0,302,4,0,2,2,2023-2024,bundesliga
jan schoppner,Heidenheim,302,468,180,36,23,47.8,750,11,4,31,14,2023-2024,bundesliga
marcel schuhen,Darmstadt 98,1530,40,0,0,1,100.0,2833,0,0,0,0,2023-2024,bundesliga
marvin schwabe,Köln,1359,35,0,0,0,,2745,0,0,0,0,2023-2024,bundesliga
alexander schwolow,Union Berlin,41,0,0,0,0,,39,0,0,0,0,2023-2024,bundesliga
nicolas seiwald,RB Leipzig,162,280,40,2,6,66.7,435,6,0,2,8,2023-2024,bundesliga
davie selke,Köln,35,166,140,63,12,50.0,232,3,5,20,12,2023-2024,bundesliga
benjamin sesko,RB Leipzig,67,215,253,87,35,48.6,581,13,15,32,38,2023-2024,bundesliga
kevin sessa,Heidenheim,124,288,197,29,26,46.2,1048,21,6,24,6,2023-2024,bundesliga
aaron seydel,Darmstadt 98,20,136,128,31,11,27.3,117,3,3,26,12,2023-2024,bundesliga
tim siersleben,Heidenheim,349,309,14,6,2,0.0,1424,4,0,7,2,2023-2024,bundesliga
kiliann sildillia,Freiburg,470,709,250,22,34,47.1,1865,20,1,24,10,2023-2024,bundesliga
mohamed simakan,RB Leipzig,647,987,232,61,22,54.5,2747,22,8,27,9,2023-2024,bundesliga
xavi simons,RB Leipzig,186,844,836,106,160,52.5,4654,133,37,78,49,2023-2024,bundesliga
tim skarke,Darmstadt 98,199,470,482,71,63,44.4,1888,35,20,55,23,2023-2024,bundesliga
ellyes skhiri,Eint Frankfurt,452,906,206,30,17,70.6,1338,18,1,28,25,2023-2024,bundesliga
robert skov,Hoffenheim,185,412,325,44,28,32.1,1197,19,13,27,6,2023-2024,bundesliga
hrvoje smolcic,Eint Frankfurt,212,152,6,2,2,100.0,557,1,0,1,2,2023-2024,bundesliga
danilo soares,Bochum,70,116,48,1,7,85.7,173,1,0,6,2,2023-2024,bundesliga
borna sosa,Stuttgart,4,18,26,2,0,,100,1,1,1,0,2023-2024,bundesliga
anton stach,Hoffenheim,408,974,363,26,60,41.7,2621,43,4,40,14,2023-2024,bundesliga
anton stach,Mainz 05,13,50,31,5,5,60.0,100,3,1,0,1,2023-2024,bundesliga
jens stage,Werder Bremen,357,729,238,61,14,50.0,1339,20,4,16,14,2023-2024,bundesliga
josip stanisic,Leverkusen,307,628,282,21,20,60.0,2590,37,4,14,5,2023-2024,bundesliga
niklas stark,Werder Bremen,422,301,10,3,1,100.0,1062,3,0,4,1,2023-2024,bundesliga
pascal stenzel,Stuttgart,217,498,237,4,8,75.0,1346,31,1,16,6,2023-2024,bundesliga
leonidas stergiou,Stuttgart,132,205,83,3,2,50.0,335,5,0,6,2,2023-2024,bundesliga
angelo stiller,Hoffenheim,9,26,15,0,0,,40,0,0,1,0,2023-2024,bundesliga
angelo stiller,Stuttgart,527,1844,525,29,25,68.0,2774,46,4,39,27,2023-2024,bundesliga
kevin stoger,Bochum,247,1287,878,55,65,38.5,3142,72,8,45,40,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,2,12,21,8,3,33.3,99,2,4,4,0,2023-2024,bundesliga
niklas sule,Dortmund,749,851,63,11,4,75.0,2689,13,0,3,6,2023-2024,bundesliga
mattias svanberg,Wolfsburg,199,567,285,29,30,50.0,1249,20,7,36,11,2023-2024,bundesliga
attila szalai,Hoffenheim,83,100,19,0,1,0.0,218,2,0,1,0,2023-2024,bundesliga
attila szalai,Freiburg,53,36,3,1,0,,137,1,1,0,2,2023-2024,bundesliga
jonathan tah,Leverkusen,790,1517,140,34,9,55.6,4568,26,1,11,5,2023-2024,bundesliga
edmond tapsoba,Leverkusen,709,1290,177,23,17,76.5,5271,45,1,13,7,2023-2024,bundesliga
mathys tel,Bayern Munich,62,210,333,80,67,55.2,1376,22,31,37,33,2023-2024,bundesliga
nathan tella,Leverkusen,56,152,279,60,43,16.3,970,15,16,18,15,2023-2024,bundesliga
norman theuerkauf,Heidenheim,257,347,111,16,6,50.0,961,12,2,11,5,2023-2024,bundesliga
jan thielmann,Köln,177,324,272,34,27,66.7,1357,34,11,40,24,2023-2024,bundesliga
denis thomalla,Heidenheim,55,132,52,9,2,100.0,177,2,0,1,4,2023-2024,bundesliga
phillip tietz,Augsburg,89,350,382,122,40,32.5,590,15,7,70,21,2023-2024,bundesliga
steffen tigges,Köln,33,163,102,35,8,50.0,235,5,2,19,9,2023-2024,bundesliga
umut tohumcu,Hoffenheim,109,306,115,9,18,16.7,788,13,2,10,11,2023-2024,bundesliga
tiago tomas,Wolfsburg,61,184,206,53,55,38.2,548,13,19,49,23,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,5,23,20,3,3,33.3,68,0,0,8,3,2023-2024,bundesliga
lucas tousart,Union Berlin,230,390,163,44,21,47.6,762,13,5,34,13,2023-2024,bundesliga
omar traore,Heidenheim,441,697,413,11,49,40.8,2303,40,5,37,17,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,1218,12,0,0,0,,1991,0,0,0,0,2023-2024,bundesliga
christopher trimmel,Union Berlin,295,452,362,12,10,60.0,1069,20,0,11,5,2023-2024,bundesliga
tuta,Eint Frankfurt,947,1076,217,33,29,37.9,2737,16,1,24,15,2023-2024,bundesliga
lukas ullrich,Gladbach,7,9,13,0,1,0.0,17,1,0,2,3,2023-2024,bundesliga
sven ulreich,Bayern Munich,403,5,0,0,0,,472,0,0,0,0,2023-2024,bundesliga
deniz undav,Stuttgart,69,492,537,147,50,54.0,1459,36,20,58,51,2023-2024,bundesliga
dayot upamecano,Bayern Munich,671,1219,106,17,10,60.0,4558,24,0,9,4,2023-2024,bundesliga
mark uth,Köln,21,106,105,19,13,30.8,266,6,2,13,8,2023-2024,bundesliga
josha vagnoman,Stuttgart,175,333,234,41,15,66.7,798,15,7,22,10,2023-2024,bundesliga
ruben vargas,Augsburg,103,374,485,82,57,38.6,1364,31,15,58,18,2023-2024,bundesliga
milos veljkovic,Werder Bremen,694,688,84,13,4,75.0,2610,12,1,10,2,2023-2024,bundesliga
yorbe vertessen,Union Berlin,30,87,128,33,33,42.4,297,6,8,26,10,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,40,163,164,41,18,27.8,359,10,8,29,8,2023-2024,bundesliga
kevin vogt,Hoffenheim,474,539,43,1,6,83.3,1909,7,0,4,1,2023-2024,bundesliga
kevin vogt,Union Berlin,531,331,12,7,1,100.0,1360,0,0,9,1,2023-2024,bundesliga
kevin volland,Union Berlin,77,250,252,51,18,33.3,394,9,8,35,22,2023-2024,bundesliga
aster vranckx,Wolfsburg,209,434,112,6,27,59.3,569,6,1,15,11,2023-2024,bundesliga
luca waldschmidt,Köln,82,297,234,29,40,45.0,822,20,6,23,14,2023-2024,bundesliga
kjellarik watjen,Dortmund,26,32,8,0,4,50.0,167,2,0,1,0,2023-2024,bundesliga
wout weghorst,Hoffenheim,69,371,355,108,17,17.6,532,15,7,52,19,2023-2024,bundesliga
julian weigl,Gladbach,582,1038,180,11,24,58.3,1713,16,1,17,9,2023-2024,bundesliga
nelson weiper,Mainz 05,5,20,39,10,7,28.6,107,2,2,7,1,2023-2024,bundesliga
mitchell weiser,Werder Bremen,446,819,573,91,107,46.7,2602,49,13,54,34,2023-2024,bundesliga
noah weihaupt,Freiburg,94,217,194,24,40,20.0,1303,27,9,18,4,2023-2024,bundesliga
timo werner,RB Leipzig,8,48,57,15,10,50.0,241,9,5,3,5,2023-2024,bundesliga
silvan widmer,Mainz 05,220,400,214,38,18,11.1,786,16,6,14,8,2023-2024,bundesliga
patrick wimmer,Wolfsburg,42,138,117,23,18,44.4,441,8,3,18,6,2023-2024,bundesliga
jonas wind,Wolfsburg,72,449,403,107,30,43.3,607,21,5,64,35,2023-2024,bundesliga
florian wirtz,Leverkusen,146,906,1229,170,162,48.8,4152,108,45,83,79,2023-2024,bundesliga
maximilian wittek,Bochum,146,284,216,18,24,41.7,623,9,4,14,5,2023-2024,bundesliga
maximilian wober,Gladbach,906,757,146,25,4,50.0,2743,19,2,6,2,2023-2024,bundesliga
marius wolf,Dortmund,282,469,266,22,23,47.8,1513,34,3,19,5,2023-2024,bundesliga
nick woltemade,Werder Bremen,74,310,255,55,47,61.7,804,23,8,58,53,2023-2024,bundesliga
jeong wooyeong,Stuttgart,52,210,157,26,19,21.1,789,11,6,17,7,2023-2024,bundesliga
granit xhaka,Leverkusen,485,2291,797,17,28,57.1,4933,67,4,31,30,2023-2024,bundesliga
danaxel zagadou,Stuttgart,714,786,40,19,4,75.0,2263,5,0,5,1,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,8,46,65,15,16,50.0,469,11,6,3,4,2023-2024,bundesliga
robin zentner,Mainz 05,1098,23,3,3,1,100.0,1858,0,0,1,0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,629,634,58,10,4,75.0,2046,9,0,4,6,2023-2024,bundesliga
michael zetterer,Werder Bremen,1181,19,1,1,0,,2693,0,0,3,0,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,411,299,25,9,3,66.7,938,4,0,7,2,2023-2024,bundesliga
simon zoller,Bochum,1,8,1,0,0,,0,0,0,1,0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,9,38,26,8,3,33.3,86,1,4,3,1,2023-2024,bundesliga
