Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
takefusa kubo,Real Sociedad,94,431,736,141,117,41.9,3281,60,66,90,42,2022-2023,laliga
cesar de la hoz,Almería,247,427,51,10,8,50.0,543,5,0,12,4,2022-2023,laliga
luca de la torre,Celta Vigo,122,371,291,31,21,57.1,1568,48,4,32,12,2022-2023,laliga
erik lamela,Sevilla,105,397,550,108,75,44.0,1907,51,28,55,50,2022-2023,laliga
cyle larin,Valladolid,48,189,242,89,26,38.5,607,15,11,65,36,2022-2023,laliga
juanmi latasa,Getafe,16,115,110,27,7,28.6,52,2,0,24,9,2022-2023,laliga
toni lato,Valencia,149,247,191,18,10,70.0,794,15,2,8,2,2022-2023,laliga
lazaro,Almería,27,138,162,38,28,53.6,665,21,3,18,11,2022-2023,laliga
robin le normand,Real Sociedad,946,988,53,21,2,100.0,3761,11,0,8,9,2022-2023,laliga
benjamin lecomte,Espanyol,290,8,0,0,0,,506,0,0,0,0,2022-2023,laliga
jeremias ledesma,Cádiz,1208,9,3,3,4,100.0,2788,1,0,1,0,2022-2023,laliga
florian lejeune,Rayo Vallecano,804,789,86,21,7,57.1,2516,9,0,6,1,2022-2023,laliga
inigo lekue,Athletic Club,265,450,249,13,22,50.0,1643,25,6,17,3,2022-2023,laliga
thomas lemar,Atlético Madrid,148,483,316,23,44,47.7,1620,36,3,20,19,2022-2023,laliga
sergio leon,Valladolid,26,159,170,49,30,33.3,563,16,6,45,17,2022-2023,laliga
robert lewandowski,Barcelona,41,432,695,210,59,50.8,1348,38,25,94,50,2022-2023,laliga
samuel lino,Valencia,178,582,881,162,121,43.8,4026,100,60,85,57,2022-2023,laliga
pol lirola,Elche,126,159,117,8,19,36.8,727,18,1,8,5,2022-2023,laliga
javier llabres,Mallorca,2,2,1,0,0,,2,0,0,0,0,2022-2023,laliga
marcos llorente,Atlético Madrid,216,378,415,64,27,44.4,1942,45,15,23,11,2022-2023,laliga
giovani lo celso,Villarreal,113,367,388,42,47,46.8,1600,28,10,31,23,2022-2023,laliga
david lopez,Girona,795,553,37,16,6,100.0,2574,5,0,8,1,2022-2023,laliga
diego lopez,Rayo Vallecano,29,0,0,0,0,,64,0,0,0,0,2022-2023,laliga
diego lopez,Valencia,37,78,104,27,19,47.4,598,9,5,13,6,2022-2023,laliga
unai lopez,Rayo Vallecano,142,633,311,22,27,44.4,1067,18,5,27,19,2022-2023,laliga
anthony lozano,Cádiz,61,246,199,47,44,38.6,658,15,7,62,37,2022-2023,laliga
pol lozano,Espanyol,7,4,1,0,0,,0,0,0,1,0,2022-2023,laliga
jose luis gaya,Valencia,570,734,703,49,36,69.4,2991,69,8,19,12,2022-2023,laliga
jose luis morales,Villarreal,35,142,233,79,51,35.3,769,22,26,24,11,2022-2023,laliga
andriy lunin,Real Madrid,232,2,0,0,0,,257,0,0,0,0,2022-2023,laliga
awer mabil,Cádiz,11,31,36,2,4,50.0,132,2,0,7,1,2022-2023,laliga
darwin machis,Valladolid,41,110,148,32,30,36.7,588,17,11,21,6,2022-2023,laliga
pablo maffeo,Mallorca,462,660,499,56,85,41.2,2118,52,14,62,36,2022-2023,laliga
lisandro magallan,Elche,302,163,20,11,1,100.0,533,1,0,3,0,2022-2023,laliga
jon magunazelaia,Real Sociedad,9,4,15,2,1,100.0,70,1,0,3,0,2022-2023,laliga
nemanja maksimovic,Getafe,189,437,175,35,9,33.3,545,12,4,17,7,2022-2023,laliga
hugo mallo,Celta Vigo,549,744,415,51,17,29.4,1784,22,2,19,7,2022-2023,laliga
mickael malsa,Valladolid,12,18,1,0,1,100.0,9,0,0,2,2,2022-2023,laliga
giorgi mamardashvili,Valencia,1153,30,0,0,0,,1830,0,0,2,1,2022-2023,laliga
reinildo mandava,Atlético Madrid,501,658,143,15,24,25.0,1819,20,9,20,9,2022-2023,laliga
aissa mandi,Villarreal,573,429,51,6,3,33.3,1516,7,0,3,2,2022-2023,laliga
marcao,Sevilla,120,130,5,0,1,100.0,422,0,0,8,0,2022-2023,laliga
agustin marchesin,Celta Vigo,673,6,0,0,0,,1123,0,0,0,0,2022-2023,laliga
oscar de marcos,Athletic Club,525,1042,671,34,31,38.7,2851,68,8,26,19,2022-2023,laliga
alberto mari,Valencia,3,12,15,7,4,25.0,27,0,1,2,1,2022-2023,laliga
jose mari,Cádiz,82,153,29,2,6,50.0,321,1,0,6,7,2022-2023,laliga
jose maria gimenez,Atlético Madrid,941,643,50,30,10,60.0,1867,5,0,9,1,2022-2023,laliga
mariano,Real Madrid,3,21,29,8,1,0.0,94,2,0,2,3,2022-2023,laliga
pablo marin,Real Sociedad,38,89,89,10,9,55.6,302,8,3,8,5,2022-2023,laliga
diego marino,Almería,10,0,0,0,0,,12,0,0,0,0,2022-2023,laliga
roger marti,Elche,27,107,93,19,7,42.9,215,6,6,25,10,2022-2023,laliga
roger marti,Cádiz,23,106,86,21,7,71.4,118,5,3,29,8,2022-2023,laliga
ander martin,Real Sociedad,7,7,15,0,1,100.0,23,1,0,0,0,2022-2023,laliga
andres martin,Rayo Vallecano,22,32,48,5,6,50.0,95,3,1,7,2,2022-2023,laliga
carlos martin,Atlético Madrid,0,9,5,1,0,,8,0,0,0,0,2022-2023,laliga
ivan martin,Girona,132,425,274,36,48,54.2,1213,19,6,32,37,2022-2023,laliga
arnau martinez,Girona,631,861,427,53,48,50.0,3015,31,9,36,17,2022-2023,laliga
inigo martinez,Athletic Club,451,430,38,15,0,,2165,10,0,4,2,2022-2023,laliga
roger martinez,Espanyol,0,1,5,1,0,,4,0,0,0,0,2022-2023,laliga
omar mascarell,Elche,519,882,150,5,33,63.6,2337,21,1,14,11,2022-2023,laliga
jordi masip,Valladolid,1025,0,0,0,0,,1785,0,0,0,0,2022-2023,laliga
jaime mata,Getafe,29,73,90,20,5,40.0,104,6,0,16,7,2022-2023,laliga
borja mayoral,Getafe,106,495,449,118,70,38.6,1531,35,25,63,54,2022-2023,laliga
mamadou mbaye,Cádiz,232,150,15,11,5,100.0,299,2,0,6,1,2022-2023,laliga
fernando medrano,Celta Vigo,5,1,0,0,0,,9,0,0,0,0,2022-2023,laliga
gonzalo melero,Almería,204,526,221,35,36,47.2,1408,28,4,37,19,2022-2023,laliga
memphis,Atlético Madrid,7,47,86,27,11,36.4,181,2,4,16,9,2022-2023,laliga
memphis,Barcelona,5,25,55,13,7,42.9,91,2,3,7,4,2022-2023,laliga
houboulang mendes,Almería,160,183,97,1,21,42.9,704,10,1,16,10,2022-2023,laliga
brais mendez,Real Sociedad,170,776,675,60,53,28.3,1653,44,5,49,29,2022-2023,laliga
diego mendez,Rayo Vallecano,2,1,0,0,0,,0,0,0,0,0,2022-2023,laliga
ferland mendy,Real Madrid,265,426,287,8,29,65.5,1427,25,2,20,17,2022-2023,laliga
jorge mere,Cádiz,148,127,11,6,0,,182,0,0,3,1,2022-2023,laliga
mikel merino,Real Sociedad,356,1024,496,79,42,52.4,1763,42,4,48,37,2022-2023,laliga
roque mesa,Valladolid,286,683,181,9,31,48.4,2201,23,3,21,21,2022-2023,laliga
eder militao,Real Madrid,1088,984,157,31,19,57.9,3877,20,1,16,6,2022-2023,laliga
luis milla,Getafe,238,704,202,5,15,80.0,1203,11,1,20,12,2022-2023,laliga
pere milla,Elche,148,445,245,59,44,38.6,963,27,5,47,22,2022-2023,laliga
marko milovanovic,Almería,1,5,6,1,0,,8,1,0,0,3,2022-2023,laliga
oscar mingueza,Celta Vigo,351,490,209,17,28,50.0,1751,19,2,18,11,2022-2023,laliga
rafa mir,Sevilla,36,170,192,71,14,0.0,332,5,8,24,12,2022-2023,laliga
juan miranda,Betis,298,418,306,33,18,50.0,1187,22,0,17,8,2022-2023,laliga
stefan mitrovic,Getafe,396,260,11,8,1,0.0,616,0,0,2,0,2022-2023,laliga
luka modric,Real Madrid,213,885,592,47,47,40.4,2532,49,14,31,19,2022-2023,laliga
johan mojica,Villarreal,137,174,151,9,14,42.9,884,15,5,10,5,2022-2023,laliga
johan mojica,Elche,65,76,70,4,9,44.4,356,11,2,5,4,2022-2023,laliga
nahuel molina,Atlético Madrid,696,833,709,47,51,41.2,2929,43,9,32,10,2022-2023,laliga
jon moncayola,Osasuna,387,949,379,14,8,50.0,2099,29,1,26,11,2022-2023,laliga
monchu,Valladolid,319,693,270,24,20,50.0,1252,18,3,34,15,2022-2023,laliga
cesar montes,Espanyol,511,422,66,29,5,40.0,1487,5,0,5,3,2022-2023,laliga
gonzalo montiel,Sevilla,291,433,310,33,23,43.5,1584,28,5,23,9,2022-2023,laliga
martin montoya,Betis,95,161,48,5,5,40.0,309,2,0,7,4,2022-2023,laliga
alvaro morata,Atlético Madrid,68,297,299,105,41,48.8,929,19,16,55,24,2022-2023,laliga
jon morcillo,Athletic Club,9,13,30,3,5,60.0,198,6,1,0,2,2022-2023,laliga
alberto moreno,Villarreal,247,298,331,28,16,37.5,1333,32,7,17,6,2022-2023,laliga
alex moreno,Betis,291,365,237,36,40,35.0,1496,36,12,28,6,2022-2023,laliga
diego moreno,Osasuna,134,176,81,7,11,27.3,393,5,2,8,3,2022-2023,laliga
gerard moreno,Villarreal,57,282,309,67,56,51.8,828,20,11,32,19,2022-2023,laliga
tete morente,Elche,190,379,509,60,74,43.2,1773,39,15,40,21,2022-2023,laliga
ilaix moriba,Valencia,123,339,197,15,30,40.0,883,13,2,21,13,2022-2023,laliga
manu morlanes,Villarreal,15,34,11,0,0,,49,1,0,0,1,2022-2023,laliga
manu morlanes,Mallorca,84,163,60,4,14,64.3,405,8,1,6,3,2022-2023,laliga
loren moron,Betis,2,5,4,0,0,,0,0,0,2,0,2022-2023,laliga
cristhian mosquera,Valencia,46,26,9,2,0,,61,1,0,2,0,2022-2023,laliga
abdul mumin,Rayo Vallecano,248,231,19,8,9,55.6,646,6,0,4,5,2022-2023,laliga
iker muniain,Athletic Club,86,612,575,40,66,59.1,1867,55,9,30,30,2022-2023,laliga
aihen munoz,Real Sociedad,340,531,366,9,40,47.5,1395,32,2,25,18,2022-2023,laliga
iker munoz,Osasuna,43,78,13,0,2,50.0,166,2,0,1,2,2022-2023,laliga
pablo munoz,Rayo Vallecano,1,2,3,0,1,0.0,0,0,0,2,1,2022-2023,laliga
vedat muriqi,Mallorca,160,592,450,112,31,38.7,863,28,10,80,46,2022-2023,laliga
yunus musah,Valencia,154,487,405,51,70,38.6,2417,62,11,52,22,2022-2023,laliga
francisco mwepu,Cádiz,0,5,0,0,0,,5,0,0,0,0,2022-2023,laliga
nacho,Real Madrid,503,629,205,19,17,64.7,1899,10,4,15,9,2022-2023,laliga
juanjo narvaez,Valladolid,9,17,25,6,3,33.3,27,2,0,2,5,2022-2023,laliga
matija nastasic,Mallorca,219,162,13,6,0,,432,2,0,2,0,2022-2023,laliga
roberto navarro,Real Sociedad,25,76,118,20,18,38.9,389,15,9,21,16,2022-2023,laliga
jesus navas,Sevilla,359,537,621,29,22,50.0,2101,33,9,17,10,2022-2023,laliga
alvaro negredo,Cádiz,23,135,91,29,10,50.0,156,5,0,18,7,2022-2023,laliga
tanguy nianzou,Sevilla,368,498,35,11,12,83.3,1383,6,0,4,3,2022-2023,laliga
saul niguez,Atlético Madrid,182,336,181,31,14,85.7,621,10,4,22,6,2022-2023,laliga
fernando nino,Villarreal,0,3,6,1,1,0.0,1,0,0,2,0,2022-2023,laliga
randy nteka,Elche,43,140,110,32,24,50.0,346,6,6,21,17,2022-2023,laliga
randy nteka,Rayo Vallecano,14,48,34,6,7,14.3,158,0,2,2,5,2022-2023,laliga
unai nunez,Celta Vigo,1197,1100,83,22,13,84.6,4468,25,1,17,2,2022-2023,laliga
jan oblak,Atlético Madrid,857,4,0,0,1,100.0,1218,1,1,0,0,2022-2023,laliga
brian ocampo,Cádiz,91,192,228,19,45,42.2,1302,29,10,30,28,2022-2023,laliga
lucas ocampos,Sevilla,64,265,314,64,61,41.0,1095,27,16,40,17,2022-2023,laliga
alvaro odriozola,Real Madrid,7,15,10,2,2,0.0,74,0,0,0,0,2022-2023,laliga
olasagasti,Real Sociedad,13,41,8,1,0,,82,1,0,2,0,2022-2023,laliga
lucas olaza,Valladolid,263,404,268,11,11,36.4,707,15,1,14,7,2022-2023,laliga
brian olivan,Espanyol,391,541,402,36,11,36.4,1518,19,9,23,6,2022-2023,laliga
lucas oliveira rosa,Valladolid,168,218,191,10,21,42.9,761,17,7,13,7,2022-2023,laliga
aimar oroz,Osasuna,112,507,448,55,62,50.0,1359,34,8,42,51,2022-2023,laliga
pedro ortiz,Sevilla,1,1,0,0,0,,0,0,0,1,0,2022-2023,laliga
mikel oyarzabal,Real Sociedad,71,186,278,54,26,26.9,673,15,12,27,19,2022-2023,laliga
cenk ozkacar,Valencia,409,462,45,16,10,100.0,2132,18,0,8,4,2022-2023,laliga
fernando pacheco,Almería,34,0,0,0,0,,89,0,0,0,0,2022-2023,laliga
fernando pacheco,Espanyol,591,7,0,0,0,,1179,0,0,0,0,2022-2023,laliga
jon pacheco,Real Sociedad,423,561,13,3,3,66.7,2104,4,0,4,2,2022-2023,laliga
goncalo paciencia,Celta Vigo,22,110,169,50,22,27.3,225,5,5,42,14,2022-2023,laliga
helibelton palacios,Elche,427,497,122,9,28,50.0,1514,17,0,10,7,2022-2023,laliga
isaac palazon camacho,Rayo Vallecano,196,726,936,65,112,44.6,2134,65,9,78,65,2022-2023,laliga
aitor paredes,Athletic Club,277,296,30,10,1,0.0,895,2,0,3,0,2022-2023,laliga
daniel parejo,Villarreal,633,1565,683,14,41,70.7,2988,47,0,31,35,2022-2023,laliga
moises parra gutierrez,Getafe,1,2,3,0,0,,1,0,0,0,0,2022-2023,laliga
raul parra,Cádiz,58,67,17,0,1,0.0,104,2,0,4,0,2022-2023,laliga
pascu,Villarreal,0,7,5,2,2,0.0,31,1,0,1,0,2022-2023,laliga
javier pastore,Elche,0,3,7,2,0,,27,1,0,1,1,2022-2023,laliga
gabriel paulista,Valencia,475,446,42,20,0,,1916,10,0,5,1,2022-2023,laliga
alfonso pedraza,Villarreal,287,353,423,47,59,35.6,2265,46,14,30,14,2022-2023,laliga
pedri,Barcelona,161,954,557,59,61,59.0,3387,81,14,32,31,2022-2023,laliga
adria pedrosa,Espanyol,30,38,49,5,9,11.1,220,6,3,6,1,2022-2023,laliga
inaki pena,Barcelona,27,0,0,0,0,,35,0,0,0,0,2022-2023,laliga
ruben pena,Osasuna,212,360,255,21,32,59.4,1166,28,6,32,14,2022-2023,laliga
alberto perea,Cádiz,7,6,7,0,6,33.3,7,0,0,0,1,2022-2023,laliga
ayoze perez,Betis,83,254,289,75,77,54.5,1367,35,19,39,26,2022-2023,laliga
carles perez,Celta Vigo,103,366,557,71,110,40.0,2923,77,41,56,28,2022-2023,laliga
francisco perez,Valencia,15,36,50,3,9,55.6,209,5,3,5,8,2022-2023,laliga
kike perez,Valladolid,337,836,413,45,69,43.5,2827,46,8,49,34,2022-2023,laliga
lucas perez,Cádiz,25,121,140,16,10,40.0,331,6,3,11,8,2022-2023,laliga
luis perez,Valladolid,206,330,196,4,20,40.0,933,16,1,16,5,2022-2023,laliga
german pezzella,Betis,883,691,44,19,7,57.1,1817,9,1,12,1,2022-2023,laliga
ronael pierregabriel,Espanyol,61,46,50,6,9,44.4,211,3,2,5,2,2022-2023,laliga
yeremi pino,Villarreal,172,392,627,149,94,51.1,1877,34,38,57,39,2022-2023,laliga
gerard pique,Barcelona,126,290,9,5,1,100.0,1197,2,0,2,1,2022-2023,laliga
oscar plano,Valladolid,151,423,325,46,33,39.4,979,30,4,37,23,2022-2023,laliga
gonzalo plata,Valladolid,183,462,578,102,172,38.4,2466,64,45,68,39,2022-2023,laliga
ezequiel ponce,Elche,42,232,151,47,16,31.3,318,4,5,30,29,2022-2023,laliga
francisco portillo,Almería,95,268,162,13,17,52.9,930,23,0,10,9,2022-2023,laliga
portu,Getafe,179,378,366,35,43,30.2,1405,26,4,29,8,2022-2023,laliga
jose pozo,Rayo Vallecano,6,30,33,3,6,33.3,130,2,1,5,3,2022-2023,laliga
manuel pozo,Valladolid,2,8,4,0,3,33.3,17,0,0,0,1,2022-2023,laliga
alejandro pozo pozo,Almería,441,576,319,30,24,50.0,1563,31,10,27,9,2022-2023,laliga
abdon prats,Mallorca,10,78,54,16,9,33.3,56,1,3,8,14,2022-2023,laliga
javi puado,Espanyol,135,320,417,91,56,41.1,1490,37,21,69,30,2022-2023,laliga
arnau puigmal,Almería,76,161,160,27,30,33.3,691,11,9,28,8,2022-2023,laliga
domingos quina,Elche,39,104,53,4,10,50.0,460,8,3,7,10,2022-2023,laliga
ruben quintanilla,Mallorca,1,2,0,0,0,,0,0,0,0,0,2022-2023,laliga
antonio raillo,Mallorca,798,579,53,34,3,66.7,2519,4,0,9,3,2022-2023,laliga
predrag rajkovic,Mallorca,1266,18,0,0,6,83.3,2818,0,0,2,0,2022-2023,laliga
ivan rakitic,Sevilla,212,780,451,33,11,36.4,2003,35,2,24,13,2022-2023,laliga
largie ramazani,Almería,77,180,241,51,68,47.1,1328,32,24,39,24,2022-2023,laliga
chris ramos,Cádiz,41,95,141,56,22,36.4,191,3,4,24,3,2022-2023,laliga
raphinha,Barcelona,84,548,980,131,106,42.5,2797,67,53,55,24,2022-2023,laliga
sergio reguilon,Atlético Madrid,44,72,66,10,6,50.0,444,12,5,5,3,2022-2023,laliga
pepe reina,Villarreal,892,8,0,0,1,100.0,1834,0,0,0,0,2022-2023,laliga
reinier,Girona,46,157,128,20,17,52.9,490,18,1,19,19,2022-2023,laliga
karim rekik,Sevilla,323,429,52,11,6,50.0,1309,10,1,7,5,2022-2023,laliga
alex remiro,Real Sociedad,1383,7,0,0,0,,2701,0,0,2,0,2022-2023,laliga
alejandro revuelta montero,Getafe,1,0,0,0,0,,0,0,0,0,0,2022-2023,laliga
chadi riad,Barcelona,1,0,0,0,0,,0,0,0,0,0,2022-2023,laliga
nico ribaudo,Espanyol,42,307,288,39,53,37.7,1173,39,10,35,24,2022-2023,laliga
diego rico,Real Sociedad,385,514,296,8,27,48.1,1275,26,1,24,10,2022-2023,laliga
rodrigo riquelme,Girona,136,379,528,89,143,39.9,3354,97,42,62,30,2022-2023,laliga
sergi roberto,Barcelona,179,565,312,31,13,38.5,1780,32,7,9,3,2022-2023,laliga
lucas robertone,Almería,345,918,479,38,68,39.7,2510,48,7,44,19,2022-2023,laliga
joel roca,Girona,12,24,34,5,14,35.7,102,2,2,4,2,2022-2023,laliga
enzo roco,Elche,486,376,37,15,5,60.0,1228,6,0,7,0,2022-2023,laliga
rodri,Betis,120,473,438,53,71,40.8,1862,36,19,35,20,2022-2023,laliga
alvaro rodriguez,Real Madrid,2,9,12,4,0,,6,0,0,5,3,2022-2023,laliga
angel rodriguez,Mallorca,15,61,52,21,6,33.3,121,3,4,12,4,2022-2023,laliga
oscar rodriguez arnaiz,Celta Vigo,198,681,379,24,26,42.3,1330,28,6,24,15,2022-2023,laliga
dani rodriguez,Mallorca,186,481,299,42,55,50.9,1525,29,8,47,37,2022-2023,laliga
guido rodriguez,Betis,607,1248,229,18,35,62.9,1738,14,3,17,21,2022-2023,laliga
miguel rodriguez,Celta Vigo,25,46,64,13,13,23.1,298,6,4,6,4,2022-2023,laliga
rodrygo,Real Madrid,56,537,822,204,169,47.9,3658,81,79,64,30,2022-2023,laliga
leo roman,Mallorca,45,0,0,0,0,,67,0,0,0,0,2022-2023,laliga
ivan romero,Sevilla,0,3,2,0,0,,1,0,0,1,1,2022-2023,laliga
oriol romeu,Girona,589,1119,259,28,24,83.3,2067,29,1,26,28,2022-2023,laliga
ruben,Espanyol,130,195,160,21,24,50.0,838,15,10,17,9,2022-2023,laliga
antonio rudiger,Real Madrid,907,840,79,25,4,75.0,3731,11,0,8,2,2022-2023,laliga
aitor ruibal,Betis,338,468,277,24,67,52.2,1830,27,8,24,13,2022-2023,laliga
victor ruiz,Betis,180,128,8,4,0,,447,3,1,1,0,2022-2023,laliga
geronimo rulli,Villarreal,577,3,0,0,0,,1061,0,0,0,0,2022-2023,laliga
franco russo,Mallorca,47,28,3,0,0,,63,0,0,0,1,2022-2023,laliga
youssouf sabaly,Betis,388,521,284,16,39,48.7,1754,36,3,25,25,2022-2023,laliga
umar sadiq,Almería,6,31,39,18,12,33.3,211,8,6,7,11,2022-2023,laliga
umar sadiq,Real Sociedad,2,9,15,2,3,66.7,9,0,1,6,2,2022-2023,laliga
samuel saiz,Girona,21,98,75,7,10,40.0,244,5,2,10,4,2022-2023,laliga
kike salas,Sevilla,133,112,10,3,0,,227,1,0,2,1,2022-2023,laliga
salvi,Rayo Vallecano,31,81,145,18,9,33.3,459,14,3,9,6,2022-2023,laliga
fede san emeterio,Cádiz,251,498,91,8,5,40.0,605,7,1,11,8,2022-2023,laliga
oihan sancet,Athletic Club,114,623,561,80,83,55.4,2806,71,17,82,61,2022-2023,laliga
antonio sanchez,Mallorca,150,279,187,16,26,46.2,850,19,2,25,19,2022-2023,laliga
ivan sanchez,Valladolid,99,292,241,26,63,57.1,1974,31,12,21,15,2022-2023,laliga
javi sanchez,Valladolid,838,577,41,15,7,100.0,2820,9,1,7,4,2022-2023,laliga
manu sanchez,Osasuna,330,619,451,43,41,39.0,1930,27,3,27,14,2022-2023,laliga
esteban saveljich,Rayo Vallecano,0,0,0,0,0,,0,0,0,0,0,2022-2023,laliga
stefan savic,Atlético Madrid,647,636,35,6,5,80.0,2536,5,1,2,3,2022-2023,laliga
haris seferovic,Celta Vigo,23,140,124,30,16,50.0,290,8,9,15,7,2022-2023,laliga
jaime seoane,Getafe,26,82,47,2,5,40.0,208,3,1,4,6,2022-2023,laliga
david silva,Real Sociedad,136,700,560,78,47,40.4,2318,68,19,37,24,2022-2023,laliga
rui silva,Betis,933,5,0,0,1,100.0,1283,0,0,0,0,2022-2023,laliga
simo,Espanyol,32,46,2,0,0,,143,0,0,0,2,2022-2023,laliga
unai simon,Athletic Club,1001,7,0,0,0,,1823,0,0,1,0,2022-2023,laliga
ruben sobrino,Cádiz,209,401,359,75,75,38.7,1609,41,12,56,42,2022-2023,laliga
alex sola,Real Sociedad,73,99,84,6,16,43.8,298,3,1,2,6,2022-2023,laliga
augusto solari,Celta Vigo,28,88,45,6,5,20.0,155,2,1,2,4,2022-2023,laliga
carlos soler,Valencia,13,62,68,4,2,50.0,223,4,0,2,1,2022-2023,laliga
david soria,Getafe,1216,11,0,0,0,,2322,0,0,0,0,2022-2023,laliga
hugo sotelo,Celta Vigo,5,16,3,0,0,,19,0,0,0,0,2022-2023,laliga
dyego sousa,Almería,34,110,114,35,13,38.5,214,8,4,28,11,2022-2023,laliga
vinicius souza,Espanyol,337,746,164,20,19,52.6,972,11,2,30,13,2022-2023,laliga
jrgen strand larsen,Celta Vigo,56,277,248,84,31,45.2,460,6,9,74,24,2022-2023,laliga
cristhian stuani,Girona,28,133,121,56,4,0.0,145,1,1,23,6,2022-2023,laliga
damian suarez,Getafe,299,580,306,15,34,38.2,959,23,5,23,6,2022-2023,laliga
denis suarez,Espanyol,79,302,167,12,28,67.9,945,20,2,13,11,2022-2023,laliga
mario suarez,Rayo Vallecano,1,3,0,0,0,,21,0,0,0,0,2022-2023,laliga
suso,Sevilla,59,235,392,23,42,59.5,1238,27,7,17,19,2022-2023,laliga
williot swedberg,Celta Vigo,5,12,11,1,2,50.0,66,2,0,1,0,2022-2023,laliga
alexander srloth,Real Sociedad,64,331,431,107,75,38.7,1264,30,19,84,61,2022-2023,laliga
renato tapia,Celta Vigo,318,564,120,9,19,57.9,1231,14,1,11,14,2022-2023,laliga
aurelien tchouameni,Real Madrid,470,1234,298,29,39,71.8,3344,43,4,24,12,2022-2023,laliga
alex telles,Sevilla,287,348,252,11,28,50.0,936,11,4,11,1,2022-2023,laliga
marcandre ter stegen,Barcelona,1436,22,0,0,0,,3425,0,0,1,1,2022-2023,laliga
ramon terrats,Villarreal,95,284,151,16,29,51.7,826,12,2,23,11,2022-2023,laliga
ramon terrats,Girona,38,70,23,2,5,40.0,191,4,0,2,5,2022-2023,laliga
raul de tomas,Rayo Vallecano,21,106,152,43,29,58.6,332,7,5,29,19,2022-2023,laliga
pablo torre,Barcelona,12,49,55,1,7,42.9,162,6,0,5,4,2022-2023,laliga
david torres,Valladolid,105,137,14,1,1,100.0,338,3,0,4,0,2022-2023,laliga
ferran torres,Barcelona,67,256,441,87,68,44.1,1199,34,23,48,23,2022-2023,laliga
oliver torres,Sevilla,156,629,550,55,42,35.7,1805,47,6,34,47,2022-2023,laliga
pau torres,Villarreal,1186,1174,154,32,35,74.3,7623,48,0,22,4,2022-2023,laliga
roberto torres,Osasuna,1,6,8,0,2,50.0,78,3,0,0,1,2022-2023,laliga
lucas torro,Osasuna,365,873,233,32,21,52.4,962,16,1,31,14,2022-2023,laliga
nabil touaizi,Espanyol,0,0,2,1,0,,3,0,0,0,0,2022-2023,laliga
oscar trejo,Rayo Vallecano,120,694,550,72,118,48.3,2004,59,13,66,92,2022-2023,laliga
manu trigueros,Villarreal,76,354,173,7,5,40.0,637,10,0,7,9,2022-2023,laliga
viktor tsyhankov,Girona,110,311,331,49,31,54.8,1672,39,19,16,15,2022-2023,laliga
benat turrientes,Real Sociedad,17,29,15,0,3,33.3,51,0,0,4,2,2022-2023,laliga
enes unal,Getafe,91,506,535,138,43,48.8,902,26,15,88,50,2022-2023,laliga
oscar urena,Girona,7,14,22,4,5,80.0,45,0,1,4,4,2022-2023,laliga
oscar valentin,Rayo Vallecano,337,977,200,17,20,35.0,2021,24,1,22,13,2022-2023,laliga
martin valjent,Mallorca,759,594,62,5,5,0.0,1751,16,2,6,1,2022-2023,laliga
jesus vallejo,Real Madrid,9,3,2,2,0,,13,0,0,0,0,2022-2023,laliga
manu vallejo,Girona,12,45,54,8,4,25.0,209,4,2,3,4,2022-2023,laliga
federico valverde,Real Madrid,229,857,800,54,44,70.5,3349,68,8,21,7,2022-2023,laliga
jesus vazquez,Valencia,58,94,80,7,16,37.5,291,9,1,9,4,2022-2023,laliga
kevin vazquez,Celta Vigo,101,117,51,2,2,100.0,296,2,0,1,4,2022-2023,laliga
lucas vazquez,Real Madrid,263,422,377,46,25,56.0,1598,13,16,20,7,2022-2023,laliga
gabriel veiga,Celta Vigo,137,565,387,67,75,52.0,2381,43,15,64,22,2022-2023,laliga
unai vencedor paris,Athletic Club,28,93,29,4,2,50.0,179,2,1,4,4,2022-2023,laliga
gonzalo verdu,Elche,238,167,16,12,0,,488,1,0,3,0,2022-2023,laliga
mikel vesga,Athletic Club,338,1118,355,32,18,55.6,1995,29,4,38,16,2022-2023,laliga
aleix vidal,Espanyol,99,205,188,15,19,36.8,457,5,3,15,7,2022-2023,laliga
nacho vidal,Osasuna,233,313,234,16,27,48.1,620,10,4,18,13,2022-2023,laliga
toni villa,Valladolid,7,17,22,1,5,20.0,56,2,0,1,1,2022-2023,laliga
toni villa,Girona,60,167,271,44,71,33.8,1208,28,20,20,22,2022-2023,laliga
asier villalibre,Athletic Club,1,7,19,7,0,,14,0,0,0,2,2022-2023,laliga
gonzalo villar,Getafe,48,209,62,5,20,65.0,608,10,2,9,6,2022-2023,laliga
ivan villar,Celta Vigo,626,5,0,0,0,,898,0,0,0,0,2022-2023,laliga
daniel vivian,Athletic Club,804,857,71,26,11,36.4,3835,12,0,21,14,2022-2023,laliga
shon weissman,Valladolid,19,86,57,25,5,40.0,104,2,3,22,7,2022-2023,laliga
axel werner,Elche,72,2,0,0,1,100.0,125,0,0,0,0,2022-2023,laliga
inaki williams,Athletic Club,103,389,707,181,105,44.8,2721,53,57,73,42,2022-2023,laliga
