Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
mateusz wieteska,Clermont Foot,1997,35,35,3117,0,1,7,1,15,99,8,2022-2023,ligue-1
christopher wooh,Rennes,2001,13,12,1006,0,0,4,0,6,38,0,2022-2023,ligue-1
christopher wooh,Lens,2001,1,0,4,0,0,0,0,0,0,0,2022-2023,ligue-1
xeka,Rennes,1994,8,6,552,0,0,1,0,5,39,13,2022-2023,ligue-1
yusuf yazc,Lille,1997,4,3,200,1,1,0,0,5,17,18,2022-2023,ligue-1
darlin yongwa,Lorient,2000,14,8,781,1,1,2,0,29,24,70,2022-2023,ligue-1
leny yoro,Lille,2005,13,8,769,0,0,0,0,0,15,1,2022-2023,ligue-1
mohamed youssouf,Ajaccio,1988,30,27,2459,0,0,5,1,48,91,83,2022-2023,ligue-1
warren zaireemery,Paris S-G,2006,26,8,929,2,0,1,0,23,32,54,2022-2023,ligue-1
oliver zanden,Toulouse,2001,5,1,146,0,0,0,0,4,6,12,2022-2023,ligue-1
akim zedadka,Auxerre,1995,20,19,1599,0,0,5,0,25,51,71,2022-2023,ligue-1
akim zedadka,Lille,1995,8,4,354,1,0,1,0,6,15,18,2022-2023,ligue-1
mehdi zeffane,Clermont Foot,1992,18,7,658,1,1,1,0,9,18,31,2022-2023,ligue-1
arber zeneli,Reims,1995,23,12,1000,0,2,0,0,45,51,118,2022-2023,ligue-1
nathan zeze,Nantes,2005,1,1,59,0,0,0,0,0,0,0,2022-2023,ligue-1
edon zhegrova,Lille,1999,22,11,1056,3,4,1,0,74,52,194,2022-2023,ligue-1
tanguy zoukrou,Troyes,2003,8,5,511,0,0,0,0,0,11,3,2022-2023,ligue-1
