Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
caleb kporha,Crystal Palace,2006.0,2,0,13,0,0,0,0,1,0,0,2024-2025,premier-league
emil krafth,Newcastle Utd,1994.0,12,2,342,0,0,2,0,5,8,3,2024-2025,premier-league
mohammed kudus,West Ham,2000.0,32,31,2590,5,3,2,1,98,79,216,2024-2025,premier-league
dejan kulusevski,Tottenham,2000.0,32,27,2389,7,4,3,0,120,124,210,2024-2025,premier-league
maxence lacroix,Crystal Palace,2000.0,35,35,3116,1,1,5,0,8,65,7,2024-2025,premier-league
adam lallana,Southampton,1988.0,14,5,361,0,2,4,0,6,24,10,2024-2025,premier-league
tariq lamptey,Brighton,2000.0,15,10,860,2,2,0,0,32,14,45,2024-2025,premier-league
will lankshear,Tottenham,2005.0,3,0,11,0,0,0,0,0,0,1,2024-2025,premier-league
romeo lavia,Chelsea,2004.0,16,11,797,0,1,4,0,3,31,7,2024-2025,premier-league
mario lemina,Wolves,1993.0,17,15,1364,1,3,4,0,8,48,21,2024-2025,premier-league
bernd leno,Fulham,1992.0,38,38,3420,0,1,5,0,0,0,0,2024-2025,premier-league
jefferson lerma,Crystal Palace,1994.0,33,26,2274,0,1,9,0,13,97,26,2024-2025,premier-league
rico lewis,Manchester City,2004.0,28,21,1893,1,2,5,1,39,107,78,2024-2025,premier-league
keane lewispotter,Brentford,2001.0,38,36,3093,1,3,7,0,98,98,156,2024-2025,premier-league
myles lewisskelly,Arsenal,2006.0,23,15,1369,1,0,3,2,37,71,37,2024-2025,premier-league
matthijs de ligt,Manchester Utd,1999.0,29,25,2123,2,0,3,0,7,55,6,2024-2025,premier-league
pedro lima,Wolves,2006.0,3,1,70,0,0,0,0,4,4,11,2024-2025,premier-league
victor lindelof,Manchester Utd,1994.0,16,6,704,0,0,1,0,5,26,4,2024-2025,premier-league
jesper lindstrm,Everton,2000.0,25,15,1239,0,1,2,0,30,25,81,2024-2025,premier-league
valentino livramento,Newcastle Utd,2002.0,37,32,2840,0,1,1,0,83,158,119,2024-2025,premier-league
sean longstaff,Newcastle Utd,1997.0,25,8,798,0,0,2,0,4,40,22,2024-2025,premier-league
sasa lukic,Fulham,1996.0,30,28,2344,0,2,12,0,39,98,33,2024-2025,premier-league
joe lumley,Southampton,1995.0,3,3,270,0,0,0,0,0,0,0,2024-2025,premier-league
massimo luongo,Ipswich Town,1992.0,11,2,201,0,0,0,0,0,6,1,2024-2025,premier-league
ian maatsen,Aston Villa,2002.0,29,10,1139,1,2,2,0,31,50,104,2024-2025,premier-league
alexis mac allister,Liverpool,1998.0,35,30,2599,5,5,6,0,36,177,80,2024-2025,premier-league
james maddison,Tottenham,1996.0,31,21,1809,9,7,6,0,45,164,95,2024-2025,premier-league
noni madueke,Chelsea,2002.0,32,27,2033,7,3,3,0,154,69,226,2024-2025,premier-league
gabriel magalhaes,Arsenal,1997.0,28,28,2363,3,1,4,0,10,126,11,2024-2025,premier-league
edmondparis maghoma,Brentford,2001.0,8,0,119,0,0,0,0,4,13,4,2024-2025,premier-league
harry maguire,Manchester Utd,1993.0,27,19,1758,1,0,7,0,7,51,7,2024-2025,premier-league
kobbie mainoo,Manchester Utd,2005.0,25,19,1651,0,0,5,0,22,65,47,2024-2025,premier-league
tyrell malacia,Manchester Utd,1999.0,3,2,100,0,0,1,0,3,3,6,2024-2025,premier-league
donyell malen,Aston Villa,1999.0,14,2,305,3,0,0,0,12,6,30,2024-2025,premier-league
mateus mane,Wolves,,1,0,2,0,0,0,0,0,0,0,2024-2025,premier-league
orel mangala,Everton,1998.0,19,14,1261,1,0,2,0,6,34,19,2024-2025,premier-league
ryan manning,Southampton,1996.0,24,18,1462,0,1,2,0,14,35,74,2024-2025,premier-league
solly march,Brighton,1994.0,8,1,168,0,0,2,0,5,2,20,2024-2025,premier-league
omar marmoush,Manchester City,1999.0,16,14,1175,7,0,0,0,29,37,78,2024-2025,premier-league
gabriel martinelli,Arsenal,2001.0,33,25,2290,8,4,1,0,124,52,289,2024-2025,premier-league
emiliano martinez,Aston Villa,1992.0,37,37,3194,0,0,5,1,0,4,0,2024-2025,premier-league
lisandro martinez,Manchester Utd,1998.0,20,20,1751,2,1,7,0,23,117,7,2024-2025,premier-league
pape matar sarr,Tottenham,2002.0,36,22,1913,3,2,6,0,33,88,53,2024-2025,premier-league
jeanphilippe mateta,Crystal Palace,1997.0,37,33,2648,14,2,2,0,45,52,122,2024-2025,premier-league
stephy mavididi,Leicester City,1998.0,30,16,1615,4,1,2,0,91,57,138,2024-2025,premier-league
konstantinos mavropanos,West Ham,1997.0,33,21,2045,0,0,6,1,17,61,2,2024-2025,premier-league
noussair mazraoui,Manchester Utd,1997.0,37,34,2838,0,1,3,0,42,115,58,2024-2025,premier-league
bryan mbeumo,Brentford,1999.0,38,38,3414,20,7,3,0,130,141,351,2024-2025,premier-league
james mcatee,Manchester City,2002.0,15,3,349,3,0,1,0,7,7,32,2024-2025,premier-league
kasey mcateer,Leicester City,2001.0,18,9,852,1,1,3,0,19,14,71,2024-2025,premier-league
alex mccarthy,Southampton,1989.0,5,5,450,0,0,0,0,0,0,0,2024-2025,premier-league
john mcginn,Aston Villa,1994.0,34,27,2223,1,4,7,0,32,103,87,2024-2025,premier-league
dwight mcneil,Everton,1999.0,21,15,1371,4,6,1,0,38,69,80,2024-2025,premier-league
scott mctominay,Manchester Utd,1996.0,2,0,19,0,0,0,0,0,1,2,2024-2025,premier-league
ben mee,Brentford,1989.0,7,2,183,0,0,2,0,3,11,2,2024-2025,premier-league
jayden meghoma,Brentford,2006.0,1,0,5,0,0,0,0,0,0,0,2024-2025,premier-league
mikel merino,Arsenal,1996.0,28,17,1586,7,2,4,1,11,69,94,2024-2025,premier-league
shumaira mheuka,Chelsea,2007.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
nikola milenkovic,Nott'ham Forest,1997.0,37,37,3330,5,2,4,0,3,51,6,2024-2025,premier-league
lewis miley,Newcastle Utd,2006.0,14,1,313,1,0,0,0,2,17,8,2024-2025,premier-league
james milner,Brighton,1986.0,4,3,170,0,0,1,0,1,10,10,2024-2025,premier-league
tyrone mings,Aston Villa,1993.0,14,12,1120,0,0,1,0,7,40,1,2024-2025,premier-league
yankuba minteh,Brighton,2004.0,32,20,1838,6,4,6,0,90,48,201,2024-2025,premier-league
tyrick mitchell,Crystal Palace,1999.0,37,37,3092,0,5,2,0,63,70,171,2024-2025,premier-league
kaoru mitoma,Brighton,1997.0,36,28,2603,10,4,1,0,146,89,291,2024-2025,premier-league
jakub moder,Brighton,1999.0,4,0,11,0,0,0,0,2,4,0,2024-2025,premier-league
jeremy monga,Leicester City,,7,0,112,0,0,0,0,6,3,10,2024-2025,premier-league
mikey moore,Tottenham,2007.0,10,3,366,0,1,0,0,12,9,40,2024-2025,premier-league
morato,Nott'ham Forest,2001.0,26,6,907,0,0,5,0,1,19,1,2024-2025,premier-league
alex moreno,Nott'ham Forest,1993.0,15,11,955,0,1,2,0,26,34,34,2024-2025,premier-league
sam morsy,Ipswich Town,1991.0,33,31,2751,1,1,10,0,22,120,13,2024-2025,premier-league
yerson mosquera,Wolves,2001.0,5,5,441,0,0,2,0,0,7,0,2024-2025,premier-league
mason mount,Manchester Utd,1999.0,17,8,622,1,0,3,0,15,33,41,2024-2025,premier-league
divin mubama,Manchester City,2004.0,1,0,28,0,0,0,0,0,1,0,2024-2025,premier-league
mykhailo mudryk,Chelsea,2001.0,7,1,151,0,0,0,0,7,5,12,2024-2025,premier-league
marshall munetsi,Wolves,1996.0,14,12,1078,2,1,0,0,9,10,35,2024-2025,premier-league
rodrigo muniz,Fulham,2001.0,31,8,964,8,1,1,0,6,27,31,2024-2025,premier-league
daniel munoz,Crystal Palace,1996.0,37,37,3228,4,5,10,0,62,97,206,2024-2025,premier-league
arijanet muric,Ipswich Town,1998.0,18,18,1620,0,0,1,0,0,1,0,2024-2025,premier-league
murillo,Nott'ham Forest,2002.0,36,36,3188,2,0,6,0,22,115,5,2024-2025,premier-league
jacob murphy,Newcastle Utd,1995.0,35,31,2360,8,12,4,0,79,83,231,2024-2025,premier-league
vitaliy mykolenko,Everton,1999.0,35,35,3082,1,2,4,0,33,110,99,2024-2025,premier-league
iliman ndiaye,Everton,2000.0,33,29,2430,9,0,3,0,86,59,122,2024-2025,premier-league
wilfred ndidi,Leicester City,1996.0,28,28,2324,0,5,8,0,18,70,75,2024-2025,premier-league
kosta nedeljkovic,Aston Villa,2005.0,5,0,126,0,0,0,0,1,6,0,2024-2025,premier-league
reiss nelson,Arsenal,1999.0,1,0,3,0,0,0,0,0,0,0,2024-2025,premier-league
reiss nelson,Fulham,1999.0,11,5,487,1,1,1,0,45,35,63,2024-2025,premier-league
neto,Bournemouth,1989.0,2,2,180,0,0,0,0,0,0,0,2024-2025,premier-league
pedro neto,Chelsea,2000.0,35,24,2269,4,6,8,0,126,60,253,2024-2025,premier-league
eddie nketiah,Crystal Palace,1999.0,29,9,1034,3,1,6,1,41,19,79,2024-2025,premier-league
christopher nkunku,Chelsea,1997.0,27,9,921,3,2,2,0,17,25,68,2024-2025,premier-league
gustavo nunes,Brentford,2005.0,3,0,12,0,0,0,0,1,0,0,2024-2025,premier-league
matheus nunes,Manchester City,1998.0,26,19,1674,1,6,4,0,63,79,175,2024-2025,premier-league
darwin nunez,Liverpool,1999.0,30,8,1133,5,2,8,0,23,27,78,2024-2025,premier-league
ethan nwaneri,Arsenal,2007.0,26,11,895,4,2,1,0,46,33,113,2024-2025,premier-league
christian nrgaard,Brentford,1994.0,34,34,2819,5,4,8,1,14,154,42,2024-2025,premier-league
jake obrien,Everton,2001.0,20,17,1571,2,0,5,0,7,50,25,2024-2025,premier-league
matt oriley,Brighton,2000.0,21,11,938,2,2,1,0,22,38,52,2024-2025,premier-league
dara oshea,Ipswich Town,1999.0,35,35,3122,0,2,6,0,3,80,8,2024-2025,premier-league
chidozie obimartin,Manchester Utd,2007.0,7,1,165,0,0,1,0,2,1,12,2024-2025,premier-league
wilson odobert,Tottenham,2004.0,16,9,850,1,0,0,0,45,27,66,2024-2025,premier-league
chiedozie ogbene,Ipswich Town,1997.0,5,3,238,0,0,0,0,7,0,15,2024-2025,premier-league
caleb okoli,Leicester City,2001.0,19,12,1125,1,0,4,0,3,32,2,2024-2025,premier-league
robin olsen,Aston Villa,1990.0,4,1,226,0,0,0,0,0,0,0,2024-2025,premier-league
amadou onana,Aston Villa,2001.0,26,20,1617,3,0,4,0,29,75,16,2024-2025,premier-league
andre onana,Manchester Utd,1996.0,34,34,3060,0,0,0,0,0,1,0,2024-2025,premier-league
paul onuachu,Southampton,1994.0,25,11,1050,4,1,4,0,7,13,40,2024-2025,premier-league
frank onyeka,Brentford,1998.0,2,0,25,0,0,0,0,0,1,0,2024-2025,premier-league
lewis orford,West Ham,2006.0,2,0,49,0,0,0,0,0,0,1,2024-2025,premier-league
stefan ortega,Manchester City,1992.0,13,12,1100,0,0,1,0,0,0,0,2024-2025,premier-league
william osula,Newcastle Utd,2003.0,14,0,134,1,0,0,0,5,4,17,2024-2025,premier-league
dango ouattara,Bournemouth,2002.0,32,21,2005,7,4,3,0,79,43,191,2024-2025,premier-league
nico oreilly,Manchester City,2005.0,9,6,528,2,0,0,0,16,17,26,2024-2025,premier-league
alex palmer,Ipswich Town,1996.0,13,13,1170,0,0,2,0,0,1,0,2024-2025,premier-league
cole palmer,Chelsea,2002.0,37,36,3191,15,8,7,0,120,214,187,2024-2025,premier-league
emerson palmieri,West Ham,1994.0,31,26,2113,2,1,5,0,47,66,83,2024-2025,premier-league
lucas paqueta,West Ham,1997.0,33,27,2380,4,0,10,0,26,155,85,2024-2025,premier-league
thomas partey,Arsenal,1993.0,35,31,2797,4,2,4,0,36,185,48,2024-2025,premier-league
nathan patterson,Everton,2001.0,10,3,347,0,1,1,0,6,13,18,2024-2025,premier-league
andreas pereira,Fulham,1996.0,33,25,2013,2,4,7,0,29,104,81,2024-2025,premier-league
ricardo pereira,Leicester City,1993.0,10,4,388,0,0,1,0,3,18,5,2024-2025,premier-league
kalvin phillips,Ipswich Town,1995.0,19,14,1237,0,0,6,1,4,51,4,2024-2025,premier-league
jaden philogene bidace,Aston Villa,2002.0,11,2,332,0,0,4,1,7,4,17,2024-2025,premier-league
jaden philogene bidace,Ipswich Town,2002.0,10,5,474,2,0,1,0,13,10,36,2024-2025,premier-league
jordan pickford,Everton,1994.0,38,38,3420,0,1,7,0,0,0,0,2024-2025,premier-league
ethan pinnock,Brentford,1993.0,22,21,1913,2,0,2,0,3,41,9,2024-2025,premier-league
daniel podence,Wolves,1995.0,2,0,48,0,0,0,0,1,2,3,2024-2025,premier-league
alfie pond,Wolves,2004.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
nick pope,Newcastle Utd,1992.0,28,28,2520,0,0,2,0,0,1,0,2024-2025,premier-league
pedro porro,Tottenham,1999.0,33,28,2610,2,6,5,0,65,154,109,2024-2025,premier-league
jarell quansah,Liverpool,2003.0,13,4,495,0,0,2,0,3,19,4,2024-2025,premier-league
hakon rafn valdimarsson,Brentford,2001.0,2,1,145,0,0,0,0,0,0,0,2024-2025,premier-league
aaron ramsdale,Southampton,1998.0,30,30,2700,0,0,2,0,0,0,0,2024-2025,premier-league
jacob ramsey,Aston Villa,2001.0,29,19,1623,1,3,4,1,61,68,114,2024-2025,premier-league
marcus rashford,Manchester Utd,1997.0,15,12,978,4,1,2,0,20,21,79,2024-2025,premier-league
marcus rashford,Aston Villa,1997.0,10,4,444,2,2,0,0,22,13,42,2024-2025,premier-league
david raya,Arsenal,1995.0,38,38,3420,0,0,3,0,0,14,0,2024-2025,premier-league
harrison reed,Fulham,1995.0,12,0,108,0,0,2,0,1,4,7,2024-2025,premier-league
remy reesdottin,Bournemouth,2006.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
sergio reguilon,Tottenham,1996.0,4,1,196,0,0,2,0,5,13,12,2024-2025,premier-league
vitor reis,Manchester City,2006.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
chadi riad,Crystal Palace,2003.0,1,1,90,0,0,0,0,2,7,0,2024-2025,premier-league
declan rice,Arsenal,1999.0,35,33,2825,4,7,7,1,90,192,94,2024-2025,premier-league
chris richards,Crystal Palace,2000.0,24,22,1922,1,0,4,1,6,39,2,2024-2025,premier-league
richarlison,Tottenham,1997.0,15,4,504,4,1,2,0,8,11,22,2024-2025,premier-league
andrew robertson,Liverpool,1994.0,33,29,2482,0,1,3,1,64,176,108,2024-2025,premier-league
antonee robinson,Fulham,1997.0,36,35,3167,0,10,8,0,118,131,274,2024-2025,premier-league
jay robinson,Southampton,2007.0,4,1,137,0,0,0,0,3,1,10,2024-2025,premier-league
rodri,Manchester City,1996.0,3,1,73,0,0,0,0,1,4,1,2024-2025,premier-league
guido rodriguez,West Ham,1994.0,23,16,1149,0,1,6,0,4,33,7,2024-2025,premier-league
mads roerslev,Brentford,1999.0,19,11,1101,0,2,2,0,17,51,54,2024-2025,premier-league
morgan rogers,Aston Villa,2002.0,37,37,3114,8,10,10,0,114,123,188,2024-2025,premier-league
cristian romero,Tottenham,1998.0,18,18,1416,1,0,3,0,12,71,3,2024-2025,premier-league
georginio rutter,Brighton,2002.0,28,19,1656,5,3,2,0,42,67,79,2024-2025,premier-league
jose sa,Wolves,1993.0,29,29,2609,0,0,2,0,0,2,0,2024-2025,premier-league
bukayo saka,Arsenal,2001.0,25,20,1729,6,10,3,0,96,70,255,2024-2025,premier-league
mohamed salah,Liverpool,1992.0,38,38,3371,29,18,1,0,154,144,488,2024-2025,premier-league
william saliba,Arsenal,2001.0,35,35,3039,2,0,2,1,16,138,6,2024-2025,premier-league
robert sanchez,Chelsea,1997.0,32,32,2880,0,0,5,0,0,1,0,2024-2025,premier-league
jadon sancho,Chelsea,2000.0,31,19,1764,3,4,2,0,102,90,225,2024-2025,premier-league
ibrahim sangare,Nott'ham Forest,1997.0,13,7,590,0,1,3,0,1,27,4,2024-2025,premier-league
pablo sarabia,Wolves,1992.0,23,7,814,3,2,3,0,15,60,62,2024-2025,premier-league
jeremy sarmiento,Brighton,2002.0,1,0,9,0,0,0,0,0,0,2,2024-2025,premier-league
ismaila sarr,Crystal Palace,1998.0,38,30,2711,8,6,4,0,75,85,183,2024-2025,premier-league
savio,Manchester City,2004.0,29,21,1766,1,8,3,0,137,67,246,2024-2025,premier-league
oliver scarles,West Ham,2005.0,15,7,665,0,0,1,0,12,22,44,2024-2025,premier-league
dane scarlett,Tottenham,2004.0,3,0,34,0,1,0,0,1,1,1,2024-2025,premier-league
kevin schade,Brentford,2001.0,38,26,2293,11,2,3,0,61,38,165,2024-2025,premier-league
fabian schar,Newcastle Utd,1991.0,34,33,2934,4,0,9,1,18,118,22,2024-2025,premier-league
jeffrey schlupp,Crystal Palace,1992.0,12,0,103,0,0,0,0,4,5,9,2024-2025,premier-league
alex scott,Bournemouth,2003.0,20,8,755,0,0,3,0,15,52,33,2024-2025,premier-league
matz sels,Nott'ham Forest,1992.0,38,38,3420,0,0,4,0,1,2,0,2024-2025,premier-league
nelson semedo,Wolves,1993.0,34,32,2886,0,4,8,0,67,80,119,2024-2025,premier-league
antoine semenyo,Bournemouth,2000.0,37,36,3203,11,5,9,0,140,109,282,2024-2025,premier-league
marcos senesi,Bournemouth,1997.0,17,13,1106,0,0,5,0,12,62,7,2024-2025,premier-league
ryan sessegnon,Fulham,2000.0,16,7,580,4,2,1,0,18,22,59,2024-2025,premier-league
luke shaw,Manchester Utd,1995.0,7,4,349,0,0,1,0,7,24,7,2024-2025,premier-league
zain silcottduberry,Bournemouth,2005.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
bernardo silva,Manchester City,1994.0,33,29,2670,4,4,7,0,101,134,200,2024-2025,premier-league
jota silva,Nott'ham Forest,1999.0,31,5,854,3,1,5,0,21,18,59,2024-2025,premier-league
eric da silva moreira,Nott'ham Forest,2006.0,2,0,30,0,0,0,0,1,0,1,2024-2025,premier-league
jahmai simpsonpusey,Manchester City,2005.0,2,1,96,0,0,1,0,1,3,0,2024-2025,premier-league
luis sinisterra,Bournemouth,1999.0,12,1,236,1,1,0,0,19,6,38,2024-2025,premier-league
oliver skipp,Leicester City,2000.0,24,10,1129,0,0,8,0,16,35,19,2024-2025,premier-league
william smallbone,Southampton,2000.0,18,6,690,1,0,1,0,5,27,25,2024-2025,premier-league
adam smith,Bournemouth,1991.0,25,19,1590,0,0,7,0,15,49,34,2024-2025,premier-league
emile smith rowe,Fulham,2000.0,34,25,2043,6,3,3,0,53,126,127,2024-2025,premier-league
dominic solanke,Tottenham,1997.0,27,25,2201,9,3,0,0,31,47,88,2024-2025,premier-league
carlos soler,West Ham,1997.0,31,14,1409,1,1,6,0,17,56,37,2024-2025,premier-league
julio soler,Bournemouth,2005.0,3,0,11,0,0,0,0,0,0,2,2024-2025,premier-league
ramon sosa,Nott'ham Forest,1999.0,19,1,295,1,0,1,0,12,6,17,2024-2025,premier-league
tomas soucek,West Ham,1995.0,35,30,2567,9,1,8,0,9,74,68,2024-2025,premier-league
boubakary soumare,Leicester City,1999.0,31,25,2171,0,0,8,0,34,105,23,2024-2025,premier-league
djed spence,Tottenham,2000.0,25,19,1792,1,2,4,1,59,105,70,2024-2025,premier-league
jay stansfield,Fulham,2002.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
jason steele,Brighton,1990.0,2,2,180,0,0,0,0,0,0,0,2024-2025,premier-league
jack stephens,Southampton,1994.0,19,17,1389,1,0,2,2,14,63,2,2024-2025,premier-league
raheem sterling,Arsenal,1994.0,17,7,499,0,2,1,0,27,18,79,2024-2025,premier-league
ross stewart,Southampton,1996.0,12,4,389,1,0,1,0,3,2,10,2024-2025,premier-league
jakub stolarczyk,Leicester City,2000.0,10,10,900,0,0,1,0,0,1,0,2024-2025,premier-league
john stones,Manchester City,1994.0,11,6,548,2,0,1,0,10,21,2,2024-2025,premier-league
jrgen strand larsen,Wolves,2000.0,35,30,2587,14,4,4,0,17,29,112,2024-2025,premier-league
yukinari sugawara,Southampton,2000.0,30,16,1557,1,1,4,0,33,72,78,2024-2025,premier-league
kamaldeen sulemana,Southampton,2002.0,26,17,1402,1,1,2,0,63,27,87,2024-2025,premier-league
crysencio summerville,West Ham,2001.0,19,7,786,1,1,2,0,29,18,71,2024-2025,premier-league
sammie szmodics,Ipswich Town,1995.0,20,13,992,4,0,2,0,16,19,47,2024-2025,premier-league
dominik szoboszlai,Liverpool,2000.0,36,29,2491,6,6,6,0,72,131,127,2024-2025,premier-league
matt targett,Newcastle Utd,1995.0,2,0,21,0,0,0,0,0,0,1,2024-2025,premier-league
james tarkowski,Everton,1992.0,33,33,2922,1,1,6,0,9,75,3,2024-2025,premier-league
marcus tavernier,Bournemouth,1999.0,29,20,1939,3,5,6,0,53,128,129,2024-2025,premier-league
charlie taylor,Southampton,1993.0,8,3,356,0,0,1,0,3,9,7,2024-2025,premier-league
jack taylor,Ipswich Town,1998.0,32,4,860,1,0,4,0,11,43,23,2024-2025,premier-league
mathys tel,Tottenham,2005.0,13,11,911,2,1,2,0,28,21,72,2024-2025,premier-league
kenny tete,Fulham,1995.0,22,21,1774,0,2,5,0,34,63,54,2024-2025,premier-league
thiago,Brentford,2001.0,8,1,175,0,0,0,0,3,4,8,2024-2025,premier-league
luke thomas,Leicester City,2001.0,14,13,1110,0,0,3,0,5,37,16,2024-2025,premier-league
youri tielemans,Aston Villa,1997.0,36,35,3026,3,7,4,0,39,235,48,2024-2025,premier-league
kieran tierney,Arsenal,1997.0,13,2,259,1,0,0,0,8,15,29,2024-2025,premier-league
jurrien timber,Arsenal,2001.0,30,27,2417,1,3,7,0,57,146,104,2024-2025,premier-league
jeanclair todibo,West Ham,1999.0,27,20,1825,0,0,3,0,9,38,5,2024-2025,premier-league
harry toffolo,Nott'ham Forest,1995.0,4,1,137,0,0,1,0,0,2,4,2024-2025,premier-league
takehiro tomiyasu,Arsenal,1998.0,1,0,7,0,0,0,0,0,1,0,2024-2025,premier-league
sandro tonali,Newcastle Utd,2000.0,36,28,2630,4,2,5,0,37,128,53,2024-2025,premier-league
pau torres,Aston Villa,1997.0,24,23,2020,0,0,2,0,40,97,8,2024-2025,premier-league
conor townsend,Ipswich Town,1993.0,6,3,335,0,1,1,0,2,8,13,2024-2025,premier-league
adama traore,Fulham,1996.0,36,18,1772,2,7,3,0,100,68,161,2024-2025,premier-league
boubacar traore,Wolves,2001.0,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
mark travers,Bournemouth,1999.0,5,5,450,0,0,0,0,0,0,0,2024-2025,premier-league
ryan trevitt,Brentford,2003.0,1,0,4,0,0,0,0,0,0,1,2024-2025,premier-league
kieran trippier,Newcastle Utd,1990.0,25,14,1309,0,3,1,0,26,117,58,2024-2025,premier-league
leandro trossard,Arsenal,1994.0,38,28,2546,8,7,4,1,80,101,226,2024-2025,premier-league
kostas tsimikas,Liverpool,1996.0,18,9,837,0,1,2,0,17,76,43,2024-2025,premier-league
axel tuanzebe,Ipswich Town,1997.0,22,20,1710,0,1,5,1,10,61,15,2024-2025,premier-league
destiny udogie,Tottenham,2002.0,25,24,1924,0,1,2,0,54,121,94,2024-2025,premier-league
manuel ugarte ribeiro,Manchester Utd,2001.0,29,22,1785,1,2,11,0,16,61,20,2024-2025,premier-league
lesley ugochukwu,Southampton,2004.0,26,18,1655,1,1,7,0,29,49,20,2024-2025,premier-league
enes unal,Bournemouth,1997.0,17,2,345,2,1,2,0,4,12,22,2024-2025,premier-league
virgil van dijk,Liverpool,1991.0,37,37,3330,3,1,5,0,22,198,6,2024-2025,premier-league
jamie vardy,Leicester City,1987.0,35,35,2823,9,4,5,0,29,22,120,2024-2025,premier-league
renato veiga,Chelsea,2003.0,7,1,181,0,0,2,0,4,7,3,2024-2025,premier-league
joel veltman,Brighton,1992.0,21,19,1697,0,0,5,0,32,85,34,2024-2025,premier-league
micky van de ven,Tottenham,2001.0,13,12,1015,0,2,4,0,8,51,1,2024-2025,premier-league
bart verbruggen,Brighton,2002.0,36,36,3240,0,1,5,0,0,2,0,2024-2025,premier-league
jannik vestergaard,Leicester City,1992.0,18,16,1391,0,0,5,0,3,32,2,2024-2025,premier-league
guglielmo vicario,Tottenham,1996.0,24,24,2160,0,0,1,0,0,1,0,2024-2025,premier-league
carlos vinicius,Fulham,1995.0,3,0,16,0,0,0,0,1,0,3,2024-2025,premier-league
kyle walker,Manchester City,1990.0,15,9,970,0,0,3,0,12,64,11,2024-2025,premier-league
kyle walkerpeters,Southampton,1997.0,33,33,2918,0,2,5,0,114,139,144,2024-2025,premier-league
christian walton,Ipswich Town,1995.0,7,7,630,0,0,0,0,0,0,0,2024-2025,premier-league
aaron wanbissaka,West Ham,1997.0,36,35,3154,2,5,1,0,110,149,167,2024-2025,premier-league
danny ward,Leicester City,1993.0,2,1,135,0,0,0,0,0,0,0,2024-2025,premier-league
joel ward,Crystal Palace,1989.0,2,1,71,0,0,1,0,0,1,1,2024-2025,premier-league
james wardprowse,West Ham,1994.0,15,12,1039,1,1,2,0,11,54,9,2024-2025,premier-league
james wardprowse,Nott'ham Forest,1994.0,9,5,400,0,1,2,1,1,16,3,2024-2025,premier-league
ollie watkins,Aston Villa,1995.0,38,31,2598,16,8,2,0,55,31,165,2024-2025,premier-league
adam webster,Brighton,1995.0,14,11,887,0,0,1,0,8,63,2,2024-2025,premier-league
danny welbeck,Brighton,1990.0,30,24,2115,10,4,5,0,21,47,95,2024-2025,premier-league
welington,Southampton,2001.0,10,6,482,0,0,1,0,5,11,19,2024-2025,premier-league
timo werner,Tottenham,1996.0,18,4,516,0,3,0,0,42,30,89,2024-2025,premier-league
adam wharton,Crystal Palace,2004.0,20,16,1318,0,2,2,0,14,107,11,2024-2025,premier-league
ben white,Arsenal,1997.0,17,13,1198,0,2,2,0,23,59,42,2024-2025,premier-league
mats wieffer,Brighton,1999.0,25,10,1015,1,3,6,0,18,62,23,2024-2025,premier-league
neco williams,Nott'ham Forest,2001.0,35,28,2594,1,3,7,0,68,89,103,2024-2025,premier-league
willian,Fulham,1988.0,10,2,257,0,0,0,0,11,40,33,2024-2025,premier-league
joe willock,Newcastle Utd,1999.0,32,11,1086,0,2,4,0,38,41,86,2024-2025,premier-league
callum wilson,Newcastle Utd,1992.0,18,2,370,0,0,1,0,5,4,17,2024-2025,premier-league
harry wilson,Fulham,1997.0,25,12,1162,6,1,2,0,22,51,96,2024-2025,premier-league
harry winks,Leicester City,1996.0,22,17,1538,0,2,4,0,19,101,11,2024-2025,premier-league
ben winterburn,Bournemouth,2004.0,4,0,24,0,0,0,0,2,0,2,2024-2025,premier-league
yoane wissa,Brentford,1996.0,35,34,2919,19,4,5,0,60,67,154,2024-2025,premier-league
chris wood,Nott'ham Forest,1991.0,36,35,2959,20,3,1,0,14,42,94,2024-2025,premier-league
nathan woodgordon,Southampton,2002.0,11,9,773,0,0,2,0,2,17,0,2024-2025,premier-league
luke woolfenden,Ipswich Town,1998.0,15,12,1187,0,0,2,0,7,15,0,2024-2025,premier-league
yehor yarmoliuk,Brentford,2004.0,31,15,1450,0,0,6,0,15,63,47,2024-2025,premier-league
ryan yates,Nott'ham Forest,1997.0,35,18,1915,2,1,10,0,18,53,16,2024-2025,premier-league
leny yoro,Manchester Utd,2005.0,21,12,1165,0,0,5,0,19,52,4,2024-2025,premier-league
ashley young,Everton,1985.0,32,19,1875,1,3,7,1,24,90,32,2024-2025,premier-league
illia zabarnyi,Bournemouth,2002.0,36,35,3109,0,1,4,1,27,140,4,2024-2025,premier-league
