Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
luca gemello,Torino,2000,2,2,180,0,0,0,0,0,0,0,2023-2024,serie-a
valentin gendrey,Lecce,2000,37,35,3044,2,3,5,0,77,116,86,2023-2024,serie-a
fares ghedjemis,Frosinone,2002,6,1,182,0,0,1,0,7,2,19,2023-2024,serie-a
lautaro gianetti,Udinese,1993,7,7,630,1,0,4,0,2,4,0,2023-2024,serie-a
mario gila,Lazio,2000,21,21,1809,0,0,4,1,21,93,12,2023-2024,serie-a
gvidas gineitis,Torino,2004,14,4,538,0,0,2,0,9,25,12,2023-2024,serie-a
olivier giroud,Milan,1986,35,28,2363,15,8,1,1,9,28,95,2023-2024,serie-a
edoardo goldaniga,Cagliari,1993,13,12,1011,0,0,3,0,9,50,3,2023-2024,serie-a
pierluigi gollini,Napoli,1995,7,7,630,0,0,0,0,0,0,0,2023-2024,serie-a
papu gomez,Monza,1988,2,0,41,0,0,0,0,2,3,1,2023-2024,serie-a
iron gomis,Salernitana,1999,5,1,134,0,0,0,0,3,4,16,2023-2024,serie-a
joan gonzalez,Lecce,2002,29,13,1291,1,1,6,0,25,49,41,2023-2024,serie-a
nicolas gonzalez,Fiorentina,1998,29,21,1913,12,2,1,0,53,100,190,2023-2024,serie-a
alberto grassi,Empoli,1995,27,22,1807,0,1,6,1,13,75,13,2023-2024,serie-a
matteo guendouzi,Lazio,1999,33,27,2367,2,3,3,1,46,119,79,2023-2024,serie-a
axel guessand,Udinese,2004,1,0,45,0,0,0,0,1,1,1,2023-2024,serie-a
albert gumundsson,Genoa,1997,35,34,3016,14,4,4,0,82,120,168,2023-2024,serie-a
emmanuel gyasi,Empoli,1994,33,21,1879,1,2,8,0,15,41,60,2023-2024,serie-a
norbert gyomber,Salernitana,1992,22,20,1760,0,0,9,0,4,42,2,2023-2024,serie-a
nicolas haas,Empoli,1996,1,1,90,0,0,1,0,0,6,4,2023-2024,serie-a
ridgeciano haps,Genoa,1993,16,7,773,0,1,0,0,13,13,42,2023-2024,serie-a
abdou harroui,Frosinone,1998,18,13,1019,3,3,2,0,43,38,56,2023-2024,serie-a
hans hateboer,Atalanta,1994,23,10,1113,0,1,5,0,19,42,71,2023-2024,serie-a
pantelis hatzidiakos,Cagliari,1997,13,13,856,0,0,1,0,3,34,7,2023-2024,serie-a
silvan hefti,Genoa,1997,6,1,114,0,0,0,0,1,2,4,2023-2024,serie-a
liam henderson,Empoli,1996,1,0,5,0,0,0,0,0,0,0,2023-2024,serie-a
matheus henrique,Sassuolo,1997,31,27,2501,2,2,8,1,43,94,44,2023-2024,serie-a
thomas henry,Hellas Verona,1994,18,2,334,3,0,2,2,2,3,20,2023-2024,serie-a
theo hernandez,Milan,1997,32,31,2791,5,4,11,1,116,166,124,2023-2024,serie-a
isak hien,Hellas Verona,1999,10,9,864,0,0,1,1,8,26,1,2023-2024,serie-a
isak hien,Atalanta,1999,16,9,937,0,1,3,0,0,24,0,2023-2024,serie-a
emil holm,Atalanta,2000,22,12,947,1,1,5,0,28,27,80,2023-2024,serie-a
martin hongla,Hellas Verona,1998,15,12,1084,0,0,0,0,6,57,6,2023-2024,serie-a
sydney van hooijdonk,Bologna,2000,9,2,212,0,0,0,0,1,2,9,2023-2024,serie-a
dean huijsen,Roma,2005,13,4,509,2,0,4,0,4,18,15,2023-2024,serie-a
dean huijsen,Juventus,2005,1,0,13,0,0,0,0,0,2,0,2023-2024,serie-a
elseid hysaj,Lazio,1994,22,11,1199,0,0,2,0,27,51,41,2023-2024,serie-a
arijon ibrahimovic,Frosinone,2005,16,5,474,1,1,1,0,10,22,54,2023-2024,serie-a
jonathan ikone,Fiorentina,1998,28,18,1682,3,1,5,0,51,58,154,2023-2024,serie-a
chukwubuikem ikwuemesi,Salernitana,2001,25,11,1061,1,1,2,0,11,10,70,2023-2024,serie-a
ivan ilic,Torino,2001,31,25,2098,3,2,3,0,49,138,52,2023-2024,serie-a
samuel ilingjunior,Juventus,2003,24,4,810,1,2,1,0,29,25,64,2023-2024,serie-a
ciro immobile,Lazio,1990,31,21,1652,7,1,8,0,19,39,123,2023-2024,serie-a
gino infantino,Fiorentina,2003,6,0,96,0,0,1,0,0,7,4,2023-2024,serie-a
gustav isaksen,Lazio,2001,28,12,1074,3,1,3,0,36,21,95,2023-2024,serie-a
ardian ismajli,Empoli,1996,26,23,2045,0,0,2,0,9,49,3,2023-2024,serie-a
armando izzo,Monza,1992,23,20,1650,0,0,9,0,15,59,7,2023-2024,serie-a
filip jagieo,Genoa,1997,2,0,33,0,0,0,0,1,2,2,2023-2024,serie-a
jakub jankto,Cagliari,1996,18,13,872,1,2,0,0,12,26,48,2023-2024,serie-a
juan jesus,Napoli,1991,24,23,2116,1,0,7,0,6,82,2,2023-2024,serie-a
alejandro jimenez,Milan,2005,3,0,68,0,0,1,0,2,2,3,2023-2024,serie-a
kaio jorge,Frosinone,2002,20,8,812,3,0,2,0,6,11,46,2023-2024,serie-a
luka jovic,Milan,1997,23,8,877,6,1,2,1,6,22,47,2023-2024,serie-a
hamed junior traore,Napoli,2000,9,5,382,0,0,1,0,12,21,19,2023-2024,serie-a
mohamed kaba,Lecce,2001,23,15,1378,0,0,4,1,14,60,32,2023-2024,serie-a
christian kabasele,Udinese,1991,13,10,861,1,1,5,0,7,22,1,2023-2024,serie-a
yayah kallon,Hellas Verona,2001,1,0,4,0,0,0,0,0,1,0,2023-2024,serie-a
pierre kalulu,Milan,2000,9,4,374,0,0,0,0,6,19,11,2023-2024,serie-a
daichi kamada,Lazio,1996,29,17,1544,2,2,3,0,40,96,78,2023-2024,serie-a
hassane kamara,Udinese,1994,35,27,2225,1,1,4,0,61,81,94,2023-2024,serie-a
yann karamoh,Torino,1998,10,1,162,0,0,0,0,11,5,12,2023-2024,serie-a
jesper karlsson,Bologna,1998,7,4,344,0,0,0,0,13,16,35,2023-2024,serie-a
rick karsdorp,Roma,1995,18,14,1191,0,2,2,0,12,33,71,2023-2024,serie-a
grigoris kastanos,Salernitana,1998,26,18,1480,3,3,5,0,28,78,69,2023-2024,serie-a
michael kayode,Fiorentina,2004,26,22,2058,1,1,2,0,45,80,102,2023-2024,serie-a
moise kean,Juventus,2000,19,8,654,0,0,2,0,12,6,38,2023-2024,serie-a
simon kjr,Milan,1989,20,14,1171,0,1,1,0,4,52,0,2023-2024,serie-a
davy klaassen,Inter,1993,13,1,206,0,0,1,0,1,7,5,2023-2024,serie-a
sead kolasinac,Atalanta,1993,30,25,2178,1,0,4,0,32,94,30,2023-2024,serie-a
teun koopmeiners,Atalanta,1998,34,29,2627,12,5,5,0,79,169,190,2023-2024,serie-a
filip kostic,Juventus,1992,29,26,1815,0,4,2,0,64,88,95,2023-2024,serie-a
christian kouame,Fiorentina,1997,23,11,1089,2,1,0,0,12,41,110,2023-2024,serie-a
viktor kovalenko,Empoli,1996,17,4,613,1,1,1,0,4,20,24,2023-2024,serie-a
rasmus kristensen,Roma,1997,29,19,1744,1,1,5,0,16,40,115,2023-2024,serie-a
thomas kristensen,Udinese,2002,26,23,2096,0,1,4,1,20,47,3,2023-2024,serie-a
nikola krstovic,Lecce,2000,35,30,2373,7,1,4,1,32,52,126,2023-2024,serie-a
rade krunic,Milan,1993,10,8,687,0,0,3,0,5,24,3,2023-2024,serie-a
marash kumbulla,Sassuolo,2000,7,3,362,0,0,1,0,2,3,0,2023-2024,serie-a
justin kumi,Sassuolo,2004,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
berkan kutlu,Genoa,1998,6,0,199,0,0,0,0,4,5,9,2023-2024,serie-a
khvicha kvaratskhelia,Napoli,2001,34,32,2737,11,6,8,0,184,89,266,2023-2024,serie-a
giorgi kvernadze,Frosinone,2003,5,0,63,0,0,0,0,0,1,6,2023-2024,serie-a
giorgos kyriakopoulos,Monza,1996,28,20,1712,0,3,3,0,64,70,94,2023-2024,serie-a
gianluca lapadula,Cagliari,1990,23,14,1205,3,1,3,0,8,4,63,2023-2024,serie-a
armand lauriente,Sassuolo,1998,37,35,2908,5,4,5,0,125,99,268,2023-2024,serie-a
valentino lazaro,Torino,1996,35,21,1994,0,4,3,0,53,94,106,2023-2024,serie-a
darko lazovic,Hellas Verona,1990,32,22,1928,3,2,0,1,43,66,139,2023-2024,serie-a
manuel lazzari,Lazio,1993,24,19,1671,0,2,4,1,73,62,104,2023-2024,serie-a
nicola leali,Genoa,1993,3,2,176,0,0,1,0,0,0,0,2023-2024,serie-a
rafael leao,Milan,1999,34,29,2512,9,9,5,0,160,117,293,2023-2024,serie-a
jesper lindstrm,Napoli,2000,22,2,430,0,0,2,0,16,16,34,2023-2024,serie-a
karol linetty,Torino,1995,28,19,1858,0,0,12,0,31,87,25,2023-2024,serie-a
luca lipani,Sassuolo,2005,8,5,384,0,0,0,0,6,20,3,2023-2024,serie-a
pol lirola,Frosinone,1997,25,18,1536,2,1,1,0,30,65,59,2023-2024,serie-a
marcin listkowski,Lecce,1998,1,0,8,0,0,0,0,0,1,0,2023-2024,serie-a
diego llorente,Roma,1993,29,27,2170,1,1,5,0,20,75,5,2023-2024,serie-a
stanislav lobotka,Napoli,1994,38,38,3282,0,1,4,0,29,188,34,2023-2024,serie-a
manuel locatelli,Juventus,1998,36,34,3008,1,4,6,0,21,232,26,2023-2024,serie-a
ruben loftuscheek,Milan,1996,29,26,2068,6,1,5,0,73,74,113,2023-2024,serie-a
ademola lookman,Atalanta,1997,31,22,1894,11,7,4,0,72,97,222,2023-2024,serie-a
maxime lopez,Fiorentina,1997,19,7,800,0,0,1,0,14,48,11,2023-2024,serie-a
maxime lopez,Sassuolo,1997,2,2,140,0,0,0,1,2,18,4,2023-2024,serie-a
matteo lovato,Torino,2000,13,6,544,0,0,2,0,0,4,0,2023-2024,serie-a
matteo lovato,Salernitana,2000,13,11,947,0,0,2,0,1,29,1,2023-2024,serie-a
sandi lovric,Udinese,1998,29,21,1987,1,3,1,1,52,80,80,2023-2024,serie-a
lorenzo lucca,Udinese,2000,37,30,2592,8,4,6,0,10,18,118,2023-2024,serie-a
jhon lucumi,Bologna,1998,29,23,2217,0,0,1,0,28,93,4,2023-2024,serie-a
jose luis palomino,Atalanta,1990,4,0,27,0,0,0,0,0,2,0,2023-2024,serie-a
romelu lukaku,Roma,1993,32,30,2641,13,3,5,1,37,37,234,2023-2024,serie-a
karlo lulic,Frosinone,1996,1,0,19,0,0,0,0,1,0,0,2023-2024,serie-a
sebastiano luperto,Empoli,1996,38,38,3406,1,1,4,0,13,100,13,2023-2024,serie-a
mateus lusuardi,Frosinone,2004,4,3,219,0,0,1,0,2,12,0,2023-2024,serie-a
zito luvumbo,Cagliari,2002,30,19,1946,4,5,5,0,85,21,181,2023-2024,serie-a
charalampos lykogiannis,Bologna,1993,22,10,904,2,1,2,0,36,35,41,2023-2024,serie-a
giulio maggiore,Salernitana,1998,27,20,1800,4,2,9,1,8,64,25,2023-2024,serie-a
giangiacomo magnani,Hellas Verona,1995,33,27,2444,0,0,6,0,15,79,10,2023-2024,serie-a
mike maignan,Milan,1995,29,29,2609,0,1,1,1,0,0,0,2023-2024,serie-a
antoine makoumbou,Cagliari,1998,32,32,2702,1,0,5,2,37,137,52,2023-2024,serie-a
daniel maldini,Monza,2001,11,2,333,4,1,0,0,15,10,22,2023-2024,serie-a
daniel maldini,Empoli,2001,7,3,263,0,0,1,0,7,10,10,2023-2024,serie-a
youssef maleh,Empoli,1998,34,30,2602,0,1,11,0,17,117,65,2023-2024,serie-a
ruslan malinovskyi,Genoa,1993,28,18,1544,4,1,7,0,24,83,31,2023-2024,serie-a
gianluca mancini,Roma,1996,36,34,2869,4,1,9,0,38,139,13,2023-2024,serie-a
marco mancosu,Cagliari,1988,6,3,156,0,0,0,0,4,8,11,2023-2024,serie-a
christos mandas,Lazio,2001,9,8,721,0,0,0,0,0,0,0,2023-2024,serie-a
rolando mandragora,Fiorentina,1997,33,16,1588,3,3,5,0,7,93,32,2023-2024,serie-a
kostas manolas,Salernitana,1991,8,6,488,0,0,0,0,0,10,2,2023-2024,serie-a
riccardo marchizza,Frosinone,1998,13,13,1148,0,4,1,0,6,36,39,2023-2024,serie-a
gian marco ferrari,Sassuolo,1992,31,25,2272,1,0,4,0,32,148,7,2023-2024,serie-a
pablo mari,Monza,1993,34,30,2615,0,0,7,0,2,62,1,2023-2024,serie-a
mirko maric,Monza,1995,10,1,287,1,0,0,1,2,4,30,2023-2024,serie-a
razvan marin,Empoli,1996,30,20,1818,0,3,3,0,21,72,24,2023-2024,serie-a
agustin martegani,Salernitana,2000,18,6,731,1,0,1,0,14,28,22,2023-2024,serie-a
aaron martin,Genoa,1997,22,17,1376,0,1,4,1,28,35,72,2023-2024,serie-a
tommaso martinelli,Fiorentina,2006,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
josep martinez,Genoa,1998,36,36,3239,0,0,4,1,0,2,0,2023-2024,serie-a
lautaro martinez,Inter,1997,33,31,2656,24,3,5,0,54,80,172,2023-2024,serie-a
lucas martinez quarta,Fiorentina,1996,29,26,2291,5,1,9,0,23,177,16,2023-2024,serie-a
adam marusic,Lazio,1992,37,37,3100,1,0,3,1,35,118,108,2023-2024,serie-a
adam masina,Udinese,1994,4,1,64,0,0,2,0,0,1,3,2023-2024,serie-a
adam masina,Torino,1994,16,10,1024,0,0,0,0,3,42,6,2023-2024,serie-a
alan matturro,Genoa,2004,6,1,106,0,0,0,0,0,4,1,2023-2024,serie-a
luca mazzitelli,Frosinone,1995,29,26,2210,5,0,6,1,18,167,53,2023-2024,serie-a
pasquale mazzocchi,Salernitana,1995,18,16,1272,0,1,4,0,36,36,62,2023-2024,serie-a
pasquale mazzocchi,Napoli,1995,10,4,428,0,1,0,1,13,24,22,2023-2024,serie-a
jordi mboula,Hellas Verona,1999,11,5,307,0,1,0,0,10,4,22,2023-2024,serie-a
weston mckennie,Juventus,1998,34,29,2594,0,7,6,0,64,92,176,2023-2024,serie-a
arthur melo,Fiorentina,1996,33,23,1986,2,3,2,0,21,133,27,2023-2024,serie-a
leonardo mendicino,Atalanta,2006,1,0,1,0,0,0,0,0,0,0,2023-2024,serie-a
alex meret,Napoli,1997,31,31,2773,0,0,0,0,0,0,0,2023-2024,serie-a
junior messias,Genoa,1991,18,13,1053,1,0,0,0,35,29,75,2023-2024,serie-a
nikola milenkovic,Fiorentina,1997,34,27,2510,0,0,4,0,8,81,10,2023-2024,serie-a
arkadiusz milik,Juventus,1994,32,7,919,4,1,2,1,12,22,49,2023-2024,serie-a
vanja milinkovicsavic,Torino,1997,36,36,3240,0,0,2,0,0,0,0,2023-2024,serie-a
yerry mina,Fiorentina,1994,4,0,44,0,0,1,0,0,2,1,2023-2024,serie-a
yerry mina,Cagliari,1994,14,14,1215,2,0,4,0,4,23,3,2023-2024,serie-a
aleksei miranchuk,Atalanta,1995,27,12,1176,3,5,1,0,41,75,122,2023-2024,serie-a
kevin miranda,Sassuolo,2003,1,0,14,0,0,0,0,0,0,0,2023-2024,serie-a
antonio mirante,Milan,1983,2,2,177,0,0,0,0,0,0,0,2023-2024,serie-a
fabio miretti,Juventus,2003,25,16,1103,1,1,3,0,22,43,62,2023-2024,serie-a
filippo missori,Sassuolo,2004,8,2,266,0,0,0,0,5,8,7,2023-2024,serie-a
stefan mitrovic,Hellas Verona,2002,10,4,391,0,0,0,0,13,15,24,2023-2024,serie-a
henrikh mkhitaryan,Inter,1989,36,35,2785,2,8,4,0,92,192,127,2023-2024,serie-a
ilario monterisi,Frosinone,2001,24,16,1469,2,2,1,0,4,47,18,2023-2024,serie-a
lorenzo montipo,Hellas Verona,1996,37,37,3330,0,1,0,0,0,0,0,2023-2024,serie-a
nikola moro,Bologna,1998,23,10,840,1,0,0,0,21,58,38,2023-2024,serie-a
dany mota,Monza,1998,34,24,2049,4,3,3,0,112,57,152,2023-2024,serie-a
samuele mulattieri,Sassuolo,2000,27,1,462,0,0,1,0,8,1,38,2023-2024,serie-a
luis muriel,Atalanta,1991,18,2,409,2,1,0,0,19,24,57,2023-2024,serie-a
yunus musah,Milan,2002,30,13,1478,0,2,5,0,48,64,77,2023-2024,serie-a
juan musso,Atalanta,1994,11,11,990,0,0,0,0,0,0,0,2023-2024,serie-a
kingstone mutandwa,Cagliari,2003,5,0,39,1,0,0,0,1,0,2,2023-2024,serie-a
obite ndicka,Roma,1999,25,25,2168,0,3,6,0,26,87,11,2023-2024,serie-a
nahitan nandez,Cagliari,1995,33,29,2341,2,3,7,0,57,76,89,2023-2024,serie-a
natan,Napoli,2001,14,11,952,0,0,3,1,15,34,11,2023-2024,serie-a
lapo nava,Milan,2004,1,0,3,0,0,0,0,0,0,0,2023-2024,serie-a
michel ndary adopo,Atalanta,2000,10,0,109,0,1,0,0,3,9,16,2023-2024,serie-a
dan ndoye,Bologna,2000,32,20,1771,1,1,4,0,88,36,173,2023-2024,serie-a
cyril ngonge,Hellas Verona,2000,19,17,1431,6,2,4,0,53,44,117,2023-2024,serie-a
cyril ngonge,Napoli,2000,13,1,315,1,0,2,0,18,11,43,2023-2024,serie-a
mbaye niang,Empoli,1994,14,5,708,6,1,1,0,13,11,43,2023-2024,serie-a
hans nicolussi caviglia,Juventus,2000,8,3,268,0,1,1,0,0,14,2,2023-2024,serie-a
joseph nonge,Juventus,2005,2,0,24,0,0,1,0,1,2,2,2023-2024,serie-a
tijjani noslin,Hellas Verona,1999,17,17,1339,5,4,2,0,29,26,94,2023-2024,serie-a
simeon nwankwo,Salernitana,1992,15,6,686,3,0,0,0,6,7,39,2023-2024,serie-a
mbala nzola,Fiorentina,1996,33,15,1552,3,3,2,0,21,29,143,2023-2024,serie-a
adam obert,Cagliari,2002,17,10,941,0,0,1,0,14,37,5,2023-2024,serie-a
pedro obiang,Sassuolo,1992,8,5,453,0,0,1,0,4,21,2,2023-2024,serie-a
guillermo ochoa,Salernitana,1985,21,21,1890,0,0,0,0,0,0,0,2023-2024,serie-a
jens odgaard,Bologna,1999,10,5,431,2,0,1,0,9,9,30,2023-2024,serie-a
noah okafor,Milan,2000,28,6,887,6,2,1,0,29,15,66,2023-2024,serie-a
david okereke,Torino,1997,9,3,252,0,0,0,0,8,7,23,2023-2024,serie-a
caleb okoli,Frosinone,2001,34,32,2914,0,1,9,0,22,118,4,2023-2024,serie-a
maduka okoye,Udinese,1999,21,21,1890,0,0,2,0,0,0,0,2023-2024,serie-a
mathias olivera,Napoli,1997,23,18,1569,1,1,3,0,31,89,93,2023-2024,serie-a
gaetano oristanio,Cagliari,2002,25,11,1104,2,1,1,0,25,26,76,2023-2024,serie-a
riccardo orsolini,Bologna,1997,33,19,1792,10,2,2,0,51,71,175,2023-2024,serie-a
victor osimhen,Napoli,1998,25,22,1982,15,3,6,1,34,23,142,2023-2024,serie-a
remi oudin,Lecce,1996,31,21,1819,3,2,3,0,20,79,82,2023-2024,serie-a
anthony oyono,Frosinone,2001,16,14,1198,0,1,4,0,35,33,39,2023-2024,serie-a
simone pafundi,Udinese,2006,1,0,8,0,0,0,0,0,1,1,2023-2024,serie-a
riccardo pagano,Roma,2004,4,0,51,0,0,0,0,1,3,2,2023-2024,serie-a
christos papadopoulos,Genoa,2004,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
leandro paredes,Roma,1994,34,32,2634,3,5,15,1,36,214,19,2023-2024,serie-a
fabiano parisi,Fiorentina,2000,21,16,1454,0,1,4,0,50,78,64,2023-2024,serie-a
mario pasalic,Atalanta,1995,34,23,2051,6,6,3,0,48,129,74,2023-2024,serie-a
triantafyllos pasaridis,Salernitana,1996,8,5,452,0,0,3,0,1,17,0,2023-2024,serie-a
patric,Lazio,1993,20,19,1608,2,0,4,0,3,72,12,2023-2024,serie-a
rui patricio,Roma,1988,23,23,2070,0,0,1,0,0,0,0,2023-2024,serie-a
benjamin pavard,Inter,1996,23,21,1672,0,2,6,0,25,89,47,2023-2024,serie-a
leonardo pavoletti,Cagliari,1988,19,5,628,4,1,4,0,1,16,40,2023-2024,serie-a
martin payero,Udinese,1998,29,21,1796,2,2,6,1,47,71,64,2023-2024,serie-a
marcus pedersen,Sassuolo,2000,28,16,1613,0,2,4,0,43,31,90,2023-2024,serie-a
pedro,Lazio,1987,33,5,816,1,1,4,0,31,33,81,2023-2024,serie-a
pietro pellegri,Torino,2001,24,7,756,1,1,3,0,14,8,52,2023-2024,serie-a
lorenzo pellegrini,Roma,1996,29,20,1859,8,3,7,0,43,94,97,2023-2024,serie-a
luca pellegrini,Lazio,1999,19,8,786,1,0,7,1,18,46,30,2023-2024,serie-a
marco pellegrino,Salernitana,2002,10,5,545,0,0,1,0,0,7,1,2023-2024,serie-a
marco pellegrino,Milan,2002,1,0,68,0,0,0,0,1,3,0,2023-2024,serie-a
pepin,Monza,1996,10,2,241,0,0,2,0,1,13,12,2023-2024,serie-a
pedro pereira,Monza,1998,23,9,841,0,2,3,0,20,43,69,2023-2024,serie-a
roberto pereyra,Udinese,1991,27,22,1858,4,3,6,0,39,70,82,2023-2024,serie-a
nehuen perez,Udinese,2000,36,36,3238,0,0,9,1,28,119,24,2023-2024,serie-a
simone perilli,Hellas Verona,1995,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
mattia perin,Juventus,1992,3,3,225,0,0,0,0,0,0,0,2023-2024,serie-a
samuele perisan,Empoli,1997,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
matteo pessina,Monza,1997,37,37,3222,6,3,5,1,69,190,53,2023-2024,serie-a
andrea petagna,Cagliari,1995,18,13,995,1,1,2,0,11,14,56,2023-2024,serie-a
giuseppe pezzella,Empoli,1997,19,14,1085,0,0,4,0,44,44,36,2023-2024,serie-a
roberto piccoli,Empoli,2001,2,0,39,0,0,0,0,0,1,0,2023-2024,serie-a
roberto piccoli,Lecce,2001,35,12,1378,5,0,5,0,25,19,72,2023-2024,serie-a
santiago pierotti,Lecce,2001,11,0,200,0,2,0,0,4,5,20,2023-2024,serie-a
niccolo pierozzi,Salernitana,2001,12,11,871,1,0,6,0,3,16,20,2023-2024,serie-a
andrea pinamonti,Sassuolo,1999,38,37,3076,11,1,4,0,17,45,165,2023-2024,serie-a
carlo pinsoglio,Juventus,1990,1,0,45,0,0,0,0,0,0,0,2023-2024,serie-a
lorenzo pirola,Salernitana,2002,27,24,1987,1,0,4,0,13,57,7,2023-2024,serie-a
niccolo pisilli,Roma,2004,1,0,10,0,0,0,0,0,0,1,2023-2024,serie-a
tommaso pobega,Milan,1999,11,3,319,0,0,0,0,6,11,10,2023-2024,serie-a
paul pogba,Juventus,1993,2,0,54,0,0,0,0,1,5,5,2023-2024,serie-a
matteo politano,Napoli,1993,37,31,2360,8,7,2,1,113,164,216,2023-2024,serie-a
marin pongracic,Lecce,1997,36,36,3219,0,0,10,1,45,134,7,2023-2024,serie-a
stefan posch,Bologna,1997,31,29,2409,1,2,7,0,44,123,64,2023-2024,serie-a
matteo prati,Cagliari,2003,26,19,1972,1,1,4,0,8,66,17,2023-2024,serie-a
ivan provedel,Lazio,1994,30,30,2699,0,0,0,0,0,3,0,2023-2024,serie-a
christian pulisic,Milan,1998,36,32,2602,12,8,2,0,131,87,293,2023-2024,serie-a
george puscas,Genoa,1996,8,1,191,0,0,0,0,5,3,17,2023-2024,serie-a
domingos quina,Udinese,1999,2,0,13,0,0,0,0,0,1,0,2023-2024,serie-a
adrien rabiot,Juventus,1995,31,30,2651,5,3,8,0,72,120,106,2023-2024,serie-a
uros racic,Sassuolo,1998,22,8,820,1,1,1,0,5,37,11,2023-2024,serie-a
nemanja radonjic,Torino,1996,10,4,374,3,0,1,0,11,7,24,2023-2024,serie-a
boris radunovic,Cagliari,1996,7,7,630,0,0,0,0,0,0,0,2023-2024,serie-a
hamza rafia,Lecce,1999,28,17,1204,1,0,4,0,15,46,37,2023-2024,serie-a
ylber ramadani,Lecce,1996,34,34,2970,1,0,13,0,36,121,14,2023-2024,serie-a
luca ranieri,Fiorentina,1999,26,23,2065,2,1,14,0,17,99,5,2023-2024,serie-a
filippo ranocchia,Empoli,2001,9,5,476,0,0,3,0,5,21,11,2023-2024,serie-a
giacomo raspadori,Napoli,2000,37,14,1584,5,3,0,0,29,54,139,2023-2024,serie-a
federico ravaglia,Bologna,1999,6,6,535,0,0,0,0,0,0,0,2023-2024,serie-a
tijjani reijnders,Milan,1998,36,33,2820,3,3,8,0,88,204,90,2023-2024,serie-a
reinier,Frosinone,2002,22,13,1059,2,2,3,0,10,32,42,2023-2024,serie-a
mateo retegui,Genoa,1999,29,26,2216,7,2,5,0,18,17,112,2023-2024,serie-a
samuele ricci,Torino,2001,32,28,2395,1,2,8,1,47,122,73,2023-2024,serie-a
ricardo rodriguez,Torino,1992,35,34,2772,1,2,4,0,61,127,40,2023-2024,serie-a
alessio romagnoli,Lazio,1995,29,26,2411,0,0,9,0,7,87,2,2023-2024,serie-a
simone romagnoli,Frosinone,1990,33,30,2715,1,1,6,0,2,47,2,2023-2024,serie-a
luka romero,Milan,2004,4,0,88,0,0,1,0,4,3,7,2023-2024,serie-a
marten de roon,Atalanta,1991,30,29,2599,0,5,10,0,28,178,22,2023-2024,serie-a
francesco rossi,Atalanta,1991,1,0,5,0,0,0,0,0,0,0,2023-2024,serie-a
nicolo rovella,Lazio,2001,23,16,1318,0,2,6,0,21,56,11,2023-2024,serie-a
amir rrahmani,Napoli,1994,30,30,2600,3,0,5,0,19,113,4,2023-2024,serie-a
ruan,Sassuolo,1999,26,16,1516,0,0,7,1,8,33,6,2023-2024,serie-a
daniele rugani,Juventus,1994,17,13,1187,2,0,2,0,2,46,2,2023-2024,serie-a
matteo ruggeri,Atalanta,2002,34,28,2449,0,4,3,0,55,142,132,2023-2024,serie-a
mario rui,Napoli,1991,21,14,1205,0,2,7,1,33,90,59,2023-2024,serie-a
stefano sabelli,Genoa,1993,32,30,2429,0,1,5,0,69,88,101,2023-2024,serie-a
alexis saelemaekers,Bologna,1999,30,21,1887,4,2,7,1,65,77,180,2023-2024,serie-a
lazar samardzic,Udinese,2002,34,28,2372,6,2,3,0,65,83,91,2023-2024,serie-a
