Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
maxim leitsch,Mainz 05,1998.0,7,4,379,0,0,0,0,1,7,0,2023-2024,bundesliga
christopher lenz,RB Leipzig,1994.0,5,0,47,0,0,0,0,1,2,7,2023-2024,bundesliga
christopher lenz,Eint Frankfurt,1994.0,1,0,10,0,0,0,0,0,1,0,2023-2024,bundesliga
jamie leweling,Stuttgart,2001.0,34,17,1523,4,4,3,0,65,35,172,2023-2024,bundesliga
philipp lienhart,Freiburg,1996.0,15,14,1265,1,0,3,0,14,53,3,2023-2024,bundesliga
matthijs de ligt,Bayern Munich,1999.0,22,16,1390,2,0,5,0,16,98,6,2023-2024,bundesliga
jesper lindstrm,Eint Frankfurt,2000.0,1,1,83,0,0,0,0,2,1,9,2023-2024,bundesliga
dejan ljubicic,Köln,1997.0,26,24,2048,0,2,6,0,41,84,73,2023-2024,bundesliga
noah loosli,Bochum,1997.0,10,2,346,0,0,1,0,1,6,3,2023-2024,bundesliga
anthony losilla,Bochum,1986.0,31,31,2576,1,2,10,0,11,100,42,2023-2024,bundesliga
castello lukeba,RB Leipzig,2002.0,32,24,2191,1,0,3,0,23,107,9,2023-2024,bundesliga
andreas luthe,Bochum,1987.0,1,1,90,0,0,0,0,0,0,0,2023-2024,bundesliga
senne lynen,Werder Bremen,1999.0,32,20,1797,0,3,6,0,10,66,28,2023-2024,bundesliga
ian maatsen,Dortmund,2002.0,16,15,1264,2,2,5,0,41,80,49,2023-2024,bundesliga
matej maglica,Darmstadt 98,1998.0,26,21,1698,1,0,7,2,11,62,5,2023-2024,bundesliga
arne maier,Augsburg,1999.0,22,10,1003,2,4,0,0,17,64,66,2023-2024,bundesliga
linton maina,Köln,1999.0,31,21,1901,1,3,4,0,109,61,169,2023-2024,bundesliga
patrick mainka,Heidenheim,1994.0,34,34,3060,2,0,1,0,33,122,6,2023-2024,bundesliga
lovro majer,Wolfsburg,1998.0,32,25,2106,5,5,5,0,61,124,140,2023-2024,bundesliga
jordy makengo,Freiburg,2001.0,20,10,1026,0,0,1,0,27,52,34,2023-2024,bundesliga
julian malatini,Werder Bremen,2001.0,11,6,602,1,0,1,0,9,27,7,2023-2024,bundesliga
donyell malen,Dortmund,1999.0,27,21,1781,13,1,5,0,73,57,163,2023-2024,bundesliga
lennard maloney,Heidenheim,1999.0,29,27,2284,1,1,1,0,3,62,17,2023-2024,bundesliga
david mamutovic,Mainz 05,2000.0,2,0,11,0,0,0,0,0,0,0,2023-2024,bundesliga
braydon manu,Darmstadt 98,1997.0,4,3,171,0,0,1,0,5,1,9,2023-2024,bundesliga
omar marmoush,Eint Frankfurt,1999.0,29,27,2301,12,6,7,0,88,60,165,2023-2024,bundesliga
eric martel,Köln,2002.0,30,29,2457,1,1,6,0,21,75,35,2023-2024,bundesliga
erhan masovic,Bochum,1998.0,29,24,2219,0,0,7,0,15,47,10,2023-2024,bundesliga
roberto massimo,Stuttgart,2000.0,5,0,84,0,0,1,0,3,3,6,2023-2024,bundesliga
jean matteo bahoya,Eint Frankfurt,2005.0,8,1,177,0,0,0,0,6,3,22,2023-2024,bundesliga
philipp max,Eint Frankfurt,1993.0,23,17,1350,1,2,2,0,25,63,56,2023-2024,bundesliga
eric maxim choupomoting,Bayern Munich,1989.0,27,7,717,2,2,1,0,23,21,71,2023-2024,bundesliga
noussair mazraoui,Bayern Munich,1997.0,19,15,1197,0,3,3,0,34,103,79,2023-2024,bundesliga
kevin mbabu,Augsburg,1995.0,25,22,2047,0,2,5,0,70,84,106,2023-2024,bundesliga
noah mbamba,Leverkusen,2005.0,3,0,16,0,1,0,0,1,2,1,2023-2024,bundesliga
nathanael mbuku,Augsburg,2002.0,1,0,5,0,0,0,0,1,1,4,2023-2024,bundesliga
marvin mehlem,Darmstadt 98,1997.0,20,19,1482,3,2,3,0,27,46,73,2023-2024,bundesliga
thomas meunier,Dortmund,1991.0,8,7,586,0,0,0,0,21,33,25,2023-2024,bundesliga
alexander meyer,Dortmund,1991.0,8,7,695,0,0,0,0,0,1,0,2023-2024,bundesliga
sven michel,Augsburg,1990.0,22,5,583,2,1,2,0,6,14,44,2023-2024,bundesliga
enzo millot,Stuttgart,2002.0,31,27,2241,5,4,5,0,46,127,167,2023-2024,bundesliga
jovan milosevic,Stuttgart,2005.0,5,0,28,0,0,0,0,1,1,3,2023-2024,bundesliga
kim minjae,Bayern Munich,1996.0,25,22,1970,1,1,3,0,14,131,3,2023-2024,bundesliga
maximilian mittelstadt,Stuttgart,1997.0,31,23,2103,2,4,5,0,70,123,129,2023-2024,bundesliga
marko mladenovic,Eint Frankfurt,2005.0,1,0,6,0,0,0,0,0,0,1,2023-2024,bundesliga
max moerstedt,Hoffenheim,,1,0,12,0,0,0,0,0,0,1,2023-2024,bundesliga
mateu morey,Dortmund,2000.0,3,2,110,0,0,0,0,3,6,4,2023-2024,bundesliga
youssoufa moukoko,Dortmund,2004.0,20,4,625,5,0,1,0,16,15,27,2023-2024,bundesliga
andreas muller,Darmstadt 98,2000.0,11,2,349,0,0,3,0,3,13,7,2023-2024,bundesliga
jannik muller,Darmstadt 98,1994.0,16,12,1134,0,0,5,0,8,31,7,2023-2024,bundesliga
kevin muller,Heidenheim,1991.0,34,34,3060,0,0,1,0,0,0,0,2023-2024,bundesliga
marcus muller,Mainz 05,2002.0,1,0,18,0,0,0,0,0,1,0,2023-2024,bundesliga
thomas muller,Bayern Munich,1989.0,31,20,1654,5,9,0,0,38,82,188,2023-2024,bundesliga
jamal musiala,Bayern Munich,2003.0,24,20,1755,10,5,2,0,103,100,163,2023-2024,bundesliga
florent muslija,Freiburg,1998.0,10,0,105,0,0,0,0,6,13,7,2023-2024,bundesliga
phillipp mwene,Mainz 05,1994.0,23,23,1996,1,2,4,1,50,73,93,2023-2024,bundesliga
joakim mhle,Wolfsburg,1997.0,30,27,2452,2,3,5,0,84,119,137,2023-2024,bundesliga
nathan ngoumou,Gladbach,2000.0,32,14,1385,5,2,1,0,52,47,150,2023-2024,bundesliga
stanley nsoki,Hoffenheim,1999.0,11,7,631,0,0,3,1,7,37,14,2023-2024,bundesliga
luca netz,Gladbach,2003.0,30,25,2225,0,4,2,0,46,81,99,2023-2024,bundesliga
manuel neuer,Bayern Munich,1986.0,23,23,2053,0,0,1,0,0,8,0,2023-2024,bundesliga
florian neuhaus,Gladbach,1997.0,25,15,1224,4,2,4,0,30,74,43,2023-2024,bundesliga
jessic ngankam,Mainz 05,2000.0,7,2,184,0,0,0,1,3,1,11,2023-2024,bundesliga
jessic ngankam,Eint Frankfurt,2000.0,15,2,280,0,0,2,0,2,1,17,2023-2024,bundesliga
moritz nicolas,Gladbach,1997.0,27,27,2430,0,0,2,0,0,0,0,2023-2024,bundesliga
justin njinmah,Werder Bremen,2000.0,24,10,1016,6,2,1,0,36,13,95,2023-2024,bundesliga
niels nkounkou,Eint Frankfurt,2000.0,29,13,1309,3,2,5,1,55,61,62,2023-2024,bundesliga
felix nmecha,Dortmund,2000.0,20,10,1021,1,2,3,0,19,45,28,2023-2024,bundesliga
lukas nmecha,Wolfsburg,1998.0,3,0,42,1,0,0,0,0,1,5,2023-2024,bundesliga
jonathan norbye,RB Leipzig,2007.0,1,0,1,0,0,0,0,0,0,0,2023-2024,bundesliga
alexander nubel,Stuttgart,1996.0,30,30,2700,0,0,1,0,0,1,0,2023-2024,bundesliga
kasim nuhu,Hoffenheim,1995.0,1,0,5,0,0,0,0,0,0,0,2023-2024,bundesliga
fabian nurnberger,Darmstadt 98,1999.0,21,17,1513,1,1,2,0,35,70,91,2023-2024,bundesliga
tim oermann,Bochum,2003.0,16,8,714,0,0,2,0,6,25,7,2023-2024,bundesliga
masaya okugawa,Augsburg,1996.0,2,0,32,0,0,0,0,0,1,2,2023-2024,bundesliga
finn ole becker,Hoffenheim,2000.0,22,5,606,0,0,1,0,16,36,23,2023-2024,bundesliga
mathias olesen,Köln,2001.0,6,0,112,0,0,2,1,2,7,2,2023-2024,bundesliga
dani olmo,RB Leipzig,1998.0,21,17,1449,4,5,0,0,60,68,111,2023-2024,bundesliga
jonas omlin,Gladbach,1994.0,7,7,630,0,1,1,0,0,0,0,2023-2024,bundesliga
karim onisiwo,Mainz 05,1992.0,24,17,1493,1,3,1,0,26,27,111,2023-2024,bundesliga
lois openda,RB Leipzig,2000.0,34,33,2697,24,7,4,0,77,45,226,2023-2024,bundesliga
leon opitz,Werder Bremen,2005.0,3,0,18,0,0,0,0,1,0,2,2023-2024,bundesliga
willi orban,RB Leipzig,1992.0,19,18,1582,0,0,2,0,7,97,10,2023-2024,bundesliga
ivan ordets,Bochum,1992.0,24,21,1880,1,0,4,0,5,44,7,2023-2024,bundesliga
patrick osterhage,Bochum,2000.0,24,21,1861,2,1,5,0,26,64,65,2023-2024,bundesliga
salih ozcan,Dortmund,1998.0,23,13,1184,0,0,3,0,16,57,24,2023-2024,bundesliga
willian pacho,Eint Frankfurt,2001.0,33,33,2970,0,3,7,0,22,148,4,2023-2024,bundesliga
goncalo paciencia,Bochum,1994.0,19,6,650,3,1,3,0,9,21,50,2023-2024,bundesliga
exequiel palacios,Leverkusen,1998.0,24,21,1831,4,4,6,0,24,162,45,2023-2024,bundesliga
milos pantovic,Union Berlin,1996.0,1,0,15,1,0,0,0,1,0,1,2023-2024,bundesliga
antonios papadopoulos,Dortmund,1999.0,2,1,117,0,0,0,0,0,1,0,2023-2024,bundesliga
merveille papela,Mainz 05,2001.0,11,3,257,0,0,1,0,6,12,10,2023-2024,bundesliga
leart paqarada,Köln,1994.0,17,11,1075,0,0,0,0,26,45,29,2023-2024,bundesliga
kevin paredes,Wolfsburg,2003.0,28,15,1432,3,0,4,0,34,50,112,2023-2024,bundesliga
felix passlack,Bochum,1998.0,15,13,960,2,2,2,1,10,27,42,2023-2024,bundesliga
jiri pavlenka,Werder Bremen,1992.0,7,7,630,0,0,0,0,0,0,0,2023-2024,bundesliga
aleksandar pavlovic,Bayern Munich,2004.0,19,14,1227,2,2,6,0,14,105,14,2023-2024,bundesliga
mads pedersen,Augsburg,1996.0,27,19,1786,1,1,5,1,56,66,79,2023-2024,bundesliga
jordan pefok,Gladbach,1996.0,25,18,1420,5,3,2,0,5,22,73,2023-2024,bundesliga
jordan pefok,Union Berlin,1996.0,1,0,27,0,0,0,0,0,0,1,2023-2024,bundesliga
dzenan pejcinovic,Wolfsburg,2005.0,4,0,37,0,0,1,0,1,0,2,2023-2024,bundesliga
daniel peretz,Bayern Munich,2000.0,1,0,17,0,0,0,0,0,0,0,2023-2024,bundesliga
matteo perez vinlof,Bayern Munich,2005.0,1,0,16,0,0,0,0,0,0,1,2023-2024,bundesliga
pavao pervan,Wolfsburg,1987.0,9,9,810,0,0,1,0,0,0,0,2023-2024,bundesliga
jens petter hauge,Eint Frankfurt,1999.0,10,0,147,0,0,0,0,7,6,15,2023-2024,bundesliga
luca pfeiffer,Darmstadt 98,1996.0,24,20,1619,1,4,3,0,15,37,81,2023-2024,bundesliga
patric pfeiffer,Augsburg,1999.0,11,4,511,0,1,0,0,1,19,4,2023-2024,bundesliga
maximilian philipp,Freiburg,1994.0,17,1,323,1,0,2,0,3,6,28,2023-2024,bundesliga
florian pick,Heidenheim,1995.0,22,1,327,0,1,2,0,12,12,34,2023-2024,bundesliga
amos pieper,Werder Bremen,1998.0,7,7,590,0,0,0,0,3,24,3,2023-2024,bundesliga
marvin pieringer,Heidenheim,1999.0,31,18,1513,3,3,5,0,28,41,72,2023-2024,bundesliga
alassane plea,Gladbach,1993.0,27,24,1913,7,4,1,0,56,115,157,2023-2024,bundesliga
ole pohlmann,Dortmund,2001.0,2,0,54,0,0,0,0,0,0,4,2023-2024,bundesliga
sebastian polter,Darmstadt 98,1991.0,9,4,446,0,1,0,0,5,13,26,2023-2024,bundesliga
yussuf poulsen,RB Leipzig,1994.0,28,12,1217,5,2,0,0,11,16,78,2023-2024,bundesliga
grischa promel,Hoffenheim,1995.0,28,27,2139,4,5,10,1,35,96,60,2023-2024,bundesliga
gustavo puerta,Leverkusen,2003.0,7,0,46,0,0,0,0,1,8,1,2023-2024,bundesliga
luca raimund,Stuttgart,2005.0,3,0,30,0,0,1,0,0,1,2,2023-2024,bundesliga
grant ranos,Gladbach,2003.0,9,0,49,0,0,0,0,0,3,4,2023-2024,bundesliga
nicolai rapp,Werder Bremen,1996.0,2,1,76,0,0,1,0,1,2,0,2023-2024,bundesliga
david raum,RB Leipzig,1998.0,31,31,2739,2,8,6,0,77,131,246,2023-2024,bundesliga
rocco reitz,Gladbach,2002.0,34,24,2136,6,3,2,0,41,110,58,2023-2024,bundesliga
marco reus,Dortmund,1989.0,26,18,1601,6,8,2,0,31,64,89,2023-2024,bundesliga
elvis rexhbecaj,Augsburg,1997.0,25,24,1985,2,0,4,0,15,91,51,2023-2024,bundesliga
gio reyna,Dortmund,2002.0,11,1,280,0,0,1,0,8,20,19,2023-2024,bundesliga
marco richter,Mainz 05,1997.0,20,7,717,1,0,3,0,20,30,53,2023-2024,bundesliga
clemens riedel,Darmstadt 98,2003.0,14,9,755,0,0,2,0,4,47,27,2023-2024,bundesliga
manuel riemann,Bochum,1988.0,33,33,2970,0,0,5,0,0,19,0,2023-2024,bundesliga
sebastian rode,Eint Frankfurt,1990.0,8,1,61,0,0,0,0,3,11,4,2023-2024,bundesliga
rogerio,Wolfsburg,1998.0,13,10,906,1,0,0,0,27,57,42,2023-2024,bundesliga
merlin rohl,Freiburg,2002.0,24,17,1477,2,4,3,1,44,38,87,2023-2024,bundesliga
frank ronstadt,Darmstadt 98,1997.0,4,0,76,0,0,0,0,3,2,4,2023-2024,bundesliga
anthony rouault,Stuttgart,2001.0,22,11,1010,0,2,3,0,8,68,10,2023-2024,bundesliga
jerome roussillon,Union Berlin,1993.0,23,8,752,0,1,2,0,10,38,29,2023-2024,bundesliga
fabian rudlin,Freiburg,1997.0,1,0,7,0,0,0,0,0,1,0,2023-2024,bundesliga
julian ryerson,Dortmund,1997.0,21,20,1767,4,1,3,0,41,64,118,2023-2024,bundesliga
frederik rnnow,Union Berlin,1992.0,33,33,2970,0,0,2,0,0,1,0,2023-2024,bundesliga
marcel sabitzer,Dortmund,1994.0,25,23,1961,4,3,3,1,39,111,69,2023-2024,bundesliga
roland sallai,Freiburg,1997.0,27,22,1840,3,2,6,0,47,41,139,2023-2024,bundesliga
diadie samassekou,Hoffenheim,1996.0,1,0,1,0,0,0,0,0,0,0,2023-2024,bundesliga
jadon sancho,Dortmund,2000.0,14,11,947,2,2,1,0,61,62,114,2023-2024,bundesliga
leroy sane,Bayern Munich,1996.0,27,25,2137,8,11,4,0,121,113,274,2023-2024,bundesliga
amin sarr,Wolfsburg,2001.0,14,2,386,0,0,0,0,3,12,26,2023-2024,bundesliga
bouna sarr,Bayern Munich,1992.0,2,1,106,0,0,0,0,3,2,4,2023-2024,bundesliga
joe scally,Gladbach,2002.0,31,25,2236,1,4,4,0,39,75,75,2023-2024,bundesliga
andras schafer,Union Berlin,1999.0,20,14,1214,1,2,1,1,37,59,71,2023-2024,bundesliga
patrik schick,Leverkusen,1996.0,20,12,1063,7,0,1,0,7,17,88,2023-2024,bundesliga
stefan schimmer,Heidenheim,1994.0,16,0,153,0,1,0,0,1,2,12,2023-2024,bundesliga
xaver schlager,RB Leipzig,1997.0,29,29,2477,0,5,7,0,73,230,45,2023-2024,bundesliga
keven schlotterbeck,Bochum,1997.0,27,24,2185,5,1,9,0,9,93,15,2023-2024,bundesliga
nico schlotterbeck,Dortmund,1999.0,33,32,2859,2,1,4,0,55,186,11,2023-2024,bundesliga
romano schmid,Werder Bremen,2000.0,33,30,2601,4,6,5,0,75,144,165,2023-2024,bundesliga
kenneth schmidt,Freiburg,2002.0,5,0,68,0,0,0,0,2,4,3,2023-2024,bundesliga
benno schmitz,Köln,1994.0,22,13,1155,0,1,5,0,27,70,47,2023-2024,bundesliga
fabian schnellhardt,Darmstadt 98,1994.0,10,2,235,0,0,1,0,6,15,9,2023-2024,bundesliga
jan schoppner,Heidenheim,1999.0,26,23,1998,2,2,3,0,16,72,32,2023-2024,bundesliga
marcel schuhen,Darmstadt 98,1993.0,31,31,2790,0,0,2,0,0,5,0,2023-2024,bundesliga
marvin schwabe,Köln,1995.0,34,34,3060,0,0,0,0,0,3,0,2023-2024,bundesliga
alexander schwolow,Union Berlin,1992.0,1,1,90,0,0,0,0,0,0,0,2023-2024,bundesliga
nicolas seiwald,RB Leipzig,2001.0,21,6,718,0,2,1,0,3,33,4,2023-2024,bundesliga
davie selke,Köln,1995.0,19,16,1265,6,0,3,0,9,17,46,2023-2024,bundesliga
benjamin sesko,RB Leipzig,2003.0,31,17,1526,14,2,0,0,21,22,98,2023-2024,bundesliga
kevin sessa,Heidenheim,2000.0,30,7,1011,3,0,1,0,29,51,48,2023-2024,bundesliga
aaron seydel,Darmstadt 98,1996.0,16,5,619,1,0,1,0,7,10,35,2023-2024,bundesliga
tim siersleben,Heidenheim,2000.0,14,10,910,0,0,1,0,12,48,1,2023-2024,bundesliga
kiliann sildillia,Freiburg,2002.0,27,20,1806,0,1,2,1,22,70,58,2023-2024,bundesliga
mohamed simakan,RB Leipzig,2000.0,32,23,2138,2,3,8,0,34,106,76,2023-2024,bundesliga
xavi simons,RB Leipzig,2003.0,32,32,2653,8,11,11,1,151,187,216,2023-2024,bundesliga
tim skarke,Darmstadt 98,1996.0,30,29,2404,8,0,7,0,61,80,190,2023-2024,bundesliga
ellyes skhiri,Eint Frankfurt,1995.0,27,24,2168,2,2,1,0,10,110,28,2023-2024,bundesliga
robert skov,Hoffenheim,1996.0,25,14,1260,3,4,2,0,28,71,92,2023-2024,bundesliga
hrvoje smolcic,Eint Frankfurt,2000.0,11,3,347,1,0,0,0,0,14,0,2023-2024,bundesliga
danilo soares,Bochum,1991.0,5,3,351,0,0,0,0,3,15,8,2023-2024,bundesliga
borna sosa,Stuttgart,1998.0,2,0,46,0,0,0,0,5,2,10,2023-2024,bundesliga
anton stach,Hoffenheim,1998.0,31,26,2321,2,3,4,0,49,143,46,2023-2024,bundesliga
anton stach,Mainz 05,1998.0,2,2,170,0,0,0,0,3,8,10,2023-2024,bundesliga
jens stage,Werder Bremen,1996.0,30,26,2327,3,1,5,1,24,85,60,2023-2024,bundesliga
josip stanisic,Leverkusen,2000.0,20,13,1261,3,1,3,0,49,92,63,2023-2024,bundesliga
niklas stark,Werder Bremen,1995.0,17,12,1088,2,0,4,0,5,37,1,2023-2024,bundesliga
pascal stenzel,Stuttgart,1996.0,23,14,1064,0,5,3,1,34,85,46,2023-2024,bundesliga
leonidas stergiou,Stuttgart,2002.0,15,6,594,1,0,0,0,6,17,22,2023-2024,bundesliga
angelo stiller,Hoffenheim,2001.0,1,1,84,0,0,0,0,2,7,3,2023-2024,bundesliga
angelo stiller,Stuttgart,2001.0,31,30,2694,1,5,5,0,37,220,71,2023-2024,bundesliga
kevin stoger,Bochum,1993.0,32,32,2668,7,10,8,0,81,283,139,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,2000.0,6,0,154,0,0,1,0,4,3,10,2023-2024,bundesliga
niklas sule,Dortmund,1995.0,23,14,1514,1,0,0,0,19,83,9,2023-2024,bundesliga
mattias svanberg,Wolfsburg,1999.0,25,20,1715,1,3,8,0,28,84,52,2023-2024,bundesliga
attila szalai,Hoffenheim,1998.0,4,4,288,0,0,1,0,2,13,3,2023-2024,bundesliga
attila szalai,Freiburg,1998.0,3,0,103,0,0,0,0,1,5,0,2023-2024,bundesliga
jonathan tah,Leverkusen,1996.0,31,30,2631,4,1,6,0,17,133,4,2023-2024,bundesliga
edmond tapsoba,Leverkusen,1999.0,28,23,2087,0,1,4,0,49,164,12,2023-2024,bundesliga
mathys tel,Bayern Munich,2005.0,30,6,1050,7,5,2,0,45,27,122,2023-2024,bundesliga
nathan tella,Leverkusen,1999.0,24,8,819,5,2,2,0,35,28,114,2023-2024,bundesliga
norman theuerkauf,Heidenheim,1987.0,25,14,1259,0,1,3,0,15,46,17,2023-2024,bundesliga
jan thielmann,Köln,2002.0,22,20,1579,1,0,4,1,46,51,69,2023-2024,bundesliga
denis thomalla,Heidenheim,1992.0,21,3,446,0,0,0,0,3,22,19,2023-2024,bundesliga
phillip tietz,Augsburg,1997.0,34,31,2382,8,4,1,0,19,51,115,2023-2024,bundesliga
steffen tigges,Köln,1998.0,25,6,727,3,0,0,0,9,10,48,2023-2024,bundesliga
umut tohumcu,Hoffenheim,2004.0,20,12,1011,0,2,5,0,18,46,27,2023-2024,bundesliga
tiago tomas,Wolfsburg,2002.0,26,11,1032,1,1,3,0,21,17,112,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,2005.0,10,1,156,0,0,0,0,2,4,8,2023-2024,bundesliga
lucas tousart,Union Berlin,1997.0,23,18,1572,0,0,5,0,15,51,33,2023-2024,bundesliga
omar traore,Heidenheim,1998.0,31,29,2472,0,2,5,0,61,78,91,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,1990.0,32,32,2880,0,0,2,0,0,1,0,2023-2024,bundesliga
christopher trimmel,Union Berlin,1987.0,26,19,1646,0,2,2,1,23,86,65,2023-2024,bundesliga
tuta,Eint Frankfurt,1999.0,30,30,2600,1,2,3,2,22,138,46,2023-2024,bundesliga
lukas ullrich,Gladbach,2004.0,4,0,47,0,0,0,0,0,0,6,2023-2024,bundesliga
sven ulreich,Bayern Munich,1988.0,11,11,990,0,0,1,0,0,0,0,2023-2024,bundesliga
deniz undav,Stuttgart,1996.0,30,23,2089,18,10,5,0,45,120,182,2023-2024,bundesliga
dayot upamecano,Bayern Munich,1998.0,25,19,1762,1,0,3,1,28,137,10,2023-2024,bundesliga
mark uth,Köln,1991.0,11,3,373,0,1,2,0,12,13,29,2023-2024,bundesliga
josha vagnoman,Stuttgart,2000.0,18,12,1183,2,2,2,0,19,33,67,2023-2024,bundesliga
ruben vargas,Augsburg,1998.0,31,25,1962,4,5,3,0,57,77,145,2023-2024,bundesliga
milos veljkovic,Werder Bremen,1995.0,23,21,1920,2,1,2,0,16,89,13,2023-2024,bundesliga
yorbe vertessen,Union Berlin,2001.0,13,7,593,3,2,1,0,10,13,39,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,2003.0,26,16,1374,4,1,2,0,16,7,72,2023-2024,bundesliga
kevin vogt,Hoffenheim,1991.0,16,14,1319,0,0,2,0,16,84,12,2023-2024,bundesliga
kevin vogt,Union Berlin,1991.0,16,16,1323,0,0,5,0,1,41,1,2023-2024,bundesliga
kevin volland,Union Berlin,1992.0,26,17,1345,3,4,3,2,14,48,96,2023-2024,bundesliga
aster vranckx,Wolfsburg,2002.0,24,12,1153,0,0,6,0,3,48,9,2023-2024,bundesliga
luca waldschmidt,Köln,1996.0,22,14,1146,3,0,0,0,30,46,61,2023-2024,bundesliga
kjellarik watjen,Dortmund,2006.0,2,1,105,0,1,0,0,3,8,1,2023-2024,bundesliga
wout weghorst,Hoffenheim,1992.0,28,24,1977,7,3,4,0,14,57,132,2023-2024,bundesliga
julian weigl,Gladbach,1995.0,31,31,2764,2,3,10,0,14,105,14,2023-2024,bundesliga
nelson weiper,Mainz 05,2005.0,5,1,124,0,0,0,0,6,2,20,2023-2024,bundesliga
mitchell weiser,Werder Bremen,1994.0,30,30,2636,3,7,5,0,81,111,189,2023-2024,bundesliga
noah weihaupt,Freiburg,2001.0,24,6,759,1,2,1,0,41,26,84,2023-2024,bundesliga
timo werner,RB Leipzig,1996.0,8,2,207,2,0,0,0,10,6,32,2023-2024,bundesliga
silvan widmer,Mainz 05,1993.0,20,13,1242,1,3,4,0,31,54,63,2023-2024,bundesliga
patrick wimmer,Wolfsburg,2001.0,14,8,589,2,0,3,1,8,15,44,2023-2024,bundesliga
jonas wind,Wolfsburg,1999.0,34,31,2651,11,7,3,0,17,88,115,2023-2024,bundesliga
florian wirtz,Leverkusen,2003.0,32,26,2372,11,11,3,0,138,224,306,2023-2024,bundesliga
maximilian wittek,Bochum,1995.0,21,13,1070,3,1,4,0,17,49,64,2023-2024,bundesliga
maximilian wober,Gladbach,1998.0,25,24,2066,2,3,4,1,32,128,23,2023-2024,bundesliga
marius wolf,Dortmund,1995.0,22,12,1166,0,1,2,0,36,59,79,2023-2024,bundesliga
nick woltemade,Werder Bremen,2002.0,30,12,1189,2,0,1,0,21,43,80,2023-2024,bundesliga
jeong wooyeong,Stuttgart,1999.0,26,5,633,2,3,1,0,23,22,54,2023-2024,bundesliga
granit xhaka,Leverkusen,1992.0,33,32,2821,3,0,5,0,60,392,53,2023-2024,bundesliga
danaxel zagadou,Stuttgart,1999.0,19,16,1453,1,0,1,0,2,75,3,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,2001.0,7,1,183,0,0,1,0,14,9,28,2023-2024,bundesliga
robin zentner,Mainz 05,1994.0,30,30,2700,0,0,3,0,0,1,0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,1998.0,23,18,1634,0,0,5,0,14,81,3,2023-2024,bundesliga
michael zetterer,Werder Bremen,1995.0,27,27,2430,0,0,2,0,0,3,0,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,1993.0,19,12,1220,0,0,5,0,7,34,1,2023-2024,bundesliga
simon zoller,Bochum,1991.0,1,0,45,0,0,0,0,0,0,0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,2005.0,5,1,163,1,0,0,0,7,7,9,2023-2024,bundesliga
