Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
yunis abdelhamid,Reims,1088,1275,123,39,2459,37,56.8,14,37.8,6123,21,3,27,23,2022-2023,ligue-1
himad abdelli,Angers,237,914,409,23,1516,76,56.6,28,36.8,3294,60,7,36,20,2022-2023,ligue-1
salis abdul samed,Lens,404,1502,340,16,2224,49,59.2,13,26.5,3457,56,3,39,32,2022-2023,ligue-1
laurent abergel,Lorient,581,1069,151,4,1779,41,56.1,14,34.1,2597,29,0,29,19,2022-2023,ligue-1
matthis abline,Auxerre,11,101,103,41,208,23,52.2,11,47.8,319,5,7,43,17,2022-2023,ligue-1
matthis abline,Rennes,1,15,22,15,37,0,,0,,105,1,2,10,1,2022-2023,ligue-1
zakaria aboukhlal,Toulouse,156,456,571,151,1163,109,38.5,57,52.3,2662,48,44,83,36,2022-2023,ligue-1
mohamed achi,Nantes,4,11,10,0,25,1,0.0,1,100.0,75,2,0,0,1,2022-2023,ligue-1
martin adeline,Reims,22,22,16,1,59,3,33.3,2,66.7,83,0,0,4,2,2022-2023,ligue-1
emmanuel agbadou,Reims,851,877,87,21,1798,14,57.1,6,42.9,3866,19,2,23,13,2022-2023,ligue-1
lucien agoume,Troyes,276,480,143,13,893,13,38.5,5,38.5,1227,10,0,9,11,2022-2023,ligue-1
ruben aguilar,Monaco,210,463,305,24,975,14,50.0,6,42.9,1501,23,3,14,4,2022-2023,ligue-1
amar ahmed,Troyes,3,8,7,0,18,1,100.0,0,0.0,21,1,0,4,2,2022-2023,ligue-1
jeaneudes aholou,Strasbourg,131,483,194,27,799,34,41.2,14,41.2,1220,18,9,34,15,2022-2023,ligue-1
ludovic ajorque,Strasbourg,32,172,136,50,335,5,60.0,2,40.0,202,7,1,19,10,2022-2023,ligue-1
maghnes akliouche,Monaco,23,85,105,17,210,13,46.2,7,53.8,351,5,2,8,7,2022-2023,ligue-1
dogan alemdar,Rennes,154,0,0,0,154,0,,0,,229,0,0,1,0,2022-2023,ligue-1
jim allevinah,Clermont Foot,257,502,396,65,1134,88,38.6,45,51.1,2685,62,14,46,40,2022-2023,ligue-1
mickael alphonse,Ajaccio,255,457,178,13,879,19,52.6,8,42.1,1528,25,0,15,14,2022-2023,ligue-1
ibrahim amadou,Angers,147,89,9,2,244,2,50.0,1,50.0,394,3,0,2,3,2022-2023,ligue-1
ayoub amraoui,Nice,69,93,50,1,210,4,50.0,1,25.0,396,5,0,3,1,2022-2023,ligue-1
benjamin andre,Lille,626,1774,363,35,2743,36,52.8,14,38.9,4605,47,0,38,34,2022-2023,ligue-1
komnen andric,Clermont Foot,44,346,210,52,595,15,40.0,7,46.7,477,13,4,47,31,2022-2023,ligue-1
houssem aouar,Lyon,51,279,134,28,461,23,43.5,11,47.8,739,19,4,8,13,2022-2023,ligue-1
adil aouchiche,Lorient,30,104,61,8,192,7,28.6,3,42.9,559,10,1,6,8,2022-2023,ligue-1
dennis appiah,Nantes,158,292,113,4,554,18,33.3,10,55.6,1173,13,0,12,10,2022-2023,ligue-1
stredair appuah,Nantes,4,21,20,2,43,5,80.0,1,20.0,197,6,2,4,2,2022-2023,ligue-1
tairyk arconte,Brest,4,10,22,5,35,5,60.0,2,40.0,32,1,2,4,2,2022-2023,ligue-1
mohamed el arouch,Lyon,3,1,1,0,4,1,0.0,1,100.0,33,0,0,0,0,2022-2023,ligue-1
lorenz assignon,Rennes,51,110,42,6,200,5,20.0,3,60.0,411,7,2,4,2,2022-2023,ligue-1
youcef atal,Nice,149,295,202,18,632,43,44.2,22,51.2,1605,29,8,10,5,2022-2023,ligue-1
valentin atangana edoa,Reims,21,32,24,8,76,5,0.0,3,60.0,135,3,2,3,4,2022-2023,ligue-1
mathias autret,Auxerre,123,366,239,24,721,25,40.0,14,56.0,950,12,3,18,4,2022-2023,ligue-1
cedric avinel,Ajaccio,508,369,5,2,876,1,0.0,0,0.0,1495,1,0,3,0,2022-2023,ligue-1
loic bade,Rennes,35,31,2,2,67,0,,0,,100,0,0,0,0,2022-2023,ligue-1
benoit badiashile,Monaco,240,324,13,7,568,1,0.0,1,100.0,1114,3,1,3,0,2022-2023,ligue-1
eric bailly,Marseille,159,181,20,10,357,4,50.0,2,50.0,619,2,0,8,3,2022-2023,ligue-1
denys bain,Auxerre,42,28,0,0,70,1,100.0,0,0.0,137,0,0,0,0,2022-2023,ligue-1
brandon baiye,Clermont Foot,10,24,8,1,42,1,100.0,0,0.0,54,0,0,1,1,2022-2023,ligue-1
cedric bakambu,Marseille,6,15,12,3,33,2,0.0,2,100.0,59,3,1,2,1,2022-2023,ligue-1
thierno balde,Troyes,395,425,339,34,1138,67,53.7,22,32.8,2996,51,11,38,15,2022-2023,ligue-1
carlos baleba,Lille,49,256,83,5,384,28,53.6,9,32.1,1027,16,2,12,17,2022-2023,ligue-1
leonardo balerdi,Marseille,869,1027,113,16,1997,14,64.3,4,28.6,4291,19,0,23,3,2022-2023,ligue-1
folarin balogun,Reims,72,385,525,198,963,87,40.2,44,50.6,1697,27,45,94,74,2022-2023,ligue-1
abdoulaye bamba,Angers,317,442,81,2,832,9,44.4,4,44.4,1112,5,0,9,4,2022-2023,ligue-1
jonathan bamba,Lille,170,799,859,140,1803,99,35.4,54,54.5,3476,84,29,66,61,2022-2023,ligue-1
bradley barcola,Lyon,81,243,355,108,666,80,50.0,38,47.5,1403,30,30,36,8,2022-2023,ligue-1
melvin bard,Nice,603,837,409,26,1820,54,42.6,25,46.3,3208,60,8,23,16,2022-2023,ligue-1
ross barkley,Nice,91,296,228,26,606,21,57.1,8,38.1,1229,30,7,12,24,2022-2023,ligue-1
mickael barreto,Ajaccio,159,501,227,9,869,49,46.9,24,49.0,1576,30,0,34,19,2022-2023,ligue-1
cyrille bayala,Ajaccio,161,431,373,45,947,68,36.8,38,55.9,1631,34,14,56,35,2022-2023,ligue-1
yanis begraoui,Toulouse,7,11,11,2,29,2,50.0,1,50.0,32,1,0,6,1,2022-2023,ligue-1
alexis beka beka,Nice,82,219,93,5,387,17,47.1,8,47.1,864,12,3,12,8,2022-2023,ligue-1
jeremie bela,Clermont Foot,72,132,157,15,355,27,33.3,14,51.9,644,14,5,19,8,2022-2023,ligue-1
reda belahyane,Nice,41,92,9,1,135,5,100.0,0,0.0,318,4,1,3,5,2022-2023,ligue-1
youcef belaili,Ajaccio,66,320,257,51,625,64,45.3,24,37.5,1319,24,18,42,27,2022-2023,ligue-1
youcef belaili,Brest,22,84,110,13,212,15,26.7,7,46.7,484,10,4,16,4,2022-2023,ligue-1
haris belkebla,Brest,353,979,214,15,1523,34,32.4,15,44.1,2432,25,4,37,27,2022-2023,ligue-1
jeanricner bellegarde,Strasbourg,219,833,569,45,1589,111,51.4,32,28.8,4230,97,16,64,44,2022-2023,ligue-1
jeanuel belocian,Rennes,123,191,41,4,353,4,50.0,1,25.0,543,5,1,4,2,2022-2023,ligue-1
eliesse ben seghir,Monaco,38,284,272,40,583,36,38.9,14,38.9,1211,28,8,39,22,2022-2023,ligue-1
salim ben seghir,Marseille,0,2,2,0,4,0,,0,,6,0,0,1,2,2022-2023,ligue-1
wissam ben yedder,Monaco,22,325,458,151,793,51,45.1,25,49.0,1304,32,26,35,32,2022-2023,ligue-1
nabil bentaleb,Angers,511,1366,358,15,2184,111,56.8,31,27.9,4191,62,6,45,37,2022-2023,ligue-1
patrick berg,Lens,5,15,3,0,23,1,0.0,1,100.0,29,0,0,1,0,2022-2023,ligue-1
mitchell van bergen,Reims,57,158,239,37,437,38,36.8,23,60.5,1489,44,15,24,11,2022-2023,ligue-1
quentin bernard,Auxerre,152,242,82,2,473,4,25.0,1,25.0,722,15,0,2,1,2022-2023,ligue-1
paul bernardoni,Angers,739,3,0,0,742,0,,0,,1346,0,0,0,0,2022-2023,ligue-1
juan bernat,Paris S-G,286,543,348,64,1170,40,52.5,17,42.5,1916,21,14,7,9,2022-2023,ligue-1
jason berthomier,Clermont Foot,1,13,6,0,20,0,,0,,20,0,0,0,0,2022-2023,ligue-1
el bilal toure,Reims,3,13,13,3,29,2,50.0,1,50.0,15,0,0,1,2,2022-2023,ligue-1
jeanclaude billong,Clermont Foot,10,24,1,0,35,0,,0,,56,0,0,0,0,2022-2023,ligue-1
veljko birmancevic,Toulouse,37,90,116,21,240,22,22.7,12,54.5,521,13,11,13,3,2022-2023,ligue-1
marco bizot,Brest,1199,1,0,0,1200,0,,0,,2027,0,0,0,0,2022-2023,ligue-1
ruben blanco,Marseille,216,0,0,0,216,0,,0,,490,0,0,0,0,2022-2023,ligue-1
ludovic blas,Nantes,154,785,723,103,1623,172,47.7,74,43.0,3850,69,39,90,76,2022-2023,ligue-1
miha blazic,Angers,696,640,12,8,1346,1,0.0,0,0.0,2155,0,0,3,0,2022-2023,ligue-1
joaquin blazquez,Brest,32,0,0,0,32,0,,0,,55,0,0,0,0,2022-2023,ligue-1
myron boadu,Monaco,7,39,53,23,98,4,25.0,3,75.0,138,1,3,17,7,2022-2023,ligue-1
jerome boateng,Lyon,138,122,1,0,261,0,,0,,302,0,0,0,0,2022-2023,ligue-1
antonin bobichon,Angers,2,9,13,3,23,0,,0,,48,1,0,0,0,2022-2023,ligue-1
quentin boisgard,Lorient,21,58,58,8,135,4,25.0,2,50.0,263,4,1,5,2,2022-2023,ligue-1
neto borges,Clermont Foot,566,759,576,69,1869,94,50.0,40,42.6,3368,57,13,44,21,2022-2023,ligue-1
kenjivan boto,Auxerre,24,40,20,2,83,0,,0,,229,5,0,2,0,2022-2023,ligue-1
kouame botue,Ajaccio,7,31,49,13,84,5,20.0,4,80.0,132,3,3,10,1,2022-2023,ligue-1
badredine bouanani,Nice,61,203,243,35,498,51,52.9,20,39.2,1541,25,16,23,13,2022-2023,ligue-1
hicham boudaoui,Nice,352,880,297,25,1511,67,43.3,32,47.8,3098,54,7,27,17,2022-2023,ligue-1
franci bouebari,Strasbourg,13,12,11,0,36,1,100.0,0,0.0,11,0,0,1,2,2022-2023,ligue-1
sofiane boufal,Angers,43,298,285,38,611,80,48.8,36,45.0,1573,33,17,28,19,2022-2023,ligue-1
ismael boura,Lens,21,40,27,1,88,6,66.7,2,33.3,159,4,1,6,0,2022-2023,ligue-1
benjamin bourigeaud,Rennes,274,1149,904,80,2303,33,42.4,17,51.5,3068,72,4,32,18,2022-2023,ligue-1
bilal brahimi,Nice,45,198,250,27,487,34,52.9,13,38.2,1354,23,9,27,12,2022-2023,ligue-1
lilian brassier,Brest,951,869,177,28,1973,29,44.8,12,41.4,3805,22,0,23,15,2022-2023,ligue-1
andreas bruus,Troyes,203,302,279,24,777,38,42.1,18,47.4,1264,23,8,23,3,2022-2023,ligue-1
joe bryan,Nice,27,58,36,5,119,2,0.0,2,100.0,182,6,0,3,0,2022-2023,ligue-1
adam buksa,Lens,1,19,15,7,35,0,,0,,25,0,1,7,2,2022-2023,ligue-1
maxime busi,Reims,185,369,180,10,728,25,28.0,14,56.0,1442,21,3,16,5,2022-2023,ligue-1
marcin buka,Nice,70,0,0,0,70,0,,0,,72,0,0,0,0,2022-2023,ligue-1
remy cabella,Lille,162,922,966,136,2030,78,51.3,26,33.3,4108,92,22,48,35,2022-2023,ligue-1
jimmy cabot,Lens,88,162,193,19,432,24,50.0,11,45.8,887,17,8,26,6,2022-2023,ligue-1
jens cajuste,Reims,223,533,231,40,969,79,49.4,30,38.0,2387,36,10,28,23,2022-2023,ligue-1
duje caletacar,Marseille,2,1,0,0,3,0,,0,,3,0,0,0,0,2022-2023,ligue-1
mahdi camara,Brest,193,569,210,36,955,45,53.3,16,35.6,1589,25,2,27,17,2022-2023,ligue-1
mohamed camara,Monaco,344,1028,223,6,1574,49,46.9,15,30.6,2831,29,1,36,26,2022-2023,ligue-1
ousmane camara,Auxerre,0,3,8,1,11,1,0.0,0,0.0,35,2,0,0,0,2022-2023,ligue-1
ousmane camara,Angers,190,230,3,1,416,3,66.7,1,33.3,1358,1,0,4,1,2022-2023,ligue-1
axel camblan,Brest,6,17,24,9,46,4,25.0,3,75.0,81,3,1,4,3,2022-2023,ligue-1
pierrick capelle,Angers,194,485,227,19,898,29,48.3,14,48.3,1195,24,4,34,20,2022-2023,ligue-1
maxence caqueret,Lyon,333,1196,654,73,2162,87,47.1,38,43.7,3482,81,11,70,48,2022-2023,ligue-1
irvin cardona,Brest,7,41,37,12,85,5,20.0,3,60.0,92,1,2,7,3,2022-2023,ligue-1
igor carioca,Lorient,115,162,74,8,348,15,40.0,7,46.7,662,13,1,8,1,2022-2023,ligue-1
matis carvalho,Montpellier,56,0,0,0,56,0,,0,,112,0,0,0,0,2022-2023,ligue-1
jeancharles castelletto,Nantes,691,876,89,24,1650,18,61.1,5,27.8,3067,22,0,20,7,2022-2023,ligue-1
yoann cathline,Lorient,122,169,267,29,548,63,36.5,31,49.2,1414,30,10,38,27,2022-2023,ligue-1
maximiliano caufriez,Clermont Foot,688,595,93,14,1367,13,38.5,6,46.2,3440,35,1,14,7,2022-2023,ligue-1
fabien centonze,Nantes,331,564,332,13,1217,66,57.6,22,33.3,2055,39,5,25,11,2022-2023,ligue-1
florian chabrolle,Ajaccio,20,113,39,0,170,1,0.0,1,100.0,236,4,0,5,4,2022-2023,ligue-1
el chadaille bitshiabu,Paris S-G,214,283,21,2,515,2,50.0,1,50.0,610,3,0,2,2,2022-2023,ligue-1
fares chaibi,Toulouse,194,606,531,86,1314,36,33.3,21,58.3,2412,41,18,54,24,2022-2023,ligue-1
muhammed cham,Clermont Foot,148,614,527,61,1266,65,47.7,26,40.0,2895,74,11,39,56,2022-2023,ligue-1
gaetan charbonnier,Auxerre,11,67,43,14,120,4,50.0,1,25.0,139,3,0,8,6,2022-2023,ligue-1
brendan chardonnet,Brest,836,707,55,27,1587,3,100.0,0,0.0,3006,5,0,7,4,2022-2023,ligue-1
xavier chavalerin,Troyes,427,677,240,38,1337,17,52.9,5,29.4,1543,21,5,24,12,2022-2023,ligue-1
ivane chegra,Ajaccio,17,30,22,1,67,8,37.5,4,50.0,159,2,1,7,5,2022-2023,ligue-1
rayan cherki,Lyon,83,552,758,141,1364,157,50.3,65,41.4,4182,91,61,63,49,2022-2023,ligue-1
ilyes cheti,Angers,62,67,22,1,150,2,0.0,2,100.0,205,1,0,5,1,2022-2023,ligue-1
lucas chevalier,Lille,1057,3,0,0,1060,0,,0,,2988,0,0,1,0,2022-2023,ligue-1
pedro chirivella,Nantes,225,1071,206,10,1494,15,53.3,6,40.0,2375,18,1,5,6,2022-2023,ligue-1
joris chotard,Montpellier,409,765,178,14,1339,26,50.0,9,34.6,1539,15,2,20,12,2022-2023,ligue-1
yanis cimignani,Ajaccio,23,64,61,2,148,6,33.3,4,66.7,197,8,0,4,5,2022-2023,ligue-1
souleymane cisse,Clermont Foot,11,6,2,1,19,1,0.0,1,100.0,7,0,0,1,1,2022-2023,ligue-1
alexis claudemaurice,Nice,9,18,12,0,39,0,,0,,34,1,0,3,2,2022-2023,ligue-1
alexis claudemaurice,Lens,44,168,124,27,332,30,40.0,14,46.7,580,6,7,18,13,2022-2023,ligue-1
jonathan clauss,Marseille,326,737,720,114,1757,63,50.8,27,42.9,3314,51,22,47,16,2022-2023,ligue-1
marcus coco,Nantes,74,152,131,22,347,15,46.7,8,53.3,733,9,4,17,11,2022-2023,ligue-1
alexandre coeff,Auxerre,224,176,31,1,428,2,0.0,2,100.0,762,4,0,3,3,2022-2023,ligue-1
abdu conte,Troyes,285,385,206,19,869,17,11.8,14,82.4,1623,21,6,9,6,2022-2023,ligue-1
sebastien corchia,Nantes,116,200,162,10,468,11,27.3,2,18.2,639,10,4,14,7,2022-2023,ligue-1
david costa,Lens,58,441,419,45,906,48,56.3,16,33.3,2537,73,9,32,28,2022-2023,ligue-1
logan costa,Toulouse,150,119,15,8,280,3,33.3,1,33.3,632,3,1,5,0,2022-2023,ligue-1
nuno da costa,Auxerre,86,334,324,78,728,109,42.2,47,43.1,1069,18,15,92,40,2022-2023,ligue-1
benoit costil,Auxerre,635,3,0,0,638,1,100.0,0,0.0,975,0,0,0,0,2022-2023,ligue-1
mathieu coutadeur,Ajaccio,260,902,176,4,1329,14,35.7,6,42.9,2011,14,2,19,8,2022-2023,ligue-1
nicolas cozza,Montpellier,289,329,133,19,747,15,33.3,8,53.3,1368,16,3,18,4,2022-2023,ligue-1
damien da silva,Lyon,105,166,25,3,295,2,50.0,1,50.0,441,6,0,2,1,2022-2023,ligue-1
andrea dacourt,Nice,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,ligue-1
colin dagba,Strasbourg,148,258,220,20,617,25,44.0,12,48.0,1286,21,5,9,10,2022-2023,ligue-1
thijs dallinga,Toulouse,43,341,341,110,719,24,41.7,9,37.5,742,21,8,40,18,2022-2023,ligue-1
flavius daniliuc,Nice,23,28,20,1,71,0,,0,,129,2,0,1,0,2022-2023,ligue-1
kevin danois,Auxerre,0,3,0,0,3,0,,0,,0,0,0,0,0,2022-2023,ligue-1
kevin danso,Lens,1036,1566,105,32,2686,37,51.4,12,32.4,7379,32,1,17,17,2022-2023,ligue-1
dante,Nice,1427,1505,75,31,2991,13,61.5,5,38.5,6155,11,0,15,9,2022-2023,ligue-1
achraf dari,Brest,480,356,16,9,846,1,100.0,0,0.0,1268,1,0,4,3,2022-2023,ligue-1
jonathan david,Lille,87,529,622,214,1213,78,37.2,38,48.7,1898,44,39,87,52,2022-2023,ligue-1
thibault de smet,Reims,358,660,276,5,1280,14,35.7,8,57.1,2019,32,1,19,8,2022-2023,ligue-1
brecht dejaegere,Toulouse,114,478,303,43,879,50,38.0,25,50.0,1521,26,5,35,18,2022-2023,ligue-1
romain del castillo,Brest,82,413,416,45,887,70,40.0,32,45.7,1603,36,12,45,29,2022-2023,ligue-1
thomas delaine,Strasbourg,148,267,239,20,642,27,44.4,11,40.7,1239,27,9,18,5,2022-2023,ligue-1
sacha delaye,Montpellier,6,9,4,1,19,0,,0,,8,0,1,0,0,2022-2023,ligue-1
andy delort,Nice,21,150,141,37,306,12,33.3,7,58.3,372,7,1,23,9,2022-2023,ligue-1
andy delort,Nantes,10,78,105,32,193,9,66.7,2,22.2,138,2,1,14,8,2022-2023,ligue-1
karamoko dembele,Brest,8,48,61,10,115,6,33.3,2,33.3,355,7,3,7,7,2022-2023,ligue-1
moussa dembele,Lyon,24,135,143,50,299,12,33.3,8,66.7,240,4,5,32,16,2022-2023,ligue-1
siriki dembele,Auxerre,25,57,82,13,159,31,61.3,9,29.0,405,9,8,13,16,2022-2023,ligue-1
branco van den boomen,Toulouse,385,1362,726,38,2453,38,50.0,14,36.8,3811,54,7,32,12,2022-2023,ligue-1
remy descamps,Nantes,28,0,0,0,28,0,,0,,124,0,0,0,0,2022-2023,ligue-1
mikkel desler,Toulouse,457,936,477,33,1855,51,52.9,16,31.4,3217,56,9,40,17,2022-2023,ligue-1
mamadou diakhon,Reims,2,4,4,1,10,2,50.0,1,50.0,24,0,0,2,0,2022-2023,ligue-1
bafode diakite,Lille,545,1252,411,39,2189,30,63.3,8,26.7,3718,44,7,28,15,2022-2023,ligue-1
ibrahim diakite,Reims,30,32,23,1,83,3,33.3,1,33.3,96,1,0,1,1,2022-2023,ligue-1
baila diallo,Clermont Foot,13,18,24,4,55,1,0.0,1,100.0,59,2,2,1,1,2022-2023,ligue-1
habib diallo,Strasbourg,90,430,494,192,1003,71,40.8,39,54.9,1285,28,20,118,35,2022-2023,ligue-1
ismael diallo,Ajaccio,517,633,177,3,1309,34,41.2,14,41.2,2213,33,0,35,10,2022-2023,ligue-1
habib diarra,Strasbourg,132,413,336,41,867,62,40.3,25,40.3,2145,44,18,37,21,2022-2023,ligue-1
moussa diarra,Toulouse,296,344,153,8,789,24,37.5,13,54.2,1480,22,1,23,5,2022-2023,ligue-1
stephane diarra,Lorient,123,204,218,40,525,78,30.8,45,57.7,1516,25,20,32,14,2022-2023,ligue-1
krepin diatta,Monaco,93,367,560,88,1011,61,52.5,18,29.5,2035,51,28,45,20,2022-2023,ligue-1
mory diaw,Clermont Foot,1549,12,0,0,1561,1,100.0,0,0.0,3786,0,0,0,0,2022-2023,ligue-1
bamba dieng,Marseille,4,39,34,15,76,3,66.7,1,33.3,112,1,2,7,4,2022-2023,ligue-1
bamba dieng,Lorient,26,131,105,36,258,31,29.0,14,45.2,291,5,4,21,15,2022-2023,ligue-1
tristan dingome,Troyes,9,41,38,5,88,2,50.0,1,50.0,123,1,1,1,1,2022-2023,ligue-1
sinaly diomande,Lyon,693,902,120,14,1711,20,50.0,5,25.0,3326,20,0,20,5,2022-2023,ligue-1
lois diony,Angers,4,85,110,30,196,11,27.3,6,54.5,224,8,3,16,8,2022-2023,ligue-1
edan diop,Monaco,20,68,83,16,167,11,27.3,8,72.7,275,11,2,4,3,2022-2023,ligue-1
sofiane diop,Nice,133,431,324,34,876,49,44.9,24,49.0,1888,35,10,39,21,2022-2023,ligue-1
sofiane diop,Monaco,0,14,35,5,48,5,20.0,3,60.0,127,5,3,3,3,2022-2023,ligue-1
yehvann diouf,Reims,1131,7,0,0,1138,2,100.0,0,0.0,2346,0,0,2,0,2022-2023,ligue-1
axel disasi,Monaco,832,1326,161,51,2292,29,72.4,8,27.6,6779,45,5,18,17,2022-2023,ligue-1
tiago djalo,Lille,763,976,57,18,1780,14,35.7,6,42.9,3933,15,1,5,8,2022-2023,ligue-1
alexander djiku,Strasbourg,878,932,74,26,1873,6,66.7,2,33.3,2955,9,1,8,7,2022-2023,ligue-1
moussa djitte,Ajaccio,5,25,21,2,50,4,0.0,2,50.0,38,0,0,8,2,2022-2023,ligue-1
ouparine djoco,Clermont Foot,39,2,0,0,41,0,,0,,114,0,0,0,0,2022-2023,ligue-1
alan do marcolino,Rennes,1,2,0,0,3,0,,0,,2,0,0,0,1,2022-2023,ligue-1
jeremy doku,Rennes,71,292,419,89,744,159,60.4,49,30.8,3010,70,47,44,24,2022-2023,ligue-1
kyliane dong,Troyes,7,32,41,8,77,11,45.5,4,36.4,280,8,4,9,4,2022-2023,ligue-1
jordan dongmo,Troyes,0,9,4,0,13,1,0.0,1,100.0,7,0,0,1,1,2022-2023,ligue-1
gianluigi donnarumma,Paris S-G,1016,6,0,0,1021,1,100.0,0,0.0,1895,0,0,0,0,2022-2023,ligue-1
jodel dossou,Clermont Foot,13,40,51,9,101,21,38.1,10,47.6,214,4,2,8,5,2022-2023,ligue-1
lohann doucet,Nantes,20,59,14,1,92,2,50.0,1,50.0,201,3,0,0,0,2022-2023,ligue-1
sirine doucoure,Lorient,8,35,44,12,86,15,46.7,6,40.0,194,2,1,14,6,2022-2023,ligue-1
desire doue,Rennes,61,351,254,34,651,79,60.8,23,29.1,1508,33,9,33,32,2022-2023,ligue-1
guela doue,Rennes,2,6,3,0,11,0,,0,,9,0,0,0,0,2022-2023,ligue-1
ismael doukoure,Strasbourg,467,784,108,3,1340,45,64.4,12,26.7,2683,25,2,21,20,2022-2023,ligue-1
kamory doumbia,Reims,93,368,254,37,707,36,50.0,16,44.4,1318,21,3,34,20,2022-2023,ligue-1
souleyman doumbia,Angers,341,586,276,20,1183,77,35.1,38,49.4,2556,43,11,28,10,2022-2023,ligue-1
remy dugimont,Auxerre,14,27,42,4,82,1,0.0,1,100.0,130,2,0,2,1,2022-2023,ligue-1
maxime dupe,Toulouse,1364,7,1,1,1372,2,100.0,0,0.0,3364,0,0,2,0,2022-2023,ligue-1
jeankevin duverne,Brest,486,887,434,18,1775,65,40.0,30,46.2,3960,71,10,39,20,2022-2023,ligue-1
hugo ekitike,Paris S-G,32,202,250,63,473,39,41.0,18,46.2,764,19,7,28,18,2022-2023,ligue-1
alberth elis,Brest,18,32,37,6,81,11,18.2,7,63.6,275,9,3,4,5,2022-2023,ligue-1
breel embolo,Monaco,42,299,378,100,707,73,43.8,35,47.9,906,27,13,66,46,2022-2023,ligue-1
maxime esteve,Montpellier,515,408,27,12,944,6,66.7,2,33.3,1667,4,0,4,4,2022-2023,ligue-1
fabio,Nantes,32,64,53,4,149,4,25.0,3,75.0,191,6,0,4,1,2022-2023,ligue-1
noah fadiga,Brest,218,403,175,19,790,40,45.0,21,52.5,1755,30,8,23,6,2022-2023,ligue-1
wout faes,Reims,85,64,2,1,150,2,50.0,1,50.0,210,0,0,1,1,2022-2023,ligue-1
romain faivre,Lorient,71,342,289,43,688,88,54.5,27,30.7,2310,56,17,30,9,2022-2023,ligue-1
romain faivre,Lyon,15,112,95,6,216,20,15.0,16,80.0,543,12,1,4,3,2022-2023,ligue-1
fallou fall,Reims,18,2,0,0,20,0,,0,,19,1,0,0,0,2022-2023,ligue-1
khalil fayad,Montpellier,99,274,73,5,438,16,50.0,4,25.0,659,12,1,15,7,2022-2023,ligue-1
cheikh faye,Montpellier,1,9,5,1,15,1,0.0,1,100.0,5,0,0,2,3,2022-2023,ligue-1
jordan ferri,Montpellier,542,1401,321,10,2237,55,36.4,22,40.0,4174,47,2,43,44,2022-2023,ligue-1
karol fila,Strasbourg,3,19,25,5,46,0,,0,,191,1,2,1,0,2022-2023,ligue-1
alexis flips,Reims,233,590,525,54,1331,42,28.6,24,57.1,1784,44,3,58,23,2022-2023,ligue-1
seko fofana,Lens,242,1237,709,108,2161,109,54.1,40,36.7,4763,95,32,61,42,2022-2023,ligue-1
yahia fofana,Angers,351,2,0,0,353,1,100.0,0,0.0,989,1,1,0,0,2022-2023,ligue-1
youssouf fofana,Monaco,352,1340,454,37,2116,91,50.5,40,44.0,4753,90,9,48,41,2022-2023,ligue-1
thomas foket,Reims,368,657,429,35,1442,21,42.9,9,42.9,2400,38,4,29,20,2022-2023,ligue-1
jose fonte,Lille,977,1141,95,29,2205,4,75.0,0,0.0,4564,18,0,8,2,2022-2023,ligue-1
steven fortes,Lens,2,1,0,0,3,0,,0,,2,0,0,0,0,2022-2023,ligue-1
przemysaw frankowski,Lens,428,815,904,57,2126,32,40.6,15,46.9,2684,49,10,30,15,2022-2023,ligue-1
angelo fulgini,Lens,52,280,276,19,600,32,40.6,16,50.0,1039,33,5,18,11,2022-2023,ligue-1
gauthier gallon,Troyes,1053,2,0,0,1055,0,,0,,1706,1,1,0,0,2022-2023,ligue-1
kevin gameiro,Strasbourg,71,431,454,102,944,49,38.8,24,49.0,1691,51,17,47,27,2022-2023,ligue-1
ignatius ganago,Nantes,53,227,237,80,507,30,33.3,18,60.0,670,9,10,40,19,2022-2023,ligue-1
ignatius ganago,Lens,2,13,3,0,17,1,0.0,1,100.0,30,1,0,2,2,2022-2023,ligue-1
johan gastien,Clermont Foot,628,1426,325,6,2358,25,36.0,14,56.0,3491,30,1,26,12,2022-2023,ligue-1
denis genreau,Toulouse,106,208,126,16,435,23,34.8,14,60.9,677,14,2,14,6,2022-2023,ligue-1
valere germain,Montpellier,33,147,135,35,313,2,50.0,1,50.0,196,7,2,21,9,2022-2023,ligue-1
gerson,Marseille,31,113,103,11,244,7,28.6,3,42.9,408,7,3,14,15,2022-2023,ligue-1
ismael gharbi,Paris S-G,3,25,20,2,47,6,83.3,1,16.7,160,1,0,1,1,2022-2023,ligue-1
faouzi ghoulam,Angers,114,162,89,1,364,5,60.0,0,0.0,526,6,0,1,2,2022-2023,ligue-1
samuel gigot,Marseille,573,704,107,30,1374,9,44.4,4,44.4,3346,29,0,11,3,2022-2023,ligue-1
andrei girotto,Nantes,982,1157,131,31,2260,10,30.0,6,60.0,3598,13,0,11,6,2022-2023,ligue-1
aleksandr golovin,Monaco,184,574,660,85,1382,49,55.1,14,28.6,3271,61,28,48,32,2022-2023,ligue-1
