Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
kevin muller,Heidenheim,1372,21,0,0,1393,0,,0,,1897,0,0,2,0,2024-2025,bundesliga
marius muller,Wolfsburg,228,3,0,0,231,0,,0,,400,0,0,0,0,2024-2025,bundesliga
thomas muller,Bayern Munich,46,274,443,103,763,17,47.1,8,47.1,828,19,7,24,20,2024-2025,bundesliga
jamal musiala,Bayern Munich,94,565,636,163,1278,141,51.1,59,41.8,2300,48,36,67,33,2024-2025,bundesliga
florent muslija,Freiburg,17,42,62,3,121,7,57.1,2,28.6,191,7,2,7,1,2024-2025,bundesliga
phillipp mwene,Mainz 05,356,628,586,49,1555,50,44.0,25,50.0,1993,49,12,47,26,2024-2025,bundesliga
joakim mhle,Wolfsburg,442,639,395,43,1464,60,31.7,38,63.3,2155,42,6,37,8,2024-2025,bundesliga
nathan ngoumou,Gladbach,68,132,192,55,386,27,33.3,12,44.4,851,18,16,12,11,2024-2025,bundesliga
stanley nsoki,Hoffenheim,480,486,50,4,1005,16,68.8,3,18.8,1033,8,0,16,5,2024-2025,bundesliga
nikolas nartey,Stuttgart,6,1,2,0,9,0,,0,,3,0,0,0,0,2024-2025,bundesliga
paul nebel,Mainz 05,182,635,717,73,1516,64,39.1,36,56.3,1820,45,19,67,43,2024-2025,bundesliga
kosta nedeljkovic,RB Leipzig,66,116,102,5,283,4,25.0,2,50.0,346,7,1,4,1,2024-2025,bundesliga
ivan nekic,Holstein Kiel,29,21,0,0,50,1,0.0,1,100.0,10,0,0,1,1,2024-2025,bundesliga
david nemeth,St. Pauli,666,622,58,10,1338,9,44.4,5,55.6,1853,9,0,12,3,2024-2025,bundesliga
luca netz,Gladbach,241,257,172,17,666,21,28.6,14,66.7,668,11,3,14,10,2024-2025,bundesliga
manuel neuer,Bayern Munich,900,58,0,0,956,1,100.0,0,0.0,1880,0,0,0,0,2024-2025,bundesliga
florian neuhaus,Gladbach,68,176,52,9,292,9,55.6,4,44.4,530,10,1,9,1,2024-2025,bundesliga
moritz nicolas,Gladbach,835,3,0,0,838,0,,0,,1548,0,0,0,0,2024-2025,bundesliga
julian niehues,Heidenheim,36,60,10,2,106,2,50.0,1,50.0,79,0,0,2,1,2024-2025,bundesliga
justin njinmah,Werder Bremen,17,124,213,58,349,27,40.7,14,51.9,711,16,12,23,7,2024-2025,bundesliga
niels nkounkou,Eint Frankfurt,93,133,77,8,295,16,43.8,7,43.8,539,14,1,7,4,2024-2025,bundesliga
felix nmecha,Dortmund,217,651,228,19,1083,26,65.4,4,15.4,1437,21,4,19,14,2024-2025,bundesliga
lukas nmecha,Wolfsburg,17,79,89,24,183,8,50.0,3,37.5,173,4,3,14,3,2024-2025,bundesliga
arnaud nordin,Mainz 05,9,20,39,7,68,5,20.0,3,60.0,58,1,3,5,3,2024-2025,bundesliga
alexander nubel,Stuttgart,1366,13,0,0,1377,1,100.0,0,0.0,2255,0,0,1,0,2024-2025,bundesliga
antonio nusa,RB Leipzig,137,316,362,54,802,86,45.3,39,45.3,1634,36,26,38,31,2024-2025,bundesliga
david odogu,Wolfsburg,78,62,3,3,143,0,,0,,177,0,0,1,0,2024-2025,bundesliga
tim oermann,Bochum,443,631,107,2,1172,14,42.9,7,50.0,1203,14,3,24,9,2024-2025,bundesliga
ifechukwu ogbus,Freiburg,7,4,4,0,15,0,,0,,2,0,0,1,0,2024-2025,bundesliga
finn ole becker,Hoffenheim,118,274,75,2,461,14,42.9,6,42.9,469,7,0,9,8,2024-2025,bundesliga
michael olise,Bayern Munich,107,665,1208,148,1957,151,47.7,60,39.7,3808,69,46,59,29,2024-2025,bundesliga
jonas omlin,Gladbach,542,2,0,0,544,1,100.0,0,0.0,782,0,0,0,0,2024-2025,bundesliga
karim onisiwo,Mainz 05,5,16,24,5,45,2,50.0,1,50.0,18,0,0,5,2,2024-2025,bundesliga
frank onyeka,Augsburg,244,766,354,37,1339,54,33.3,26,48.1,1921,40,8,49,34,2024-2025,bundesliga
lois openda,RB Leipzig,54,368,492,158,903,74,29.7,37,50.0,1477,26,37,82,27,2024-2025,bundesliga
gift orban,Hoffenheim,20,92,96,22,208,11,36.4,7,63.6,163,6,3,14,5,2024-2025,bundesliga
willi orban,RB Leipzig,954,1061,97,45,2101,4,75.0,0,0.0,2827,6,2,15,4,2024-2025,bundesliga
ivan ordets,Bochum,632,463,63,48,1156,1,100.0,0,0.0,689,2,0,6,0,2024-2025,bundesliga
patrick osterhage,Freiburg,282,723,261,35,1259,27,40.7,12,44.4,1416,18,4,26,20,2024-2025,bundesliga
assan ouedraogo,RB Leipzig,5,15,12,4,30,3,0.0,3,100.0,70,0,3,2,6,2024-2025,bundesliga
salih ozcan,Wolfsburg,37,164,52,3,252,6,66.7,2,33.3,268,5,0,5,1,2024-2025,bundesliga
salih ozcan,Dortmund,76,172,60,7,307,2,100.0,0,0.0,226,6,2,4,1,2024-2025,bundesliga
exequiel palacios,Leverkusen,140,659,348,12,1144,12,66.7,4,33.3,969,17,1,17,20,2024-2025,bundesliga
joao palhinha,Bayern Munich,94,419,120,13,631,4,50.0,2,50.0,383,3,1,6,7,2024-2025,bundesliga
mats pannewig,Bochum,51,89,47,10,182,3,33.3,2,66.7,176,3,1,11,8,2024-2025,bundesliga
kevin paredes,Wolfsburg,20,22,23,5,64,3,0.0,3,100.0,86,1,0,2,1,2024-2025,bundesliga
felix passlack,Bochum,341,530,428,48,1290,31,38.7,17,54.8,1278,32,12,24,12,2024-2025,bundesliga
aleksandar pavlovic,Bayern Munich,194,1100,363,11,1648,5,100.0,0,0.0,1984,43,3,13,2,2024-2025,bundesliga
mads pedersen,Augsburg,34,45,47,5,123,8,25.0,6,75.0,111,3,1,4,1,2024-2025,bundesliga
jordan pefok,Union Berlin,55,157,122,43,326,13,53.8,6,46.2,204,6,0,24,17,2024-2025,bundesliga
daniel peretz,Bayern Munich,97,9,0,0,106,0,,0,,177,0,0,0,0,2024-2025,bundesliga
noah pesch,Gladbach,0,1,4,0,5,0,,0,,16,0,0,0,0,2024-2025,bundesliga
luca philipp,Hoffenheim,213,2,0,0,215,0,,0,,230,0,0,0,0,2024-2025,bundesliga
maximilian philipp,Freiburg,1,3,5,0,9,0,,0,,14,0,0,1,0,2024-2025,bundesliga
benedikt pichler,Holstein Kiel,29,149,133,44,310,18,44.4,9,50.0,383,7,8,23,12,2024-2025,bundesliga
amos pieper,Werder Bremen,595,482,60,11,1136,3,66.7,1,33.3,1110,7,0,4,3,2024-2025,bundesliga
marvin pieringer,Heidenheim,103,427,328,97,846,35,45.7,15,42.9,796,22,5,69,24,2024-2025,bundesliga
alassane plea,Gladbach,81,494,412,77,978,43,39.5,23,53.5,1698,31,14,40,22,2024-2025,bundesliga
finn porath,Holstein Kiel,325,403,280,33,999,36,44.4,13,36.1,1215,33,11,15,15,2024-2025,bundesliga
yussuf poulsen,RB Leipzig,37,91,94,32,221,6,16.7,4,66.7,111,4,0,16,10,2024-2025,bundesliga
alexander prass,Hoffenheim,351,531,325,32,1199,42,47.6,17,40.5,1327,30,5,21,10,2024-2025,bundesliga
david preu,Union Berlin,16,26,21,2,63,7,28.6,4,57.1,47,1,1,4,2,2024-2025,bundesliga
grischa promel,Hoffenheim,19,71,18,0,106,1,0.0,1,100.0,137,1,0,2,2,2024-2025,bundesliga
ivan prtajin,Union Berlin,6,29,43,12,78,1,100.0,0,0.0,23,0,1,6,3,2024-2025,bundesliga
tymoteusz puchacz,Holstein Kiel,74,94,87,2,247,19,47.4,8,42.1,353,11,0,8,5,2024-2025,bundesliga
leopold querfeld,Union Berlin,562,457,54,34,1066,9,33.3,5,55.6,1336,2,0,5,2,2024-2025,bundesliga
grant ranos,Gladbach,1,9,7,0,17,0,,0,,18,1,0,0,1,2024-2025,bundesliga
david raum,RB Leipzig,375,531,497,56,1389,28,39.3,13,46.4,1421,21,4,16,9,2024-2025,bundesliga
rocco reitz,Gladbach,374,658,184,37,1199,36,47.2,17,47.2,1259,13,1,25,23,2024-2025,bundesliga
nicolai remberg,Holstein Kiel,429,757,147,26,1316,25,28.0,13,52.0,1346,19,0,22,18,2024-2025,bundesliga
elvis rexhbecaj,Augsburg,150,398,348,31,887,32,31.3,18,56.3,978,26,8,31,25,2024-2025,bundesliga
gio reyna,Dortmund,24,122,117,6,262,7,57.1,3,42.9,289,5,0,9,7,2024-2025,bundesliga
fabian rieder,Stuttgart,60,215,228,17,492,19,47.4,10,52.6,631,15,3,21,13,2024-2025,bundesliga
lasse rie,Mainz 05,89,1,0,0,90,0,,0,,138,0,0,0,0,2024-2025,bundesliga
lars ritzka,St. Pauli,215,244,109,6,567,1,0.0,1,100.0,387,6,0,6,4,2024-2025,bundesliga
mads roerslev,Wolfsburg,78,92,47,2,215,6,33.3,4,66.7,255,5,1,2,6,2024-2025,bundesliga
merlin rohl,Freiburg,46,195,169,28,403,40,30.0,25,62.5,610,15,9,45,22,2024-2025,bundesliga
lasse rosenboom,Holstein Kiel,324,292,170,36,780,19,36.8,11,57.9,565,13,3,36,13,2024-2025,bundesliga
max rosenfelder,Freiburg,367,394,74,11,826,25,56.0,10,40.0,1477,13,4,5,2,2024-2025,bundesliga
tom rothe,Union Berlin,324,411,342,38,1074,20,25.0,15,75.0,889,11,3,23,31,2024-2025,bundesliga
anthony rouault,Stuttgart,512,476,33,11,1014,5,40.0,3,60.0,1121,6,0,4,4,2024-2025,bundesliga
jerome roussillon,Union Berlin,21,42,33,5,96,3,33.3,2,66.7,78,2,1,2,1,2024-2025,bundesliga
julian ryerson,Dortmund,384,806,520,39,1684,63,57.1,23,36.5,2796,39,12,42,20,2024-2025,bundesliga
frederik rnnow,Union Berlin,965,16,1,1,980,1,100.0,0,0.0,1976,0,0,1,0,2024-2025,bundesliga
elias saad,St. Pauli,42,169,224,44,427,54,29.6,26,48.1,843,23,14,57,36,2024-2025,bundesliga
marcel sabitzer,Dortmund,131,581,322,31,1028,15,40.0,9,60.0,1255,31,3,22,12,2024-2025,bundesliga
faik sakar,RB Leipzig,0,0,0,0,0,0,,0,,0,0,0,0,0,2024-2025,bundesliga
manolis saliakas,St. Pauli,447,688,430,30,1560,9,33.3,5,55.6,1293,34,2,6,6,2024-2025,bundesliga
roland sallai,Freiburg,3,7,15,2,25,1,0.0,1,100.0,88,1,2,1,1,2024-2025,bundesliga
diadie samassekou,Hoffenheim,36,114,42,1,190,5,80.0,1,20.0,112,3,0,1,3,2024-2025,bundesliga
philipp sander,Gladbach,257,524,151,17,921,18,61.1,6,33.3,1024,15,5,16,7,2024-2025,bundesliga
james sands,St. Pauli,63,148,49,6,259,1,100.0,0,0.0,146,0,0,3,3,2024-2025,bundesliga
leroy sane,Bayern Munich,68,399,736,121,1184,100,39.0,55,55.0,2266,47,38,65,27,2024-2025,bundesliga
kaishu sano,Mainz 05,411,1083,344,39,1814,51,62.7,16,31.4,2250,43,9,39,31,2024-2025,bundesliga
kaua santos,Eint Frankfurt,325,1,0,0,326,0,,0,,553,0,0,0,0,2024-2025,bundesliga
joe scally,Gladbach,701,851,312,22,1850,59,52.5,26,44.1,2644,27,3,25,23,2024-2025,bundesliga
andras schafer,Union Berlin,185,410,211,20,799,29,44.8,13,44.8,698,16,4,27,9,2024-2025,bundesliga
patrik schick,Leverkusen,52,244,287,108,577,26,38.5,14,53.8,266,2,7,43,30,2024-2025,bundesliga
stefan schimmer,Heidenheim,7,33,44,15,84,1,0.0,1,100.0,23,0,0,5,0,2024-2025,bundesliga
xaver schlager,RB Leipzig,30,80,14,1,123,1,100.0,0,0.0,225,0,0,3,2,2024-2025,bundesliga
keven schlotterbeck,Augsburg,395,394,59,19,845,3,100.0,0,0.0,731,5,0,8,0,2024-2025,bundesliga
nico schlotterbeck,Dortmund,831,1338,150,21,2297,22,63.6,5,22.7,4107,30,1,12,10,2024-2025,bundesliga
romano schmid,Werder Bremen,244,940,832,104,1987,95,47.4,45,47.4,3864,76,28,75,55,2024-2025,bundesliga
jan schoppner,Heidenheim,407,719,325,64,1440,32,43.8,18,56.3,1993,26,5,40,24,2024-2025,bundesliga
marvin schulz,Holstein Kiel,91,100,32,1,220,4,25.0,2,50.0,300,4,1,8,2,2024-2025,bundesliga
alexander schwolow,Union Berlin,218,0,0,0,218,0,,0,,322,0,0,0,0,2024-2025,bundesliga
leo scienza,Heidenheim,71,248,286,44,584,83,44.6,35,42.2,2126,40,17,41,13,2024-2025,bundesliga
nicolas seiwald,RB Leipzig,442,948,226,8,1607,10,40.0,6,60.0,1400,20,2,9,8,2024-2025,bundesliga
benjamin sesko,RB Leipzig,90,473,357,91,899,75,52.0,32,42.7,1230,29,14,66,55,2024-2025,bundesliga
armindo sieb,Mainz 05,33,147,156,46,333,36,30.6,24,66.7,551,7,8,33,25,2024-2025,bundesliga
tim siersleben,Heidenheim,505,309,59,7,869,6,50.0,3,50.0,990,8,1,5,4,2024-2025,bundesliga
kiliann sildillia,Freiburg,191,276,111,11,576,9,66.7,2,22.2,553,10,2,8,6,2024-2025,bundesliga
andre silva,Werder Bremen,11,78,89,26,174,16,6.3,12,75.0,199,6,4,13,9,2024-2025,bundesliga
andre silva,RB Leipzig,11,22,34,10,64,0,,0,,152,1,3,6,1,2024-2025,bundesliga
mohamed simakan,RB Leipzig,9,35,9,2,52,1,0.0,0,0.0,70,1,0,0,0,2024-2025,bundesliga
xavi simons,RB Leipzig,149,766,672,82,1557,100,33.0,56,56.0,2765,71,22,73,55,2024-2025,bundesliga
danel sinani,St. Pauli,61,336,302,30,693,22,45.5,9,40.9,630,15,6,31,16,2024-2025,bundesliga
tobias sippel,Gladbach,34,0,0,0,34,0,,0,,64,0,0,0,0,2024-2025,bundesliga
ibrahima sissoko,Bochum,366,785,302,51,1429,61,52.5,26,42.6,1553,24,3,40,32,2024-2025,bundesliga
tim skarke,Union Berlin,71,204,216,31,487,24,41.7,13,54.2,566,13,10,34,21,2024-2025,bundesliga
ellyes skhiri,Eint Frankfurt,446,901,202,21,1544,15,73.3,3,20.0,1673,17,3,25,7,2024-2025,bundesliga
leo skiri stigard,Hoffenheim,355,374,20,12,747,3,66.7,1,33.3,630,1,0,1,1,2024-2025,bundesliga
andreas skov olsen,Wolfsburg,64,112,154,27,329,14,28.6,9,64.3,570,11,7,7,5,2024-2025,bundesliga
robert skov,Union Berlin,111,261,200,23,563,17,29.4,11,64.7,760,11,8,21,3,2024-2025,bundesliga
steven skrzybski,Holstein Kiel,97,311,221,45,618,22,59.1,9,40.9,552,16,6,40,22,2024-2025,bundesliga
eric smith,St. Pauli,674,985,315,8,1956,5,60.0,2,40.0,1730,19,0,11,7,2024-2025,bundesliga
anton stach,Hoffenheim,578,1077,292,32,1925,35,42.9,18,51.4,2932,31,5,23,10,2024-2025,bundesliga
jens stage,Werder Bremen,309,655,317,83,1271,17,47.1,8,47.1,1241,24,6,27,10,2024-2025,bundesliga
josip stanisic,Bayern Munich,226,497,165,10,876,7,71.4,2,28.6,1611,25,3,11,6,2024-2025,bundesliga
niklas stark,Werder Bremen,813,697,49,14,1558,1,100.0,0,0.0,1549,3,0,7,0,2024-2025,bundesliga
pascal stenzel,Stuttgart,60,111,77,6,246,0,,0,,206,5,0,2,0,2024-2025,bundesliga
leonidas stergiou,Stuttgart,171,322,152,9,642,6,66.7,2,33.3,640,13,2,6,4,2024-2025,bundesliga
finley stevens,St. Pauli,0,1,1,0,2,0,,0,,2,0,0,0,0,2024-2025,bundesliga
angelo stiller,Stuttgart,486,1752,556,35,2781,30,66.7,10,33.3,3723,39,3,21,25,2024-2025,bundesliga
kevin stoger,Gladbach,189,666,469,34,1316,36,47.2,15,41.7,1757,39,5,29,25,2024-2025,bundesliga
niklas sule,Dortmund,436,531,75,9,1038,7,42.9,4,57.1,1539,12,0,3,0,2024-2025,bundesliga
mattias svanberg,Wolfsburg,115,249,163,25,520,25,40.0,13,52.0,489,17,1,19,10,2024-2025,bundesliga
daniel svensson,Dortmund,146,214,224,25,580,5,20.0,3,60.0,557,6,5,6,7,2024-2025,bundesliga
haris tabakovic,Hoffenheim,40,148,147,50,334,12,33.3,8,66.7,164,8,3,25,10,2024-2025,bundesliga
jonathan tah,Leverkusen,888,1597,147,43,2626,5,60.0,2,40.0,4531,23,0,16,10,2024-2025,bundesliga
edmond tapsoba,Leverkusen,692,1279,255,23,2214,19,57.9,8,42.1,4141,39,1,16,5,2024-2025,bundesliga
mathys tel,Bayern Munich,15,55,89,14,157,12,50.0,6,50.0,198,7,3,4,6,2024-2025,bundesliga
nathan tella,Leverkusen,54,189,290,67,529,51,37.3,25,49.0,811,13,17,39,16,2024-2025,bundesliga
martin terrier,Leverkusen,13,107,131,35,250,4,50.0,2,50.0,276,4,4,11,6,2024-2025,bundesliga
arthur theate,Eint Frankfurt,902,1134,213,33,2230,13,76.9,3,23.1,3611,36,1,21,7,2024-2025,bundesliga
norman theuerkauf,Heidenheim,4,14,3,1,21,0,,0,,10,0,0,0,0,2024-2025,bundesliga
denis thomalla,Heidenheim,0,1,0,0,1,0,,0,,0,0,0,0,0,2024-2025,bundesliga
phillip tietz,Augsburg,68,298,320,89,676,31,48.4,15,48.4,318,12,4,46,17,2024-2025,bundesliga
umut tohumcu,Hoffenheim,45,90,36,0,169,7,57.1,3,42.9,193,2,0,3,7,2024-2025,bundesliga
john tolkin,Holstein Kiel,214,173,93,5,479,10,50.0,4,40.0,275,3,0,5,6,2024-2025,bundesliga
tiago tomas,Wolfsburg,114,342,339,78,782,80,36.3,42,52.5,987,19,14,55,35,2024-2025,bundesliga
bazoumana toure,Hoffenheim,37,105,156,36,291,22,54.5,9,40.9,580,12,11,36,8,2024-2025,bundesliga
lucas tousart,Union Berlin,84,128,57,20,264,11,45.5,6,54.5,196,0,1,8,5,2024-2025,bundesliga
omar traore,Heidenheim,516,775,448,21,1712,64,39.1,31,48.4,3338,53,6,40,22,2024-2025,bundesliga
kevin trapp,Eint Frankfurt,996,5,0,0,1001,0,,0,,1619,0,0,1,0,2024-2025,bundesliga
philipp treu,St. Pauli,564,795,530,46,1867,39,33.3,19,48.7,2159,42,11,34,12,2024-2025,bundesliga
christopher trimmel,Union Berlin,300,427,256,13,979,8,25.0,5,62.5,691,7,2,10,8,2024-2025,bundesliga
tuta,Eint Frankfurt,831,838,108,26,1772,17,76.5,4,23.5,1884,9,2,22,7,2024-2025,bundesliga
lukas ullrich,Gladbach,432,434,218,26,1073,24,33.3,13,54.2,1370,19,4,21,12,2024-2025,bundesliga
sven ulreich,Bayern Munich,27,3,0,0,30,0,,0,,30,0,0,0,0,2024-2025,bundesliga
deniz undav,Stuttgart,61,379,369,118,797,24,41.7,13,54.2,964,18,12,51,28,2024-2025,bundesliga
dayot upamecano,Bayern Munich,626,1364,116,17,2101,6,50.0,3,50.0,4165,27,0,6,4,2024-2025,bundesliga
jonas urbig,Bayern Munich,296,14,1,0,310,0,,0,,580,0,0,1,0,2024-2025,bundesliga
can uzun,Eint Frankfurt,33,191,174,31,395,22,50.0,9,40.9,523,13,4,19,14,2024-2025,bundesliga
josha vagnoman,Stuttgart,325,484,302,36,1105,28,28.6,17,60.7,966,19,10,27,19,2024-2025,bundesliga
siebe van der heyden,St. Pauli,249,284,72,11,602,5,20.0,4,80.0,572,6,0,3,4,2024-2025,bundesliga
maarten vandevoordt,RB Leipzig,174,11,0,0,185,0,,0,,280,0,0,0,0,2024-2025,bundesliga
ruben vargas,Augsburg,14,75,91,12,179,12,50.0,5,41.7,285,3,1,11,7,2024-2025,bundesliga
nikola vasilj,St. Pauli,1472,22,0,0,1493,1,100.0,0,0.0,2567,0,0,0,0,2024-2025,bundesliga
denis vavro,Wolfsburg,992,843,72,20,1901,6,50.0,3,50.0,1713,12,2,8,1,2024-2025,bundesliga
milos veljkovic,Werder Bremen,327,368,45,5,738,0,,0,,1146,6,0,2,2,2024-2025,bundesliga
nikolas veratschnig,Mainz 05,36,72,94,18,200,11,18.2,7,63.6,211,3,2,7,3,2024-2025,bundesliga
arthur vermeeren,RB Leipzig,250,669,201,6,1109,15,40.0,9,60.0,992,16,1,19,12,2024-2025,bundesliga
yorbe vertessen,Union Berlin,41,130,174,26,342,51,37.3,27,52.9,503,14,4,28,17,2024-2025,bundesliga
gabriel vidovic,Bayern Munich,2,5,7,3,14,1,0.0,1,100.0,2,0,0,1,0,2024-2025,bundesliga
gabriel vidovic,Mainz 05,0,4,4,1,8,0,,0,,5,0,0,1,0,2024-2025,bundesliga
kevin vogt,Union Berlin,524,508,10,2,1029,5,80.0,1,20.0,1303,3,1,5,2,2024-2025,bundesliga
kevin volland,Union Berlin,1,10,9,4,20,0,,0,,3,0,0,1,2,2024-2025,bundesliga
aster vranckx,Wolfsburg,94,149,37,4,276,6,83.3,1,16.7,206,2,0,13,5,2024-2025,bundesliga
robert wagner,St. Pauli,44,100,40,3,183,2,50.0,1,50.0,72,2,0,5,6,2024-2025,bundesliga
elye wahi,Eint Frankfurt,5,21,41,14,66,8,75.0,1,12.5,133,3,4,7,5,2024-2025,bundesliga
hauke wahl,St. Pauli,991,1019,99,28,2096,10,80.0,2,20.0,3938,14,1,10,9,2024-2025,bundesliga
paul wanner,Heidenheim,138,480,338,41,934,59,42.4,29,49.2,1109,29,6,45,37,2024-2025,bundesliga
kjellarik watjen,Dortmund,5,4,3,0,12,0,,0,,4,0,0,2,0,2024-2025,bundesliga
julian weigl,Gladbach,713,1184,193,9,2075,8,87.5,0,0.0,1760,14,1,13,10,2024-2025,bundesliga
timon weiner,Holstein Kiel,1064,4,0,0,1068,0,,0,,1144,0,0,0,0,2024-2025,bundesliga
nelson weiper,Mainz 05,22,127,164,50,311,21,47.6,11,52.4,248,6,5,54,11,2024-2025,bundesliga
mitchell weiser,Werder Bremen,400,929,641,109,1949,84,41.7,41,48.8,2131,44,13,71,36,2024-2025,bundesliga
noah weihaupt,St. Pauli,61,192,264,43,509,38,34.2,17,44.7,1010,27,17,37,11,2024-2025,bundesliga
noah weihaupt,Freiburg,4,18,37,5,59,4,25.0,2,50.0,210,7,4,3,0,2024-2025,bundesliga
silvan widmer,Mainz 05,101,145,119,12,363,4,0.0,4,100.0,112,3,1,8,3,2024-2025,bundesliga
patrick wimmer,Wolfsburg,160,410,370,63,920,69,53.6,29,42.0,1525,44,13,43,27,2024-2025,bundesliga
jonas wind,Wolfsburg,63,426,325,88,808,20,30.0,12,60.0,496,10,12,55,28,2024-2025,bundesliga
florian wirtz,Leverkusen,129,814,1177,137,2092,167,49.1,79,47.3,3641,72,53,58,47,2024-2025,bundesliga
dani de wit,Bochum,97,315,146,37,558,8,12.5,5,62.5,315,4,0,11,3,2024-2025,bundesliga
maximilian wittek,Bochum,510,877,512,20,1882,30,40.0,14,46.7,1783,43,7,38,12,2024-2025,bundesliga
marius wolf,Augsburg,302,599,544,46,1427,43,44.2,22,51.2,1362,19,8,25,16,2024-2025,bundesliga
nick woltemade,Stuttgart,60,332,405,159,785,71,43.7,37,52.1,971,28,22,84,50,2024-2025,bundesliga
jeong wooyeong,Union Berlin,79,261,296,34,621,21,57.1,8,38.1,1003,24,6,23,16,2024-2025,bundesliga
granit xhaka,Leverkusen,475,1885,707,15,3052,16,43.8,8,50.0,3002,52,0,18,14,2024-2025,bundesliga
erencan yardimci,Hoffenheim,9,51,39,12,99,0,,0,,87,4,1,13,3,2024-2025,bundesliga
danaxel zagadou,Stuttgart,10,2,0,0,12,0,,0,,1,1,0,0,0,2024-2025,bundesliga
david zec,Holstein Kiel,654,363,39,24,1049,9,55.6,4,44.4,1173,3,1,11,5,2024-2025,bundesliga
robin zentner,Mainz 05,1255,31,1,1,1287,0,,0,,2055,0,0,2,0,2024-2025,bundesliga
cedric zesiger,Augsburg,341,371,61,9,771,4,25.0,3,75.0,815,9,0,8,3,2024-2025,bundesliga
cedric zesiger,Wolfsburg,153,131,19,0,303,3,100.0,0,0.0,299,0,0,1,1,2024-2025,bundesliga
michael zetterer,Werder Bremen,1374,18,0,0,1391,1,100.0,0,0.0,3312,0,0,1,0,2024-2025,bundesliga
budu zivzivadze,Heidenheim,26,158,152,37,332,30,30.0,19,63.3,370,12,2,27,16,2024-2025,bundesliga
