Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
james hill,Bournemouth,26,24,12,0,62,1,0.0,1,100.0,7,1,0,1,1,2023-2024,premier-league
jack hinshelwood,Brighton,193,256,143,30,590,5,0.0,4,80.0,726,15,1,9,2,2023-2024,premier-league
mason holgate,Sheffield Utd,143,119,35,3,296,2,50.0,1,50.0,159,2,1,4,1,2023-2024,premier-league
callum hudsonodoi,Nott'ham Forest,129,298,524,77,932,80,53.8,27,33.8,3054,57,39,34,33,2023-2024,premier-league
will hughes,Crystal Palace,228,657,219,15,1094,15,60.0,3,20.0,900,14,0,22,27,2023-2024,premier-league
pierre hjbjerg,Tottenham,377,913,309,16,1584,23,52.2,10,43.5,1820,25,2,20,9,2023-2024,premier-league
rasmus hjlund,Manchester Utd,61,262,297,96,612,38,47.4,18,47.4,1088,26,14,50,29,2023-2024,premier-league
igor,Brighton,604,913,141,7,1651,22,72.7,5,22.7,2867,23,0,9,6,2023-2024,premier-league
danny ings,West Ham,20,68,79,24,165,13,46.2,6,46.2,129,2,3,9,4,2023-2024,premier-league
tim iroegbunam,Aston Villa,27,46,8,0,79,7,42.9,2,28.6,115,0,0,2,3,2023-2024,premier-league
alexander isak,Newcastle Utd,46,299,387,139,720,74,56.8,28,37.8,1613,31,38,49,23,2023-2024,premier-league
alex iwobi,Everton,5,17,38,3,58,4,75.0,1,25.0,221,5,2,3,1,2023-2024,premier-league
alex iwobi,Fulham,190,585,537,81,1282,72,51.4,32,44.4,2979,80,27,50,28,2023-2024,premier-league
nicolas jackson,Chelsea,94,450,480,151,998,105,51.4,36,34.3,2122,44,32,87,66,2023-2024,premier-league
reece james,Chelsea,118,153,124,20,391,15,60.0,4,26.7,548,8,3,6,6,2023-2024,premier-league
vitaly janelt,Brentford,513,772,437,72,1703,18,44.4,7,38.9,1558,25,3,27,10,2023-2024,premier-league
daniel jebbison,Sheffield Utd,0,5,4,2,9,0,,0,,1,0,0,1,0,2023-2024,premier-league
mathias jensen,Brentford,288,689,475,21,1440,44,40.9,23,52.3,1265,17,3,31,18,2023-2024,premier-league
gabriel jesus,Arsenal,75,247,472,139,782,75,46.7,30,40.0,1146,21,25,61,38,2023-2024,premier-league
raul jimenez,Fulham,58,269,240,67,567,24,41.7,12,50.0,453,14,5,44,32,2023-2024,premier-league
joao pedro,Brighton,105,475,629,184,1191,107,40.2,45,42.1,2295,42,47,83,63,2023-2024,premier-league
joelinton,Newcastle Utd,152,410,253,38,808,35,48.6,11,31.4,1061,24,6,22,28,2023-2024,premier-league
ben johnson,West Ham,139,169,119,4,417,25,44.0,12,48.0,633,11,1,6,10,2023-2024,premier-league
brennan johnson,Tottenham,94,316,578,154,977,71,35.2,39,54.9,2091,35,48,35,19,2023-2024,premier-league
brennan johnson,Nott'ham Forest,15,38,34,9,85,7,28.6,3,42.9,205,4,3,4,2,2023-2024,premier-league
joseph johnson,Luton Town,18,16,2,0,36,0,,0,,9,0,0,0,1,2023-2024,premier-league
sam johnstone,Crystal Palace,637,3,0,0,640,0,,0,,1281,0,0,0,0,2023-2024,premier-league
curtis jones,Liverpool,127,509,287,38,915,29,51.7,10,34.5,1425,25,7,15,33,2023-2024,premier-league
jorginho,Arsenal,154,479,239,5,871,5,40.0,3,60.0,945,11,0,5,4,2023-2024,premier-league
diogo jota,Liverpool,53,240,311,107,594,41,36.6,21,51.2,1239,29,23,42,18,2023-2024,premier-league
mads juel andersen,Luton Town,118,57,7,4,182,1,0.0,1,100.0,112,0,0,6,0,2023-2024,premier-league
hamed junior traore,Bournemouth,13,14,15,2,41,8,50.0,4,50.0,80,1,1,2,1,2023-2024,premier-league
mathias jrgensen,Brentford,287,350,70,24,704,4,75.0,0,0.0,758,4,0,4,1,2023-2024,premier-league
issa kabore,Luton Town,329,386,283,18,985,42,42.9,18,42.9,1558,33,10,25,8,2023-2024,premier-league
sasa kalajdzic,Wolves,20,44,24,7,88,1,100.0,0,0.0,48,1,0,2,5,2023-2024,premier-league
boubacar kamara,Aston Villa,305,720,186,13,1195,30,46.7,12,40.0,1663,22,1,19,13,2023-2024,premier-league
willy kambwala,Manchester Utd,142,88,2,0,232,2,0.0,2,100.0,377,1,0,3,1,2023-2024,premier-league
thomas kaminski,Luton Town,1553,30,1,0,1580,2,100.0,0,0.0,2432,0,0,1,0,2023-2024,premier-league
loris karius,Newcastle Utd,41,0,0,0,41,0,,0,,25,0,0,0,0,2023-2024,premier-league
michael keane,Everton,122,126,24,11,270,3,66.7,1,33.3,296,2,0,2,3,2023-2024,premier-league
thilo kehrer,West Ham,2,8,2,0,12,0,,0,,5,0,0,0,0,2023-2024,premier-league
caoimhin kelleher,Liverpool,446,11,0,0,457,0,,0,,1077,0,0,0,0,2023-2024,premier-league
lloyd kelly,Bournemouth,432,484,156,11,1065,4,50.0,0,0.0,1451,10,2,20,6,2023-2024,premier-league
omari kellyman,Aston Villa,1,8,2,0,11,0,,0,,9,1,0,2,0,2023-2024,premier-league
milos kerkez,Bournemouth,371,386,352,31,1095,27,44.4,12,44.4,1617,28,8,29,10,2023-2024,premier-league
kaine keslerhayden,Aston Villa,0,0,0,0,0,0,,0,,0,0,0,0,0,2023-2024,premier-league
max kilman,Wolves,1478,1110,133,30,2706,16,62.5,3,18.8,4107,17,1,8,10,2023-2024,premier-league
jakub kiwior,Arsenal,189,367,167,15,716,3,66.7,1,33.3,681,8,1,8,2,2023-2024,premier-league
justin kluivert,Bournemouth,86,224,397,108,694,67,35.8,41,61.2,1644,37,35,50,30,2023-2024,premier-league
luca koleosho,Burnley,33,149,240,52,416,78,42.3,39,50.0,1383,37,29,22,14,2023-2024,premier-league
ibrahima konate,Liverpool,533,1018,80,16,1622,10,60.0,1,10.0,3590,17,0,8,5,2023-2024,premier-league
ezri konsa,Aston Villa,971,1146,258,36,2359,34,55.9,6,17.6,3700,20,3,26,17,2023-2024,premier-league
cheikhou kouyate,Nott'ham Forest,30,49,29,5,108,2,50.0,1,50.0,46,1,0,3,3,2023-2024,premier-league
mateo kovacic,Manchester City,226,1079,395,16,1689,32,62.5,7,21.9,2733,51,1,16,24,2023-2024,premier-league
emil krafth,Newcastle Utd,279,241,145,10,661,6,50.0,2,33.3,720,9,1,8,3,2023-2024,premier-league
mohammed kudus,West Ham,193,582,590,102,1311,221,56.1,77,34.8,3225,62,40,80,93,2023-2024,premier-league
dejan kulusevski,Tottenham,167,503,984,226,1623,129,41.9,66,51.2,3856,61,82,86,65,2023-2024,premier-league
adam lallana,Brighton,80,268,229,44,574,13,23.1,9,69.2,483,12,4,14,18,2023-2024,premier-league
tariq lamptey,Brighton,130,221,197,21,545,19,31.6,8,42.1,1218,17,12,22,2,2023-2024,premier-league
aymeric laporte,Manchester City,7,6,1,1,14,0,,0,,1,0,0,0,0,2023-2024,premier-league
yasser larouci,Sheffield Utd,101,112,56,7,262,17,58.8,7,41.2,741,13,4,1,5,2023-2024,premier-league
jamaal lascelles,Newcastle Utd,397,437,41,20,872,3,33.3,1,33.3,1461,6,0,2,4,2023-2024,premier-league
romeo lavia,Chelsea,2,26,2,0,30,0,,0,,40,0,0,0,0,2023-2024,premier-league
mario lemina,Wolves,557,980,308,51,1817,46,54.3,19,41.3,2281,31,3,33,22,2023-2024,premier-league
clement lenglet,Aston Villa,514,450,59,12,1018,8,37.5,2,25.0,2832,18,0,3,3,2023-2024,premier-league
bernd leno,Fulham,1645,12,0,0,1657,0,,0,,2432,0,0,1,0,2023-2024,premier-league
jefferson lerma,Crystal Palace,413,822,290,40,1513,20,55.0,6,30.0,1410,17,2,26,14,2023-2024,premier-league
rico lewis,Manchester City,119,287,220,30,620,9,44.4,4,44.4,964,20,5,2,12,2023-2024,premier-league
keane lewispotter,Brentford,107,173,330,84,604,58,36.2,33,56.9,1632,32,24,30,18,2023-2024,premier-league
victor lindelof,Manchester Utd,466,463,114,15,1037,1,100.0,0,0.0,1621,14,0,5,3,2023-2024,premier-league
valentino livramento,Newcastle Utd,309,428,232,27,957,30,56.7,8,26.7,1463,17,8,17,18,2023-2024,premier-league
giovani lo celso,Tottenham,85,292,201,19,570,14,57.1,3,21.4,946,20,0,12,7,2023-2024,premier-league
tom lockyer,Luton Town,316,242,32,18,586,6,66.7,2,33.3,883,6,1,6,2,2023-2024,premier-league
sean longstaff,Newcastle Utd,338,780,422,90,1533,23,47.8,11,47.8,1394,24,7,34,35,2023-2024,premier-league
max lowe,Sheffield Utd,78,64,63,6,203,5,40.0,3,60.0,105,2,1,6,0,2023-2024,premier-league
douglas luiz,Aston Villa,519,1256,598,38,2347,47,51.1,16,34.0,3562,48,4,33,31,2023-2024,premier-league
sasa lukic,Fulham,167,361,109,23,625,8,62.5,3,37.5,776,12,1,11,10,2023-2024,premier-league
ian maatsen,Chelsea,49,56,75,8,179,4,0.0,4,100.0,315,5,2,8,7,2023-2024,premier-league
alexis mac allister,Liverpool,392,1382,560,32,2312,34,52.9,12,35.3,3006,45,4,30,35,2023-2024,premier-league
james maddison,Tottenham,136,774,852,112,1748,81,39.5,34,42.0,2589,60,31,35,34,2023-2024,premier-league
noni madueke,Chelsea,85,224,373,77,665,86,43.0,37,43.0,2191,36,38,25,14,2023-2024,premier-league
gabriel magalhaes,Arsenal,1049,1176,234,42,2447,5,40.0,2,40.0,3455,37,1,12,3,2023-2024,premier-league
harry maguire,Manchester Utd,626,603,89,36,1313,2,0.0,2,100.0,2771,13,2,9,2,2023-2024,premier-league
kobbie mainoo,Manchester Utd,302,568,236,30,1094,58,53.4,22,37.9,1447,22,6,29,24,2023-2024,premier-league
orel mangala,Nott'ham Forest,245,471,116,9,819,30,43.3,13,43.3,961,11,1,17,18,2023-2024,premier-league
benson manuel,Burnley,9,25,48,3,82,12,33.3,6,50.0,225,7,0,5,4,2023-2024,premier-league
solly march,Brighton,71,123,145,18,336,18,44.4,8,44.4,491,7,3,8,10,2023-2024,premier-league
anthony martial,Manchester Utd,11,81,89,16,178,6,33.3,2,33.3,168,6,1,14,10,2023-2024,premier-league
gabriel martinelli,Arsenal,96,315,844,196,1241,114,35.1,61,53.5,2981,49,82,54,41,2023-2024,premier-league
emiliano martinez,Aston Villa,1484,25,0,0,1509,0,,0,,2772,0,0,1,0,2023-2024,premier-league
lisandro martinez,Manchester Utd,234,259,18,2,510,4,50.0,1,25.0,1062,3,0,1,3,2023-2024,premier-league
hannoah massengo,Burnley,5,6,5,0,16,0,,0,,16,1,0,1,0,2023-2024,premier-league
pape matar sarr,Tottenham,283,830,486,44,1582,38,50.0,17,44.7,2263,58,3,37,15,2023-2024,premier-league
jeanphilippe mateta,Crystal Palace,66,303,373,102,723,65,38.5,36,55.4,740,15,14,89,78,2023-2024,premier-league
joel matip,Liverpool,303,327,37,12,665,2,0.0,2,100.0,1406,13,0,3,4,2023-2024,premier-league
alex matos,Chelsea,0,0,0,0,0,0,,0,,0,0,0,0,1,2023-2024,premier-league
remi matthews,Crystal Palace,6,0,0,0,6,0,,0,,0,0,0,0,0,2023-2024,premier-league
neal maupay,Brentford,59,221,262,71,532,33,27.3,20,60.6,571,23,12,28,24,2023-2024,premier-league
neal maupay,Everton,1,21,19,8,40,0,,0,,34,1,1,6,3,2023-2024,premier-league
konstantinos mavropanos,West Ham,421,372,34,19,821,6,33.3,2,33.3,1349,1,1,7,0,2023-2024,premier-league
bryan mbeumo,Brentford,108,350,599,111,1042,78,33.3,42,53.8,2115,52,38,67,39,2023-2024,premier-league
james mcatee,Sheffield Utd,119,315,366,68,783,92,35.9,52,56.5,1450,33,18,49,40,2023-2024,premier-league
james mcatee,Manchester City,0,0,1,0,1,0,,0,,0,0,0,0,0,2023-2024,premier-league
oliver mcburnie,Sheffield Utd,68,288,230,74,581,17,35.3,10,58.8,305,11,4,25,18,2023-2024,premier-league
james mcconnell,Liverpool,1,7,2,0,10,1,0.0,0,0.0,11,1,0,1,0,2023-2024,premier-league
john mcginn,Aston Villa,257,809,499,58,1545,96,56.3,27,28.1,2385,45,10,55,61,2023-2024,premier-league
scott mckenna,Nott'ham Forest,142,92,11,5,244,0,,0,,177,0,0,3,0,2023-2024,premier-league
dwight mcneil,Everton,247,683,724,72,1621,66,45.5,31,47.0,2583,62,14,67,60,2023-2024,premier-league
scott mctominay,Manchester Utd,235,478,225,53,927,21,38.1,10,47.6,1032,22,4,29,23,2023-2024,premier-league
ben mee,Brentford,388,364,79,25,829,6,50.0,3,50.0,1150,4,1,9,7,2023-2024,premier-league
hannibal mejbri,Manchester Utd,12,30,19,3,59,5,40.0,1,20.0,74,0,0,7,4,2023-2024,premier-league
teden mengi,Luton Town,673,554,70,24,1288,11,63.6,3,27.3,1660,8,2,22,5,2023-2024,premier-league
chris mepham,Bournemouth,182,227,25,6,434,0,,0,,736,4,0,2,2,2023-2024,premier-league
lewis miley,Newcastle Utd,164,305,212,35,674,17,47.1,8,47.1,654,7,6,16,10,2023-2024,premier-league
james milner,Brighton,135,300,245,17,675,8,37.5,4,50.0,562,6,4,11,6,2023-2024,premier-league
tyrone mings,Aston Villa,5,2,1,1,8,0,,0,,3,0,0,1,0,2023-2024,premier-league
tyrick mitchell,Crystal Palace,739,762,555,54,2038,37,48.6,17,45.9,1564,23,9,46,28,2023-2024,premier-league
kaoru mitoma,Brighton,79,270,514,136,852,94,41.5,44,46.8,3147,54,62,38,15,2023-2024,premier-league
aleksandar mitrovic,Fulham,1,6,6,4,12,3,100.0,0,0.0,15,0,0,0,0,2023-2024,premier-league
jakub moder,Brighton,106,180,106,14,388,12,50.0,5,41.7,423,8,2,11,6,2023-2024,premier-league
gonzalo montiel,Nott'ham Forest,175,186,117,13,474,1,100.0,0,0.0,566,10,0,7,3,2023-2024,premier-league
kieffer moore,Bournemouth,2,21,30,12,53,3,33.3,1,33.3,34,0,0,3,1,2023-2024,premier-league
mikey moore,Tottenham,1,3,4,0,8,1,0.0,1,100.0,41,1,0,1,0,2023-2024,premier-league
alex moreno,Aston Villa,246,235,213,29,690,35,42.9,17,48.6,1106,20,10,14,6,2023-2024,premier-league
carlton morris,Luton Town,123,501,457,136,1066,55,56.4,20,36.4,1152,32,18,54,53,2023-2024,premier-league
mason mount,Manchester Utd,44,125,125,17,289,12,33.3,6,50.0,321,5,2,11,6,2023-2024,premier-league
divin mubama,West Ham,3,20,9,1,32,0,,0,,12,1,0,6,0,2023-2024,premier-league
mykhailo mudryk,Chelsea,116,255,420,78,777,81,48.1,31,38.3,2418,56,36,54,22,2023-2024,premier-league
rodrigo muniz,Fulham,45,201,220,118,462,20,25.0,13,65.0,258,4,4,54,34,2023-2024,premier-league
daniel munoz,Crystal Palace,262,411,284,42,947,28,46.4,12,42.9,873,17,5,21,7,2023-2024,premier-league
finley munroe,Aston Villa,1,0,0,0,1,0,,0,,0,0,0,0,0,2023-2024,premier-league
arijanet muric,Burnley,573,62,0,0,635,0,,0,,1453,0,0,0,0,2023-2024,premier-league
murillo,Nott'ham Forest,1043,731,94,30,1848,35,57.1,15,42.9,3398,15,3,20,15,2023-2024,premier-league
alex murphy,Newcastle Utd,4,15,2,0,21,0,,0,,37,0,0,1,0,2023-2024,premier-league
jacob murphy,Newcastle Utd,111,229,339,53,666,27,48.1,13,48.1,981,27,15,19,14,2023-2024,premier-league
vitaliy mykolenko,Everton,531,611,374,30,1501,31,58.1,11,35.5,1028,22,0,39,11,2023-2024,premier-league
marvelous nakamba,Luton Town,133,320,101,3,546,10,30.0,5,50.0,344,8,0,10,4,2023-2024,premier-league
michael ndiweni,Newcastle Utd,0,2,0,0,2,0,,0,,0,0,0,0,0,2023-2024,premier-league
reiss nelson,Arsenal,30,67,96,13,188,7,14.3,6,85.7,281,5,4,11,4,2023-2024,premier-league
zack nelson,Luton Town,3,3,0,0,6,0,,0,,2,0,0,1,0,2023-2024,premier-league
neto,Bournemouth,1129,9,0,0,1138,2,100.0,0,0.0,2495,0,0,0,0,2023-2024,premier-league
pedro neto,Wolves,63,358,505,83,904,88,42.0,42,47.7,2615,65,42,44,20,2023-2024,premier-league
moussa niakhate,Nott'ham Forest,465,368,104,7,927,3,100.0,0,0.0,1183,12,1,4,3,2023-2024,premier-league
eddie nketiah,Arsenal,18,148,207,75,371,30,26.7,15,50.0,497,12,11,38,18,2023-2024,premier-league
christopher nkunku,Chelsea,25,95,128,27,244,8,25.0,5,62.5,298,6,2,17,8,2023-2024,premier-league
rhys norringtondavies,Sheffield Utd,26,38,14,1,77,1,100.0,0,0.0,119,1,0,2,2,2023-2024,premier-league
oliver norwood,Sheffield Utd,327,575,170,6,1067,3,33.3,1,33.3,666,5,0,9,4,2023-2024,premier-league
matheus nunes,Wolves,30,66,40,6,131,17,64.7,4,23.5,336,6,3,3,4,2023-2024,premier-league
matheus nunes,Manchester City,59,234,243,36,529,23,39.1,13,56.5,964,22,10,19,12,2023-2024,premier-league
darwin nunez,Liverpool,41,224,526,192,776,44,34.1,20,45.5,1279,35,36,53,29,2023-2024,premier-league
ethan nwaneri,Arsenal,0,9,11,2,20,1,0.0,0,0.0,66,2,0,0,0,2023-2024,premier-league
christian nrgaard,Brentford,522,944,388,57,1846,11,54.5,4,36.4,1633,27,3,21,15,2023-2024,premier-league
mark omahony,Brighton,6,15,6,2,27,0,,0,,10,0,0,4,0,2023-2024,premier-league
dara oshea,Burnley,969,992,142,49,2094,2,50.0,1,50.0,3525,14,1,11,1,2023-2024,premier-league
michael obafemi,Burnley,0,3,6,4,9,3,100.0,0,0.0,11,0,0,0,1,2023-2024,premier-league
wilson odobert,Burnley,144,305,416,98,844,110,48.2,49,44.5,2919,56,48,48,30,2023-2024,premier-league
odeluga offiah,Brighton,31,27,31,2,87,6,66.7,1,16.7,268,5,1,1,0,2023-2024,premier-league
chiedozie ogbene,Luton Town,201,385,512,88,1066,121,50.4,44,36.4,3710,74,45,59,21,2023-2024,premier-league
angelo ogbonna,West Ham,184,82,6,4,272,1,100.0,0,0.0,263,0,1,0,0,2023-2024,premier-league
michael olakigbe,Brentford,11,21,38,10,70,11,27.3,7,63.6,229,5,3,4,1,2023-2024,premier-league
michael olise,Crystal Palace,102,396,483,80,958,83,48.2,33,39.8,2210,50,27,41,33,2023-2024,premier-league
robin olsen,Aston Villa,215,1,0,0,216,0,,0,,303,0,0,0,0,2023-2024,premier-league
andrew omobamidele,Nott'ham Forest,222,164,14,5,399,0,,0,,429,0,0,3,0,2023-2024,premier-league
amadou onana,Everton,280,724,297,29,1291,27,44.4,8,29.6,1376,30,5,20,10,2023-2024,premier-league
andre onana,Manchester Utd,1592,37,0,0,1629,1,100.0,0,0.0,3825,0,0,1,0,2023-2024,premier-league
ryan one,Sheffield Utd,1,1,1,0,2,0,,0,,11,1,0,0,0,2023-2024,premier-league
tyler onyango,Everton,0,0,0,0,0,0,,0,,0,0,0,0,0,2023-2024,premier-league
fred onyedinma,Luton Town,55,69,76,16,198,11,18.2,8,72.7,219,6,4,12,10,2023-2024,premier-league
frank onyeka,Brentford,128,290,177,28,585,29,37.9,14,48.3,593,15,4,33,12,2023-2024,premier-league
divock origi,Nott'ham Forest,23,103,105,26,225,24,37.5,12,50.0,409,9,9,16,10,2023-2024,premier-league
stefan ortega,Manchester City,279,3,0,0,282,0,,0,,480,0,0,0,0,2023-2024,premier-league
ben osborn,Sheffield Utd,210,315,216,9,735,14,50.0,7,50.0,750,11,1,14,10,2023-2024,premier-league
gabriel osho,Luton Town,535,384,60,20,968,12,58.3,5,41.7,1100,9,1,12,10,2023-2024,premier-league
william osula,Sheffield Utd,24,78,104,28,200,17,17.6,12,70.6,224,8,3,32,15,2023-2024,premier-league
dango ouattara,Bournemouth,210,273,317,69,783,47,44.7,20,42.6,1409,24,18,23,12,2023-2024,premier-league
david ozoh,Crystal Palace,19,44,11,0,73,3,33.3,2,66.7,39,2,0,2,4,2023-2024,premier-league
joao palhinha,Fulham,569,967,243,41,1760,22,50.0,9,40.9,1054,12,0,29,26,2023-2024,premier-league
cole palmer,Chelsea,183,742,852,126,1745,104,50.0,46,44.2,3492,66,46,57,44,2023-2024,premier-league
cole palmer,Manchester City,0,4,2,0,6,0,,0,,4,0,0,1,0,2023-2024,premier-league
emerson palmieri,West Ham,679,988,521,39,2168,64,37.5,32,50.0,2790,47,9,36,17,2023-2024,premier-league
lucas paqueta,West Ham,319,1018,533,63,1843,77,53.2,29,37.7,1771,40,12,72,81,2023-2024,premier-league
ben parkinson,Newcastle Utd,2,1,3,0,6,0,,0,,0,0,0,0,0,2023-2024,premier-league
thomas partey,Arsenal,138,423,154,6,707,13,69.2,2,15.4,1129,18,1,8,8,2023-2024,premier-league
nathan patterson,Everton,199,275,209,9,677,18,38.9,10,55.6,642,14,4,19,6,2023-2024,premier-league
myles peartharris,Brentford,1,3,7,1,11,0,,0,,37,1,0,0,2,2023-2024,premier-league
sydie peck,Sheffield Utd,0,1,0,0,1,0,,0,,0,0,0,0,0,2023-2024,premier-league
facundo pellistri,Manchester Utd,23,37,58,13,117,11,45.5,4,36.4,185,7,4,4,4,2023-2024,premier-league
andreas pereira,Fulham,161,662,703,64,1516,41,46.3,22,53.7,2016,51,13,49,41,2023-2024,premier-league
ivan perisic,Tottenham,24,20,49,10,93,7,57.1,3,42.9,277,5,6,2,0,2023-2024,premier-league
ore petrovic,Chelsea,852,3,0,0,855,0,,0,,1103,0,0,1,0,2023-2024,premier-league
kalvin phillips,West Ham,43,153,21,1,215,5,20.0,4,80.0,240,1,0,4,3,2023-2024,premier-league
kalvin phillips,Manchester City,14,52,23,1,87,3,33.3,2,66.7,221,5,1,4,2,2023-2024,premier-league
jaden philogene bidace,Aston Villa,1,1,2,1,4,0,,0,,39,1,1,0,0,2023-2024,premier-league
jordan pickford,Everton,1544,141,0,0,1680,1,100.0,0,0.0,3889,0,0,0,0,2023-2024,premier-league
ethan pinnock,Brentford,1001,661,113,43,1768,10,60.0,3,30.0,3160,5,1,11,4,2023-2024,premier-league
nick pope,Newcastle Utd,428,5,1,1,434,0,,0,,633,0,0,0,0,2023-2024,premier-league
pedro porro,Tottenham,783,1098,929,69,2786,57,45.6,24,42.1,2925,46,10,37,15,2023-2024,premier-league
jarell quansah,Liverpool,521,724,46,8,1284,7,57.1,3,42.9,2497,10,0,3,2,2023-2024,premier-league
ionut radu,Bournemouth,70,0,0,0,70,0,,0,,101,0,0,0,0,2023-2024,premier-league
jesurun rak sakyi,Crystal Palace,10,19,48,13,77,10,40.0,5,50.0,145,3,5,4,3,2023-2024,premier-league
aaron ramsdale,Arsenal,186,11,0,0,197,0,,0,,399,0,0,1,0,2023-2024,premier-league
aaron ramsey,Burnley,63,102,65,9,228,10,30.0,6,60.0,168,5,4,11,10,2023-2024,premier-league
jacob ramsey,Aston Villa,69,178,195,47,433,20,40.0,11,55.0,843,19,11,18,21,2023-2024,premier-league
marcus rashford,Manchester Utd,124,345,571,130,1023,109,44.0,53,48.6,2393,51,64,59,38,2023-2024,premier-league
david raya,Arsenal,1060,39,0,0,1099,0,,0,,1992,0,0,1,0,2023-2024,premier-league
tim ream,Fulham,585,600,30,7,1206,7,85.7,1,14.3,2723,6,2,6,3,2023-2024,premier-league
nathan redmond,Burnley,10,31,50,9,88,6,66.7,2,33.3,291,5,1,1,2,2023-2024,premier-league
harrison reed,Fulham,214,488,182,10,883,10,50.0,5,50.0,590,10,1,19,13,2023-2024,premier-league
sergio reguilon,Manchester Utd,70,155,155,9,378,11,27.3,4,36.4,441,4,2,8,1,2023-2024,premier-league
sergio reguilon,Brentford,242,253,228,22,708,26,50.0,11,42.3,1160,25,2,22,5,2023-2024,premier-league
gio reyna,Nott'ham Forest,18,71,84,12,173,7,42.9,4,57.1,101,2,2,8,4,2023-2024,premier-league
rodrigo ribeiro,Nott'ham Forest,1,4,7,2,12,1,0.0,1,100.0,43,1,0,0,1,2023-2024,premier-league
declan rice,Arsenal,581,1398,696,67,2650,46,45.7,20,43.5,5139,70,16,31,22,2023-2024,premier-league
chris richards,Crystal Palace,557,568,77,21,1195,1,100.0,0,0.0,890,6,0,7,4,2023-2024,premier-league
richarlison,Tottenham,88,248,322,121,652,37,27.0,23,62.2,712,11,17,53,40,2023-2024,premier-league
jairo riedewald,Crystal Palace,23,79,37,6,138,3,33.3,2,66.7,79,0,2,4,2,2023-2024,premier-league
matt ritchie,Newcastle Utd,26,42,57,9,125,2,0.0,1,50.0,160,5,2,3,1,2023-2024,premier-league
connor roberts,Burnley,182,259,120,6,557,2,0.0,2,100.0,620,10,0,3,1,2023-2024,premier-league
andrew robertson,Liverpool,387,789,548,55,1713,17,29.4,12,70.6,2638,40,6,18,6,2023-2024,premier-league
antonee robinson,Fulham,930,977,660,63,2536,81,45.7,35,43.2,4004,70,9,47,16,2023-2024,premier-league
jack robinson,Sheffield Utd,793,606,177,31,1567,11,45.5,3,27.3,1441,6,2,18,5,2023-2024,premier-league
rodri,Manchester City,664,2337,1013,80,3988,64,65.6,14,21.9,6408,88,12,23,32,2023-2024,premier-league
jay rodriguez,Burnley,48,165,101,24,313,9,66.7,3,33.3,137,3,1,20,5,2023-2024,premier-league
mads roerslev,Brentford,362,342,268,23,966,28,39.3,15,53.6,864,12,6,23,15,2023-2024,premier-league
morgan rogers,Aston Villa,66,131,98,23,289,33,51.5,12,36.4,563,11,6,17,11,2023-2024,premier-league
cristian romero,Tottenham,1254,1494,198,33,2923,8,62.5,1,12.5,6026,42,0,12,4,2023-2024,premier-league
joe rothwell,Bournemouth,49,147,56,1,251,13,53.8,4,30.8,437,4,0,5,2,2023-2024,premier-league
pelly ruddock mpanzu,Luton Town,114,240,130,15,481,16,56.3,6,37.5,378,7,5,12,16,2023-2024,premier-league
jose sa,Wolves,1189,8,1,0,1198,3,100.0,0,0.0,3131,1,1,1,1,2023-2024,premier-league
dominic sadi,Bournemouth,0,2,0,0,2,0,,0,,0,0,0,0,0,2023-2024,premier-league
bukayo saka,Arsenal,182,474,1310,271,1946,122,40.2,54,44.3,3728,68,72,56,53,2023-2024,premier-league
mohamed salah,Liverpool,47,460,866,241,1352,77,35.1,49,63.6,2614,54,66,77,59,2023-2024,premier-league
william saliba,Arsenal,1239,1720,142,15,3093,15,66.7,4,26.7,5201,22,1,22,13,2023-2024,premier-league
albert sambi lokonga,Luton Town,223,513,170,11,899,22,50.0,7,31.8,1706,19,2,12,11,2023-2024,premier-league
davinson sanchez,Tottenham,24,45,14,1,83,0,,0,,80,2,0,1,0,2023-2024,premier-league
robert sanchez,Chelsea,644,5,0,0,649,0,,0,,1130,0,0,1,0,2023-2024,premier-league
jadon sancho,Manchester Utd,12,18,26,6,51,7,42.9,3,42.9,192,5,5,0,2,2023-2024,premier-league
ibrahim sangare,Nott'ham Forest,176,289,92,12,554,12,50.0,6,50.0,532,4,0,10,8,2023-2024,premier-league
andrey santos,Nott'ham Forest,3,3,4,0,10,1,0.0,1,100.0,13,0,0,0,0,2023-2024,premier-league
pablo sarabia,Wolves,137,552,495,55,1170,43,39.5,22,51.2,1501,52,9,41,23,2023-2024,premier-league
dane scarlett,Tottenham,0,5,6,2,11,3,0.0,2,66.7,2,0,1,5,0,2023-2024,premier-league
kevin schade,Brentford,17,59,73,19,148,14,14.3,10,71.4,283,3,5,14,6,2023-2024,premier-league
fabian schar,Newcastle Utd,1304,1060,140,40,2483,22,59.1,8,36.4,4981,42,1,17,12,2023-2024,premier-league
jeffrey schlupp,Crystal Palace,110,249,185,27,536,41,41.5,20,48.8,626,10,6,41,23,2023-2024,premier-league
alex scott,Bournemouth,120,295,217,29,612,37,35.1,20,54.1,1129,21,10,17,11,2023-2024,premier-league
