Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
marco sala,Lecce,11,25,16,0,52,0,,0,,137,0,0,0,0,2024-2025,serie-a
anass salaheddine,Roma,25,45,49,4,117,3,0.0,3,100.0,283,5,2,2,1,2024-2025,serie-a
lazar samardzic,Atalanta,61,353,459,54,867,60,45.0,32,53.3,1652,40,21,36,19,2024-2025,serie-a
junior sambia,Empoli,25,126,95,8,244,19,36.8,8,42.1,232,6,1,8,6,2024-2025,serie-a
antonio sanabria,Torino,43,199,140,34,376,11,54.5,5,45.5,220,6,1,32,23,2024-2025,serie-a
alexis sanchez,Udinese,16,97,101,14,211,7,57.1,2,28.6,145,4,0,17,8,2024-2025,serie-a
nicola sansone,Lecce,4,10,15,3,29,1,0.0,1,100.0,7,1,0,1,1,2024-2025,serie-a
amin sarr,Hellas Verona,54,302,328,58,681,33,42.4,18,54.5,712,13,11,57,26,2024-2025,serie-a
razvan sava,Udinese,423,0,0,0,423,0,,0,,698,0,0,1,0,2024-2025,serie-a
nicolo savona,Juventus,438,597,199,15,1227,11,54.5,5,45.5,1691,26,0,9,4,2024-2025,serie-a
saba sazonov,Torino,1,0,0,0,1,0,,0,,0,0,0,0,0,2024-2025,serie-a
giorgio scalvini,Atalanta,87,116,29,4,228,7,71.4,2,28.6,380,1,0,2,0,2024-2025,serie-a
gianluca scamacca,Atalanta,0,1,1,1,2,0,,0,,0,0,0,0,0,2024-2025,serie-a
joel schingtienne,Venezia,270,288,60,4,611,9,55.6,4,44.4,669,6,0,16,5,2024-2025,serie-a
simone scuffet,Cagliari,438,4,0,0,442,0,,0,,641,0,0,0,0,2024-2025,serie-a
simone scuffet,Napoli,46,0,0,0,46,0,,0,,51,0,0,0,0,2024-2025,serie-a
jacopo seghetti,Empoli,24,0,0,0,24,0,,0,,44,0,0,0,0,2024-2025,serie-a
stefano sensi,Monza,75,201,57,1,328,7,71.4,1,14.3,588,5,0,1,3,2024-2025,serie-a
suat serdar,Hellas Verona,122,383,164,30,660,37,51.4,15,40.5,750,20,3,24,15,2024-2025,serie-a
stephan el shaarawy,Roma,91,254,305,45,635,38,44.7,14,36.8,1222,37,12,22,10,2024-2025,serie-a
alen sherri,Cagliari,242,3,0,0,244,0,,0,,299,0,0,0,0,2024-2025,serie-a
eldor shomurodov,Roma,33,182,236,52,446,28,28.6,19,67.9,515,17,9,49,19,2024-2025,serie-a
benjamin siegrist,Genoa,79,0,0,0,79,0,,0,,162,0,0,0,0,2024-2025,serie-a
marco silvestri,Empoli,162,0,0,0,162,0,,0,,359,0,0,0,0,2024-2025,serie-a
giovanni simeone,Napoli,20,84,95,22,194,12,50.0,6,50.0,285,9,3,21,14,2024-2025,serie-a
ukasz skorupski,Bologna,1146,9,0,0,1155,1,100.0,0,0.0,1920,0,0,0,0,2024-2025,serie-a
ivan smolcic,Como,184,224,70,10,475,2,0.0,2,100.0,306,5,0,8,3,2024-2025,serie-a
simon sohm,Parma,262,900,326,45,1467,35,42.9,13,37.1,2968,55,12,33,23,2024-2025,serie-a
ola solbakken,Empoli,32,139,98,15,263,15,46.7,8,53.3,419,10,6,15,8,2024-2025,serie-a
oumar solet,Udinese,609,632,101,15,1325,31,80.6,5,16.1,2186,14,2,17,11,2024-2025,serie-a
daniele sommariva,Genoa,18,0,0,0,18,0,,0,,24,0,0,0,0,2024-2025,serie-a
yann sommer,Inter,1383,6,0,0,1388,0,,0,,2214,0,0,0,0,2024-2025,serie-a
borna sosa,Torino,222,372,193,14,781,7,42.9,2,28.6,866,15,1,9,1,2024-2025,serie-a
riccardo sottil,Fiorentina,35,118,217,41,356,27,40.7,9,33.3,1868,31,27,21,8,2024-2025,serie-a
riccardo sottil,Milan,10,20,33,6,63,4,25.0,2,50.0,214,5,3,3,1,2024-2025,serie-a
matias soule,Roma,137,472,673,73,1271,108,32.4,54,50.0,2444,56,32,56,32,2024-2025,serie-a
leonardo spinazzola,Napoli,244,472,344,38,1051,64,43.8,29,45.3,2504,64,24,17,18,2024-2025,serie-a
marco sportiello,Milan,62,1,0,0,63,0,,0,,117,0,0,0,0,2024-2025,serie-a
filip stankovic,Venezia,561,5,0,0,566,0,,0,,1156,0,0,0,0,2024-2025,serie-a
petar stojanovic,Empoli,2,1,0,0,3,0,,0,,1,0,0,0,0,2024-2025,serie-a
gabriel strefezza,Como,197,595,704,93,1483,82,43.9,33,40.2,2707,42,33,49,53,2024-2025,serie-a
ibrahim sulemana,Atalanta,43,137,30,1,209,4,25.0,1,25.0,421,6,0,7,3,2024-2025,serie-a
tomas suslov,Hellas Verona,137,393,306,28,811,77,46.8,30,39.0,1314,28,10,54,34,2024-2025,serie-a
zion suzuki,Parma,1594,12,0,0,1605,0,,0,,3187,0,0,1,0,2024-2025,serie-a
marin sverko,Venezia,339,331,49,3,711,10,60.0,2,20.0,958,3,0,8,4,2024-2025,serie-a
mile svilar,Roma,1522,8,1,1,1531,0,,0,,2705,0,0,0,1,2024-2025,serie-a
michael svoboda,Venezia,476,454,59,15,984,3,66.7,1,33.3,1984,15,2,12,11,2024-2025,serie-a
adrien tameze,Torino,89,180,99,13,368,15,26.7,8,53.3,611,9,0,10,3,2024-2025,serie-a
mehdi taremi,Inter,36,140,148,45,317,11,54.5,3,27.3,363,9,6,14,5,2024-2025,serie-a
nuno tavares,Lazio,349,548,435,39,1302,105,46.7,43,41.0,3359,67,20,45,32,2024-2025,serie-a
loum tchaouna,Lazio,35,133,174,33,341,10,50.0,5,50.0,516,8,8,26,6,2024-2025,serie-a
jackson tchatchoua,Hellas Verona,370,559,494,35,1403,40,52.5,16,40.0,2400,59,18,50,15,2024-2025,serie-a
casper tengstedt,Hellas Verona,47,199,217,58,457,27,33.3,16,59.3,564,14,13,36,6,2024-2025,serie-a
filippo terracciano,Milan,93,169,43,3,303,2,0.0,2,100.0,338,3,0,1,5,2024-2025,serie-a
pietro terracciano,Fiorentina,96,0,0,0,96,0,,0,,144,0,0,0,0,2024-2025,serie-a
florian thauvin,Udinese,105,432,537,82,1059,92,42.4,47,51.1,2388,53,34,60,38,2024-2025,serie-a
malick thiaw,Milan,670,720,50,15,1432,4,75.0,1,25.0,2180,11,0,8,2,2024-2025,serie-a
morten thorsby,Genoa,142,371,247,66,753,22,40.9,13,59.1,684,17,6,45,28,2024-2025,serie-a
khephren thuram,Juventus,353,971,358,44,1661,70,55.7,28,40.0,3587,59,12,28,23,2024-2025,serie-a
marcus thuram,Inter,71,333,439,160,830,53,45.3,22,41.5,1468,33,36,55,29,2024-2025,serie-a
cheikh tidiane niasse,Hellas Verona,78,201,78,9,353,7,14.3,5,71.4,248,2,1,14,7,2024-2025,serie-a
rafael toloi,Atalanta,108,182,55,3,340,3,66.7,1,33.3,444,6,0,6,3,2024-2025,serie-a
fikayo tomori,Milan,605,604,54,7,1260,2,100.0,0,0.0,1681,9,0,9,2,2024-2025,serie-a
luka topalovic,Inter,3,3,5,3,11,1,0.0,1,100.0,8,1,0,0,0,2024-2025,serie-a
lorenzo tosto,Empoli,3,1,0,0,4,0,,0,,5,0,0,0,0,2024-2025,serie-a
souleymane toure,Udinese,260,282,45,10,585,10,50.0,4,40.0,831,5,1,7,0,2024-2025,serie-a
stefano turati,Monza,1159,7,0,0,1166,0,,0,,1980,0,0,0,0,2024-2025,serie-a
kacper urbanski,Bologna,23,68,73,10,163,5,60.0,2,40.0,201,2,0,8,3,2024-2025,serie-a
kacper urbanski,Monza,69,167,69,3,304,8,37.5,4,50.0,473,5,0,6,10,2024-2025,serie-a
lautaro valenti,Parma,559,422,31,12,1011,1,0.0,1,100.0,942,2,1,9,0,2024-2025,serie-a
nicolas valentini,Hellas Verona,314,310,35,14,654,2,100.0,0,0.0,623,1,1,5,2,2024-2025,serie-a
emanuele valeri,Parma,470,583,494,33,1527,47,25.5,31,66.0,2376,45,9,42,5,2024-2025,serie-a
alex valle,Como,276,375,155,12,799,18,50.0,9,50.0,1068,20,5,18,8,2024-2025,serie-a
mattia valoti,Monza,12,13,2,0,27,0,,0,,16,0,0,0,1,2024-2025,serie-a
ignace van der brempt,Como,270,392,194,14,841,28,46.4,12,42.9,1039,12,5,21,10,2024-2025,serie-a
devis vasquez,Empoli,1167,16,1,0,1183,1,100.0,0,0.0,2107,0,0,2,0,2024-2025,serie-a
johan vasquez,Genoa,1100,971,128,46,2190,7,71.4,2,28.6,3435,21,2,24,5,2024-2025,serie-a
matias vecino,Lazio,99,285,93,33,475,1,100.0,0,0.0,413,11,1,6,10,2024-2025,serie-a
danilo veiga,Lecce,55,95,76,5,225,14,42.9,6,42.9,390,6,1,10,5,2024-2025,serie-a
renato veiga,Juventus,384,311,35,11,727,1,100.0,0,0.0,1173,5,0,2,0,2024-2025,serie-a
lorenzo venturino,Genoa,22,32,35,6,86,6,66.7,2,33.3,162,2,2,8,1,2024-2025,serie-a
simone verdi,Como,7,37,32,1,75,2,100.0,0,0.0,150,4,1,0,4,2024-2025,serie-a
samuele vignato,Monza,27,101,90,7,214,13,30.8,9,69.2,269,8,1,8,10,2024-2025,serie-a
nicolas viola,Cagliari,57,294,255,34,595,30,36.7,16,53.3,700,17,7,30,21,2024-2025,serie-a
mattia viti,Empoli,798,663,58,12,1506,11,54.5,3,27.3,1714,9,0,20,17,2024-2025,serie-a
vitinha,Genoa,91,255,242,54,572,68,32.4,42,61.8,987,27,16,54,34,2024-2025,serie-a
dusan vlahovic,Juventus,28,238,303,125,560,28,32.1,18,64.3,509,10,17,51,28,2024-2025,serie-a
vanja vlahovic,Atalanta,0,4,14,7,18,2,0.0,1,50.0,13,0,0,6,1,2024-2025,serie-a
nikola vlasic,Torino,114,460,430,59,981,48,50.0,21,43.8,1737,41,12,44,42,2024-2025,serie-a
alessandro vogliacco,Genoa,183,189,35,5,407,1,0.0,1,100.0,666,8,1,2,1,2024-2025,serie-a
alessandro vogliacco,Parma,283,260,12,3,551,1,100.0,0,0.0,873,1,0,4,0,2024-2025,serie-a
mergim vojvoda,Torino,292,440,147,6,875,11,54.5,3,27.3,1300,12,1,8,8,2024-2025,serie-a
mergim vojvoda,Como,148,230,147,14,521,11,27.3,7,63.6,592,11,4,4,4,2024-2025,serie-a
stefan de vrij,Inter,693,885,41,19,1613,8,37.5,5,62.5,2932,7,0,4,1,2024-2025,serie-a
kyle walker,Milan,163,238,96,6,492,7,71.4,2,28.6,674,5,2,6,4,2024-2025,serie-a
sebastian walukiewicz,Torino,359,593,178,9,1119,22,27.3,14,63.6,1425,13,0,9,5,2024-2025,serie-a
sebastian walukiewicz,Empoli,37,38,9,0,83,0,,0,,157,0,0,2,0,2024-2025,serie-a
timothy weah,Juventus,216,394,372,35,977,34,38.2,16,47.1,1486,21,18,26,15,2024-2025,serie-a
mateusz wieteska,Cagliari,64,51,2,2,116,0,,0,,205,0,0,1,0,2024-2025,serie-a
john yeboah,Venezia,28,200,298,55,517,59,40.7,24,40.7,1280,27,25,46,30,2024-2025,serie-a
kenan yldz,Juventus,161,590,752,103,1485,111,53.2,49,44.1,3376,59,43,86,41,2024-2025,serie-a
mattia zaccagni,Lazio,143,561,774,100,1456,96,45.8,37,38.5,3083,63,27,49,40,2024-2025,serie-a
nicola zalewski,Roma,53,122,155,15,325,16,12.5,13,81.3,818,18,6,8,4,2024-2025,serie-a
nicola zalewski,Inter,50,122,124,16,293,20,45.0,4,20.0,767,16,8,10,7,2024-2025,serie-a
andrefrank zambo anguissa,Napoli,320,1063,461,73,1825,47,53.2,18,38.3,1490,26,8,48,35,2024-2025,serie-a
francesco zampano,Venezia,209,296,234,26,731,28,28.6,17,60.7,1428,21,9,28,17,2024-2025,serie-a
nicolo zaniolo,Fiorentina,13,58,64,12,131,17,35.3,8,47.1,255,6,1,18,10,2024-2025,serie-a
nicolo zaniolo,Atalanta,3,62,90,25,153,16,37.5,7,43.8,237,6,5,18,14,2024-2025,serie-a
alessandro zanoli,Genoa,165,298,267,43,720,56,35.7,32,57.1,1829,48,24,32,9,2024-2025,serie-a
duvan zapata,Torino,25,72,96,39,192,9,11.1,7,77.8,207,4,4,9,8,2024-2025,serie-a
gabriele zappa,Cagliari,803,887,342,34,2017,29,44.8,14,48.3,3187,39,4,31,7,2024-2025,serie-a
davide zappacosta,Atalanta,301,545,584,47,1416,41,29.3,27,65.9,2348,38,14,26,17,2024-2025,serie-a
oier zarraga,Udinese,62,202,99,3,359,5,40.0,2,40.0,388,3,0,9,4,2024-2025,serie-a
jordan zemura,Udinese,232,331,263,23,815,48,41.7,24,50.0,1080,18,3,24,17,2024-2025,serie-a
alessio zerbin,Venezia,187,336,358,53,864,63,33.3,36,57.1,1234,26,20,37,19,2024-2025,serie-a
alessio zerbin,Napoli,3,0,0,0,3,1,0.0,1,100.0,0,0,0,0,0,2024-2025,serie-a
kevin zeroli,Monza,50,67,30,9,146,1,0.0,1,100.0,115,3,0,9,3,2024-2025,serie-a
kevin zeroli,Milan,1,4,5,0,9,0,,0,,42,1,0,0,1,2024-2025,serie-a
piotr zielinski,Inter,139,498,177,14,801,18,33.3,9,50.0,1582,27,1,8,6,2024-2025,serie-a
nadir zortea,Cagliari,260,487,387,31,1115,87,43.7,47,54.0,1877,38,8,57,31,2024-2025,serie-a
szymon zurkowski,Empoli,17,35,7,4,59,4,50.0,2,50.0,35,0,1,5,4,2024-2025,serie-a
milan uric,Monza,40,212,110,31,358,6,66.7,2,33.3,134,2,1,15,14,2024-2025,serie-a
milan uric,Parma,9,43,53,17,104,2,100.0,0,0.0,27,1,0,2,2,2024-2025,serie-a
