Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
nabil aberdin,Getafe,37,49,1,1,87,0,,0,,183,0,0,1,1,2023-2024,laliga
abner,Betis,344,405,226,28,966,13,53.8,5,38.5,949,10,5,18,11,2023-2024,laliga
abdel abqar,Alavés,570,422,42,21,1032,5,60.0,1,20.0,1418,6,0,15,1,2023-2024,laliga
marcos acuna,Sevilla,270,476,253,10,984,21,47.6,8,38.1,1224,20,4,20,16,2023-2024,laliga
julen agirrezabala,Athletic Club,104,0,0,0,104,0,,0,,192,0,0,0,0,2023-2024,laliga
lucien agoume,Sevilla,108,245,83,12,430,8,87.5,1,12.5,590,3,2,4,4,2023-2024,laliga
joseph aidoo,Celta Vigo,132,107,6,2,240,2,100.0,0,0.0,322,0,0,1,2,2023-2024,laliga
ilias akhomach,Villarreal,89,271,403,70,745,128,44.5,59,46.1,2006,47,27,49,36,2023-2024,laliga
sergio akieme,Almería,338,420,216,20,959,40,52.5,18,45.0,1141,23,2,15,16,2023-2024,laliga
paul akouokou,Betis,10,14,3,0,26,0,,0,,8,0,0,0,0,2023-2024,laliga
david alaba,Real Madrid,474,457,80,11,1004,0,,0,,2011,11,0,5,1,2023-2024,laliga
raul albiol,Villarreal,853,605,26,14,1476,0,,0,,2552,1,0,10,3,2023-2024,laliga
ruben alcaraz,Cádiz,470,1193,328,28,1968,23,43.5,11,47.8,1909,27,3,28,27,2023-2024,laliga
omar alderete,Getafe,591,667,73,32,1316,13,69.2,3,23.1,2701,13,0,8,5,2023-2024,laliga
ivan alejo,Cádiz,139,241,335,21,701,61,39.3,31,50.8,1399,41,1,54,28,2023-2024,laliga
carles alena,Getafe,74,251,223,22,546,28,21.4,20,71.4,402,14,5,25,18,2023-2024,laliga
mohamed ali cho,Real Sociedad,10,47,53,9,106,20,35.0,9,45.0,363,11,4,10,2,2023-2024,laliga
tadeo allende,Celta Vigo,19,66,60,11,143,8,37.5,4,50.0,223,4,1,8,8,2023-2024,laliga
domingos andre ribeiro almeida,Valencia,72,245,203,16,514,29,44.8,12,41.4,861,27,6,20,17,2023-2024,laliga
marcos alonso,Barcelona,59,100,89,7,246,6,50.0,2,33.3,388,10,2,2,3,2023-2024,laliga
adria altimira,Villarreal,200,278,82,2,552,16,68.8,4,25.0,644,6,0,7,5,2023-2024,laliga
sergi altimira,Betis,93,236,64,6,391,11,54.5,5,45.5,465,4,0,8,9,2023-2024,laliga
gaston alvarez,Getafe,508,648,178,22,1325,21,42.9,11,52.4,1283,12,0,27,10,2023-2024,laliga
hugo alvarez,Celta Vigo,96,188,263,32,536,29,55.2,11,37.9,1108,15,16,15,13,2023-2024,laliga
yeray alvarez,Athletic Club,344,440,31,7,810,3,66.7,1,33.3,1856,9,1,8,0,2023-2024,laliga
selim amallah,Valencia,48,133,117,16,293,42,42.9,15,35.7,358,13,2,29,15,2023-2024,laliga
amath,Mallorca,32,79,90,21,198,25,32.0,15,60.0,478,8,9,22,8,2023-2024,laliga
miguel angel rubio,Granada,567,381,30,17,975,7,71.4,1,14.3,1586,5,0,10,2,2023-2024,laliga
fabrizio angileri,Getafe,34,52,37,1,121,4,50.0,1,25.0,92,2,0,1,0,2023-2024,laliga
mauro arambarri,Getafe,30,115,44,6,188,6,33.3,4,66.7,214,6,0,5,5,2023-2024,laliga
jon aramburu,Real Sociedad,92,214,91,3,392,7,28.6,4,57.1,347,10,0,6,6,2023-2024,laliga
julian araujo,Las Palmas,306,535,178,14,1012,20,60.0,6,30.0,926,16,3,29,2,2023-2024,laliga
ronald araujo,Barcelona,732,1000,92,34,1811,11,72.7,2,18.2,3750,14,2,14,4,2023-2024,laliga
adu ares,Athletic Club,21,63,70,6,147,24,62.5,7,29.2,361,3,5,8,4,2023-2024,laliga
jesus areso,Osasuna,367,682,643,23,1669,82,53.7,34,41.5,2388,60,8,52,25,2023-2024,laliga
matias arezo,Granada,14,70,45,11,126,1,100.0,0,0.0,182,3,4,6,4,2023-2024,laliga
inigo arguibide,Osasuna,4,3,1,0,8,0,,0,,0,0,0,1,0,2023-2024,laliga
jose arnaiz,Osasuna,37,158,256,30,449,29,37.9,15,51.7,747,20,7,27,24,2023-2024,laliga
sergio arribas,Almería,118,498,411,78,1010,49,32.7,31,63.3,1685,39,12,40,16,2023-2024,laliga
kepa arrizabalaga,Real Madrid,471,3,0,0,474,0,,0,,808,0,0,0,0,2023-2024,laliga
iago aspas,Celta Vigo,99,650,816,137,1541,47,61.7,12,25.5,2527,61,25,52,36,2023-2024,laliga
ezequiel avila,Osasuna,41,183,253,28,474,18,27.8,10,55.6,429,16,5,12,1,2023-2024,laliga
ezequiel avila,Betis,9,47,69,10,125,4,50.0,1,25.0,184,4,1,5,3,2023-2024,laliga
cesar azpilicueta,Atlético Madrid,381,613,179,12,1168,6,16.7,3,50.0,2153,22,3,10,6,2023-2024,laliga
iddrisu baba,Almería,254,521,58,4,822,19,73.7,3,15.8,844,3,0,18,7,2023-2024,laliga
sran babic,Almería,29,38,2,1,69,0,,0,,199,1,0,0,0,2023-2024,laliga
loic bade,Sevilla,920,692,55,24,1648,21,52.4,10,47.6,2358,8,1,12,4,2023-2024,laliga
alex baena,Villarreal,224,650,693,102,1549,53,49.1,24,45.3,2765,58,23,66,33,2023-2024,laliga
eric bailly,Villarreal,282,175,9,3,459,8,87.5,0,0.0,816,2,0,4,3,2023-2024,laliga
cedric bakambu,Betis,3,35,28,11,66,3,33.3,2,66.7,110,2,3,11,4,2023-2024,laliga
alejandro balde,Barcelona,215,394,384,40,979,53,37.7,20,37.7,2213,36,20,32,16,2023-2024,laliga
ivan balliu,Rayo Vallecano,477,797,471,33,1736,20,35.0,10,50.0,1825,29,5,28,11,2023-2024,laliga
jonathan bamba,Celta Vigo,119,457,487,91,1037,106,39.6,53,50.0,2946,48,31,49,24,2023-2024,laliga
leo baptistao,Almería,123,416,267,67,793,28,42.9,14,50.0,1118,21,8,38,17,2023-2024,laliga
kike barja,Osasuna,15,55,98,14,165,22,50.0,8,36.4,357,8,5,17,7,2023-2024,laliga
ander barrenetxea,Real Sociedad,82,307,415,68,794,78,48.7,30,38.5,1479,35,22,55,45,2023-2024,laliga
pablo barrios,Atlético Madrid,239,622,238,15,1085,47,74.5,9,19.1,1661,39,3,40,23,2023-2024,laliga
marc bartra,Betis,86,49,7,4,141,2,100.0,0,0.0,215,3,0,1,2,2023-2024,laliga
augusto batalla,Granada,719,14,2,2,734,3,100.0,0,0.0,1348,0,0,1,0,2023-2024,laliga
bebe,Rayo Vallecano,8,55,88,7,144,22,54.5,9,40.9,390,10,5,10,3,2023-2024,laliga
sheraldo becker,Real Sociedad,13,85,207,42,300,8,50.0,3,37.5,591,9,8,15,5,2023-2024,laliga
hector bellerin,Betis,349,544,286,24,1170,48,35.4,30,62.5,1735,25,7,26,17,2023-2024,laliga
jude bellingham,Real Madrid,202,978,746,135,1896,97,51.5,35,36.1,3434,73,26,53,40,2023-2024,laliga
fran beltran,Celta Vigo,326,985,297,12,1593,24,50.0,12,50.0,2041,33,2,28,20,2023-2024,laliga
carlos benavidez,Alavés,173,348,113,11,628,4,50.0,2,50.0,508,10,1,11,5,2023-2024,laliga
yuri berchiche,Athletic Club,437,754,327,34,1504,13,69.2,2,15.4,1786,31,5,12,10,2023-2024,laliga
alex berenguer,Athletic Club,87,259,480,74,816,61,34.4,35,57.4,1430,35,23,42,36,2023-2024,laliga
antonio blanco,Alavés,339,740,224,18,1283,33,57.6,8,24.2,1271,15,3,19,22,2023-2024,laliga
daley blind,Girona,1192,1426,271,27,2869,26,65.4,9,34.6,4795,30,3,18,3,2023-2024,laliga
adri bosch,Granada,10,8,0,0,17,0,,0,,43,0,0,0,0,2023-2024,laliga
yassine bounou,Sevilla,30,1,0,0,31,0,,0,,64,0,0,0,0,2023-2024,laliga
lucas boye,Granada,133,560,454,119,1132,130,40.8,75,57.7,1036,42,16,114,86,2023-2024,laliga
darko brasanac,Osasuna,1,8,8,1,17,0,,0,,50,1,0,0,0,2023-2024,laliga
brau,Granada,4,4,6,1,14,1,100.0,0,0.0,45,2,0,1,0,2023-2024,laliga
claudio bravo,Betis,239,2,0,0,241,0,,0,,591,0,0,0,0,2023-2024,laliga
ben brereton,Villarreal,12,35,63,13,109,10,20.0,8,80.0,211,12,3,5,5,2023-2024,laliga
ante budimir,Osasuna,53,307,382,152,732,31,32.3,20,64.5,504,12,17,81,31,2023-2024,laliga
manu bueno,Sevilla,26,30,13,0,68,2,50.0,1,50.0,85,2,0,7,1,2023-2024,laliga
pablo busto,Betis,8,17,8,0,33,1,100.0,0,0.0,52,0,0,0,1,2023-2024,laliga
jose callejon,Granada,101,199,150,20,446,9,33.3,4,44.4,426,10,1,10,6,2023-2024,laliga
eduardo camavinga,Real Madrid,399,885,344,20,1605,69,52.2,18,26.1,3129,56,5,26,24,2023-2024,laliga
sergio camello,Rayo Vallecano,47,278,265,62,580,49,32.7,31,63.3,637,20,10,53,26,2023-2024,laliga
jose campana,Las Palmas,54,104,23,0,180,3,33.3,2,66.7,184,1,0,4,2,2023-2024,laliga
joao cancelo,Barcelona,452,1110,670,71,2206,111,55.0,38,34.2,3916,58,39,55,25,2023-2024,laliga
sergi canos,Valencia,83,230,280,55,583,38,47.4,18,47.4,839,13,11,30,12,2023-2024,laliga
etienne capoue,Villarreal,240,575,217,24,1020,45,48.9,21,46.7,1248,27,5,32,20,2023-2024,laliga
isaac carcelen,Cádiz,432,647,351,11,1425,22,59.1,9,40.9,1250,29,1,19,19,2023-2024,laliga
dani cardenas,Rayo Vallecano,41,0,0,0,41,0,,0,,79,0,0,0,0,2023-2024,laliga
marc cardona,Las Palmas,33,161,146,46,332,34,41.2,19,55.9,388,4,4,24,15,2023-2024,laliga
sergi cardona,Las Palmas,840,1175,586,67,2586,37,45.9,16,43.2,3162,49,6,47,22,2023-2024,laliga
johnny cardoso,Betis,222,512,111,12,830,20,55.0,8,40.0,904,10,0,16,15,2023-2024,laliga
carmona,Getafe,197,345,216,27,748,28,32.1,17,60.7,1012,19,6,29,14,2023-2024,laliga
yannick carrasco,Atlético Madrid,29,38,49,6,113,6,83.3,1,16.7,246,5,2,5,3,2023-2024,laliga
alvaro carreras,Granada,83,124,96,11,296,14,50.0,5,35.7,583,14,1,15,9,2023-2024,laliga
dani carvajal,Real Madrid,465,726,527,59,1697,22,40.9,11,50.0,1903,37,9,22,18,2023-2024,laliga
william carvalho,Betis,105,495,111,7,707,13,30.8,8,61.5,860,14,0,6,10,2023-2024,laliga
marc casado,Barcelona,4,6,1,0,11,0,,0,,14,0,0,0,0,2023-2024,laliga
catena,Osasuna,786,747,55,31,1574,7,42.9,4,57.1,1577,2,0,5,4,2023-2024,laliga
dani ceballos,Real Madrid,99,315,201,15,609,15,33.3,8,53.3,1097,17,1,9,13,2023-2024,laliga
alex centelles,Almería,208,284,149,8,635,9,44.4,5,55.6,687,13,3,10,6,2023-2024,laliga
franco cervi,Celta Vigo,94,160,116,14,366,6,0.0,5,83.3,532,11,1,9,3,2023-2024,laliga
pep chavarria,Rayo Vallecano,257,398,292,14,941,28,39.3,10,35.7,1338,32,4,25,7,2023-2024,laliga
andreas christensen,Barcelona,549,1077,104,18,1723,6,50.0,3,50.0,2934,18,1,6,9,2023-2024,laliga
chumi,Almería,830,582,58,11,1462,6,83.3,1,16.7,1960,10,0,14,4,2023-2024,laliga
victor chust,Cádiz,647,552,28,13,1223,2,50.0,1,50.0,1732,2,0,7,1,2023-2024,laliga
pathe ciss,Rayo Vallecano,330,672,133,26,1126,21,81.0,3,14.3,1188,9,2,19,18,2023-2024,laliga
silvi clua,Girona,4,6,0,0,10,0,,0,,8,0,0,2,0,2023-2024,laliga
saul coco,Las Palmas,873,800,30,11,1700,10,30.0,3,30.0,2391,6,0,10,9,2023-2024,laliga
santi comesana,Villarreal,265,593,229,32,1077,32,65.6,11,34.4,1414,25,7,22,19,2023-2024,laliga
copete,Mallorca,314,404,40,10,748,9,44.4,4,44.4,1081,5,0,11,3,2023-2024,laliga
francis coquelin,Villarreal,126,305,99,10,525,8,37.5,5,62.5,409,7,0,9,8,2023-2024,laliga
theo corbeanu,Granada,17,41,39,4,93,8,25.0,6,75.0,144,4,0,3,1,2023-2024,laliga
jesus corona,Sevilla,1,8,8,0,17,1,100.0,0,0.0,31,1,0,1,0,2023-2024,laliga
angel correa,Atlético Madrid,53,268,405,129,718,56,50.0,27,48.2,1026,16,26,52,33,2023-2024,laliga
thierry correia,Valencia,597,739,292,24,1605,51,45.1,21,41.2,2048,27,13,21,8,2023-2024,laliga
jaume costa,Mallorca,285,402,306,21,987,20,40.0,9,45.0,1221,22,3,14,5,2023-2024,laliga
samu costa,Mallorca,382,808,243,33,1425,23,52.2,8,34.8,987,21,4,43,22,2023-2024,laliga
thibaut courtois,Real Madrid,135,0,0,0,135,0,,0,,296,0,0,0,0,2023-2024,laliga
yan couto,Girona,375,633,651,79,1633,117,41.0,50,42.7,4769,86,41,39,37,2023-2024,laliga
crespo,Rayo Vallecano,80,217,74,6,367,20,65.0,5,25.0,554,8,0,22,15,2023-2024,laliga
cristian,Valencia,20,0,0,0,20,0,,0,,32,0,0,0,0,2023-2024,laliga
juan cruz armada,Osasuna,315,567,200,5,1071,12,25.0,7,58.3,1248,16,0,13,6,2023-2024,laliga
juan cruz,Betis,4,8,19,3,30,7,57.1,3,42.9,107,3,0,2,0,2023-2024,laliga
pau cubarsi,Barcelona,758,826,46,5,1629,4,75.0,1,25.0,2658,7,0,4,3,2023-2024,laliga
ivan cuellar,Mallorca,36,0,0,0,36,0,,0,,101,0,0,0,0,2023-2024,laliga
jorge cuenca,Villarreal,694,606,123,25,1418,14,57.1,6,42.9,2078,13,2,10,4,2023-2024,laliga
eric curbelo,Las Palmas,51,24,1,0,76,0,,0,,53,0,0,3,0,2023-2024,laliga
alberto dadie,Real Sociedad,6,6,2,1,14,1,0.0,1,100.0,8,0,0,4,0,2023-2024,laliga
sergi darder,Mallorca,141,709,409,30,1229,62,54.8,21,33.9,2351,51,4,48,24,2023-2024,laliga
rodrigo de paul,Atlético Madrid,274,1054,460,40,1768,55,50.9,20,36.4,3718,60,11,33,13,2023-2024,laliga
mouctar diakhaby,Valencia,363,294,31,7,683,5,80.0,1,20.0,866,6,0,9,4,2023-2024,laliga
moussa diakite,Cádiz,1,0,0,0,1,1,0.0,1,100.0,0,0,0,0,0,2023-2024,laliga
assane diao,Betis,53,190,251,49,478,55,32.7,28,50.9,935,25,14,60,35,2023-2024,laliga
brahim diaz,Real Madrid,51,400,540,93,971,109,50.5,49,45.0,2408,61,32,48,42,2023-2024,laliga
victor diaz,Granada,57,35,2,1,93,1,100.0,0,0.0,85,0,0,2,0,2023-2024,laliga
famara diedhiou,Granada,7,20,41,10,68,5,80.0,1,20.0,99,3,2,12,2,2023-2024,laliga
stole dimitrievski,Rayo Vallecano,1259,12,0,0,1271,1,100.0,0,0.0,2248,0,0,0,0,2023-2024,laliga
djene,Getafe,510,704,169,12,1363,25,72.0,3,12.0,1637,14,1,24,13,2023-2024,laliga
marko dmitrovic,Sevilla,425,4,0,0,429,1,100.0,0,0.0,625,0,0,0,0,2023-2024,laliga
jaume domenech,Valencia,37,0,0,0,37,0,,0,,41,0,0,0,0,2023-2024,laliga
carlos dominguez,Celta Vigo,498,515,63,10,1068,2,100.0,0,0.0,1490,11,1,17,2,2023-2024,laliga
mario dominguez,Valencia,0,2,8,2,10,0,,0,,2,0,0,2,0,2023-2024,laliga
carlos dotor,Celta Vigo,89,237,93,8,414,3,100.0,0,0.0,348,6,0,13,9,2023-2024,laliga
anastasios douvikas,Celta Vigo,25,123,145,49,292,22,40.9,11,50.0,319,6,6,38,20,2023-2024,laliga
artem dovbyk,Girona,36,230,341,185,598,25,68.0,8,32.0,449,7,16,50,39,2023-2024,laliga
domingos duarte,Getafe,173,264,20,6,453,3,33.3,1,33.3,728,1,0,5,2,2023-2024,laliga
ruben duarte,Alavés,405,429,197,12,1024,5,60.0,1,20.0,981,15,2,10,4,2023-2024,laliga
hugo duro,Valencia,92,416,418,123,913,41,31.7,22,53.7,782,20,13,94,38,2023-2024,laliga
aritz elustondo,Real Sociedad,225,282,41,14,545,3,66.7,1,33.3,661,5,1,3,3,2023-2024,laliga
adri embarba,Almería,195,514,633,65,1315,119,38.7,65,54.6,2406,55,24,79,35,2023-2024,laliga
youssef ennesyri,Sevilla,75,248,248,115,564,37,29.7,25,67.6,458,10,11,59,17,2023-2024,laliga
gonzalo escalante,Cádiz,221,549,141,19,907,7,42.9,4,57.1,679,9,0,17,12,2023-2024,laliga
aaron escandell,Las Palmas,87,1,0,0,88,0,,0,,108,0,0,0,0,2023-2024,laliga
alfonso espino,Rayo Vallecano,607,801,360,27,1740,50,48.0,25,50.0,1887,26,10,42,18,2023-2024,laliga
bernardo espinosa,Girona,8,3,0,0,11,0,,0,,5,0,0,0,0,2023-2024,laliga
karl etta,Cádiz,0,3,1,0,4,0,,0,,0,0,0,1,0,2023-2024,laliga
abde ezzalzouli,Barcelona,2,13,39,7,54,4,50.0,2,50.0,143,3,4,4,2,2023-2024,laliga
abde ezzalzouli,Betis,58,194,271,60,517,50,42.0,23,46.0,1587,34,35,29,31,2023-2024,laliga
radamel falcao,Rayo Vallecano,13,67,91,23,168,8,37.5,4,50.0,171,4,5,13,12,2023-2024,laliga
fali,Cádiz,647,615,52,18,1307,5,60.0,1,20.0,2047,8,0,6,2,2023-2024,laliga
ansu fati,Barcelona,1,16,25,5,42,3,33.3,1,33.3,157,4,2,1,1,2023-2024,laliga
nabil fekir,Betis,48,361,351,54,749,34,61.8,6,17.6,1113,28,7,43,23,2023-2024,laliga
luiz felipe,Betis,134,73,4,3,209,0,,0,,145,0,0,1,0,2023-2024,laliga
joao felix,Barcelona,91,351,495,104,929,89,32.6,51,57.3,1930,53,31,43,32,2023-2024,laliga
kiko femenia,Villarreal,460,604,228,9,1275,11,54.5,5,45.5,2073,27,1,18,5,2023-2024,laliga
aitor fernandez,Osasuna,207,9,1,1,216,0,,0,,426,0,0,0,0,2023-2024,laliga
alex fernandez,Cádiz,212,405,163,8,775,7,57.1,2,28.6,783,20,1,9,12,2023-2024,laliga
carlos fernandez,Real Sociedad,16,79,49,14,141,10,30.0,7,70.0,100,3,0,13,14,2023-2024,laliga
raul fernandez,Granada,115,0,0,0,115,0,,0,,205,0,0,0,0,2023-2024,laliga
valery fernandez,Girona,60,108,120,23,285,19,36.8,6,31.6,590,10,7,15,8,2023-2024,laliga
fernando,Almería,167,2,0,0,169,0,,0,,339,0,0,0,0,2023-2024,laliga
fernando,Sevilla,74,169,49,5,288,6,66.7,1,16.7,429,8,1,5,3,2023-2024,laliga
andre ferreira,Granada,541,1,0,0,542,0,,0,,829,0,0,2,1,2023-2024,laliga
rachad fettal,Almería,1,6,2,1,9,0,,0,,2,0,0,1,0,2023-2024,laliga
pablo fornals,Betis,103,423,295,40,811,26,42.3,14,53.8,1160,23,13,25,13,2023-2024,laliga
hector fort,Barcelona,72,118,60,3,250,7,42.9,4,57.1,197,3,0,1,2,2023-2024,laliga
dimitri foulquier,Valencia,423,558,290,18,1258,45,48.9,16,35.6,1668,32,6,34,16,2023-2024,laliga
juan foyth,Villarreal,270,389,175,16,827,27,74.1,6,22.2,1192,28,3,17,7,2023-2024,laliga
jorge de frutos,Rayo Vallecano,97,258,333,49,668,49,30.6,25,51.0,1383,29,12,33,15,2023-2024,laliga
daniel fuzato,Getafe,11,0,0,0,11,0,,0,,19,0,0,0,0,2023-2024,laliga
matteo gabbia,Villarreal,201,159,9,2,369,0,,0,,555,1,0,4,0,2023-2024,laliga
javi galan,Atlético Madrid,17,19,43,3,78,4,50.0,0,0.0,146,1,0,5,3,2023-2024,laliga
javi galan,Real Sociedad,185,383,253,13,809,44,40.9,19,43.2,1593,17,5,16,11,2023-2024,laliga
inigo ruiz de galarreta,Athletic Club,194,883,345,7,1407,33,66.7,8,24.2,1637,29,1,24,29,2023-2024,laliga
aleix garcia,Girona,780,1809,651,18,3220,24,62.5,6,25.0,4604,44,3,26,15,2023-2024,laliga
alvaro garcia,Rayo Vallecano,196,354,567,101,1102,25,40.0,14,56.0,1229,21,22,54,11,2023-2024,laliga
dani garcia,Athletic Club,81,258,64,7,398,3,100.0,0,0.0,287,6,0,4,2,2023-2024,laliga
david garcia,Osasuna,665,863,64,24,1585,4,75.0,1,25.0,2698,12,0,9,2,2023-2024,laliga
eric garcia,Barcelona,18,33,2,1,53,0,,0,,114,0,0,0,0,2023-2024,laliga
eric garcia,Girona,972,1378,227,23,2567,9,44.4,4,44.4,4670,34,1,17,9,2023-2024,laliga
fran garcia,Real Madrid,309,464,385,23,1148,18,44.4,9,50.0,1956,30,4,22,8,2023-2024,laliga
gonzalo garcia,Real Madrid,2,4,5,1,11,1,0.0,1,100.0,20,1,1,0,0,2023-2024,laliga
jastin garcia,Girona,1,6,11,2,18,2,50.0,1,50.0,48,0,1,3,0,2023-2024,laliga
raul garcia,Athletic Club,28,96,80,22,202,5,40.0,3,60.0,124,7,2,9,5,2023-2024,laliga
ruben garcia,Osasuna,125,365,466,40,951,31,58.1,9,29.0,730,26,4,31,23,2023-2024,laliga
santiago garcia,Getafe,1,4,12,0,16,3,0.0,3,100.0,29,1,0,1,0,2023-2024,laliga
unai garcia,Osasuna,121,124,16,7,259,1,0.0,1,100.0,183,2,0,3,3,2023-2024,laliga
yarek gasiorowski,Valencia,204,157,55,6,415,3,33.3,2,66.7,315,7,0,8,1,2023-2024,laliga
federico gattoni,Sevilla,6,5,0,0,11,0,,0,,12,0,0,0,0,2023-2024,laliga
gavi,Barcelona,108,394,181,18,678,22,54.5,8,36.4,1170,24,3,19,11,2023-2024,laliga
paulo gazzaniga,Girona,1463,10,0,0,1473,6,100.0,0,0.0,2406,0,0,2,1,2023-2024,laliga
david gil,Cádiz,164,2,0,0,166,0,,0,,282,0,0,0,0,2023-2024,laliga
maxi gomez,Cádiz,28,159,176,47,361,11,36.4,5,45.5,269,10,2,33,20,2023-2024,laliga
moi gomez,Osasuna,157,792,411,29,1346,29,58.6,11,37.9,1680,25,3,21,13,2023-2024,laliga
unai gomez,Athletic Club,38,176,160,26,366,29,41.4,14,48.3,649,17,2,14,22,2023-2024,laliga
edgar gonzalez,Almería,905,706,67,25,1671,11,63.6,3,27.3,1951,7,0,14,5,2023-2024,laliga
fabio gonzalez,Las Palmas,26,88,19,0,133,1,100.0,0,0.0,91,2,0,0,2,2023-2024,laliga
giovanni gonzalez,Mallorca,497,701,317,23,1504,30,50.0,12,40.0,1444,18,2,16,15,2023-2024,laliga
hugo gonzalez,Valencia,5,23,24,1,51,2,0.0,1,50.0,85,2,0,5,2,2023-2024,laliga
inaki gonzalez,Las Palmas,3,3,1,0,7,0,,0,,4,0,0,0,0,2023-2024,laliga
peter gonzalez,Valencia,41,94,141,29,272,29,44.8,14,48.3,403,8,9,25,7,2023-2024,laliga
urko gonzalez,Real Sociedad,30,65,14,1,109,2,50.0,1,50.0,149,0,0,2,3,2023-2024,laliga
andoni gorosabel,Alavés,489,683,466,40,1624,49,51.0,17,34.7,1890,37,8,35,29,2023-2024,laliga
pablo gozalbez,Valencia,9,12,21,3,42,3,0.0,3,100.0,22,1,1,0,0,2023-2024,laliga
mason greenwood,Getafe,76,621,690,124,1352,139,51.8,52,37.4,3899,80,70,63,50,2023-2024,laliga
dominik greif,Mallorca,34,0,0,0,34,0,,0,,64,0,0,0,0,2023-2024,laliga
antoine griezmann,Atlético Madrid,215,769,681,113,1650,38,57.9,15,39.5,1843,36,7,40,26,2023-2024,laliga
vicente guaita,Celta Vigo,873,1,0,0,874,0,,0,,1346,0,0,2,0,2023-2024,laliga
andres guardado,Betis,64,222,64,2,346,7,85.7,1,14.3,432,7,0,9,3,2023-2024,laliga
sergi guardiola,Cádiz,19,143,123,14,281,14,50.0,6,42.9,272,7,2,12,10,2023-2024,laliga
nemanja gudelj,Sevilla,519,634,95,8,1245,6,66.7,2,33.3,2413,21,0,9,4,2023-2024,laliga
goncalo guedes,Villarreal,32,155,248,42,434,15,66.7,5,33.3,925,18,10,33,12,2023-2024,laliga
javier guerra,Valencia,291,720,308,22,1292,78,48.7,35,44.9,2199,46,9,50,52,2023-2024,laliga
ander guevara,Alavés,409,1029,320,16,1735,32,59.4,10,31.3,2604,43,3,29,24,2023-2024,laliga
hugo guillamon,Valencia,183,496,114,5,789,2,100.0,0,0.0,605,5,0,8,8,2023-2024,laliga
marc guiu,Barcelona,0,10,10,4,20,0,,0,,13,1,1,3,2,2023-2024,laliga
arda guler,Real Madrid,39,114,125,19,273,22,50.0,9,40.9,609,6,6,7,5,2023-2024,laliga
gerard gumbau,Granada,396,1016,351,13,1745,18,55.6,5,27.8,1609,13,2,18,15,2023-2024,laliga
ilkay gundogan,Barcelona,376,1538,841,77,2731,61,55.7,19,31.1,4365,88,9,38,28,2023-2024,laliga
jon guridi,Alavés,172,584,333,74,1075,38,36.8,21,55.3,1392,25,3,36,28,2023-2024,laliga
gorka guruzeta,Athletic Club,77,456,399,110,922,33,57.6,13,39.4,688,13,4,62,29,2023-2024,laliga
miguel gutierrez,Girona,630,933,640,61,2182,63,39.7,30,47.6,3076,69,15,57,32,2023-2024,laliga
munir el haddadi,Las Palmas,108,516,430,70,1042,61,34.4,35,57.4,1220,30,8,55,48,2023-2024,laliga
ianis hagi,Alavés,32,162,222,25,404,27,51.9,8,29.6,576,13,2,13,13,2023-2024,laliga
luiz henrique,Betis,33,135,156,34,319,47,55.3,13,27.7,897,14,10,13,17,2023-2024,laliga
mario hermoso,Atlético Madrid,811,1154,251,24,2196,20,55.0,6,30.0,3028,32,1,21,11,2023-2024,laliga
javi hernandez,Cádiz,509,669,412,29,1571,32,40.6,17,53.1,2182,44,6,30,13,2023-2024,laliga
aridane hernandez,Rayo Vallecano,586,358,18,10,959,3,33.3,0,0.0,843,2,0,8,0,2023-2024,laliga
luis hernandez,Cádiz,178,167,69,1,411,0,,0,,559,3,0,0,0,2023-2024,laliga
jorge herrando,Osasuna,476,399,25,10,899,2,100.0,0,0.0,870,3,0,4,2,2023-2024,laliga
ander herrera,Athletic Club,171,525,220,13,903,10,50.0,4,40.0,839,21,0,6,6,2023-2024,laliga
cristian herrera,Las Palmas,16,59,42,4,117,2,50.0,1,50.0,138,3,0,8,2,2023-2024,laliga
sergio herrera,Osasuna,1250,18,0,0,1264,0,,0,,2365,0,0,2,0,2023-2024,laliga
yangel herrera,Girona,331,793,339,68,1452,31,71.0,7,22.6,1673,32,4,48,50,2023-2024,laliga
juan herzog,Las Palmas,161,93,3,3,257,1,100.0,0,0.0,144,0,0,1,0,2023-2024,laliga
martin hongla,Granada,113,191,27,1,327,3,0.0,3,100.0,397,3,0,8,0,2023-2024,laliga
xabier huarte armendariz,Osasuna,0,2,0,0,2,0,,0,,0,1,0,0,1,2023-2024,laliga
pablo ibanez,Osasuna,85,304,241,45,621,30,26.7,21,70.0,855,20,4,19,10,2023-2024,laliga
iglesias,Getafe,262,353,223,8,830,14,42.9,8,57.1,671,11,2,10,6,2023-2024,laliga
borja iglesias,Betis,2,60,82,22,141,2,50.0,1,50.0,140,5,2,15,4,2023-2024,laliga
imanol,Athletic Club,88,219,94,4,395,5,80.0,1,20.0,473,11,2,5,3,2023-2024,laliga
isco,Betis,123,951,800,80,1845,138,55.1,52,37.7,3643,85,11,79,67,2023-2024,laliga
diego iturralde,Sevilla,11,6,1,0,17,1,100.0,0,0.0,52,1,0,0,0,2023-2024,laliga
