Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
marvin senaya,Strasbourg,17,4,0.06,1.2,1.2,0.07,-0.2,2023-2024,ligue-1
sofiane sidi ali,Marseille,1,0,0.0,0.0,0.0,0.02,0.0,2023-2024,ligue-1
vincent sierro,Toulouse,31,6,0.06,5.9,1.9,0.06,0.1,2023-2024,ligue-1
caio henrique oliveira silva,Monaco,6,1,0.0,0.2,0.2,0.04,-0.2,2023-2024,ligue-1
moses simon,Nantes,33,12,0.06,4.1,3.3,0.1,-1.1,2023-2024,ligue-1
wilfried singo,Monaco,19,7,0.05,0.8,0.8,0.04,0.2,2023-2024,ligue-1
ayanda sishuba,Lens,12,2,0.0,0.9,0.9,0.08,-0.9,2023-2024,ligue-1
ibrahima sissoko,Strasbourg,14,3,0.0,1.0,1.0,0.07,-1.0,2023-2024,ligue-1
moussa sissoko,Nantes,10,3,0.0,1.3,1.3,0.13,-1.3,2023-2024,ligue-1
milan skriniar,Paris S-G,3,1,0.0,0.2,0.2,0.06,-0.2,2023-2024,ligue-1
naatan skytta,Toulouse,5,2,0.0,0.5,0.5,0.1,-0.5,2023-2024,ligue-1
eduard sobol,Strasbourg,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
emran soglo,Marseille,1,1,1.0,0.1,0.1,0.08,0.9,2023-2024,ligue-1
carlos soler,Paris S-G,14,5,0.14,1.5,1.5,0.11,0.5,2023-2024,ligue-1
florian sotoca,Lens,65,18,0.05,9.1,5.9,0.09,-2.1,2023-2024,ligue-1
issa soumare,Le Havre,5,1,0.0,0.4,0.4,0.08,-0.4,2023-2024,ligue-1
saidou sow,Strasbourg,3,2,0.0,0.3,0.3,0.11,-0.3,2023-2024,ligue-1
stijn spierings,Toulouse,11,1,0.0,0.4,0.4,0.04,-0.4,2023-2024,ligue-1
stijn spierings,Lens,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
benjamin stambouli,Reims,2,0,0.0,0.1,0.1,0.04,-0.1,2023-2024,ligue-1
gabriel suazo,Toulouse,10,3,0.0,0.7,0.7,0.07,-0.7,2023-2024,ligue-1
abakar sylla,Strasbourg,11,5,0.18,1.6,1.6,0.14,0.4,2023-2024,ligue-1
dembo sylla,Lorient,1,0,0.0,0.1,0.1,0.11,-0.1,2023-2024,ligue-1
issiaga sylla,Montpellier,13,5,0.08,1.4,1.4,0.11,-0.4,2023-2024,ligue-1
musa altaamari,Montpellier,46,19,0.11,3.6,3.6,0.08,1.4,2023-2024,ligue-1
nicolas tagliafico,Lyon,15,6,0.2,2.6,2.6,0.17,0.4,2023-2024,ligue-1
montassar talbi,Lorient,5,2,0.0,0.6,0.6,0.11,-0.6,2023-2024,ligue-1
oussama targhalline,Le Havre,6,0,0.0,0.2,0.2,0.03,-0.2,2023-2024,ligue-1
enzo tchato,Montpellier,5,1,0.0,0.3,0.3,0.07,-0.3,2023-2024,ligue-1
arnau tenas,Paris S-G,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
martin terrier,Rennes,38,16,0.18,5.2,5.2,0.14,1.8,2023-2024,ligue-1
benjamin tetteh,Metz,3,1,0.0,0.3,0.3,0.09,-0.3,2023-2024,ligue-1
teddy teuma,Reims,43,14,0.12,3.1,2.3,0.05,2.9,2023-2024,ligue-1
arthur theate,Rennes,22,5,0.09,1.9,1.9,0.09,0.1,2023-2024,ligue-1
adrien thomasson,Lens,31,6,0.03,3.8,3.8,0.12,-2.8,2023-2024,ligue-1
khephren thuram,Nice,39,11,0.03,3.4,3.4,0.09,-2.4,2023-2024,ligue-1
cheikh tidiane sabaly,Metz,21,9,0.14,2.7,2.7,0.13,0.3,2023-2024,ligue-1
jeanclair todibo,Nice,9,1,0.0,0.6,0.6,0.07,-0.6,2023-2024,ligue-1
corentin tolisso,Lyon,38,13,0.03,3.2,2.4,0.06,-1.2,2023-2024,ligue-1
abdoulaye toure,Le Havre,31,8,0.0,3.0,1.4,0.04,-1.0,2023-2024,ligue-1
souleymane toure,Lorient,18,9,0.06,1.7,1.7,0.1,-0.7,2023-2024,ligue-1
benie traore,Nantes,7,4,0.0,0.7,0.7,0.1,-0.7,2023-2024,ligue-1
daouda traore,Nice,1,0,0.0,0.1,0.1,0.06,-0.1,2023-2024,ligue-1
ismael traore,Metz,10,4,0.2,0.8,0.8,0.08,1.2,2023-2024,ligue-1
adrien truffert,Rennes,20,7,0.05,1.7,1.7,0.08,-0.7,2023-2024,ligue-1
matthieu udol,Metz,19,7,0.16,1.4,1.4,0.07,1.6,2023-2024,ligue-1
manuel ugarte ribeiro,Paris S-G,10,1,0.0,0.6,0.6,0.06,-0.6,2023-2024,ligue-1
samuel umtiti,Lille,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
kevin van den kerkhof,Metz,21,7,0.05,1.5,1.5,0.07,-0.5,2023-2024,ligue-1
vanderson,Monaco,30,10,0.1,2.1,2.1,0.07,0.9,2023-2024,ligue-1
jordan veretout,Marseille,36,8,0.03,2.9,2.9,0.08,-1.9,2023-2024,ligue-1
alan virginius,Lille,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
alan virginius,Clermont Foot,10,6,0.0,1.3,1.3,0.13,-1.3,2023-2024,ligue-1
vitinha,Marseille,37,9,0.08,5.1,5.1,0.14,-2.1,2023-2024,ligue-1
vitinha,Paris S-G,45,19,0.16,3.1,3.1,0.07,3.9,2023-2024,ligue-1
elye wahi,Montpellier,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
elye wahi,Lens,59,30,0.14,11.5,10.7,0.18,-2.5,2023-2024,ligue-1
mateusz wieteska,Clermont Foot,3,2,0.33,0.1,0.1,0.03,0.9,2023-2024,ligue-1
josh wilsonesbrand,Reims,4,1,0.25,0.1,0.1,0.04,0.9,2023-2024,ligue-1
christopher wooh,Rennes,10,2,0.1,1.3,1.3,0.14,-0.3,2023-2024,ligue-1
yusuf yazc,Lille,40,14,0.13,5.4,5.4,0.14,-0.4,2023-2024,ligue-1
kelvin yeboah,Montpellier,6,3,0.0,0.5,0.5,0.08,-0.5,2023-2024,ligue-1
bertug yldrm,Rennes,10,4,0.0,1.4,1.4,0.14,-1.4,2023-2024,ligue-1
darlin yongwa,Lorient,15,5,0.07,0.7,0.7,0.05,0.3,2023-2024,ligue-1
leny yoro,Lille,14,8,0.14,1.5,1.5,0.11,0.5,2023-2024,ligue-1
etienne youte kinkoue,Le Havre,6,0,0.0,0.4,0.4,0.06,-0.4,2023-2024,ligue-1
yoram zague,Paris S-G,2,1,0.5,0.3,0.3,0.15,0.7,2023-2024,ligue-1
warren zaireemery,Paris S-G,14,4,0.14,1.4,1.4,0.1,0.6,2023-2024,ligue-1
denis zakaria,Monaco,26,10,0.15,1.4,1.4,0.05,2.6,2023-2024,ligue-1
mehdi zeffane,Clermont Foot,19,1,0.0,1.4,1.4,0.08,-1.4,2023-2024,ligue-1
nathan zeze,Nantes,3,0,0.0,0.3,0.3,0.11,-0.3,2023-2024,ligue-1
edon zhegrova,Lille,82,29,0.07,6.2,6.2,0.08,-0.2,2023-2024,ligue-1
luck zogbe,Brest,0,0,,0.0,0.0,,0.0,2023-2024,ligue-1
