Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
sebastian walukiewicz,Empoli,4,2,0.0,0.1,0.1,0.04,-0.1,2023-2024,serie-a
timothy weah,Juventus,12,2,0.0,1.5,1.5,0.13,-1.5,2023-2024,serie-a
shon weissman,Salernitana,6,1,0.17,1.0,1.0,0.17,0.0,2023-2024,serie-a
mateusz wieteska,Cagliari,4,0,0.0,0.3,0.3,0.08,-0.3,2023-2024,serie-a
kenan yldz,Juventus,19,7,0.11,1.6,1.6,0.09,0.4,2023-2024,serie-a
mattia zaccagni,Lazio,42,13,0.14,4.7,4.7,0.12,1.3,2023-2024,serie-a
nicola zalewski,Roma,16,1,0.0,0.8,0.8,0.05,-0.8,2023-2024,serie-a
andrefrank zambo anguissa,Napoli,33,6,0.0,3.4,3.3,0.1,-3.4,2023-2024,serie-a
alessandro zanoli,Salernitana,3,1,0.0,0.2,0.2,0.06,-0.2,2023-2024,serie-a
alessandro zanoli,Napoli,0,0,,0.0,0.0,,0.0,2023-2024,serie-a
duvan zapata,Torino,99,38,0.12,10.9,10.9,0.11,1.1,2023-2024,serie-a
duvan zapata,Atalanta,5,2,0.2,0.4,0.4,0.08,0.6,2023-2024,serie-a
gabriele zappa,Cagliari,19,5,0.05,1.5,1.5,0.08,-0.5,2023-2024,serie-a
davide zappacosta,Atalanta,37,10,0.05,2.2,2.2,0.06,-0.2,2023-2024,serie-a
oier zarraga,Udinese,6,2,0.33,0.6,0.6,0.1,1.4,2023-2024,serie-a
jordan zemura,Udinese,5,3,0.2,0.8,0.8,0.16,0.2,2023-2024,serie-a
alessio zerbin,Monza,6,2,0.0,0.4,0.4,0.06,-0.4,2023-2024,serie-a
alessio zerbin,Napoli,3,1,0.0,0.2,0.2,0.08,-0.2,2023-2024,serie-a
kevin zeroli,Milan,0,0,,0.0,0.0,,0.0,2023-2024,serie-a
piotr zielinski,Napoli,29,8,0.07,2.6,1.8,0.06,0.4,2023-2024,serie-a
david zima,Torino,0,0,,0.0,0.0,,0.0,2023-2024,serie-a
joshua zirkzee,Bologna,84,29,0.11,9.0,7.4,0.09,2.0,2023-2024,serie-a
nadir zortea,Frosinone,10,4,0.1,0.4,0.4,0.04,0.6,2023-2024,serie-a
nadir zortea,Atalanta,2,1,0.5,0.1,0.1,0.04,0.9,2023-2024,serie-a
szymon zurkowski,Empoli,16,6,0.25,1.0,1.0,0.06,3.0,2023-2024,serie-a
milan uric,Hellas Verona,22,13,0.18,4.5,2.2,0.1,0.5,2023-2024,serie-a
milan uric,Monza,26,6,0.15,3.0,3.0,0.11,1.0,2023-2024,serie-a
mateusz egowski,Salernitana,7,1,0.0,0.2,0.2,0.03,-0.2,2023-2024,serie-a
