Player,Squad,Fls,Off,Crosses,Recov,Aerialwon%,Season,Competition
samuel ntanda,Sampdoria,0,0,0,0,,2022-2023,serie-a
bram nuytinck,Udinese,4,0,0,19,58.3,2022-2023,serie-a
bram nuytinck,Sampdoria,23,0,0,74,46.0,2022-2023,serie-a
mbala nzola,Spezia,57,10,10,74,34.4,2022-2023,serie-a
pedro obiang,Sassuolo,16,0,1,53,45.9,2022-2023,serie-a
guillermo ochoa,Salernitana,0,0,0,22,100.0,2022-2023,serie-a
marios oikonomou,Sampdoria,3,0,0,16,66.7,2022-2023,serie-a
david okereke,Cremonese,21,9,22,60,36.6,2022-2023,serie-a
caleb okoli,Atalanta,15,0,2,66,63.2,2022-2023,serie-a
mathias olivera,Napoli,21,2,19,99,44.0,2022-2023,serie-a
andre onana,Inter,0,0,0,24,100.0,2022-2023,serie-a
divock origi,Milan,13,6,11,33,30.6,2022-2023,serie-a
riccardo orsolini,Bologna,39,18,99,113,39.0,2022-2023,serie-a
victor osimhen,Napoli,40,32,19,58,54.6,2022-2023,serie-a
remi oudin,Lecce,10,2,113,90,47.8,2022-2023,serie-a
adam ounas,Napoli,0,0,0,0,100.0,2022-2023,serie-a
simone pafundi,Udinese,0,0,1,6,100.0,2022-2023,serie-a
flavio paoletti,Sampdoria,5,0,1,18,14.3,2022-2023,serie-a
leandro paredes,Juventus,20,0,51,75,57.1,2022-2023,serie-a
fabiano parisi,Empoli,34,0,59,233,69.8,2022-2023,serie-a
mario pasalic,Atalanta,24,2,5,102,52.1,2022-2023,serie-a
patric,Lazio,3,0,0,96,26.7,2022-2023,serie-a
rui patricio,Roma,1,0,0,37,100.0,2022-2023,serie-a
pedro,Lazio,26,5,34,89,16.7,2022-2023,serie-a
gianluca pegolo,Sassuolo,0,0,0,1,,2022-2023,serie-a
pietro pellegri,Torino,15,7,3,12,25.0,2022-2023,serie-a
lorenzo pellegrini,Roma,25,5,162,130,33.3,2022-2023,serie-a
luca pellegrini,Lazio,5,0,15,12,30.0,2022-2023,serie-a
pepin,Monza,19,0,11,66,46.2,2022-2023,serie-a
roberto pereyra,Udinese,31,2,71,160,25.0,2022-2023,serie-a
nehuen perez,Udinese,29,0,18,146,61.4,2022-2023,serie-a
simone perilli,Hellas Verona,0,0,0,1,,2022-2023,serie-a
mattia perin,Juventus,0,0,0,18,100.0,2022-2023,serie-a
samuele perisan,Empoli,0,0,0,3,50.0,2022-2023,serie-a
matteo pessina,Monza,41,1,36,225,52.1,2022-2023,serie-a
andrea petagna,Monza,29,10,3,46,52.0,2022-2023,serie-a
giuseppe pezzella,Lecce,16,1,34,49,57.9,2022-2023,serie-a
krzysztof piatek,Salernitana,39,22,14,58,43.9,2022-2023,serie-a
roberto piccoli,Hellas Verona,2,4,3,4,18.8,2022-2023,serie-a
roberto piccoli,Empoli,7,4,1,15,40.9,2022-2023,serie-a
charles pickel,Cremonese,34,4,11,163,38.2,2022-2023,serie-a
andrea pinamonti,Sassuolo,21,8,14,32,31.3,2022-2023,serie-a
lorenzo pirola,Salernitana,28,0,1,83,55.2,2022-2023,serie-a
niccolo pisilli,Roma,0,0,0,0,,2022-2023,serie-a
marko pjaca,Empoli,2,1,25,30,50.0,2022-2023,serie-a
tommaso pobega,Milan,30,0,5,51,41.9,2022-2023,serie-a
paul pogba,Juventus,2,0,2,6,70.0,2022-2023,serie-a
matteo politano,Napoli,11,1,82,66,33.3,2022-2023,serie-a
marin pongracic,Lecce,15,0,0,59,47.4,2022-2023,serie-a
stefan posch,Bologna,47,1,49,157,49.1,2022-2023,serie-a
ivan provedel,Lazio,0,0,0,78,75.0,2022-2023,serie-a
ignacio pussetto,Sampdoria,7,0,5,4,44.4,2022-2023,serie-a
niklas pyyhtia,Bologna,0,0,0,7,14.3,2022-2023,serie-a
fabio quagliarella,Sampdoria,4,6,14,29,24.3,2022-2023,serie-a
giacomo quagliata,Cremonese,13,0,54,57,12.5,2022-2023,serie-a
adrien rabiot,Juventus,45,2,34,179,56.2,2022-2023,serie-a
nemanja radonjic,Torino,17,12,76,63,33.3,2022-2023,serie-a
ivan radovanovic,Salernitana,4,0,0,47,40.0,2022-2023,serie-a
ionut radu,Cremonese,0,0,0,11,75.0,2022-2023,serie-a
stefan radu,Lazio,0,0,0,0,,2022-2023,serie-a
antonio raimondo,Bologna,0,0,0,0,0.0,2022-2023,serie-a
luca ranieri,Fiorentina,6,2,0,30,45.8,2022-2023,serie-a
andrea ranocchia,Monza,2,0,0,1,33.3,2022-2023,serie-a
filippo ranocchia,Monza,7,0,13,32,25.0,2022-2023,serie-a
giacomo raspadori,Napoli,7,1,32,31,27.3,2022-2023,serie-a
giacomo raspadori,Sassuolo,0,0,1,0,,2022-2023,serie-a
nicola ravaglia,Sampdoria,1,0,0,4,100.0,2022-2023,serie-a
ante rebic,Milan,18,8,39,36,44.4,2022-2023,serie-a
arkadiusz reca,Spezia,32,2,99,125,46.3,2022-2023,serie-a
panagiotis retsos,Hellas Verona,4,0,0,7,50.0,2022-2023,serie-a
franck ribery,Salernitana,0,0,0,2,,2022-2023,serie-a
samuele ricci,Torino,22,0,31,136,42.3,2022-2023,serie-a
tomas rincon,Sampdoria,58,0,21,164,68.6,2022-2023,serie-a
pablo rodriguez,Lecce,1,0,4,2,0.0,2022-2023,serie-a
ricardo rodriguez,Torino,25,0,71,164,50.8,2022-2023,serie-a
rogerio,Sassuolo,30,0,113,162,39.6,2022-2023,serie-a
filippo romagna,Sassuolo,0,0,0,3,100.0,2022-2023,serie-a
alessio romagnoli,Lazio,35,1,0,139,63.4,2022-2023,serie-a
simone romagnoli,Lecce,3,0,0,9,55.6,2022-2023,serie-a
luka romero,Lazio,3,0,0,10,66.7,2022-2023,serie-a
marten de roon,Atalanta,46,1,13,218,62.2,2022-2023,serie-a
francesco rossi,Atalanta,0,0,0,0,,2022-2023,serie-a
nicolo rovella,Monza,26,2,28,141,47.4,2022-2023,serie-a
nicolo rovella,Juventus,1,0,3,1,,2022-2023,serie-a
amir rrahmani,Napoli,22,1,1,162,62.6,2022-2023,serie-a
ruan,Sassuolo,27,0,0,112,58.6,2022-2023,serie-a
daniele rugani,Juventus,5,1,0,16,55.0,2022-2023,serie-a
matteo ruggeri,Atalanta,10,0,38,57,68.4,2022-2023,serie-a
mario rui,Napoli,19,0,110,155,34.2,2022-2023,serie-a
alessandro russo,Sassuolo,0,0,0,0,,2022-2023,serie-a
abdelhamid sabiri,Sampdoria,28,0,54,50,50.8,2022-2023,serie-a
alexis saelemaekers,Milan,23,2,48,63,64.3,2022-2023,serie-a
jacopo sala,Spezia,3,0,4,5,100.0,2022-2023,serie-a
lazar samardzic,Udinese,26,0,92,107,29.0,2022-2023,serie-a
junior sambia,Salernitana,11,0,33,34,60.0,2022-2023,serie-a
antonio sanabria,Torino,33,14,2,64,41.0,2022-2023,serie-a
leandro sanca,Spezia,0,0,2,5,0.0,2022-2023,serie-a
alex sandro,Juventus,27,1,19,127,63.9,2022-2023,serie-a
nicola sansone,Bologna,13,11,20,23,0.0,2022-2023,serie-a
riccardo saponara,Fiorentina,14,5,32,67,50.0,2022-2023,serie-a
mouhamadou sarr,Cremonese,0,0,0,1,100.0,2022-2023,serie-a
martin satriano,Empoli,20,5,22,52,41.3,2022-2023,serie-a
giorgio scalvini,Atalanta,55,6,8,179,57.0,2022-2023,serie-a
jerdy schouten,Bologna,25,2,3,216,50.9,2022-2023,serie-a
perr schuurs,Torino,31,2,2,177,55.0,2022-2023,serie-a
demba seck,Torino,8,6,7,23,41.2,2022-2023,serie-a
telasco segovia,Sampdoria,0,0,0,0,,2022-2023,serie-a
jacopo segre,Torino,0,0,0,2,50.0,2022-2023,serie-a
vivaldo semedo,Udinese,1,0,0,1,0.0,2022-2023,serie-a
stefano sensi,Monza,18,2,50,124,44.4,2022-2023,serie-a
luigi sepe,Salernitana,1,0,0,27,100.0,2022-2023,serie-a
leonardo sernicola,Cremonese,40,3,118,136,58.0,2022-2023,serie-a
stephan el shaarawy,Roma,16,9,23,96,47.1,2022-2023,serie-a
eldor shomurodov,Spezia,9,2,3,30,36.4,2022-2023,serie-a
eldor shomurodov,Roma,1,2,0,2,50.0,2022-2023,serie-a
marco silvestri,Udinese,0,0,0,39,100.0,2022-2023,serie-a
giovanni simeone,Napoli,7,1,2,15,24.0,2022-2023,serie-a
wilfried singo,Torino,42,1,56,116,69.7,2022-2023,serie-a
salvatore sirigu,Fiorentina,0,0,0,2,,2022-2023,serie-a
leo skiri stigard,Napoli,2,0,0,18,81.1,2022-2023,serie-a
ukasz skorupski,Bologna,1,0,0,53,85.7,2022-2023,serie-a
milan skriniar,Inter,35,1,5,112,48.6,2022-2023,serie-a
chris smalling,Roma,18,1,1,142,74.7,2022-2023,serie-a
ola solbakken,Roma,6,0,12,21,26.7,2022-2023,serie-a
brandon soppy,Udinese,2,0,1,6,100.0,2022-2023,serie-a
brandon soppy,Atalanta,18,2,19,49,66.7,2022-2023,serie-a
roberto soriano,Bologna,20,2,11,77,40.7,2022-2023,serie-a
joaquin sosa,Bologna,16,0,1,43,53.8,2022-2023,serie-a
riccardo sottil,Fiorentina,4,6,31,32,37.5,2022-2023,serie-a
matias soule,Juventus,3,0,6,30,17.6,2022-2023,serie-a
adama soumaoro,Bologna,21,0,0,96,67.4,2022-2023,serie-a
leonardo spinazzola,Roma,13,1,57,99,52.9,2022-2023,serie-a
marco sportiello,Atalanta,0,0,0,27,100.0,2022-2023,serie-a
petar stojanovic,Empoli,12,0,35,91,36.4,2022-2023,serie-a
gabriel strefezza,Lecce,51,0,121,134,26.2,2022-2023,serie-a
david strelec,Spezia,4,2,0,1,45.5,2022-2023,serie-a
isaac success,Udinese,34,11,13,51,45.2,2022-2023,serie-a
ibrahim sulemana,Hellas Verona,11,1,2,55,45.5,2022-2023,serie-a
mile svilar,Roma,0,0,0,6,,2022-2023,serie-a
wojciech szczesny,Juventus,0,0,0,35,100.0,2022-2023,serie-a
benjamin tahirovic,Roma,5,0,5,26,71.4,2022-2023,serie-a
adrien tameze,Hellas Verona,32,1,21,218,46.6,2022-2023,serie-a
ciprian tatarusanu,Milan,0,0,0,23,50.0,2022-2023,serie-a
filippo terracciano,Hellas Verona,7,0,25,47,42.9,2022-2023,serie-a
pietro terracciano,Fiorentina,2,0,0,51,100.0,2022-2023,serie-a
aleksa terzic,Fiorentina,4,3,79,59,43.8,2022-2023,serie-a
florian thauvin,Udinese,9,1,37,18,50.0,2022-2023,serie-a
malick thiaw,Milan,14,1,2,93,66.7,2022-2023,serie-a
kristian thorstvedt,Sassuolo,18,0,10,63,52.8,2022-2023,serie-a
jeremy toljan,Sassuolo,10,0,28,142,32.3,2022-2023,serie-a
rafael toloi,Atalanta,38,3,22,233,56.6,2022-2023,serie-a
fikayo tomori,Milan,28,1,6,190,67.4,2022-2023,serie-a
sandro tonali,Milan,35,5,130,178,45.5,2022-2023,serie-a
lorenzo tonelli,Empoli,0,0,0,1,,2022-2023,serie-a
william troostekong,Salernitana,7,0,1,13,66.7,2022-2023,serie-a
frank tsadjout,Cremonese,22,4,4,39,49.6,2022-2023,serie-a
alessandro tuia,Lecce,9,0,1,34,41.7,2022-2023,serie-a
martin turk,Sampdoria,0,0,0,6,100.0,2022-2023,serie-a
destiny udogie,Udinese,37,5,29,175,53.1,2022-2023,serie-a
samir ujkani,Empoli,0,0,0,0,,2022-2023,serie-a
samuel umtiti,Lecce,32,0,2,167,56.7,2022-2023,serie-a
diego valencia,Salernitana,8,0,5,10,33.3,2022-2023,serie-a
emanuele valeri,Cremonese,27,5,147,190,33.3,2022-2023,serie-a
mattia valoti,Monza,16,2,2,23,44.7,2022-2023,serie-a
johan vasquez,Cremonese,21,0,4,129,44.3,2022-2023,serie-a
matias vecino,Lazio,27,2,1,107,58.5,2022-2023,serie-a
miguel veloso,Hellas Verona,20,1,62,114,50.0,2022-2023,serie-a
lorenzo venuti,Fiorentina,7,1,37,53,52.6,2022-2023,serie-a
daniele verde,Spezia,2,3,68,50,0.0,2022-2023,serie-a
simone verdi,Hellas Verona,15,1,77,66,39.1,2022-2023,serie-a
valerio verre,Sampdoria,14,2,33,61,50.0,2022-2023,serie-a
guglielmo vicario,Empoli,0,0,0,29,81.8,2022-2023,serie-a
ronaldo vieira,Torino,1,0,1,2,0.0,2022-2023,serie-a
ronaldo vieira,Sampdoria,21,0,1,75,42.1,2022-2023,serie-a
emanuel vignato,Bologna,3,0,2,10,50.0,2022-2023,serie-a
emanuel vignato,Empoli,1,0,2,3,66.7,2022-2023,serie-a
samuele vignato,Monza,0,0,2,1,33.3,2022-2023,serie-a
tonny vilhena,Salernitana,34,1,52,126,22.7,2022-2023,serie-a
gonzalo villar,Sampdoria,17,0,7,55,64.3,2022-2023,serie-a
matias vina,Roma,4,0,2,5,100.0,2022-2023,serie-a
dusan vlahovic,Juventus,19,22,7,55,39.1,2022-2023,serie-a
nikola vlasic,Torino,32,15,46,128,33.8,2022-2023,serie-a
joel voelkerling persson,Lecce,3,0,4,7,44.4,2022-2023,serie-a
mergim vojvoda,Torino,19,2,43,117,35.7,2022-2023,serie-a
cristian volpato,Roma,7,0,9,18,50.0,2022-2023,serie-a
lukas vorlicky,Atalanta,0,0,1,5,50.0,2022-2023,serie-a
aster vranckx,Milan,6,0,3,12,44.4,2022-2023,serie-a
stefan de vrij,Inter,15,0,0,100,73.2,2022-2023,serie-a
walace,Udinese,40,0,21,297,44.2,2022-2023,serie-a
sebastian walukiewicz,Empoli,5,0,0,21,36.4,2022-2023,serie-a
georginio wijnaldum,Roma,3,1,4,32,72.2,2022-2023,serie-a
harry winks,Sampdoria,15,1,46,120,33.3,2022-2023,serie-a
przemysaw wisniewski,Spezia,13,0,2,46,71.4,2022-2023,serie-a
gerard yepes,Sampdoria,7,0,0,13,71.4,2022-2023,serie-a
mattia zaccagni,Lazio,53,5,62,132,34.1,2022-2023,serie-a
denis zakaria,Juventus,0,0,3,5,,2022-2023,serie-a
nicola zalewski,Roma,22,1,76,135,20.0,2022-2023,serie-a
andrefrank zambo anguissa,Napoli,44,2,24,226,63.5,2022-2023,serie-a
luca zanimacchia,Cremonese,9,2,46,48,23.1,2022-2023,serie-a
nicolo zaniolo,Roma,22,4,20,39,38.5,2022-2023,serie-a
alessandro zanoli,Sampdoria,4,0,33,79,34.5,2022-2023,serie-a
alessandro zanoli,Napoli,0,0,1,0,0.0,2022-2023,serie-a
mattia zanotti,Inter,2,0,0,2,0.0,2022-2023,serie-a
duvan zapata,Atalanta,17,7,29,42,49.4,2022-2023,serie-a
davide zappacosta,Atalanta,18,2,59,90,20.0,2022-2023,serie-a
karim zedadka,Napoli,0,0,1,0,50.0,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,0,0,1,1,,2022-2023,serie-a
marvin zeegelaar,Udinese,13,1,4,16,80.0,2022-2023,serie-a
alessio zerbin,Napoli,9,1,1,8,0.0,2022-2023,serie-a
piotr zielinski,Napoli,21,2,112,102,23.5,2022-2023,serie-a
david zima,Torino,4,0,0,24,62.5,2022-2023,serie-a
joshua zirkzee,Bologna,8,2,1,19,32.4,2022-2023,serie-a
jeroen zoet,Spezia,0,0,0,8,,2022-2023,serie-a
nadir zortea,Atalanta,4,0,10,14,83.3,2022-2023,serie-a
nadir zortea,Sassuolo,11,0,33,35,42.9,2022-2023,serie-a
petar zovko,Spezia,0,0,0,2,,2022-2023,serie-a
szymon zurkowski,Fiorentina,1,0,1,2,50.0,2022-2023,serie-a
szymon zurkowski,Spezia,15,0,4,26,37.5,2022-2023,serie-a
milan uric,Hellas Verona,24,5,0,30,77.6,2022-2023,serie-a
filip uricic,Sampdoria,38,0,41,110,32.6,2022-2023,serie-a
