Player,Pos,Squad,Height,Value,Season,Competition
saba sazonov,Centre-Back,Torino FC,1.94,2800000.0,2023-2024,serie-a
koffi djidji,Centre-Back,Torino FC,1.84,2500000.0,2023-2024,serie-a
adam masina,Centre-Back,Torino FC,1.91,1500000.0,2023-2024,serie-a
alessandro dellavalle,Centre-Back,Torino FC,1.89,800000.0,2023-2024,serie-a
ange caumenan nguessan,Centre-Back,Torino FC,1.87,200000.0,2023-2024,serie-a
ricardo rodriguez,Left-Back,Torino FC,1.82,3500000.0,2023-2024,serie-a
vimoj muntu wa mungu,Left-Back,Torino FC,1.67,300000.0,2023-2024,serie-a
jacopo antolini,Left-Back,Torino FC,,100000.0,2023-2024,serie-a
mergim vojvoda,Right-Back,Torino FC,1.87,3000000.0,2023-2024,serie-a
come bianay balcot,Right-Back,Torino FC,1.88,200000.0,2023-2024,serie-a
samuele ricci,Defensive Midfield,Torino FC,1.81,22000000.0,2023-2024,serie-a
adrien tameze,Defensive Midfield,Torino FC,1.82,5000000.0,2023-2024,serie-a
ivan ilic,Central Midfield,Torino FC,1.86,18000000.0,2023-2024,serie-a
karol linetty,Central Midfield,Torino FC,1.75,3500000.0,2023-2024,serie-a
emirhan ilkhan,Central Midfield,Torino FC,1.75,3000000.0,2023-2024,serie-a
gvidas gineitis,Central Midfield,Torino FC,1.91,2000000.0,2023-2024,serie-a
aaron ciammaglichella,Central Midfield,Torino FC,1.8,1000000.0,2023-2024,serie-a
raoul bellanova,Right Midfield,Torino FC,1.88,15000000.0,2023-2024,serie-a
brandon soppy,Right Midfield,Torino FC,1.8,2000000.0,2023-2024,serie-a
brian bayeye,Right Midfield,Torino FC,1.82,400000.0,2023-2024,serie-a
ali dembele,Right Midfield,Torino FC,1.89,300000.0,2023-2024,serie-a
valentino lazaro,Left Midfield,Torino FC,1.81,3500000.0,2023-2024,serie-a
nikola vlasic,Attacking Midfield,Torino FC,1.79,10000000.0,2023-2024,serie-a
simone verdi,Attacking Midfield,Torino FC,1.74,2500000.0,2023-2024,serie-a
jonathan silva,Attacking Midfield,Torino FC,1.86,400000.0,2023-2024,serie-a
nemanja radonjic,Left Winger,Torino FC,1.82,2800000.0,2023-2024,serie-a
yann karamoh,Left Winger,Torino FC,1.84,2500000.0,2023-2024,serie-a
alieu njie,Left Winger,Torino FC,1.85,300000.0,2023-2024,serie-a
demba seck,Right Winger,Torino FC,1.9,2000000.0,2023-2024,serie-a
zanos savva,Right Winger,Torino FC,1.91,1000000.0,2023-2024,serie-a
uros kabic,Right Winger,Torino FC,1.83,1000000.0,2023-2024,serie-a
duvan zapata,Centre-Forward,Torino FC,1.88,8000000.0,2023-2024,serie-a
antonio sanabria,Centre-Forward,Torino FC,1.8,7000000.0,2023-2024,serie-a
pietro pellegri,Centre-Forward,Torino FC,1.89,3000000.0,2023-2024,serie-a
david okereke,Centre-Forward,Torino FC,1.81,2400000.0,2023-2024,serie-a
ivan provedel,Goalkeeper,SS Lazio,1.94,14000000.0,2023-2024,serie-a
christos mandas,Goalkeeper,SS Lazio,1.89,3000000.0,2023-2024,serie-a
luigi sepe,Goalkeeper,SS Lazio,1.85,500000.0,2023-2024,serie-a
federico magro,Goalkeeper,SS Lazio,1.9,250000.0,2023-2024,serie-a
marius adamonis,Goalkeeper,SS Lazio,1.91,200000.0,2023-2024,serie-a
alessio furlanetto,Goalkeeper,SS Lazio,1.91,50000.0,2023-2024,serie-a
davide renzetti,Goalkeeper,SS Lazio,1.94,50000.0,2023-2024,serie-a
alessio romagnoli,Centre-Back,SS Lazio,1.85,15000000.0,2023-2024,serie-a
nicolo casale,Centre-Back,SS Lazio,1.91,14000000.0,2023-2024,serie-a
mario gila,Centre-Back,SS Lazio,1.85,13000000.0,2023-2024,serie-a
patric,Centre-Back,SS Lazio,1.84,4000000.0,2023-2024,serie-a
fabio andrea ruggeri,Centre-Back,SS Lazio,1.84,200000.0,2023-2024,serie-a
matteo dutu,Centre-Back,SS Lazio,1.92,200000.0,2023-2024,serie-a
luca pellegrini,Left-Back,SS Lazio,1.78,3500000.0,2023-2024,serie-a
dimitrije kamenovic,Left-Back,SS Lazio,1.89,800000.0,2023-2024,serie-a
adam marusic,Right-Back,SS Lazio,1.85,5000000.0,2023-2024,serie-a
elseid hysaj,Right-Back,SS Lazio,1.82,2500000.0,2023-2024,serie-a
nicolo rovella,Defensive Midfield,SS Lazio,1.79,18000000.0,2023-2024,serie-a
danilo cataldi,Defensive Midfield,SS Lazio,1.8,5500000.0,2023-2024,serie-a
matteo guendouzi,Central Midfield,SS Lazio,1.85,25000000.0,2023-2024,serie-a
toma basic,Central Midfield,SS Lazio,1.9,2800000.0,2023-2024,serie-a
matias vecino,Central Midfield,SS Lazio,1.87,2500000.0,2023-2024,serie-a
larsson coulibaly,Central Midfield,SS Lazio,1.8,50000.0,2023-2024,serie-a
manuel lazzari,Right Midfield,SS Lazio,1.74,4000000.0,2023-2024,serie-a
daichi kamada,Attacking Midfield,SS Lazio,1.8,18000000.0,2023-2024,serie-a
luis alberto,Attacking Midfield,SS Lazio,1.83,11000000.0,2023-2024,serie-a
andre anderson,Attacking Midfield,SS Lazio,1.8,400000.0,2023-2024,serie-a
luca napolitano,Attacking Midfield,SS Lazio,1.71,50000.0,2023-2024,serie-a
mattia zaccagni,Left Winger,SS Lazio,1.77,20000000.0,2023-2024,serie-a
sana fernandes,Left Winger,SS Lazio,1.65,800000.0,2023-2024,serie-a
gustav isaksen,Right Winger,SS Lazio,1.81,12000000.0,2023-2024,serie-a
felipe anderson,Right Winger,SS Lazio,1.75,8000000.0,2023-2024,serie-a
pedro,Right Winger,SS Lazio,1.67,1000000.0,2023-2024,serie-a
diego gonzalez,Right Winger,SS Lazio,1.77,1000000.0,2023-2024,serie-a
cristiano lombardi,Right Winger,SS Lazio,1.8,100000.0,2023-2024,serie-a
taty castellanos,Centre-Forward,SS Lazio,1.78,15000000.0,2023-2024,serie-a
ciro immobile,Centre-Forward,SS Lazio,1.85,4000000.0,2023-2024,serie-a
josep martinez,Goalkeeper,Genoa CFC,1.91,8000000.0,2023-2024,serie-a
nicola leali,Goalkeeper,Genoa CFC,1.93,600000.0,2023-2024,serie-a
franz stolz,Goalkeeper,Genoa CFC,1.93,200000.0,2023-2024,serie-a
simone calvani,Goalkeeper,Genoa CFC,1.89,150000.0,2023-2024,serie-a
daniele sommariva,Goalkeeper,Genoa CFC,1.85,100000.0,2023-2024,serie-a
radu dragusin,Centre-Back,Genoa CFC,1.91,25000000.0,2023-2024,serie-a
koni de winter,Centre-Back,Genoa CFC,1.91,12000000.0,2023-2024,serie-a
johan vasquez,Centre-Back,Genoa CFC,1.85,10000000.0,2023-2024,serie-a
alan matturro,Centre-Back,Genoa CFC,1.89,4000000.0,2023-2024,serie-a
mattia bani,Centre-Back,Genoa CFC,1.88,2500000.0,2023-2024,serie-a
giorgio cittadini,Centre-Back,Genoa CFC,1.93,2400000.0,2023-2024,serie-a
alessandro vogliacco,Centre-Back,Genoa CFC,1.86,2000000.0,2023-2024,serie-a
davide biraschi,Centre-Back,Genoa CFC,1.82,900000.0,2023-2024,serie-a
faroukou cisse,Centre-Back,Genoa CFC,1.87,200000.0,2023-2024,serie-a
tommaso pittino,Centre-Back,Genoa CFC,1.89,150000.0,2023-2024,serie-a
djed spence,Left-Back,Genoa CFC,1.84,8000000.0,2023-2024,serie-a
aaron martin,Left-Back,Genoa CFC,1.78,5000000.0,2023-2024,serie-a
ridgeciano haps,Left-Back,Genoa CFC,1.75,900000.0,2023-2024,serie-a
silvan hefti,Right-Back,Genoa CFC,1.83,2500000.0,2023-2024,serie-a
stefano sabelli,Right-Back,Genoa CFC,1.76,1500000.0,2023-2024,serie-a
emil bohinen,Defensive Midfield,Genoa CFC,1.89,1800000.0,2023-2024,serie-a
filip jagiello,Defensive Midfield,Genoa CFC,1.79,1100000.0,2023-2024,serie-a
milan badelj,Defensive Midfield,Genoa CFC,1.86,800000.0,2023-2024,serie-a
morten frendrup,Central Midfield,Genoa CFC,1.78,15000000.0,2023-2024,serie-a
berkan kutlu,Central Midfield,Genoa CFC,1.86,3800000.0,2023-2024,serie-a
morten thorsby,Central Midfield,Genoa CFC,1.88,3000000.0,2023-2024,serie-a
pablo galdames,Central Midfield,Genoa CFC,1.76,1500000.0,2023-2024,serie-a
filippo melegoni,Central Midfield,Genoa CFC,1.86,1200000.0,2023-2024,serie-a
kevin strootman,Central Midfield,Genoa CFC,1.86,800000.0,2023-2024,serie-a
leandre kuavita,Central Midfield,Genoa CFC,1.8,400000.0,2023-2024,serie-a
riccardo arboscello,Central Midfield,Genoa CFC,,200000.0,2023-2024,serie-a
ruslan malinovskyi,Attacking Midfield,Genoa CFC,1.81,8000000.0,2023-2024,serie-a
mattia aramu,Attacking Midfield,Genoa CFC,1.8,1300000.0,2023-2024,serie-a
christos papadopoulos,Attacking Midfield,Genoa CFC,1.88,800000.0,2023-2024,serie-a
junior messias,Right Winger,Genoa CFC,1.74,2500000.0,2023-2024,serie-a
seydou fini,Right Winger,Genoa CFC,1.78,1000000.0,2023-2024,serie-a
albert gudmundsson,Second Striker,Genoa CFC,1.77,30000000.0,2023-2024,serie-a
mateo retegui,Centre-Forward,Genoa CFC,1.86,16000000.0,2023-2024,serie-a
vitinha,Centre-Forward,Genoa CFC,1.78,14000000.0,2023-2024,serie-a
david ankeye,Centre-Forward,Genoa CFC,1.91,2000000.0,2023-2024,serie-a
caleb ekuban,Centre-Forward,Genoa CFC,1.82,1500000.0,2023-2024,serie-a
george puscas,Centre-Forward,Genoa CFC,1.88,1500000.0,2023-2024,serie-a
massimo coda,Centre-Forward,Genoa CFC,1.84,1000000.0,2023-2024,serie-a
yoan bornosuzov,Centre-Forward,Genoa CFC,1.95,100000.0,2023-2024,serie-a
maduka okoye,Goalkeeper,Udinese Calcio,1.98,4000000.0,2023-2024,serie-a
marco silvestri,Goalkeeper,Udinese Calcio,1.91,1000000.0,2023-2024,serie-a
daniele padelli,Goalkeeper,Udinese Calcio,1.91,150000.0,2023-2024,serie-a
federico mosca,Goalkeeper,Udinese Calcio,1.92,100000.0,2023-2024,serie-a
edoardo piana,Goalkeeper,Udinese Calcio,1.98,25000.0,2023-2024,serie-a
joel malusa,Goalkeeper,Udinese Calcio,,,2023-2024,serie-a
nehuen perez,Centre-Back,Udinese Calcio,1.86,13000000.0,2023-2024,serie-a
jaka bijol,Centre-Back,Udinese Calcio,1.9,10000000.0,2023-2024,serie-a
thomas kristensen,Centre-Back,Udinese Calcio,1.98,4500000.0,2023-2024,serie-a
enzo ebosse,Centre-Back,Udinese Calcio,1.85,2500000.0,2023-2024,serie-a
lautaro giannetti,Centre-Back,Udinese Calcio,1.85,2500000.0,2023-2024,serie-a
adam masina,Centre-Back,Udinese Calcio,1.91,1500000.0,2023-2024,serie-a
matteo palma,Centre-Back,Udinese Calcio,1.94,1000000.0,2023-2024,serie-a
christian kabasele,Centre-Back,Udinese Calcio,1.87,1000000.0,2023-2024,serie-a
antonio tikvic,Centre-Back,Udinese Calcio,1.95,700000.0,2023-2024,serie-a
axel guessand,Centre-Back,Udinese Calcio,1.92,500000.0,2023-2024,serie-a
james abankwah,Centre-Back,Udinese Calcio,1.88,300000.0,2023-2024,serie-a
samuel john nwachukwu,Centre-Back,Udinese Calcio,1.91,150000.0,2023-2024,serie-a
jordan zemura,Left-Back,Udinese Calcio,1.73,5000000.0,2023-2024,serie-a
hassane kamara,Left-Back,Udinese Calcio,1.7,4500000.0,2023-2024,serie-a
festy ebosele,Right-Back,Udinese Calcio,1.8,6000000.0,2023-2024,serie-a
kingsley ehizibue,Right-Back,Udinese Calcio,1.89,2200000.0,2023-2024,serie-a
joao ferreira,Right-Back,Udinese Calcio,1.85,2000000.0,2023-2024,serie-a
walace,Defensive Midfield,Udinese Calcio,1.88,6000000.0,2023-2024,serie-a
etienne camara,Defensive Midfield,Udinese Calcio,1.91,1500000.0,2023-2024,serie-a
sandi lovric,Central Midfield,Udinese Calcio,1.8,8000000.0,2023-2024,serie-a
martin payero,Central Midfield,Udinese Calcio,1.82,4500000.0,2023-2024,serie-a
oier zarraga,Central Midfield,Udinese Calcio,1.75,2000000.0,2023-2024,serie-a
roberto pereyra,Central Midfield,Udinese Calcio,1.82,2000000.0,2023-2024,serie-a
domingos quina,Central Midfield,Udinese Calcio,1.73,1500000.0,2023-2024,serie-a
marco ballarini,Central Midfield,Udinese Calcio,1.86,75000.0,2023-2024,serie-a
bor zunec,Central Midfield,Udinese Calcio,,10000.0,2023-2024,serie-a
lazar samardzic,Attacking Midfield,Udinese Calcio,1.84,20000000.0,2023-2024,serie-a
simone pafundi,Attacking Midfield,Udinese Calcio,1.66,10000000.0,2023-2024,serie-a
david pejicic,Attacking Midfield,Udinese Calcio,,1000000.0,2023-2024,serie-a
marley ake,Left Winger,Udinese Calcio,1.78,1600000.0,2023-2024,serie-a
florian thauvin,Second Striker,Udinese Calcio,1.81,3000000.0,2023-2024,serie-a
beto,Centre-Forward,Udinese Calcio,1.94,20000000.0,2023-2024,serie-a
lorenzo lucca,Centre-Forward,Udinese Calcio,2.01,12000000.0,2023-2024,serie-a
brenner,Centre-Forward,Udinese Calcio,1.75,7000000.0,2023-2024,serie-a
keinan davis,Centre-Forward,Udinese Calcio,1.89,3000000.0,2023-2024,serie-a
isaac success,Centre-Forward,Udinese Calcio,1.82,2500000.0,2023-2024,serie-a
gerard deulofeu,Centre-Forward,Udinese Calcio,1.77,1000000.0,2023-2024,serie-a
vivaldo semedo,Centre-Forward,Udinese Calcio,1.92,500000.0,2023-2024,serie-a
sekou diawara,Centre-Forward,Udinese Calcio,1.87,250000.0,2023-2024,serie-a
lorenzo montipo,Goalkeeper,Hellas Verona,1.91,3500000.0,2023-2024,serie-a
simone perilli,Goalkeeper,Hellas Verona,1.96,200000.0,2023-2024,serie-a
giacomo toniolo,Goalkeeper,Hellas Verona,,100000.0,2023-2024,serie-a
mattia chiesa,Goalkeeper,Hellas Verona,1.9,100000.0,2023-2024,serie-a
alessandro berardi,Goalkeeper,Hellas Verona,1.85,50000.0,2023-2024,serie-a
isak hien,Centre-Back,Hellas Verona,1.91,20000000.0,2023-2024,serie-a
diego coppola,Centre-Back,Hellas Verona,1.93,6000000.0,2023-2024,serie-a
bruno amione,Centre-Back,Hellas Verona,1.87,3000000.0,2023-2024,serie-a
giangiacomo magnani,Centre-Back,Hellas Verona,1.92,3000000.0,2023-2024,serie-a
pawe dawidowicz,Centre-Back,Hellas Verona,1.89,3000000.0,2023-2024,serie-a
federico ceccherini,Centre-Back,Hellas Verona,1.87,1000000.0,2023-2024,serie-a
koray gunter,Centre-Back,Hellas Verona,1.85,850000.0,2023-2024,serie-a
christian corradi,Centre-Back,Hellas Verona,,800000.0,2023-2024,serie-a
nicolo calabrese,Centre-Back,Hellas Verona,,150000.0,2023-2024,serie-a
josh doig,Left-Back,Hellas Verona,1.89,6000000.0,2023-2024,serie-a
juan cabal,Left-Back,Hellas Verona,1.86,3500000.0,2023-2024,serie-a
ruben vinagre,Left-Back,Hellas Verona,1.74,2400000.0,2023-2024,serie-a
filippo terracciano,Right-Back,Hellas Verona,1.86,4500000.0,2023-2024,serie-a
fabien centonze,Right-Back,Hellas Verona,1.82,3000000.0,2023-2024,serie-a
jackson tchatchoua,Right-Back,Hellas Verona,1.8,3000000.0,2023-2024,serie-a
davide faraoni,Right-Back,Hellas Verona,1.8,1500000.0,2023-2024,serie-a
martin hongla,Defensive Midfield,Hellas Verona,1.82,2500000.0,2023-2024,serie-a
dani silva,Defensive Midfield,Hellas Verona,1.8,2000000.0,2023-2024,serie-a
reda belahyane,Defensive Midfield,Hellas Verona,1.73,500000.0,2023-2024,serie-a
charlys,Defensive Midfield,Hellas Verona,1.88,100000.0,2023-2024,serie-a
joselito,Defensive Midfield,Hellas Verona,1.84,75000.0,2023-2024,serie-a
michael folorunsho,Central Midfield,Hellas Verona,1.9,8500000.0,2023-2024,serie-a
suat serdar,Central Midfield,Hellas Verona,1.84,5000000.0,2023-2024,serie-a
ondrej duda,Central Midfield,Hellas Verona,1.8,4000000.0,2023-2024,serie-a
nicola patane,Right Midfield,Hellas Verona,,150000.0,2023-2024,serie-a
darko lazovic,Left Midfield,Hellas Verona,1.81,1500000.0,2023-2024,serie-a
tomas suslov,Attacking Midfield,Hellas Verona,1.74,7000000.0,2023-2024,serie-a
alphadjo cisse,Attacking Midfield,Hellas Verona,1.81,1400000.0,2023-2024,serie-a
riccardo saponara,Attacking Midfield,Hellas Verona,1.83,700000.0,2023-2024,serie-a
ajdin hrustic,Attacking Midfield,Hellas Verona,1.8,600000.0,2023-2024,serie-a
stefan mitrovic,Left Winger,Hellas Verona,1.82,1800000.0,2023-2024,serie-a
jayden braaf,Left Winger,Hellas Verona,1.81,800000.0,2023-2024,serie-a
cyril ngonge,Right Winger,Hellas Verona,1.8,12000000.0,2023-2024,serie-a
tijjani noslin,Right Winger,Hellas Verona,1.78,10000000.0,2023-2024,serie-a
jordi mboula,Right Winger,Hellas Verona,1.83,1200000.0,2023-2024,serie-a
elayis tavsan,Right Winger,Hellas Verona,1.83,1000000.0,2023-2024,serie-a
yayah kallon,Right Winger,Hellas Verona,1.75,1000000.0,2023-2024,serie-a
denis cazzadori,Second Striker,Hellas Verona,1.75,125000.0,2023-2024,serie-a
karol swiderski,Centre-Forward,Hellas Verona,1.84,5000000.0,2023-2024,serie-a
federico bonazzoli,Centre-Forward,Hellas Verona,1.85,2500000.0,2023-2024,serie-a
thomas henry,Centre-Forward,Hellas Verona,1.91,2000000.0,2023-2024,serie-a
siren diao,Centre-Forward,Hellas Verona,1.89,1500000.0,2023-2024,serie-a
milan djuric,Centre-Forward,Hellas Verona,1.99,1500000.0,2023-2024,serie-a
juan manuel cruz,Centre-Forward,Hellas Verona,1.85,450000.0,2023-2024,serie-a
junior ajayi,Centre-Forward,Hellas Verona,1.85,150000.0,2023-2024,serie-a
alessio cragno,Goalkeeper,US Sassuolo,1.84,1500000.0,2023-2024,serie-a
andrea consigli,Goalkeeper,US Sassuolo,1.89,800000.0,2023-2024,serie-a
daniel theiner,Goalkeeper,US Sassuolo,,150000.0,2023-2024,serie-a
gianluca pegolo,Goalkeeper,US Sassuolo,1.83,100000.0,2023-2024,serie-a
alessandro scacchetti,Goalkeeper,US Sassuolo,,10000.0,2023-2024,serie-a
mattia viti,Centre-Back,US Sassuolo,1.9,5000000.0,2023-2024,serie-a
marash kumbulla,Centre-Back,US Sassuolo,1.91,4500000.0,2023-2024,serie-a
martin erlic,Centre-Back,US Sassuolo,1.93,3000000.0,2023-2024,serie-a
ruan,Centre-Back,US Sassuolo,1.87,2500000.0,2023-2024,serie-a
gian marco ferrari,Centre-Back,US Sassuolo,1.89,1400000.0,2023-2024,serie-a
kevin miranda,Centre-Back,US Sassuolo,1.88,350000.0,2023-2024,serie-a
seb loeffen,Centre-Back,US Sassuolo,1.88,150000.0,2023-2024,serie-a
matias vina,Left-Back,US Sassuolo,1.75,8000000.0,2023-2024,serie-a
josh doig,Left-Back,US Sassuolo,1.89,6000000.0,2023-2024,serie-a
matteo falasca,Left-Back,US Sassuolo,,150000.0,2023-2024,serie-a
jeremy toljan,Right-Back,US Sassuolo,1.82,3500000.0,2023-2024,serie-a
filippo missori,Right-Back,US Sassuolo,1.82,1500000.0,2023-2024,serie-a
yeferson paz,Right-Back,US Sassuolo,1.76,500000.0,2023-2024,serie-a
maxime lopez,Defensive Midfield,US Sassuolo,1.67,7500000.0,2023-2024,serie-a
daniel boloca,Defensive Midfield,US Sassuolo,1.85,7000000.0,2023-2024,serie-a
luca lipani,Defensive Midfield,US Sassuolo,1.85,4000000.0,2023-2024,serie-a
uros racic,Defensive Midfield,US Sassuolo,1.93,2500000.0,2023-2024,serie-a
matheus henrique,Central Midfield,US Sassuolo,1.75,8500000.0,2023-2024,serie-a
justin kumi,Central Midfield,US Sassuolo,,800000.0,2023-2024,serie-a
pedro obiang,Central Midfield,US Sassuolo,1.86,500000.0,2023-2024,serie-a
salim abubakar,Central Midfield,US Sassuolo,,25000.0,2023-2024,serie-a
marcus pedersen,Right Midfield,US Sassuolo,1.84,5500000.0,2023-2024,serie-a
kristian thorstvedt,Attacking Midfield,US Sassuolo,1.89,8000000.0,2023-2024,serie-a
nedim bajrami,Attacking Midfield,US Sassuolo,1.79,4500000.0,2023-2024,serie-a
cristian volpato,Attacking Midfield,US Sassuolo,1.87,4500000.0,2023-2024,serie-a
armand lauriente,Left Winger,US Sassuolo,1.71,10000000.0,2023-2024,serie-a
emil konradsen ceide,Left Winger,US Sassuolo,1.85,2000000.0,2023-2024,serie-a
domenico berardi,Right Winger,US Sassuolo,1.83,10000000.0,2023-2024,serie-a
samu castillejo,Right Winger,US Sassuolo,1.82,600000.0,2023-2024,serie-a
andrea pinamonti,Centre-Forward,US Sassuolo,1.85,15000000.0,2023-2024,serie-a
agustin alvarez,Centre-Forward,US Sassuolo,1.77,4500000.0,2023-2024,serie-a
samuele mulattieri,Centre-Forward,US Sassuolo,1.83,4000000.0,2023-2024,serie-a
gregoire defrel,Centre-Forward,US Sassuolo,1.79,1000000.0,2023-2024,serie-a
wladimiro falcone,Goalkeeper,US Lecce,1.95,5000000.0,2023-2024,serie-a
federico brancolini,Goalkeeper,US Lecce,1.92,200000.0,2023-2024,serie-a
alexandru borbei,Goalkeeper,US Lecce,1.91,150000.0,2023-2024,serie-a
jasper samooja,Goalkeeper,US Lecce,1.93,75000.0,2023-2024,serie-a
marin pongracic,Centre-Back,US Lecce,1.93,7000000.0,2023-2024,serie-a
federico baschirotto,Centre-Back,US Lecce,1.87,6000000.0,2023-2024,serie-a
ahmed touba,Centre-Back,US Lecce,1.9,1600000.0,2023-2024,serie-a
kastriot dermaku,Centre-Back,US Lecce,1.94,250000.0,2023-2024,serie-a
sebastian esposito,Centre-Back,US Lecce,1.91,200000.0,2023-2024,serie-a
mats lemmens,Centre-Back,US Lecce,1.86,150000.0,2023-2024,serie-a
zinedin smajlovic,Centre-Back,US Lecce,1.91,100000.0,2023-2024,serie-a
patrick dorgu,Left-Back,US Lecce,1.85,12000000.0,2023-2024,serie-a
antonino gallo,Left-Back,US Lecce,1.83,4500000.0,2023-2024,serie-a
valentin gendrey,Right-Back,US Lecce,1.79,7000000.0,2023-2024,serie-a
lorenzo venuti,Right-Back,US Lecce,1.79,1200000.0,2023-2024,serie-a
ylber ramadani,Defensive Midfield,US Lecce,1.85,4000000.0,2023-2024,serie-a
alexis blin,Defensive Midfield,US Lecce,1.86,3000000.0,2023-2024,serie-a
giacomo faticanti,Defensive Midfield,US Lecce,1.86,800000.0,2023-2024,serie-a
youssef maleh,Central Midfield,US Lecce,1.79,4500000.0,2023-2024,serie-a
joan gonzalez,Central Midfield,US Lecce,1.9,4500000.0,2023-2024,serie-a
mohamed kaba,Central Midfield,US Lecce,1.85,3500000.0,2023-2024,serie-a
hamza rafia,Central Midfield,US Lecce,1.81,1700000.0,2023-2024,serie-a
daniel samek,Central Midfield,US Lecce,1.84,1200000.0,2023-2024,serie-a
thorir johann helgason,Central Midfield,US Lecce,1.87,1000000.0,2023-2024,serie-a
medon berisha,Central Midfield,US Lecce,1.86,1000000.0,2023-2024,serie-a
remi oudin,Attacking Midfield,US Lecce,1.86,3500000.0,2023-2024,serie-a
marcin listkowski,Attacking Midfield,US Lecce,1.78,200000.0,2023-2024,serie-a
lameck banda,Left Winger,US Lecce,1.69,6000000.0,2023-2024,serie-a
federico di francesco,Left Winger,US Lecce,1.71,1400000.0,2023-2024,serie-a
nicola sansone,Left Winger,US Lecce,1.74,1000000.0,2023-2024,serie-a
gabriel strefezza,Right Winger,US Lecce,1.68,6000000.0,2023-2024,serie-a
pontus almqvist,Right Winger,US Lecce,1.83,3000000.0,2023-2024,serie-a
santiago pierotti,Right Winger,US Lecce,1.89,2500000.0,2023-2024,serie-a
jeppe corfitzen,Right Winger,US Lecce,1.79,400000.0,2023-2024,serie-a
nikola krstovic,Centre-Forward,US Lecce,1.85,6000000.0,2023-2024,serie-a
roberto piccoli,Centre-Forward,US Lecce,1.9,4000000.0,2023-2024,serie-a
assan ceesay,Centre-Forward,US Lecce,1.88,2000000.0,2023-2024,serie-a
rares burnete,Centre-Forward,US Lecce,1.85,700000.0,2023-2024,serie-a
joel voelkerling persson,Centre-Forward,US Lecce,1.94,400000.0,2023-2024,serie-a
simone scuffet,Goalkeeper,Cagliari Calcio,1.93,2500000.0,2023-2024,serie-a
boris radunovic,Goalkeeper,Cagliari Calcio,1.94,1000000.0,2023-2024,serie-a
velizariliya iliev,Goalkeeper,Cagliari Calcio,1.94,100000.0,2023-2024,serie-a
simone aresti,Goalkeeper,Cagliari Calcio,1.87,75000.0,2023-2024,serie-a
alberto dossena,Centre-Back,Cagliari Calcio,1.95,5000000.0,2023-2024,serie-a
adam obert,Centre-Back,Cagliari Calcio,1.88,3500000.0,2023-2024,serie-a
mateusz wieteska,Centre-Back,Cagliari Calcio,1.87,3000000.0,2023-2024,serie-a
yerry mina,Centre-Back,Cagliari Calcio,1.95,3000000.0,2023-2024,serie-a
pantelis hatzidiakos,Centre-Back,Cagliari Calcio,1.85,2500000.0,2023-2024,serie-a
giorgio altare,Centre-Back,Cagliari Calcio,1.9,2000000.0,2023-2024,serie-a
edoardo goldaniga,Centre-Back,Cagliari Calcio,1.93,1200000.0,2023-2024,serie-a
elio capradossi,Centre-Back,Cagliari Calcio,1.85,300000.0,2023-2024,serie-a
tommaso augello,Left-Back,Cagliari Calcio,1.8,2000000.0,2023-2024,serie-a
paulo azzi,Left-Back,Cagliari Calcio,1.88,1000000.0,2023-2024,serie-a
gabriele zappa,Right-Back,Cagliari Calcio,1.87,2500000.0,2023-2024,serie-a
alessandro di pardo,Right-Back,Cagliari Calcio,1.82,900000.0,2023-2024,serie-a
matteo prati,Defensive Midfield,Cagliari Calcio,1.85,10000000.0,2023-2024,serie-a
antoine makoumbou,Defensive Midfield,Cagliari Calcio,1.87,4500000.0,2023-2024,serie-a
ibrahim sulemana,Defensive Midfield,Cagliari Calcio,1.8,4000000.0,2023-2024,serie-a
nahitan nandez,Central Midfield,Cagliari Calcio,1.72,5000000.0,2023-2024,serie-a
alessandro deiola,Central Midfield,Cagliari Calcio,1.9,1900000.0,2023-2024,serie-a
marko rog,Central Midfield,Cagliari Calcio,1.8,1300000.0,2023-2024,serie-a
christos kourfalidis,Central Midfield,Cagliari Calcio,1.78,800000.0,2023-2024,serie-a
nunzio lella,Central Midfield,Cagliari Calcio,1.86,750000.0,2023-2024,serie-a
jakub jankto,Left Midfield,Cagliari Calcio,1.84,1200000.0,2023-2024,serie-a
gianluca gaetano,Attacking Midfield,Cagliari Calcio,1.83,6000000.0,2023-2024,serie-a
gaetano oristanio,Attacking Midfield,Cagliari Calcio,1.74,4000000.0,2023-2024,serie-a
gaston pereiro,Attacking Midfield,Cagliari Calcio,1.88,1000000.0,2023-2024,serie-a
nicolas viola,Attacking Midfield,Cagliari Calcio,1.8,800000.0,2023-2024,serie-a
marco mancosu,Attacking Midfield,Cagliari Calcio,1.77,400000.0,2023-2024,serie-a
alessandro vinciguerra,Left Winger,Cagliari Calcio,1.67,200000.0,2023-2024,serie-a
jacopo desogus,Left Winger,Cagliari Calcio,1.74,200000.0,2023-2024,serie-a
zito luvumbo,Centre-Forward,Cagliari Calcio,1.71,7500000.0,2023-2024,serie-a
eldor shomurodov,Centre-Forward,Cagliari Calcio,1.9,5000000.0,2023-2024,serie-a
andrea petagna,Centre-Forward,Cagliari Calcio,1.9,3800000.0,2023-2024,serie-a
gianluca lapadula,Centre-Forward,Cagliari Calcio,1.78,1500000.0,2023-2024,serie-a
