nombre,club_actual,altura,valor,temporada,liga
rodrigo de paul,atletico de madrid,1.8,40000000.0,2022-2023,laliga
koke,atletico de madrid,1.76,16000000.0,2022-2023,laliga
saul niguez,atletico de madrid,1.84,10000000.0,2022-2023,laliga
pablo barrios,atletico de madrid,1.81,5000000.0,2022-2023,laliga
alberto moreno,atletico de madrid,1.75,150000.0,2022-2023,laliga
aitor gismera,atletico de madrid,1.82,150000.0,2022-2023,laliga
marcos llorente,atletico de madrid,1.84,35000000.0,2022-2023,laliga
thomas lemar,atletico de madrid,1.71,22000000.0,2022-2023,laliga
antonio aleman,atletico de madrid,,,2022-2023,laliga
yannick carrasco,atletico de madrid,1.81,25000000.0,2022-2023,laliga
salim el jebari,atletico de madrid,1.78,,2022-2023,laliga
angel correa,atletico de madrid,1.71,30000000.0,2022-2023,laliga
diego bri,atletico de madrid,1.77,150000.0,2022-2023,laliga
joao felix,atletico de madrid,1.81,50000000.0,2022-2023,laliga
matheus cunha,atletico de madrid,1.83,25000000.0,2022-2023,laliga
antoine griezmann,atletico de madrid,1.76,25000000.0,2022-2023,laliga
alvaro morata,atletico de madrid,1.89,20000000.0,2022-2023,laliga
memphis depay,atletico de madrid,1.78,14000000.0,2022-2023,laliga
carlos martin,atletico de madrid,1.8,500000.0,2022-2023,laliga
abde raihani,atletico de madrid,1.87,,2022-2023,laliga
alex remiro,real sociedad,1.91,25000000.0,2022-2023,laliga
andoni zubiaurre,real sociedad,1.89,300000.0,2022-2023,laliga
unai marrero,real sociedad,1.89,250000.0,2022-2023,laliga
egoitz arana,real sociedad,1.97,50000.0,2022-2023,laliga
robin le normand,real sociedad,1.87,35000000.0,2022-2023,laliga
igor zubeldia,real sociedad,1.81,15000000.0,2022-2023,laliga
aritz elustondo,real sociedad,1.8,14000000.0,2022-2023,laliga
jon pacheco,real sociedad,1.84,6000000.0,2022-2023,laliga
aritz arambarri,real sociedad,1.86,500000.0,2022-2023,laliga
aihen munoz,real sociedad,1.75,6000000.0,2022-2023,laliga
diego rico,real sociedad,1.83,3000000.0,2022-2023,laliga
jonathan gomez,real sociedad,1.78,500000.0,2022-2023,laliga
andoni gorosabel,real sociedad,1.74,9000000.0,2022-2023,laliga
martin zubimendi,real sociedad,1.81,40000000.0,2022-2023,laliga
asier illarramendi,real sociedad,1.79,2000000.0,2022-2023,laliga
urko gonzalez de zarate,real sociedad,1.89,700000.0,2022-2023,laliga
mikel merino,real sociedad,1.89,50000000.0,2022-2023,laliga
ander guevara,real sociedad,1.8,2500000.0,2022-2023,laliga
benat turrientes,real sociedad,1.81,2000000.0,2022-2023,laliga
jon ander olasagasti,real sociedad,1.76,1000000.0,2022-2023,laliga
brais mendez,real sociedad,1.84,25000000.0,2022-2023,laliga
david silva,real sociedad,1.7,4000000.0,2022-2023,laliga
pablo marin,real sociedad,1.78,1000000.0,2022-2023,laliga
jon magunazelaia,real sociedad,1.8,700000.0,2022-2023,laliga
ander barrenetxea,real sociedad,1.75,6000000.0,2022-2023,laliga
martin merquelanz,real sociedad,1.76,800000.0,2022-2023,laliga
takefusa kubo,real sociedad,1.73,25000000.0,2022-2023,laliga
mohamedali cho,real sociedad,1.82,12000000.0,2022-2023,laliga
alex sola,real sociedad,1.78,3000000.0,2022-2023,laliga
robert navarro,real sociedad,1.78,3000000.0,2022-2023,laliga
ander martin,real sociedad,1.77,400000.0,2022-2023,laliga
alexander isak,real sociedad,1.92,70000000.0,2022-2023,laliga
mikel oyarzabal,real sociedad,1.81,40000000.0,2022-2023,laliga
umar sadiq,real sociedad,1.91,18000000.0,2022-2023,laliga
alexander srloth,real sociedad,1.95,12000000.0,2022-2023,laliga
jon karrikaburu,real sociedad,1.83,5000000.0,2022-2023,laliga
carlos fernandez,real sociedad,1.85,3000000.0,2022-2023,laliga
geronimo rulli,villarreal cf,1.89,10000000.0,2022-2023,laliga
filip jrgensen,villarreal cf,1.92,1500000.0,2022-2023,laliga
pepe reina,villarreal cf,1.88,700000.0,2022-2023,laliga
iker alvarez,villarreal cf,1.9,500000.0,2022-2023,laliga
gianni cassaro,villarreal cf,1.92,100000.0,2022-2023,laliga
pau torres,villarreal cf,1.92,45000000.0,2022-2023,laliga
jorge cuenca,villarreal cf,1.9,5000000.0,2022-2023,laliga
aissa mandi,villarreal cf,1.86,3000000.0,2022-2023,laliga
mamadou mbacke,villarreal cf,1.89,2800000.0,2022-2023,laliga
raul albiol,villarreal cf,1.9,2500000.0,2022-2023,laliga
adrian de la fuente,villarreal cf,1.79,800000.0,2022-2023,laliga
pervis estupinan,villarreal cf,1.75,32000000.0,2022-2023,laliga
alfonso pedraza,villarreal cf,1.84,15000000.0,2022-2023,laliga
johan mojica,villarreal cf,1.85,3000000.0,2022-2023,laliga
alberto moreno,villarreal cf,1.71,3000000.0,2022-2023,laliga
dani tasende,villarreal cf,1.72,700000.0,2022-2023,laliga
carlos romero,villarreal cf,1.74,100000.0,2022-2023,laliga
juan foyth,villarreal cf,1.87,25000000.0,2022-2023,laliga
kiko femenia,villarreal cf,1.74,2500000.0,2022-2023,laliga
sergio carreira,villarreal cf,1.7,1500000.0,2022-2023,laliga
marcos sanchez,villarreal cf,1.78,,2022-2023,laliga
etienne capoue,villarreal cf,1.89,3000000.0,2022-2023,laliga
francis coquelin,villarreal cf,1.77,3000000.0,2022-2023,laliga
dani parejo,villarreal cf,1.82,6000000.0,2022-2023,laliga
manu morlanes,villarreal cf,1.78,4000000.0,2022-2023,laliga
manu trigueros,villarreal cf,1.78,4000000.0,2022-2023,laliga
ramon terrats,villarreal cf,1.81,4000000.0,2022-2023,laliga
alberto del moral,villarreal cf,1.85,1000000.0,2022-2023,laliga
carlo garcia,villarreal cf,1.82,800000.0,2022-2023,laliga
antonio pacheco,villarreal cf,1.84,400000.0,2022-2023,laliga
rodri alonso,villarreal cf,1.72,100000.0,2022-2023,laliga
giovani lo celso,villarreal cf,1.77,14000000.0,2022-2023,laliga
arnaut danjuma,villarreal cf,1.78,25000000.0,2022-2023,laliga
alex baena,villarreal cf,1.74,20000000.0,2022-2023,laliga
diego collado,villarreal cf,1.83,1000000.0,2022-2023,laliga
yeremy pino,villarreal cf,1.72,40000000.0,2022-2023,laliga
samuel chukwueze,villarreal cf,1.72,25000000.0,2022-2023,laliga
haissem hassan,villarreal cf,1.75,1500000.0,2022-2023,laliga
nicolas jackson,villarreal cf,1.87,30000000.0,2022-2023,laliga
gerard moreno,villarreal cf,1.8,20000000.0,2022-2023,laliga
fer nino,villarreal cf,1.91,3000000.0,2022-2023,laliga
jose luis morales,villarreal cf,1.8,3000000.0,2022-2023,laliga
jorge pascual,villarreal cf,1.87,,2022-2023,laliga
giorgi mamardashvili,valencia cf,1.97,25000000.0,2022-2023,laliga
jaume domenech,valencia cf,1.85,1000000.0,2022-2023,laliga
iago herrerin,valencia cf,1.87,500000.0,2022-2023,laliga
emilio bernad,valencia cf,1.84,300000.0,2022-2023,laliga
cristian rivero,valencia cf,1.88,200000.0,2022-2023,laliga
charlie perez,valencia cf,,25000.0,2022-2023,laliga
mouctar diakhaby,valencia cf,1.92,6000000.0,2022-2023,laliga
cenk ozkacar,valencia cf,1.9,5000000.0,2022-2023,laliga
eray comert,valencia cf,1.83,3500000.0,2022-2023,laliga
gabriel paulista,valencia cf,1.85,2500000.0,2022-2023,laliga
cristhian mosquera,valencia cf,1.91,1000000.0,2022-2023,laliga
ruben iranzo,valencia cf,1.82,200000.0,2022-2023,laliga
jose gaya,valencia cf,1.72,30000000.0,2022-2023,laliga
jesus vazquez,valencia cf,1.82,3000000.0,2022-2023,laliga
toni lato,valencia cf,1.71,2500000.0,2022-2023,laliga
thierry correia,valencia cf,1.76,8000000.0,2022-2023,laliga
dimitri foulquier,valencia cf,1.83,2500000.0,2022-2023,laliga
hugo guillamon,valencia cf,1.78,14000000.0,2022-2023,laliga
uros racic,valencia cf,1.93,6500000.0,2022-2023,laliga
carlos soler,valencia cf,1.8,25000000.0,2022-2023,laliga
yunus musah,valencia cf,1.78,18000000.0,2022-2023,laliga
nico gonzalez,valencia cf,1.88,10000000.0,2022-2023,laliga
ilaix moriba,valencia cf,1.85,4000000.0,2022-2023,laliga
javi guerra,valencia cf,1.87,2000000.0,2022-2023,laliga
koba koindredi,valencia cf,1.84,1000000.0,2022-2023,laliga
tiago ribeiro,valencia cf,1.83,200000.0,2022-2023,laliga
yellu santiago,valencia cf,1.92,100000.0,2022-2023,laliga
andre almeida,valencia cf,1.76,20000000.0,2022-2023,laliga
justin kluivert,valencia cf,1.72,14000000.0,2022-2023,laliga
samuel lino,valencia cf,1.77,16000000.0,2022-2023,laliga
samu castillejo,valencia cf,1.82,6000000.0,2022-2023,laliga
diego lopez,valencia cf,1.72,1500000.0,2022-2023,laliga
fran perez,valencia cf,1.76,500000.0,2022-2023,laliga
manu vallejo,valencia cf,1.67,2400000.0,2022-2023,laliga
maxi gomez,valencia cf,1.86,7000000.0,2022-2023,laliga
hugo duro,valencia cf,1.77,4000000.0,2022-2023,laliga
edinson cavani,valencia cf,1.84,3000000.0,2022-2023,laliga
marcos andre,valencia cf,1.85,2500000.0,2022-2023,laliga
alberto mari,valencia cf,1.83,800000.0,2022-2023,laliga
mario dominguez,valencia cf,1.75,50000.0,2022-2023,laliga
rui silva,real betis balompie,1.91,15000000.0,2022-2023,laliga
dani martin,real betis balompie,1.87,1500000.0,2022-2023,laliga
claudio bravo,real betis balompie,1.84,1000000.0,2022-2023,laliga
fran vieites,real betis balompie,1.96,200000.0,2022-2023,laliga
german garcia,real betis balompie,,,2022-2023,laliga
luiz felipe,real betis balompie,1.87,15000000.0,2022-2023,laliga
edgar gonzalez,real betis balompie,1.92,9000000.0,2022-2023,laliga
german pezzella,real betis balompie,1.87,5000000.0,2022-2023,laliga
victor ruiz,real betis balompie,1.84,1200000.0,2022-2023,laliga
felix garreta,real betis balompie,1.83,200000.0,2022-2023,laliga
ricardo visus,real betis balompie,1.92,150000.0,2022-2023,laliga
alex moreno,real betis balompie,1.79,15000000.0,2022-2023,laliga
abner,real betis balompie,1.81,7000000.0,2022-2023,laliga
juan miranda,real betis balompie,1.85,7000000.0,2022-2023,laliga
youssouf sabaly,real betis balompie,1.73,5000000.0,2022-2023,laliga
aitor ruibal,real betis balompie,1.76,5000000.0,2022-2023,laliga
martin montoya,real betis balompie,1.75,1200000.0,2022-2023,laliga
fran delgado,real betis balompie,1.81,350000.0,2022-2023,laliga
guido rodriguez,real betis balompie,1.85,28000000.0,2022-2023,laliga
william carvalho,real betis balompie,1.87,14000000.0,2022-2023,laliga
paul akouokou,real betis balompie,1.81,3500000.0,2022-2023,laliga
andres guardado,real betis balompie,1.67,1500000.0,2022-2023,laliga
victor camarasa,real betis balompie,1.83,800000.0,2022-2023,laliga
quique fernandez,real betis balompie,1.77,150000.0,2022-2023,laliga
nabil fekir,real betis balompie,1.73,20000000.0,2022-2023,laliga
sergio canales,real betis balompie,1.78,15000000.0,2022-2023,laliga
dani perez,real betis balompie,1.73,300000.0,2022-2023,laliga
juanmi,real betis balompie,1.72,12000000.0,2022-2023,laliga
juan cruz,real betis balompie,1.8,1500000.0,2022-2023,laliga
jose alonso lara,real betis balompie,1.62,350000.0,2022-2023,laliga
luiz henrique,real betis balompie,1.82,15000000.0,2022-2023,laliga
rodri sanchez,real betis balompie,1.75,8000000.0,2022-2023,laliga
rober gonzalez,real betis balompie,1.69,2000000.0,2022-2023,laliga
joaquin,real betis balompie,1.81,1500000.0,2022-2023,laliga
borja iglesias,real betis balompie,1.87,20000000.0,2022-2023,laliga
willian jose,real betis balompie,1.86,6000000.0,2022-2023,laliga
ayoze perez,real betis balompie,1.78,6000000.0,2022-2023,laliga
loren moron,real betis balompie,1.85,2000000.0,2022-2023,laliga
bono,sevilla fc,1.95,12000000.0,2022-2023,laliga
marko dmitrovic,sevilla fc,1.89,4000000.0,2022-2023,laliga
alberto flores,sevilla fc,1.87,200000.0,2022-2023,laliga
matias arbol,sevilla fc,1.84,25000.0,2022-2023,laliga
marius herzig,sevilla fc,1.88,,2022-2023,laliga
loic bade,sevilla fc,1.91,12000000.0,2022-2023,laliga
tanguy nianzou,sevilla fc,1.91,7500000.0,2022-2023,laliga
marcao,sevilla fc,1.85,7500000.0,2022-2023,laliga
karim rekik,sevilla fc,1.86,4000000.0,2022-2023,laliga
kike salas,sevilla fc,1.88,1000000.0,2022-2023,laliga
xavi sintes,sevilla fc,1.9,150000.0,2022-2023,laliga
marcos acuna,sevilla fc,1.72,10000000.0,2022-2023,laliga
alex telles,sevilla fc,1.81,7500000.0,2022-2023,laliga
pablo perez,sevilla fc,1.74,200000.0,2022-2023,laliga
diego hormigo,sevilla fc,1.82,100000.0,2022-2023,laliga
gonzalo montiel,sevilla fc,1.75,12000000.0,2022-2023,laliga
jose angel carmona,sevilla fc,1.84,4000000.0,2022-2023,laliga
jesus navas,sevilla fc,1.7,3000000.0,2022-2023,laliga
pape gueye,sevilla fc,1.89,10000000.0,2022-2023,laliga
nemanja gudelj,sevilla fc,1.87,4000000.0,2022-2023,laliga
fernando,sevilla fc,1.83,3000000.0,2022-2023,laliga
joan jordan,sevilla fc,1.85,9000000.0,2022-2023,laliga
oliver torres,sevilla fc,1.75,9000000.0,2022-2023,laliga
ivan rakitic,sevilla fc,1.84,4000000.0,2022-2023,laliga
thomas delaney,sevilla fc,1.82,2000000.0,2022-2023,laliga
manu bueno,sevilla fc,1.78,300000.0,2022-2023,laliga
pedro ortiz,sevilla fc,1.84,200000.0,2022-2023,laliga
isco,sevilla fc,1.76,5000000.0,2022-2023,laliga
nacho quintana,sevilla fc,1.78,200000.0,2022-2023,laliga
bryan gil,sevilla fc,1.75,15000000.0,2022-2023,laliga
lucas ocampos,sevilla fc,1.87,12000000.0,2022-2023,laliga
papu gomez,sevilla fc,1.67,3000000.0,2022-2023,laliga
erik lamela,sevilla fc,1.84,9000000.0,2022-2023,laliga
jesus corona,sevilla fc,1.73,8000000.0,2022-2023,laliga
adnan januzaj,sevilla fc,1.86,6000000.0,2022-2023,laliga
suso,sevilla fc,1.77,6000000.0,2022-2023,laliga
munir el haddadi,sevilla fc,1.77,3500000.0,2022-2023,laliga
carlos alvarez,sevilla fc,1.68,400000.0,2022-2023,laliga
youssef ennesyri,sevilla fc,1.88,20000000.0,2022-2023,laliga
rafa mir,sevilla fc,1.91,10000000.0,2022-2023,laliga
kasper dolberg,sevilla fc,1.87,7000000.0,2022-2023,laliga
ivan romero,sevilla fc,1.73,800000.0,2022-2023,laliga
unai simon,athletic bilbao,1.9,25000000.0,2022-2023,laliga
julen agirrezabala,athletic bilbao,1.87,5000000.0,2022-2023,laliga
ibon ispizua,athletic bilbao,1.85,100000.0,2022-2023,laliga
ander iru,athletic bilbao,1.88,100000.0,2022-2023,laliga
yeray alvarez,athletic bilbao,1.82,15000000.0,2022-2023,laliga
dani vivian,athletic bilbao,1.84,14000000.0,2022-2023,laliga
inigo martinez,athletic bilbao,1.82,10000000.0,2022-2023,laliga
aitor paredes,athletic bilbao,1.85,1000000.0,2022-2023,laliga
yuri berchiche,athletic bilbao,1.81,2000000.0,2022-2023,laliga
mikel balenziaga,athletic bilbao,1.77,500000.0,2022-2023,laliga
inigo lekue,athletic bilbao,1.8,3000000.0,2022-2023,laliga
oscar de marcos,athletic bilbao,1.82,1800000.0,2022-2023,laliga
ander capa,athletic bilbao,1.75,1800000.0,2022-2023,laliga
mikel vesga,athletic bilbao,1.91,6000000.0,2022-2023,laliga
peru nolaskoain,athletic bilbao,1.86,1000000.0,2022-2023,laliga
unai vencedor,athletic bilbao,1.76,9000000.0,2022-2023,laliga
oier zarraga,athletic bilbao,1.75,3000000.0,2022-2023,laliga
ander herrera,athletic bilbao,1.82,2500000.0,2022-2023,laliga
dani garcia,athletic bilbao,1.8,2000000.0,2022-2023,laliga
junior bita,athletic bilbao,1.82,50000.0,2022-2023,laliga
oihan sancet,athletic bilbao,1.88,30000000.0,2022-2023,laliga
iker muniain,athletic bilbao,1.69,9000000.0,2022-2023,laliga
raul garcia,athletic bilbao,1.84,2500000.0,2022-2023,laliga
unai gomez,athletic bilbao,1.83,100000.0,2022-2023,laliga
nico williams,athletic bilbao,1.81,30000000.0,2022-2023,laliga
alex berenguer,athletic bilbao,1.75,15000000.0,2022-2023,laliga
jon morcillo,athletic bilbao,1.83,3000000.0,2022-2023,laliga
inaki williams,athletic bilbao,1.86,25000000.0,2022-2023,laliga
adu ares,athletic bilbao,1.83,500000.0,2022-2023,laliga
asier villalibre,athletic bilbao,1.82,2500000.0,2022-2023,laliga
gorka guruzeta,athletic bilbao,1.88,2000000.0,2022-2023,laliga
sergio herrera,ca osasuna,1.92,8000000.0,2022-2023,laliga
aitor fernandez,ca osasuna,1.82,3000000.0,2022-2023,laliga
juan perez,ca osasuna,1.91,600000.0,2022-2023,laliga
dario ramos,ca osasuna,1.91,200000.0,2022-2023,laliga
pablo valencia,ca osasuna,1.88,200000.0,2022-2023,laliga
yoel ramirez,ca osasuna,1.84,50000.0,2022-2023,laliga
david garcia,ca osasuna,1.86,20000000.0,2022-2023,laliga
unai garcia,ca osasuna,1.86,2500000.0,2022-2023,laliga
aridane hernandez,ca osasuna,1.88,1000000.0,2022-2023,laliga
jorge herrando,ca osasuna,1.92,400000.0,2022-2023,laliga
manu sanchez,ca osasuna,1.71,10000000.0,2022-2023,laliga
juan cruz,ca osasuna,1.82,2500000.0,2022-2023,laliga
nacho vidal,ca osasuna,1.8,5000000.0,2022-2023,laliga
ruben pena,ca osasuna,1.7,2500000.0,2022-2023,laliga
diego moreno,ca osasuna,1.77,800000.0,2022-2023,laliga
lucas torro,ca osasuna,1.9,8000000.0,2022-2023,laliga
iker munoz,ca osasuna,1.8,500000.0,2022-2023,laliga
jon moncayola,ca osasuna,1.82,12000000.0,2022-2023,laliga
darko brasanac,ca osasuna,1.78,2000000.0,2022-2023,laliga
pablo ibanez,ca osasuna,1.79,1500000.0,2022-2023,laliga
aimar oroz,ca osasuna,1.77,15000000.0,2022-2023,laliga
roberto torres,ca osasuna,1.78,1200000.0,2022-2023,laliga
javi martinez,ca osasuna,1.81,1000000.0,2022-2023,laliga
abde ezzalzouli,ca osasuna,1.77,15000000.0,2022-2023,laliga
moi gomez,ca osasuna,1.76,10000000.0,2022-2023,laliga
ruben garcia,ca osasuna,1.72,6000000.0,2022-2023,laliga
kike barja,ca osasuna,1.79,4000000.0,2022-2023,laliga
iker benito,ca osasuna,1.76,300000.0,2022-2023,laliga
chimy avila,ca osasuna,1.72,9000000.0,2022-2023,laliga
ante budimir,ca osasuna,1.9,6000000.0,2022-2023,laliga
kike garcia,ca osasuna,1.86,1800000.0,2022-2023,laliga
paulo gazzaniga,girona fc,1.95,3000000.0,2022-2023,laliga
juan carlos,girona fc,1.87,300000.0,2022-2023,laliga
toni fuidias,girona fc,1.95,300000.0,2022-2023,laliga
lluc matas,girona fc,,,2022-2023,laliga
santiago bueno,girona fc,1.9,8000000.0,2022-2023,laliga
david lopez,girona fc,1.85,2000000.0,2022-2023,laliga
alexander callens,girona fc,1.86,1800000.0,2022-2023,laliga
bernardo espinosa,girona fc,1.92,1500000.0,2022-2023,laliga
juanpe,girona fc,1.9,1500000.0,2022-2023,laliga
eric monjonell,girona fc,1.87,300000.0,2022-2023,laliga
biel farres,girona fc,1.8,,2022-2023,laliga
miguel gutierrez,girona fc,1.8,10000000.0,2022-2023,laliga
javi hernandez,girona fc,1.8,2500000.0,2022-2023,laliga
arnau martinez,girona fc,1.82,15000000.0,2022-2023,laliga
yan couto,girona fc,1.68,4000000.0,2022-2023,laliga
oriol romeu,girona fc,1.83,5000000.0,2022-2023,laliga
ibrahima kebe,girona fc,1.86,500000.0,2022-2023,laliga
aleix garcia,girona fc,1.73,10000000.0,2022-2023,laliga
yangel herrera,girona fc,1.84,5000000.0,2022-2023,laliga
ramon terrats,girona fc,1.81,4000000.0,2022-2023,laliga
alex sala,girona fc,1.85,200000.0,2022-2023,laliga
ivan martin,girona fc,1.78,3000000.0,2022-2023,laliga
reinier,girona fc,1.85,2000000.0,2022-2023,laliga
borja garcia,girona fc,1.75,1000000.0,2022-2023,laliga
samu saiz,girona fc,1.74,900000.0,2022-2023,laliga
ricard artero,girona fc,1.81,,2022-2023,laliga
rodrigo riquelme,girona fc,1.74,12000000.0,2022-2023,laliga
toni villa,girona fc,1.72,2500000.0,2022-2023,laliga
oscar urena,girona fc,1.71,400000.0,2022-2023,laliga
joel roca,girona fc,1.76,,2022-2023,laliga
viktor tsygankov,girona fc,1.78,22000000.0,2022-2023,laliga
valery fernandez,girona fc,1.82,1500000.0,2022-2023,laliga
manu vallejo,girona fc,1.67,2400000.0,2022-2023,laliga
taty castellanos,girona fc,1.78,15000000.0,2022-2023,laliga
cristhian stuani,girona fc,1.84,2000000.0,2022-2023,laliga
pau victor,girona fc,1.84,300000.0,2022-2023,laliga
dawda camara,girona fc,,,2022-2023,laliga
agustin marchesin,celta de vigo,1.88,2000000.0,2022-2023,laliga
ivan villar,celta de vigo,1.86,2000000.0,2022-2023,laliga
christian joel,celta de vigo,1.93,500000.0,2022-2023,laliga
coke carrillo,celta de vigo,1.88,100000.0,2022-2023,laliga
ruly garcia,celta de vigo,1.88,50000.0,2022-2023,laliga
diego alves,celta de vigo,1.87,,2022-2023,laliga
joseph aidoo,celta de vigo,1.81,8000000.0,2022-2023,laliga
unai nunez,celta de vigo,1.86,6000000.0,2022-2023,laliga
