nombre,club_actual,altura,valor,temporada,liga
rui silva,real betis balompie,1.91,7000000.0,2024-2025,laliga
fran vieites,real betis balompie,1.96,2000000.0,2024-2025,laliga
adrian,real betis balompie,1.9,500000.0,2024-2025,laliga
guilherme fernandes,real betis balompie,1.91,150000.0,2024-2025,laliga
german garcia,real betis balompie,,50000.0,2024-2025,laliga
manu gonzalez,real betis balompie,,,2024-2025,laliga
natan,real betis balompie,1.88,9000000.0,2024-2025,laliga
diego llorente,real betis balompie,1.86,6000000.0,2024-2025,laliga
nobel mendy,real betis balompie,1.87,4000000.0,2024-2025,laliga
marc bartra,real betis balompie,1.84,1000000.0,2024-2025,laliga
sergio arribas,real betis balompie,1.85,400000.0,2024-2025,laliga
rudy kohon,real betis balompie,1.87,400000.0,2024-2025,laliga
romain perraud,real betis balompie,1.73,5000000.0,2024-2025,laliga
ricardo rodriguez,real betis balompie,1.82,2000000.0,2024-2025,laliga
lucas alcazar,real betis balompie,1.82,300000.0,2024-2025,laliga
xavi pleguezuelo,real betis balompie,1.78,100000.0,2024-2025,laliga
aitor ruibal,real betis balompie,1.76,3500000.0,2024-2025,laliga
angel ortiz,real betis balompie,1.67,2500000.0,2024-2025,laliga
hector bellerin,real betis balompie,1.78,2000000.0,2024-2025,laliga
youssouf sabaly,real betis balompie,1.73,1800000.0,2024-2025,laliga
pablo busto,real betis balompie,1.8,300000.0,2024-2025,laliga
marc roca,real betis balompie,1.84,6000000.0,2024-2025,laliga
william carvalho,real betis balompie,1.87,1500000.0,2024-2025,laliga
carlos guirao,real betis balompie,,300000.0,2024-2025,laliga
johnny cardoso,real betis balompie,1.86,25000000.0,2024-2025,laliga
sergi altimira,real betis balompie,1.88,15000000.0,2024-2025,laliga
pablo fornals,real betis balompie,1.78,6000000.0,2024-2025,laliga
mateo flores,real betis balompie,1.78,1000000.0,2024-2025,laliga
giovani lo celso,real betis balompie,1.77,15000000.0,2024-2025,laliga
nabil fekir,real betis balompie,1.73,7000000.0,2024-2025,laliga
isco,real betis balompie,1.76,6000000.0,2024-2025,laliga
dani perez,real betis balompie,1.73,500000.0,2024-2025,laliga
carlos reina,real betis balompie,1.76,300000.0,2024-2025,laliga
assane diao,real betis balompie,1.85,30000000.0,2024-2025,laliga
jesus rodriguez,real betis balompie,1.85,30000000.0,2024-2025,laliga
abde ezzalzouli,real betis balompie,1.77,12000000.0,2024-2025,laliga
juanmi,real betis balompie,1.72,2000000.0,2024-2025,laliga
antony,real betis balompie,1.72,35000000.0,2024-2025,laliga
pablo garcia,real betis balompie,,5000000.0,2024-2025,laliga
rodri sanchez,real betis balompie,1.75,2700000.0,2024-2025,laliga
iker losada,real betis balompie,1.75,1500000.0,2024-2025,laliga
vitor roque,real betis balompie,1.74,20000000.0,2024-2025,laliga
cucho hernandez,real betis balompie,1.76,18000000.0,2024-2025,laliga
chimy avila,real betis balompie,1.72,2000000.0,2024-2025,laliga
cedric bakambu,real betis balompie,1.82,1500000.0,2024-2025,laliga
marcos fernandez,real betis balompie,1.76,400000.0,2024-2025,laliga
luiz junior,villarreal cf,1.92,10000000.0,2024-2025,laliga
diego conde,villarreal cf,1.88,7500000.0,2024-2025,laliga
iker alvarez,villarreal cf,1.9,800000.0,2024-2025,laliga
ruben gomez,villarreal cf,1.85,100000.0,2024-2025,laliga
logan costa,villarreal cf,1.9,18000000.0,2024-2025,laliga
willy kambwala,villarreal cf,1.92,4000000.0,2024-2025,laliga
pau navarro,villarreal cf,1.85,3000000.0,2024-2025,laliga
eric bailly,villarreal cf,1.87,2000000.0,2024-2025,laliga
raul albiol,villarreal cf,1.9,1000000.0,2024-2025,laliga
antonio espigares,villarreal cf,1.87,500000.0,2024-2025,laliga
jean ives valou,villarreal cf,1.88,200000.0,2024-2025,laliga
sergi cardona,villarreal cf,1.86,10000000.0,2024-2025,laliga
alfonso pedraza,villarreal cf,1.84,2500000.0,2024-2025,laliga
juan bernat,villarreal cf,1.7,2000000.0,2024-2025,laliga
arnau sola,villarreal cf,1.79,400000.0,2024-2025,laliga
juan foyth,villarreal cf,1.87,15000000.0,2024-2025,laliga
kiko femenia,villarreal cf,1.74,900000.0,2024-2025,laliga
pape gueye,villarreal cf,1.89,15000000.0,2024-2025,laliga
santi comesana,villarreal cf,1.88,8000000.0,2024-2025,laliga
ramon terrats,villarreal cf,1.81,4000000.0,2024-2025,laliga
dani parejo,villarreal cf,1.82,1500000.0,2024-2025,laliga
dani requena,villarreal cf,1.86,400000.0,2024-2025,laliga
thiago ojeda,villarreal cf,1.87,250000.0,2024-2025,laliga
alassane diatta,villarreal cf,1.9,200000.0,2024-2025,laliga
tajon buchanan,villarreal cf,1.83,6000000.0,2024-2025,laliga
denis suarez,villarreal cf,1.76,1200000.0,2024-2025,laliga
alex baena,villarreal cf,1.74,55000000.0,2024-2025,laliga
arnaut danjuma,villarreal cf,1.78,4000000.0,2024-2025,laliga
yeremy pino,villarreal cf,1.72,30000000.0,2024-2025,laliga
ilias akhomach,villarreal cf,1.75,15000000.0,2024-2025,laliga
nicolas pepe,villarreal cf,1.83,6000000.0,2024-2025,laliga
thierno barry,villarreal cf,1.95,20000000.0,2024-2025,laliga
ayoze perez,villarreal cf,1.78,10000000.0,2024-2025,laliga
etta eyong,villarreal cf,1.81,5000000.0,2024-2025,laliga
gerard moreno,villarreal cf,1.8,4000000.0,2024-2025,laliga
pau cabanes,villarreal cf,1.79,800000.0,2024-2025,laliga
giorgi mamardashvili,valencia cf,1.97,30000000.0,2024-2025,laliga
stole dimitrievski,valencia cf,1.88,2500000.0,2024-2025,laliga
jaume domenech,valencia cf,1.85,400000.0,2024-2025,laliga
vicent abril,valencia cf,1.87,200000.0,2024-2025,laliga
raul jimenez,valencia cf,1.88,,2024-2025,laliga
cristhian mosquera,valencia cf,1.91,30000000.0,2024-2025,laliga
cesar tarrega,valencia cf,1.94,10000000.0,2024-2025,laliga
yarek gasiorowski,valencia cf,1.91,7500000.0,2024-2025,laliga
mouctar diakhaby,valencia cf,1.92,2000000.0,2024-2025,laliga
cenk ozkacar,valencia cf,1.9,1200000.0,2024-2025,laliga
maximiliano caufriez,valencia cf,1.89,1000000.0,2024-2025,laliga
ruben iranzo,valencia cf,1.82,300000.0,2024-2025,laliga
alex serradell,valencia cf,1.89,150000.0,2024-2025,laliga
iker cordoba,valencia cf,1.9,100000.0,2024-2025,laliga
jose gaya,valencia cf,1.72,9000000.0,2024-2025,laliga
jesus vazquez,valencia cf,1.82,3000000.0,2024-2025,laliga
ro abajas,valencia cf,1.86,100000.0,2024-2025,laliga
max aarons,valencia cf,1.77,6000000.0,2024-2025,laliga
thierry correia,valencia cf,1.76,3000000.0,2024-2025,laliga
dimitri foulquier,valencia cf,1.83,1500000.0,2024-2025,laliga
enzo barrenechea,valencia cf,1.86,10000000.0,2024-2025,laliga
pepelu,valencia cf,1.86,9000000.0,2024-2025,laliga
hugo guillamon,valencia cf,1.78,2500000.0,2024-2025,laliga
javi guerra,valencia cf,1.87,25000000.0,2024-2025,laliga
lucas nunez,valencia cf,1.83,25000.0,2024-2025,laliga
andre almeida,valencia cf,1.76,10000000.0,2024-2025,laliga
ivan jaime,valencia cf,1.8,5000000.0,2024-2025,laliga
martin tejon,valencia cf,1.65,500000.0,2024-2025,laliga
pedro aleman,valencia cf,1.82,200000.0,2024-2025,laliga
luis rioja,valencia cf,1.76,2000000.0,2024-2025,laliga
sergi canos,valencia cf,1.77,1000000.0,2024-2025,laliga
pablo lopez,valencia cf,1.75,50000.0,2024-2025,laliga
diego lopez,valencia cf,1.72,15000000.0,2024-2025,laliga
fran perez,valencia cf,1.76,3000000.0,2024-2025,laliga
german valera,valencia cf,1.7,1500000.0,2024-2025,laliga
david otorbi,valencia cf,1.8,500000.0,2024-2025,laliga
hamza bellari,valencia cf,,100000.0,2024-2025,laliga
ismael santana,valencia cf,,25000.0,2024-2025,laliga
hugo duro,valencia cf,1.77,14000000.0,2024-2025,laliga
umar sadiq,valencia cf,1.91,5000000.0,2024-2025,laliga
dani gomez,valencia cf,1.78,1000000.0,2024-2025,laliga
alberto mari,valencia cf,1.83,1000000.0,2024-2025,laliga
rafa mir,valencia cf,1.91,800000.0,2024-2025,laliga
warren madrigal,valencia cf,1.85,400000.0,2024-2025,laliga
alvaro fernandez,sevilla fc,1.85,2000000.0,2024-2025,laliga
rjan nyland,sevilla fc,1.92,900000.0,2024-2025,laliga
alberto flores,sevilla fc,1.87,300000.0,2024-2025,laliga
matias arbol,sevilla fc,1.84,100000.0,2024-2025,laliga
rafael romero,sevilla fc,1.9,,2024-2025,laliga
loic bade,sevilla fc,1.91,25000000.0,2024-2025,laliga
kike salas,sevilla fc,1.88,8000000.0,2024-2025,laliga
marcao,sevilla fc,1.85,2000000.0,2024-2025,laliga
tanguy nianzou,sevilla fc,1.91,1500000.0,2024-2025,laliga
ramon martinez,sevilla fc,1.85,1000000.0,2024-2025,laliga
andres castrin,sevilla fc,1.88,250000.0,2024-2025,laliga
adria pedrosa,sevilla fc,1.72,7000000.0,2024-2025,laliga
diego hormigo,sevilla fc,1.82,300000.0,2024-2025,laliga
oso,sevilla fc,1.83,200000.0,2024-2025,laliga
jose angel carmona,sevilla fc,1.84,12000000.0,2024-2025,laliga
juanlu sanchez,sevilla fc,1.86,12000000.0,2024-2025,laliga
gonzalo montiel,sevilla fc,1.75,5000000.0,2024-2025,laliga
dario benavides,sevilla fc,1.78,300000.0,2024-2025,laliga
jesus navas,sevilla fc,1.7,,2024-2025,laliga
lucien agoume,sevilla fc,1.85,8000000.0,2024-2025,laliga
nemanja gudelj,sevilla fc,1.87,3000000.0,2024-2025,laliga
valentin barco,sevilla fc,1.7,12000000.0,2024-2025,laliga
albert sambi lokonga,sevilla fc,1.83,8000000.0,2024-2025,laliga
djibril sow,sevilla fc,1.84,7500000.0,2024-2025,laliga
saul niguez,sevilla fc,1.84,3000000.0,2024-2025,laliga
manu bueno,sevilla fc,1.78,1500000.0,2024-2025,laliga
pedro ortiz,sevilla fc,1.84,600000.0,2024-2025,laliga
pablo rivera,sevilla fc,1.78,200000.0,2024-2025,laliga
alberto collado,sevilla fc,,200000.0,2024-2025,laliga
lulo dasilva,sevilla fc,1.89,150000.0,2024-2025,laliga
stanis idumbo,sevilla fc,1.71,2500000.0,2024-2025,laliga
ruben vargas,sevilla fc,1.79,7000000.0,2024-2025,laliga
lucas ocampos,sevilla fc,1.87,6000000.0,2024-2025,laliga
chidera ejuke,sevilla fc,1.76,4000000.0,2024-2025,laliga
isra dominguez,sevilla fc,1.75,200000.0,2024-2025,laliga
dodi lukebakio,sevilla fc,1.87,20000000.0,2024-2025,laliga
suso,sevilla fc,1.77,1500000.0,2024-2025,laliga
peque fernandez,sevilla fc,1.72,3500000.0,2024-2025,laliga
isaac romero,sevilla fc,1.83,6000000.0,2024-2025,laliga
akor adams,sevilla fc,1.9,5000000.0,2024-2025,laliga
kelechi iheanacho,sevilla fc,1.85,4500000.0,2024-2025,laliga
garcia pascual,sevilla fc,1.9,1000000.0,2024-2025,laliga
mateo mejia,sevilla fc,1.81,400000.0,2024-2025,laliga
leandro antonetti,sevilla fc,1.89,300000.0,2024-2025,laliga
pau lopez,girona fc,1.89,2500000.0,2024-2025,laliga
paulo gazzaniga,girona fc,1.95,2500000.0,2024-2025,laliga
vladyslav krapyvtsov,girona fc,1.88,200000.0,2024-2025,laliga
juan carlos,girona fc,1.87,100000.0,2024-2025,laliga
aleksandar andreev,girona fc,1.9,,2024-2025,laliga
lucas garcia,girona fc,,,2024-2025,laliga
jordi danso,girona fc,,,2024-2025,laliga
pau funallet,girona fc,,,2024-2025,laliga
ladislav krejci,girona fc,1.91,12000000.0,2024-2025,laliga
daley blind,girona fc,1.8,1500000.0,2024-2025,laliga
david lopez,girona fc,1.85,1000000.0,2024-2025,laliga
juanpe,girona fc,1.9,600000.0,2024-2025,laliga
oriol comas,girona fc,1.9,,2024-2025,laliga
antal yaakobishvili,girona fc,1.93,,2024-2025,laliga
marc aznar,girona fc,1.79,,2024-2025,laliga
miguel gutierrez,girona fc,1.8,20000000.0,2024-2025,laliga
arnau martinez,girona fc,1.82,10000000.0,2024-2025,laliga
alejandro frances,girona fc,1.82,2000000.0,2024-2025,laliga
ferran ruiz,girona fc,1.72,,2024-2025,laliga
arthur melo,girona fc,1.72,5000000.0,2024-2025,laliga
oriol romeu,girona fc,1.83,1200000.0,2024-2025,laliga
selvi clua,girona fc,1.89,300000.0,2024-2025,laliga
yangel herrera,girona fc,1.84,15000000.0,2024-2025,laliga
donny van de beek,girona fc,1.84,5000000.0,2024-2025,laliga
jhon solis,girona fc,1.86,2500000.0,2024-2025,laliga
enric garcia,girona fc,,,2024-2025,laliga
raul martinez,girona fc,,,2024-2025,laliga
ivan martin,girona fc,1.78,6000000.0,2024-2025,laliga
gabriel misehouy,girona fc,1.73,1000000.0,2024-2025,laliga
ricard artero,girona fc,1.81,,2024-2025,laliga
bryan gil,girona fc,1.75,15000000.0,2024-2025,laliga
arnaut danjuma,girona fc,1.78,4000000.0,2024-2025,laliga
joel roca,girona fc,1.76,1000000.0,2024-2025,laliga
toni villa,girona fc,1.72,800000.0,2024-2025,laliga
minsu kim,girona fc,1.77,300000.0,2024-2025,laliga
juan arango,girona fc,1.75,,2024-2025,laliga
jastin garcia,girona fc,1.8,,2024-2025,laliga
viktor tsygankov,girona fc,1.78,18000000.0,2024-2025,laliga
yaser asprilla,girona fc,1.76,15000000.0,2024-2025,laliga
portu,girona fc,1.67,1800000.0,2024-2025,laliga
iker almena,girona fc,1.77,1300000.0,2024-2025,laliga
papa ba,girona fc,1.8,,2024-2025,laliga
abel ruiz,girona fc,1.82,4000000.0,2024-2025,laliga
bojan miovski,girona fc,1.89,2500000.0,2024-2025,laliga
cristhian stuani,girona fc,1.84,1000000.0,2024-2025,laliga
dawda camara,girona fc,,,2024-2025,laliga
ivan villar,celta de vigo,1.86,900000.0,2024-2025,laliga
vicente guaita,celta de vigo,1.9,700000.0,2024-2025,laliga
marc vidal,celta de vigo,1.85,300000.0,2024-2025,laliga
coke carrillo,celta de vigo,1.88,200000.0,2024-2025,laliga
cesar fernandez,celta de vigo,1.81,200000.0,2024-2025,laliga
javi rodriguez,celta de vigo,1.78,15000000.0,2024-2025,laliga
carl starfelt,celta de vigo,1.87,6000000.0,2024-2025,laliga
carlos dominguez,celta de vigo,1.87,3000000.0,2024-2025,laliga
joseph aidoo,celta de vigo,1.81,1200000.0,2024-2025,laliga
