nombre,club_actual,altura,valor,temporada,liga
will hughes,crystal palace,1.85,7000000.0,2024-2025,premier-league
justin devenny,crystal palace,1.84,6000000.0,2024-2025,premier-league
naouirou ahamada,crystal palace,1.83,3500000.0,2024-2025,premier-league
jeffrey schlupp,crystal palace,1.78,3000000.0,2024-2025,premier-league
eberechi eze,crystal palace,1.78,55000000.0,2024-2025,premier-league
daichi kamada,crystal palace,1.8,12000000.0,2024-2025,premier-league
matheus franca,crystal palace,1.84,10000000.0,2024-2025,premier-league
asher agbinone,crystal palace,1.78,75000.0,2024-2025,premier-league
ismaila sarr,crystal palace,1.85,25000000.0,2024-2025,premier-league
romain esse,crystal palace,1.78,12000000.0,2024-2025,premier-league
jordan ayew,crystal palace,1.82,2500000.0,2024-2025,premier-league
malcolm ebiowei,crystal palace,1.85,1200000.0,2024-2025,premier-league
franco umehchibueze,crystal palace,,75000.0,2024-2025,premier-league
jeanphilippe mateta,crystal palace,1.92,30000000.0,2024-2025,premier-league
eddie nketiah,crystal palace,1.75,18000000.0,2024-2025,premier-league
odsonne edouard,crystal palace,1.87,8000000.0,2024-2025,premier-league
zach marsh,crystal palace,,,2024-2025,premier-league
kepa arrizabalaga,afc bournemouth,1.88,10000000.0,2024-2025,premier-league
mark travers,afc bournemouth,1.91,4000000.0,2024-2025,premier-league
neto,afc bournemouth,1.9,1500000.0,2024-2025,premier-league
callan mckenna,afc bournemouth,,600000.0,2024-2025,premier-league
will dennis,afc bournemouth,1.88,350000.0,2024-2025,premier-league
dean huijsen,afc bournemouth,1.97,60000000.0,2024-2025,premier-league
ilya zabarnyi,afc bournemouth,1.89,42000000.0,2024-2025,premier-league
marcos senesi,afc bournemouth,1.85,22000000.0,2024-2025,premier-league
chris mepham,afc bournemouth,1.9,6000000.0,2024-2025,premier-league
james hill,afc bournemouth,1.84,3000000.0,2024-2025,premier-league
matai akinmboni,afc bournemouth,1.88,1000000.0,2024-2025,premier-league
max kinsey,afc bournemouth,1.84,,2024-2025,premier-league
milos kerkez,afc bournemouth,1.8,45000000.0,2024-2025,premier-league
julio soler,afc bournemouth,1.75,8000000.0,2024-2025,premier-league
archie harris,afc bournemouth,,100000.0,2024-2025,premier-league
julian araujo,afc bournemouth,1.76,10000000.0,2024-2025,premier-league
max aarons,afc bournemouth,1.77,6000000.0,2024-2025,premier-league
adam smith,afc bournemouth,1.74,750000.0,2024-2025,premier-league
tyler adams,afc bournemouth,1.75,18000000.0,2024-2025,premier-league
ryan christie,afc bournemouth,1.78,10000000.0,2024-2025,premier-league
ben winterburn,afc bournemouth,,500000.0,2024-2025,premier-league
alex scott,afc bournemouth,1.78,20000000.0,2024-2025,premier-league
lewis cook,afc bournemouth,1.75,15000000.0,2024-2025,premier-league
philip billing,afc bournemouth,1.93,10000000.0,2024-2025,premier-league
marcus tavernier,afc bournemouth,1.78,18000000.0,2024-2025,premier-league
justin kluivert,afc bournemouth,1.72,35000000.0,2024-2025,premier-league
hamed junior traore,afc bournemouth,1.77,20000000.0,2024-2025,premier-league
antoine semenyo,afc bournemouth,1.85,40000000.0,2024-2025,premier-league
dango ouattara,afc bournemouth,1.77,28000000.0,2024-2025,premier-league
luis sinisterra,afc bournemouth,1.72,15000000.0,2024-2025,premier-league
jaidon anthony,afc bournemouth,1.83,9000000.0,2024-2025,premier-league
zain silcottduberry,afc bournemouth,1.77,200000.0,2024-2025,premier-league
david brooks,afc bournemouth,1.73,10000000.0,2024-2025,premier-league
dominic sadi,afc bournemouth,1.74,150000.0,2024-2025,premier-league
evanilson,afc bournemouth,1.83,35000000.0,2024-2025,premier-league
enes unal,afc bournemouth,1.87,10000000.0,2024-2025,premier-league
daniel jebbison,afc bournemouth,1.9,4000000.0,2024-2025,premier-league
remy reesdottin,afc bournemouth,,300000.0,2024-2025,premier-league
daniel aduadjei,afc bournemouth,,150000.0,2024-2025,premier-league
matz sels,nottingham forest,1.88,7000000.0,2024-2025,premier-league
carlos miguel,nottingham forest,2.04,4000000.0,2024-2025,premier-league
matt turner,nottingham forest,1.91,2500000.0,2024-2025,premier-league
wayne hennessey,nottingham forest,1.98,150000.0,2024-2025,premier-league
murillo,nottingham forest,1.8,55000000.0,2024-2025,premier-league
nikola milenkovic,nottingham forest,1.95,35000000.0,2024-2025,premier-league
morato,nottingham forest,1.92,14000000.0,2024-2025,premier-league
andrew omobamidele,nottingham forest,1.88,8000000.0,2024-2025,premier-league
willy boly,nottingham forest,1.95,1500000.0,2024-2025,premier-league
tyler bindon,nottingham forest,1.88,1200000.0,2024-2025,premier-league
zach abbott,nottingham forest,,300000.0,2024-2025,premier-league
alex moreno,nottingham forest,1.79,7000000.0,2024-2025,premier-league
harry toffolo,nottingham forest,1.83,3000000.0,2024-2025,premier-league
ola aina,nottingham forest,1.84,22000000.0,2024-2025,premier-league
neco williams,nottingham forest,1.83,20000000.0,2024-2025,premier-league
danilo,nottingham forest,1.77,28000000.0,2024-2025,premier-league
ibrahim sangare,nottingham forest,1.91,24000000.0,2024-2025,premier-league
elliot anderson,nottingham forest,1.79,32000000.0,2024-2025,premier-league
nicolas dominguez,nottingham forest,1.79,18000000.0,2024-2025,premier-league
ryan yates,nottingham forest,1.9,12000000.0,2024-2025,premier-league
james wardprowse,nottingham forest,1.77,8000000.0,2024-2025,premier-league
lewis obrien,nottingham forest,1.73,4000000.0,2024-2025,premier-league
ben perry,nottingham forest,1.83,150000.0,2024-2025,premier-league
eric da silva moreira,nottingham forest,1.85,1000000.0,2024-2025,premier-league
morgan gibbswhite,nottingham forest,1.71,50000000.0,2024-2025,premier-league
callum hudsonodoi,nottingham forest,1.78,25000000.0,2024-2025,premier-league
ramon sosa,nottingham forest,1.79,12000000.0,2024-2025,premier-league
anthony elanga,nottingham forest,1.78,42000000.0,2024-2025,premier-league
jota silva,nottingham forest,1.79,15000000.0,2024-2025,premier-league
josh bowler,nottingham forest,1.84,1000000.0,2024-2025,premier-league
taiwo awoniyi,nottingham forest,1.83,16000000.0,2024-2025,premier-league
chris wood,nottingham forest,1.91,10000000.0,2024-2025,premier-league
emmanuel dennis,nottingham forest,1.75,2500000.0,2024-2025,premier-league
jose sa,wolverhampton wanderers,1.92,7000000.0,2024-2025,premier-league
sam johnstone,wolverhampton wanderers,1.93,6000000.0,2024-2025,premier-league
daniel bentley,wolverhampton wanderers,1.93,1500000.0,2024-2025,premier-league
tom king,wolverhampton wanderers,1.94,200000.0,2024-2025,premier-league
toti,wolverhampton wanderers,1.87,28000000.0,2024-2025,premier-league
emmanuel agbadou,wolverhampton wanderers,1.92,20000000.0,2024-2025,premier-league
santiago bueno,wolverhampton wanderers,1.9,10000000.0,2024-2025,premier-league
nasser djiga,wolverhampton wanderers,1.92,10000000.0,2024-2025,premier-league
yerson mosquera,wolverhampton wanderers,1.88,8000000.0,2024-2025,premier-league
bastien meupiyou,wolverhampton wanderers,1.91,2500000.0,2024-2025,premier-league
craig dawson,wolverhampton wanderers,1.88,1500000.0,2024-2025,premier-league
alfie pond,wolverhampton wanderers,1.91,250000.0,2024-2025,premier-league
rayan aitnouri,wolverhampton wanderers,1.8,35000000.0,2024-2025,premier-league
nelson semedo,wolverhampton wanderers,1.77,9000000.0,2024-2025,premier-league
pedro lima,wolverhampton wanderers,1.74,5000000.0,2024-2025,premier-league
matt doherty,wolverhampton wanderers,1.85,2000000.0,2024-2025,premier-league
wesley okoduwa,wolverhampton wanderers,,,2024-2025,premier-league
andre,wolverhampton wanderers,1.76,28000000.0,2024-2025,premier-league
mario lemina,wolverhampton wanderers,1.84,7500000.0,2024-2025,premier-league
boubacar traore,wolverhampton wanderers,1.83,5000000.0,2024-2025,premier-league
joe hodge,wolverhampton wanderers,1.72,1000000.0,2024-2025,premier-league
luke rawlings,wolverhampton wanderers,,,2024-2025,premier-league
joao gomes,wolverhampton wanderers,1.76,40000000.0,2024-2025,premier-league
jeanricner bellegarde,wolverhampton wanderers,1.72,18000000.0,2024-2025,premier-league
marshall munetsi,wolverhampton wanderers,1.88,15000000.0,2024-2025,premier-league
tommy doyle,wolverhampton wanderers,1.72,10000000.0,2024-2025,premier-league
rodrigo gomes,wolverhampton wanderers,1.75,15000000.0,2024-2025,premier-league
daniel podence,wolverhampton wanderers,1.7,5500000.0,2024-2025,premier-league
luke cundle,wolverhampton wanderers,1.71,3200000.0,2024-2025,premier-league
chem campbell,wolverhampton wanderers,1.8,900000.0,2024-2025,premier-league
tawanda chirewa,wolverhampton wanderers,1.81,500000.0,2024-2025,premier-league
goncalo guedes,wolverhampton wanderers,1.79,11000000.0,2024-2025,premier-league
carlos forbs,wolverhampton wanderers,1.69,8000000.0,2024-2025,premier-league
enso gonzalez,wolverhampton wanderers,1.69,4000000.0,2024-2025,premier-league
chiquinho,wolverhampton wanderers,1.79,2000000.0,2024-2025,premier-league
pablo sarabia,wolverhampton wanderers,1.74,5000000.0,2024-2025,premier-league
tom edozie,wolverhampton wanderers,1.78,,2024-2025,premier-league
matheus cunha,wolverhampton wanderers,1.83,60000000.0,2024-2025,premier-league
jrgen strand larsen,wolverhampton wanderers,1.93,30000000.0,2024-2025,premier-league
heechan hwang,wolverhampton wanderers,1.77,12000000.0,2024-2025,premier-league
sasa kalajdzic,wolverhampton wanderers,2.0,4000000.0,2024-2025,premier-league
leon chiwome,wolverhampton wanderers,1.86,700000.0,2024-2025,premier-league
nathan fraser,wolverhampton wanderers,1.88,600000.0,2024-2025,premier-league
mateus mane,wolverhampton wanderers,,200000.0,2024-2025,premier-league
mark flekken,brentford fc,1.95,10000000.0,2024-2025,premier-league
hakon rafn valdimarsson,brentford fc,1.95,2500000.0,2024-2025,premier-league
matthew cox,brentford fc,1.83,800000.0,2024-2025,premier-league
ben winterbottom,brentford fc,1.88,,2024-2025,premier-league
julian eyestone,brentford fc,2.0,,2024-2025,premier-league
nathan collins,brentford fc,1.93,28000000.0,2024-2025,premier-league
sepp van den berg,brentford fc,1.92,22000000.0,2024-2025,premier-league
kristoffer ajer,brentford fc,1.98,18000000.0,2024-2025,premier-league
ethan pinnock,brentford fc,1.94,7000000.0,2024-2025,premier-league
ben mee,brentford fc,1.8,700000.0,2024-2025,premier-league
jisoo kim,brentford fc,1.92,600000.0,2024-2025,premier-league
benjamin fredrick,brentford fc,1.87,150000.0,2024-2025,premier-league
benjamin arthur,brentford fc,,,2024-2025,premier-league
keane lewispotter,brentford fc,1.7,23000000.0,2024-2025,premier-league
rico henry,brentford fc,1.7,15000000.0,2024-2025,premier-league
jayden meghoma,brentford fc,1.76,500000.0,2024-2025,premier-league
michael kayode,brentford fc,1.79,18000000.0,2024-2025,premier-league
aaron hickey,brentford fc,1.85,10000000.0,2024-2025,premier-league
mads roerslev,brentford fc,1.84,6000000.0,2024-2025,premier-league
vitaly janelt,brentford fc,1.84,20000000.0,2024-2025,premier-league
christian nrgaard,brentford fc,1.87,11000000.0,2024-2025,premier-league
yunus emre konak,brentford fc,1.81,4500000.0,2024-2025,premier-league
yegor yarmolyuk,brentford fc,1.8,15000000.0,2024-2025,premier-league
mathias jensen,brentford fc,1.8,14000000.0,2024-2025,premier-league
frank onyeka,brentford fc,1.83,7000000.0,2024-2025,premier-league
josh dasilva,brentford fc,1.84,5000000.0,2024-2025,premier-league
paris maghoma,brentford fc,1.84,800000.0,2024-2025,premier-league
ryan trevitt,brentford fc,1.7,275000.0,2024-2025,premier-league
mikkel damsgaard,brentford fc,1.8,28000000.0,2024-2025,premier-league
fabio carvalho,brentford fc,1.7,14000000.0,2024-2025,premier-league
kevin schade,brentford fc,1.85,30000000.0,2024-2025,premier-league
gustavo nunes,brentford fc,1.73,10000000.0,2024-2025,premier-league
myles peartharris,brentford fc,1.87,900000.0,2024-2025,premier-league
tony yogane,brentford fc,1.78,125000.0,2024-2025,premier-league
bryan mbeumo,brentford fc,1.71,55000000.0,2024-2025,premier-league
yoane wissa,brentford fc,1.76,32000000.0,2024-2025,premier-league
igor thiago,brentford fc,1.91,18000000.0,2024-2025,premier-league
iwan morgan,brentford fc,,,2024-2025,premier-league
alphonse areola,west ham united,1.95,9000000.0,2024-2025,premier-league
wes foderingham,west ham united,1.85,600000.0,2024-2025,premier-league
lukasz fabianski,west ham united,1.9,500000.0,2024-2025,premier-league
jeanclair todibo,west ham united,1.9,25000000.0,2024-2025,premier-league
maximilian kilman,west ham united,1.94,25000000.0,2024-2025,premier-league
konstantinos mavropanos,west ham united,1.94,17000000.0,2024-2025,premier-league
kaelan casey,west ham united,1.85,1000000.0,2024-2025,premier-league
ezra mayers,west ham united,1.83,,2024-2025,premier-league
emerson,west ham united,1.76,10000000.0,2024-2025,premier-league
oliver scarles,west ham united,1.8,8000000.0,2024-2025,premier-league
aaron cresswell,west ham united,1.7,500000.0,2024-2025,premier-league
aaron wanbissaka,west ham united,1.83,24000000.0,2024-2025,premier-league
vladimir coufal,west ham united,1.74,5000000.0,2024-2025,premier-league
edson alvarez,west ham united,1.9,25000000.0,2024-2025,premier-league
tomas soucek,west ham united,1.92,18000000.0,2024-2025,premier-league
guido rodriguez,west ham united,1.85,10000000.0,2024-2025,premier-league
carlos soler,west ham united,1.8,18000000.0,2024-2025,premier-league
james wardprowse,west ham united,1.77,8000000.0,2024-2025,premier-league
andrew irving,west ham united,1.9,4000000.0,2024-2025,premier-league
lewis orford,west ham united,1.82,400000.0,2024-2025,premier-league
lucas paqueta,west ham united,1.8,28000000.0,2024-2025,premier-league
crysencio summerville,west ham united,1.74,22000000.0,2024-2025,premier-league
mohammed kudus,west ham united,1.77,45000000.0,2024-2025,premier-league
jarrod bowen,west ham united,1.76,40000000.0,2024-2025,premier-league
luis guilherme,west ham united,1.75,15000000.0,2024-2025,premier-league
evan ferguson,west ham united,1.88,25000000.0,2024-2025,premier-league
niclas fullkrug,west ham united,1.89,10000000.0,2024-2025,premier-league
danny ings,west ham united,1.77,6000000.0,2024-2025,premier-league
michail antonio,west ham united,1.8,700000.0,2024-2025,premier-league
jordan pickford,everton fc,1.85,18000000.0,2024-2025,premier-league
joao virginia,everton fc,1.92,800000.0,2024-2025,premier-league
asmir begovic,everton fc,1.99,250000.0,2024-2025,premier-league
zan luk leban,everton fc,1.88,150000.0,2024-2025,premier-league
jarrad branthwaite,everton fc,1.95,50000000.0,2024-2025,premier-league
james tarkowski,everton fc,1.85,9000000.0,2024-2025,premier-league
michael keane,everton fc,1.88,5000000.0,2024-2025,premier-league
mason holgate,everton fc,1.87,4000000.0,2024-2025,premier-league
reece welch,everton fc,,350000.0,2024-2025,premier-league
bradley moonan,everton fc,,,2024-2025,premier-league
vitaliy mykolenko,everton fc,1.8,28000000.0,2024-2025,premier-league
jake obrien,everton fc,1.97,18000000.0,2024-2025,premier-league
nathan patterson,everton fc,1.89,15000000.0,2024-2025,premier-league
ashley young,everton fc,1.75,500000.0,2024-2025,premier-league
seamus coleman,everton fc,1.77,500000.0,2024-2025,premier-league
roman dixon,everton fc,1.75,200000.0,2024-2025,premier-league
orel mangala,everton fc,1.78,18000000.0,2024-2025,premier-league
james garner,everton fc,1.82,18000000.0,2024-2025,premier-league
idrissa gueye,everton fc,1.74,1500000.0,2024-2025,premier-league
luke butterfield,everton fc,1.89,,2024-2025,premier-league
carlos alcaraz,everton fc,1.76,14000000.0,2024-2025,premier-league
tim iroegbunam,everton fc,1.83,9000000.0,2024-2025,premier-league
harrison armstrong,everton fc,1.85,800000.0,2024-2025,premier-league
jenson metcalfe,everton fc,1.83,175000.0,2024-2025,premier-league
callum bates,everton fc,,,2024-2025,premier-league
abdoulaye doucoure,everton fc,1.83,7000000.0,2024-2025,premier-league
owen barker,everton fc,1.73,,2024-2025,premier-league
dwight mcneil,everton fc,1.83,25000000.0,2024-2025,premier-league
iliman ndiaye,everton fc,1.8,22000000.0,2024-2025,premier-league
isaac heath,everton fc,,,2024-2025,premier-league
coby ebere,everton fc,1.87,,2024-2025,premier-league
jesper lindstrm,everton fc,1.82,18000000.0,2024-2025,premier-league
jack harrison,everton fc,1.75,14000000.0,2024-2025,premier-league
beto,everton fc,1.94,22000000.0,2024-2025,premier-league
dominic calvertlewin,everton fc,1.89,16000000.0,2024-2025,premier-league
armando broja,everton fc,1.91,12000000.0,2024-2025,premier-league
neal maupay,everton fc,1.71,8000000.0,2024-2025,premier-league
chermiti,everton fc,1.92,8000000.0,2024-2025,premier-league
martin sherif,everton fc,1.93,,2024-2025,premier-league
bernd leno,fulham fc,1.9,10000000.0,2024-2025,premier-league
steven benda,fulham fc,1.92,1000000.0,2024-2025,premier-league
joachim andersen,fulham fc,1.92,27000000.0,2024-2025,premier-league
calvin bassey,fulham fc,1.85,25000000.0,2024-2025,premier-league
issa diop,fulham fc,1.94,14000000.0,2024-2025,premier-league
jorge cuenca,fulham fc,1.9,5000000.0,2024-2025,premier-league
sam amissah,fulham fc,,,2024-2025,premier-league
antonee robinson,fulham fc,1.83,35000000.0,2024-2025,premier-league
ryan sessegnon,fulham fc,1.78,15000000.0,2024-2025,premier-league
kenny tete,fulham fc,1.8,13000000.0,2024-2025,premier-league
timothy castagne,fulham fc,1.85,13000000.0,2024-2025,premier-league
sander berge,fulham fc,1.95,25000000.0,2024-2025,premier-league
sasa lukic,fulham fc,1.82,14000000.0,2024-2025,premier-league
harrison reed,fulham fc,1.81,6000000.0,2024-2025,premier-league
tom cairney,fulham fc,1.85,1500000.0,2024-2025,premier-league
josh king,fulham fc,1.73,1000000.0,2024-2025,premier-league
emile smith rowe,fulham fc,1.82,30000000.0,2024-2025,premier-league
andreas pereira,fulham fc,1.78,18000000.0,2024-2025,premier-league
alex iwobi,fulham fc,1.83,28000000.0,2024-2025,premier-league
willian,fulham fc,1.75,750000.0,2024-2025,premier-league
martial godo,fulham fc,1.69,600000.0,2024-2025,premier-league
reiss nelson,fulham fc,1.75,16000000.0,2024-2025,premier-league
harry wilson,fulham fc,1.73,15000000.0,2024-2025,premier-league
adama traore,fulham fc,1.78,9000000.0,2024-2025,premier-league
rodrigo muniz,fulham fc,1.86,20000000.0,2024-2025,premier-league
jay stansfield,fulham fc,1.87,11000000.0,2024-2025,premier-league
raul jimenez,fulham fc,1.87,5000000.0,2024-2025,premier-league
carlos vinicius,fulham fc,1.9,3500000.0,2024-2025,premier-league
