nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
pietro terracciano,fiorentina,1,0,0,33.3,1,1,1,0,1,2023-2024,serie-a
florian thauvin,udinese,2,4,1,30.8,7,4,9,1,8,2023-2024,serie-a
malick thiaw,milan,15,17,2,48.0,34,17,23,13,10,2023-2024,serie-a
morten thorsby,genoa,9,8,2,50.0,19,11,21,5,16,2023-2024,serie-a
kristian thorstvedt,sassuolo,7,28,5,50.0,40,22,25,9,16,2023-2024,serie-a
marcus thuram,inter,9,9,5,30.8,23,15,26,3,23,2023-2024,serie-a
antonio tikvic,udinese,0,0,0,,0,0,0,0,0,2023-2024,serie-a
jeremy toljan,sassuolo,8,4,1,60.0,13,10,17,5,12,2023-2024,serie-a
rafael toloi,atalanta,7,8,5,51.9,20,9,9,4,5,2023-2024,serie-a
fikayo tomori,milan,29,10,3,62.1,42,24,34,23,11,2023-2024,serie-a
ahmed touba,lecce,3,3,0,75.0,6,4,4,3,1,2023-2024,serie-a
chaka traore,milan,2,0,0,50.0,2,1,1,1,0,2023-2024,serie-a
stefano turati,frosinone,0,0,0,,0,0,0,0,0,2023-2024,serie-a
kacper urbanski,bologna,5,10,1,46.2,16,10,15,1,14,2023-2024,serie-a
emanuele valeri,frosinone,10,5,4,47.6,19,16,14,3,11,2023-2024,serie-a
johan vasquez,genoa,38,11,2,64.0,51,33,50,26,24,2023-2024,serie-a
matias vecino,lazio,12,20,0,64.5,32,17,17,5,12,2023-2024,serie-a
lorenzo venuti,lecce,5,1,0,60.0,6,4,4,3,1,2023-2024,serie-a
simone verdi,torino,0,0,0,,0,0,0,0,0,2023-2024,serie-a
emanuel vignato,salernitana,4,5,1,83.3,10,7,1,0,1,2023-2024,serie-a
samuele vignato,monza,2,3,1,66.7,6,4,2,0,2,2023-2024,serie-a
matias vina,sassuolo,22,7,5,55.6,34,21,12,2,10,2023-2024,serie-a
ruben vinagre,hellas verona,1,1,2,75.0,4,2,6,3,3,2023-2024,serie-a
nicolas viola,cagliari,2,8,3,41.2,13,9,9,0,9,2023-2024,serie-a
mattia viti,sassuolo,14,7,3,45.5,24,15,20,10,10,2023-2024,serie-a
vitinha,genoa,1,0,1,50.0,2,2,2,0,2,2023-2024,serie-a
dusan vlahovic,juventus,0,6,3,36.4,9,5,4,2,2,2023-2024,serie-a
nikola vlasic,torino,6,14,8,13.3,28,16,26,7,19,2023-2024,serie-a
alessandro vogliacco,genoa,14,8,1,80.0,23,15,16,10,6,2023-2024,serie-a
mergim vojvoda,torino,7,6,4,68.8,17,8,12,2,10,2023-2024,serie-a
cristian volpato,sassuolo,9,6,1,36.0,16,8,7,0,7,2023-2024,serie-a
stefan de vrij,inter,13,4,1,53.3,18,13,22,10,12,2023-2024,serie-a
walace,udinese,40,26,0,46.8,66,43,43,6,37,2023-2024,serie-a
sebastian walukiewicz,empoli,33,6,0,68.3,39,28,50,31,19,2023-2024,serie-a
timothy weah,juventus,16,8,3,75.0,27,20,12,1,11,2023-2024,serie-a
shon weissman,salernitana,2,0,2,0.0,4,3,2,1,1,2023-2024,serie-a
mateusz wieteska,cagliari,9,3,2,30.0,14,11,10,5,5,2023-2024,serie-a
kenan yldz,juventus,5,6,2,50.0,13,9,6,0,6,2023-2024,serie-a
mattia zaccagni,lazio,11,15,1,42.9,27,16,26,2,24,2023-2024,serie-a
nicola zalewski,roma,10,9,1,36.4,20,14,12,4,8,2023-2024,serie-a
andrefrank zambo anguissa,napoli,21,29,11,49.3,61,33,40,5,35,2023-2024,serie-a
alessandro zanoli,salernitana,9,7,0,58.3,16,13,10,2,8,2023-2024,serie-a
alessandro zanoli,napoli,1,0,0,,1,1,0,0,0,2023-2024,serie-a
duvan zapata,torino,9,2,7,25.0,18,7,20,6,14,2023-2024,serie-a
duvan zapata,atalanta,0,0,0,0.0,0,0,0,0,0,2023-2024,serie-a
gabriele zappa,cagliari,29,16,9,70.7,54,31,29,5,24,2023-2024,serie-a
davide zappacosta,atalanta,15,10,5,47.1,30,20,29,4,25,2023-2024,serie-a
oier zarraga,udinese,2,1,0,20.0,3,3,5,2,3,2023-2024,serie-a
jordan zemura,udinese,13,7,4,57.9,24,16,5,1,4,2023-2024,serie-a
alessio zerbin,monza,13,2,3,30.8,18,10,16,3,13,2023-2024,serie-a
alessio zerbin,napoli,1,3,1,28.6,5,2,1,0,1,2023-2024,serie-a
kevin zeroli,milan,1,0,0,,1,1,1,0,1,2023-2024,serie-a
piotr zielinski,napoli,6,13,4,50.0,23,15,12,1,11,2023-2024,serie-a
david zima,torino,1,0,0,,1,1,0,0,0,2023-2024,serie-a
joshua zirkzee,bologna,8,15,9,54.2,32,20,25,2,23,2023-2024,serie-a
nadir zortea,frosinone,8,13,0,45.5,21,14,13,5,8,2023-2024,serie-a
nadir zortea,atalanta,3,1,1,25.0,5,4,2,0,2,2023-2024,serie-a
szymon zurkowski,empoli,5,8,2,33.3,15,6,5,1,4,2023-2024,serie-a
milan uric,hellas verona,0,0,1,0.0,1,0,0,0,0,2023-2024,serie-a
milan uric,monza,0,5,0,50.0,5,5,6,2,4,2023-2024,serie-a
mateusz egowski,salernitana,8,12,3,42.3,23,12,13,2,11,2023-2024,serie-a
