"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Ligue 1","France",2024,"Olympique Lyon","19","Moussa Niakhaté","Centre-Back",1996-03-08,29,"Senegal","Olympique Lyon","1.9","left","2024-07-04","Nottingham Forest",NA,1.5e+07,"https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","55","Duje Caleta-Car","Centre-Back",1996-09-17,28,"Croatia","Real Sociedad","1.93","right","2024-07-08","Southampton FC",NA,7e+06,"https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Adryelson","Centre-Back",1998-03-23,27,"Brazil","Al-Wasl FC","1.82","right","2024-01-05","Botafogo de Futebol e Regatas",NA,3500000,"https://www.transfermarkt.com/adryelson/profil/spieler/373433","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","22","Clinton Mata","Centre-Back",1992-11-07,32,"Angola","Olympique Lyon","1.8","right","2023-07-06","Club Brugge KV",NA,3500000,"https://www.transfermarkt.com/clinton-mata/profil/spieler/187718","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","27","Warmed Omari","Centre-Back",2000-04-23,25,"Comoros","Stade Rennais FC","1.88","right","2024-08-30","Stade Rennais FC",NA,3e+06,"https://www.transfermarkt.com/warmed-omari/profil/spieler/711996","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","16","Abner","Left-Back",2000-05-27,25,"Brazil","Olympique Lyon","1.81","left","2024-07-05","Real Betis Balompié",NA,7e+06,"https://www.transfermarkt.com/abner/profil/spieler/646402","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","3","Nicolás Tagliafico","Left-Back",1992-08-31,32,"Argentina","Olympique Lyon","1.71","left","2022-07-23","Ajax Amsterdam",NA,6e+06,"https://www.transfermarkt.com/nicolas-tagliafico/profil/spieler/131225","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","98","Ainsley Maitland-Niles","Right-Back",1997-08-29,27,"England","Olympique Lyon","1.8","right","2023-08-07","Arsenal FC",NA,1.2e+07,"https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","20","Saël Kumbedi","Right-Back",2005-03-26,20,"France","Olympique Lyon","1.75","right","2022-08-31","Le Havre AC",NA,7e+06,"https://www.transfermarkt.com/sael-kumbedi/profil/spieler/951579","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Téo Barišić","Right-Back",2004-09-30,20,"Croatia","Olympique Lyon B","1.85","right",NA,NA,NA,NA,"https://www.transfermarkt.com/teo-barisic/profil/spieler/979773","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Orel Mangala","Defensive Midfield",1998-03-18,27,"Belgium","Olympique Lyon","1.78","right","2024-07-02","Nottingham Forest",NA,1.8e+07,"https://www.transfermarkt.com/orel-mangala/profil/spieler/289592","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","15","Tanner Tessmann","Defensive Midfield",2001-09-24,23,"United States","Olympique Lyon","1.88","right","2024-08-27","Venezia FC",NA,6e+06,"https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","31","Nemanja Matic","Defensive Midfield",1988-08-01,36,"Serbia","Olympique Lyon","1.94","left","2024-01-27","Stade Rennais FC",NA,2e+06,"https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","4","Paul Akouokou","Defensive Midfield",1997-12-20,27,"Cote d'Ivoire","Olympique Lyon","1.81","right","2023-09-01","Real Betis Balompié",NA,8e+05,"https://www.transfermarkt.com/paul-akouokou/profil/spieler/429901","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Mathys De Carvalho","Defensive Midfield",2005-05-01,20,"France","Olympique Lyon B","1.83","right",NA,NA,NA,NA,"https://www.transfermarkt.com/mathys-de-carvalho/profil/spieler/1004486","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Maxence Caqueret","Central Midfield",2000-02-15,25,"France","Como 1907","1.74","right","2018-12-14","Olympique Lyon B",NA,1.6e+07,"https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","8","Corentin Tolisso","Central Midfield",1994-08-03,30,"France","Olympique Lyon","1.81","right","2022-07-01","Bayern Munich",NA,1.2e+07,"https://www.transfermarkt.com/corentin-tolisso/profil/spieler/190393","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","7","Jordan Veretout","Central Midfield",1993-03-01,32,"France","Al-Arabi SC","1.77","right","2024-09-04","Olympique Marseille",NA,4e+06,"https://www.transfermarkt.com/jordan-veretout/profil/spieler/164771","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Mahamadou Diawara","Central Midfield",2005-02-17,20,"France","Olympique Lyon","1.87","left","2023-07-01","Paris Saint-Germain U19",NA,2e+06,"https://www.transfermarkt.com/mahamadou-diawara/profil/spieler/1053147","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","23","Thiago Almada","Attacking Midfield",2001-04-26,24,"Argentina","Atlético de Madrid","1.71","right","2025-01-15","Botafogo de Futebol e Regatas",NA,2.5e+07,"https://www.transfermarkt.com/thiago-almada/profil/spieler/576028","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","11","Malick Fofana","Left Winger",2005-03-31,20,"Belgium","Olympique Lyon","1.69","right","2024-01-10","KAA Gent",NA,3e+07,"https://www.transfermarkt.com/malick-fofana/profil/spieler/743386","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Saïd Benrahma","Left Winger",1995-08-10,29,"Algeria","NEOM SC","1.72","right","2024-07-01","West Ham United",NA,1e+07,"https://www.transfermarkt.com/said-benrahma/profil/spieler/290532","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Wilfried Zaha","Left Winger",1992-11-10,32,"Cote d'Ivoire","Charlotte FC","1.8","right","2024-08-30","Galatasaray",NA,5e+06,"https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Rayan Cherki","Right Winger",2003-08-17,21,"France","Manchester City","1.77","both","2020-01-01","Olympique Lyon B",NA,4.5e+07,"https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","37","Ernest Nuamah","Right Winger",2003-11-01,21,"Ghana","Olympique Lyon","1.78","left","2024-07-07","RWD Molenbeek",NA,1.5e+07,"https://www.transfermarkt.com/ernest-nuamah/profil/spieler/955070","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","69","Georges Mikautadze","Centre-Forward",2000-10-31,24,"Georgia","Olympique Lyon","1.76","right","2024-07-18","FC Metz",NA,2.2e+07,"https://www.transfermarkt.com/georges-mikautadze/profil/spieler/729814","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Gift Orban","Centre-Forward",2002-07-17,22,"Nigeria","TSG 1899 Hoffenheim","1.78","right","2024-01-18","KAA Gent",NA,1e+07,"https://www.transfermarkt.com/gift-orban/profil/spieler/1018259","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","10","Alexandre Lacazette","Centre-Forward",1991-05-28,34,"France","NEOM SC","1.75","right","2022-07-01","Arsenal FC",NA,6e+06,"https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Mama Baldé","Centre-Forward",1995-11-06,29,"Guinea-Bissau","Stade Brestois 29","1.76","right","2024-07-08","ESTAC Troyes",NA,4e+06,"https://www.transfermarkt.com/mama-balde/profil/spieler/325223","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","-","Alejandro Gomes Rodríguez","Centre-Forward",2008-03-11,17,"England","Olympique Lyon B","1.76","right",NA,NA,NA,1e+05,"https://www.transfermarkt.com/alejandro-gomes-rodriguez/profil/spieler/1108478","2024-2025","Ligue 1"
"Ligue 1","France",2024,"Olympique Lyon","29","Enzo Molebe","Centre-Forward",2007-09-18,17,"France","Olympique Lyon B",NA,"right",NA,NA,NA,1e+05,"https://www.transfermarkt.com/enzo-molebe/profil/spieler/1106860","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","1","Djordje Petrovic","Goalkeeper",1999-10-08,25,"Serbia","AFC Bournemouth","1.94","right","2024-08-30","Chelsea FC",NA,2e+07,"https://www.transfermarkt.com/djordje-petrovic/profil/spieler/465555","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Robin Risser","Goalkeeper",2004-12-02,20,"France","RC Lens","1.93","right","2022-07-01","Racing Strasbourg U19",NA,1500000,"https://www.transfermarkt.com/robin-risser/profil/spieler/743515","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","36","Alaa Bellaarouch","Goalkeeper",2002-01-01,23,"Morocco","SC Braga","1.89","right","2022-07-01","Racing Strasbourg B",NA,4e+05,"https://www.transfermarkt.com/alaa-bellaarouch/profil/spieler/667991","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","30","Karl-Johan Johnsson","Goalkeeper",1990-01-28,35,"Sweden","RC Strasbourg Alsace","1.88","right","2024-08-16","FC Girondins Bordeaux",NA,3e+05,"https://www.transfermarkt.com/karl-johan-johnsson/profil/spieler/112822","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Mamadou Sarr","Centre-Back",2005-08-29,19,"France","RC Strasbourg Alsace","1.94","right","2025-08-01","Chelsea FC",NA,2e+07,"https://www.transfermarkt.com/mamadou-sarr/profil/spieler/910905","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","29","Ismaël Doukouré","Centre-Back",2003-07-24,21,"France","RC Strasbourg Alsace","1.83","right","2022-01-29","Valenciennes FC",NA,1.8e+07,"https://www.transfermarkt.com/ismael-doukoure/profil/spieler/786436","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","5","Abakar Sylla","Centre-Back",2002-12-25,22,"Cote d'Ivoire","RC Strasbourg Alsace","1.88","left","2023-07-15","Club Brugge KV",NA,1e+07,"https://www.transfermarkt.com/abakar-sylla/profil/spieler/962555","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","2","Andrew Omobamidele","Centre-Back",2002-06-23,23,"Ireland","RC Strasbourg Alsace","1.88","right","2025-07-01","Nottingham Forest",NA,8e+06,"https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Saïdou Sow","Centre-Back",2002-07-04,22,"Guinea","RC Strasbourg Alsace","1.87","right","2023-08-09","AS Saint-Étienne",NA,6e+06,"https://www.transfermarkt.com/saidou-sow/profil/spieler/807128","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","25","Yoni Gomis","Centre-Back",2005-09-23,19,"France","SK Beveren","1.86","left","2024-08-29","Le Havre AC",NA,7e+05,"https://www.transfermarkt.com/yoni-gomis/profil/spieler/988272","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Amadou Cissé","Centre-Back",2006-02-27,19,"Guinea","Racing Strasbourg B",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/amadou-cisse/profil/spieler/1189317","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Sacha Lung","Centre-Back",2008-05-10,17,"France","Racing Strasbourg U19",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/sacha-lung/profil/spieler/1227093","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Caleb Wiley","Left-Back",2004-12-22,20,"United States","Watford FC","1.8","left","2024-08-11","Chelsea FC",NA,8e+06,"https://www.transfermarkt.com/caleb-wiley/profil/spieler/746833","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","77","Eduard Sobol","Left-Back",1995-04-20,30,"Ukraine","RC Strasbourg Alsace","1.86","left","2023-01-23","Club Brugge KV",NA,9e+05,"https://www.transfermarkt.com/eduard-sobol/profil/spieler/206717","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","3","Thomas Delaine","Left-Back",1992-03-24,33,"France","Le Havre AC","1.8","left","2022-07-01","FC Metz",NA,6e+05,"https://www.transfermarkt.com/thomas-delaine/profil/spieler/170961","2024-2025","Ligue 1"
