"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Ligue 1","France",2022,"Paris Saint-Germain","26","Nordi Mukiele","Right-Back",NA,25,"France","Paris Saint-Germain","1.87","right",NA,"RB Leipzig",NA,1.8e+07,"https://www.transfermarkt.com/nordi-mukiele/profil/spieler/348026","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","29","Timothée Pembélé","Right-Back",NA,20,"France","Sunderland AFC","1.83","right",NA,"Paris Saint-Germain U19",NA,5e+06,"https://www.transfermarkt.com/timothee-pembele/profil/spieler/538998","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Hugo Lamy","Right-Back",NA,19,"France","FC Nantes B","1.78","right",NA,NA,NA,250000,"https://www.transfermarkt.com/hugo-lamy/profil/spieler/815445","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Leandro Paredes","Defensive Midfield",NA,29,"Argentina","CA Boca Juniors","1.8","right",NA,"Zenit St. Petersburg",NA,1.2e+07,"https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Idrissa Gueye","Defensive Midfield",NA,33,"Senegal","Everton FC","1.74","right",NA,"Everton FC",NA,5e+06,"https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","17","Vitinha","Central Midfield",NA,23,"Portugal","Paris Saint-Germain","1.72","right",NA,"FC Porto",NA,4.2e+07,"https://www.transfermarkt.com/vitinha/profil/spieler/487469","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","6","Marco Verratti","Central Midfield",NA,30,"Italy","Al-Duhail SC","1.65","right",NA,"Delfino Pescara 1936",NA,4e+07,"https://www.transfermarkt.com/marco-verratti/profil/spieler/102558","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","8","Fabián Ruiz","Central Midfield",NA,27,"Spain","Paris Saint-Germain","1.89","left",NA,"SSC Napoli",NA,3.2e+07,"https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","28","Carlos Soler","Central Midfield",NA,26,"Spain","Paris Saint-Germain","1.8","right",NA,"Valencia CF",NA,2.5e+07,"https://www.transfermarkt.com/carlos-soler/profil/spieler/372246","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","33","Warren Zaïre-Emery","Central Midfield",NA,17,"France","Paris Saint-Germain","1.78","right",NA,"Paris Saint-Germain U19",NA,2e+07,"https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","18","Renato Sanches","Central Midfield",NA,25,"Portugal","Paris Saint-Germain","1.76","right",NA,"LOSC Lille",NA,1.5e+07,"https://www.transfermarkt.com/renato-sanches/profil/spieler/258027","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Ayman Kari","Central Midfield",NA,18,"France","Without Club","1.76","right",NA,"Paris Saint-Germain U19",NA,1e+06,"https://www.transfermarkt.com/ayman-kari/profil/spieler/810093","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","10","Neymar","Attacking Midfield",NA,31,"Brazil","Santos FC","1.75","right",NA,"FC Barcelona",NA,6e+07,"https://www.transfermarkt.com/neymar/profil/spieler/68290","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","35","Ismaël Gharbi","Left Winger",NA,19,"Spain","SC Braga","1.73","right",NA,"Paris Saint-Germain U19",NA,5e+06,"https://www.transfermarkt.com/ismael-gharbi/profil/spieler/810096","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","30","Lionel Messi","Right Winger",NA,36,"Argentina","Inter Miami CF","1.7","left",NA,"FC Barcelona",NA,3.5e+07,"https://www.transfermarkt.com/lionel-messi/profil/spieler/28003","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Pablo Sarabia","Right Winger",NA,31,"Spain","Al-Arabi SC","1.74","left",NA,"Sevilla FC",NA,1.4e+07,"https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","7","Kylian Mbappé","Centre-Forward",NA,24,"France","Real Madrid","1.78","right",NA,"AS Monaco",NA,1.8e+08,"https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Arnaud Kalimuendo","Centre-Forward",NA,21,"France","Stade Rennais FC","1.75","right",NA,"Paris Saint-Germain U19",NA,2.2e+07,"https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","44","Hugo Ekitiké","Centre-Forward",NA,21,"France","Liverpool FC","1.9","right",NA,"Stade Reims",NA,2e+07,"https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","-","Mauro Icardi","Centre-Forward",NA,30,"Argentina","Galatasaray","1.81","right",NA,"Inter Milan",NA,1.9e+07,"https://www.transfermarkt.com/mauro-icardi/profil/spieler/68863","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Paris Saint-Germain","37","Ilyes Housni","Centre-Forward",NA,18,"Morocco","Paris Saint-Germain Espoirs","1.72","right",NA,"Paris Saint-Germain U19",NA,3500000,"https://www.transfermarkt.com/ilyes-housni/profil/spieler/825437","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","1","Doğan Alemdar","Goalkeeper",NA,20,"Türkiye","Stade Rennais FC","1.92","right",NA,"Kayserispor",NA,4e+06,"https://www.transfermarkt.com/dogan-alemdar/profil/spieler/576033","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","30","Steve Mandanda","Goalkeeper",NA,38,"France","Without Club","1.87","right",NA,"Olympique Marseille",NA,1e+06,"https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","50","Elias Damergy","Goalkeeper",NA,20,"Tunisia","Union Titus Petange","1.86","right",NA,"Stade Rennais FC B",NA,150000,"https://www.transfermarkt.com/elias-damergy/profil/spieler/693312","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","89","Romain Salin","Goalkeeper",NA,38,"France",NA,"1.86","left",NA,"Sporting CP",NA,150000,"https://www.transfermarkt.com/romain-salin/profil/spieler/23974","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","5","Arthur Theate","Centre-Back",NA,23,"Belgium","Eintracht Frankfurt","1.85","left",NA,"Bologna FC 1909",NA,2.2e+07,"https://www.transfermarkt.com/arthur-theate/profil/spieler/368891","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Loïc Badé","Centre-Back",NA,23,"France","Sevilla FC","1.91","right",NA,"RC Lens",NA,1.2e+07,"https://www.transfermarkt.com/loic-bade/profil/spieler/730581","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","23","Warmed Omari","Centre-Back",NA,23,"Comoros","Hamburger SV","1.88","right",NA,"Stade Rennais FC B",NA,9e+06,"https://www.transfermarkt.com/warmed-omari/profil/spieler/711996","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","2","Joe Rodon","Centre-Back",NA,25,"Wales","Leeds United","1.93","right",NA,"Tottenham Hotspur",NA,7e+06,"https://www.transfermarkt.com/joe-rodon/profil/spieler/297212","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","18","Jeanuël Belocian","Centre-Back",NA,18,"France","Bayer 04 Leverkusen","1.86","left",NA,"Stade Rennais FC U19",NA,7e+06,"https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","15","Christopher Wooh","Centre-Back",NA,21,"Cameroon","Stade Rennais FC","1.91","right",NA,"RC Lens",NA,6e+06,"https://www.transfermarkt.com/christopher-wooh/profil/spieler/572326","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Jérémy Jacquet","Centre-Back",NA,17,"France","Stade Rennais FC","1.9","right",NA,"Stade Rennais FC B",NA,50000,"https://www.transfermarkt.com/jeremy-jacquet/profil/spieler/1004301","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","3","Adrien Truffert","Left-Back",NA,21,"France","AFC Bournemouth","1.76","left",NA,"Stade Rennais FC B",NA,1.8e+07,"https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","90","Djed Spence","Left-Back",NA,22,"England","Tottenham Hotspur","1.84","right",NA,"Tottenham Hotspur",NA,1e+07,"https://www.transfermarkt.com/djed-spence/profil/spieler/483348","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","25","Birger Meling","Left-Back",NA,28,"Norway","FC Copenhagen","1.73","left",NA,"Nîmes Olympique",NA,5e+06,"https://www.transfermarkt.com/birger-meling/profil/spieler/282250","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Léo Rouillé","Left-Back",NA,19,"France","Stade Briochin","1.76","left",NA,NA,NA,50000,"https://www.transfermarkt.com/leo-rouille/profil/spieler/1030144","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","27","Hamari Traoré","Right-Back",NA,31,"Mali","Real Sociedad","1.75","right",NA,"Stade Reims",NA,1e+07,"https://www.transfermarkt.com/hamari-traore/profil/spieler/297070","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","22","Lorenz Assignon","Right-Back",NA,23,"France","VfB Stuttgart","1.81","right",NA,"Stade Rennais FC B",NA,5e+06,"https://www.transfermarkt.com/lorenz-assignon/profil/spieler/711969","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","31","Guéla Doué","Right-Back",NA,20,"Cote d'Ivoire","RC Strasbourg Alsace","1.87","right",NA,"Stade Rennais FC B",NA,3e+05,"https://www.transfermarkt.com/guela-doue/profil/spieler/711980","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","8","Baptiste Santamaria","Defensive Midfield",NA,28,"France","Valencia CF","1.83","right",NA,"SC Freiburg",NA,1.4e+07,"https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","6","Lesley Ugochukwu","Defensive Midfield",NA,19,"France","Burnley FC","1.9","right",NA,"Stade Rennais FC B",NA,9e+06,"https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Noah Françoise","Defensive Midfield",NA,19,"France","CS Marítimo","1.78","right",NA,"Stade Rennais FC B",NA,350000,"https://www.transfermarkt.com/noah-francoise/profil/spieler/620321","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","14","Benjamin Bourigeaud","Central Midfield",NA,29,"France","Al-Duhail SC","1.78","right",NA,"RC Lens",NA,1.8e+07,"https://www.transfermarkt.com/benjamin-bourigeaud/profil/spieler/266359","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","20","Flavien Tait","Central Midfield",NA,30,"France","Without Club","1.76","right",NA,"Angers SCO",NA,6e+06,"https://www.transfermarkt.com/flavien-tait/profil/spieler/202278","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","80","Xeka","Central Midfield",NA,28,"Portugal","GD Estoril Praia","1.85","both",NA,"Without Club",NA,6e+06,"https://www.transfermarkt.com/xeka/profil/spieler/290256","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Gabriel Tutu","Right Midfield",NA,19,"France","US Concarneau","1.78","right",NA,NA,NA,50000,"https://www.transfermarkt.com/gabriel-tutu/profil/spieler/931172","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","21","Lovro Majer","Attacking Midfield",NA,25,"Croatia","VfL Wolfsburg","1.78","left",NA,"GNK Dinamo Zagreb",NA,2e+07,"https://www.transfermarkt.com/lovro-majer/profil/spieler/387106","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","7","Martin Terrier","Left Winger",NA,26,"France","Bayer 04 Leverkusen","1.84","right",NA,"Olympique Lyon",NA,3e+07,"https://www.transfermarkt.com/martin-terrier/profil/spieler/442891","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","10","Jérémy Doku","Left Winger",NA,21,"Belgium","Manchester City","1.73","right",NA,"RSC Anderlecht",NA,2.8e+07,"https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Kamaldeen Sulemana","Left Winger",NA,21,"Ghana","Atalanta BC","1.75","right",NA,"FC Nordsjaelland",NA,2.2e+07,"https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","34","Ibrahim Salah","Left Winger",NA,21,"Morocco","Stade Rennais FC","1.86","right",NA,"KAA Gent",NA,3e+06,"https://www.transfermarkt.com/ibrahim-salah/profil/spieler/928323","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","33","Désiré Doué","Right Winger",NA,18,"France","Paris Saint-Germain","1.81","right",NA,"Stade Rennais FC B",NA,1.5e+07,"https://www.transfermarkt.com/desire-doue/profil/spieler/914562","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","19","Amine Gouiri","Centre-Forward",NA,23,"Algeria","Olympique Marseille","1.81","right",NA,"OGC Nice",NA,3.5e+07,"https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","9","Arnaud Kalimuendo","Centre-Forward",NA,21,"France","Stade Rennais FC","1.75","right",NA,"Paris Saint-Germain",NA,2.2e+07,"https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Gaëtan Laborde","Centre-Forward",NA,29,"France","Al-Diraiyah FC","1.81","left",NA,"Montpellier HSC",NA,1.6e+07,"https://www.transfermarkt.com/gaetan-laborde/profil/spieler/181378","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Serhou Guirassy","Centre-Forward",NA,27,"Guinea","Borussia Dortmund","1.87","right",NA,"Amiens SC",NA,1.4e+07,"https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","17","Karl Toko Ekambi","Centre-Forward",NA,30,"Cameroon","Without Club","1.82","right",NA,"Olympique Lyon",NA,8e+06,"https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Matthis Abline","Centre-Forward",NA,20,"France","FC Nantes","1.82","right",NA,"Stade Rennais FC B",NA,4500000,"https://www.transfermarkt.com/matthis-abline/profil/spieler/659543","2022-2023","Ligue 1"
"Ligue 1","France",2022,"Stade Rennais FC","-","Alan Do Marcolino","Centre-Forward",NA,21,"Gabon","Lusitânia FC Lourosa","1.94","right",NA,"Stade Rennais FC B",NA,150000,"https://www.transfermarkt.com/alan-do-marcolino/profil/spieler/783635","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","16","Alexander Nübel","Goalkeeper",NA,26,"Germany","VfB Stuttgart","1.93","right",NA,"Bayern Munich",NA,8e+06,"https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","30","Thomas Didillon-Hödl","Goalkeeper",NA,27,"France","Willem II Tilburg","1.93","left",NA,"Cercle Brugge ",NA,1e+06,"https://www.transfermarkt.com/thomas-didillon-hodl/profil/spieler/182891","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","50","Yann Lienard","Goalkeeper",NA,20,"France","AS Monaco","1.94","right",NA,"AS Monaco U21",NA,2e+05,"https://www.transfermarkt.com/yann-lienard/profil/spieler/745341","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","-","Benoît Badiashile","Centre-Back",NA,22,"France","Chelsea FC","1.94","left",NA,"AS Monaco U19",NA,4e+07,"https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","6","Axel Disasi","Centre-Back",NA,25,"France","Chelsea FC","1.91","right",NA,"Stade Reims",NA,3e+07,"https://www.transfermarkt.com/axel-disasi/profil/spieler/386047","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","3","Guillermo Maripán","Centre-Back",NA,29,"Chile","Torino FC","1.93","right",NA,"Deportivo Alavés",NA,1e+07,"https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","23","Malang Sarr","Centre-Back",NA,24,"France","RC Lens","1.83","left",NA,"Chelsea FC",NA,6e+06,"https://www.transfermarkt.com/malang-sarr/profil/spieler/344596","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","34","Chrislain Matsima","Centre-Back",NA,21,"France","FC Augsburg","1.93","right",NA,"AS Monaco B",NA,6e+06,"https://www.transfermarkt.com/chrislain-matsima/profil/spieler/569383","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","99","Yllan Okou","Centre-Back",NA,20,"France","RAAL La Louvière ","1.89","left",NA,"AS Monaco U21",NA,3e+05,"https://www.transfermarkt.com/yllan-okou/profil/spieler/745202","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","12","Caio Henrique","Left-Back",NA,25,"Brazil","AS Monaco","1.78","left",NA,"Atlético de Madrid",NA,2e+07,"https://www.transfermarkt.com/caio-henrique/profil/spieler/420064","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","14","Ismail Jakobs","Left-Back",NA,23,"Senegal","Galatasaray","1.84","left",NA,"1.FC Köln",NA,6e+06,"https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","2","Vanderson","Right-Back",NA,22,"Brazil","AS Monaco","1.73","right",NA,"Grêmio Foot-Ball Porto Alegrense",NA,2e+07,"https://www.transfermarkt.com/vanderson/profil/spieler/789082","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","26","Ruben Aguilar","Right-Back",NA,30,"France","RC Lens","1.72","right",NA,"Montpellier HSC",NA,7e+06,"https://www.transfermarkt.com/ruben-aguilar/profil/spieler/203746","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","-","Nazim Babaï","Right-Back",NA,20,"Algeria","AS Monaco U21","1.71","right",NA,NA,NA,NA,"https://www.transfermarkt.com/nazim-babai/profil/spieler/745177","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","4","Mohamed Camara","Defensive Midfield",NA,23,"Mali","Al-Sadd SC","1.73","right",NA,"Red Bull Salzburg",NA,3e+07,"https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","19","Youssouf Fofana","Defensive Midfield",NA,24,"France","AC Milan","1.85","right",NA,"RC Strasbourg Alsace",NA,2.5e+07,"https://www.transfermarkt.com/youssouf-fofana/profil/spieler/569598","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","41","Soungoutou Magassa","Defensive Midfield",NA,19,"France","AS Monaco","1.9","right",NA,"AS Monaco U21",NA,8e+05,"https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","15","Eliot Matazo","Central Midfield",NA,21,"Belgium","Hull City","1.7","right",NA,"AS Monaco B",NA,7e+06,"https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","11","Jean Lucas","Central Midfield",NA,25,"Brazil","Esporte Clube Bahia","1.81","right",NA,"Olympique Lyon",NA,5e+06,"https://www.transfermarkt.com/jean-lucas/profil/spieler/578872","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","-","Edan Diop","Central Midfield",NA,18,"France","Cercle Brugge ","1.85","right",NA,"AS Monaco U21",NA,2e+06,"https://www.transfermarkt.com/edan-diop/profil/spieler/745178","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","17","Aleksandr Golovin","Attacking Midfield",NA,27,"Russia","AS Monaco","1.78","right",NA,"CSKA Moscow",NA,2.8e+07,"https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","31","Kevin Volland","Attacking Midfield",NA,30,"Germany","TSV 1860 Munich","1.79","left",NA,"Bayer 04 Leverkusen",NA,8e+06,"https://www.transfermarkt.com/kevin-volland/profil/spieler/82009","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","-","Félix Lemaréchal","Attacking Midfield",NA,19,"France","RC Strasbourg Alsace","1.8","right",NA,"AS Monaco U21",NA,1e+06,"https://www.transfermarkt.com/felix-lemarechal/profil/spieler/659518","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","44","Eliesse Ben Seghir","Left Winger",NA,18,"Morocco","AS Monaco","1.78","right",NA,"AS Monaco U21",NA,1.8e+07,"https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","-","Sofiane Diop","Left Winger",NA,23,"Morocco","OGC Nice","1.75","right",NA,"Stade Rennais FC B",NA,1.5e+07,"https://www.transfermarkt.com/sofiane-diop/profil/spieler/569389","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","18","Takumi Minamino","Left Winger",NA,28,"Japan","AS Monaco","1.72","right",NA,"Liverpool FC",NA,6e+06,"https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793","2022-2023","Ligue 1"
"Ligue 1","France",2022,"AS Monaco","27","Krépin Diatta","Right Winger",NA,24,"Senegal","AS Monaco","1.75","right",NA,"Club Brugge KV",NA,1.5e+07,"https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426","2022-2023","Ligue 1"
