goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0.09,0.19,0.0,3.64,59.09,0.09,14.29,0.65,50.0,1.87,0.19,91.16,3.73,54.79,90,1.12,0.28,0.47,1.03,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,16.97,0.19,64.45,2.15,1.49,32.0,5.41,72.5,1.49,0.84,1.12,0.0,0.75,0.37,0.28,12.5,0.0,0.0,0.04,0.0,0.09,0.0,Luka Modrić,Milan,15466,2692
0.64,0.13,0.0,2.7,51.22,0.64,62.5,0.26,50.0,1.67,0.13,90.23,3.34,53.06,90,0.77,1.16,0.39,1.16,0.0,0.0,0.0,0.77,0.26,0.0,0.0,0.0,0.0,19.41,0.26,71.23,2.19,1.8,35.9,3.99,53.45,0.51,0.77,0.9,0.0,3.21,1.03,0.9,20.0,0.13,0.0,0.33,0.0,0.0,0.0,Hakan Çalhanoğlu,Inter,135700,2697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,90,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,37.0,0.0,0.0,0.0,9.0,40.91,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Federico Ravaglia,Bologna,850952,2685
0.23,0.12,0.0,2.78,57.14,0.12,20.0,0.12,50.0,1.97,0.46,81.34,2.9,53.19,90,0.69,1.39,0.23,1.27,0.0,0.0,0.0,0.81,0.23,0.0,0.0,0.0,0.0,15.29,1.62,32.32,3.71,4.17,40.45,1.39,37.5,0.93,1.51,0.46,0.35,1.97,0.58,0.46,11.76,0.0,0.12,0.11,0.0,0.0,0.0,Federico Dimarco,Inter,284361,2697
0.37,0.18,0.0,6.99,48.72,0.83,40.91,2.02,48.89,3.13,0.37,80.25,7.82,47.75,90,1.84,2.67,1.66,1.01,0.0,0.0,0.0,0.46,0.09,0.0,0.0,0.0,0.0,13.16,0.74,35.52,2.48,0.74,26.67,0.74,38.1,0.83,0.55,1.2,0.0,3.4,1.29,1.38,10.81,0.09,0.0,0.18,0.0,0.0,0.0,Nico Paz,Como,1171451,2704
1.05,0.0,0.0,4.97,55.88,0.52,22.22,1.57,40.0,1.57,0.52,89.12,5.49,48.84,90,1.83,0.52,1.05,1.83,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,12.56,1.31,34.27,3.66,1.31,50.0,0.78,75.0,0.52,1.05,0.26,0.52,2.62,1.83,0.0,40.0,0.0,0.0,0.59,0.0,0.0,0.0,Christian Pulišić,Milan,817957,2692
0.0,0.0,0.0,0.09,100.0,0.36,100.0,0.0,0.0,0.0,0.0,67.23,0.45,100.0,90,0.18,0.0,0.0,1.0,4.0,2.82,1.18,0.73,0.09,0.82,0.55,0.64,0.55,0.64,0.0,21.64,0.0,0.0,0.0,6.64,39.04,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Ivan Provedel,Lazio,308182,2699
0.1,0.1,0.0,2.91,52.83,1.97,65.52,0.1,33.33,1.87,0.31,88.32,4.88,57.32,90,0.94,2.08,0.1,1.04,0.0,0.0,0.0,0.73,0.31,0.0,0.0,0.0,0.0,14.13,0.31,64.43,0.94,0.83,25.0,6.65,66.67,0.62,2.6,0.31,0.21,1.04,0.42,0.21,10.0,0.1,0.0,0.09,0.0,0.0,0.0,Alessandro Bastoni,Inter,826188,2697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73,0.0,0.0,90,0.0,0.0,0.0,1.0,2.75,2.0,0.75,0.75,0.0,0.0,0.25,1.0,0.25,2.25,0.0,18.5,0.0,0.0,0.0,9.0,40.91,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Alberto Paleari,Torino,259281,2696
0.19,0.09,0.0,7.57,71.43,0.47,38.46,2.84,68.18,2.74,0.09,83.96,8.04,68.0,90,2.08,0.57,0.57,1.04,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,11.17,0.0,36.15,1.32,0.38,16.67,1.04,47.83,0.66,0.38,0.66,0.28,1.51,0.47,0.47,12.5,0.09,0.19,0.14,0.0,0.0,0.0,Alexis Saelemaekers,Milan,901891,2692
