goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
1.14,0.06,0.0,2.41,44.19,0.95,46.88,0.76,44.44,0.41,0.25,73.63,3.36,44.92,90,1.23,0.32,1.42,1.01,0.0,0.0,0.0,1.01,0.22,0.0,0.0,0.0,0.0,7.28,0.41,14.5,0.98,0.25,25.81,1.61,61.45,0.19,0.44,0.38,0.85,4.62,2.12,1.17,24.66,0.13,0.41,0.97,0.0,0.0,0.0,Harry Kane,FC Bayern München,108579,2672
0.32,0.03,0.0,2.94,53.85,0.39,38.71,0.65,46.51,1.45,0.42,87.22,3.33,51.5,90,0.84,0.45,0.58,1.07,0.0,0.0,0.0,0.71,0.03,0.0,0.0,0.0,0.0,17.29,0.58,49.18,2.55,1.78,27.23,1.1,47.22,0.71,1.13,0.81,0.03,2.29,0.74,0.65,14.08,0.1,0.1,0.18,0.0,0.0,0.03,Alejandro Grimaldo,Bayer 04 Leverkusen,177177,2681
1.14,0.0,0.0,3.13,49.68,2.64,53.28,0.65,43.24,0.24,0.08,81.4,5.78,51.26,90,2.24,0.73,1.55,1.14,0.0,0.0,0.0,0.94,0.04,0.0,0.0,0.0,0.0,8.06,0.49,25.47,2.16,0.0,0.0,0.49,75.0,0.24,1.18,0.12,0.81,3.74,1.83,0.69,30.43,0.08,0.73,0.85,0.0,0.0,0.0,Serhou Guirassy,VfB Stuttgart,328027,2677
0.27,0.3,0.03,6.16,55.45,0.67,52.63,2.83,60.0,1.01,0.37,82.04,6.84,55.16,90,2.36,1.08,1.65,1.08,0.0,0.0,0.0,0.84,0.1,0.0,0.0,0.0,0.0,15.89,0.47,36.9,2.66,1.01,39.47,1.75,68.42,0.54,0.07,0.54,0.17,2.73,1.11,0.88,9.88,0.1,0.03,0.28,0.0,0.0,0.0,Xavi Simons,RB Leipzig,997183,36360
0.77,0.21,0.0,3.51,42.93,0.73,33.33,1.16,57.45,1.2,0.39,75.36,4.24,40.91,90,1.16,1.24,2.18,1.28,0.0,0.0,0.0,1.07,0.09,0.0,0.0,0.0,0.0,11.52,0.64,24.88,1.76,0.09,28.57,0.73,53.13,0.26,0.21,0.47,0.51,4.58,2.27,0.77,16.82,0.21,0.13,0.64,0.0,0.0,0.04,Deniz Undav,VfB Stuttgart,794298,2677
0.34,0.17,0.0,5.42,46.57,0.13,60.0,3.91,58.86,0.63,0.46,84.44,5.55,46.81,90,0.88,1.09,1.76,1.13,0.0,0.0,0.0,0.88,0.21,0.0,0.0,0.0,0.0,18.11,0.67,35.34,3.07,1.13,31.4,0.92,75.86,0.29,0.08,0.63,0.34,3.07,1.18,0.97,10.96,0.17,0.42,0.46,0.0,0.0,0.04,Leroy Sané,FC Bayern München,293519,2672
0.42,0.11,0.0,5.04,40.67,0.34,37.5,2.99,51.3,1.02,0.42,84.63,5.38,40.46,90,1.02,0.87,2.99,1.21,0.0,0.0,0.0,0.68,0.04,0.0,0.0,0.0,0.0,28.85,0.45,56.72,2.84,0.34,25.0,1.14,55.56,0.34,0.11,0.76,0.3,2.69,1.29,0.64,15.49,0.27,0.23,0.34,0.0,0.0,0.04,Florian Wirtz,Bayer 04 Leverkusen,1019322,2681
0.2,0.29,0.0,6.7,69.9,0.44,52.94,1.13,88.46,2.93,0.24,92.11,7.14,68.54,90,2.69,0.78,0.64,1.17,0.0,0.0,0.0,0.88,0.05,0.0,0.0,0.0,0.0,21.91,0.39,90.2,1.37,0.1,33.33,2.69,67.9,1.42,0.88,1.32,0.1,1.03,0.34,0.1,19.05,0.0,0.0,0.16,0.0,0.1,0.0,Exequiel Palacios,Bayer 04 Leverkusen,822600,2681
0.24,0.27,0.0,4.57,48.57,0.3,21.43,0.84,44.64,1.65,0.3,71.76,4.87,45.03,90,2.12,1.21,1.34,1.08,0.0,0.0,0.0,2.02,0.17,0.0,0.0,0.0,0.0,16.03,0.57,41.34,4.27,3.13,36.05,3.23,51.06,0.64,0.5,1.28,0.03,2.52,0.6,0.87,9.33,0.07,0.03,0.21,0.0,0.0,0.0,Kevin Stöger,VfL Bochum 1848,95381,2542
0.0,0.0,0.0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,0.0,73.78,0.25,50.0,90,0.25,0.0,0.0,1.0,4.75,3.0,1.75,0.75,0.0,0.25,1.0,0.5,1.0,0.25,0.0,30.25,0.0,0.0,0.0,7.5,42.25,0.0,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Fabian Bredlow,VfB Stuttgart,152463,2677
0.61,0.16,0.0,2.9,52.59,0.37,40.91,1.02,53.19,0.45,0.24,84.22,3.26,50.96,90,1.43,0.33,1.1,1.22,0.0,0.0,0.0,1.63,0.16,0.0,0.0,0.0,0.0,13.54,0.57,34.39,3.22,1.67,36.28,1.14,66.67,0.41,0.45,0.29,0.2,2.82,1.39,0.53,21.74,0.04,0.33,0.45,0.08,0.0,0.04,Andrej Kramarić,TSG Hoffenheim,67647,2569
6.43,0.0,0.0,19.29,100.0,0.0,0.0,6.43,100.0,0.0,0.0,57.14,19.29,100.0,90,12.86,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.0,0.0,0.0,6.43,50.0,0.0,0.0,0.0,0.0,6.43,6.43,0.0,100.0,0.0,0.0,4.89,0.0,0.0,0.0,Miloš Pantović,1. FC Union Berlin,352610,2547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Matěj Kovář,Bayer 04 Leverkusen,927366,2681
0.1,0.16,0.0,2.77,49.43,0.86,54.0,0.51,64.0,0.92,0.0,92.14,3.63,50.44,90,1.37,0.95,0.95,1.05,0.0,0.0,0.0,0.64,0.03,0.0,0.0,0.0,0.0,27.62,0.13,95.57,1.4,0.0,0.0,4.26,81.21,0.6,1.27,0.67,0.0,1.43,0.45,0.51,6.67,0.06,0.0,0.06,0.0,0.0,0.1,Granit Xhaka,Bayer 04 Leverkusen,117777,2681
0.51,0.1,0.0,8.46,51.55,0.36,36.84,4.43,59.59,2.04,0.31,81.9,8.82,50.73,90,1.99,1.33,2.6,1.22,0.0,0.0,0.0,0.92,0.15,0.0,0.0,0.0,0.0,15.59,0.61,31.14,2.14,0.05,9.09,0.25,50.0,0.82,0.15,1.12,0.51,2.96,1.07,1.12,17.24,0.1,0.1,0.4,0.0,0.0,0.0,Jamal Musiala,FC Bayern München,1010231,2672
0.2,0.12,0.0,2.32,47.9,0.08,20.0,0.73,51.43,0.81,0.28,84.54,2.4,45.74,90,0.77,0.57,0.69,1.3,0.0,0.0,0.0,0.77,0.04,0.0,0.0,0.0,0.0,19.88,0.69,46.91,3.29,1.18,23.02,2.24,83.33,0.33,0.16,0.57,0.28,2.44,1.02,0.98,8.33,0.0,0.53,0.24,0.0,0.0,0.08,Jonas Hofmann,Bayer 04 Leverkusen,142390,2681
