goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
1.33,0.0,0.0,1.42,41.67,2.47,72.22,0.57,60.0,0.19,0.09,65.89,3.89,56.94,90,0.66,0.95,0.57,1.04,0.0,0.0,0.0,0.57,0.09,0.0,0.0,0.0,0.0,3.13,0.28,8.07,0.47,0.0,0.0,0.0,0.0,0.0,1.9,0.09,1.04,4.27,2.56,0.19,31.11,0.09,0.0,1.05,0.0,0.0,0.0,Erling Haaland,Manchester City,839956,17
0.0,0.0,0.0,3.96,50.0,0.99,50.0,0.0,0.0,2.97,0.0,91.67,4.95,50.0,90,0.99,3.96,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,43.52,0.0,0.0,0.0,2.97,75.0,1.98,7.91,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,Jaydee Canvot,Crystal Palace,1471671,7
0.2,0.0,0.0,2.51,51.02,1.41,70.0,0.7,70.0,1.81,0.2,90.78,3.92,56.52,90,0.0,0.8,0.8,1.1,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,17.38,0.4,59.36,1.91,1.61,27.59,2.61,57.78,0.9,1.91,0.5,0.1,1.21,0.4,0.3,16.67,0.0,0.0,0.1,0.0,0.0,0.1,Declan Rice,Arsenal,856714,42
0.11,0.33,0.0,6.43,56.19,0.33,21.43,1.53,41.18,1.31,0.44,87.77,6.76,52.1,90,3.6,0.44,1.96,1.09,0.0,0.0,0.0,1.09,0.11,0.0,0.0,0.0,0.0,16.02,0.44,30.51,2.83,0.54,23.81,1.09,66.67,0.76,0.87,0.54,0.22,1.42,0.65,0.54,7.69,0.11,0.0,0.13,0.0,0.0,0.22,Jack Grealish,Everton,189061,48
0.09,0.36,0.0,3.55,60.94,2.55,70.0,0.27,75.0,2.09,0.27,83.45,6.09,64.42,90,1.18,1.09,0.64,1.0,0.0,0.0,0.0,0.73,0.18,0.0,0.0,0.0,0.0,13.09,0.45,44.91,1.45,0.91,31.25,4.73,58.43,1.18,3.82,0.55,0.0,0.55,0.27,0.18,16.67,0.0,0.0,0.03,0.0,0.18,0.0,Granit Xhaka,Sunderland,117777,41
0.29,0.19,0.0,5.33,59.57,0.38,33.33,0.48,38.46,3.24,0.1,90.68,5.71,56.6,90,1.62,1.33,0.76,1.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,12.29,0.1,54.67,0.57,0.1,100.0,1.43,53.57,2.48,1.14,0.76,0.0,0.95,0.38,0.57,30.0,0.0,0.0,0.05,0.0,0.1,0.0,Moisés Caicedo,Chelsea,987650,38
0.0,0.0,0.0,1.33,100.0,0.33,100.0,0.33,100.0,0.67,0.0,71.96,1.67,100.0,90,0.33,0.0,0.0,1.0,3.67,3.0,0.67,1.33,0.0,0.67,2.33,0.33,2.67,0.33,0.0,25.67,0.0,0.0,0.0,4.33,32.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33,0.0,0.0,James Trafford,Manchester City,980643,17
0.14,0.0,0.0,8.23,50.89,0.43,37.5,4.91,58.62,0.87,0.43,84.48,8.67,50.0,90,2.6,1.44,2.74,1.59,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,17.05,0.72,28.31,3.32,0.43,16.67,0.43,50.0,0.43,0.0,0.43,0.43,1.16,1.01,0.0,12.5,0.0,0.29,0.15,0.0,0.0,0.0,Jérémy Doku,Manchester City,934386,17
0.26,0.0,0.0,4.43,58.62,0.26,25.0,1.3,55.56,1.3,0.52,87.72,4.7,54.55,90,1.83,0.78,1.04,1.57,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,14.61,1.04,26.09,1.57,0.52,11.11,0.78,100.0,0.26,0.26,0.26,0.52,2.35,1.04,0.52,11.11,0.26,0.0,0.22,0.0,0.0,0.0,Alejandro Garnacho,Chelsea,1135873,38
0.1,0.0,0.0,3.5,68.63,2.7,65.85,0.0,0.0,2.2,0.1,85.74,6.2,67.39,90,1.3,0.7,0.5,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,6.7,0.3,43.9,0.7,0.0,0.0,2.6,40.0,1.2,5.3,0.4,0.3,0.8,0.2,0.3,12.5,0.2,0.0,0.09,0.1,0.0,0.0,Marc Guéhi,Crystal Palace,877994,7
0.09,0.27,0.0,3.0,71.74,3.27,53.73,0.09,100.0,1.73,0.0,87.07,6.27,61.06,90,1.27,0.64,0.0,1.0,0.0,0.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,9.0,0.0,62.45,0.18,0.18,33.33,4.73,54.17,0.82,5.73,0.64,0.09,0.64,0.36,0.27,14.29,0.09,0.27,0.06,0.0,0.0,0.0,Jan Paul van Hecke,Brighton & Hove Albion,962012,30
0.09,0.09,0.0,2.27,78.13,3.45,60.32,0.09,50.0,1.09,0.18,89.96,5.73,66.32,90,1.09,0.36,0.0,1.0,0.0,0.0,0.0,0.36,0.09,0.0,0.0,0.0,0.0,6.27,0.27,57.0,0.36,0.0,0.0,1.82,39.22,0.91,5.91,0.27,0.18,0.73,0.09,0.27,12.5,0.09,0.0,0.07,0.0,0.18,0.0,Gabriel Magalhães,Arsenal,869792,42
