goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0.93,0.12,0.0,6.99,54.33,0.43,33.33,2.85,50.0,0.74,0.56,79.59,7.43,52.4,90,3.4,0.5,2.29,1.05,0.0,0.0,0.0,1.18,0.19,0.0,0.0,0.0,0.0,9.72,0.68,16.9,2.17,1.36,28.21,0.68,57.89,0.12,0.12,0.25,0.56,4.77,2.23,0.8,19.48,0.12,0.43,0.55,0.0,0.0,0.0,Omar Marmoush,Eintracht Frankfurt,873554,2674
0.09,0.13,0.0,2.72,63.7,0.38,57.14,0.38,57.14,1.49,0.19,92.93,3.1,62.82,90,0.85,0.47,0.22,1.04,0.0,0.0,0.0,0.79,0.09,0.0,0.0,0.0,0.0,30.95,0.51,100.62,2.66,1.39,25.0,6.29,78.97,0.79,0.92,0.63,0.06,1.07,0.32,0.41,8.82,0.06,0.06,0.06,0.0,0.09,0.03,Joshua Kimmich,FC Bayern München,259117,2672
0.46,0.12,0.0,6.64,56.72,0.42,47.83,2.76,54.14,1.38,0.58,86.21,7.06,56.1,90,2.49,0.84,1.11,1.3,0.0,0.0,0.0,0.73,0.15,0.0,0.0,0.0,0.0,24.94,1.23,46.53,3.57,1.38,27.48,1.0,57.78,0.31,0.46,0.81,0.5,3.3,1.38,1.07,13.95,0.08,0.19,0.37,0.0,0.08,0.08,Michael Olise,FC Bayern München,978838,2672
0.98,0.19,0.0,2.11,47.06,1.13,60.0,0.87,44.23,0.49,0.3,80.71,3.24,50.89,90,0.79,0.34,0.83,1.17,0.0,0.0,0.0,0.6,0.08,0.0,0.0,0.0,0.0,9.04,0.41,18.76,1.32,0.15,30.77,1.54,70.69,0.08,0.6,0.15,0.72,4.29,2.03,0.9,22.81,0.11,0.6,0.77,0.0,0.0,0.0,Harry Kane,FC Bayern München,108579,2672
0.38,0.11,0.0,5.85,49.04,0.34,19.57,3.13,50.93,1.22,0.46,82.33,6.19,45.25,90,1.49,0.84,1.8,1.18,0.0,0.0,0.0,0.96,0.27,0.0,0.0,0.0,0.0,24.92,0.65,50.03,2.18,0.54,13.86,1.3,70.83,0.34,0.23,0.5,0.27,2.98,1.49,0.92,12.82,0.19,0.42,0.36,0.0,0.04,0.0,Florian Wirtz,Bayer 04 Leverkusen,1019322,2681
0.42,0.21,0.0,4.88,45.0,0.79,42.22,1.38,37.08,1.17,0.29,82.9,5.67,44.59,90,2.34,1.0,2.29,1.04,0.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,14.73,0.5,38.22,2.13,0.83,25.32,1.54,62.71,0.5,0.63,0.58,0.08,2.09,0.96,0.71,20.0,0.04,0.21,0.21,0.0,0.04,0.0,Xavi Simons,RB Leipzig,997183,36360
0.6,0.15,0.0,8.13,56.21,0.35,33.33,3.59,54.96,1.8,0.1,83.53,8.48,54.66,90,2.74,1.0,1.65,1.25,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,16.26,0.45,38.46,2.05,0.05,12.5,0.65,68.42,0.4,0.25,0.85,0.55,3.39,1.6,0.85,17.65,0.15,0.1,0.46,0.0,0.05,0.0,Jamal Musiala,FC Bayern München,1010231,2672
0.0,0.0,0.0,0.24,100.0,0.95,100.0,0.0,0.0,0.24,0.0,71.34,1.19,100.0,90,0.0,0.0,0.0,1.19,4.75,2.61,2.14,0.47,0.24,3.32,0.0,0.95,0.0,0.71,0.0,26.6,0.0,0.0,0.0,6.41,38.03,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.24,0.24,0.0,Tiago Pereira Cardoso,Borussia M'gladbach,1149294,2527
0.25,0.0,0.0,2.11,43.59,0.56,42.86,0.74,38.71,1.05,0.43,75.55,2.67,43.43,90,0.31,0.43,0.74,1.18,0.0,0.0,0.0,1.18,0.19,0.0,0.0,0.0,0.0,8.8,0.74,21.45,3.16,2.67,34.4,0.31,41.67,0.31,1.43,0.37,0.06,1.92,0.56,0.68,12.9,0.12,0.5,0.28,0.0,0.06,0.06,Franck Honorat,Borussia M'gladbach,280453,2527
0.06,0.09,0.0,2.71,54.72,1.34,62.32,0.22,46.67,1.49,0.22,90.85,4.05,57.02,90,1.06,1.03,0.44,1.03,0.0,0.0,0.0,0.97,0.25,0.0,0.0,0.0,0.0,25.56,0.22,77.86,1.59,0.19,20.0,4.64,71.63,0.37,1.53,0.56,0.0,0.65,0.09,0.19,9.52,0.06,0.0,0.03,0.09,0.09,0.03,Granit Xhaka,Bayer 04 Leverkusen,117777,2681
0.03,0.2,0.0,3.71,61.41,0.72,44.0,0.66,66.67,1.61,0.26,89.9,4.43,57.69,90,1.57,0.69,0.82,1.05,0.0,0.0,0.0,1.38,0.3,0.0,0.0,0.0,0.0,18.9,0.43,71.53,1.94,0.98,31.58,3.45,58.33,0.85,1.54,0.52,0.07,0.69,0.13,0.36,4.76,0.0,0.03,0.06,0.03,0.1,0.0,Angelo Stiller,VfB Stuttgart,901882,2677
0.04,0.18,0.0,4.98,67.49,0.91,56.82,0.76,60.0,2.87,0.25,87.37,5.89,65.59,90,1.38,0.87,0.29,1.13,0.0,0.0,0.0,1.31,0.25,0.0,0.0,0.0,0.0,13.93,0.36,52.07,1.75,1.75,29.27,2.11,46.03,1.71,3.27,0.73,0.04,0.76,0.15,0.18,4.76,0.04,0.07,0.03,0.04,0.04,0.04,Maximilian Mittelstädt,VfB Stuttgart,788949,2677
0.0,0.0,0.0,0.0,0.0,0.38,87.5,0.0,0.0,0.0,0.0,82.86,0.38,87.5,90,0.0,0.0,0.0,1.04,3.84,2.69,1.1,1.32,0.05,0.82,0.44,0.38,0.49,0.66,0.0,32.1,0.0,0.0,0.0,6.86,51.87,0.05,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05,0.0,Moritz Nicolas,Borussia M'gladbach,578166,2527
0.1,0.31,0.0,2.5,55.06,3.07,58.82,0.15,50.0,1.84,0.0,94.08,5.57,57.07,90,0.56,1.02,0.2,1.02,0.0,0.0,0.0,0.77,0.05,0.0,0.0,0.0,0.0,13.34,0.05,91.74,0.36,0.1,33.33,3.78,73.27,1.74,2.3,0.66,0.1,0.66,0.31,0.1,15.38,0.0,0.0,0.06,0.05,0.0,0.0,Dayot Upamecano,FC Bayern München,798583,2672
0.25,0.25,0.07,4.79,50.77,0.62,50.0,1.16,50.79,1.81,0.18,82.53,5.41,50.68,90,1.85,1.6,0.98,1.09,0.0,0.0,0.0,1.12,0.15,0.0,0.0,0.0,0.0,15.02,0.47,47.63,2.29,1.81,30.12,3.37,46.5,0.58,0.98,0.98,0.11,2.25,0.94,0.65,11.29,0.11,0.07,0.2,0.0,0.07,0.0,Nadiem Amiri,1. FSV Mainz 05,327755,2556
