club,club_id,player,player_id,market_value_str,market_value_eur,player_url,player_norm,club_norm,season,competition_code
Manchester City,281,Ederson,238223,€40.00m,40000000.0,https://www.transfermarkt.com/ederson/profil/spieler/238223,ederson,manchester city,2022,GB1
Manchester City,281,Stefan Ortega,85941,€9.00m,9000000.0,https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941,stefan ortega,manchester city,2022,GB1
Manchester City,281,Zack Steffen,221624,€3.50m,3500000.0,https://www.transfermarkt.com/zack-steffen/profil/spieler/221624,zack steffen,manchester city,2022,GB1
Manchester City,281,Scott Carson,14555,€200k,200000.0,https://www.transfermarkt.com/scott-carson/profil/spieler/14555,scott carson,manchester city,2022,GB1
Manchester City,281,Rúben Dias,258004,€80.00m,80000000.0,https://www.transfermarkt.com/ruben-dias/profil/spieler/258004,ruben dias,manchester city,2022,GB1
Manchester City,281,Nathan Aké,177476,€42.00m,42000000.0,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,nathan ake,manchester city,2022,GB1
Manchester City,281,John Stones,186590,€40.00m,40000000.0,https://www.transfermarkt.com/john-stones/profil/spieler/186590,john stones,manchester city,2022,GB1
Manchester City,281,Manuel Akanji,284730,€38.00m,38000000.0,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,manuel akanji,manchester city,2022,GB1
Manchester City,281,Aymeric Laporte,176553,€25.00m,25000000.0,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,aymeric laporte,manchester city,2022,GB1
Manchester City,281,Luke Mbete,609883,€2.00m,2000000.0,https://www.transfermarkt.com/luke-mbete/profil/spieler/609883,luke mbete,manchester city,2022,GB1
Manchester City,281,Sergio Gómez,366930,€13.00m,13000000.0,https://www.transfermarkt.com/sergio-gomez/profil/spieler/366930,sergio gomez,manchester city,2022,GB1
Manchester City,281,Josh Wilson-Esbrand,576121,€1.50m,1500000.0,https://www.transfermarkt.com/josh-wilson-esbrand/profil/spieler/576121,josh wilson-esbrand,manchester city,2022,GB1
Manchester City,281,Benjamin Mendy,157495,-,,https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495,benjamin mendy,manchester city,2022,GB1
Manchester City,281,Nico O'Reilly,743413,-,,https://www.transfermarkt.com/nico-oreilly/profil/spieler/743413,nico o'reilly,manchester city,2022,GB1
Manchester City,281,João Cancelo,182712,€50.00m,50000000.0,https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712,joao cancelo,manchester city,2022,GB1
Manchester City,281,Rico Lewis,701057,€20.00m,20000000.0,https://www.transfermarkt.com/rico-lewis/profil/spieler/701057,rico lewis,manchester city,2022,GB1
Manchester City,281,Kyle Walker,95424,€13.00m,13000000.0,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,kyle walker,manchester city,2022,GB1
Manchester City,281,Rodri,357565,€90.00m,90000000.0,https://www.transfermarkt.com/rodri/profil/spieler/357565,rodri,manchester city,2022,GB1
Manchester City,281,Kalvin Phillips,351749,€32.00m,32000000.0,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,kalvin phillips,manchester city,2022,GB1
Manchester City,281,Máximo Perrone,668547,€10.00m,10000000.0,https://www.transfermarkt.com/maximo-perrone/profil/spieler/668547,maximo perrone,manchester city,2022,GB1
Manchester City,281,Claudio Gomes,395239,€1.40m,1400000.0,https://www.transfermarkt.com/claudio-gomes/profil/spieler/395239,claudio gomes,manchester city,2022,GB1
Manchester City,281,Shea Charles,747951,-,,https://www.transfermarkt.com/shea-charles/profil/spieler/747951,shea charles,manchester city,2022,GB1
Manchester City,281,İlkay Gündoğan,53622,€20.00m,20000000.0,https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622,ilkay gundogan,manchester city,2022,GB1
Manchester City,281,Alex Robertson,609887,€50k,50000.0,https://www.transfermarkt.com/alex-robertson/profil/spieler/609887,alex robertson,manchester city,2022,GB1
Manchester City,281,Bernardo Silva,241641,€80.00m,80000000.0,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,bernardo silva,manchester city,2022,GB1
Manchester City,281,Kevin De Bruyne,88755,€70.00m,70000000.0,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,kevin de bruyne,manchester city,2022,GB1
Manchester City,281,Cole Palmer,568177,€15.00m,15000000.0,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,cole palmer,manchester city,2022,GB1
Manchester City,281,Jack Grealish,203460,€75.00m,75000000.0,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,jack grealish,manchester city,2022,GB1
Manchester City,281,Phil Foden,406635,€110.00m,110000000.0,https://www.transfermarkt.com/phil-foden/profil/spieler/406635,phil foden,manchester city,2022,GB1
Manchester City,281,Riyad Mahrez,171424,€20.00m,20000000.0,https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424,riyad mahrez,manchester city,2022,GB1
Manchester City,281,Ben Knight,568007,€300k,300000.0,https://www.transfermarkt.com/ben-knight/profil/spieler/568007,ben knight,manchester city,2022,GB1
Manchester City,281,Erling Haaland,418560,€180.00m,180000000.0,https://www.transfermarkt.com/erling-haaland/profil/spieler/418560,erling haaland,manchester city,2022,GB1
Manchester City,281,Julián Alvarez,576024,€60.00m,60000000.0,https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,julian alvarez,manchester city,2022,GB1
Manchester City,281,Liam Delap,610849,€5.00m,5000000.0,https://www.transfermarkt.com/liam-delap/profil/spieler/610849,liam delap,manchester city,2022,GB1
Arsenal FC,11,Aaron Ramsdale,427568,€40.00m,40000000.0,https://www.transfermarkt.com/aaron-ramsdale/profil/spieler/427568,aaron ramsdale,arsenal fc,2022,GB1
Arsenal FC,11,Matt Turner,425306,€8.00m,8000000.0,https://www.transfermarkt.com/matt-turner/profil/spieler/425306,matt turner,arsenal fc,2022,GB1
Arsenal FC,11,Karl Hein,493513,€1.50m,1500000.0,https://www.transfermarkt.com/karl-hein/profil/spieler/493513,karl hein,arsenal fc,2022,GB1
Arsenal FC,11,James Hillson,503765,-,,https://www.transfermarkt.com/james-hillson/profil/spieler/503765,james hillson,arsenal fc,2022,GB1
Arsenal FC,11,William Saliba,495666,€65.00m,65000000.0,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,william saliba,arsenal fc,2022,GB1
Arsenal FC,11,Gabriel Magalhães,435338,€55.00m,55000000.0,https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,gabriel magalhaes,arsenal fc,2022,GB1
Arsenal FC,11,Jakub Kiwior,425918,€25.00m,25000000.0,https://www.transfermarkt.com/jakub-kiwior/profil/spieler/425918,jakub kiwior,arsenal fc,2022,GB1
Arsenal FC,11,Takehiro Tomiyasu,331560,€25.00m,25000000.0,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,takehiro tomiyasu,arsenal fc,2022,GB1
Arsenal FC,11,Auston Trusty,389253,€10.00m,10000000.0,https://www.transfermarkt.com/auston-trusty/profil/spieler/389253,auston trusty,arsenal fc,2022,GB1
Arsenal FC,11,Rob Holding,253341,€8.00m,8000000.0,https://www.transfermarkt.com/rob-holding/profil/spieler/253341,rob holding,arsenal fc,2022,GB1
Arsenal FC,11,Oleksandr Zinchenko,203853,€42.00m,42000000.0,https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853,oleksandr zinchenko,arsenal fc,2022,GB1
Arsenal FC,11,Kieran Tierney,300716,€25.00m,25000000.0,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,kieran tierney,arsenal fc,2022,GB1
Arsenal FC,11,Lino Sousa,743414,€500k,500000.0,https://www.transfermarkt.com/lino-sousa/profil/spieler/743414,lino sousa,arsenal fc,2022,GB1
Arsenal FC,11,Ben White,335721,€55.00m,55000000.0,https://www.transfermarkt.com/ben-white/profil/spieler/335721,ben white,arsenal fc,2022,GB1
Arsenal FC,11,Ainsley Maitland-Niles,285845,€8.00m,8000000.0,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,ainsley maitland-niles,arsenal fc,2022,GB1
Arsenal FC,11,Cédric Soares,112988,€3.00m,3000000.0,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988,cedric soares,arsenal fc,2022,GB1
Arsenal FC,11,Reuell Walters,878160,-,,https://www.transfermarkt.com/reuell-walters/profil/spieler/878160,reuell walters,arsenal fc,2022,GB1
Arsenal FC,11,Thomas Partey,230784,€35.00m,35000000.0,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,thomas partey,arsenal fc,2022,GB1
Arsenal FC,11,Jorginho,102017,€25.00m,25000000.0,https://www.transfermarkt.com/jorginho/profil/spieler/102017,jorginho,arsenal fc,2022,GB1
Arsenal FC,11,Granit Xhaka,111455,€20.00m,20000000.0,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,granit xhaka,arsenal fc,2022,GB1
Arsenal FC,11,Mohamed Elneny,160438,€6.00m,6000000.0,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,mohamed elneny,arsenal fc,2022,GB1
Arsenal FC,11,Bradley Ibrahim,871837,€400k,400000.0,https://www.transfermarkt.com/bradley-ibrahim/profil/spieler/871837,bradley ibrahim,arsenal fc,2022,GB1
Arsenal FC,11,Albert Sambi Lokonga,381967,€15.00m,15000000.0,https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967,albert sambi lokonga,arsenal fc,2022,GB1
Arsenal FC,11,Matt Smith,528894,€350k,350000.0,https://www.transfermarkt.com/matt-smith/profil/spieler/528894,matt smith,arsenal fc,2022,GB1
Arsenal FC,11,Cătălin Cîrjan,575219,€250k,250000.0,https://www.transfermarkt.com/catalin-cirjan/profil/spieler/575219,catalin cirjan,arsenal fc,2022,GB1
Arsenal FC,11,Mauro Bandeira,745846,-,,https://www.transfermarkt.com/mauro-bandeira/profil/spieler/745846,mauro bandeira,arsenal fc,2022,GB1
Arsenal FC,11,Martin Ødegaard,316264,€90.00m,90000000.0,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,martin ødegaard,arsenal fc,2022,GB1
Arsenal FC,11,Emile Smith Rowe,392765,€35.00m,35000000.0,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,emile smith rowe,arsenal fc,2022,GB1
Arsenal FC,11,Fábio Vieira,537598,€25.00m,25000000.0,https://www.transfermarkt.com/fabio-vieira/profil/spieler/537598,fabio vieira,arsenal fc,2022,GB1
Arsenal FC,11,Ethan Nwaneri,890719,-,,https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719,ethan nwaneri,arsenal fc,2022,GB1
Arsenal FC,11,Gabriel Martinelli,655488,€80.00m,80000000.0,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,gabriel martinelli,arsenal fc,2022,GB1
Arsenal FC,11,Leandro Trossard,144028,€35.00m,35000000.0,https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028,leandro trossard,arsenal fc,2022,GB1
Arsenal FC,11,Reiss Nelson,340325,€12.00m,12000000.0,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325,reiss nelson,arsenal fc,2022,GB1
Arsenal FC,11,Charles Sagoe Jr,796037,-,,https://www.transfermarkt.com/charles-sagoe-jr/profil/spieler/796037,charles sagoe jr,arsenal fc,2022,GB1
Arsenal FC,11,Bukayo Saka,433177,€120.00m,120000000.0,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,bukayo saka,arsenal fc,2022,GB1
Arsenal FC,11,Nicolas Pépé,343052,€18.00m,18000000.0,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052,nicolas pepe,arsenal fc,2022,GB1
Arsenal FC,11,Marquinhos,668268,€12.00m,12000000.0,https://www.transfermarkt.com/marquinhos/profil/spieler/668268,marquinhos,arsenal fc,2022,GB1
Arsenal FC,11,Amario Cozier-Duberry,878150,€300k,300000.0,https://www.transfermarkt.com/amario-cozier-duberry/profil/spieler/878150,amario cozier-duberry,arsenal fc,2022,GB1
Arsenal FC,11,Gabriel Jesus,363205,€75.00m,75000000.0,https://www.transfermarkt.com/gabriel-jesus/profil/spieler/363205,gabriel jesus,arsenal fc,2022,GB1
Arsenal FC,11,Eddie Nketiah,340324,€25.00m,25000000.0,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,eddie nketiah,arsenal fc,2022,GB1
Arsenal FC,11,Khayon Edwards,741650,€300k,300000.0,https://www.transfermarkt.com/khayon-edwards/profil/spieler/741650,khayon edwards,arsenal fc,2022,GB1
Arsenal FC,11,Nathan Butler-Oyedeji,638964,€100k,100000.0,https://www.transfermarkt.com/nathan-butler-oyedeji/profil/spieler/638964,nathan butler-oyedeji,arsenal fc,2022,GB1
Chelsea FC,631,Kepa Arrizabalaga,192279,€18.00m,18000000.0,https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279,kepa arrizabalaga,chelsea fc,2022,GB1
Chelsea FC,631,Edouard Mendy,442531,€12.00m,12000000.0,https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531,edouard mendy,chelsea fc,2022,GB1
Chelsea FC,631,Gabriel Slonina,656316,€9.00m,9000000.0,https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316,gabriel slonina,chelsea fc,2022,GB1
Chelsea FC,631,Marcus Bettinelli,116648,€1.50m,1500000.0,https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648,marcus bettinelli,chelsea fc,2022,GB1
Chelsea FC,631,Lucas Bergström,490606,€250k,250000.0,https://www.transfermarkt.com/lucas-bergstrom/profil/spieler/490606,lucas bergstrom,chelsea fc,2022,GB1
Chelsea FC,631,Ethan Wady,573132,-,,https://www.transfermarkt.com/ethan-wady/profil/spieler/573132,ethan wady,chelsea fc,2022,GB1
Chelsea FC,631,Wesley Fofana,475411,€55.00m,55000000.0,https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411,wesley fofana,chelsea fc,2022,GB1
Chelsea FC,631,Benoît Badiashile,463603,€40.00m,40000000.0,https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603,benoit badiashile,chelsea fc,2022,GB1
Chelsea FC,631,Trevoh Chalobah,346314,€18.00m,18000000.0,https://www.transfermarkt.com/trevoh-chalobah/profil/spieler/346314,trevoh chalobah,chelsea fc,2022,GB1
Chelsea FC,631,Kalidou Koulibaly,93128,€15.00m,15000000.0,https://www.transfermarkt.com/kalidou-koulibaly/profil/spieler/93128,kalidou koulibaly,chelsea fc,2022,GB1
Chelsea FC,631,César Azpilicueta,57500,€5.00m,5000000.0,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,cesar azpilicueta,chelsea fc,2022,GB1
Chelsea FC,631,Bashir Humphreys,612517,€3.00m,3000000.0,https://www.transfermarkt.com/bashir-humphreys/profil/spieler/612517,bashir humphreys,chelsea fc,2022,GB1
Chelsea FC,631,Thiago Silva,29241,€2.00m,2000000.0,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,thiago silva,chelsea fc,2022,GB1
Chelsea FC,631,Ben Chilwell,316125,€35.00m,35000000.0,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,ben chilwell,chelsea fc,2022,GB1
Chelsea FC,631,Marc Cucurella,284857,€35.00m,35000000.0,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,marc cucurella,chelsea fc,2022,GB1
Chelsea FC,631,Lewis Hall,670858,€10.00m,10000000.0,https://www.transfermarkt.com/lewis-hall/profil/spieler/670858,lewis hall,chelsea fc,2022,GB1
Chelsea FC,631,Abdul Rahman Baba,224884,€1.20m,1200000.0,https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884,abdul rahman baba,chelsea fc,2022,GB1
Chelsea FC,631,Reece James,472423,€65.00m,65000000.0,https://www.transfermarkt.com/reece-james/profil/spieler/472423,reece james,chelsea fc,2022,GB1
Chelsea FC,631,Alfie Gilchrist,790992,-,,https://www.transfermarkt.com/alfie-gilchrist/profil/spieler/790992,alfie gilchrist,chelsea fc,2022,GB1
Chelsea FC,631,Jorginho,102017,€25.00m,25000000.0,https://www.transfermarkt.com/jorginho/profil/spieler/102017,jorginho,chelsea fc,2022,GB1
Chelsea FC,631,Denis Zakaria,334526,€18.00m,18000000.0,https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,denis zakaria,chelsea fc,2022,GB1
Chelsea FC,631,N'Golo Kanté,225083,€15.00m,15000000.0,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,n'golo kante,chelsea fc,2022,GB1
