club,club_id,player,player_id,market_value_str,market_value_eur,player_url,player_norm,club_norm,season,competition_code
Inter Milan,46,Yann Sommer,42205,€5.00m,5000000.0,https://www.transfermarkt.com/yann-sommer/profil/spieler/42205,yann sommer,inter milan,2023,IT1
Inter Milan,46,Emil Audero,256339,€5.00m,5000000.0,https://www.transfermarkt.com/emil-audero/profil/spieler/256339,emil audero,inter milan,2023,IT1
Inter Milan,46,Raffaele Di Gennaro,70580,€300k,300000.0,https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580,raffaele di gennaro,inter milan,2023,IT1
Inter Milan,46,Alessandro Calligaris,746711,€150k,150000.0,https://www.transfermarkt.com/alessandro-calligaris/profil/spieler/746711,alessandro calligaris,inter milan,2023,IT1
Inter Milan,46,Alessandro Bastoni,315853,€70.00m,70000000.0,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,alessandro bastoni,inter milan,2023,IT1
Inter Milan,46,Benjamin Pavard,353366,€50.00m,50000000.0,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,benjamin pavard,inter milan,2023,IT1
Inter Milan,46,Yann Bisseck,441986,€16.00m,16000000.0,https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986,yann bisseck,inter milan,2023,IT1
Inter Milan,46,Stefan de Vrij,111196,€7.00m,7000000.0,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,stefan de vrij,inter milan,2023,IT1
Inter Milan,46,Francesco Acerbi,131075,€3.50m,3500000.0,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075,francesco acerbi,inter milan,2023,IT1
Inter Milan,46,Giacomo Stabile,936503,€50k,50000.0,https://www.transfermarkt.com/giacomo-stabile/profil/spieler/936503,giacomo stabile,inter milan,2023,IT1
Inter Milan,46,Federico Dimarco,198116,€50.00m,50000000.0,https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,federico dimarco,inter milan,2023,IT1
Inter Milan,46,Carlos Augusto,585982,€22.00m,22000000.0,https://www.transfermarkt.com/carlos-augusto/profil/spieler/585982,carlos augusto,inter milan,2023,IT1
Inter Milan,46,Matteo Motta,937342,€100k,100000.0,https://www.transfermarkt.com/matteo-motta/profil/spieler/937342,matteo motta,inter milan,2023,IT1
Inter Milan,46,Denzel Dumfries,321528,€24.00m,24000000.0,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,denzel dumfries,inter milan,2023,IT1
Inter Milan,46,Matteo Darmian,54906,€4.00m,4000000.0,https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906,matteo darmian,inter milan,2023,IT1
Inter Milan,46,Tommaso Guercio,717900,€300k,300000.0,https://www.transfermarkt.com/tommaso-guercio/profil/spieler/717900,tommaso guercio,inter milan,2023,IT1
Inter Milan,46,Hakan Çalhanoğlu,126414,€45.00m,45000000.0,https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414,hakan calhanoglu,inter milan,2023,IT1
Inter Milan,46,Kristjan Asllani,543771,€18.00m,18000000.0,https://www.transfermarkt.com/kristjan-asllani/profil/spieler/543771,kristjan asllani,inter milan,2023,IT1
Inter Milan,46,Lucien Agoumé,569384,€6.00m,6000000.0,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384,lucien agoume,inter milan,2023,IT1
Inter Milan,46,Aleksandar Stanković,780136,€1.00m,1000000.0,https://www.transfermarkt.com/aleksandar-stankovic/profil/spieler/780136,aleksandar stankovic,inter milan,2023,IT1
Inter Milan,46,Nicolò Barella,255942,€80.00m,80000000.0,https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,nicolo barella,inter milan,2023,IT1
Inter Milan,46,Davide Frattesi,394300,€35.00m,35000000.0,https://www.transfermarkt.com/davide-frattesi/profil/spieler/394300,davide frattesi,inter milan,2023,IT1
Inter Milan,46,Henrikh Mkhitaryan,55735,€6.00m,6000000.0,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,henrikh mkhitaryan,inter milan,2023,IT1
Inter Milan,46,Davy Klaassen,182932,€4.00m,4000000.0,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,davy klaassen,inter milan,2023,IT1
Inter Milan,46,Stefano Sensi,216179,€3.00m,3000000.0,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,stefano sensi,inter milan,2023,IT1
Inter Milan,46,Ebenezer Akinsanmiro,969192,€1.80m,1800000.0,https://www.transfermarkt.com/ebenezer-akinsanmiro/profil/spieler/969192,ebenezer akinsanmiro,inter milan,2023,IT1
Inter Milan,46,Issiaka Kamate,885623,€1.00m,1000000.0,https://www.transfermarkt.com/issiaka-kamate/profil/spieler/885623,issiaka kamate,inter milan,2023,IT1
Inter Milan,46,Juan Cuadrado,91970,€1.00m,1000000.0,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,juan cuadrado,inter milan,2023,IT1
Inter Milan,46,Tajon Buchanan,638793,€8.00m,8000000.0,https://www.transfermarkt.com/tajon-buchanan/profil/spieler/638793,tajon buchanan,inter milan,2023,IT1
Inter Milan,46,Joaquín Correa,227081,€6.00m,6000000.0,https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081,joaquin correa,inter milan,2023,IT1
Inter Milan,46,Lautaro Martínez,406625,€110.00m,110000000.0,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,lautaro martinez,inter milan,2023,IT1
Inter Milan,46,Marcus Thuram,318528,€65.00m,65000000.0,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,marcus thuram,inter milan,2023,IT1
Inter Milan,46,Marko Arnautovic,41384,€4.00m,4000000.0,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,marko arnautovic,inter milan,2023,IT1
Inter Milan,46,Alexis Sánchez,40433,€2.50m,2500000.0,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,alexis sanchez,inter milan,2023,IT1
Inter Milan,46,Amadou Sarr,723771,€150k,150000.0,https://www.transfermarkt.com/amadou-sarr/profil/spieler/723771,amadou sarr,inter milan,2023,IT1
AC Milan,5,Mike Maignan,182906,€38.00m,38000000.0,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,mike maignan,ac milan,2023,IT1
AC Milan,5,Marco Sportiello,199976,€1.50m,1500000.0,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,marco sportiello,ac milan,2023,IT1
AC Milan,5,Noah Raveyre,986180,€200k,200000.0,https://www.transfermarkt.com/noah-raveyre/profil/spieler/986180,noah raveyre,ac milan,2023,IT1
AC Milan,5,Lapo Nava,815563,€150k,150000.0,https://www.transfermarkt.com/lapo-nava/profil/spieler/815563,lapo nava,ac milan,2023,IT1
AC Milan,5,Antonio Mirante,22141,€100k,100000.0,https://www.transfermarkt.com/antonio-mirante/profil/spieler/22141,antonio mirante,ac milan,2023,IT1
AC Milan,5,Andrea Bartoccioni,815550,€50k,50000.0,https://www.transfermarkt.com/andrea-bartoccioni/profil/spieler/815550,andrea bartoccioni,ac milan,2023,IT1
AC Milan,5,Lorenzo Torriani,939745,€10k,10000.0,https://www.transfermarkt.com/lorenzo-torriani/profil/spieler/939745,lorenzo torriani,ac milan,2023,IT1
AC Milan,5,Fikayo Tomori,303254,€40.00m,40000000.0,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,fikayo tomori,ac milan,2023,IT1
AC Milan,5,Malick Thiaw,521964,€25.00m,25000000.0,https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964,malick thiaw,ac milan,2023,IT1
AC Milan,5,Pierre Kalulu,585949,€20.00m,20000000.0,https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949,pierre kalulu,ac milan,2023,IT1
