club,club_id,player,player_id,market_value_str,market_value_eur,player_url,player_norm,club_norm,season,competition_code
Arsenal FC,11,David Raya,262749,€40.00m,40000000.0,https://www.transfermarkt.com/david-raya/profil/spieler/262749,david raya,arsenal fc,2025,GB1
Arsenal FC,11,Kepa Arrizabalaga,192279,€8.00m,8000000.0,https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279,kepa arrizabalaga,arsenal fc,2025,GB1
Arsenal FC,11,William Saliba,495666,€80.00m,80000000.0,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,william saliba,arsenal fc,2025,GB1
Arsenal FC,11,Gabriel Magalhães,435338,€75.00m,75000000.0,https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,gabriel magalhaes,arsenal fc,2025,GB1
Arsenal FC,11,Piero Hincapié,659813,€50.00m,50000000.0,https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,piero hincapie,arsenal fc,2025,GB1
Arsenal FC,11,Cristhian Mosquera,646750,€35.00m,35000000.0,https://www.transfermarkt.com/cristhian-mosquera/profil/spieler/646750,cristhian mosquera,arsenal fc,2025,GB1
Arsenal FC,11,Myles Lewis-Skelly,890721,€45.00m,45000000.0,https://www.transfermarkt.com/myles-lewis-skelly/profil/spieler/890721,myles lewis-skelly,arsenal fc,2025,GB1
Arsenal FC,11,Riccardo Calafiori,502821,€40.00m,40000000.0,https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821,riccardo calafiori,arsenal fc,2025,GB1
Arsenal FC,11,Jurriën Timber,420243,€60.00m,60000000.0,https://www.transfermarkt.com/jurrien-timber/profil/spieler/420243,jurrien timber,arsenal fc,2025,GB1
Arsenal FC,11,Ben White,335721,€38.00m,38000000.0,https://www.transfermarkt.com/ben-white/profil/spieler/335721,ben white,arsenal fc,2025,GB1
Arsenal FC,11,Martín Zubimendi,423440,€70.00m,70000000.0,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,martin zubimendi,arsenal fc,2025,GB1
Arsenal FC,11,Christian Nørgaard,148367,€11.00m,11000000.0,https://www.transfermarkt.com/christian-norgaard/profil/spieler/148367,christian nørgaard,arsenal fc,2025,GB1
Arsenal FC,11,Declan Rice,357662,€120.00m,120000000.0,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,declan rice,arsenal fc,2025,GB1
Arsenal FC,11,Mikel Merino,338424,€35.00m,35000000.0,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,mikel merino,arsenal fc,2025,GB1
Arsenal FC,11,Martin Ødegaard,316264,€80.00m,80000000.0,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,martin ødegaard,arsenal fc,2025,GB1
Arsenal FC,11,Eberechi Eze,479999,€65.00m,65000000.0,https://www.transfermarkt.com/eberechi-eze/profil/spieler/479999,eberechi eze,arsenal fc,2025,GB1
Arsenal FC,11,Ethan Nwaneri,890719,€45.00m,45000000.0,https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719,ethan nwaneri,arsenal fc,2025,GB1
Arsenal FC,11,Gabriel Martinelli,655488,€45.00m,45000000.0,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,gabriel martinelli,arsenal fc,2025,GB1
Arsenal FC,11,Leandro Trossard,144028,€22.00m,22000000.0,https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028,leandro trossard,arsenal fc,2025,GB1
Arsenal FC,11,Bukayo Saka,433177,€140.00m,140000000.0,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,bukayo saka,arsenal fc,2025,GB1
Arsenal FC,11,Noni Madueke,503987,€50.00m,50000000.0,https://www.transfermarkt.com/noni-madueke/profil/spieler/503987,noni madueke,arsenal fc,2025,GB1
Arsenal FC,11,Max Dowman,1187629,-,,https://www.transfermarkt.com/max-dowman/profil/spieler/1187629,max dowman,arsenal fc,2025,GB1
Arsenal FC,11,Viktor Gyökeres,325443,€75.00m,75000000.0,https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443,viktor gyokeres,arsenal fc,2025,GB1
Arsenal FC,11,Kai Havertz,309400,€60.00m,60000000.0,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,kai havertz,arsenal fc,2025,GB1
Arsenal FC,11,Gabriel Jesus,363205,€25.00m,25000000.0,https://www.transfermarkt.com/gabriel-jesus/profil/spieler/363205,gabriel jesus,arsenal fc,2025,GB1
Manchester City,281,Gianluigi Donnarumma,315858,€40.00m,40000000.0,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,gianluigi donnarumma,manchester city,2025,GB1
Manchester City,281,James Trafford,566799,€30.00m,30000000.0,https://www.transfermarkt.com/james-trafford/profil/spieler/566799,james trafford,manchester city,2025,GB1
Manchester City,281,Stefan Ortega,85941,€6.00m,6000000.0,https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941,stefan ortega,manchester city,2025,GB1
Manchester City,281,Marcus Bettinelli,116648,€600k,600000.0,https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648,marcus bettinelli,manchester city,2025,GB1
Manchester City,281,Josko Gvardiol,475959,€75.00m,75000000.0,https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,josko gvardiol,manchester city,2025,GB1
Manchester City,281,Rúben Dias,258004,€60.00m,60000000.0,https://www.transfermarkt.com/ruben-dias/profil/spieler/258004,ruben dias,manchester city,2025,GB1
Manchester City,281,Abdukodir Khusanov,763079,€35.00m,35000000.0,https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079,abdukodir khusanov,manchester city,2025,GB1
Manchester City,281,John Stones,186590,€22.00m,22000000.0,https://www.transfermarkt.com/john-stones/profil/spieler/186590,john stones,manchester city,2025,GB1
Manchester City,281,Nathan Aké,177476,€22.00m,22000000.0,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,nathan ake,manchester city,2025,GB1
Manchester City,281,Rayan Aït-Nouri,578391,€40.00m,40000000.0,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,rayan ait-nouri,manchester city,2025,GB1
Manchester City,281,Nico O'Reilly,743413,€30.00m,30000000.0,https://www.transfermarkt.com/nico-oreilly/profil/spieler/743413,nico o'reilly,manchester city,2025,GB1
Manchester City,281,Rico Lewis,701057,€40.00m,40000000.0,https://www.transfermarkt.com/rico-lewis/profil/spieler/701057,rico lewis,manchester city,2025,GB1
Manchester City,281,Matheus Nunes,601883,€35.00m,35000000.0,https://www.transfermarkt.com/matheus-nunes/profil/spieler/601883,matheus nunes,manchester city,2025,GB1
Manchester City,281,Rodri,357565,€90.00m,90000000.0,https://www.transfermarkt.com/rodri/profil/spieler/357565,rodri,manchester city,2025,GB1
Manchester City,281,Nico González,466805,€40.00m,40000000.0,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,nico gonzalez,manchester city,2025,GB1
Manchester City,281,Kalvin Phillips,351749,€10.00m,10000000.0,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,kalvin phillips,manchester city,2025,GB1
Manchester City,281,Tijjani Reijnders,460939,€70.00m,70000000.0,https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,tijjani reijnders,manchester city,2025,GB1
Manchester City,281,Mateo Kovacic,51471,€20.00m,20000000.0,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,mateo kovacic,manchester city,2025,GB1
Manchester City,281,Bernardo Silva,241641,€32.00m,32000000.0,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,bernardo silva,manchester city,2025,GB1
Manchester City,281,Jérémy Doku,486049,€55.00m,55000000.0,https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049,jeremy doku,manchester city,2025,GB1
Manchester City,281,Savinho,743591,€50.00m,50000000.0,https://www.transfermarkt.com/savinho/profil/spieler/743591,savinho,manchester city,2025,GB1
Manchester City,281,Phil Foden,406635,€80.00m,80000000.0,https://www.transfermarkt.com/phil-foden/profil/spieler/406635,phil foden,manchester city,2025,GB1
Manchester City,281,Rayan Cherki,607223,€45.00m,45000000.0,https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223,rayan cherki,manchester city,2025,GB1
Manchester City,281,Oscar Bobb,661207,€30.00m,30000000.0,https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,oscar bobb,manchester city,2025,GB1
Manchester City,281,Erling Haaland,418560,€180.00m,180000000.0,https://www.transfermarkt.com/erling-haaland/profil/spieler/418560,erling haaland,manchester city,2025,GB1
Manchester City,281,Omar Marmoush,445939,€75.00m,75000000.0,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,omar marmoush,manchester city,2025,GB1
Liverpool FC,31,Giorgi Mamardashvili,502676,€28.00m,28000000.0,https://www.transfermarkt.com/giorgi-mamardashvili/profil/spieler/502676,giorgi mamardashvili,liverpool fc,2025,GB1
Liverpool FC,31,Alisson,105470,€20.00m,20000000.0,https://www.transfermarkt.com/alisson/profil/spieler/105470,alisson,liverpool fc,2025,GB1
Liverpool FC,31,Freddie Woodman,226049,€3.50m,3500000.0,https://www.transfermarkt.com/freddie-woodman/profil/spieler/226049,freddie woodman,liverpool fc,2025,GB1
Liverpool FC,31,Ibrahima Konaté,357119,€55.00m,55000000.0,https://www.transfermarkt.com/ibrahima-konate/profil/spieler/357119,ibrahima konate,liverpool fc,2025,GB1
Liverpool FC,31,Giovanni Leoni,1086619,€25.00m,25000000.0,https://www.transfermarkt.com/giovanni-leoni/profil/spieler/1086619,giovanni leoni,liverpool fc,2025,GB1
Liverpool FC,31,Virgil van Dijk,139208,€23.00m,23000000.0,https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,virgil van dijk,liverpool fc,2025,GB1
Liverpool FC,31,Joe Gomez,256178,€18.00m,18000000.0,https://www.transfermarkt.com/joe-gomez/profil/spieler/256178,joe gomez,liverpool fc,2025,GB1
Liverpool FC,31,Rhys Williams,503679,€700k,700000.0,https://www.transfermarkt.com/rhys-williams/profil/spieler/503679,rhys williams,liverpool fc,2025,GB1
Liverpool FC,31,Milos Kerkez,730861,€45.00m,45000000.0,https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861,milos kerkez,liverpool fc,2025,GB1
Liverpool FC,31,Andrew Robertson,234803,€15.00m,15000000.0,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,andrew robertson,liverpool fc,2025,GB1
Liverpool FC,31,Jeremie Frimpong,484547,€45.00m,45000000.0,https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547,jeremie frimpong,liverpool fc,2025,GB1
Liverpool FC,31,Conor Bradley,624258,€30.00m,30000000.0,https://www.transfermarkt.com/conor-bradley/profil/spieler/624258,conor bradley,liverpool fc,2025,GB1
Liverpool FC,31,Ryan Gravenberch,478573,€90.00m,90000000.0,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,ryan gravenberch,liverpool fc,2025,GB1
Liverpool FC,31,Stefan Bajcetic,864799,€9.00m,9000000.0,https://www.transfermarkt.com/stefan-bajcetic/profil/spieler/864799,stefan bajcetic,liverpool fc,2025,GB1
Liverpool FC,31,Wataru Endo,146310,€8.00m,8000000.0,https://www.transfermarkt.com/wataru-endo/profil/spieler/146310,wataru endo,liverpool fc,2025,GB1
Liverpool FC,31,Alexis Mac Allister,534033,€100.00m,100000000.0,https://www.transfermarkt.com/alexis-mac-allister/profil/spieler/534033,alexis mac allister,liverpool fc,2025,GB1
Liverpool FC,31,Curtis Jones,433188,€45.00m,45000000.0,https://www.transfermarkt.com/curtis-jones/profil/spieler/433188,curtis jones,liverpool fc,2025,GB1
Liverpool FC,31,Trey Nyoni,1045123,€6.00m,6000000.0,https://www.transfermarkt.com/trey-nyoni/profil/spieler/1045123,trey nyoni,liverpool fc,2025,GB1
Liverpool FC,31,Florian Wirtz,598577,€130.00m,130000000.0,https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,florian wirtz,liverpool fc,2025,GB1
Liverpool FC,31,Dominik Szoboszlai,451276,€85.00m,85000000.0,https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276,dominik szoboszlai,liverpool fc,2025,GB1
Liverpool FC,31,Cody Gakpo,434675,€70.00m,70000000.0,https://www.transfermarkt.com/cody-gakpo/profil/spieler/434675,cody gakpo,liverpool fc,2025,GB1
Liverpool FC,31,Rio Ngumoha,1108466,€15.00m,15000000.0,https://www.transfermarkt.com/rio-ngumoha/profil/spieler/1108466,rio ngumoha,liverpool fc,2025,GB1
Liverpool FC,31,Mohamed Salah,148455,€45.00m,45000000.0,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,mohamed salah,liverpool fc,2025,GB1
Liverpool FC,31,Federico Chiesa,341092,€18.00m,18000000.0,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,federico chiesa,liverpool fc,2025,GB1
Liverpool FC,31,Alexander Isak,349066,€140.00m,140000000.0,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,alexander isak,liverpool fc,2025,GB1
Liverpool FC,31,Hugo Ekitiké,709726,€85.00m,85000000.0,https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,hugo ekitike,liverpool fc,2025,GB1
Chelsea FC,631,Robert Sánchez,403151,€20.00m,20000000.0,https://www.transfermarkt.com/robert-sanchez/profil/spieler/403151,robert sanchez,chelsea fc,2025,GB1
Chelsea FC,631,Filip Jørgensen,585323,€18.00m,18000000.0,https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323,filip jørgensen,chelsea fc,2025,GB1
Chelsea FC,631,Gabriel Slonina,656316,€3.50m,3500000.0,https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316,gabriel slonina,chelsea fc,2025,GB1
Chelsea FC,631,Levi Colwill,614258,€55.00m,55000000.0,https://www.transfermarkt.com/levi-colwill/profil/spieler/614258,levi colwill,chelsea fc,2025,GB1
Chelsea FC,631,Trevoh Chalobah,346314,€32.00m,32000000.0,https://www.transfermarkt.com/trevoh-chalobah/profil/spieler/346314,trevoh chalobah,chelsea fc,2025,GB1
