Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
eldor shomurodov,Cagliari,33,164,174,46,364,28,35.7,16,57.1,348,13,7,47,19,2023-2024,serie-a
steven shpendi,Empoli,8,61,58,20,125,8,25.0,5,62.5,103,1,2,20,9,2023-2024,serie-a
marco silvestri,Udinese,488,0,0,0,488,0,,0,,801,0,0,0,0,2023-2024,serie-a
giovanni simeone,Napoli,19,128,159,56,301,10,50.0,5,50.0,281,9,4,25,13,2023-2024,serie-a
jancarlo simic,Milan,32,40,4,2,76,2,50.0,0,0.0,125,0,0,0,0,2023-2024,serie-a
leo skiri stigard,Napoli,668,769,57,18,1487,3,66.7,1,33.3,2440,7,0,4,2,2023-2024,serie-a
ukasz skorupski,Bologna,1080,7,0,0,1087,0,,0,,1915,0,0,0,0,2023-2024,serie-a
chris smalling,Roma,114,133,15,6,262,2,0.0,1,50.0,466,3,0,2,1,2023-2024,serie-a
andrea sodero,Empoli,0,0,1,0,1,0,,0,,3,0,0,0,0,2023-2024,serie-a
ola solbakken,Roma,2,2,4,0,8,2,50.0,0,0.0,22,0,0,0,0,2023-2024,serie-a
daniele sommariva,Genoa,4,0,0,0,4,0,,0,,8,0,0,0,0,2023-2024,serie-a
yann sommer,Inter,1289,4,0,0,1293,0,,0,,1881,0,0,0,0,2023-2024,serie-a
brandon soppy,Torino,25,50,37,3,110,6,50.0,1,16.7,180,3,2,2,1,2023-2024,serie-a
alessandro sorrentino,Monza,203,2,0,0,205,1,100.0,0,0.0,301,0,0,0,0,2023-2024,serie-a
riccardo sottil,Fiorentina,32,180,361,63,563,52,40.4,19,36.5,1809,39,22,27,24,2023-2024,serie-a
matias soule,Frosinone,194,907,947,102,2009,225,45.3,101,44.9,3968,117,35,98,77,2023-2024,serie-a
djed spence,Genoa,154,195,120,14,464,25,44.0,9,36.0,639,15,4,12,16,2023-2024,serie-a
leonardo spinazzola,Roma,234,407,319,37,951,43,46.5,19,44.2,3161,61,22,16,4,2023-2024,serie-a
marco sportiello,Milan,260,3,0,0,263,0,,0,,685,0,0,0,0,2023-2024,serie-a
trivante stewart,Salernitana,2,17,22,6,39,3,66.7,1,33.3,45,2,1,3,0,2023-2024,serie-a
gabriel strefezza,Lecce,61,234,279,21,560,35,42.9,15,42.9,1141,37,4,24,24,2023-2024,serie-a
kevin strootman,Genoa,173,459,151,8,779,8,62.5,2,25.0,806,13,0,9,12,2023-2024,serie-a
isaac success,Udinese,28,159,151,28,331,40,50.0,14,35.0,409,12,5,36,27,2023-2024,serie-a
ibrahim sulemana,Cagliari,175,338,115,7,617,18,50.0,8,44.4,691,9,1,18,16,2023-2024,serie-a
tomas suslov,Hellas Verona,103,412,356,36,844,74,51.4,28,37.8,1525,44,13,57,34,2023-2024,serie-a
mile svilar,Roma,643,1,0,0,644,1,100.0,0,0.0,1174,0,0,0,0,2023-2024,serie-a
karol swiderski,Hellas Verona,25,89,88,22,200,11,27.3,7,63.6,126,3,2,14,8,2023-2024,serie-a
wojciech szczesny,Juventus,1062,8,0,0,1070,1,100.0,0,0.0,2908,0,0,1,0,2023-2024,serie-a
przemysaw szyminski,Frosinone,3,0,0,0,3,0,,0,,0,0,0,0,0,2023-2024,serie-a
adrien tameze,Torino,536,777,196,21,1492,19,63.2,5,26.3,1818,25,2,20,17,2023-2024,serie-a
elayis tavsan,Hellas Verona,3,3,8,1,14,1,100.0,0,0.0,46,1,1,0,0,2023-2024,serie-a
loum tchaouna,Salernitana,120,474,448,72,1026,55,29.1,31,56.4,1648,48,26,63,27,2023-2024,serie-a
jackson tchatchoua,Hellas Verona,306,462,197,8,956,15,40.0,8,53.3,1185,24,5,9,5,2023-2024,serie-a
filippo terracciano,Hellas Verona,271,426,172,8,860,31,41.9,10,32.3,1352,21,1,18,19,2023-2024,serie-a
filippo terracciano,Milan,13,27,8,0,48,0,,0,,58,2,0,1,1,2023-2024,serie-a
pietro terracciano,Fiorentina,1311,3,0,0,1314,0,,0,,2221,0,0,1,1,2023-2024,serie-a
florian thauvin,Udinese,70,343,385,82,773,90,38.9,46,51.1,1941,53,30,57,36,2023-2024,serie-a
malick thiaw,Milan,608,698,45,11,1347,11,72.7,2,18.2,2501,6,0,7,5,2023-2024,serie-a
morten thorsby,Genoa,83,225,165,22,470,10,40.0,5,50.0,279,9,0,27,17,2023-2024,serie-a
kristian thorstvedt,Sassuolo,224,693,370,73,1273,38,39.5,19,50.0,1729,36,5,55,38,2023-2024,serie-a
marcus thuram,Inter,83,422,474,176,967,51,64.7,11,21.6,1696,28,40,81,35,2023-2024,serie-a
antonio tikvic,Udinese,0,0,0,0,0,0,,0,,0,0,0,0,0,2023-2024,serie-a
jeremy toljan,Sassuolo,363,518,296,32,1167,14,42.9,7,50.0,1293,24,6,21,9,2023-2024,serie-a
rafael toloi,Atalanta,249,306,77,4,630,8,50.0,4,50.0,739,13,0,5,4,2023-2024,serie-a
fikayo tomori,Milan,1015,845,49,17,1904,4,50.0,2,50.0,2898,13,1,5,0,2023-2024,serie-a
ahmed touba,Lecce,106,67,5,1,176,0,,0,,217,2,0,1,0,2023-2024,serie-a
chaka traore,Milan,4,6,6,1,16,0,,0,,44,1,1,0,1,2023-2024,serie-a
stefano turati,Frosinone,1131,6,0,0,1137,0,,0,,2137,0,0,0,0,2023-2024,serie-a
kacper urbanski,Bologna,72,249,200,24,510,33,60.6,12,36.4,823,17,5,22,14,2023-2024,serie-a
emanuele valeri,Frosinone,174,275,263,28,702,37,32.4,24,64.9,1000,26,6,16,7,2023-2024,serie-a
johan vasquez,Genoa,768,775,236,61,1772,22,45.5,7,31.8,2183,26,5,25,11,2023-2024,serie-a
matias vecino,Lazio,177,555,183,42,909,14,71.4,4,28.6,1139,17,2,19,1,2023-2024,serie-a
lorenzo venuti,Lecce,81,132,38,2,248,3,66.7,0,0.0,344,6,1,1,0,2023-2024,serie-a
simone verdi,Torino,1,0,1,0,2,0,,0,,0,0,0,0,0,2023-2024,serie-a
emanuel vignato,Salernitana,31,86,38,5,155,2,50.0,0,0.0,193,5,1,8,1,2023-2024,serie-a
samuele vignato,Monza,23,83,67,12,168,9,55.6,4,44.4,348,8,6,11,6,2023-2024,serie-a
matias vina,Sassuolo,237,270,172,13,673,29,41.4,16,55.2,1038,16,5,18,7,2023-2024,serie-a
ruben vinagre,Hellas Verona,44,68,52,2,160,5,60.0,1,20.0,235,5,1,8,7,2023-2024,serie-a
nicolas viola,Cagliari,74,309,350,34,723,38,42.1,18,47.4,822,19,8,37,23,2023-2024,serie-a
mattia viti,Sassuolo,276,281,50,7,603,6,33.3,3,50.0,519,2,0,6,13,2023-2024,serie-a
vitinha,Genoa,12,40,65,21,112,10,20.0,6,60.0,209,4,4,14,3,2023-2024,serie-a
dusan vlahovic,Juventus,63,368,410,152,829,43,41.9,23,53.5,840,19,20,71,42,2023-2024,serie-a
nikola vlasic,Torino,141,588,544,80,1252,48,58.3,16,33.3,2262,49,11,57,35,2023-2024,serie-a
alessandro vogliacco,Genoa,311,381,67,9,757,7,42.9,3,42.9,809,9,4,7,3,2023-2024,serie-a
mergim vojvoda,Torino,307,468,294,11,1062,12,58.3,4,33.3,1753,28,2,7,8,2023-2024,serie-a
cristian volpato,Sassuolo,57,145,207,23,404,49,51.0,21,42.9,927,24,13,20,12,2023-2024,serie-a
stefan de vrij,Inter,571,563,26,14,1155,2,100.0,0,0.0,1460,5,0,7,0,2023-2024,serie-a
walace,Udinese,591,1051,206,9,1823,39,41.0,19,48.7,2521,30,1,56,27,2023-2024,serie-a
sebastian walukiewicz,Empoli,775,485,33,6,1280,10,80.0,2,20.0,2406,13,0,15,2,2023-2024,serie-a
timothy weah,Juventus,141,304,273,27,714,13,38.5,5,38.5,1208,19,8,15,10,2023-2024,serie-a
shon weissman,Salernitana,22,51,45,10,118,2,0.0,1,50.0,43,1,0,10,5,2023-2024,serie-a
mateusz wieteska,Cagliari,291,250,25,7,561,5,60.0,2,40.0,1105,2,0,5,3,2023-2024,serie-a
kenan yldz,Juventus,58,196,218,36,461,40,57.5,12,30.0,1175,31,11,34,18,2023-2024,serie-a
mattia zaccagni,Lazio,129,492,571,79,1164,114,47.4,37,32.5,3016,64,30,48,38,2023-2024,serie-a
nicola zalewski,Roma,140,249,200,31,582,36,44.4,14,38.9,1308,23,16,18,9,2023-2024,serie-a
andrefrank zambo anguissa,Napoli,286,1263,627,59,2148,61,41.0,31,50.8,2376,65,10,56,31,2023-2024,serie-a
alessandro zanoli,Salernitana,125,236,173,19,528,24,25.0,17,70.8,743,13,6,8,4,2023-2024,serie-a
alessandro zanoli,Napoli,10,21,16,0,47,2,0.0,2,100.0,94,1,0,2,0,2023-2024,serie-a
duvan zapata,Torino,85,509,642,196,1218,111,32.4,62,55.9,1845,54,27,119,58,2023-2024,serie-a
duvan zapata,Atalanta,3,27,35,10,65,3,66.7,1,33.3,70,1,2,5,0,2023-2024,serie-a
gabriele zappa,Cagliari,559,730,392,33,1670,27,33.3,16,59.3,2014,29,2,30,8,2023-2024,serie-a
davide zappacosta,Atalanta,271,489,501,46,1248,42,40.5,23,54.8,2001,33,14,27,15,2023-2024,serie-a
oier zarraga,Udinese,57,75,34,5,166,2,50.0,1,50.0,197,4,2,7,3,2023-2024,serie-a
jordan zemura,Udinese,112,197,172,25,473,22,59.1,8,36.4,810,16,9,27,14,2023-2024,serie-a
alessio zerbin,Monza,88,150,143,18,376,31,41.9,16,51.6,675,19,5,15,7,2023-2024,serie-a
alessio zerbin,Napoli,10,32,54,8,92,4,50.0,1,25.0,147,4,2,5,3,2023-2024,serie-a
kevin zeroli,Milan,4,4,2,0,10,0,,0,,18,0,0,0,1,2023-2024,serie-a
piotr zielinski,Napoli,217,687,503,35,1395,34,47.1,16,47.1,1956,50,6,23,14,2023-2024,serie-a
david zima,Torino,32,26,0,0,58,0,,0,,59,0,0,1,1,2023-2024,serie-a
joshua zirkzee,Bologna,135,628,630,136,1372,128,40.6,72,56.3,1772,46,22,114,64,2023-2024,serie-a
nadir zortea,Frosinone,160,296,273,21,724,38,44.7,18,47.4,863,18,5,30,15,2023-2024,serie-a
nadir zortea,Atalanta,20,51,50,5,119,14,35.7,7,50.0,246,9,1,2,2,2023-2024,serie-a
szymon zurkowski,Empoli,56,189,111,14,351,15,26.7,9,60.0,561,15,2,19,19,2023-2024,serie-a
milan uric,Hellas Verona,41,227,153,46,418,3,66.7,1,33.3,151,6,1,22,8,2023-2024,serie-a
milan uric,Monza,51,227,104,37,381,4,50.0,2,50.0,108,2,1,24,14,2023-2024,serie-a
mateusz egowski,Salernitana,120,283,111,11,504,21,28.6,12,57.1,757,13,3,20,12,2023-2024,serie-a
