Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
elye wahi,Lens,18,196,276,115,480,44,38.6,20,45.5,1024,24,26,57,25,2023-2024,ligue-1
mateusz wieteska,Clermont Foot,73,64,3,3,139,1,0.0,1,100.0,339,0,0,0,0,2023-2024,ligue-1
josh wilsonesbrand,Reims,66,163,77,10,304,17,58.8,7,41.2,569,10,3,9,8,2023-2024,ligue-1
christopher wooh,Rennes,411,492,42,19,931,8,12.5,3,37.5,2261,3,1,10,3,2023-2024,ligue-1
yusuf yazc,Lille,74,281,287,67,636,30,43.3,17,56.7,1274,21,6,32,22,2023-2024,ligue-1
kelvin yeboah,Montpellier,23,43,61,18,126,14,57.1,4,28.6,280,6,6,13,6,2023-2024,ligue-1
bertug yldrm,Rennes,16,82,62,21,155,9,66.7,1,11.1,266,7,2,13,7,2023-2024,ligue-1
darlin yongwa,Lorient,237,291,287,33,801,58,44.8,29,50.0,1568,36,13,26,19,2023-2024,ligue-1
leny yoro,Lille,1046,1048,35,18,2118,11,72.7,2,18.2,4082,7,0,15,1,2023-2024,ligue-1
etienne youte kinkoue,Le Havre,658,491,31,13,1172,2,50.0,1,50.0,1886,2,0,8,2,2023-2024,ligue-1
yoram zague,Paris S-G,107,220,51,3,375,4,50.0,1,25.0,606,7,0,2,1,2023-2024,ligue-1
warren zaireemery,Paris S-G,261,874,524,35,1642,39,41.0,21,53.8,3098,61,12,30,34,2023-2024,ligue-1
denis zakaria,Monaco,400,851,205,21,1432,39,74.4,9,23.1,2766,39,4,30,12,2023-2024,ligue-1
mehdi zeffane,Clermont Foot,229,414,179,17,816,10,20.0,8,80.0,1112,15,2,16,4,2023-2024,ligue-1
nathan zeze,Nantes,298,273,9,3,580,0,,0,,1219,2,0,4,0,2023-2024,ligue-1
edon zhegrova,Lille,110,463,842,115,1387,174,51.7,76,43.7,3825,78,54,55,50,2023-2024,ligue-1
luck zogbe,Brest,8,2,0,0,10,1,0.0,1,100.0,18,0,0,0,0,2023-2024,ligue-1
