Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
hugo sotelo,Celta Vigo,177,706,226,10,1097,20,40.0,9,45.0,1326,18,2,11,12,2024-2025,laliga
djibril sow,Sevilla,277,709,219,32,1197,25,40.0,11,44.0,1370,16,3,36,9,2024-2025,laliga
carl starfelt,Celta Vigo,963,915,29,11,1901,1,100.0,0,0.0,2548,5,1,9,0,2024-2025,laliga
orri steinn oskarsson,Real Sociedad,25,127,134,37,285,8,25.0,5,62.5,154,2,5,17,11,2024-2025,laliga
stoichkov,Alavés,39,135,135,28,304,18,33.3,9,50.0,377,5,3,20,7,2024-2025,laliga
cristhian stuani,Girona,32,107,118,55,253,5,40.0,2,40.0,83,0,2,24,7,2024-2025,laliga
alex suarez,Las Palmas,877,684,53,19,1609,2,0.0,2,100.0,1912,4,0,12,1,2024-2025,laliga
denis suarez,Villarreal,70,147,143,23,358,17,58.8,5,29.4,807,18,5,13,8,2024-2025,laliga
luka sucic,Real Sociedad,146,623,339,32,1094,53,47.2,24,45.3,1594,34,5,33,16,2024-2025,laliga
suso,Sevilla,53,159,257,15,463,32,43.8,16,50.0,769,22,2,9,15,2024-2025,laliga
williot swedberg,Celta Vigo,53,222,293,72,562,44,22.7,29,65.9,1032,21,18,50,16,2024-2025,laliga
mamadou sylla,Valladolid,44,226,163,37,427,17,29.4,8,47.1,399,8,6,43,20,2024-2025,laliga
wojciech szczesny,Barcelona,482,10,0,0,492,1,100.0,0,0.0,509,0,0,0,0,2024-2025,laliga
alexander srloth,Atlético Madrid,58,276,276,116,601,37,37.8,22,59.5,787,13,15,63,32,2024-2025,laliga
renato tapia,Leganés,469,802,138,13,1397,37,51.4,14,37.8,1418,15,3,33,15,2024-2025,laliga
cesar tarrega,Valencia,1141,914,58,37,2096,15,73.3,2,13.3,3641,10,0,16,4,2024-2025,laliga
aurelien tchouameni,Real Madrid,798,1332,207,25,2324,16,62.5,3,18.8,3821,16,1,23,8,2024-2025,laliga
alvaro tejero,Espanyol,162,322,286,13,757,14,21.4,10,71.4,892,17,2,17,6,2024-2025,laliga
martin tejon,Valencia,3,14,18,2,34,4,50.0,2,50.0,36,0,0,1,3,2024-2025,laliga
nahuel tenaglia,Alavés,575,808,466,48,1835,35,48.6,13,37.1,2004,41,5,36,15,2024-2025,laliga
marcandre ter stegen,Barcelona,260,2,0,0,262,0,,0,,562,0,0,0,0,2024-2025,laliga
ramon terrats,Villarreal,25,54,27,2,106,6,16.7,5,83.3,69,0,0,6,2,2024-2025,laliga
ramon terrats,Getafe,77,219,213,23,493,50,50.0,20,40.0,480,10,4,33,12,2024-2025,laliga
raul de tomas,Rayo Vallecano,1,6,4,1,11,1,0.0,1,100.0,0,0,0,2,1,2024-2025,laliga
pablo torre,Barcelona,27,120,109,10,254,6,33.3,3,50.0,205,7,0,5,6,2024-2025,laliga
david torres,Valladolid,539,295,18,5,846,2,50.0,1,50.0,1604,6,0,2,3,2024-2025,laliga
ferran torres,Barcelona,30,153,317,81,498,21,52.4,8,38.1,566,14,13,28,13,2024-2025,laliga
lucas torro,Osasuna,457,1004,262,55,1706,9,66.7,3,33.3,938,14,0,42,23,2024-2025,laliga
hamari traore,Real Sociedad,155,291,88,9,529,10,60.0,4,40.0,455,2,5,6,1,2024-2025,laliga
oscar trejo,Rayo Vallecano,33,231,152,13,409,22,36.4,13,59.1,463,8,3,25,26,2024-2025,laliga
viktor tsyhankov,Girona,103,408,564,74,1064,35,42.9,19,54.3,1883,46,27,32,25,2024-2025,laliga
benat turrientes,Real Sociedad,108,334,125,8,561,24,54.2,7,29.2,848,17,1,20,11,2024-2025,laliga
christantus uche,Getafe,102,391,498,105,971,91,35.2,49,53.8,1160,26,18,113,67,2024-2025,laliga
naci unuvar,Espanyol,3,8,12,2,23,2,0.0,1,50.0,34,0,0,0,0,2024-2025,laliga
oscar valentin,Rayo Vallecano,325,617,138,14,1068,11,45.5,4,36.4,1158,13,1,18,8,2024-2025,laliga
german valera,Valencia,9,33,32,4,73,8,37.5,3,37.5,87,0,0,5,1,2024-2025,laliga
martin valjent,Mallorca,877,774,81,16,1723,10,60.0,1,10.0,3063,13,1,13,1,2024-2025,laliga
jesus vallejo,Real Madrid,29,46,5,0,78,0,,0,,62,0,0,0,0,2024-2025,laliga
federico valverde,Real Madrid,528,1461,572,43,2543,28,57.1,10,35.7,4084,57,5,35,1,2024-2025,laliga
siebe van der heyden,Mallorca,26,42,15,1,83,3,33.3,1,33.3,72,0,0,0,2,2024-2025,laliga
ruben vargas,Sevilla,50,144,173,30,362,33,36.4,16,48.5,676,15,11,31,6,2024-2025,laliga
jose luis garcia vaya,Valencia,291,827,307,12,1404,13,61.5,3,23.1,1295,16,1,16,11,2024-2025,laliga
jesus vazquez,Valencia,170,237,188,14,586,36,38.9,17,47.2,881,27,5,14,8,2024-2025,laliga
lucas vazquez,Real Madrid,481,804,577,58,1850,36,52.8,15,41.7,2045,17,17,34,13,2024-2025,laliga
alejo veliz,Espanyol,35,189,93,30,317,5,20.0,3,60.0,116,3,0,34,12,2024-2025,laliga
mikel vesga,Athletic Club,143,398,119,11,652,12,58.3,5,41.7,591,13,3,11,9,2024-2025,laliga
carlos vicente,Alavés,218,574,780,86,1550,106,32.1,63,59.4,2188,48,28,83,49,2024-2025,laliga
pau victor,Barcelona,15,71,87,21,170,12,58.3,5,41.7,171,2,6,7,8,2024-2025,laliga
nacho vidal,Osasuna,23,24,19,0,65,2,100.0,0,0.0,77,3,0,2,2,2024-2025,laliga
fran vieites,Betis,124,1,1,1,126,0,,0,,139,0,0,0,0,2024-2025,laliga
sergio viera,Las Palmas,8,43,9,1,59,2,50.0,1,50.0,30,0,0,2,0,2024-2025,laliga
asier villalibre,Alavés,8,57,52,22,115,12,16.7,9,75.0,114,3,3,9,5,2024-2025,laliga
ivan villar,Celta Vigo,128,2,0,0,130,0,,0,,172,0,0,0,0,2024-2025,laliga
viti,Las Palmas,396,562,241,23,1186,20,45.0,7,35.0,1498,14,4,28,6,2024-2025,laliga
daniel vivian,Athletic Club,901,1119,79,26,2085,17,58.8,6,35.3,4326,17,1,19,13,2024-2025,laliga
krapyvtsov vladyslav,Girona,78,1,0,0,79,0,,0,,115,0,0,0,0,2024-2025,laliga
inaki williams,Athletic Club,113,392,679,138,1169,101,32.7,56,55.4,2259,39,49,65,44,2024-2025,laliga
nico williams,Athletic Club,84,333,671,113,1064,187,36.4,104,55.6,2949,58,58,62,46,2024-2025,laliga
axel witsel,Atlético Madrid,325,306,16,4,645,2,50.0,1,50.0,1194,3,1,9,0,2024-2025,laliga
lamine yamal,Barcelona,104,667,1364,226,2094,316,50.9,128,40.5,5270,96,95,102,49,2024-2025,laliga
daniel yanez,Real Madrid,0,0,0,0,0,0,,0,,6,0,0,0,0,2024-2025,laliga
bertug yldrm,Getafe,32,145,150,46,323,16,43.8,6,37.5,148,4,2,40,15,2024-2025,laliga
arsen zakharyan,Real Sociedad,8,21,15,2,44,1,100.0,0,0.0,19,1,0,1,0,2024-2025,laliga
bryan zaragoza,Osasuna,70,286,444,84,782,131,43.5,67,51.1,2697,62,51,41,15,2024-2025,laliga
igor zubeldia,Real Sociedad,768,923,46,14,1732,6,100.0,0,0.0,3741,8,1,8,1,2024-2025,laliga
martin zubimendi,Real Sociedad,489,1332,325,59,2131,28,67.9,9,32.1,2548,34,5,39,17,2024-2025,laliga
