Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
max aarons,Valencia,0,0,,0.0,0.0,,0.0,2024-2025,laliga
rodrigo abajas,Valencia,1,0,0.0,0.1,0.1,0.07,-0.1,2024-2025,laliga
abel,Osasuna,12,4,0.17,0.5,0.5,0.04,1.5,2024-2025,laliga
nabil aberdin,Getafe,2,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
abdel abqar,Alavés,12,1,0.0,0.9,0.9,0.08,-0.9,2024-2025,laliga
akor adams,Sevilla,2,1,0.0,0.4,0.4,0.22,-0.4,2024-2025,laliga
adrian,Betis,0,0,,0.0,0.0,,0.0,2024-2025,laliga
julen agirrezabala,Athletic Club,0,0,,0.0,0.0,,0.0,2024-2025,laliga
lucien agoume,Sevilla,10,2,0.1,0.9,0.9,0.09,0.1,2024-2025,laliga
alvaro aguado,Espanyol,10,1,0.0,0.6,0.6,0.06,-0.6,2024-2025,laliga
lorenzo aguado,Real Madrid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
nayef aguerd,Real Sociedad,15,5,0.0,2.4,2.4,0.16,-2.4,2024-2025,laliga
joseph aidoo,Valladolid,1,0,0.0,0.0,0.0,0.04,0.0,2024-2025,laliga
joseph aidoo,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
ilias akhomach,Villarreal,17,6,0.06,0.6,0.6,0.03,0.4,2024-2025,laliga
david alaba,Real Madrid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
ibrahim alani,Valladolid,1,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
raul albiol,Villarreal,2,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,laliga
omar alderete,Getafe,38,10,0.03,1.7,1.7,0.04,-0.7,2024-2025,laliga
carles alena,Getafe,5,1,0.0,0.9,0.9,0.18,-0.9,2024-2025,laliga
carles alena,Alavés,15,4,0.0,0.7,0.7,0.05,-0.7,2024-2025,laliga
alfon,Celta Vigo,46,19,0.11,4.6,4.6,0.1,0.4,2024-2025,laliga
tadeo allende,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
domingos andre ribeiro almeida,Valencia,18,5,0.0,1.2,1.2,0.07,-1.2,2024-2025,laliga
iker almena,Girona,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,laliga
marcos alonso,Celta Vigo,31,10,0.0,4.0,1.6,0.05,-1.0,2024-2025,laliga
adria altimira,Leganés,7,2,0.0,0.3,0.3,0.04,-0.3,2024-2025,laliga
sergi altimira,Betis,21,4,0.0,1.7,1.6,0.08,-1.7,2024-2025,laliga
hugo alvarez,Celta Vigo,25,9,0.16,2.5,2.5,0.1,1.5,2024-2025,laliga
julian alvarez,Atlético Madrid,70,36,0.19,14.1,11.0,0.16,2.9,2024-2025,laliga
yeray alvarez,Athletic Club,9,2,0.11,0.5,0.5,0.05,0.5,2024-2025,laliga
selim amallah,Valladolid,21,7,0.1,3.5,2.7,0.13,-0.5,2024-2025,laliga
amath,Valladolid,5,1,0.0,0.4,0.4,0.07,-0.4,2024-2025,laliga
marcos andre,Valladolid,22,2,0.05,2.7,2.7,0.12,-1.7,2024-2025,laliga
leandro antonetti,Sevilla,1,1,0.0,0.1,0.1,0.14,-0.1,2024-2025,laliga
antoniu,Espanyol,10,4,0.0,0.9,0.9,0.09,-0.9,2024-2025,laliga
antony,Betis,43,17,0.12,2.9,2.9,0.07,2.1,2024-2025,laliga
anuar,Valladolid,11,5,0.18,1.7,1.7,0.15,0.3,2024-2025,laliga
aritz arambarri,Leganés,1,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
mauro arambarri,Getafe,53,16,0.13,8.2,5.8,0.11,1.8,2024-2025,laliga
jon aramburu,Real Sociedad,11,3,0.09,0.4,0.4,0.04,0.6,2024-2025,laliga
ronald araujo,Barcelona,4,2,0.25,1.0,1.0,0.24,0.0,2024-2025,laliga
adu ares,Athletic Club,0,0,,0.0,0.0,,0.0,2024-2025,laliga
jesus areso,Osasuna,8,0,0.0,0.2,0.2,0.03,-0.2,2024-2025,laliga
david arguelles,Getafe,0,0,,0.0,0.0,,0.0,2024-2025,laliga
jose arnaiz,Osasuna,6,3,0.0,0.3,0.3,0.05,-0.3,2024-2025,laliga
sergio arribas,Betis,0,0,,0.0,0.0,,0.0,2024-2025,laliga
takuma asano,Mallorca,28,8,0.07,2.7,2.7,0.1,-0.7,2024-2025,laliga
raul asencio,Real Madrid,3,1,0.0,0.1,0.1,0.04,-0.1,2024-2025,laliga
iago aspas,Celta Vigo,46,18,0.11,8.7,4.0,0.09,1.3,2024-2025,laliga
yaser asprilla,Girona,38,11,0.08,2.1,2.1,0.05,0.9,2024-2025,laliga
ezequiel avila,Betis,20,10,0.1,1.5,1.5,0.08,0.5,2024-2025,laliga
adam aznou,Valladolid,4,1,0.0,0.3,0.3,0.07,-0.3,2024-2025,laliga
cesar azpilicueta,Atlético Madrid,5,2,0.2,0.2,0.2,0.05,0.8,2024-2025,laliga
papa ba,Girona,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,laliga
loic bade,Sevilla,13,4,0.08,0.6,0.6,0.05,0.4,2024-2025,laliga
alex baena,Villarreal,69,17,0.1,7.1,6.3,0.09,-0.1,2024-2025,laliga
juma bah,Valladolid,3,1,0.0,0.3,0.3,0.09,-0.3,2024-2025,laliga
eric bailly,Villarreal,4,0,0.0,0.3,0.3,0.08,-0.3,2024-2025,laliga
stefan bajcetic,Las Palmas,5,2,0.2,0.3,0.3,0.05,0.7,2024-2025,laliga
cedric bakambu,Betis,24,11,0.08,3.2,3.2,0.13,-1.2,2024-2025,laliga
alejandro balde,Barcelona,12,3,0.0,0.5,0.5,0.04,-0.5,2024-2025,laliga
ivan balliu,Rayo Vallecano,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,laliga
jonathan bamba,Celta Vigo,13,6,0.0,0.8,0.8,0.06,-0.8,2024-2025,laliga
adrian baquerin,Valladolid,3,0,0.0,0.4,0.4,0.13,-0.4,2024-2025,laliga
valentin barco,Sevilla,7,0,0.0,0.3,0.3,0.04,-0.3,2024-2025,laliga
borna barisic,Leganés,0,0,,0.0,0.0,,0.0,2024-2025,laliga
kike barja,Osasuna,4,1,0.0,0.2,0.2,0.05,-0.2,2024-2025,laliga
enzo barrenechea,Valencia,16,3,0.06,1.3,1.3,0.08,-0.3,2024-2025,laliga
ander barrenetxea,Real Sociedad,25,8,0.04,1.6,1.6,0.07,-0.6,2024-2025,laliga
pablo barrios,Atlético Madrid,29,8,0.03,1.3,1.3,0.05,-0.3,2024-2025,laliga
thierno barry,Villarreal,71,24,0.14,12.5,11.7,0.17,-1.5,2024-2025,laliga
marc bartra,Betis,18,5,0.11,1.2,1.2,0.07,0.8,2024-2025,laliga
aboubacar bassinga,Las Palmas,0,0,,0.0,0.0,,0.0,2024-2025,laliga
augusto batalla,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2024-2025,laliga
rafael bauza,Espanyol,3,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
sheraldo becker,Real Sociedad,22,13,0.09,2.0,2.0,0.09,0.0,2024-2025,laliga
donny van de beek,Girona,18,5,0.11,1.5,1.5,0.08,0.5,2024-2025,laliga
luken beitia,Real Sociedad,0,0,,0.0,0.0,,0.0,2024-2025,laliga
ismael bekhoucha,Getafe,0,0,,0.0,0.0,,0.0,2024-2025,laliga
hector bellerin,Betis,1,1,0.0,0.2,0.2,0.2,-0.2,2024-2025,laliga
jude bellingham,Real Madrid,60,22,0.13,11.4,9.9,0.17,-2.4,2024-2025,laliga
fran beltran,Celta Vigo,23,4,0.09,1.0,1.0,0.04,1.0,2024-2025,laliga
carlos benavidez,Alavés,5,2,0.2,0.3,0.3,0.05,0.7,2024-2025,laliga
iker benito,Osasuna,0,0,,0.0,0.0,,0.0,2024-2025,laliga
yuri berchiche,Athletic Club,16,4,0.0,0.6,0.6,0.04,-0.6,2024-2025,laliga
alex berenguer,Athletic Club,51,18,0.12,6.8,6.0,0.12,-0.8,2024-2025,laliga
marc bernal,Barcelona,2,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
juan bernat,Villarreal,2,1,0.0,0.3,0.3,0.14,-0.3,2024-2025,laliga
juan bernat,Getafe,4,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
juan berrocal,Getafe,4,0,0.0,0.4,0.4,0.09,-0.4,2024-2025,laliga
antonio blanco,Alavés,25,3,0.0,0.8,0.8,0.03,-0.8,2024-2025,laliga
daley blind,Girona,10,4,0.0,0.5,0.5,0.05,-0.5,2024-2025,laliga
adama boiro,Athletic Club,5,0,0.0,0.3,0.3,0.05,-0.3,2024-2025,laliga
enzo boyomo,Osasuna,12,3,0.17,1.5,1.5,0.12,0.5,2024-2025,laliga
enzo boyomo,Valladolid,2,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
darko brasanac,Leganés,12,3,0.08,1.8,1.8,0.15,-0.8,2024-2025,laliga
tajon buchanan,Villarreal,7,2,0.14,0.9,0.9,0.13,0.1,2024-2025,laliga
ante budimir,Osasuna,91,29,0.14,18.3,12.3,0.14,2.7,2024-2025,laliga
manu bueno,Sevilla,4,1,0.25,0.1,0.1,0.03,0.9,2024-2025,laliga
endika bujan,Athletic Club,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pau cabanes,Villarreal,4,2,0.25,0.5,0.5,0.12,0.5,2024-2025,laliga
pau cabanes,Alavés,2,1,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
leandro cabrera,Espanyol,19,6,0.21,1.1,1.1,0.06,2.9,2024-2025,laliga
fernando calero,Espanyol,2,1,0.5,0.3,0.3,0.14,0.7,2024-2025,laliga
eduardo camavinga,Real Madrid,8,2,0.13,0.4,0.4,0.05,0.6,2024-2025,laliga
sergio camello,Rayo Vallecano,32,9,0.09,4.1,4.1,0.13,-1.1,2024-2025,laliga
jose campana,Las Palmas,5,3,0.0,0.1,0.1,0.02,-0.1,2024-2025,laliga
peio canales,Athletic Club,3,0,0.0,0.2,0.2,0.06,-0.2,2024-2025,laliga
antonio candela,Valladolid,1,0,0.0,0.0,0.0,0.04,0.0,2024-2025,laliga
sergi canos,Valencia,11,3,0.0,0.5,0.5,0.05,-0.5,2024-2025,laliga
dani cardenas,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2024-2025,laliga
irvin cardona,Espanyol,10,3,0.1,1.1,1.1,0.11,-0.1,2024-2025,laliga
marc cardona,Las Palmas,4,0,0.0,0.4,0.4,0.09,-0.4,2024-2025,laliga
sergi cardona,Villarreal,20,6,0.05,2.4,2.4,0.12,-1.4,2024-2025,laliga
johnny cardoso,Betis,19,7,0.16,2.0,2.0,0.11,1.0,2024-2025,laliga
jose carlos gonzalez,Las Palmas,0,0,,0.0,0.0,,0.0,2024-2025,laliga
carmona,Sevilla,19,4,0.0,0.5,0.5,0.03,-0.5,2024-2025,laliga
sergio carreira,Celta Vigo,13,3,0.0,0.6,0.6,0.05,-0.6,2024-2025,laliga
dani carvajal,Real Madrid,3,1,0.33,1.3,1.3,0.44,-0.3,2024-2025,laliga
william carvalho,Betis,4,1,0.0,0.2,0.2,0.06,-0.2,2024-2025,laliga
marc casado,Barcelona,14,1,0.07,1.1,1.1,0.08,-0.1,2024-2025,laliga
catena,Osasuna,20,5,0.05,2.2,2.2,0.11,-1.2,2024-2025,laliga
maximiliano caufriez,Valencia,0,0,,0.0,0.0,,0.0,2024-2025,laliga
dani ceballos,Real Madrid,7,2,0.0,0.4,0.4,0.05,-0.4,2024-2025,laliga
franco cervi,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
raul chasco,Valladolid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pep chavarria,Rayo Vallecano,11,3,0.0,1.2,1.2,0.11,-1.2,2024-2025,laliga
walid cheddira,Espanyol,13,4,0.08,1.0,1.0,0.08,0.0,2024-2025,laliga
chema,Real Madrid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
julian chicco,Leganés,3,1,0.0,0.5,0.5,0.16,-0.5,2024-2025,laliga
chiquinho,Mallorca,4,2,0.0,0.3,0.3,0.08,-0.3,2024-2025,laliga
andreas christensen,Barcelona,1,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
jasper cillessen,Las Palmas,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pathe ciss,Rayo Vallecano,21,6,0.19,1.8,1.7,0.09,2.2,2024-2025,laliga
seydouba cisse,Leganés,24,5,0.13,3.0,3.0,0.13,0.0,2024-2025,laliga
silvi clua,Girona,2,1,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
eray comert,Valladolid,9,1,0.0,0.9,0.9,0.1,-0.9,2024-2025,laliga
santi comesana,Villarreal,39,8,0.1,4.6,4.6,0.12,-0.6,2024-2025,laliga
diego conde,Villarreal,0,0,,0.0,0.0,,0.0,2024-2025,laliga
tomas conechny,Alavés,22,10,0.05,2.4,2.4,0.11,-1.4,2024-2025,laliga
copete,Mallorca,6,2,0.0,0.5,0.5,0.08,-0.5,2024-2025,laliga
iker cordoba,Valencia,0,0,,0.0,0.0,,0.0,2024-2025,laliga
angel correa,Atlético Madrid,34,14,0.12,4.5,4.5,0.13,-0.5,2024-2025,laliga
thierry correia,Valencia,7,3,0.0,0.3,0.3,0.05,-0.3,2024-2025,laliga
coba da costa,Getafe,23,8,0.04,1.1,1.1,0.05,-0.1,2024-2025,laliga
logan costa,Villarreal,12,5,0.17,0.7,0.7,0.05,1.3,2024-2025,laliga
samu costa,Mallorca,30,8,0.0,1.8,1.8,0.06,-1.8,2024-2025,laliga
thibaut courtois,Real Madrid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
juan cruz armada,Osasuna,4,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
juan cruz,Leganés,33,14,0.15,2.7,2.7,0.08,2.3,2024-2025,laliga
pau cubarsi,Barcelona,8,0,0.0,0.8,0.8,0.1,-0.8,2024-2025,laliga
cucho,Betis,43,11,0.12,3.8,3.8,0.09,1.2,2024-2025,laliga
arnaut danjuma,Villarreal,6,3,0.33,0.8,0.8,0.14,1.2,2024-2025,laliga
arnaut danjuma,Girona,30,14,0.07,3.6,3.6,0.12,-1.6,2024-2025,laliga
sergi darder,Mallorca,36,9,0.06,2.1,2.1,0.06,-0.1,2024-2025,laliga
rodrigo de paul,Atlético Madrid,19,4,0.16,1.3,1.3,0.07,1.7,2024-2025,laliga
mouctar diakhaby,Valencia,11,4,0.18,1.5,1.5,0.13,0.5,2024-2025,laliga
assane diao,Betis,7,1,0.14,0.8,0.8,0.11,0.2,2024-2025,laliga
moussa diarra,Alavés,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,laliga
brahim diaz,Real Madrid,28,15,0.14,5.3,5.3,0.19,-1.3,2024-2025,laliga
daniel diaz,Real Sociedad,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pedro diaz,Rayo Vallecano,31,7,0.1,2.4,1.6,0.05,0.6,2024-2025,laliga
diego,Leganés,29,9,0.1,3.8,3.8,0.13,-0.8,2024-2025,laliga
stole dimitrievski,Valencia,0,0,,0.0,0.0,,0.0,2024-2025,laliga
yan diomande,Leganés,11,3,0.18,1.4,1.4,0.13,0.6,2024-2025,laliga
alvaro djalo,Athletic Club,15,3,0.07,0.8,0.8,0.06,0.2,2024-2025,laliga
djene,Getafe,6,0,0.0,0.3,0.3,0.05,-0.3,2024-2025,laliga
marko dmitrovic,Leganés,0,0,,0.0,0.0,,0.0,2024-2025,laliga
marc domenech,Mallorca,8,2,0.0,0.7,0.7,0.09,-0.7,2024-2025,laliga
carlos dominguez,Celta Vigo,3,1,0.0,0.2,0.2,0.07,-0.2,2024-2025,laliga
israel dominguez,Sevilla,0,0,,0.0,0.0,,0.0,2024-2025,laliga
sergi dominguez,Barcelona,0,0,,0.0,0.0,,0.0,2024-2025,laliga
anastasios douvikas,Celta Vigo,17,9,0.18,4.4,4.4,0.26,-1.4,2024-2025,laliga
domingos duarte,Getafe,3,1,0.33,0.2,0.2,0.07,0.8,2024-2025,laliga
duk,Leganés,2,1,0.0,0.0,0.0,0.01,0.0,2024-2025,laliga
pablo duran,Celta Vigo,26,9,0.15,3.6,3.6,0.14,0.4,2024-2025,laliga
hugo duro,Valencia,48,16,0.21,9.4,8.6,0.18,1.6,2024-2025,laliga
chidera ejuke,Sevilla,20,8,0.1,1.1,1.1,0.05,0.9,2024-2025,laliga
aritz elustondo,Real Sociedad,4,0,0.0,0.4,0.4,0.11,-0.4,2024-2025,laliga
adri embarba,Rayo Vallecano,37,12,0.03,2.1,2.1,0.06,-1.1,2024-2025,laliga
endrick,Real Madrid,24,6,0.04,2.5,2.5,0.1,-1.5,2024-2025,laliga
alfonso espino,Rayo Vallecano,10,2,0.0,0.4,0.4,0.04,-0.4,2024-2025,laliga
dario essugo,Las Palmas,23,4,0.04,0.7,0.7,0.03,0.3,2024-2025,laliga
etienne etoo,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2024-2025,laliga
karl etta,Villarreal,2,2,0.5,0.4,0.4,0.18,0.6,2024-2025,laliga
edu exposito,Espanyol,18,6,0.0,1.0,1.0,0.06,-1.0,2024-2025,laliga
abde ezzalzouli,Betis,61,25,0.03,8.0,7.2,0.12,-6.0,2024-2025,laliga
ansu fati,Barcelona,12,5,0.0,1.0,1.0,0.08,-1.0,2024-2025,laliga
nabil fekir,Betis,7,1,0.0,0.7,0.7,0.1,-0.7,2024-2025,laliga
kiko femenia,Villarreal,3,0,0.0,0.4,0.4,0.12,-0.4,2024-2025,laliga
aitor fernandez,Osasuna,0,0,,0.0,0.0,,0.0,2024-2025,laliga
alvaro fernandez,Sevilla,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pelayo fernandez,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2024-2025,laliga
roberto fernandez,Espanyol,21,9,0.29,3.6,3.6,0.17,2.4,2024-2025,laliga
valery fernandez,Mallorca,3,3,0.67,0.8,0.8,0.28,1.2,2024-2025,laliga
andre ferreira,Valladolid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
mateo flores,Betis,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pablo fornals,Betis,23,4,0.09,1.8,1.8,0.08,0.2,2024-2025,laliga
hector fort,Barcelona,6,0,0.0,0.2,0.2,0.04,-0.2,2024-2025,laliga
dimitri foulquier,Valencia,13,2,0.0,0.4,0.4,0.03,-0.4,2024-2025,laliga
juan foyth,Villarreal,17,5,0.06,2.4,2.4,0.14,-1.4,2024-2025,laliga
fran,Real Madrid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
alejandro frances,Girona,6,0,0.0,0.2,0.2,0.03,-0.2,2024-2025,laliga
enric franquesa,Leganés,3,1,0.33,0.3,0.3,0.1,0.7,2024-2025,laliga
jorge de frutos,Rayo Vallecano,52,18,0.12,6.3,6.3,0.12,-0.3,2024-2025,laliga
dario fuentes,Sevilla,0,0,,0.0,0.0,,0.0,2024-2025,laliga
manuel fuster,Las Palmas,18,7,0.11,0.7,0.7,0.04,1.3,2024-2025,laliga
javi galan,Atlético Madrid,9,0,0.0,0.2,0.2,0.02,-0.2,2024-2025,laliga
inigo ruiz de galarreta,Athletic Club,11,1,0.0,0.5,0.5,0.05,-0.5,2024-2025,laliga
conor gallagher,Atlético Madrid,22,4,0.14,2.8,2.8,0.13,0.2,2024-2025,laliga
facundo garces,Alavés,5,1,0.0,0.1,0.1,0.02,-0.1,2024-2025,laliga
alvaro garcia,Rayo Vallecano,71,26,0.06,7.6,7.6,0.11,-3.6,2024-2025,laliga
eric garcia,Barcelona,14,8,0.14,2.3,2.3,0.17,-0.3,2024-2025,laliga
fran garcia,Real Madrid,14,3,0.0,0.9,0.9,0.06,-0.9,2024-2025,laliga
gonzalo garcia,Real Madrid,1,0,0.0,0.5,0.5,0.49,-0.5,2024-2025,laliga
joan garcia,Espanyol,1,1,0.0,0.1,0.1,0.07,-0.1,2024-2025,laliga
pablo garcia,Betis,0,0,,0.0,0.0,,0.0,2024-2025,laliga
ruben garcia,Osasuna,27,10,0.19,3.2,3.2,0.12,1.8,2024-2025,laliga
unai garcia,Osasuna,0,0,,0.0,0.0,,0.0,2024-2025,laliga
yarek gasiorowski,Valencia,3,0,0.0,1.1,1.1,0.38,-1.1,2024-2025,laliga
gavi,Barcelona,11,1,0.09,0.9,0.9,0.08,0.1,2024-2025,laliga
paulo gazzaniga,Girona,0,0,,0.0,0.0,,0.0,2024-2025,laliga
bryan gil,Girona,32,15,0.09,2.3,2.3,0.07,0.7,2024-2025,laliga
dani gomez,Valencia,14,6,0.14,2.7,2.7,0.19,-0.7,2024-2025,laliga
moi gomez,Osasuna,6,1,0.0,0.5,0.5,0.08,-0.5,2024-2025,laliga
sergi gomez,Espanyol,2,1,0.0,0.3,0.3,0.15,-0.3,2024-2025,laliga
sergio gomez,Real Sociedad,18,10,0.11,1.9,1.9,0.11,0.1,2024-2025,laliga
unai gomez,Athletic Club,19,4,0.05,1.9,1.9,0.1,-0.9,2024-2025,laliga
fabio gonzalez,Las Palmas,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,laliga
peter gonzalez,Getafe,12,4,0.0,1.3,1.3,0.1,-1.3,2024-2025,laliga
urko gonzalez,Espanyol,4,2,0.0,0.5,0.5,0.14,-0.5,2024-2025,laliga
urko gonzalez,Real Sociedad,0,0,,0.0,0.0,,0.0,2024-2025,laliga
andoni gorosabel,Athletic Club,2,1,0.0,0.3,0.3,0.17,-0.3,2024-2025,laliga
jose gragera,Espanyol,2,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
dominik greif,Mallorca,0,0,,0.0,0.0,,0.0,2024-2025,laliga
antoine griezmann,Atlético Madrid,48,17,0.15,7.4,5.9,0.13,0.6,2024-2025,laliga
florian grillitsch,Valladolid,3,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,laliga
vicente guaita,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
sergi guardiola,Rayo Vallecano,11,3,0.0,2.4,2.4,0.22,-2.4,2024-2025,laliga
nemanja gudelj,Sevilla,22,5,0.0,1.6,0.8,0.04,-0.6,2024-2025,laliga
javier guerra,Valencia,47,10,0.06,2.2,2.2,0.05,0.8,2024-2025,laliga
ander guevara,Alavés,12,3,0.0,0.9,0.9,0.07,-0.9,2024-2025,laliga
pape gueye,Villarreal,55,17,0.07,3.4,3.4,0.06,0.6,2024-2025,laliga
hugo guillamon,Valencia,2,1,0.0,0.1,0.1,0.04,-0.1,2024-2025,laliga
carlos guirao,Betis,0,0,,0.0,0.0,,0.0,2024-2025,laliga
arda guler,Real Madrid,39,16,0.08,3.3,3.3,0.08,-0.3,2024-2025,laliga
gerard gumbau,Rayo Vallecano,13,5,0.0,1.1,1.1,0.08,-1.1,2024-2025,laliga
jon guridi,Alavés,23,11,0.09,4.2,3.4,0.15,-1.2,2024-2025,laliga
gorka guruzeta,Athletic Club,59,19,0.12,6.7,6.6,0.11,0.3,2024-2025,laliga
miguel gutierrez,Girona,28,9,0.04,1.6,1.6,0.06,-0.6,2024-2025,laliga
munir el haddadi,Leganés,21,9,0.19,1.6,1.6,0.07,2.4,2024-2025,laliga
sebastien haller,Leganés,4,1,0.0,0.4,0.4,0.1,-0.4,2024-2025,laliga
henrique,Valladolid,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,laliga
javi hernandez,Leganés,17,6,0.12,0.8,0.8,0.04,1.2,2024-2025,laliga
aridane hernandez,Rayo Vallecano,8,2,0.0,0.9,0.9,0.11,-0.9,2024-2025,laliga
jorge herrando,Osasuna,12,3,0.08,1.2,1.2,0.1,-0.2,2024-2025,laliga
ander herrera,Athletic Club,7,3,0.0,1.7,0.9,0.16,-1.7,2024-2025,laliga
sergio herrera,Osasuna,0,0,,0.0,0.0,,0.0,2024-2025,laliga
yangel herrera,Girona,39,14,0.1,3.6,3.6,0.09,0.4,2024-2025,laliga
juan herzog,Las Palmas,12,2,0.0,0.9,0.9,0.07,-0.9,2024-2025,laliga
omar el hilali,Espanyol,2,0,0.0,0.0,0.0,0.01,0.0,2024-2025,laliga
roger hinojo,Espanyol,0,0,,0.0,0.0,,0.0,2024-2025,laliga
dinko horkas,Las Palmas,0,0,,0.0,0.0,,0.0,2024-2025,laliga
pablo ibanez,Osasuna,20,5,0.05,1.6,1.6,0.08,-0.6,2024-2025,laliga
stanis idumbo,Sevilla,4,2,0.25,0.6,0.6,0.16,0.4,2024-2025,laliga
iglesias,Getafe,21,3,0.0,1.6,1.6,0.08,-1.6,2024-2025,laliga
borja iglesias,Celta Vigo,46,28,0.24,9.3,9.3,0.2,1.7,2024-2025,laliga
kelechi iheanacho,Sevilla,9,2,0.0,1.5,1.5,0.16,-1.5,2024-2025,laliga
isco,Betis,38,9,0.11,8.6,3.9,0.1,0.4,2024-2025,laliga
diego iturralde,Sevilla,1,0,0.0,0.1,0.1,0.09,-0.1,2024-2025,laliga
ivan jaime pajuelo,Valencia,8,3,0.0,0.6,0.6,0.08,-0.6,2024-2025,laliga
karl jakob hein,Valladolid,0,0,,0.0,0.0,,0.0,2024-2025,laliga
adnan januzaj,Las Palmas,16,5,0.13,0.8,0.8,0.05,1.2,2024-2025,laliga
mikel jauregizar,Athletic Club,21,8,0.1,1.1,1.1,0.05,0.9,2024-2025,laliga
john joe,Getafe,2,0,0.0,0.1,0.1,0.07,-0.1,2024-2025,laliga
jofre,Espanyol,40,10,0.08,2.5,2.5,0.06,0.5,2024-2025,laliga
frenkie de jong,Barcelona,5,3,0.4,0.7,0.7,0.13,1.3,2024-2025,laliga
joan jordan,Alavés,13,4,0.15,4.8,1.6,0.13,0.2,2024-2025,laliga
juanmi,Getafe,13,6,0.0,2.9,2.9,0.22,-2.9,2024-2025,laliga
juanmi,Betis,6,1,0.0,0.7,0.7,0.11,-0.7,2024-2025,laliga
juanpe,Girona,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,laliga
luiz lucio reis junior,Villarreal,0,0,,0.0,0.0,,0.0,2024-2025,laliga
vinicius junior,Real Madrid,78,24,0.12,10.4,8.2,0.11,0.6,2024-2025,laliga
stanko juric,Valladolid,8,2,0.0,0.8,0.8,0.1,-0.8,2024-2025,laliga
willy kambwala,Villarreal,4,1,0.0,0.3,0.3,0.08,-0.3,2024-2025,laliga
abdoulaye keita,Getafe,2,0,0.0,0.0,0.0,0.02,0.0,2024-2025,laliga
kenedy,Valladolid,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,laliga
kike,Alavés,60,24,0.17,9.6,7.2,0.12,3.4,2024-2025,laliga
koke,Atlético Madrid,11,4,0.09,1.1,1.1,0.1,-0.1,2024-2025,laliga
jules kounde,Barcelona,18,6,0.11,1.8,1.8,0.11,0.2,2024-2025,laliga
alex kral,Espanyol,21,2,0.0,1.5,1.5,0.07,-1.5,2024-2025,laliga
ladislav krejci,Girona,18,5,0.11,1.7,1.7,0.09,0.3,2024-2025,laliga
takefusa kubo,Real Sociedad,43,14,0.12,3.6,3.6,0.08,1.4,2024-2025,laliga
marash kumbulla,Espanyol,16,5,0.19,1.8,1.8,0.11,1.2,2024-2025,laliga
luca de la torre,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
yoel lago,Celta Vigo,0,0,,0.0,0.0,,0.0,2024-2025,laliga
cyle larin,Mallorca,38,14,0.16,6.9,6.1,0.16,0.1,2024-2025,laliga
juanmi latasa,Valladolid,40,13,0.08,4.2,4.2,0.11,-1.2,2024-2025,laliga
toni lato,Mallorca,0,0,,0.0,0.0,,0.0,2024-2025,laliga
