Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
josip stanisic,Bayern Munich,2,0,0.0,0.3,0.3,0.13,-0.3,2024-2025,bundesliga
niklas stark,Werder Bremen,12,3,0.0,1.1,1.1,0.09,-1.1,2024-2025,bundesliga
pascal stenzel,Stuttgart,8,2,0.0,0.3,0.3,0.04,-0.3,2024-2025,bundesliga
leonidas stergiou,Stuttgart,3,1,0.33,1.1,1.1,0.35,-0.1,2024-2025,bundesliga
finley stevens,St. Pauli,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
angelo stiller,Stuttgart,21,4,0.05,1.8,1.8,0.08,-0.8,2024-2025,bundesliga
kevin stoger,Gladbach,24,9,0.04,3.9,2.3,0.1,-0.9,2024-2025,bundesliga
niklas sule,Dortmund,9,2,0.0,0.6,0.6,0.07,-0.6,2024-2025,bundesliga
mattias svanberg,Wolfsburg,21,7,0.14,3.6,3.6,0.17,-0.6,2024-2025,bundesliga
daniel svensson,Dortmund,6,2,0.17,0.8,0.8,0.13,0.2,2024-2025,bundesliga
haris tabakovic,Hoffenheim,30,10,0.1,3.3,3.3,0.11,-0.3,2024-2025,bundesliga
jonathan tah,Leverkusen,24,7,0.13,1.1,1.1,0.05,1.9,2024-2025,bundesliga
edmond tapsoba,Leverkusen,21,2,0.0,1.1,1.1,0.05,-1.1,2024-2025,bundesliga
mathys tel,Bayern Munich,10,3,0.0,0.7,0.7,0.07,-0.7,2024-2025,bundesliga
nathan tella,Leverkusen,28,10,0.07,3.1,3.1,0.11,-1.1,2024-2025,bundesliga
martin terrier,Leverkusen,16,6,0.13,2.4,2.4,0.15,-0.4,2024-2025,bundesliga
arthur theate,Eint Frankfurt,36,9,0.0,2.4,2.4,0.07,-2.4,2024-2025,bundesliga
norman theuerkauf,Heidenheim,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,bundesliga
denis thomalla,Heidenheim,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
phillip tietz,Augsburg,51,19,0.12,6.1,5.3,0.1,0.9,2024-2025,bundesliga
umut tohumcu,Hoffenheim,3,1,0.0,0.1,0.1,0.04,-0.1,2024-2025,bundesliga
john tolkin,Holstein Kiel,3,0,0.0,0.1,0.1,0.02,-0.1,2024-2025,bundesliga
tiago tomas,Wolfsburg,42,20,0.14,5.4,5.4,0.13,0.6,2024-2025,bundesliga
bazoumana toure,Hoffenheim,19,5,0.0,1.4,1.4,0.07,-1.4,2024-2025,bundesliga
lucas tousart,Union Berlin,9,5,0.0,0.4,0.4,0.04,-0.4,2024-2025,bundesliga
omar traore,Heidenheim,16,3,0.0,0.5,0.5,0.03,-0.5,2024-2025,bundesliga
kevin trapp,Eint Frankfurt,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
philipp treu,St. Pauli,19,4,0.0,1.2,1.2,0.07,-1.2,2024-2025,bundesliga
christopher trimmel,Union Berlin,9,3,0.0,0.2,0.2,0.03,-0.2,2024-2025,bundesliga
tuta,Eint Frankfurt,13,5,0.15,1.1,1.1,0.08,0.9,2024-2025,bundesliga
lukas ullrich,Gladbach,8,2,0.13,0.9,0.9,0.11,0.1,2024-2025,bundesliga
sven ulreich,Bayern Munich,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
deniz undav,Stuttgart,75,31,0.12,11.7,11.7,0.16,-2.7,2024-2025,bundesliga
dayot upamecano,Bayern Munich,13,6,0.15,1.2,1.2,0.09,0.8,2024-2025,bundesliga
jonas urbig,Bayern Munich,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
can uzun,Eint Frankfurt,27,11,0.15,3.0,3.0,0.11,1.0,2024-2025,bundesliga
josha vagnoman,Stuttgart,15,6,0.07,1.5,1.5,0.1,-0.5,2024-2025,bundesliga
siebe van der heyden,St. Pauli,3,2,0.33,1.7,1.7,0.58,-0.7,2024-2025,bundesliga
maarten vandevoordt,RB Leipzig,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
ruben vargas,Augsburg,9,1,0.0,0.7,0.7,0.08,-0.7,2024-2025,bundesliga
nikola vasilj,St. Pauli,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
denis vavro,Wolfsburg,25,6,0.08,1.4,1.4,0.05,0.6,2024-2025,bundesliga
milos veljkovic,Werder Bremen,2,1,0.0,0.6,0.6,0.28,-0.6,2024-2025,bundesliga
nikolas veratschnig,Mainz 05,7,1,0.0,0.2,0.2,0.03,-0.2,2024-2025,bundesliga
arthur vermeeren,RB Leipzig,4,1,0.0,0.4,0.4,0.09,-0.4,2024-2025,bundesliga
yorbe vertessen,Union Berlin,27,5,0.04,1.3,1.3,0.05,-0.3,2024-2025,bundesliga
gabriel vidovic,Bayern Munich,1,0,0.0,0.1,0.1,0.11,-0.1,2024-2025,bundesliga
gabriel vidovic,Mainz 05,1,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,bundesliga
kevin vogt,Union Berlin,0,0,,0.8,0.0,,0.2,2024-2025,bundesliga
kevin volland,Union Berlin,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
aster vranckx,Wolfsburg,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
robert wagner,St. Pauli,2,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,bundesliga
elye wahi,Eint Frankfurt,9,2,0.0,1.3,1.3,0.14,-1.3,2024-2025,bundesliga
hauke wahl,St. Pauli,11,4,0.0,0.9,0.9,0.08,-0.9,2024-2025,bundesliga
paul wanner,Heidenheim,24,5,0.08,3.7,2.9,0.12,-0.7,2024-2025,bundesliga
kjellarik watjen,Dortmund,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
julian weigl,Gladbach,19,6,0.0,0.7,0.7,0.04,-0.7,2024-2025,bundesliga
timon weiner,Holstein Kiel,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
nelson weiper,Mainz 05,22,12,0.14,4.1,4.1,0.19,-1.1,2024-2025,bundesliga
mitchell weiser,Werder Bremen,43,15,0.12,5.4,5.4,0.13,-0.4,2024-2025,bundesliga
noah weihaupt,St. Pauli,18,4,0.06,2.1,2.1,0.12,-1.1,2024-2025,bundesliga
noah weihaupt,Freiburg,1,0,0.0,0.0,0.0,0.04,0.0,2024-2025,bundesliga
silvan widmer,Mainz 05,3,1,0.0,0.3,0.3,0.11,-0.3,2024-2025,bundesliga
patrick wimmer,Wolfsburg,41,10,0.07,3.7,3.7,0.09,-0.7,2024-2025,bundesliga
jonas wind,Wolfsburg,38,11,0.21,5.7,4.0,0.1,3.3,2024-2025,bundesliga
florian wirtz,Leverkusen,74,35,0.11,9.4,6.1,0.08,0.6,2024-2025,bundesliga
dani de wit,Bochum,20,7,0.1,2.1,2.1,0.11,-0.1,2024-2025,bundesliga
maximilian wittek,Bochum,41,7,0.0,1.4,1.4,0.03,-1.4,2024-2025,bundesliga
marius wolf,Augsburg,12,2,0.08,0.7,0.7,0.06,0.3,2024-2025,bundesliga
nick woltemade,Stuttgart,46,23,0.22,10.2,8.0,0.17,1.8,2024-2025,bundesliga
jeong wooyeong,Union Berlin,25,6,0.12,2.8,2.8,0.11,0.2,2024-2025,bundesliga
granit xhaka,Leverkusen,21,3,0.1,0.9,0.9,0.04,1.1,2024-2025,bundesliga
erencan yardimci,Hoffenheim,6,1,0.0,1.0,1.0,0.17,-1.0,2024-2025,bundesliga
danaxel zagadou,Stuttgart,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
david zec,Holstein Kiel,11,5,0.18,1.2,1.2,0.11,0.8,2024-2025,bundesliga
robin zentner,Mainz 05,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,bundesliga
cedric zesiger,Augsburg,10,2,0.0,1.2,1.2,0.12,-1.2,2024-2025,bundesliga
cedric zesiger,Wolfsburg,2,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,bundesliga
michael zetterer,Werder Bremen,0,0,,0.0,0.0,,0.0,2024-2025,bundesliga
budu zivzivadze,Heidenheim,22,9,0.09,1.7,1.7,0.08,0.3,2024-2025,bundesliga
