Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
lesley ugochukwu,Southampton,10,1,0.1,0.9,0.9,0.09,0.1,2024-2025,premier-league
enes unal,Bournemouth,20,7,0.1,2.7,2.7,0.14,-0.7,2024-2025,premier-league
virgil van dijk,Liverpool,27,8,0.11,2.2,2.2,0.08,0.8,2024-2025,premier-league
jamie vardy,Leicester City,56,23,0.14,11.2,9.6,0.17,-2.2,2024-2025,premier-league
renato veiga,Chelsea,3,1,0.0,0.1,0.1,0.05,-0.1,2024-2025,premier-league
joel veltman,Brighton,6,1,0.0,0.5,0.5,0.08,-0.5,2024-2025,premier-league
micky van de ven,Tottenham,6,2,0.0,0.6,0.6,0.09,-0.6,2024-2025,premier-league
bart verbruggen,Brighton,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
jannik vestergaard,Leicester City,3,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,premier-league
guglielmo vicario,Tottenham,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
carlos vinicius,Fulham,1,1,0.0,0.0,0.0,0.04,0.0,2024-2025,premier-league
kyle walker,Manchester City,5,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,premier-league
kyle walkerpeters,Southampton,20,6,0.0,0.8,0.8,0.04,-0.8,2024-2025,premier-league
christian walton,Ipswich Town,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
aaron wanbissaka,West Ham,16,5,0.13,1.2,1.2,0.07,0.8,2024-2025,premier-league
danny ward,Leicester City,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
joel ward,Crystal Palace,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
james wardprowse,West Ham,13,5,0.08,1.6,1.6,0.13,-0.6,2024-2025,premier-league
james wardprowse,Nott'ham Forest,2,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,premier-league
ollie watkins,Aston Villa,82,36,0.17,15.3,13.8,0.17,0.7,2024-2025,premier-league
adam webster,Brighton,5,1,0.0,0.2,0.2,0.05,-0.2,2024-2025,premier-league
danny welbeck,Brighton,59,23,0.15,9.6,8.8,0.15,0.4,2024-2025,premier-league
welington,Southampton,3,0,0.0,0.0,0.0,0.01,0.0,2024-2025,premier-league
timo werner,Tottenham,8,3,0.0,1.0,1.0,0.12,-1.0,2024-2025,premier-league
adam wharton,Crystal Palace,13,5,0.0,0.4,0.4,0.03,-0.4,2024-2025,premier-league
ben white,Arsenal,9,2,0.0,0.5,0.5,0.05,-0.5,2024-2025,premier-league
mats wieffer,Brighton,9,4,0.11,0.8,0.8,0.08,0.2,2024-2025,premier-league
neco williams,Nott'ham Forest,37,7,0.03,2.3,2.3,0.06,-1.3,2024-2025,premier-league
willian,Fulham,7,0,0.0,0.3,0.3,0.04,-0.3,2024-2025,premier-league
joe willock,Newcastle Utd,18,3,0.0,1.6,1.6,0.09,-1.6,2024-2025,premier-league
callum wilson,Newcastle Utd,6,1,0.0,0.4,0.4,0.06,-0.4,2024-2025,premier-league
harry wilson,Fulham,43,17,0.14,4.2,4.2,0.1,1.8,2024-2025,premier-league
harry winks,Leicester City,10,4,0.0,0.2,0.2,0.02,-0.2,2024-2025,premier-league
ben winterburn,Bournemouth,0,0,,0.0,0.0,,0.0,2024-2025,premier-league
yoane wissa,Brentford,90,41,0.21,18.5,18.5,0.21,0.5,2024-2025,premier-league
chris wood,Nott'ham Forest,65,32,0.26,13.4,11.0,0.17,6.6,2024-2025,premier-league
nathan woodgordon,Southampton,2,0,0.0,0.2,0.2,0.12,-0.2,2024-2025,premier-league
luke woolfenden,Ipswich Town,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,premier-league
yehor yarmoliuk,Brentford,9,2,0.0,0.6,0.6,0.07,-0.6,2024-2025,premier-league
ryan yates,Nott'ham Forest,33,9,0.06,2.3,2.3,0.07,-0.3,2024-2025,premier-league
leny yoro,Manchester Utd,5,1,0.0,0.7,0.7,0.15,-0.7,2024-2025,premier-league
ashley young,Everton,6,3,0.17,0.3,0.3,0.04,0.7,2024-2025,premier-league
illia zabarnyi,Bournemouth,12,1,0.0,1.3,1.3,0.11,-1.3,2024-2025,premier-league
oleksandr zinchenko,Arsenal,10,0,0.0,0.6,0.6,0.07,-0.6,2024-2025,premier-league
joshua zirkzee,Manchester Utd,28,11,0.11,4.8,4.8,0.17,-1.8,2024-2025,premier-league
martin degaard,Arsenal,48,15,0.04,4.8,4.0,0.08,-1.8,2024-2025,premier-league
