Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
stephan el shaarawy,Roma,28,12,0.11,2.7,2.7,0.09,0.3,2024-2025,serie-a
alen sherri,Cagliari,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
eldor shomurodov,Roma,29,13,0.14,4.7,4.7,0.16,-0.7,2024-2025,serie-a
benjamin siegrist,Genoa,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
marco silvestri,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
giovanni simeone,Napoli,13,3,0.08,2.6,2.6,0.2,-1.6,2024-2025,serie-a
ukasz skorupski,Bologna,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
ivan smolcic,Como,7,3,0.0,0.4,0.4,0.07,-0.4,2024-2025,serie-a
simon sohm,Parma,34,13,0.12,3.1,3.1,0.09,0.9,2024-2025,serie-a
ola solbakken,Empoli,4,3,0.0,0.8,0.8,0.2,-0.8,2024-2025,serie-a
oumar solet,Udinese,12,7,0.08,0.8,0.8,0.06,0.2,2024-2025,serie-a
daniele sommariva,Genoa,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
yann sommer,Inter,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
borna sosa,Torino,4,1,0.0,0.3,0.3,0.08,-0.3,2024-2025,serie-a
riccardo sottil,Fiorentina,22,6,0.05,0.9,0.9,0.04,0.1,2024-2025,serie-a
riccardo sottil,Milan,2,0,0.0,0.2,0.2,0.09,-0.2,2024-2025,serie-a
matias soule,Roma,42,13,0.12,3.0,3.0,0.07,2.0,2024-2025,serie-a
leonardo spinazzola,Napoli,12,4,0.08,0.7,0.7,0.06,0.3,2024-2025,serie-a
marco sportiello,Milan,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
filip stankovic,Venezia,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
petar stojanovic,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
gabriel strefezza,Como,58,21,0.1,3.7,3.7,0.06,2.3,2024-2025,serie-a
ibrahim sulemana,Atalanta,5,2,0.4,0.6,0.6,0.11,1.4,2024-2025,serie-a
tomas suslov,Hellas Verona,32,7,0.0,1.6,1.6,0.05,-1.6,2024-2025,serie-a
zion suzuki,Parma,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
marin sverko,Venezia,3,1,0.33,0.3,0.3,0.11,0.7,2024-2025,serie-a
mile svilar,Roma,1,0,0.0,0.0,0.0,0.05,0.0,2024-2025,serie-a
michael svoboda,Venezia,4,4,0.25,0.2,0.2,0.04,0.8,2024-2025,serie-a
adrien tameze,Torino,7,3,0.0,0.4,0.4,0.06,-0.4,2024-2025,serie-a
mehdi taremi,Inter,13,5,0.0,3.5,2.7,0.21,-2.5,2024-2025,serie-a
nuno tavares,Lazio,28,5,0.0,1.1,1.1,0.04,-1.1,2024-2025,serie-a
loum tchaouna,Lazio,23,8,0.04,2.5,2.5,0.11,-1.5,2024-2025,serie-a
jackson tchatchoua,Hellas Verona,18,3,0.11,1.6,1.6,0.09,0.4,2024-2025,serie-a
casper tengstedt,Hellas Verona,37,10,0.14,5.3,4.5,0.12,0.7,2024-2025,serie-a
filippo terracciano,Milan,3,1,0.0,0.2,0.2,0.06,-0.2,2024-2025,serie-a
pietro terracciano,Fiorentina,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
florian thauvin,Udinese,51,23,0.14,8.1,5.7,0.11,-0.1,2024-2025,serie-a
malick thiaw,Milan,7,0,0.0,0.6,0.6,0.08,-0.6,2024-2025,serie-a
morten thorsby,Genoa,15,6,0.0,2.8,2.8,0.19,-2.8,2024-2025,serie-a
khephren thuram,Juventus,36,10,0.11,3.5,3.5,0.1,0.5,2024-2025,serie-a
marcus thuram,Inter,65,27,0.22,9.9,9.9,0.15,4.1,2024-2025,serie-a
cheikh tidiane niasse,Hellas Verona,3,1,0.0,0.4,0.4,0.13,-0.4,2024-2025,serie-a
rafael toloi,Atalanta,3,0,0.0,0.1,0.1,0.02,-0.1,2024-2025,serie-a
fikayo tomori,Milan,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
luka topalovic,Inter,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
lorenzo tosto,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
souleymane toure,Udinese,4,2,0.25,0.4,0.4,0.09,0.6,2024-2025,serie-a
stefano turati,Monza,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
kacper urbanski,Bologna,4,1,0.25,0.3,0.3,0.08,0.7,2024-2025,serie-a
kacper urbanski,Monza,5,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
lautaro valenti,Parma,7,2,0.14,0.2,0.2,0.04,0.8,2024-2025,serie-a
nicolas valentini,Hellas Verona,8,0,0.0,0.3,0.3,0.04,-0.3,2024-2025,serie-a
emanuele valeri,Parma,26,4,0.04,1.8,1.0,0.04,0.2,2024-2025,serie-a
alex valle,Como,9,1,0.0,0.3,0.3,0.03,-0.3,2024-2025,serie-a
mattia valoti,Monza,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
ignace van der brempt,Como,7,3,0.0,0.5,0.5,0.07,-0.5,2024-2025,serie-a
devis vasquez,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
johan vasquez,Genoa,36,8,0.08,2.4,2.4,0.07,0.6,2024-2025,serie-a
matias vecino,Lazio,16,4,0.13,2.3,2.3,0.14,-0.3,2024-2025,serie-a
danilo veiga,Lecce,5,0,0.0,0.6,0.6,0.12,-0.6,2024-2025,serie-a
renato veiga,Juventus,12,5,0.0,1.0,1.0,0.09,-1.0,2024-2025,serie-a
lorenzo venturino,Genoa,4,3,0.5,0.7,0.7,0.18,1.3,2024-2025,serie-a
simone verdi,Como,2,2,0.0,0.1,0.1,0.06,-0.1,2024-2025,serie-a
samuele vignato,Monza,4,1,0.0,0.3,0.3,0.07,-0.3,2024-2025,serie-a
nicolas viola,Cagliari,31,9,0.1,2.2,2.2,0.07,0.8,2024-2025,serie-a
mattia viti,Empoli,11,2,0.09,0.8,0.8,0.07,0.2,2024-2025,serie-a
vitinha,Genoa,33,5,0.06,1.6,1.6,0.05,0.4,2024-2025,serie-a
dusan vlahovic,Juventus,73,25,0.08,12.3,9.2,0.13,-2.3,2024-2025,serie-a
vanja vlahovic,Atalanta,1,1,0.0,0.2,0.2,0.16,-0.2,2024-2025,serie-a
nikola vlasic,Torino,30,10,0.1,3.4,1.8,0.06,1.6,2024-2025,serie-a
alessandro vogliacco,Genoa,5,2,0.4,1.3,1.3,0.27,0.7,2024-2025,serie-a
alessandro vogliacco,Parma,1,1,0.0,0.1,0.1,0.1,-0.1,2024-2025,serie-a
mergim vojvoda,Torino,5,0,0.0,0.4,0.4,0.08,-0.4,2024-2025,serie-a
mergim vojvoda,Como,4,1,0.25,0.2,0.2,0.06,0.8,2024-2025,serie-a
stefan de vrij,Inter,13,3,0.23,1.1,1.1,0.08,1.9,2024-2025,serie-a
kyle walker,Milan,2,0,0.0,0.0,0.0,0.02,0.0,2024-2025,serie-a
sebastian walukiewicz,Torino,6,1,0.0,0.4,0.4,0.07,-0.4,2024-2025,serie-a
sebastian walukiewicz,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
timothy weah,Juventus,21,9,0.24,3.4,3.4,0.16,1.6,2024-2025,serie-a
mateusz wieteska,Cagliari,1,0,0.0,0.2,0.2,0.21,-0.2,2024-2025,serie-a
john yeboah,Venezia,30,10,0.03,3.0,3.0,0.1,-2.0,2024-2025,serie-a
kenan yldz,Juventus,61,22,0.11,4.3,4.3,0.07,2.7,2024-2025,serie-a
mattia zaccagni,Lazio,46,14,0.13,6.4,4.9,0.11,1.6,2024-2025,serie-a
nicola zalewski,Roma,5,0,0.0,0.3,0.3,0.06,-0.3,2024-2025,serie-a
nicola zalewski,Inter,5,3,0.2,0.2,0.2,0.05,0.8,2024-2025,serie-a
andrefrank zambo anguissa,Napoli,44,12,0.14,4.4,4.4,0.1,1.6,2024-2025,serie-a
francesco zampano,Venezia,7,4,0.14,1.0,1.0,0.14,0.0,2024-2025,serie-a
nicolo zaniolo,Fiorentina,9,4,0.0,0.7,0.6,0.07,-0.7,2024-2025,serie-a
nicolo zaniolo,Atalanta,11,4,0.18,0.9,0.9,0.08,1.1,2024-2025,serie-a
alessandro zanoli,Genoa,11,3,0.09,0.4,0.4,0.04,0.6,2024-2025,serie-a
duvan zapata,Torino,21,8,0.14,3.4,3.4,0.16,-0.4,2024-2025,serie-a
gabriele zappa,Cagliari,11,5,0.18,0.9,0.9,0.08,1.1,2024-2025,serie-a
davide zappacosta,Atalanta,39,12,0.1,2.2,2.2,0.06,1.8,2024-2025,serie-a
oier zarraga,Udinese,6,1,0.17,0.4,0.4,0.07,0.6,2024-2025,serie-a
jordan zemura,Udinese,14,3,0.07,1.0,1.0,0.07,0.0,2024-2025,serie-a
alessio zerbin,Venezia,16,6,0.06,1.9,1.9,0.12,-0.9,2024-2025,serie-a
alessio zerbin,Napoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
kevin zeroli,Monza,6,1,0.0,0.8,0.8,0.13,-0.8,2024-2025,serie-a
kevin zeroli,Milan,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
piotr zielinski,Inter,15,4,0.0,2.6,1.1,0.07,-0.6,2024-2025,serie-a
nadir zortea,Cagliari,33,10,0.18,3.1,3.1,0.09,2.9,2024-2025,serie-a
szymon zurkowski,Empoli,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
milan uric,Monza,23,10,0.17,2.9,2.9,0.13,1.1,2024-2025,serie-a
milan uric,Parma,5,1,0.2,0.3,0.3,0.05,0.7,2024-2025,serie-a
