Player,Squad,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Bolck_Pass,Clearences,Err,Season,Competition
mohamed kaba,Lecce,7,5,1,80.0,8,8,4,11,4,7,10,1,2024-2025,serie-a
christian kabasele,Udinese,10,7,0,78.6,11,9,14,14,8,6,75,1,2024-2025,serie-a
pierre kalulu,Juventus,29,9,3,75.0,18,25,17,27,15,12,68,1,2024-2025,serie-a
hassane kamara,Udinese,20,11,4,57.1,16,25,26,23,5,18,49,1,2024-2025,serie-a
yann karamoh,Torino,2,1,2,44.4,4,2,3,10,2,8,5,0,2024-2025,serie-a
jesper karlsson,Bologna,0,0,1,0.0,0,0,0,4,0,4,3,0,2024-2025,serie-a
jesper karlsson,Lecce,3,0,0,25.0,2,2,0,2,0,2,4,0,2024-2025,serie-a
jesper karlstrom,Udinese,32,21,8,49.0,25,34,35,28,11,17,82,5,2024-2025,serie-a
lior kasa,Genoa,2,2,0,40.0,2,4,3,4,1,3,5,0,2024-2025,serie-a
grigoris kastanos,Hellas Verona,8,7,8,42.9,9,16,7,17,2,15,8,0,2024-2025,serie-a
michael kayode,Fiorentina,1,0,0,,0,1,2,3,1,2,7,0,2024-2025,serie-a
moise kean,Fiorentina,1,2,4,75.0,3,5,5,12,0,12,26,1,2024-2025,serie-a
mandela keita,Parma,13,25,6,51.4,18,25,21,18,7,11,29,2,2024-2025,serie-a
lloyd kelly,Juventus,5,9,1,77.8,7,11,2,11,6,5,56,3,2024-2025,serie-a
marcoliver kempf,Como,15,14,1,54.2,13,20,33,35,26,9,136,4,2024-2025,serie-a
kialonda,Lecce,24,10,0,70.6,12,12,32,44,28,16,132,1,2024-2025,serie-a
magnus kofod andersen,Venezia,3,9,1,40.0,4,4,6,7,2,5,12,0,2024-2025,serie-a
sead kolasinac,Atalanta,21,20,0,53.3,16,26,25,16,7,9,53,1,2024-2025,serie-a
randal kolo muani,Juventus,3,5,3,80.0,4,7,4,8,0,8,2,0,2024-2025,serie-a
ismael konate,Empoli,4,0,0,66.7,2,2,0,3,2,1,1,0,2024-2025,serie-a
manu kone,Roma,17,17,7,47.5,19,26,24,27,4,23,28,0,2024-2025,serie-a
teun koopmeiners,Juventus,6,19,7,33.3,10,16,8,36,14,22,26,2,2024-2025,serie-a
odilon kossounou,Atalanta,8,6,2,46.2,6,11,13,16,6,10,25,1,2024-2025,serie-a
christian kouame,Fiorentina,4,4,5,0.0,0,8,2,3,1,2,10,0,2024-2025,serie-a
christian kouame,Empoli,0,3,2,50.0,2,4,0,4,2,2,4,0,2024-2025,serie-a
viktor kovalenko,Empoli,0,2,0,0.0,0,1,0,0,0,0,0,0,2024-2025,serie-a
mateusz kowalski,Parma,0,0,0,,0,0,0,1,0,1,1,0,2024-2025,serie-a
thomas kristensen,Udinese,16,11,4,62.5,20,21,21,18,13,5,80,2,2024-2025,serie-a
nikola krstovic,Lecce,4,7,7,43.8,7,9,7,12,7,5,24,0,2024-2025,serie-a
khvicha kvaratskhelia,Napoli,4,10,1,26.7,4,9,4,13,0,13,7,0,2024-2025,serie-a
giorgos kyriakopoulos,Monza,20,18,5,49.2,30,26,23,28,10,18,79,0,2024-2025,serie-a
mathis lambourde,Hellas Verona,2,1,0,33.3,1,1,0,3,0,3,1,0,2024-2025,serie-a
gianluca lapadula,Cagliari,1,0,1,0.0,0,0,0,0,0,0,1,0,2024-2025,serie-a
valentino lazaro,Torino,10,12,4,50.0,15,12,11,28,5,23,38,1,2024-2025,serie-a
darko lazovic,Hellas Verona,5,14,2,39.3,11,10,11,19,3,16,39,0,2024-2025,serie-a
manuel lazzari,Lazio,13,11,2,58.3,14,16,10,9,5,4,19,0,2024-2025,serie-a
enzo le fee,Roma,5,2,0,33.3,2,4,5,9,3,6,2,0,2024-2025,serie-a
nicola leali,Genoa,0,0,0,,0,0,0,0,0,0,14,1,2024-2025,serie-a
rafael leao,Milan,4,8,4,37.9,11,10,6,15,1,14,4,0,2024-2025,serie-a
stefan lekovic,Monza,6,2,1,38.5,5,4,7,4,4,0,5,0,2024-2025,serie-a
nunzio lella,Venezia,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
giovanni leoni,Parma,10,4,0,50.0,5,6,15,20,11,9,63,1,2024-2025,serie-a
ben lhassine kone,Como,1,0,1,66.7,2,2,1,0,0,0,1,0,2024-2025,serie-a
mattia liberali,Milan,0,1,1,100.0,2,1,0,0,0,0,0,0,2024-2025,serie-a
karol linetty,Torino,17,19,3,48.8,20,23,12,14,5,9,31,1,2024-2025,serie-a
dailon livramento,Hellas Verona,2,7,6,53.8,7,11,3,10,2,8,9,0,2024-2025,serie-a
stanislav lobotka,Napoli,16,21,10,61.3,19,30,21,29,11,18,57,1,2024-2025,serie-a
manuel locatelli,Juventus,29,35,8,57.1,32,49,23,58,20,38,77,0,2024-2025,serie-a
ruben loftuscheek,Milan,6,9,4,50.0,6,8,3,3,0,3,20,0,2024-2025,serie-a
ademola lookman,Atalanta,9,15,8,57.9,11,15,3,19,0,19,5,1,2024-2025,serie-a
sandi lovric,Udinese,25,17,4,50.0,22,29,22,33,5,28,27,1,2024-2025,serie-a
lorenzo lucca,Udinese,3,2,5,45.5,5,6,7,18,1,17,27,0,2024-2025,serie-a
jhon lucumi,Bologna,23,29,1,70.7,29,30,26,32,14,18,88,7,2024-2025,serie-a
jose luis palomino,Cagliari,16,9,2,71.4,15,15,22,21,11,10,46,0,2024-2025,serie-a
douglas luiz,Juventus,7,5,1,66.7,6,8,4,5,2,3,5,0,2024-2025,serie-a
romelu lukaku,Napoli,0,2,2,25.0,1,2,1,7,2,5,17,0,2024-2025,serie-a
sebastiano luperto,Cagliari,31,16,1,64.3,18,27,33,30,15,15,161,1,2024-2025,serie-a
zito luvumbo,Cagliari,4,3,3,31.6,6,6,4,5,0,5,4,0,2024-2025,serie-a
charalampos lykogiannis,Bologna,14,8,1,50.0,10,14,11,10,5,5,41,1,2024-2025,serie-a
mathias lvik,Parma,0,1,0,33.3,1,0,2,1,1,0,3,0,2024-2025,serie-a
giangiacomo magnani,Hellas Verona,14,6,0,100.0,7,15,17,16,9,7,73,1,2024-2025,serie-a
mike maignan,Milan,0,0,0,0.0,0,0,0,1,0,1,19,3,2024-2025,serie-a
antoine makoumbou,Cagliari,28,11,3,76.0,19,23,17,26,5,21,28,0,2024-2025,serie-a
daniel maldini,Monza,5,9,0,46.2,6,6,4,8,2,6,12,2,2024-2025,serie-a
daniel maldini,Atalanta,0,1,1,50.0,1,2,2,1,0,1,3,0,2024-2025,serie-a
youssef maleh,Empoli,17,23,5,50.0,17,23,16,25,6,19,25,0,2024-2025,serie-a
ruslan malinovskyi,Genoa,4,7,1,50.0,3,8,1,2,0,2,4,0,2024-2025,serie-a
dennis man,Parma,7,3,3,25.0,6,6,8,15,3,12,11,0,2024-2025,serie-a
gianluca mancini,Roma,22,18,2,58.8,20,26,35,22,16,6,103,0,2024-2025,serie-a
christos mandas,Lazio,0,0,0,,0,0,0,0,0,0,4,0,2024-2025,serie-a
rolando mandragora,Fiorentina,9,12,2,45.2,14,13,15,22,7,15,54,1,2024-2025,serie-a
alberto manzoni,Atalanta,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
alessandro marcandalli,Genoa,1,0,0,,0,0,0,0,0,0,2,0,2024-2025,serie-a
alessandro marcandalli,Venezia,6,2,0,50.0,3,6,2,6,3,3,26,0,2024-2025,serie-a
filip marchwinski,Lecce,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
pablo mari,Monza,14,12,0,52.4,11,15,37,24,21,3,85,2,2024-2025,serie-a
pablo mari,Fiorentina,11,3,0,54.5,6,9,25,19,14,5,94,0,2024-2025,serie-a
luca marianucci,Empoli,17,11,0,57.9,11,12,19,16,8,8,63,1,2024-2025,serie-a
mirko maric,Monza,1,0,0,50.0,1,0,1,1,1,0,1,0,2024-2025,serie-a
mirko maric,Venezia,5,1,0,40.0,2,3,1,3,1,2,10,0,2024-2025,serie-a
rafa marin,Napoli,1,0,0,50.0,1,0,1,1,1,0,4,0,2024-2025,serie-a
razvan marin,Cagliari,8,11,3,52.0,13,13,2,7,0,7,20,2,2024-2025,serie-a
guillermo maripan,Torino,25,14,1,63.6,21,23,41,27,13,14,138,1,2024-2025,serie-a
aaron martin,Genoa,41,26,4,64.7,33,47,19,33,11,22,73,1,2024-2025,serie-a
josep martinez,Inter,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
lautaro martinez,Inter,10,12,8,52.0,13,16,10,21,3,18,15,0,2024-2025,serie-a
lucas martinez quarta,Fiorentina,9,3,0,61.5,8,7,3,5,2,3,25,1,2024-2025,serie-a
kevin martins,Monza,3,2,0,50.0,3,4,1,1,0,1,4,1,2024-2025,serie-a
adam marusic,Lazio,18,12,2,60.0,18,20,16,18,8,10,61,0,2024-2025,serie-a
adam masina,Torino,22,10,1,57.5,23,15,27,28,15,13,95,2,2024-2025,serie-a
patrizio masini,Genoa,18,26,10,47.5,19,29,15,26,8,18,37,0,2024-2025,serie-a
alan matturro,Genoa,6,5,0,21.4,3,6,14,10,3,7,38,0,2024-2025,serie-a
andrea mazza,Monza,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
luca mazzitelli,Como,4,5,0,71.4,5,6,3,5,2,3,10,0,2024-2025,serie-a
pasquale mazzocchi,Napoli,7,5,3,53.3,8,7,5,5,2,3,25,0,2024-2025,serie-a
samuel mbangula,Juventus,7,6,2,53.8,7,10,3,7,0,7,4,0,2024-2025,serie-a
weston mckennie,Juventus,18,11,4,59.1,13,12,14,28,8,20,37,0,2024-2025,serie-a
scott mctominay,Napoli,12,27,4,50.0,18,25,24,22,5,17,51,0,2024-2025,serie-a
filippo melegoni,Genoa,1,0,0,0.0,0,1,0,0,0,0,2,0,2024-2025,serie-a
alex meret,Napoli,0,0,0,,0,0,0,1,0,1,16,0,2024-2025,serie-a
junior messias,Genoa,6,6,1,30.0,3,7,6,8,2,6,20,0,2024-2025,serie-a
valentin mihaila,Parma,8,13,8,40.9,9,15,8,18,0,18,6,0,2024-2025,serie-a
vanja milinkovicsavic,Torino,1,0,0,33.3,1,0,0,0,0,0,18,4,2024-2025,serie-a
yerry mina,Cagliari,43,21,2,76.9,40,32,37,59,35,24,163,3,2024-2025,serie-a
juan miranda,Bologna,11,14,7,42.4,14,18,23,21,3,18,50,1,2024-2025,serie-a
fabio miretti,Genoa,6,14,8,54.5,18,15,7,20,1,19,13,2,2024-2025,serie-a
henrikh mkhitaryan,Inter,17,16,10,44.4,20,24,16,29,5,24,41,0,2024-2025,serie-a
rui modesto,Udinese,4,9,3,77.8,7,12,8,10,0,10,13,0,2024-2025,serie-a
lorenzo montipo,Hellas Verona,1,0,0,25.0,1,0,0,0,0,0,24,4,2024-2025,serie-a
alvaro morata,Milan,5,8,3,62.5,5,10,5,7,2,5,5,0,2024-2025,serie-a
alberto moreno,Como,17,8,0,46.2,12,11,14,12,3,9,40,2,2024-2025,serie-a
matias moreno,Fiorentina,5,3,0,100.0,4,8,1,5,1,4,9,0,2024-2025,serie-a
tete morente,Lecce,10,11,6,27.8,10,17,14,16,1,15,31,1,2024-2025,serie-a
nikola moro,Bologna,7,21,7,66.7,22,27,13,18,7,11,18,0,2024-2025,serie-a
daniel mosquera,Hellas Verona,3,5,3,6.7,1,8,2,11,1,10,10,0,2024-2025,serie-a
dany mota,Monza,2,3,8,50.0,4,3,9,18,1,17,27,3,2024-2025,serie-a
bob murphy omoregbe,Milan,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
yunus musah,Milan,13,9,5,70.6,12,19,7,9,1,8,9,3,2024-2025,serie-a
juan musso,Atalanta,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
kingstone mutandwa,Cagliari,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
obite ndicka,Roma,17,15,0,66.7,14,26,33,46,30,16,150,2,2024-2025,serie-a
konan ndri,Lecce,0,0,3,66.7,2,3,1,4,0,4,0,0,2024-2025,serie-a
michel ndary adopo,Cagliari,16,31,8,51.7,15,32,27,20,5,15,25,0,2024-2025,serie-a
cher ndour,Fiorentina,2,1,1,20.0,2,1,2,5,1,4,7,1,2024-2025,serie-a
dan ndoye,Bologna,8,8,10,57.1,16,19,9,23,0,23,4,0,2024-2025,serie-a
victor nelsson,Roma,3,1,1,60.0,3,4,2,1,0,1,9,0,2024-2025,serie-a
david neres,Napoli,10,4,7,66.7,10,11,7,7,0,7,4,0,2024-2025,serie-a
cyril ngonge,Napoli,4,4,0,57.1,4,5,2,3,0,3,4,0,2024-2025,serie-a
hans nicolussi caviglia,Venezia,17,22,8,45.3,29,28,28,39,12,27,55,2,2024-2025,serie-a
oliver nielsen,Lazio,0,0,0,,0,0,1,1,0,1,2,0,2024-2025,serie-a
eybi nije,Torino,3,1,1,0.0,0,1,0,5,1,4,1,0,2024-2025,serie-a
brooke nortoncuffy,Genoa,9,3,0,81.8,9,7,3,12,2,10,12,0,2024-2025,serie-a
tijjani noslin,Lazio,2,1,3,12.5,1,5,1,15,1,14,7,0,2024-2025,serie-a
adam obert,Cagliari,12,17,2,59.3,16,18,23,19,7,12,48,2,2024-2025,serie-a
jens odgaard,Bologna,3,12,5,28.6,6,14,9,19,2,17,12,1,2024-2025,serie-a
noah okafor,Milan,0,0,2,0.0,0,1,2,1,0,1,1,0,2024-2025,serie-a
noah okafor,Napoli,3,0,0,100.0,2,2,0,0,0,0,1,0,2024-2025,serie-a
yllan okou,Hellas Verona,0,0,0,,0,0,0,1,0,1,0,0,2024-2025,serie-a
maduka okoye,Udinese,0,0,0,,0,0,0,0,0,0,12,1,2024-2025,serie-a
mathias olivera,Napoli,31,25,7,60.4,32,35,28,36,12,24,74,1,2024-2025,serie-a
jean onana,Genoa,2,10,0,55.6,5,6,4,6,1,5,8,1,2024-2025,serie-a
jacob ondrejka,Parma,5,7,0,83.3,10,6,7,2,0,2,2,0,2024-2025,serie-a
gaetano oristanio,Venezia,5,8,4,46.7,7,13,6,16,0,16,6,1,2024-2025,serie-a
riccardo orsolini,Bologna,6,6,4,45.5,5,13,8,26,0,26,10,1,2024-2025,serie-a
yordan osorio,Parma,4,1,0,100.0,2,3,4,3,1,2,6,1,2024-2025,serie-a
sebastian otoa,Genoa,1,0,0,50.0,1,0,3,1,1,0,14,0,2024-2025,serie-a
remi oudin,Lecce,1,1,1,50.0,2,1,2,6,2,4,1,0,2024-2025,serie-a
cheick oumar conde,Venezia,3,2,1,40.0,2,5,4,7,2,5,3,0,2024-2025,serie-a
daniel oyegoke,Hellas Verona,1,0,1,100.0,1,2,1,1,0,1,7,0,2024-2025,serie-a
daniele padelli,Udinese,0,0,0,0.0,0,0,0,0,0,0,0,0,2024-2025,serie-a
simone pafundi,Udinese,2,0,1,25.0,1,3,0,0,0,0,1,0,2024-2025,serie-a
tomas palacios,Monza,9,2,0,69.2,9,5,8,7,2,5,17,2,2024-2025,serie-a
tomas palacios,Inter,0,0,0,,0,0,1,0,0,0,0,0,2024-2025,serie-a
alberto paleari,Torino,0,0,0,,0,0,0,0,0,0,2,0,2024-2025,serie-a
marco palestra,Atalanta,3,2,1,100.0,3,4,2,4,1,3,4,0,2024-2025,serie-a
matteo palma,Udinese,0,0,0,,0,0,0,1,1,0,1,0,2024-2025,serie-a
leandro paredes,Roma,9,12,5,50.0,16,14,19,14,5,9,33,2,2024-2025,serie-a
fabiano parisi,Fiorentina,11,12,4,57.1,12,17,17,14,2,12,17,0,2024-2025,serie-a
mario pasalic,Atalanta,11,13,2,42.3,11,16,12,22,7,15,28,1,2024-2025,serie-a
patric,Lazio,6,3,0,60.0,6,6,3,3,2,1,22,1,2024-2025,serie-a
rui patricio,Atalanta,0,0,0,,0,0,0,0,0,0,3,0,2024-2025,serie-a
benjamin pavard,Inter,12,12,5,72.0,18,16,16,16,12,4,52,0,2024-2025,serie-a
strahinja pavlovic,Milan,32,19,1,58.0,29,31,16,17,6,11,82,0,2024-2025,serie-a
leonardo pavoletti,Cagliari,0,1,0,,0,0,0,4,1,3,3,0,2024-2025,serie-a
martin payero,Udinese,4,14,6,50.0,8,16,13,16,2,14,13,0,2024-2025,serie-a
nicolas paz,Como,18,26,7,47.1,24,33,21,49,3,46,16,0,2024-2025,serie-a
marcus pedersen,Torino,6,6,1,62.5,10,8,13,11,2,9,34,1,2024-2025,serie-a
pedro,Lazio,5,9,5,47.6,10,14,3,11,0,11,3,1,2024-2025,serie-a
pietro pellegri,Empoli,0,6,1,50.0,2,2,0,2,0,2,3,0,2024-2025,serie-a
lorenzo pellegrini,Roma,5,13,6,42.1,8,16,6,8,1,7,22,0,2024-2025,serie-a
luca pellegrini,Lazio,11,10,2,53.1,17,11,19,10,3,7,32,0,2024-2025,serie-a
mateo pellegrino,Parma,1,2,0,25.0,1,2,1,6,1,5,6,0,2024-2025,serie-a
andy pelmard,Lecce,5,1,0,100.0,4,6,0,1,0,1,5,0,2024-2025,serie-a
sergiu perciun,Torino,0,0,2,25.0,1,2,1,2,0,2,2,0,2024-2025,serie-a
pedro pereira,Monza,30,18,5,63.6,35,32,21,26,12,14,85,5,2024-2025,serie-a
gaston pereiro,Genoa,0,1,0,100.0,1,0,0,0,0,0,1,0,2024-2025,serie-a
kike perez,Venezia,18,12,11,40.9,18,25,10,14,2,12,15,0,2024-2025,serie-a
nehuen perez,Udinese,0,0,1,0.0,0,1,1,2,2,0,7,0,2024-2025,serie-a
simone perilli,Hellas Verona,0,0,0,,0,0,0,0,0,0,1,0,2024-2025,serie-a
mattia perin,Juventus,0,0,0,,0,0,0,0,0,0,2,0,2024-2025,serie-a
maximo perrone,Como,19,14,5,34.2,13,27,20,15,2,13,43,0,2024-2025,serie-a
matteo pessina,Monza,3,11,1,64.3,9,4,12,6,0,6,7,0,2024-2025,serie-a
andrea petagna,Monza,0,1,1,50.0,1,1,1,0,0,0,2,0,2024-2025,serie-a
giuseppe pezzella,Empoli,28,17,10,50.9,29,31,15,32,8,24,110,2,2024-2025,serie-a
roberto piccoli,Cagliari,2,6,5,25.0,3,9,3,12,4,8,31,0,2024-2025,serie-a
nicholas pierini,Venezia,0,0,0,0.0,0,0,0,2,0,2,0,0,2024-2025,serie-a
santiago pierotti,Lecce,22,18,6,45.1,23,24,14,31,5,26,32,0,2024-2025,serie-a
balthazar pierret,Lecce,25,23,3,43.3,13,31,19,19,5,14,31,1,2024-2025,serie-a
andrea pinamonti,Genoa,0,7,3,25.0,2,6,1,16,4,12,28,2,2024-2025,serie-a
nicola pintus,Cagliari,0,0,0,,0,0,0,0,0,0,2,0,2024-2025,serie-a
niccolo pisilli,Roma,11,8,5,54.5,12,11,11,14,3,11,16,0,2024-2025,serie-a
damian pizarro,Udinese,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
semuel pizzignacco,Monza,0,0,0,0.0,0,0,0,0,0,0,6,0,2024-2025,serie-a
tommaso pobega,Bologna,12,15,6,73.3,22,19,14,16,4,12,16,0,2024-2025,serie-a
joel pohjanpalo,Venezia,1,2,0,0.0,0,3,4,7,4,3,24,0,2024-2025,serie-a
matteo politano,Napoli,17,11,1,34.9,15,15,13,21,1,20,50,1,2024-2025,serie-a
marin pongracic,Fiorentina,13,4,1,63.6,7,13,12,14,6,8,69,2,2024-2025,serie-a
stefan posch,Bologna,12,9,5,60.0,15,15,5,19,4,15,22,0,2024-2025,serie-a
stefan posch,Atalanta,7,8,3,88.9,8,11,4,5,1,4,13,0,2024-2025,serie-a
matteo prati,Cagliari,2,7,1,27.3,3,4,7,5,2,3,10,1,2024-2025,serie-a
ivan provedel,Lazio,0,0,0,,0,0,1,1,0,1,12,3,2024-2025,serie-a
diego pugno,Juventus,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
christian pulisic,Milan,17,14,12,40.5,15,29,5,24,2,22,13,2,2024-2025,serie-a
ionut radu,Venezia,0,0,0,,0,0,0,0,0,0,9,0,2024-2025,serie-a
hamza rafia,Lecce,14,25,5,46.9,15,27,4,7,2,5,18,1,2024-2025,serie-a
antonio raimondo,Venezia,1,1,0,,0,1,0,0,0,0,0,1,2024-2025,serie-a
ylber ramadani,Lecce,24,27,0,63.5,33,28,24,26,9,17,26,3,2024-2025,serie-a
luca ranieri,Fiorentina,28,12,2,80.0,20,24,27,47,32,15,154,1,2024-2025,serie-a
giacomo raspadori,Napoli,6,10,2,66.7,8,9,3,10,2,8,13,0,2024-2025,serie-a
federico ravaglia,Bologna,0,0,0,,0,0,0,0,0,0,9,0,2024-2025,serie-a
ante rebic,Lecce,5,5,2,33.3,3,9,2,7,1,6,4,1,2024-2025,serie-a
tijjani reijnders,Milan,6,14,6,38.5,10,13,38,22,4,18,28,2,2024-2025,serie-a
pepe reina,Como,0,0,0,0.0,0,0,0,0,0,0,3,2,2024-2025,serie-a
devyne rensch,Roma,8,8,1,90.0,9,13,7,5,3,2,12,1,2024-2025,serie-a
mateo retegui,Atalanta,0,9,5,18.8,3,9,4,7,0,7,17,0,2024-2025,serie-a
samuele ricci,Torino,15,14,6,64.3,18,21,25,23,9,14,51,2,2024-2025,serie-a
amir richardson,Fiorentina,13,15,2,42.9,9,13,6,14,1,13,29,1,2024-2025,serie-a
sergi roberto,Como,5,5,4,71.4,5,8,9,7,1,6,14,0,2024-2025,serie-a
alessio romagnoli,Lazio,20,26,2,81.5,22,29,26,33,17,16,118,1,2024-2025,serie-a
marten de roon,Atalanta,32,38,4,45.5,30,48,47,40,7,33,67,1,2024-2025,serie-a
jonas rouhi,Juventus,1,3,0,0.0,0,1,3,2,0,2,2,0,2024-2025,serie-a
nicolo rovella,Lazio,39,38,7,51.9,41,50,47,19,4,15,46,3,2024-2025,serie-a
amir rrahmani,Napoli,19,19,1,64.0,16,31,27,43,26,17,179,2,2024-2025,serie-a
tommaso rubino,Fiorentina,0,0,0,0.0,0,0,0,0,0,0,0,0,2024-2025,serie-a
matteo ruggeri,Atalanta,15,14,10,64.1,25,24,22,30,4,26,50,1,2024-2025,serie-a
stefano sabelli,Genoa,27,25,6,38.5,20,31,22,28,7,21,65,0,2024-2025,serie-a
alexis saelemaekers,Roma,22,7,4,51.4,18,20,9,12,1,11,8,1,2024-2025,serie-a
alexis saelemaekers,Milan,0,0,1,100.0,1,1,1,0,0,0,0,0,2024-2025,serie-a
richie sagrado,Venezia,1,1,0,100.0,1,2,3,1,0,1,4,0,2024-2025,serie-a
marco sala,Como,5,3,1,62.5,5,6,1,2,0,2,9,0,2024-2025,serie-a
marco sala,Lecce,0,1,0,0.0,0,0,0,1,0,1,0,0,2024-2025,serie-a
anass salaheddine,Roma,1,0,0,,0,1,1,0,0,0,2,2,2024-2025,serie-a
lazar samardzic,Atalanta,5,7,9,48.0,12,15,2,9,1,8,6,0,2024-2025,serie-a
junior sambia,Empoli,3,6,5,100.0,11,10,2,3,0,3,5,0,2024-2025,serie-a
antonio sanabria,Torino,1,1,1,25.0,1,3,1,6,1,5,13,0,2024-2025,serie-a
alexis sanchez,Udinese,0,2,1,14.3,1,1,4,5,0,5,1,1,2024-2025,serie-a
nicola sansone,Lecce,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
amin sarr,Hellas Verona,3,8,11,50.0,5,12,3,18,3,15,14,0,2024-2025,serie-a
razvan sava,Udinese,0,0,0,,0,0,0,0,0,0,6,2,2024-2025,serie-a
nicolo savona,Juventus,19,9,1,52.0,13,13,11,12,3,9,38,0,2024-2025,serie-a
saba sazonov,Torino,0,0,0,,0,0,0,1,1,0,0,0,2024-2025,serie-a
giorgio scalvini,Atalanta,5,3,0,55.6,5,4,4,0,0,0,7,0,2024-2025,serie-a
gianluca scamacca,Atalanta,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
joel schingtienne,Venezia,18,7,2,63.2,12,16,14,18,9,9,25,5,2024-2025,serie-a
simone scuffet,Cagliari,0,0,0,0.0,0,0,0,0,0,0,8,2,2024-2025,serie-a
simone scuffet,Napoli,0,0,0,,0,0,0,0,0,0,2,0,2024-2025,serie-a
jacopo seghetti,Empoli,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
stefano sensi,Monza,4,4,0,83.3,5,5,3,4,2,2,3,1,2024-2025,serie-a
suat serdar,Hellas Verona,12,19,4,38.5,10,22,8,19,4,15,21,0,2024-2025,serie-a
stephan el shaarawy,Roma,4,6,6,50.0,6,12,10,4,0,4,13,0,2024-2025,serie-a
alen sherri,Cagliari,1,0,0,50.0,1,0,1,0,0,0,1,0,2024-2025,serie-a
eldor shomurodov,Roma,2,7,5,50.0,3,6,3,10,1,9,5,0,2024-2025,serie-a
benjamin siegrist,Genoa,0,0,0,,0,0,1,0,0,0,1,0,2024-2025,serie-a
marco silvestri,Empoli,0,0,0,0.0,0,0,0,0,0,0,3,1,2024-2025,serie-a
giovanni simeone,Napoli,0,1,1,16.7,1,0,1,9,2,7,6,0,2024-2025,serie-a
ukasz skorupski,Bologna,1,0,0,33.3,1,0,0,0,0,0,13,2,2024-2025,serie-a
ivan smolcic,Como,8,7,1,69.2,9,9,10,8,2,6,24,0,2024-2025,serie-a
simon sohm,Parma,11,13,4,45.7,16,17,26,11,3,8,36,0,2024-2025,serie-a
ola solbakken,Empoli,0,6,1,50.0,3,4,2,0,0,0,8,0,2024-2025,serie-a
oumar solet,Udinese,18,13,2,70.0,21,19,17,32,19,13,78,4,2024-2025,serie-a
daniele sommariva,Genoa,0,0,0,,0,0,0,0,0,0,1,0,2024-2025,serie-a
yann sommer,Inter,0,0,0,,0,0,0,0,0,0,13,1,2024-2025,serie-a
borna sosa,Torino,14,7,5,64.0,16,19,14,13,6,7,33,0,2024-2025,serie-a
riccardo sottil,Fiorentina,3,1,1,75.0,3,4,4,1,0,1,3,0,2024-2025,serie-a
riccardo sottil,Milan,1,0,0,,0,1,0,0,0,0,0,0,2024-2025,serie-a
matias soule,Roma,12,7,7,43.5,10,16,9,25,3,22,25,0,2024-2025,serie-a
leonardo spinazzola,Napoli,6,9,2,43.5,10,10,9,12,1,11,31,1,2024-2025,serie-a
marco sportiello,Milan,0,0,0,,0,0,0,0,0,0,1,0,2024-2025,serie-a
filip stankovic,Venezia,0,0,0,,0,0,0,0,0,0,11,2,2024-2025,serie-a
petar stojanovic,Empoli,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
gabriel strefezza,Como,20,20,17,38.2,21,39,13,24,2,22,26,0,2024-2025,serie-a
ibrahim sulemana,Atalanta,4,5,0,25.0,2,4,0,2,0,2,1,0,2024-2025,serie-a
tomas suslov,Hellas Verona,23,24,7,31.9,23,38,18,30,2,28,17,1,2024-2025,serie-a
zion suzuki,Parma,1,0,0,50.0,1,0,0,0,0,0,35,4,2024-2025,serie-a
marin sverko,Venezia,14,6,0,83.3,10,9,16,10,5,5,45,3,2024-2025,serie-a
mile svilar,Roma,0,0,0,,0,0,0,0,0,0,12,2,2024-2025,serie-a
michael svoboda,Venezia,19,6,1,42.1,8,14,22,19,11,8,66,2,2024-2025,serie-a
adrien tameze,Torino,2,3,0,10.0,1,2,10,8,5,3,8,1,2024-2025,serie-a
mehdi taremi,Inter,2,2,3,25.0,1,1,0,11,2,9,11,0,2024-2025,serie-a
nuno tavares,Lazio,15,8,5,41.2,14,21,21,21,3,18,44,2,2024-2025,serie-a
loum tchaouna,Lazio,2,2,4,33.3,3,4,4,5,1,4,14,2,2024-2025,serie-a
jackson tchatchoua,Hellas Verona,34,13,3,65.1,28,31,14,21,9,12,75,2,2024-2025,serie-a
casper tengstedt,Hellas Verona,0,5,2,44.4,4,5,4,5,1,4,29,0,2024-2025,serie-a
