nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
yoel lago,celta vigo,DF,2004,1,1,90,0,0,0,0,0,2,0,2023-2024,laliga
erik lamela,sevilla,"FW,MF",1992,13,5,463,2,0,3,0,11,17,28,2023-2024,laliga
bruno langa,almeria,DF,1997,11,9,820,1,0,1,1,14,25,30,2023-2024,laliga
cyle larin,mallorca,FW,1995,35,20,1823,3,2,8,0,20,13,103,2023-2024,laliga
juanmi latasa,getafe,FW,2001,32,15,1555,2,0,7,1,7,16,82,2023-2024,laliga
toni lato,mallorca,DF,1997,28,16,1544,0,1,3,0,30,39,110,2023-2024,laliga
lazaro,almeria,"FW,MF",2002,14,2,285,0,0,0,0,5,6,34,2023-2024,laliga
robin le normand,real sociedad,DF,1996,29,28,2469,2,0,13,0,21,106,1,2023-2024,laliga
jeremias ledesma,cadiz,GK,1993,34,34,3048,0,0,0,0,0,0,0,2023-2024,laliga
florian lejeune,rayo vallecano,DF,1991,37,37,3327,3,1,5,0,15,114,4,2023-2024,laliga
stefan lekovic,villarreal,DF,2004,1,0,29,0,0,0,0,0,0,0,2023-2024,laliga
inigo lekue,athletic club,DF,1993,27,22,2002,0,2,4,0,44,119,35,2023-2024,laliga
thomas lemar,atletico madrid,MF,1995,3,3,164,0,0,0,0,5,13,9,2023-2024,laliga
alvaro lemos,las palmas,DF,1993,4,3,251,0,0,1,0,6,17,8,2023-2024,laliga
ruben lendinez,valencia,DF,2003,1,0,11,0,0,0,0,0,0,3,2023-2024,laliga
robert lewandowski,barcelona,FW,1988,35,32,2750,19,8,5,0,43,64,168,2023-2024,laliga
samuel lino,atletico madrid,"DF,MF",1999,34,25,2080,4,5,1,0,131,84,215,2023-2024,laliga
javier llabres,mallorca,"MF,FW",2002,16,1,247,1,0,1,0,9,5,30,2023-2024,laliga
marcos llorente,atletico madrid,"MF,DF",1995,37,29,2565,6,4,5,0,71,106,179,2023-2024,laliga
enzo loiodice,las palmas,MF,2000,34,19,1790,0,1,2,0,27,97,72,2023-2024,laliga
david lopez,girona,DF,1989,25,25,1965,3,0,4,0,15,54,1,2023-2024,laliga
diego lopez,valencia,"MF,FW",2002,36,30,2656,3,6,2,0,75,73,180,2023-2024,laliga
fermin lopez,barcelona,"MF,FW",2003,31,14,1446,8,0,2,0,42,76,93,2023-2024,laliga
javi lopez,alaves,DF,2002,32,25,2386,1,3,3,0,53,92,120,2023-2024,laliga
unai lopez,rayo vallecano,MF,1995,35,28,2108,1,2,8,0,32,116,59,2023-2024,laliga
dion lopy,almeria,MF,2002,30,23,1916,0,0,5,0,23,90,19,2023-2024,laliga
anthony lozano,getafe,"MF,FW",1993,6,0,92,0,0,1,0,0,1,6,2023-2024,laliga
anthony lozano,almeria,FW,1993,13,10,772,3,0,1,0,12,16,24,2023-2024,laliga
lucas,cadiz,DF,2001,28,15,1539,1,0,6,0,30,47,65,2023-2024,laliga
jose luis gaya,valencia,DF,1995,24,22,1791,1,2,2,0,41,72,97,2023-2024,laliga
jose luis morales,villarreal,"FW,MF",1987,29,8,1048,7,0,0,0,29,17,79,2023-2024,laliga
dodi lukebakio,sevilla,"FW,MF",1997,23,12,1125,5,1,0,0,48,26,116,2023-2024,laliga
andriy lunin,real madrid,GK,1999,21,21,1890,0,0,2,0,0,0,0,2023-2024,laliga
darwin machis,cadiz,MF,1993,21,10,785,4,0,0,1,20,15,54,2023-2024,laliga
pablo maffeo,mallorca,DF,1997,22,17,1454,1,2,3,1,38,41,68,2023-2024,laliga
jon magunazelaia,real sociedad,"FW,MF",2001,5,1,121,0,0,0,0,2,2,10,2023-2024,laliga
nemanja maksimovic,getafe,MF,1995,37,37,3265,4,0,4,0,22,73,35,2023-2024,laliga
giorgi mamardashvili,valencia,GK,2000,37,37,3284,0,0,3,1,0,0,0,2023-2024,laliga
wilson manafa,granada,"DF,MF",1994,4,3,240,0,0,1,0,5,4,6,2023-2024,laliga
reinildo mandava,atletico madrid,DF,1994,16,7,731,2,1,2,0,10,36,17,2023-2024,laliga
aissa mandi,villarreal,DF,1991,16,12,1113,1,0,3,0,6,55,4,2023-2024,laliga
javier manquillo,celta vigo,"DF,MF",1994,12,10,744,0,1,3,0,5,25,16,2023-2024,laliga
faitout maouassa,granada,"DF,MF",1998,6,2,229,0,1,0,0,8,6,15,2023-2024,laliga
marcao,sevilla,DF,1996,7,3,355,0,0,2,0,3,12,0,2023-2024,laliga
oscar de marcos,athletic club,DF,1989,28,26,2258,1,5,5,0,51,143,125,2023-2024,laliga
alberto mari,valencia,FW,2001,16,2,276,1,1,0,0,2,6,13,2023-2024,laliga
jose mari,cadiz,"MF,FW",1987,3,0,14,0,0,1,0,0,1,1,2023-2024,laliga
jose maria gimenez,atletico madrid,DF,1995,22,14,1326,0,0,5,0,2,26,1,2023-2024,laliga
mariano,sevilla,"FW,MF",1993,9,2,244,0,0,1,0,3,6,17,2023-2024,laliga
rafa marin,alaves,DF,2002,33,27,2443,0,0,6,0,13,77,6,2023-2024,laliga
diego marino,almeria,GK,1990,1,1,90,0,0,0,0,0,0,0,2023-2024,laliga
mika marmol,las palmas,DF,2001,36,36,3178,0,1,6,1,36,142,13,2023-2024,laliga
unai marrero,real sociedad,GK,2001,2,1,142,0,0,0,0,0,0,0,2023-2024,laliga
roger marti,cadiz,FW,1991,23,18,1359,2,3,3,0,7,19,64,2023-2024,laliga
ivan martin,girona,MF,1999,36,33,2729,5,4,5,0,84,143,109,2023-2024,laliga
jon martin,real sociedad,DF,2006,1,0,24,0,0,0,0,0,0,0,2023-2024,laliga
mario martin,real madrid,MF,2004,2,0,18,0,0,0,0,0,0,1,2023-2024,laliga
arnau martinez,girona,DF,2003,21,14,1241,0,2,5,0,29,68,16,2023-2024,laliga
inigo martinez,barcelona,DF,1991,20,13,1296,0,0,5,0,33,97,5,2023-2024,laliga
marc martinez,granada,GK,1990,3,3,270,0,0,0,0,0,0,0,2023-2024,laliga
marvin,las palmas,"FW,DF",2000,31,17,1855,0,2,5,0,60,36,177,2023-2024,laliga
omar mascarell,mallorca,MF,1993,29,18,1571,0,0,8,1,12,67,11,2023-2024,laliga
jaime mata,getafe,"FW,MF",1988,35,22,1787,5,1,10,1,16,19,138,2023-2024,laliga
luis maximiano,almeria,GK,1999,33,33,2970,0,0,1,0,0,0,0,2023-2024,laliga
borja mayoral,getafe,FW,1997,27,25,2153,15,1,2,0,27,67,100,2023-2024,laliga
mamadou mbaye,cadiz,DF,1998,4,2,288,0,0,2,0,0,4,0,2023-2024,laliga
hannibal mejbri,sevilla,MF,2003,6,1,104,0,0,2,0,1,5,6,2023-2024,laliga
oscar melendo,granada,"MF,FW",1997,26,15,1122,0,0,2,0,21,38,33,2023-2024,laliga
gonzalo melero,almeria,"MF,FW",1994,28,10,1103,1,1,3,0,23,49,33,2023-2024,laliga
memphis,atletico madrid,FW,1994,23,9,893,5,1,2,0,16,27,82,2023-2024,laliga
houboulang mendes,almeria,DF,1998,7,4,396,0,0,0,0,5,9,6,2023-2024,laliga
tomas mendes,alaves,MF,2004,1,0,6,0,0,0,0,0,0,0,2023-2024,laliga
brais mendez,real sociedad,"MF,FW",1997,32,27,2413,5,6,7,0,45,128,121,2023-2024,laliga
bruno mendez,granada,DF,1999,17,15,1333,2,0,4,0,8,47,14,2023-2024,laliga
diego mendez,rayo vallecano,MF,2003,1,0,5,0,0,0,0,1,1,0,2023-2024,laliga
ferland mendy,real madrid,DF,1995,23,21,1720,0,0,5,0,19,84,96,2023-2024,laliga
jorge mere,cadiz,DF,1997,10,8,673,0,0,0,0,2,15,0,2023-2024,laliga
mikel merino,real sociedad,MF,1996,32,27,2482,5,3,10,0,26,163,99,2023-2024,laliga
omenuke mfulu,las palmas,"MF,FW",1994,5,1,82,0,0,1,0,1,1,0,2023-2024,laliga
miguel,alaves,"FW,MF",1999,3,1,65,0,0,0,0,1,0,3,2023-2024,laliga
eder militao,real madrid,DF,1998,10,6,496,0,0,0,0,7,15,2,2023-2024,laliga
luis milla,getafe,MF,1994,27,25,2115,0,1,6,0,31,121,35,2023-2024,laliga
marko milovanovic,almeria,"FW,MF",2003,11,2,308,1,0,0,0,2,3,13,2023-2024,laliga
oscar mingueza,celta vigo,"DF,MF",1999,38,33,2998,2,2,4,0,74,170,134,2023-2024,laliga
ignasi miquel,granada,DF,1992,34,33,2992,1,1,5,0,8,83,8,2023-2024,laliga
rafa mir,sevilla,"FW,MF",1997,15,3,391,2,0,1,0,3,2,16,2023-2024,laliga
juan miranda,betis,DF,2000,25,21,1858,1,1,8,0,35,103,95,2023-2024,laliga
stefan mitrovic,getafe,DF,1990,11,9,699,1,0,3,0,4,19,2,2023-2024,laliga
luka modric,real madrid,MF,1985,32,18,1688,2,6,2,0,53,196,85,2023-2024,laliga
johan mojica,osasuna,DF,1992,30,22,2041,0,3,1,0,57,82,117,2023-2024,laliga
alberto moleiro,las palmas,"FW,MF",2003,28,21,1803,3,3,1,0,86,87,184,2023-2024,laliga
nahuel molina,atletico madrid,DF,1998,30,19,1852,2,3,4,1,47,68,170,2023-2024,laliga
jon moncayola,osasuna,MF,1998,33,21,1800,1,3,2,1,14,99,46,2023-2024,laliga
cesar montes,almeria,DF,1997,21,21,1788,0,0,5,0,7,52,2,2023-2024,laliga
alvaro morata,atletico madrid,FW,1992,32,21,1904,15,3,4,1,22,20,88,2023-2024,laliga
alberto moreno,villarreal,DF,1992,27,17,1484,2,2,5,2,26,55,79,2023-2024,laliga
gerard moreno,villarreal,FW,1992,30,28,2215,10,6,0,0,48,155,199,2023-2024,laliga
jorge moreno,osasuna,DF,2001,1,0,15,0,0,0,0,0,0,0,2023-2024,laliga
ilaix moriba,getafe,"MF,FW",2003,14,8,605,0,2,5,1,8,21,19,2023-2024,laliga
manu morlanes,mallorca,MF,1999,35,16,1615,0,2,2,0,29,104,31,2023-2024,laliga
cristhian mosquera,valencia,DF,2004,36,33,3075,0,0,2,0,14,77,4,2023-2024,laliga
yerson mosquera,villarreal,DF,2001,16,14,1229,2,1,4,0,8,36,12,2023-2024,laliga
abdul mumin,rayo vallecano,DF,1998,20,19,1694,1,0,5,1,6,38,4,2023-2024,laliga
iker muniain,athletic club,"MF,FW",1992,20,5,594,2,0,1,0,18,43,50,2023-2024,laliga
aihen munoz,real sociedad,DF,1997,21,11,1127,0,2,2,0,24,39,23,2023-2024,laliga
iker munoz,osasuna,MF,2002,28,20,1854,4,0,5,0,17,80,23,2023-2024,laliga
javier munoz,las palmas,MF,1995,37,30,2640,2,3,6,0,33,122,126,2023-2024,laliga
vedat muriqi,mallorca,FW,1994,29,25,2327,7,2,5,0,20,40,134,2023-2024,laliga
nacho,real madrid,DF,1990,29,18,1746,0,1,4,2,13,55,9,2023-2024,laliga
matija nastasic,mallorca,DF,1993,26,25,2258,2,0,8,0,11,64,4,2023-2024,laliga
roberto navarro,cadiz,"MF,FW",2002,28,24,1888,1,1,0,1,81,70,119,2023-2024,laliga
jesus navas,sevilla,DF,1985,29,25,2003,0,2,6,1,54,103,141,2023-2024,laliga
alvaro negredo,cadiz,"FW,MF",1985,7,0,54,0,0,0,0,0,0,0,2023-2024,laliga
carlos neva,granada,DF,1996,36,36,3146,0,2,4,0,43,111,98,2023-2024,laliga
tanguy nianzou,sevilla,DF,2002,8,3,318,0,0,3,0,2,14,1,2023-2024,laliga
saul niguez,atletico madrid,MF,1994,34,14,1374,1,4,10,1,21,34,43,2023-2024,laliga
peru nolaskoain,athletic club,"DF,MF",1998,2,0,10,0,0,0,0,0,0,0,2023-2024,laliga
randy nteka,rayo vallecano,"FW,MF",1997,16,3,572,1,1,3,0,12,15,35,2023-2024,laliga
unai nunez,celta vigo,DF,1997,34,31,2801,1,0,4,0,10,106,2,2023-2024,laliga
rjan nyland,sevilla,GK,1990,24,24,2160,0,0,1,0,0,0,1,2023-2024,laliga
jan oblak,atletico madrid,GK,1993,38,38,3420,0,0,1,0,0,0,0,2023-2024,laliga
brian ocampo,cadiz,"MF,FW",1999,13,1,248,1,0,2,0,18,9,25,2023-2024,laliga
lucas ocampos,sevilla,"FW,MF",1994,35,34,2871,4,3,8,0,117,124,265,2023-2024,laliga
alvaro odriozola,real sociedad,DF,1995,9,6,393,0,0,0,0,14,8,12,2023-2024,laliga
aingeru olabarrieta,athletic club,FW,2005,1,0,9,0,0,0,0,1,0,0,2023-2024,laliga
olasagasti,real sociedad,MF,2000,14,2,360,0,0,3,0,8,13,12,2023-2024,laliga
samu omorodion,alaves,FW,2004,34,21,1918,8,1,6,0,30,18,100,2023-2024,laliga
samu omorodion,granada,FW,2004,1,1,80,1,0,0,0,0,0,3,2023-2024,laliga
aimar oroz,osasuna,MF,2001,33,26,2339,2,1,3,0,52,103,126,2023-2024,laliga
eneko ortiz,alaves,DF,2003,1,0,14,0,0,0,0,1,1,1,2023-2024,laliga
asier osambela,osasuna,MF,2004,1,0,9,0,0,0,0,0,0,1,2023-2024,laliga
milutin osmajic,cadiz,MF,1999,1,0,5,0,0,0,0,0,0,0,2023-2024,laliga
aiham ousou,cadiz,DF,2000,6,5,430,0,0,0,0,2,7,0,2023-2024,laliga
jesus owono,alaves,GK,2001,4,4,360,0,0,1,0,0,0,0,2023-2024,laliga
mikel oyarzabal,real sociedad,"FW,MF",1997,33,23,2156,9,3,3,0,27,39,126,2023-2024,laliga
cenk ozkacar,valencia,DF,2000,23,18,1598,0,0,3,0,17,56,5,2023-2024,laliga
jon pacheco,real sociedad,DF,2001,23,16,1526,1,1,8,0,9,53,1,2023-2024,laliga
isaac palazon camacho,rayo vallecano,"MF,FW",1994,37,34,2791,4,1,8,0,40,128,152,2023-2024,laliga
joaquin panichelli,alaves,"FW,MF",2002,8,2,226,0,0,0,0,3,6,10,2023-2024,laliga
sokratis papastathopoulos,betis,DF,1988,15,12,1136,0,0,6,0,1,13,1,2023-2024,laliga
victor parada,alaves,"FW,MF",2002,2,0,3,0,0,0,0,0,0,0,2023-2024,laliga
aitor paredes,athletic club,DF,2000,34,31,2704,1,0,9,1,6,107,1,2023-2024,laliga
daniel parejo,villarreal,MF,1989,33,29,2580,3,5,4,0,11,210,28,2023-2024,laliga
pascu,villarreal,FW,2003,1,0,14,0,0,0,0,0,2,1,2023-2024,laliga
gabriel paulista,atletico madrid,DF,1990,5,5,405,0,0,1,0,1,7,0,2023-2024,laliga
gabriel paulista,valencia,DF,1990,18,16,1398,0,0,6,1,2,33,2,2023-2024,laliga
nicolas paz,real madrid,"MF,FW",2004,4,0,23,0,0,0,0,3,6,2,2023-2024,laliga
alfonso pedraza,villarreal,DF,1996,19,14,1116,1,3,4,1,56,31,97,2023-2024,laliga
pedri,barcelona,"MF,FW",2002,24,16,1476,4,2,3,0,41,136,81,2023-2024,laliga
adria pedrosa,sevilla,DF,1998,31,15,1753,1,4,1,0,46,61,109,2023-2024,laliga
pejino,las palmas,FW,1996,17,6,504,2,0,1,0,17,20,66,2023-2024,laliga
facundo pellistri,granada,"MF,FW",2001,15,14,1232,2,1,2,1,33,22,96,2023-2024,laliga
inaki pena,barcelona,GK,1999,10,10,900,0,0,0,0,0,0,0,2023-2024,laliga
marcos pena,almeria,MF,2005,7,4,441,0,0,3,0,0,10,0,2023-2024,laliga
ruben pena,osasuna,"DF,FW",1991,29,26,2088,0,2,3,0,62,78,147,2023-2024,laliga
alberto perea,granada,"MF,FW",1990,2,0,2,0,0,0,0,0,2,1,2023-2024,laliga
ayoze perez,betis,FW,1993,31,29,2294,9,1,4,0,90,80,175,2023-2024,laliga
carles perez,celta vigo,"MF,DF",1998,16,7,772,1,1,3,0,34,18,66,2023-2024,laliga
francisco perez,valencia,"MF,FW",2002,32,27,2049,1,4,4,0,59,41,145,2023-2024,laliga
kike perez,rayo vallecano,"MF,FW",1997,24,9,835,1,0,7,0,17,47,42,2023-2024,laliga
maximo perrone,las palmas,MF,2003,29,20,1623,0,0,6,0,12,78,22,2023-2024,laliga
njegos petrovic,granada,"MF,FW",1999,10,0,157,0,0,0,0,3,8,3,2023-2024,laliga
german pezzella,betis,DF,1991,32,32,2767,1,0,7,0,5,64,1,2023-2024,laliga
kamil piatkowski,granada,DF,2000,9,6,505,0,0,1,1,2,10,0,2023-2024,laliga
yeremi pino,villarreal,"MF,FW",2002,7,7,475,0,0,4,0,11,10,49,2023-2024,laliga
portu,getafe,FW,1992,3,0,97,0,0,1,0,3,3,3,2023-2024,laliga
portu,girona,"MF,FW",1992,33,11,1188,7,5,3,0,32,32,96,2023-2024,laliga
jose pozo,rayo vallecano,MF,1996,2,0,19,0,0,0,0,0,1,2,2023-2024,laliga
alejandro pozo pozo,almeria,"DF,MF",1999,21,9,976,0,0,3,0,22,44,62,2023-2024,laliga
benat prados,athletic club,"MF,DF",2001,26,16,1449,0,0,1,0,23,87,30,2023-2024,laliga
abdon prats,mallorca,"FW,MF",1992,34,11,1270,6,1,4,0,9,26,49,2023-2024,laliga
marc pubill,almeria,DF,2003,23,22,1883,1,3,2,0,59,36,85,2023-2024,laliga
antonio puertas,granada,"MF,FW",1992,27,6,730,0,2,3,1,18,22,46,2023-2024,laliga
arnau puigmal,almeria,"FW,DF",2001,11,3,255,0,0,3,0,4,8,17,2023-2024,laliga
nemanja radonjic,mallorca,"MF,DF",1996,11,4,353,0,0,0,0,23,12,43,2023-2024,laliga
aleksandar radovanovic,almeria,DF,1993,9,8,569,0,0,2,0,0,5,1,2023-2024,laliga
abdellah raihani,atletico madrid,FW,2004,1,0,10,0,0,0,0,0,0,1,2023-2024,laliga
antonio raillo,mallorca,DF,1991,26,25,2195,3,2,6,1,24,80,4,2023-2024,laliga
predrag rajkovic,mallorca,GK,1995,36,36,3240,0,0,2,0,0,0,0,2023-2024,laliga
ivan rakitic,sevilla,MF,1988,18,16,1425,2,1,6,0,24,127,52,2023-2024,laliga
largie ramazani,almeria,"FW,MF",2001,29,16,1555,3,5,11,2,59,42,104,2023-2024,laliga
benito ramirez,las palmas,"FW,MF",1995,20,2,384,1,1,0,0,13,5,46,2023-2024,laliga
sandro ramirez,las palmas,FW,1995,27,21,1808,1,3,3,0,61,54,209,2023-2024,laliga
chris ramos,cadiz,"FW,MF",1997,37,30,2612,5,1,5,0,31,28,102,2023-2024,laliga
sergio ramos,sevilla,DF,1986,28,28,2517,3,0,7,1,11,81,5,2023-2024,laliga
raphinha,barcelona,"FW,MF",1996,28,17,1368,6,9,4,1,49,57,164,2023-2024,laliga
andrei ratiu,rayo vallecano,"DF,MF",1998,12,6,630,0,0,1,0,28,19,25,2023-2024,laliga
raul,osasuna,FW,2000,35,13,1355,6,1,4,0,16,22,68,2023-2024,laliga
abderrahman rebbach,alaves,"FW,MF",1998,23,6,722,1,0,1,0,34,14,78,2023-2024,laliga
pepe reina,villarreal,GK,1982,2,2,180,0,0,2,1,0,0,0,2023-2024,laliga
alex remiro,real sociedad,GK,1995,37,37,3275,0,0,3,1,0,1,0,2023-2024,laliga
chadi riad,betis,DF,2003,26,24,2164,0,0,1,0,4,34,1,2023-2024,laliga
diego rico,getafe,DF,1993,32,28,2535,0,7,10,0,28,119,79,2023-2024,laliga
luis rioja,alaves,"FW,MF",1993,37,31,2498,5,4,4,0,70,77,173,2023-2024,laliga
rodrigo riquelme,atletico madrid,"DF,MF",2000,34,17,1528,3,5,1,0,87,53,166,2023-2024,laliga
alberto risco,getafe,MF,2005,4,1,137,0,0,0,0,3,6,14,2023-2024,laliga
mihailo ristic,celta vigo,"DF,MF",1995,12,9,808,0,0,2,0,24,30,42,2023-2024,laliga
gorka rivera alonso,getafe,DF,2004,1,0,3,0,0,0,0,0,0,0,2023-2024,laliga
sergi roberto,barcelona,"MF,DF",1992,14,10,860,3,2,4,0,13,50,33,2023-2024,laliga
lucas robertone,almeria,MF,1997,33,29,2381,0,5,11,0,31,128,37,2023-2024,laliga
marc roca,betis,MF,1996,26,24,1980,2,2,5,0,24,126,20,2023-2024,laliga
sergio rodelas,granada,"FW,DF",2004,3,2,122,0,1,0,0,3,1,5,2023-2024,laliga
rodri,betis,"FW,MF",2000,29,9,1051,0,0,0,0,49,65,116,2023-2024,laliga
alvaro rodriguez,real madrid,FW,2004,1,0,1,0,0,0,0,0,0,0,2023-2024,laliga
oscar rodriguez arnaiz,getafe,"MF,FW",1998,24,9,967,2,1,9,0,13,52,48,2023-2024,laliga
damian rodriguez,celta vigo,MF,2003,5,3,258,0,2,1,0,2,9,4,2023-2024,laliga
dani rodriguez,mallorca,MF,1988,36,31,2615,2,4,9,0,54,118,110,2023-2024,laliga
guido rodriguez,betis,MF,1994,24,22,1846,2,0,6,0,8,65,18,2023-2024,laliga
kirian rodriguez,las palmas,MF,1996,37,36,3211,6,2,8,0,46,296,78,2023-2024,laliga
miguel rodriguez,celta vigo,MF,2003,15,2,300,0,0,2,0,14,8,35,2023-2024,laliga
rodrygo,real madrid,FW,2001,34,28,2380,10,5,2,0,159,90,301,2023-2024,laliga
carlos romero,villarreal,DF,2001,7,2,262,0,0,1,0,6,6,21,2023-2024,laliga
isaac romero,sevilla,FW,2000,14,14,1039,4,4,2,0,31,16,64,2023-2024,laliga
luka romero,almeria,FW,2004,13,5,438,3,0,2,0,11,14,20,2023-2024,laliga
oriol romeu,barcelona,MF,1991,28,11,936,0,1,4,0,12,66,4,2023-2024,laliga
unai ropero,alaves,MF,2001,1,0,5,0,0,0,0,0,0,0,2023-2024,laliga
vitor roque,barcelona,FW,2005,14,2,328,2,0,4,1,12,2,26,2023-2024,laliga
antonio rudiger,real madrid,DF,1993,33,30,2709,1,0,7,0,17,88,1,2023-2024,laliga
javier rueda garcia,celta vigo,"MF,DF",2002,1,0,20,0,0,0,0,0,1,2,2023-2024,laliga
aitor ruibal,betis,"DF,FW",1996,18,11,1017,2,1,5,0,22,54,50,2023-2024,laliga
sergio ruiz,granada,MF,1994,35,30,2494,0,4,9,0,34,113,23,2023-2024,laliga
youssouf sabaly,betis,DF,1993,12,12,1046,0,1,2,0,31,47,43,2023-2024,laliga
umar sadiq,real sociedad,FW,1997,26,12,1077,3,1,4,0,18,13,74,2023-2024,laliga
pablo saenz,granada,MF,2001,1,0,19,0,0,0,0,0,2,0,2023-2024,laliga
kike salas,sevilla,DF,2002,23,19,1605,3,0,10,0,11,61,16,2023-2024,laliga
salvi,rayo vallecano,MF,1991,1,0,28,0,0,0,0,2,0,2,2023-2024,laliga
diadie samassekou,cadiz,MF,1996,4,0,92,0,0,0,0,2,7,1,2023-2024,laliga
fede san emeterio,cadiz,MF,1997,4,3,152,1,0,1,1,0,4,0,2023-2024,laliga
oihan sancet,athletic club,MF,2000,30,25,1975,4,5,5,2,76,121,157,2023-2024,laliga
ricard sanchez,granada,DF,2000,33,25,2295,3,0,8,0,49,84,103,2023-2024,laliga
antonio sanchez,mallorca,MF,1997,29,21,1452,3,1,3,0,35,57,61,2023-2024,laliga
juanlu sanchez,sevilla,DF,2003,26,11,1181,0,2,2,0,42,50,112,2023-2024,laliga
manu sanchez,celta vigo,"DF,MF",2000,26,20,1775,0,5,3,0,41,74,67,2023-2024,laliga
jesus santiago,getafe,MF,2004,14,8,656,1,0,4,0,5,15,12,2023-2024,laliga
paco sanz,almeria,DF,2004,1,0,24,0,0,0,0,0,0,0,2023-2024,laliga
stefan savic,atletico madrid,DF,1991,23,19,1630,0,0,7,1,14,66,2,2023-2024,laliga
savio,girona,"FW,MF",2004,37,35,2976,9,10,5,0,181,93,372,2023-2024,laliga
aleksandar sedlar,alaves,DF,1991,11,11,946,1,0,2,0,6,26,1,2023-2024,laliga
andre silva,real sociedad,FW,1995,19,9,729,3,0,1,0,5,7,44,2023-2024,laliga
rui silva,betis,GK,1994,28,28,2475,0,0,4,0,0,1,1,2023-2024,laliga
giuliano simeone,alaves,FW,2002,14,6,630,1,2,1,0,25,24,47,2023-2024,laliga
unai simon,athletic club,GK,1997,36,36,3182,0,0,2,0,0,0,0,2023-2024,laliga
daley sinkgraven,las palmas,DF,1995,10,6,374,0,0,0,1,3,17,8,2023-2024,laliga
jailson siqueira,celta vigo,"DF,MF",1995,14,9,897,0,1,1,0,16,38,8,2023-2024,laliga
antonio sivera,alaves,GK,1996,34,34,3060,0,0,3,0,0,0,0,2023-2024,laliga
ruben sobrino,cadiz,"MF,FW",1992,32,18,1646,0,1,8,1,27,34,78,2023-2024,laliga
alex sola,alaves,"FW,MF",1999,29,14,1262,0,3,2,0,40,42,103,2023-2024,laliga
alex sola,real sociedad,"DF,MF",1999,2,0,30,0,0,0,0,1,1,0,2023-2024,laliga
jhon solis,girona,MF,2004,18,2,384,0,0,0,0,9,22,13,2023-2024,laliga
david soria,getafe,GK,1993,38,38,3413,0,0,3,0,0,0,0,2023-2024,laliga
alberto soro,granada,MF,1999,1,0,8,0,0,0,0,0,0,0,2023-2024,laliga
hugo sotelo,celta vigo,MF,2003,17,8,721,0,1,1,0,16,55,13,2023-2024,laliga
boubakary soumare,sevilla,MF,1999,28,26,2286,0,1,10,0,29,102,22,2023-2024,laliga
djibril sow,sevilla,MF,1997,24,18,1460,1,1,6,0,25,73,45,2023-2024,laliga
caglar soyuncu,atletico madrid,DF,1996,6,1,114,0,0,0,1,2,6,0,2023-2024,laliga
carl starfelt,celta vigo,DF,1995,27,26,2216,1,0,4,0,5,38,1,2023-2024,laliga
jrgen strand larsen,celta vigo,FW,2000,37,36,2863,13,3,5,0,33,25,183,2023-2024,laliga
cristhian stuani,girona,FW,1986,31,5,804,9,3,6,0,3,5,24,2023-2024,laliga
alex suarez,las palmas,DF,1993,32,30,2562,2,0,7,0,12,109,15,2023-2024,laliga
damian suarez,getafe,DF,1988,16,15,1299,0,2,7,1,20,58,47,2023-2024,laliga
denis suarez,villarreal,"MF,FW",1994,4,1,133,0,0,0,0,4,13,7,2023-2024,laliga
suso,sevilla,"MF,FW",1993,29,15,1517,1,4,5,1,41,110,109,2023-2024,laliga
max svensson,osasuna,FW,,1,0,3,0,0,0,0,0,0,0,2023-2024,laliga
williot swedberg,celta vigo,"FW,MF",2004,15,4,439,5,0,1,0,7,6,26,2023-2024,laliga
mamadou sylla,alaves,"FW,MF",1994,2,0,18,0,0,0,0,0,1,1,2023-2024,laliga
alexander srloth,villarreal,FW,1995,34,30,2489,23,6,3,0,48,40,159,2023-2024,laliga
yassin tallal,getafe,FW,2005,1,0,3,0,0,0,0,1,0,1,2023-2024,laliga
renato tapia,celta vigo,"MF,DF",1995,21,15,1337,0,0,5,1,9,61,14,2023-2024,laliga
cesar tarrega,valencia,DF,2002,1,0,8,0,0,0,0,0,0,0,2023-2024,laliga
marciano tchami,almeria,"FW,MF",2004,6,0,43,0,0,0,0,1,1,3,2023-2024,laliga
aurelien tchouameni,real madrid,"MF,DF",2000,27,22,1987,3,1,7,0,28,111,15,2023-2024,laliga
nahuel tenaglia,alaves,DF,1996,25,11,1141,1,0,5,0,17,45,24,2023-2024,laliga
marcandre ter stegen,barcelona,GK,1992,28,28,2520,0,0,3,0,0,1,0,2023-2024,laliga
ramon terrats,villarreal,"MF,DF",2000,19,6,785,0,2,4,0,19,38,54,2023-2024,laliga
kieran tierney,real sociedad,DF,1997,20,14,1238,0,2,1,0,22,77,39,2023-2024,laliga
raul de tomas,rayo vallecano,FW,1994,25,15,1272,1,2,5,0,11,23,73,2023-2024,laliga
pablo torre,girona,"MF,FW",2003,26,4,701,0,2,1,0,25,65,40,2023-2024,laliga
raul torrente,granada,DF,2001,17,14,1250,0,0,4,0,4,33,2,2023-2024,laliga
ferran torres,barcelona,FW,2000,29,12,1211,7,2,2,0,30,44,113,2023-2024,laliga
oliver torres,sevilla,MF,1994,27,18,1616,0,1,3,0,40,96,110,2023-2024,laliga
