nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
david torres,valladolid,DF,2003,7,2,385,0,0,1,0,2,11,2,2022-2023,laliga
ferran torres,barcelona,"FW,MF",2000,33,14,1392,4,2,5,1,43,44,180,2022-2023,laliga
oliver torres,sevilla,"MF,FW",1994,32,27,2137,3,1,2,0,38,136,156,2022-2023,laliga
pau torres,villarreal,DF,1997,34,34,3054,1,0,10,0,76,197,12,2022-2023,laliga
roberto torres,osasuna,"FW,MF",1989,2,0,11,0,0,0,0,2,0,1,2022-2023,laliga
lucas torro,osasuna,MF,1994,33,31,2477,1,0,10,0,12,98,17,2022-2023,laliga
nabil touaizi,espanyol,MF,2001,1,0,3,0,0,0,0,0,1,1,2022-2023,laliga
oscar trejo,rayo vallecano,"MF,FW",1988,34,28,2145,3,4,9,0,56,123,110,2022-2023,laliga
manu trigueros,villarreal,MF,1991,23,8,828,0,1,2,1,12,76,22,2022-2023,laliga
viktor tsyhankov,girona,MF,1997,19,17,1489,3,6,0,0,63,46,120,2022-2023,laliga
benat turrientes,real sociedad,"MF,FW",2002,6,1,106,0,0,0,0,0,2,4,2022-2023,laliga
enes unal,getafe,FW,1997,35,35,2970,14,3,6,0,29,55,148,2022-2023,laliga
oscar urena,girona,MF,2003,3,1,100,0,0,0,0,1,1,10,2022-2023,laliga
oscar valentin,rayo vallecano,MF,1994,34,29,2555,0,0,11,0,21,133,17,2022-2023,laliga
martin valjent,mallorca,DF,1995,30,30,2656,0,0,8,0,15,57,3,2022-2023,laliga
jesus vallejo,real madrid,DF,1997,1,0,22,0,0,0,0,0,0,0,2022-2023,laliga
manu vallejo,girona,"FW,MF",1997,7,2,206,0,1,0,0,7,10,25,2022-2023,laliga
federico valverde,real madrid,"MF,FW",1998,34,29,2502,7,4,2,0,70,151,135,2022-2023,laliga
jesus vazquez,valencia,"DF,MF",2003,10,3,310,0,0,1,0,4,13,17,2022-2023,laliga
kevin vazquez,celta vigo,"DF,MF",1993,10,6,441,0,0,2,0,5,13,14,2022-2023,laliga
lucas vazquez,real madrid,DF,1991,23,12,1144,4,1,2,0,31,50,145,2022-2023,laliga
gabriel veiga,celta vigo,MF,2002,36,28,2294,11,4,6,1,68,109,88,2022-2023,laliga
unai vencedor paris,athletic club,MF,2000,10,0,193,0,0,2,0,2,16,3,2022-2023,laliga
gonzalo verdu,elche,DF,1988,16,9,703,1,0,1,2,0,13,0,2022-2023,laliga
mikel vesga,athletic club,MF,1993,36,28,2575,3,3,5,0,26,199,31,2022-2023,laliga
aleix vidal,espanyol,"MF,FW",1989,25,10,1025,0,3,10,1,16,23,53,2022-2023,laliga
nacho vidal,osasuna,DF,1995,20,15,1247,0,0,4,0,20,47,52,2022-2023,laliga
toni villa,valladolid,MF,1995,2,1,91,0,0,0,0,2,4,5,2022-2023,laliga
toni villa,girona,"MF,FW",1995,24,12,895,1,3,2,0,37,38,91,2022-2023,laliga
asier villalibre,athletic club,FW,1997,5,1,97,0,0,0,0,0,2,9,2022-2023,laliga
gonzalo villar,getafe,MF,1998,16,3,457,0,0,5,0,13,27,9,2022-2023,laliga
ivan villar,celta vigo,GK,1997,19,19,1710,0,0,0,0,0,1,0,2022-2023,laliga
daniel vivian,athletic club,DF,1999,29,26,2376,1,0,7,1,25,124,5,2022-2023,laliga
shon weissman,valladolid,FW,1996,15,6,747,1,0,1,0,7,4,15,2022-2023,laliga
axel werner,elche,GK,1996,2,2,180,0,0,0,0,0,0,0,2022-2023,laliga
inaki williams,athletic club,FW,1994,36,34,2836,10,3,2,0,127,61,341,2022-2023,laliga
nico williams,athletic club,FW,2002,36,32,2656,6,4,3,0,174,80,321,2022-2023,laliga
axel witsel,atletico madrid,"DF,MF",1989,33,25,2258,0,0,2,1,6,82,11,2022-2023,laliga
lamine yamal,barcelona,FW,2007,1,0,8,0,0,0,0,0,2,2,2022-2023,laliga
jawad el yamiq,valladolid,DF,1992,25,19,1608,1,0,1,1,21,55,3,2022-2023,laliga
joseba zaldua,cadiz,DF,1992,10,7,639,0,1,4,0,13,13,20,2022-2023,laliga
oier zarraga,athletic club,MF,1999,26,6,852,0,0,5,0,12,37,32,2022-2023,laliga
igor zubeldia,real sociedad,DF,1997,31,29,2542,1,1,11,0,14,128,4,2022-2023,laliga
martin zubimendi,real sociedad,MF,1999,36,35,3101,1,3,12,0,43,184,29,2022-2023,laliga
