nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
gino infantino,fiorentina,MF,2003,6,0,96,0,0,1,0,0,7,4,2023-2024,serie-a
gustav isaksen,lazio,FW,2001,28,12,1074,3,1,3,0,36,21,95,2023-2024,serie-a
ardian ismajli,empoli,DF,1996,26,23,2045,0,0,2,0,9,49,3,2023-2024,serie-a
armando izzo,monza,DF,1992,23,20,1650,0,0,9,0,15,59,7,2023-2024,serie-a
filip jagieo,genoa,MF,1997,2,0,33,0,0,0,0,1,2,2,2023-2024,serie-a
jakub jankto,cagliari,"MF,FW",1996,18,13,872,1,2,0,0,12,26,48,2023-2024,serie-a
juan jesus,napoli,DF,1991,24,23,2116,1,0,7,0,6,82,2,2023-2024,serie-a
alejandro jimenez,milan,DF,2005,3,0,68,0,0,1,0,2,2,3,2023-2024,serie-a
kaio jorge,frosinone,FW,2002,20,8,812,3,0,2,0,6,11,46,2023-2024,serie-a
luka jovic,milan,FW,1997,23,8,877,6,1,2,1,6,22,47,2023-2024,serie-a
hamed junior traore,napoli,MF,2000,9,5,382,0,0,1,0,12,21,19,2023-2024,serie-a
mohamed kaba,lecce,MF,2001,23,15,1378,0,0,4,1,14,60,32,2023-2024,serie-a
christian kabasele,udinese,DF,1991,13,10,861,1,1,5,0,7,22,1,2023-2024,serie-a
yayah kallon,hellas verona,FW,2001,1,0,4,0,0,0,0,0,1,0,2023-2024,serie-a
pierre kalulu,milan,DF,2000,9,4,374,0,0,0,0,6,19,11,2023-2024,serie-a
daichi kamada,lazio,MF,1996,29,17,1544,2,2,3,0,40,96,78,2023-2024,serie-a
hassane kamara,udinese,DF,1994,35,27,2225,1,1,4,0,61,81,94,2023-2024,serie-a
yann karamoh,torino,"MF,FW",1998,10,1,162,0,0,0,0,11,5,12,2023-2024,serie-a
jesper karlsson,bologna,FW,1998,7,4,344,0,0,0,0,13,16,35,2023-2024,serie-a
rick karsdorp,roma,DF,1995,18,14,1191,0,2,2,0,12,33,71,2023-2024,serie-a
grigoris kastanos,salernitana,"MF,DF",1998,26,18,1480,3,3,5,0,28,78,69,2023-2024,serie-a
michael kayode,fiorentina,DF,2004,26,22,2058,1,1,2,0,45,80,102,2023-2024,serie-a
moise kean,juventus,FW,2000,19,8,654,0,0,2,0,12,6,38,2023-2024,serie-a
simon kjr,milan,DF,1989,20,14,1171,0,1,1,0,4,52,0,2023-2024,serie-a
davy klaassen,inter,MF,1993,13,1,206,0,0,1,0,1,7,5,2023-2024,serie-a
sead kolasinac,atalanta,DF,1993,30,25,2178,1,0,4,0,32,94,30,2023-2024,serie-a
teun koopmeiners,atalanta,MF,1998,34,29,2627,12,5,5,0,79,169,190,2023-2024,serie-a
filip kostic,juventus,DF,1992,29,26,1815,0,4,2,0,64,88,95,2023-2024,serie-a
christian kouame,fiorentina,FW,1997,23,11,1089,2,1,0,0,12,41,110,2023-2024,serie-a
viktor kovalenko,empoli,MF,1996,17,4,613,1,1,1,0,4,20,24,2023-2024,serie-a
rasmus kristensen,roma,DF,1997,29,19,1744,1,1,5,0,16,40,115,2023-2024,serie-a
thomas kristensen,udinese,DF,2002,26,23,2096,0,1,4,1,20,47,3,2023-2024,serie-a
nikola krstovic,lecce,FW,2000,35,30,2373,7,1,4,1,32,52,126,2023-2024,serie-a
rade krunic,milan,MF,1993,10,8,687,0,0,3,0,5,24,3,2023-2024,serie-a
marash kumbulla,sassuolo,DF,2000,7,3,362,0,0,1,0,2,3,0,2023-2024,serie-a
justin kumi,sassuolo,FW,2004,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
berkan kutlu,genoa,MF,1998,6,0,199,0,0,0,0,4,5,9,2023-2024,serie-a
khvicha kvaratskhelia,napoli,FW,2001,34,32,2737,11,6,8,0,184,89,266,2023-2024,serie-a
giorgi kvernadze,frosinone,"FW,DF",2003,5,0,63,0,0,0,0,0,1,6,2023-2024,serie-a
giorgos kyriakopoulos,monza,DF,1996,28,20,1712,0,3,3,0,64,70,94,2023-2024,serie-a
gianluca lapadula,cagliari,FW,1990,23,14,1205,3,1,3,0,8,4,63,2023-2024,serie-a
armand lauriente,sassuolo,FW,1998,37,35,2908,5,4,5,0,125,99,268,2023-2024,serie-a
valentino lazaro,torino,"DF,MF",1996,35,21,1994,0,4,3,0,53,94,106,2023-2024,serie-a
darko lazovic,hellas verona,"FW,MF",1990,32,22,1928,3,2,0,1,43,66,139,2023-2024,serie-a
manuel lazzari,lazio,DF,1993,24,19,1671,0,2,4,1,73,62,104,2023-2024,serie-a
nicola leali,genoa,GK,1993,3,2,176,0,0,1,0,0,0,0,2023-2024,serie-a
rafael leao,milan,FW,1999,34,29,2512,9,9,5,0,160,117,293,2023-2024,serie-a
jesper lindstrm,napoli,"FW,MF",2000,22,2,430,0,0,2,0,16,16,34,2023-2024,serie-a
karol linetty,torino,MF,1995,28,19,1858,0,0,12,0,31,87,25,2023-2024,serie-a
luca lipani,sassuolo,MF,2005,8,5,384,0,0,0,0,6,20,3,2023-2024,serie-a
pol lirola,frosinone,DF,1997,25,18,1536,2,1,1,0,30,65,59,2023-2024,serie-a
marcin listkowski,lecce,FW,1998,1,0,8,0,0,0,0,0,1,0,2023-2024,serie-a
diego llorente,roma,DF,1993,29,27,2170,1,1,5,0,20,75,5,2023-2024,serie-a
stanislav lobotka,napoli,MF,1994,38,38,3282,0,1,4,0,29,188,34,2023-2024,serie-a
manuel locatelli,juventus,MF,1998,36,34,3008,1,4,6,0,21,232,26,2023-2024,serie-a
ruben loftuscheek,milan,MF,1996,29,26,2068,6,1,5,0,73,74,113,2023-2024,serie-a
ademola lookman,atalanta,"FW,MF",1997,31,22,1894,11,7,4,0,72,97,222,2023-2024,serie-a
maxime lopez,fiorentina,MF,1997,19,7,800,0,0,1,0,14,48,11,2023-2024,serie-a
maxime lopez,sassuolo,MF,1997,2,2,140,0,0,0,1,2,18,4,2023-2024,serie-a
matteo lovato,torino,DF,2000,13,6,544,0,0,2,0,0,4,0,2023-2024,serie-a
matteo lovato,salernitana,DF,2000,13,11,947,0,0,2,0,1,29,1,2023-2024,serie-a
sandi lovric,udinese,MF,1998,29,21,1987,1,3,1,1,52,80,80,2023-2024,serie-a
lorenzo lucca,udinese,FW,2000,37,30,2592,8,4,6,0,10,18,118,2023-2024,serie-a
jhon lucumi,bologna,DF,1998,29,23,2217,0,0,1,0,28,93,4,2023-2024,serie-a
jose luis palomino,atalanta,DF,1990,4,0,27,0,0,0,0,0,2,0,2023-2024,serie-a
romelu lukaku,roma,FW,1993,32,30,2641,13,3,5,1,37,37,234,2023-2024,serie-a
karlo lulic,frosinone,MF,1996,1,0,19,0,0,0,0,1,0,0,2023-2024,serie-a
sebastiano luperto,empoli,DF,1996,38,38,3406,1,1,4,0,13,100,13,2023-2024,serie-a
mateus lusuardi,frosinone,DF,2004,4,3,219,0,0,1,0,2,12,0,2023-2024,serie-a
zito luvumbo,cagliari,"FW,MF",2002,30,19,1946,4,5,5,0,85,21,181,2023-2024,serie-a
charalampos lykogiannis,bologna,DF,1993,22,10,904,2,1,2,0,36,35,41,2023-2024,serie-a
giulio maggiore,salernitana,MF,1998,27,20,1800,4,2,9,1,8,64,25,2023-2024,serie-a
giangiacomo magnani,hellas verona,DF,1995,33,27,2444,0,0,6,0,15,79,10,2023-2024,serie-a
mike maignan,milan,GK,1995,29,29,2609,0,1,1,1,0,0,0,2023-2024,serie-a
antoine makoumbou,cagliari,MF,1998,32,32,2702,1,0,5,2,37,137,52,2023-2024,serie-a
daniel maldini,monza,"MF,FW",2001,11,2,333,4,1,0,0,15,10,22,2023-2024,serie-a
daniel maldini,empoli,"FW,MF",2001,7,3,263,0,0,1,0,7,10,10,2023-2024,serie-a
youssef maleh,empoli,MF,1998,34,30,2602,0,1,11,0,17,117,65,2023-2024,serie-a
ruslan malinovskyi,genoa,MF,1993,28,18,1544,4,1,7,0,24,83,31,2023-2024,serie-a
gianluca mancini,roma,DF,1996,36,34,2869,4,1,9,0,38,139,13,2023-2024,serie-a
marco mancosu,cagliari,"MF,FW",1988,6,3,156,0,0,0,0,4,8,11,2023-2024,serie-a
christos mandas,lazio,GK,2001,9,8,721,0,0,0,0,0,0,0,2023-2024,serie-a
rolando mandragora,fiorentina,MF,1997,33,16,1588,3,3,5,0,7,93,32,2023-2024,serie-a
kostas manolas,salernitana,DF,1991,8,6,488,0,0,0,0,0,10,2,2023-2024,serie-a
riccardo marchizza,frosinone,DF,1998,13,13,1148,0,4,1,0,6,36,39,2023-2024,serie-a
gian marco ferrari,sassuolo,DF,1992,31,25,2272,1,0,4,0,32,148,7,2023-2024,serie-a
pablo mari,monza,DF,1993,34,30,2615,0,0,7,0,2,62,1,2023-2024,serie-a
mirko maric,monza,FW,1995,10,1,287,1,0,0,1,2,4,30,2023-2024,serie-a
razvan marin,empoli,MF,1996,30,20,1818,0,3,3,0,21,72,24,2023-2024,serie-a
agustin martegani,salernitana,MF,2000,18,6,731,1,0,1,0,14,28,22,2023-2024,serie-a
aaron martin,genoa,DF,1997,22,17,1376,0,1,4,1,28,35,72,2023-2024,serie-a
tommaso martinelli,fiorentina,GK,2006,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
josep martinez,genoa,GK,1998,36,36,3239,0,0,4,1,0,2,0,2023-2024,serie-a
lautaro martinez,inter,FW,1997,33,31,2656,24,3,5,0,54,80,172,2023-2024,serie-a
lucas martinez quarta,fiorentina,DF,1996,29,26,2291,5,1,9,0,23,177,16,2023-2024,serie-a
adam marusic,lazio,DF,1992,37,37,3100,1,0,3,1,35,118,108,2023-2024,serie-a
adam masina,udinese,DF,1994,4,1,64,0,0,2,0,0,1,3,2023-2024,serie-a
adam masina,torino,DF,1994,16,10,1024,0,0,0,0,3,42,6,2023-2024,serie-a
alan matturro,genoa,DF,2004,6,1,106,0,0,0,0,0,4,1,2023-2024,serie-a
luca mazzitelli,frosinone,MF,1995,29,26,2210,5,0,6,1,18,167,53,2023-2024,serie-a
pasquale mazzocchi,salernitana,DF,1995,18,16,1272,0,1,4,0,36,36,62,2023-2024,serie-a
pasquale mazzocchi,napoli,DF,1995,10,4,428,0,1,0,1,13,24,22,2023-2024,serie-a
jordi mboula,hellas verona,"FW,MF",1999,11,5,307,0,1,0,0,10,4,22,2023-2024,serie-a
weston mckennie,juventus,"MF,DF",1998,34,29,2594,0,7,6,0,64,92,176,2023-2024,serie-a
arthur melo,fiorentina,MF,1996,33,23,1986,2,3,2,0,21,133,27,2023-2024,serie-a
leonardo mendicino,atalanta,MF,2006,1,0,1,0,0,0,0,0,0,0,2023-2024,serie-a
alex meret,napoli,GK,1997,31,31,2773,0,0,0,0,0,0,0,2023-2024,serie-a
junior messias,genoa,"MF,DF",1991,18,13,1053,1,0,0,0,35,29,75,2023-2024,serie-a
nikola milenkovic,fiorentina,DF,1997,34,27,2510,0,0,4,0,8,81,10,2023-2024,serie-a
arkadiusz milik,juventus,FW,1994,32,7,919,4,1,2,1,12,22,49,2023-2024,serie-a
vanja milinkovicsavic,torino,GK,1997,36,36,3240,0,0,2,0,0,0,0,2023-2024,serie-a
yerry mina,fiorentina,"DF,MF",1994,4,0,44,0,0,1,0,0,2,1,2023-2024,serie-a
yerry mina,cagliari,DF,1994,14,14,1215,2,0,4,0,4,23,3,2023-2024,serie-a
aleksei miranchuk,atalanta,"MF,FW",1995,27,12,1176,3,5,1,0,41,75,122,2023-2024,serie-a
kevin miranda,sassuolo,DF,2003,1,0,14,0,0,0,0,0,0,0,2023-2024,serie-a
antonio mirante,milan,GK,1983,2,2,177,0,0,0,0,0,0,0,2023-2024,serie-a
fabio miretti,juventus,MF,2003,25,16,1103,1,1,3,0,22,43,62,2023-2024,serie-a
filippo missori,sassuolo,DF,2004,8,2,266,0,0,0,0,5,8,7,2023-2024,serie-a
stefan mitrovic,hellas verona,"FW,MF",2002,10,4,391,0,0,0,0,13,15,24,2023-2024,serie-a
henrikh mkhitaryan,inter,MF,1989,36,35,2785,2,8,4,0,92,192,127,2023-2024,serie-a
ilario monterisi,frosinone,DF,2001,24,16,1469,2,2,1,0,4,47,18,2023-2024,serie-a
lorenzo montipo,hellas verona,GK,1996,37,37,3330,0,1,0,0,0,0,0,2023-2024,serie-a
nikola moro,bologna,MF,1998,23,10,840,1,0,0,0,21,58,38,2023-2024,serie-a
dany mota,monza,"FW,MF",1998,34,24,2049,4,3,3,0,112,57,152,2023-2024,serie-a
samuele mulattieri,sassuolo,"FW,MF",2000,27,1,462,0,0,1,0,8,1,38,2023-2024,serie-a
luis muriel,atalanta,"FW,MF",1991,18,2,409,2,1,0,0,19,24,57,2023-2024,serie-a
yunus musah,milan,"MF,FW",2002,30,13,1478,0,2,5,0,48,64,77,2023-2024,serie-a
juan musso,atalanta,GK,1994,11,11,990,0,0,0,0,0,0,0,2023-2024,serie-a
kingstone mutandwa,cagliari,"FW,MF",2003,5,0,39,1,0,0,0,1,0,2,2023-2024,serie-a
obite ndicka,roma,DF,1999,25,25,2168,0,3,6,0,26,87,11,2023-2024,serie-a
nahitan nandez,cagliari,"MF,DF",1995,33,29,2341,2,3,7,0,57,76,89,2023-2024,serie-a
natan,napoli,DF,2001,14,11,952,0,0,3,1,15,34,11,2023-2024,serie-a
lapo nava,milan,GK,2004,1,0,3,0,0,0,0,0,0,0,2023-2024,serie-a
michel ndary adopo,atalanta,MF,2000,10,0,109,0,1,0,0,3,9,16,2023-2024,serie-a
dan ndoye,bologna,"FW,MF",2000,32,20,1771,1,1,4,0,88,36,173,2023-2024,serie-a
cyril ngonge,hellas verona,"FW,MF",2000,19,17,1431,6,2,4,0,53,44,117,2023-2024,serie-a
cyril ngonge,napoli,FW,2000,13,1,315,1,0,2,0,18,11,43,2023-2024,serie-a
mbaye niang,empoli,FW,1994,14,5,708,6,1,1,0,13,11,43,2023-2024,serie-a
hans nicolussi caviglia,juventus,MF,2000,8,3,268,0,1,1,0,0,14,2,2023-2024,serie-a
joseph nonge,juventus,MF,2005,2,0,24,0,0,1,0,1,2,2,2023-2024,serie-a
tijjani noslin,hellas verona,"FW,MF",1999,17,17,1339,5,4,2,0,29,26,94,2023-2024,serie-a
simeon nwankwo,salernitana,FW,1992,15,6,686,3,0,0,0,6,7,39,2023-2024,serie-a
mbala nzola,fiorentina,FW,1996,33,15,1552,3,3,2,0,21,29,143,2023-2024,serie-a
adam obert,cagliari,DF,2002,17,10,941,0,0,1,0,14,37,5,2023-2024,serie-a
pedro obiang,sassuolo,MF,1992,8,5,453,0,0,1,0,4,21,2,2023-2024,serie-a
guillermo ochoa,salernitana,GK,1985,21,21,1890,0,0,0,0,0,0,0,2023-2024,serie-a
jens odgaard,bologna,"FW,MF",1999,10,5,431,2,0,1,0,9,9,30,2023-2024,serie-a
noah okafor,milan,"FW,MF",2000,28,6,887,6,2,1,0,29,15,66,2023-2024,serie-a
david okereke,torino,"FW,MF",1997,9,3,252,0,0,0,0,8,7,23,2023-2024,serie-a
caleb okoli,frosinone,DF,2001,34,32,2914,0,1,9,0,22,118,4,2023-2024,serie-a
maduka okoye,udinese,GK,1999,21,21,1890,0,0,2,0,0,0,0,2023-2024,serie-a
mathias olivera,napoli,DF,1997,23,18,1569,1,1,3,0,31,89,93,2023-2024,serie-a
gaetano oristanio,cagliari,"FW,MF",2002,25,11,1104,2,1,1,0,25,26,76,2023-2024,serie-a
riccardo orsolini,bologna,"FW,MF",1997,33,19,1792,10,2,2,0,51,71,175,2023-2024,serie-a
victor osimhen,napoli,FW,1998,25,22,1982,15,3,6,1,34,23,142,2023-2024,serie-a
remi oudin,lecce,"MF,FW",1996,31,21,1819,3,2,3,0,20,79,82,2023-2024,serie-a
anthony oyono,frosinone,DF,2001,16,14,1198,0,1,4,0,35,33,39,2023-2024,serie-a
simone pafundi,udinese,MF,2006,1,0,8,0,0,0,0,0,1,1,2023-2024,serie-a
riccardo pagano,roma,"MF,DF",2004,4,0,51,0,0,0,0,1,3,2,2023-2024,serie-a
christos papadopoulos,genoa,FW,2004,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
leandro paredes,roma,MF,1994,34,32,2634,3,5,15,1,36,214,19,2023-2024,serie-a
fabiano parisi,fiorentina,DF,2000,21,16,1454,0,1,4,0,50,78,64,2023-2024,serie-a
mario pasalic,atalanta,MF,1995,34,23,2051,6,6,3,0,48,129,74,2023-2024,serie-a
triantafyllos pasaridis,salernitana,DF,1996,8,5,452,0,0,3,0,1,17,0,2023-2024,serie-a
patric,lazio,DF,1993,20,19,1608,2,0,4,0,3,72,12,2023-2024,serie-a
rui patricio,roma,GK,1988,23,23,2070,0,0,1,0,0,0,0,2023-2024,serie-a
benjamin pavard,inter,DF,1996,23,21,1672,0,2,6,0,25,89,47,2023-2024,serie-a
leonardo pavoletti,cagliari,FW,1988,19,5,628,4,1,4,0,1,16,40,2023-2024,serie-a
martin payero,udinese,MF,1998,29,21,1796,2,2,6,1,47,71,64,2023-2024,serie-a
marcus pedersen,sassuolo,DF,2000,28,16,1613,0,2,4,0,43,31,90,2023-2024,serie-a
pedro,lazio,"FW,MF",1987,33,5,816,1,1,4,0,31,33,81,2023-2024,serie-a
pietro pellegri,torino,FW,2001,24,7,756,1,1,3,0,14,8,52,2023-2024,serie-a
lorenzo pellegrini,roma,MF,1996,29,20,1859,8,3,7,0,43,94,97,2023-2024,serie-a
luca pellegrini,lazio,DF,1999,19,8,786,1,0,7,1,18,46,30,2023-2024,serie-a
marco pellegrino,salernitana,DF,2002,10,5,545,0,0,1,0,0,7,1,2023-2024,serie-a
marco pellegrino,milan,DF,2002,1,0,68,0,0,0,0,1,3,0,2023-2024,serie-a
pepin,monza,"MF,FW",1996,10,2,241,0,0,2,0,1,13,12,2023-2024,serie-a
pedro pereira,monza,DF,1998,23,9,841,0,2,3,0,20,43,69,2023-2024,serie-a
roberto pereyra,udinese,"FW,MF",1991,27,22,1858,4,3,6,0,39,70,82,2023-2024,serie-a
nehuen perez,udinese,DF,2000,36,36,3238,0,0,9,1,28,119,24,2023-2024,serie-a
simone perilli,hellas verona,GK,1995,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
mattia perin,juventus,GK,1992,3,3,225,0,0,0,0,0,0,0,2023-2024,serie-a
samuele perisan,empoli,GK,1997,1,1,90,0,0,0,0,0,0,0,2023-2024,serie-a
matteo pessina,monza,MF,1997,37,37,3222,6,3,5,1,69,190,53,2023-2024,serie-a
andrea petagna,cagliari,FW,1995,18,13,995,1,1,2,0,11,14,56,2023-2024,serie-a
giuseppe pezzella,empoli,DF,1997,19,14,1085,0,0,4,0,44,44,36,2023-2024,serie-a
roberto piccoli,empoli,FW,2001,2,0,39,0,0,0,0,0,1,0,2023-2024,serie-a
roberto piccoli,lecce,FW,2001,35,12,1378,5,0,5,0,25,19,72,2023-2024,serie-a
santiago pierotti,lecce,"MF,FW",2001,11,0,200,0,2,0,0,4,5,20,2023-2024,serie-a
niccolo pierozzi,salernitana,DF,2001,12,11,871,1,0,6,0,3,16,20,2023-2024,serie-a
andrea pinamonti,sassuolo,FW,1999,38,37,3076,11,1,4,0,17,45,165,2023-2024,serie-a
carlo pinsoglio,juventus,GK,1990,1,0,45,0,0,0,0,0,0,0,2023-2024,serie-a
lorenzo pirola,salernitana,DF,2002,27,24,1987,1,0,4,0,13,57,7,2023-2024,serie-a
niccolo pisilli,roma,MF,2004,1,0,10,0,0,0,0,0,0,1,2023-2024,serie-a
tommaso pobega,milan,MF,1999,11,3,319,0,0,0,0,6,11,10,2023-2024,serie-a
paul pogba,juventus,MF,1993,2,0,54,0,0,0,0,1,5,5,2023-2024,serie-a
matteo politano,napoli,FW,1993,37,31,2360,8,7,2,1,113,164,216,2023-2024,serie-a
marin pongracic,lecce,DF,1997,36,36,3219,0,0,10,1,45,134,7,2023-2024,serie-a
stefan posch,bologna,DF,1997,31,29,2409,1,2,7,0,44,123,64,2023-2024,serie-a
matteo prati,cagliari,MF,2003,26,19,1972,1,1,4,0,8,66,17,2023-2024,serie-a
ivan provedel,lazio,GK,1994,30,30,2699,0,0,0,0,0,3,0,2023-2024,serie-a
christian pulisic,milan,"FW,MF",1998,36,32,2602,12,8,2,0,131,87,293,2023-2024,serie-a
george puscas,genoa,FW,1996,8,1,191,0,0,0,0,5,3,17,2023-2024,serie-a
domingos quina,udinese,MF,1999,2,0,13,0,0,0,0,0,1,0,2023-2024,serie-a
adrien rabiot,juventus,MF,1995,31,30,2651,5,3,8,0,72,120,106,2023-2024,serie-a
uros racic,sassuolo,MF,1998,22,8,820,1,1,1,0,5,37,11,2023-2024,serie-a
nemanja radonjic,torino,"MF,FW",1996,10,4,374,3,0,1,0,11,7,24,2023-2024,serie-a
boris radunovic,cagliari,GK,1996,7,7,630,0,0,0,0,0,0,0,2023-2024,serie-a
hamza rafia,lecce,MF,1999,28,17,1204,1,0,4,0,15,46,37,2023-2024,serie-a
ylber ramadani,lecce,MF,1996,34,34,2970,1,0,13,0,36,121,14,2023-2024,serie-a
luca ranieri,fiorentina,DF,1999,26,23,2065,2,1,14,0,17,99,5,2023-2024,serie-a
filippo ranocchia,empoli,"MF,DF",2001,9,5,476,0,0,3,0,5,21,11,2023-2024,serie-a
giacomo raspadori,napoli,"FW,MF",2000,37,14,1584,5,3,0,0,29,54,139,2023-2024,serie-a
federico ravaglia,bologna,GK,1999,6,6,535,0,0,0,0,0,0,0,2023-2024,serie-a
tijjani reijnders,milan,MF,1998,36,33,2820,3,3,8,0,88,204,90,2023-2024,serie-a
reinier,frosinone,"MF,FW",2002,22,13,1059,2,2,3,0,10,32,42,2023-2024,serie-a
mateo retegui,genoa,FW,1999,29,26,2216,7,2,5,0,18,17,112,2023-2024,serie-a
samuele ricci,torino,MF,2001,32,28,2395,1,2,8,1,47,122,73,2023-2024,serie-a
ricardo rodriguez,torino,DF,1992,35,34,2772,1,2,4,0,61,127,40,2023-2024,serie-a
alessio romagnoli,lazio,DF,1995,29,26,2411,0,0,9,0,7,87,2,2023-2024,serie-a
simone romagnoli,frosinone,DF,1990,33,30,2715,1,1,6,0,2,47,2,2023-2024,serie-a
luka romero,milan,"FW,MF",2004,4,0,88,0,0,1,0,4,3,7,2023-2024,serie-a
marten de roon,atalanta,"MF,DF",1991,30,29,2599,0,5,10,0,28,178,22,2023-2024,serie-a
francesco rossi,atalanta,GK,1991,1,0,5,0,0,0,0,0,0,0,2023-2024,serie-a
nicolo rovella,lazio,MF,2001,23,16,1318,0,2,6,0,21,56,11,2023-2024,serie-a
amir rrahmani,napoli,DF,1994,30,30,2600,3,0,5,0,19,113,4,2023-2024,serie-a
ruan,sassuolo,DF,1999,26,16,1516,0,0,7,1,8,33,6,2023-2024,serie-a
daniele rugani,juventus,DF,1994,17,13,1187,2,0,2,0,2,46,2,2023-2024,serie-a
matteo ruggeri,atalanta,DF,2002,34,28,2449,0,4,3,0,55,142,132,2023-2024,serie-a
mario rui,napoli,DF,1991,21,14,1205,0,2,7,1,33,90,59,2023-2024,serie-a
stefano sabelli,genoa,DF,1993,32,30,2429,0,1,5,0,69,88,101,2023-2024,serie-a
alexis saelemaekers,bologna,"FW,MF",1999,30,21,1887,4,2,7,1,65,77,180,2023-2024,serie-a
lazar samardzic,udinese,MF,2002,34,28,2372,6,2,3,0,65,83,91,2023-2024,serie-a
junior sambia,salernitana,"DF,MF",1996,18,10,1032,1,2,4,0,23,41,37,2023-2024,serie-a
antonio sanabria,torino,"FW,MF",1996,35,23,2133,5,0,2,0,19,57,109,2023-2024,serie-a
renato sanches,roma,MF,1997,7,1,146,1,0,2,0,5,10,5,2023-2024,serie-a
alexis sanchez,inter,"FW,MF",1988,23,6,763,2,5,0,0,16,53,58,2023-2024,serie-a
alex sandro,juventus,DF,1991,16,8,721,1,0,1,0,16,43,9,2023-2024,serie-a
nicola sansone,lecce,"FW,MF",1991,25,4,767,2,2,4,0,15,36,75,2023-2024,serie-a
riccardo saponara,hellas verona,"FW,MF",1991,12,3,342,0,0,0,0,12,14,32,2023-2024,serie-a
zanos savva,torino,"DF,MF",2005,2,0,28,1,0,0,0,0,1,1,2023-2024,serie-a
saba sazonov,torino,DF,2002,12,2,356,0,0,2,0,0,8,0,2023-2024,serie-a
giorgio scalvini,atalanta,DF,2003,33,31,2544,1,3,3,0,30,116,33,2023-2024,serie-a
gianluca scamacca,atalanta,FW,1999,29,17,1453,12,6,1,0,22,41,167,2023-2024,serie-a
perr schuurs,torino,DF,1999,9,9,770,1,0,2,0,9,19,4,2023-2024,serie-a
simone scuffet,cagliari,GK,1996,31,31,2789,0,0,3,0,0,1,0,2023-2024,serie-a
demba seck,torino,MF,2001,9,5,425,0,0,1,0,23,12,25,2023-2024,serie-a
demba seck,frosinone,"FW,MF",2001,11,3,298,0,0,0,0,11,9,23,2023-2024,serie-a
nikola sekulov,juventus,FW,2002,1,0,11,0,0,0,0,0,0,1,2023-2024,serie-a
vivaldo semedo,udinese,FW,2005,1,0,12,0,0,0,0,1,0,0,2023-2024,serie-a
stefano sensi,inter,MF,1995,4,0,46,0,1,0,0,3,3,4,2023-2024,serie-a
suat serdar,hellas verona,MF,1997,25,19,1659,0,2,7,0,20,68,36,2023-2024,serie-a
andres sfait,salernitana,"DF,MF",2004,2,0,23,0,0,0,0,1,1,2,2023-2024,serie-a
stephan el shaarawy,roma,"FW,DF",1992,33,19,1738,3,4,2,0,46,44,131,2023-2024,serie-a
eldor shomurodov,cagliari,"FW,MF",1995,22,10,936,3,3,1,0,12,18,52,2023-2024,serie-a
steven shpendi,empoli,"FW,MF",2003,12,4,411,0,1,0,0,3,6,32,2023-2024,serie-a
marco silvestri,udinese,GK,1991,17,17,1530,0,0,0,0,0,0,0,2023-2024,serie-a
giovanni simeone,napoli,FW,1995,28,8,800,1,0,3,0,11,13,76,2023-2024,serie-a
jancarlo simic,milan,DF,2005,4,0,146,1,0,0,0,0,6,0,2023-2024,serie-a
leo skiri stigard,napoli,DF,1999,25,18,1625,1,0,3,0,13,76,3,2023-2024,serie-a
ukasz skorupski,bologna,GK,1991,32,32,2880,0,0,2,0,0,1,0,2023-2024,serie-a
chris smalling,roma,DF,1989,8,4,390,0,0,0,0,1,13,2,2023-2024,serie-a
andrea sodero,empoli,MF,2004,1,0,5,0,0,0,0,0,0,1,2023-2024,serie-a
ola solbakken,roma,FW,1998,1,0,23,0,0,0,0,1,0,4,2023-2024,serie-a
daniele sommariva,genoa,GK,1997,1,0,5,0,0,0,0,0,0,0,2023-2024,serie-a
yann sommer,inter,GK,1988,34,34,3060,0,0,1,0,0,0,0,2023-2024,serie-a
brandon soppy,torino,DF,2002,5,2,178,0,0,0,0,9,6,3,2023-2024,serie-a
alessandro sorrentino,monza,GK,2002,7,5,548,0,0,0,0,0,0,0,2023-2024,serie-a
riccardo sottil,fiorentina,FW,1999,22,13,1103,2,3,1,0,66,33,139,2023-2024,serie-a
matias soule,frosinone,"FW,MF",2003,36,36,3121,11,3,4,0,115,198,211,2023-2024,serie-a
djed spence,genoa,DF,2000,16,8,859,0,0,1,0,17,25,31,2023-2024,serie-a
leonardo spinazzola,roma,DF,1993,24,15,1312,1,2,0,0,108,52,74,2023-2024,serie-a
marco sportiello,milan,GK,1992,7,7,630,0,0,0,0,0,0,0,2023-2024,serie-a
trivante stewart,salernitana,"FW,MF",2000,4,0,100,0,0,0,0,2,0,6,2023-2024,serie-a
gabriel strefezza,lecce,FW,1997,19,13,1112,1,0,4,0,34,54,81,2023-2024,serie-a
kevin strootman,genoa,MF,1990,27,15,1207,0,2,4,0,13,61,22,2023-2024,serie-a
isaac success,udinese,"FW,MF",1996,27,9,880,1,1,4,0,15,17,51,2023-2024,serie-a
