Player,Pos,Squad,Height,Value,Season,Competition
kike salas,Centre-Back,Sevilla FC,1.88,8000000.0,2024-2025,laliga
marcao,Centre-Back,Sevilla FC,1.85,2000000.0,2024-2025,laliga
tanguy nianzou,Centre-Back,Sevilla FC,1.91,1500000.0,2024-2025,laliga
ramon martinez,Centre-Back,Sevilla FC,1.85,1000000.0,2024-2025,laliga
andres castrin,Centre-Back,Sevilla FC,1.88,250000.0,2024-2025,laliga
adria pedrosa,Left-Back,Sevilla FC,1.72,7000000.0,2024-2025,laliga
diego hormigo,Left-Back,Sevilla FC,1.82,300000.0,2024-2025,laliga
oso,Left-Back,Sevilla FC,1.83,200000.0,2024-2025,laliga
jose angel carmona,Right-Back,Sevilla FC,1.84,12000000.0,2024-2025,laliga
juanlu sanchez,Right-Back,Sevilla FC,1.86,12000000.0,2024-2025,laliga
gonzalo montiel,Right-Back,Sevilla FC,1.75,5000000.0,2024-2025,laliga
dario benavides,Right-Back,Sevilla FC,1.78,300000.0,2024-2025,laliga
jesus navas,Right-Back,Sevilla FC,1.7,,2024-2025,laliga
lucien agoume,Defensive Midfield,Sevilla FC,1.85,8000000.0,2024-2025,laliga
nemanja gudelj,Defensive Midfield,Sevilla FC,1.87,3000000.0,2024-2025,laliga
valentin barco,Central Midfield,Sevilla FC,1.7,12000000.0,2024-2025,laliga
albert sambi lokonga,Central Midfield,Sevilla FC,1.83,8000000.0,2024-2025,laliga
djibril sow,Central Midfield,Sevilla FC,1.84,7500000.0,2024-2025,laliga
saul niguez,Central Midfield,Sevilla FC,1.84,3000000.0,2024-2025,laliga
manu bueno,Central Midfield,Sevilla FC,1.78,1500000.0,2024-2025,laliga
pedro ortiz,Central Midfield,Sevilla FC,1.84,600000.0,2024-2025,laliga
pablo rivera,Central Midfield,Sevilla FC,1.78,200000.0,2024-2025,laliga
alberto collado,Central Midfield,Sevilla FC,,200000.0,2024-2025,laliga
lulo dasilva,Central Midfield,Sevilla FC,1.89,150000.0,2024-2025,laliga
stanis idumbo,Attacking Midfield,Sevilla FC,1.71,2500000.0,2024-2025,laliga
ruben vargas,Left Winger,Sevilla FC,1.79,7000000.0,2024-2025,laliga
lucas ocampos,Left Winger,Sevilla FC,1.87,6000000.0,2024-2025,laliga
chidera ejuke,Left Winger,Sevilla FC,1.76,4000000.0,2024-2025,laliga
isra dominguez,Left Winger,Sevilla FC,1.75,200000.0,2024-2025,laliga
dodi lukebakio,Right Winger,Sevilla FC,1.87,20000000.0,2024-2025,laliga
suso,Right Winger,Sevilla FC,1.77,1500000.0,2024-2025,laliga
peque fernandez,Second Striker,Sevilla FC,1.72,3500000.0,2024-2025,laliga
isaac romero,Centre-Forward,Sevilla FC,1.83,6000000.0,2024-2025,laliga
akor adams,Centre-Forward,Sevilla FC,1.9,5000000.0,2024-2025,laliga
kelechi iheanacho,Centre-Forward,Sevilla FC,1.85,4500000.0,2024-2025,laliga
garcia pascual,Centre-Forward,Sevilla FC,1.9,1000000.0,2024-2025,laliga
mateo mejia,Centre-Forward,Sevilla FC,1.81,400000.0,2024-2025,laliga
leandro antonetti,Centre-Forward,Sevilla FC,1.89,300000.0,2024-2025,laliga
pau lopez,Goalkeeper,Girona FC,1.89,2500000.0,2024-2025,laliga
paulo gazzaniga,Goalkeeper,Girona FC,1.95,2500000.0,2024-2025,laliga
vladyslav krapyvtsov,Goalkeeper,Girona FC,1.88,200000.0,2024-2025,laliga
juan carlos,Goalkeeper,Girona FC,1.87,100000.0,2024-2025,laliga
aleksandar andreev,Goalkeeper,Girona FC,1.9,,2024-2025,laliga
lucas garcia,Goalkeeper,Girona FC,,,2024-2025,laliga
jordi danso,Goalkeeper,Girona FC,,,2024-2025,laliga
pau funallet,Goalkeeper,Girona FC,,,2024-2025,laliga
ladislav krejci,Centre-Back,Girona FC,1.91,12000000.0,2024-2025,laliga
daley blind,Centre-Back,Girona FC,1.8,1500000.0,2024-2025,laliga
david lopez,Centre-Back,Girona FC,1.85,1000000.0,2024-2025,laliga
juanpe,Centre-Back,Girona FC,1.9,600000.0,2024-2025,laliga
oriol comas,Centre-Back,Girona FC,1.9,,2024-2025,laliga
antal yaakobishvili,Centre-Back,Girona FC,1.93,,2024-2025,laliga
marc aznar,Centre-Back,Girona FC,1.79,,2024-2025,laliga
miguel gutierrez,Left-Back,Girona FC,1.8,20000000.0,2024-2025,laliga
arnau martinez,Right-Back,Girona FC,1.82,10000000.0,2024-2025,laliga
alejandro frances,Right-Back,Girona FC,1.82,2000000.0,2024-2025,laliga
ferran ruiz,Right-Back,Girona FC,1.72,,2024-2025,laliga
arthur melo,Defensive Midfield,Girona FC,1.72,5000000.0,2024-2025,laliga
oriol romeu,Defensive Midfield,Girona FC,1.83,1200000.0,2024-2025,laliga
selvi clua,Defensive Midfield,Girona FC,1.89,300000.0,2024-2025,laliga
yangel herrera,Central Midfield,Girona FC,1.84,15000000.0,2024-2025,laliga
donny van de beek,Central Midfield,Girona FC,1.84,5000000.0,2024-2025,laliga
jhon solis,Central Midfield,Girona FC,1.86,2500000.0,2024-2025,laliga
enric garcia,Central Midfield,Girona FC,,,2024-2025,laliga
raul martinez,Central Midfield,Girona FC,,,2024-2025,laliga
ivan martin,Attacking Midfield,Girona FC,1.78,6000000.0,2024-2025,laliga
gabriel misehouy,Attacking Midfield,Girona FC,1.73,1000000.0,2024-2025,laliga
ricard artero,Attacking Midfield,Girona FC,1.81,,2024-2025,laliga
bryan gil,Left Winger,Girona FC,1.75,15000000.0,2024-2025,laliga
arnaut danjuma,Left Winger,Girona FC,1.78,4000000.0,2024-2025,laliga
joel roca,Left Winger,Girona FC,1.76,1000000.0,2024-2025,laliga
toni villa,Left Winger,Girona FC,1.72,800000.0,2024-2025,laliga
minsu kim,Left Winger,Girona FC,1.77,300000.0,2024-2025,laliga
juan arango,Left Winger,Girona FC,1.75,,2024-2025,laliga
jastin garcia,Left Winger,Girona FC,1.8,,2024-2025,laliga
viktor tsygankov,Right Winger,Girona FC,1.78,18000000.0,2024-2025,laliga
yaser asprilla,Right Winger,Girona FC,1.76,15000000.0,2024-2025,laliga
portu,Right Winger,Girona FC,1.67,1800000.0,2024-2025,laliga
iker almena,Right Winger,Girona FC,1.77,1300000.0,2024-2025,laliga
papa ba,Right Winger,Girona FC,1.8,,2024-2025,laliga
abel ruiz,Centre-Forward,Girona FC,1.82,4000000.0,2024-2025,laliga
bojan miovski,Centre-Forward,Girona FC,1.89,2500000.0,2024-2025,laliga
cristhian stuani,Centre-Forward,Girona FC,1.84,1000000.0,2024-2025,laliga
dawda camara,Centre-Forward,Girona FC,,,2024-2025,laliga
ivan villar,Goalkeeper,Celta de Vigo,1.86,900000.0,2024-2025,laliga
vicente guaita,Goalkeeper,Celta de Vigo,1.9,700000.0,2024-2025,laliga
marc vidal,Goalkeeper,Celta de Vigo,1.85,300000.0,2024-2025,laliga
coke carrillo,Goalkeeper,Celta de Vigo,1.88,200000.0,2024-2025,laliga
cesar fernandez,Goalkeeper,Celta de Vigo,1.81,200000.0,2024-2025,laliga
javi rodriguez,Centre-Back,Celta de Vigo,1.78,15000000.0,2024-2025,laliga
carl starfelt,Centre-Back,Celta de Vigo,1.87,6000000.0,2024-2025,laliga
carlos dominguez,Centre-Back,Celta de Vigo,1.87,3000000.0,2024-2025,laliga
joseph aidoo,Centre-Back,Celta de Vigo,1.81,1200000.0,2024-2025,laliga
yoel lago,Centre-Back,Celta de Vigo,1.85,1000000.0,2024-2025,laliga
marcos alonso,Left-Back,Celta de Vigo,1.88,1500000.0,2024-2025,laliga
mihailo ristic,Left-Back,Celta de Vigo,1.8,900000.0,2024-2025,laliga
tincho conde,Left-Back,Celta de Vigo,,300000.0,2024-2025,laliga
oscar mingueza,Right-Back,Celta de Vigo,1.84,20000000.0,2024-2025,laliga
sergio carreira,Right-Back,Celta de Vigo,1.7,4000000.0,2024-2025,laliga
javier manquillo,Right-Back,Celta de Vigo,1.78,1000000.0,2024-2025,laliga
damian rodriguez,Defensive Midfield,Celta de Vigo,1.8,3000000.0,2024-2025,laliga
jailson,Defensive Midfield,Celta de Vigo,1.87,1000000.0,2024-2025,laliga
fran beltran,Central Midfield,Celta de Vigo,1.65,8000000.0,2024-2025,laliga
ilaix moriba,Central Midfield,Celta de Vigo,1.85,6000000.0,2024-2025,laliga
hugo sotelo,Central Midfield,Celta de Vigo,1.8,4000000.0,2024-2025,laliga
luca de la torre,Central Midfield,Celta de Vigo,1.77,2000000.0,2024-2025,laliga
miguel roman,Central Midfield,Celta de Vigo,1.78,400000.0,2024-2025,laliga
hugo alvarez,Left Winger,Celta de Vigo,1.76,7500000.0,2024-2025,laliga
alfon gonzalez,Left Winger,Celta de Vigo,1.72,5000000.0,2024-2025,laliga
williot swedberg,Left Winger,Celta de Vigo,1.87,5000000.0,2024-2025,laliga
jonathan bamba,Left Winger,Celta de Vigo,1.75,3500000.0,2024-2025,laliga
franco cervi,Left Winger,Celta de Vigo,1.66,800000.0,2024-2025,laliga
fer lopez,Right Winger,Celta de Vigo,1.88,5000000.0,2024-2025,laliga
tadeo allende,Right Winger,Celta de Vigo,1.83,2000000.0,2024-2025,laliga
jones elabdellaoui,Right Winger,Celta de Vigo,1.84,1500000.0,2024-2025,laliga
iker losada,Second Striker,Celta de Vigo,1.75,1500000.0,2024-2025,laliga
anastasios douvikas,Centre-Forward,Celta de Vigo,1.86,10000000.0,2024-2025,laliga
pablo duran,Centre-Forward,Celta de Vigo,1.76,3500000.0,2024-2025,laliga
borja iglesias,Centre-Forward,Celta de Vigo,1.87,3000000.0,2024-2025,laliga
iago aspas,Centre-Forward,Celta de Vigo,1.76,2000000.0,2024-2025,laliga
joan garcia,Goalkeeper,RCD Espanyol Barcelona,1.94,25000000.0,2024-2025,laliga
fernando pacheco,Goalkeeper,RCD Espanyol Barcelona,1.87,800000.0,2024-2025,laliga
angel fortuno,Goalkeeper,RCD Espanyol Barcelona,1.83,300000.0,2024-2025,laliga
pol tristan,Goalkeeper,RCD Espanyol Barcelona,1.88,100000.0,2024-2025,laliga
llorenc serred,Goalkeeper,RCD Espanyol Barcelona,,25000.0,2024-2025,laliga
marash kumbulla,Centre-Back,RCD Espanyol Barcelona,1.91,7500000.0,2024-2025,laliga
fernando calero,Centre-Back,RCD Espanyol Barcelona,1.84,1500000.0,2024-2025,laliga
leandro cabrera,Centre-Back,RCD Espanyol Barcelona,1.9,1000000.0,2024-2025,laliga
sergi gomez,Centre-Back,RCD Espanyol Barcelona,1.85,600000.0,2024-2025,laliga
jose luis catala,Centre-Back,RCD Espanyol Barcelona,1.88,150000.0,2024-2025,laliga
pablo ramon,Centre-Back,RCD Espanyol Barcelona,1.84,100000.0,2024-2025,laliga
carlos romero,Left-Back,RCD Espanyol Barcelona,1.74,5000000.0,2024-2025,laliga
brian olivan,Left-Back,RCD Espanyol Barcelona,1.75,1800000.0,2024-2025,laliga
roger hinojo,Left-Back,RCD Espanyol Barcelona,,50000.0,2024-2025,laliga
omar el hilali,Right-Back,RCD Espanyol Barcelona,1.83,15000000.0,2024-2025,laliga
alvaro tejero,Right-Back,RCD Espanyol Barcelona,1.74,1800000.0,2024-2025,laliga
jose angel lopez,Right-Back,RCD Espanyol Barcelona,,150000.0,2024-2025,laliga
urko gonzalez de zarate,Defensive Midfield,RCD Espanyol Barcelona,1.89,5000000.0,2024-2025,laliga
alex kral,Central Midfield,RCD Espanyol Barcelona,1.86,6000000.0,2024-2025,laliga
pol lozano,Central Midfield,RCD Espanyol Barcelona,1.76,5000000.0,2024-2025,laliga
edu exposito,Central Midfield,RCD Espanyol Barcelona,1.78,3000000.0,2024-2025,laliga
jose gragera,Central Midfield,RCD Espanyol Barcelona,1.86,2000000.0,2024-2025,laliga
alvaro aguado,Central Midfield,RCD Espanyol Barcelona,1.75,1800000.0,2024-2025,laliga
justin smith,Central Midfield,RCD Espanyol Barcelona,1.89,300000.0,2024-2025,laliga
rafel bauza,Central Midfield,RCD Espanyol Barcelona,1.83,200000.0,2024-2025,laliga
javi puado,Left Winger,RCD Espanyol Barcelona,1.77,10000000.0,2024-2025,laliga
naci unuvar,Left Winger,RCD Espanyol Barcelona,1.68,2000000.0,2024-2025,laliga
pere milla,Left Winger,RCD Espanyol Barcelona,1.8,1200000.0,2024-2025,laliga
alex almansa,Left Winger,RCD Espanyol Barcelona,1.86,200000.0,2024-2025,laliga
jofre carreras,Right Winger,RCD Espanyol Barcelona,1.75,3000000.0,2024-2025,laliga
antoniu roca,Right Winger,RCD Espanyol Barcelona,1.8,1800000.0,2024-2025,laliga
salvi sanchez,Right Winger,RCD Espanyol Barcelona,1.7,600000.0,2024-2025,laliga
roberto fernandez,Centre-Forward,RCD Espanyol Barcelona,1.86,6000000.0,2024-2025,laliga
irvin cardona,Centre-Forward,RCD Espanyol Barcelona,1.85,2500000.0,2024-2025,laliga
alejo veliz,Centre-Forward,RCD Espanyol Barcelona,1.86,2500000.0,2024-2025,laliga
walid cheddira,Centre-Forward,RCD Espanyol Barcelona,1.87,2500000.0,2024-2025,laliga
omar sadik,Centre-Forward,RCD Espanyol Barcelona,,500000.0,2024-2025,laliga
sergio herrera,Goalkeeper,CA Osasuna,1.92,3000000.0,2024-2025,laliga
aitor fernandez,Goalkeeper,CA Osasuna,1.82,700000.0,2024-2025,laliga
pablo valencia,Goalkeeper,CA Osasuna,1.88,200000.0,2024-2025,laliga
dimitrios stamatakis,Goalkeeper,CA Osasuna,1.91,200000.0,2024-2025,laliga
rafa fernandez,Goalkeeper,CA Osasuna,1.87,25000.0,2024-2025,laliga
enzo boyomo,Centre-Back,CA Osasuna,1.84,20000000.0,2024-2025,laliga
jorge herrando,Centre-Back,CA Osasuna,1.92,4000000.0,2024-2025,laliga
alejandro catena,Centre-Back,CA Osasuna,1.94,3000000.0,2024-2025,laliga
unai garcia,Centre-Back,CA Osasuna,1.86,800000.0,2024-2025,laliga
ismael sierra,Centre-Back,CA Osasuna,1.92,200000.0,2024-2025,laliga
abel bretones,Left-Back,CA Osasuna,1.88,4000000.0,2024-2025,laliga
juan cruz,Left-Back,CA Osasuna,1.82,1500000.0,2024-2025,laliga
jesus areso,Right-Back,CA Osasuna,1.82,12000000.0,2024-2025,laliga
nacho vidal,Right-Back,CA Osasuna,1.8,1800000.0,2024-2025,laliga
ruben pena,Right-Back,CA Osasuna,1.7,1200000.0,2024-2025,laliga
inigo arguibide,Right-Back,CA Osasuna,1.78,200000.0,2024-2025,laliga
lucas torro,Defensive Midfield,CA Osasuna,1.9,3000000.0,2024-2025,laliga
iker munoz,Defensive Midfield,CA Osasuna,1.8,3000000.0,2024-2025,laliga
jon moncayola,Central Midfield,CA Osasuna,1.82,7000000.0,2024-2025,laliga
pablo ibanez,Central Midfield,CA Osasuna,1.79,2000000.0,2024-2025,laliga
aimar oroz,Attacking Midfield,CA Osasuna,1.77,15000000.0,2024-2025,laliga
javi martinez,Attacking Midfield,CA Osasuna,1.81,800000.0,2024-2025,laliga
asier osambela,Attacking Midfield,CA Osasuna,1.86,500000.0,2024-2025,laliga
jon garcia,Attacking Midfield,CA Osasuna,1.82,300000.0,2024-2025,laliga
bryan zaragoza,Left Winger,CA Osasuna,1.64,12000000.0,2024-2025,laliga
moi gomez,Left Winger,CA Osasuna,1.76,2000000.0,2024-2025,laliga
jose manuel arnaiz,Left Winger,CA Osasuna,1.73,1500000.0,2024-2025,laliga
ruben garcia,Right Winger,CA Osasuna,1.72,2000000.0,2024-2025,laliga
iker benito,Right Winger,CA Osasuna,1.76,1500000.0,2024-2025,laliga
kike barja,Right Winger,CA Osasuna,1.79,1500000.0,2024-2025,laliga
ante budimir,Centre-Forward,CA Osasuna,1.9,5000000.0,2024-2025,laliga
raul garcia,Centre-Forward,CA Osasuna,1.92,3000000.0,2024-2025,laliga
sixtus ogbuehi,Centre-Forward,CA Osasuna,1.92,200000.0,2024-2025,laliga
carlos lumbreras,Centre-Forward,CA Osasuna,1.8,150000.0,2024-2025,laliga
antonio sivera,Goalkeeper,Deportivo Alavés,1.85,6000000.0,2024-2025,laliga
jesus owono,Goalkeeper,Deportivo Alavés,1.86,900000.0,2024-2025,laliga
adrian rodriguez,Goalkeeper,Deportivo Alavés,1.95,200000.0,2024-2025,laliga
gregoire swiderski,Goalkeeper,Deportivo Alavés,1.87,150000.0,2024-2025,laliga
abdel abqar,Centre-Back,Deportivo Alavés,1.88,7500000.0,2024-2025,laliga
santiago mourino,Centre-Back,Deportivo Alavés,1.86,3000000.0,2024-2025,laliga
facundo garces,Centre-Back,Deportivo Alavés,1.91,2000000.0,2024-2025,laliga
moussa diarra,Centre-Back,Deportivo Alavés,1.85,1800000.0,2024-2025,laliga
adrian pica,Centre-Back,Deportivo Alavés,1.9,1200000.0,2024-2025,laliga
aleksandar sedlar,Centre-Back,Deportivo Alavés,1.8,300000.0,2024-2025,laliga
manu sanchez,Left-Back,Deportivo Alavés,1.71,6000000.0,2024-2025,laliga
eneko ortiz,Left-Back,Deportivo Alavés,,150000.0,2024-2025,laliga
nahuel tenaglia,Right-Back,Deportivo Alavés,1.81,3000000.0,2024-2025,laliga
hugo novoa,Right-Back,Deportivo Alavés,1.82,1500000.0,2024-2025,laliga
egoitz munoz,Right-Back,Deportivo Alavés,,200000.0,2024-2025,laliga
alejandro jay,Right-Back,Deportivo Alavés,1.81,150000.0,2024-2025,laliga
antonio blanco,Defensive Midfield,Deportivo Alavés,1.76,10000000.0,2024-2025,laliga
carlos protesoni,Defensive Midfield,Deportivo Alavés,1.85,1200000.0,2024-2025,laliga
ander guevara,Central Midfield,Deportivo Alavés,1.8,3500000.0,2024-2025,laliga
jon guridi,Central Midfield,Deportivo Alavés,1.79,3000000.0,2024-2025,laliga
carles alena,Central Midfield,Deportivo Alavés,1.8,2500000.0,2024-2025,laliga
joan jordan,Central Midfield,Deportivo Alavés,1.85,2500000.0,2024-2025,laliga
daouda doumbia,Central Midfield,Deportivo Alavés,1.88,200000.0,2024-2025,laliga
lander pinillos,Attacking Midfield,Deportivo Alavés,,150000.0,2024-2025,laliga
luis rioja,Left Winger,Deportivo Alavés,1.76,2000000.0,2024-2025,laliga
tomas conechny,Left Winger,Deportivo Alavés,1.76,1800000.0,2024-2025,laliga
abde rebbach,Left Winger,Deportivo Alavés,1.76,700000.0,2024-2025,laliga
carlos vicente,Right Winger,Deportivo Alavés,1.79,10000000.0,2024-2025,laliga
luka romero,Right Winger,Deportivo Alavés,1.69,4000000.0,2024-2025,laliga
julen lartitegi,Right Winger,Deportivo Alavés,1.84,50000.0,2024-2025,laliga
stoichkov,Second Striker,Deportivo Alavés,1.78,1500000.0,2024-2025,laliga
joaquin panichelli,Centre-Forward,Deportivo Alavés,1.9,7000000.0,2024-2025,laliga
carlos martin,Centre-Forward,Deportivo Alavés,1.8,2800000.0,2024-2025,laliga
toni martinez,Centre-Forward,Deportivo Alavés,1.87,2500000.0,2024-2025,laliga
asier villalibre,Centre-Forward,Deportivo Alavés,1.82,1200000.0,2024-2025,laliga
kike garcia,Centre-Forward,Deportivo Alavés,1.86,900000.0,2024-2025,laliga
pau cabanes,Centre-Forward,Deportivo Alavés,1.79,800000.0,2024-2025,laliga
david soria,Goalkeeper,Getafe CF,1.92,3000000.0,2024-2025,laliga
jiri letacek,Goalkeeper,Getafe CF,1.96,2000000.0,2024-2025,laliga
jorge benito,Goalkeeper,Getafe CF,,25000.0,2024-2025,laliga
djordjije medenica,Goalkeeper,Getafe CF,,,2024-2025,laliga
diego ferrer,Goalkeeper,Getafe CF,,,2024-2025,laliga
omar alderete,Centre-Back,Getafe CF,1.88,8000000.0,2024-2025,laliga
djene,Centre-Back,Getafe CF,1.78,1800000.0,2024-2025,laliga
juan berrocal,Centre-Back,Getafe CF,1.87,1500000.0,2024-2025,laliga
domingos duarte,Centre-Back,Getafe CF,1.92,800000.0,2024-2025,laliga
nabil aberdin,Centre-Back,Getafe CF,1.92,700000.0,2024-2025,laliga
luca lohr,Centre-Back,Getafe CF,1.93,150000.0,2024-2025,laliga
guillem trilla,Centre-Back,Getafe CF,,25000.0,2024-2025,laliga
juan bernat,Left-Back,Getafe CF,1.7,2000000.0,2024-2025,laliga
diego rico,Left-Back,Getafe CF,1.83,1200000.0,2024-2025,laliga
david arguelles,Left-Back,Getafe CF,1.75,100000.0,2024-2025,laliga
gorka rivera,Left-Back,Getafe CF,,100000.0,2024-2025,laliga
juan iglesias,Right-Back,Getafe CF,1.87,3500000.0,2024-2025,laliga
allan nyom,Right-Back,Getafe CF,1.89,300000.0,2024-2025,laliga
ismael bekhoucha,Right-Back,Getafe CF,,300000.0,2024-2025,laliga
mauro arambarri,Central Midfield,Getafe CF,1.75,12000000.0,2024-2025,laliga
ramon terrats,Central Midfield,Getafe CF,1.81,4000000.0,2024-2025,laliga
luis milla,Central Midfield,Getafe CF,1.75,3500000.0,2024-2025,laliga
carles alena,Central Midfield,Getafe CF,1.8,2500000.0,2024-2025,laliga
john patrick,Central Midfield,Getafe CF,1.92,1200000.0,2024-2025,laliga
yellu santiago,Central Midfield,Getafe CF,1.92,900000.0,2024-2025,laliga
christantus uche,Attacking Midfield,Getafe CF,1.9,15000000.0,2024-2025,laliga
alberto risco,Attacking Midfield,Getafe CF,,200000.0,2024-2025,laliga
coba da costa,Left Winger,Getafe CF,1.82,3000000.0,2024-2025,laliga
juanmi,Left Winger,Getafe CF,1.72,2000000.0,2024-2025,laliga
abdoulaye keita,Left Winger,Getafe CF,1.86,200000.0,2024-2025,laliga
alex sola,Right Winger,Getafe CF,1.78,2500000.0,2024-2025,laliga
carles perez,Right Winger,Getafe CF,1.73,2000000.0,2024-2025,laliga
peter federico,Right Winger,Getafe CF,1.8,1200000.0,2024-2025,laliga
borja mayoral,Centre-Forward,Getafe CF,1.82,7500000.0,2024-2025,laliga
alvaro rodriguez,Centre-Forward,Getafe CF,1.93,2500000.0,2024-2025,laliga
bertug yldrm,Centre-Forward,Getafe CF,1.91,2000000.0,2024-2025,laliga
martin cuellar,Centre-Forward,Getafe CF,1.91,,2024-2025,laliga
dominik greif,Goalkeeper,RCD Mallorca,1.97,6000000.0,2024-2025,laliga
leo roman,Goalkeeper,RCD Mallorca,1.89,5000000.0,2024-2025,laliga
ivan cuellar,Goalkeeper,RCD Mallorca,1.87,100000.0,2024-2025,laliga
pere garcia,Goalkeeper,RCD Mallorca,1.93,50000.0,2024-2025,laliga
martin valjent,Centre-Back,RCD Mallorca,1.87,6000000.0,2024-2025,laliga
jose copete,Centre-Back,RCD Mallorca,1.9,3000000.0,2024-2025,laliga
siebe van der heyden,Centre-Back,RCD Mallorca,1.85,2500000.0,2024-2025,laliga
antonio raillo,Centre-Back,RCD Mallorca,1.87,1800000.0,2024-2025,laliga
david lopez,Centre-Back,RCD Mallorca,1.95,500000.0,2024-2025,laliga
sebas wade,Centre-Back,RCD Mallorca,1.9,25000.0,2024-2025,laliga
johan mojica,Left-Back,RCD Mallorca,1.85,2000000.0,2024-2025,laliga
toni lato,Left-Back,RCD Mallorca,1.71,1800000.0,2024-2025,laliga
pablo maffeo,Right-Back,RCD Mallorca,1.72,5000000.0,2024-2025,laliga
mateu morey,Right-Back,RCD Mallorca,1.73,800000.0,2024-2025,laliga
samu costa,Defensive Midfield,RCD Mallorca,1.85,15000000.0,2024-2025,laliga
omar mascarell,Defensive Midfield,RCD Mallorca,1.81,900000.0,2024-2025,laliga
sergi darder,Central Midfield,RCD Mallorca,1.8,4000000.0,2024-2025,laliga
manu morlanes,Central Midfield,RCD Mallorca,1.78,2500000.0,2024-2025,laliga
antonio sanchez,Central Midfield,RCD Mallorca,1.79,2500000.0,2024-2025,laliga
jan salas,Central Midfield,RCD Mallorca,1.82,100000.0,2024-2025,laliga
dani rodriguez,Attacking Midfield,RCD Mallorca,1.78,800000.0,2024-2025,laliga
daniel luna,Attacking Midfield,RCD Mallorca,1.78,500000.0,2024-2025,laliga
chiquinho,Left Winger,RCD Mallorca,1.79,2000000.0,2024-2025,laliga
javi llabres,Left Winger,RCD Mallorca,1.74,800000.0,2024-2025,laliga
robert navarro,Right Winger,RCD Mallorca,1.78,6000000.0,2024-2025,laliga
takuma asano,Right Winger,RCD Mallorca,1.73,2500000.0,2024-2025,laliga
valery fernandez,Right Winger,RCD Mallorca,1.82,2000000.0,2024-2025,laliga
vedat muriqi,Centre-Forward,RCD Mallorca,1.94,5000000.0,2024-2025,laliga
cyle larin,Centre-Forward,RCD Mallorca,1.88,3500000.0,2024-2025,laliga
abdon prats,Centre-Forward,RCD Mallorca,1.81,1200000.0,2024-2025,laliga
marc domenech,Centre-Forward,RCD Mallorca,1.82,1000000.0,2024-2025,laliga
augusto batalla,Goalkeeper,Rayo Vallecano,1.86,6000000.0,2024-2025,laliga
dani cardenas,Goalkeeper,Rayo Vallecano,1.86,1800000.0,2024-2025,laliga
miguel angel morro,Goalkeeper,Rayo Vallecano,1.95,300000.0,2024-2025,laliga
juanpe gil,Goalkeeper,Rayo Vallecano,1.88,,2024-2025,laliga
miguel benedi,Goalkeeper,Rayo Vallecano,,,2024-2025,laliga
adrian molina,Goalkeeper,Rayo Vallecano,,,2024-2025,laliga
abdul mumin,Centre-Back,Rayo Vallecano,1.88,5000000.0,2024-2025,laliga
florian lejeune,Centre-Back,Rayo Vallecano,1.9,2500000.0,2024-2025,laliga
pelayo fernandez,Centre-Back,Rayo Vallecano,1.93,500000.0,2024-2025,laliga
aridane hernandez,Centre-Back,Rayo Vallecano,1.88,300000.0,2024-2025,laliga
marco de las sias,Centre-Back,Rayo Vallecano,,,2024-2025,laliga
sergio lozano,Centre-Back,Rayo Vallecano,,,2024-2025,laliga
pep chavarria,Left-Back,Rayo Vallecano,1.74,5000000.0,2024-2025,laliga
alfonso espino,Left-Back,Rayo Vallecano,1.72,1200000.0,2024-2025,laliga
andrei ratiu,Right-Back,Rayo Vallecano,1.83,12000000.0,2024-2025,laliga
ivan balliu,Right-Back,Rayo Vallecano,1.72,1400000.0,2024-2025,laliga
gerard gumbau,Defensive Midfield,Rayo Vallecano,1.88,1500000.0,2024-2025,laliga
pedro diaz,Central Midfield,Rayo Vallecano,1.8,3000000.0,2024-2025,laliga
unai lopez,Central Midfield,Rayo Vallecano,1.7,2500000.0,2024-2025,laliga
oscar valentin,Central Midfield,Rayo Vallecano,1.77,2500000.0,2024-2025,laliga
pathe ciss,Central Midfield,Rayo Vallecano,1.86,2000000.0,2024-2025,laliga
diego mendez,Central Midfield,Rayo Vallecano,1.82,100000.0,2024-2025,laliga
james rodriguez,Attacking Midfield,Rayo Vallecano,1.8,2500000.0,2024-2025,laliga
randy nteka,Attacking Midfield,Rayo Vallecano,1.89,1500000.0,2024-2025,laliga
joni montiel,Attacking Midfield,Rayo Vallecano,1.73,800000.0,2024-2025,laliga
oscar trejo,Attacking Midfield,Rayo Vallecano,1.8,500000.0,2024-2025,laliga
alvaro garcia,Left Winger,Rayo Vallecano,1.67,2000000.0,2024-2025,laliga
jorge de frutos,Right Winger,Rayo Vallecano,1.73,4000000.0,2024-2025,laliga
adrian embarba,Right Winger,Rayo Vallecano,1.73,1200000.0,2024-2025,laliga
isi palazon,Second Striker,Rayo Vallecano,1.69,3500000.0,2024-2025,laliga
sergio camello,Centre-Forward,Rayo Vallecano,1.82,3000000.0,2024-2025,laliga
raul de tomas,Centre-Forward,Rayo Vallecano,1.8,700000.0,2024-2025,laliga
sergi guardiola,Centre-Forward,Rayo Vallecano,1.85,500000.0,2024-2025,laliga
etienne etoo,Centre-Forward,Rayo Vallecano,1.91,200000.0,2024-2025,laliga
