Player,Pos,Squad,Height,Value,Season,Competition
saidou sow,Centre-Back,FC Nantes,1.87,6000000.0,2024-2025,ligue-1
jeancharles castelletto,Centre-Back,FC Nantes,1.86,3500000.0,2024-2025,ligue-1
jeankevin duverne,Centre-Back,FC Nantes,1.86,2500000.0,2024-2025,ligue-1
nicolas pallois,Centre-Back,FC Nantes,1.89,400000.0,2024-2025,ligue-1
sekou doucoure,Centre-Back,FC Nantes,1.87,50000.0,2024-2025,ligue-1
enzo mongo,Centre-Back,FC Nantes,1.85,,2024-2025,ligue-1
nicolas cozza,Left-Back,FC Nantes,1.78,3500000.0,2024-2025,ligue-1
kelvin amian,Right-Back,FC Nantes,1.8,2500000.0,2024-2025,ligue-1
fabien centonze,Right-Back,FC Nantes,1.82,1800000.0,2024-2025,ligue-1
mathieu acapandie,Right-Back,FC Nantes,1.82,,2024-2025,ligue-1
johann lepenant,Defensive Midfield,FC Nantes,1.76,6000000.0,2024-2025,ligue-1
pedro chirivella,Defensive Midfield,FC Nantes,1.78,5000000.0,2024-2025,ligue-1
jeanphilippe gbamin,Defensive Midfield,FC Nantes,1.86,2000000.0,2024-2025,ligue-1
francis coquelin,Defensive Midfield,FC Nantes,1.77,900000.0,2024-2025,ligue-1
douglas augusto,Central Midfield,FC Nantes,1.73,6000000.0,2024-2025,ligue-1
dehmaine tabibou,Central Midfield,FC Nantes,1.83,200000.0,2024-2025,ligue-1
louis leroux,Attacking Midfield,FC Nantes,1.84,4000000.0,2024-2025,ligue-1
florent mollet,Attacking Midfield,FC Nantes,1.75,1200000.0,2024-2025,ligue-1
moses simon,Left Winger,FC Nantes,1.68,12000000.0,2024-2025,ligue-1
marcus coco,Left Winger,FC Nantes,1.84,1200000.0,2024-2025,ligue-1
herba guirassy,Left Winger,FC Nantes,1.86,1000000.0,2024-2025,ligue-1
adel mahamoud,Left Winger,FC Nantes,1.83,50000.0,2024-2025,ligue-1
sorba thomas,Right Winger,FC Nantes,1.85,3500000.0,2024-2025,ligue-1
matthis abline,Centre-Forward,FC Nantes,1.82,18000000.0,2024-2025,ligue-1
mostafa mohamed,Centre-Forward,FC Nantes,1.85,5000000.0,2024-2025,ligue-1
meschack elia,Centre-Forward,FC Nantes,1.73,4000000.0,2024-2025,ligue-1
tino kadewere,Centre-Forward,FC Nantes,1.83,2500000.0,2024-2025,ligue-1
ignatius ganago,Centre-Forward,FC Nantes,1.76,2000000.0,2024-2025,ligue-1
plamedi nsingi,Centre-Forward,FC Nantes,1.89,,2024-2025,ligue-1
marco bizot,Goalkeeper,Stade Brestois 29,1.93,3000000.0,2024-2025,ligue-1
gregoire coudert,Goalkeeper,Stade Brestois 29,1.92,500000.0,2024-2025,ligue-1
noah jauny,Goalkeeper,Stade Brestois 29,1.94,,2024-2025,ligue-1
soumaila coulibaly,Centre-Back,Stade Brestois 29,1.91,8000000.0,2024-2025,ligue-1
brendan chardonnet,Centre-Back,Stade Brestois 29,1.81,6000000.0,2024-2025,ligue-1
abdoulaye ndiaye,Centre-Back,Stade Brestois 29,1.95,4000000.0,2024-2025,ligue-1
julien le cardinal,Centre-Back,Stade Brestois 29,1.84,2000000.0,2024-2025,ligue-1
achraf dari,Centre-Back,Stade Brestois 29,1.88,1500000.0,2024-2025,ligue-1
paris irie,Centre-Back,Stade Brestois 29,1.86,,2024-2025,ligue-1
raphael le guen,Centre-Back,Stade Brestois 29,1.96,,2024-2025,ligue-1
bradley locko,Left-Back,Stade Brestois 29,1.8,9000000.0,2024-2025,ligue-1
massadio haidara,Left-Back,Stade Brestois 29,1.79,1500000.0,2024-2025,ligue-1
jordan amavi,Left-Back,Stade Brestois 29,1.76,1500000.0,2024-2025,ligue-1
justin bourgault,Left-Back,Stade Brestois 29,1.85,800000.0,2024-2025,ligue-1
luck zogbe,Right-Back,Stade Brestois 29,1.78,2500000.0,2024-2025,ligue-1
kenny lala,Right-Back,Stade Brestois 29,1.78,2000000.0,2024-2025,ligue-1
pierre leesmelou,Defensive Midfield,Stade Brestois 29,1.85,6000000.0,2024-2025,ligue-1
edimilson fernandes,Defensive Midfield,Stade Brestois 29,1.87,3000000.0,2024-2025,ligue-1
jonas martin,Defensive Midfield,Stade Brestois 29,1.84,600000.0,2024-2025,ligue-1
hamidou makalou,Defensive Midfield,Stade Brestois 29,1.64,300000.0,2024-2025,ligue-1
mahdi camara,Central Midfield,Stade Brestois 29,1.78,9000000.0,2024-2025,ligue-1
hugo magnetti,Central Midfield,Stade Brestois 29,1.8,6000000.0,2024-2025,ligue-1
hiangaa mbock,Central Midfield,Stade Brestois 29,1.86,400000.0,2024-2025,ligue-1
romain faivre,Right Midfield,Stade Brestois 29,1.8,6000000.0,2024-2025,ligue-1
kamory doumbia,Attacking Midfield,Stade Brestois 29,1.7,4000000.0,2024-2025,ligue-1
noan geraux,Attacking Midfield,Stade Brestois 29,,,2024-2025,ligue-1
abdallah sima,Left Winger,Stade Brestois 29,1.88,9000000.0,2024-2025,ligue-1
ibrahim salah,Left Winger,Stade Brestois 29,1.86,3000000.0,2024-2025,ligue-1
mathias pereira lage,Left Winger,Stade Brestois 29,1.8,2500000.0,2024-2025,ligue-1
axel camblan,Left Winger,Stade Brestois 29,1.74,500000.0,2024-2025,ligue-1
leo botz,Left Winger,Stade Brestois 29,,,2024-2025,ligue-1
romain del castillo,Right Winger,Stade Brestois 29,1.72,7000000.0,2024-2025,ligue-1
ibrahim yayiya kante,Right Winger,Stade Brestois 29,,,2024-2025,ligue-1
mama balde,Centre-Forward,Stade Brestois 29,1.76,4000000.0,2024-2025,ligue-1
ludovic ajorque,Centre-Forward,Stade Brestois 29,1.96,4000000.0,2024-2025,ligue-1
jeremy le douaron,Centre-Forward,Stade Brestois 29,1.89,3000000.0,2024-2025,ligue-1
saliou diop,Centre-Forward,Stade Brestois 29,1.87,50000.0,2024-2025,ligue-1
donovan leon,Goalkeeper,AJ Auxerre,1.87,1000000.0,2024-2025,ligue-1
theo de percin,Goalkeeper,AJ Auxerre,1.85,300000.0,2024-2025,ligue-1
tom negrel,Goalkeeper,AJ Auxerre,1.92,50000.0,2024-2025,ligue-1
raphael adiceam,Goalkeeper,AJ Auxerre,1.79,50000.0,2024-2025,ligue-1
sinaly diomande,Centre-Back,AJ Auxerre,1.84,5000000.0,2024-2025,ligue-1
clement akpa,Centre-Back,AJ Auxerre,1.81,5000000.0,2024-2025,ligue-1
gabriel osho,Centre-Back,AJ Auxerre,1.85,3000000.0,2024-2025,ligue-1
jubal,Centre-Back,AJ Auxerre,1.9,2500000.0,2024-2025,ligue-1
theo pellenard,Centre-Back,AJ Auxerre,1.84,700000.0,2024-2025,ligue-1
saad agouzoul,Centre-Back,AJ Auxerre,1.91,500000.0,2024-2025,ligue-1
madiou keita,Centre-Back,AJ Auxerre,1.89,150000.0,2024-2025,ligue-1
victor mayela,Centre-Back,AJ Auxerre,1.87,100000.0,2024-2025,ligue-1
neil glossoa,Centre-Back,AJ Auxerre,1.88,,2024-2025,ligue-1
telli siwe,Centre-Back,AJ Auxerre,,,2024-2025,ligue-1
marvyn muzungu,Centre-Back,AJ Auxerre,1.92,,2024-2025,ligue-1
gideon mensah,Left-Back,AJ Auxerre,1.78,4000000.0,2024-2025,ligue-1
fredrik oppegard,Left-Back,AJ Auxerre,1.75,600000.0,2024-2025,ligue-1
kijana hoever,Right-Back,AJ Auxerre,1.83,5000000.0,2024-2025,ligue-1
paul joly,Right-Back,AJ Auxerre,1.82,1800000.0,2024-2025,ligue-1
ange loic ngatta,Right-Back,AJ Auxerre,1.75,100000.0,2024-2025,ligue-1
elisha owusu,Defensive Midfield,AJ Auxerre,1.82,3000000.0,2024-2025,ligue-1
assane diousse,Defensive Midfield,AJ Auxerre,1.75,700000.0,2024-2025,ligue-1
rudy matondo,Defensive Midfield,AJ Auxerre,1.8,300000.0,2024-2025,ligue-1
nathan buayikiala,Defensive Midfield,AJ Auxerre,1.77,100000.0,2024-2025,ligue-1
kevin danois,Central Midfield,AJ Auxerre,1.83,8000000.0,2024-2025,ligue-1
hannoah massengo,Central Midfield,AJ Auxerre,1.78,5000000.0,2024-2025,ligue-1
rayan raveloson,Central Midfield,AJ Auxerre,1.82,2000000.0,2024-2025,ligue-1
yoann cisse,Left Midfield,AJ Auxerre,,,2024-2025,ligue-1
hamed junior traore,Attacking Midfield,AJ Auxerre,1.77,20000000.0,2024-2025,ligue-1
ben viadere,Attacking Midfield,AJ Auxerre,1.76,,2024-2025,ligue-1
aristide zossou,Left Winger,AJ Auxerre,1.78,100000.0,2024-2025,ligue-1
gaetan perrin,Right Winger,AJ Auxerre,1.69,8000000.0,2024-2025,ligue-1
lasso coulibaly,Right Winger,AJ Auxerre,1.76,1200000.0,2024-2025,ligue-1
eros maddy,Right Winger,AJ Auxerre,1.77,150000.0,2024-2025,ligue-1
lassine sinayoko,Centre-Forward,AJ Auxerre,1.86,4000000.0,2024-2025,ligue-1
theo bair,Centre-Forward,AJ Auxerre,1.91,1800000.0,2024-2025,ligue-1
ado onaiwu,Centre-Forward,AJ Auxerre,1.8,1500000.0,2024-2025,ligue-1
florian aye,Centre-Forward,AJ Auxerre,1.84,1200000.0,2024-2025,ligue-1
arthur desmas,Goalkeeper,Le Havre AC,1.96,1200000.0,2024-2025,ligue-1
mathieu gorgelin,Goalkeeper,Le Havre AC,1.87,300000.0,2024-2025,ligue-1
alex teixeira,Goalkeeper,Le Havre AC,,,2024-2025,ligue-1
gabriel guri,Goalkeeper,Le Havre AC,1.87,,2024-2025,ligue-1
arouna sangante,Centre-Back,Le Havre AC,1.89,8000000.0,2024-2025,ligue-1
etienne youte kinkoue,Centre-Back,Le Havre AC,1.96,7000000.0,2024-2025,ligue-1
gautier lloris,Centre-Back,Le Havre AC,1.91,3000000.0,2024-2025,ligue-1
yoann salmier,Centre-Back,Le Havre AC,1.88,800000.0,2024-2025,ligue-1
stephan zagadou,Centre-Back,Le Havre AC,,,2024-2025,ligue-1
christopher operi,Left-Back,Le Havre AC,1.83,3800000.0,2024-2025,ligue-1
fode ballotoure,Left-Back,Le Havre AC,1.82,1200000.0,2024-2025,ligue-1
yanis zouaoui,Left-Back,Le Havre AC,1.83,800000.0,2024-2025,ligue-1
timothee pembele,Right-Back,Le Havre AC,1.83,2500000.0,2024-2025,ligue-1
loic nego,Right-Back,Le Havre AC,1.81,700000.0,2024-2025,ligue-1
oualid el hajjam,Right-Back,Le Havre AC,1.81,300000.0,2024-2025,ligue-1
junior mwanga,Defensive Midfield,Le Havre AC,1.84,6000000.0,2024-2025,ligue-1
oussama targhalline,Defensive Midfield,Le Havre AC,1.86,4000000.0,2024-2025,ligue-1
abdoulaye toure,Defensive Midfield,Le Havre AC,1.88,3000000.0,2024-2025,ligue-1
rassoul ndiaye,Defensive Midfield,Le Havre AC,1.79,2000000.0,2024-2025,ligue-1
alois confais,Defensive Midfield,Le Havre AC,1.74,150000.0,2024-2025,ligue-1
matheo bodmer,Defensive Midfield,Le Havre AC,1.79,50000.0,2024-2025,ligue-1
daren mosengo,Defensive Midfield,Le Havre AC,,,2024-2025,ligue-1
yassine kechta,Central Midfield,Le Havre AC,1.74,5000000.0,2024-2025,ligue-1
daler kuzyaev,Central Midfield,Le Havre AC,1.82,3500000.0,2024-2025,ligue-1
mahamadou diawara,Central Midfield,Le Havre AC,1.87,2000000.0,2024-2025,ligue-1
hernani mendes vaz,Central Midfield,Le Havre AC,,,2024-2025,ligue-1
guynoel zohouri,Central Midfield,Le Havre AC,1.88,,2024-2025,ligue-1
ismail bouneb,Attacking Midfield,Le Havre AC,1.82,50000.0,2024-2025,ligue-1
antoine joujou,Left Winger,Le Havre AC,1.89,2000000.0,2024-2025,ligue-1
issa soumare,Left Winger,Le Havre AC,1.82,2000000.0,2024-2025,ligue-1
kandet diawara,Left Winger,Le Havre AC,1.8,400000.0,2024-2025,ligue-1
josue casimir,Right Winger,Le Havre AC,1.78,4000000.0,2024-2025,ligue-1
emmanuel sabbi,Right Winger,Le Havre AC,1.78,1500000.0,2024-2025,ligue-1
samuel grandsir,Right Winger,Le Havre AC,1.7,800000.0,2024-2025,ligue-1
ruben londja,Right Winger,Le Havre AC,1.93,,2024-2025,ligue-1
ilyes housni,Centre-Forward,Le Havre AC,1.72,1500000.0,2024-2025,ligue-1
steve ngoura,Centre-Forward,Le Havre AC,1.93,800000.0,2024-2025,ligue-1
ahmed hassan,Centre-Forward,Le Havre AC,1.91,800000.0,2024-2025,ligue-1
andre ayew,Centre-Forward,Le Havre AC,1.75,600000.0,2024-2025,ligue-1
yann kitala,Centre-Forward,Le Havre AC,1.86,400000.0,2024-2025,ligue-1
elysee logbo,Centre-Forward,Le Havre AC,1.88,400000.0,2024-2025,ligue-1
enzo kanabiyik,Centre-Forward,Le Havre AC,1.89,,2024-2025,ligue-1
yahia fofana,Goalkeeper,Angers SCO,1.94,7000000.0,2024-2025,ligue-1
melvin zinga,Goalkeeper,Angers SCO,1.87,300000.0,2024-2025,ligue-1
oumar pona,Goalkeeper,Angers SCO,1.89,,2024-2025,ligue-1
emmanuel biumla,Centre-Back,Angers SCO,1.85,4000000.0,2024-2025,ligue-1
jordan lefort,Centre-Back,Angers SCO,1.84,1500000.0,2024-2025,ligue-1
cedric hountondji,Centre-Back,Angers SCO,1.94,1200000.0,2024-2025,ligue-1
ousmane camara,Centre-Back,Angers SCO,1.97,400000.0,2024-2025,ligue-1
abdoulaye bamba,Centre-Back,Angers SCO,1.82,300000.0,2024-2025,ligue-1
yacine gaya,Centre-Back,Angers SCO,1.94,,2024-2025,ligue-1
jacques ekomie,Left-Back,Angers SCO,1.79,800000.0,2024-2025,ligue-1
florent hanin,Left-Back,Angers SCO,1.77,300000.0,2024-2025,ligue-1
carlens arcus,Right-Back,Angers SCO,1.76,1800000.0,2024-2025,ligue-1
lilian raolisoa,Right-Back,Angers SCO,1.78,800000.0,2024-2025,ligue-1
halid sabanovic,Right-Back,Angers SCO,1.82,150000.0,2024-2025,ligue-1
marius louer,Right-Back,Angers SCO,,,2024-2025,ligue-1
jeaneudes aholou,Defensive Midfield,Angers SCO,1.86,2000000.0,2024-2025,ligue-1
zinedine ould khaled,Defensive Midfield,Angers SCO,1.95,400000.0,2024-2025,ligue-1
marius courcoul,Defensive Midfield,Angers SCO,1.82,300000.0,2024-2025,ligue-1
enzo caumont,Defensive Midfield,Angers SCO,,50000.0,2024-2025,ligue-1
haris belkebla,Central Midfield,Angers SCO,1.77,2000000.0,2024-2025,ligue-1
yassin belkhdim,Central Midfield,Angers SCO,1.75,1000000.0,2024-2025,ligue-1
joseph lopy,Central Midfield,Angers SCO,1.81,300000.0,2024-2025,ligue-1
pierrick capelle,Central Midfield,Angers SCO,1.81,200000.0,2024-2025,ligue-1
himad abdelli,Attacking Midfield,Angers SCO,1.85,7000000.0,2024-2025,ligue-1
amine moussaoui,Attacking Midfield,Angers SCO,,,2024-2025,ligue-1
farid el melali,Left Winger,Angers SCO,1.68,3500000.0,2024-2025,ligue-1
jim allevinah,Right Winger,Angers SCO,1.72,1500000.0,2024-2025,ligue-1
zinedine ferhat,Right Winger,Angers SCO,1.8,1000000.0,2024-2025,ligue-1
justin kalumba,Right Winger,Angers SCO,1.71,400000.0,2024-2025,ligue-1
willsem boussaid,Right Winger,Angers SCO,,,2024-2025,ligue-1
esteban lepaul,Centre-Forward,Angers SCO,1.81,7000000.0,2024-2025,ligue-1
bamba dieng,Centre-Forward,Angers SCO,1.78,3000000.0,2024-2025,ligue-1
lois diony,Centre-Forward,Angers SCO,1.83,1200000.0,2024-2025,ligue-1
ibrahima niane,Centre-Forward,Angers SCO,1.87,1000000.0,2024-2025,ligue-1
sidiki cherif,Centre-Forward,Angers SCO,1.85,800000.0,2024-2025,ligue-1
adrien hunou,Centre-Forward,Angers SCO,1.79,400000.0,2024-2025,ligue-1
prosper peter,Centre-Forward,Angers SCO,,50000.0,2024-2025,ligue-1
lanroy machine,Centre-Forward,Angers SCO,1.83,,2024-2025,ligue-1
