Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
manuel fuster,Las Palmas,478,76.6,277,88.4,194,78.4,107,56.1,1.8,1.8,-0.8,56,24,5,2024-2025,laliga
javi galan,Atlético Madrid,852,82.9,550,92.7,329,80.2,87,62.1,3.9,3.1,-0.9,44,22,14,2024-2025,laliga
inigo ruiz de galarreta,Athletic Club,683,80.9,297,86.5,385,90.6,119,56.3,2.9,2.7,1.1,101,25,3,2024-2025,laliga
conor gallagher,Atlético Madrid,714,85.0,477,91.8,255,85.9,45,57.8,1.2,1.1,1.8,47,14,1,2024-2025,laliga
facundo garces,Alavés,150,76.1,40,87.5,114,84.2,38,44.7,0.8,0.7,-0.8,8,1,0,2024-2025,laliga
alvaro garcia,Rayo Vallecano,543,64.6,379,78.1,273,67.0,103,35.9,5.0,5.9,0.0,27,44,18,2024-2025,laliga
eric garcia,Barcelona,1234,92.1,582,93.1,624,95.4,82,78.0,0.8,1.6,2.2,142,14,3,2024-2025,laliga
fran garcia,Real Madrid,1344,86.7,895,93.4,453,85.9,110,60.9,1.8,2.3,0.2,87,23,9,2024-2025,laliga
gonzalo garcia,Real Madrid,19,95.0,13,92.3,5,100.0,1,100.0,1.0,0.6,0.0,0,0,0,2024-2025,laliga
joan garcia,Espanyol,901,71.6,186,98.9,407,98.8,657,47.2,0.0,0.1,0.0,25,1,0,2024-2025,laliga
pablo garcia,Betis,10,71.4,7,85.7,5,60.0,2,50.0,0.0,0.2,0.0,0,0,0,2024-2025,laliga
ruben garcia,Osasuna,903,74.3,520,84.8,380,79.5,209,56.9,3.6,4.6,1.4,77,31,16,2024-2025,laliga
unai garcia,Osasuna,36,94.7,4,100.0,30,93.3,4,100.0,0.0,0.0,0.0,1,0,0,2024-2025,laliga
yarek gasiorowski,Valencia,387,80.3,144,87.5,247,87.9,80,52.5,0.1,0.3,-0.1,43,3,1,2024-2025,laliga
gavi,Barcelona,733,90.0,422,95.0,283,89.8,44,79.5,1.6,1.5,-0.6,92,11,1,2024-2025,laliga
paulo gazzaniga,Girona,969,80.0,226,99.6,552,97.8,425,47.8,0.0,0.0,0.0,11,0,0,2024-2025,laliga
bryan gil,Girona,621,81.8,420,90.5,238,83.2,50,46.0,2.9,3.2,0.1,27,33,7,2024-2025,laliga
dani gomez,Valencia,62,74.7,50,88.0,23,65.2,0,,0.0,0.1,0.0,3,2,0,2024-2025,laliga
moi gomez,Osasuna,398,80.6,229,89.1,170,85.3,60,60.0,0.8,1.1,-0.8,46,13,9,2024-2025,laliga
sergi gomez,Espanyol,311,88.9,96,92.7,199,96.0,52,57.7,0.0,0.0,0.0,3,0,0,2024-2025,laliga
sergio gomez,Real Sociedad,1076,74.8,657,89.5,435,78.6,235,46.0,8.9,7.5,-3.9,77,23,11,2024-2025,laliga
unai gomez,Athletic Club,223,73.1,146,79.5,100,79.0,36,52.8,0.8,0.9,2.2,20,1,0,2024-2025,laliga
fabio gonzalez,Las Palmas,43,81.1,24,83.3,20,90.0,5,80.0,0.0,0.0,0.0,5,0,0,2024-2025,laliga
peter gonzalez,Getafe,86,65.6,61,77.0,44,68.2,9,33.3,0.1,0.3,-0.1,1,5,3,2024-2025,laliga
urko gonzalez,Espanyol,335,77.5,187,81.3,169,85.8,48,62.5,0.7,0.8,1.3,37,5,0,2024-2025,laliga
urko gonzalez,Real Sociedad,10,58.8,11,63.6,3,33.3,2,100.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
andoni gorosabel,Athletic Club,736,83.3,446,91.5,349,84.0,49,49.0,1.8,1.7,0.2,57,16,10,2024-2025,laliga
jose gragera,Espanyol,190,87.6,87,85.1,106,95.3,17,70.6,0.0,0.1,0.0,14,0,0,2024-2025,laliga
dominik greif,Mallorca,735,70.2,129,100.0,345,99.7,564,46.3,0.0,0.1,0.0,17,2,0,2024-2025,laliga
antoine griezmann,Atlético Madrid,1094,74.8,717,86.2,443,72.0,190,58.4,7.1,6.5,-0.1,105,47,11,2024-2025,laliga
florian grillitsch,Valladolid,289,82.8,120,90.8,150,89.3,59,62.7,0.7,0.4,-0.7,29,5,0,2024-2025,laliga
vicente guaita,Celta Vigo,798,82.1,187,99.5,422,98.6,345,52.2,0.0,0.0,0.0,2,0,0,2024-2025,laliga
sergi guardiola,Rayo Vallecano,56,66.7,55,74.5,16,62.5,5,60.0,0.1,0.2,-0.1,2,3,1,2024-2025,laliga
nemanja gudelj,Sevilla,1192,86.9,568,94.2,613,91.7,146,50.0,0.6,1.0,0.4,72,7,0,2024-2025,laliga
javier guerra,Valencia,1023,77.9,594,87.4,466,85.2,160,54.4,3.2,3.2,-0.2,119,23,4,2024-2025,laliga
ander guevara,Alavés,762,76.6,388,81.7,435,82.3,108,62.0,0.6,0.6,0.4,95,11,1,2024-2025,laliga
pape gueye,Villarreal,911,79.6,466,86.9,436,87.4,191,59.2,1.1,2.1,-1.1,118,23,2,2024-2025,laliga
hugo guillamon,Valencia,154,81.9,86,87.2,75,85.3,23,56.5,0.0,0.3,0.0,11,4,1,2024-2025,laliga
carlos guirao,Betis,36,78.3,21,90.5,13,92.3,5,60.0,0.0,0.0,0.0,3,0,0,2024-2025,laliga
arda guler,Real Madrid,763,86.1,441,93.9,299,88.6,112,59.8,4.5,4.4,-0.5,82,31,5,2024-2025,laliga
gerard gumbau,Rayo Vallecano,317,75.5,183,86.9,138,81.9,75,45.3,1.3,0.8,-0.3,37,3,1,2024-2025,laliga
jon guridi,Alavés,547,74.2,383,77.0,243,80.2,49,65.3,1.2,1.1,-0.2,55,11,3,2024-2025,laliga
gorka guruzeta,Athletic Club,298,72.5,215,79.1,131,74.8,31,51.6,1.5,0.7,0.5,23,2,0,2024-2025,laliga
miguel gutierrez,Girona,1241,82.6,700,92.4,553,85.5,163,57.1,4.1,4.6,0.9,59,51,27,2024-2025,laliga
munir el haddadi,Leganés,201,75.0,146,86.3,90,75.6,12,16.7,0.8,0.5,-0.8,19,6,1,2024-2025,laliga
sebastien haller,Leganés,54,60.0,50,70.0,24,54.2,4,50.0,0.2,0.2,-0.2,4,0,0,2024-2025,laliga
henrique,Valladolid,169,85.8,86,94.2,87,90.8,17,47.1,0.0,0.0,0.0,13,0,0,2024-2025,laliga
javi hernandez,Leganés,797,75.2,506,85.8,384,78.9,118,33.9,1.5,1.4,-0.5,54,11,4,2024-2025,laliga
aridane hernandez,Rayo Vallecano,463,87.9,218,92.7,236,91.5,64,64.1,0.0,0.1,0.0,18,0,0,2024-2025,laliga
jorge herrando,Osasuna,625,85.4,223,92.8,406,91.4,87,47.1,0.0,0.1,0.0,29,0,0,2024-2025,laliga
ander herrera,Athletic Club,181,90.5,101,93.1,82,89.0,13,76.9,0.1,0.3,-0.1,25,1,0,2024-2025,laliga
sergio herrera,Osasuna,871,69.9,99,99.0,397,98.0,746,51.5,0.0,0.1,0.0,29,0,0,2024-2025,laliga
yangel herrera,Girona,868,81.3,480,89.4,427,85.5,100,55.0,1.5,1.3,1.5,97,13,3,2024-2025,laliga
juan herzog,Las Palmas,559,86.4,208,91.3,339,92.3,81,58.0,0.0,0.0,0.0,17,0,0,2024-2025,laliga
omar el hilali,Espanyol,1245,78.9,551,89.1,715,84.2,259,52.9,0.8,1.4,1.2,81,11,6,2024-2025,laliga
roger hinojo,Espanyol,5,50.0,5,80.0,1,100.0,2,0.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
dinko horkas,Las Palmas,397,75.6,72,100.0,221,98.2,228,46.9,0.0,0.0,0.0,12,0,0,2024-2025,laliga
pablo ibanez,Osasuna,384,74.9,241,80.5,191,78.5,43,62.8,1.6,0.4,-0.6,35,4,2,2024-2025,laliga
stanis idumbo,Sevilla,63,82.9,39,87.2,26,92.3,8,62.5,0.7,0.1,0.3,2,1,0,2024-2025,laliga
iglesias,Getafe,686,57.1,385,76.1,485,62.1,261,31.8,2.2,1.8,-1.2,84,24,14,2024-2025,laliga
borja iglesias,Celta Vigo,346,70.8,251,78.1,133,78.2,32,62.5,3.2,1.4,-0.2,20,9,0,2024-2025,laliga
kelechi iheanacho,Sevilla,60,75.0,44,81.8,25,60.0,5,80.0,0.3,0.2,-0.3,1,1,0,2024-2025,laliga
isco,Betis,957,81.6,532,90.8,370,85.9,182,59.9,4.4,3.9,3.6,120,31,5,2024-2025,laliga
diego iturralde,Sevilla,5,71.4,4,100.0,2,50.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
ivan jaime pajuelo,Valencia,80,75.5,53,88.7,35,80.0,8,37.5,0.3,0.3,-0.3,5,8,1,2024-2025,laliga
karl jakob hein,Valladolid,856,73.4,126,100.0,477,99.0,562,45.9,0.0,0.1,0.0,22,0,0,2024-2025,laliga
adnan januzaj,Las Palmas,242,69.1,114,87.7,133,77.4,79,43.0,1.1,1.6,-0.1,28,14,4,2024-2025,laliga
mikel jauregizar,Athletic Club,904,80.6,423,86.8,480,85.2,172,66.9,1.4,1.2,-0.4,106,11,1,2024-2025,laliga
john joe,Getafe,16,80.0,13,92.3,4,50.0,1,100.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
jofre,Espanyol,352,67.0,236,81.4,187,66.8,51,43.1,2.5,1.9,0.5,17,15,9,2024-2025,laliga
frenkie de jong,Barcelona,1084,94.4,588,97.8,422,95.7,78,87.2,2.0,2.0,0.0,140,12,0,2024-2025,laliga
joan jordan,Alavés,685,74.9,347,87.6,325,80.9,198,50.5,2.3,2.6,-0.3,102,15,5,2024-2025,laliga
juanmi,Getafe,105,76.6,79,82.3,32,84.4,10,80.0,0.3,0.2,-0.3,3,4,0,2024-2025,laliga
juanmi,Betis,58,82.9,54,90.7,8,75.0,2,100.0,0.4,0.1,-0.4,2,1,0,2024-2025,laliga
juanpe,Girona,507,87.3,145,92.4,327,94.5,100,62.0,0.2,0.1,-0.2,32,1,0,2024-2025,laliga
luiz lucio reis junior,Villarreal,359,73.1,93,98.9,164,97.6,226,44.2,0.0,0.0,0.0,6,0,0,2024-2025,laliga
vinicius junior,Real Madrid,673,74.7,462,82.9,250,78.4,96,64.6,8.0,7.0,0.0,53,36,6,2024-2025,laliga
stanko juric,Valladolid,636,84.2,341,88.0,320,89.7,61,57.4,0.5,0.3,-0.5,40,4,0,2024-2025,laliga
willy kambwala,Villarreal,521,87.7,207,92.8,301,94.4,72,55.6,0.1,0.1,-0.1,9,1,0,2024-2025,laliga
abdoulaye keita,Getafe,15,55.6,11,72.7,6,100.0,6,16.7,0.0,0.1,0.0,3,1,1,2024-2025,laliga
kenedy,Valladolid,1,50.0,2,50.0,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
kike,Alavés,384,65.3,307,75.6,169,62.7,45,44.4,0.9,1.6,-0.9,30,6,1,2024-2025,laliga
koke,Atlético Madrid,1444,88.0,824,92.6,577,91.3,158,65.2,1.4,2.2,-0.4,134,22,6,2024-2025,laliga
jules kounde,Barcelona,1856,86.7,1020,92.7,901,87.5,120,60.8,3.9,3.8,-0.9,154,29,8,2024-2025,laliga
alex kral,Espanyol,602,71.9,366,80.1,301,81.7,103,48.5,1.5,1.6,-0.5,74,12,4,2024-2025,laliga
ladislav krejci,Girona,1924,90.1,748,95.2,1128,94.5,223,57.8,0.3,0.8,-0.3,150,12,2,2024-2025,laliga
takefusa kubo,Real Sociedad,694,72.1,500,85.0,259,71.4,97,48.5,4.5,3.8,-4.5,59,45,11,2024-2025,laliga
marash kumbulla,Espanyol,1189,84.5,408,91.7,709,93.4,259,55.2,0.0,0.3,0.0,43,4,2,2024-2025,laliga
luca de la torre,Celta Vigo,4,80.0,2,100.0,2,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
yoel lago,Celta Vigo,394,92.5,126,95.2,244,97.5,54,63.0,0.1,0.1,0.9,25,0,0,2024-2025,laliga
cyle larin,Mallorca,214,67.5,181,76.8,85,62.4,9,66.7,1.4,0.4,0.6,11,3,0,2024-2025,laliga
juanmi latasa,Valladolid,154,59.2,129,69.0,83,51.8,19,57.9,0.9,0.4,-0.9,11,5,1,2024-2025,laliga
toni lato,Mallorca,236,75.2,139,83.5,127,78.7,40,50.0,0.4,0.8,-0.4,19,11,10,2024-2025,laliga
robin le normand,Atlético Madrid,1174,90.4,496,94.2,653,95.4,116,53.4,0.5,1.0,-0.5,41,2,0,2024-2025,laliga
florian lejeune,Rayo Vallecano,1728,83.8,536,89.9,1043,94.1,455,57.1,1.9,1.1,1.1,168,7,3,2024-2025,laliga
inigo lekue,Athletic Club,345,78.6,172,88.4,198,82.3,52,44.2,0.5,0.5,-0.5,31,2,2,2024-2025,laliga
thomas lemar,Atlético Madrid,57,83.8,30,93.3,25,88.0,8,50.0,0.2,0.2,-0.2,1,4,0,2024-2025,laliga
clement lenglet,Atlético Madrid,1193,87.5,416,93.8,686,94.0,241,62.7,1.1,0.7,-0.1,74,0,0,2024-2025,laliga
robert lewandowski,Barcelona,383,73.4,297,82.2,119,76.5,27,48.1,2.3,1.5,-0.3,31,9,0,2024-2025,laliga
samuel lino,Atlético Madrid,652,79.4,418,89.0,252,80.6,76,65.8,2.9,2.2,1.1,41,24,6,2024-2025,laliga
javier llabres,Mallorca,20,83.3,12,100.0,10,70.0,2,50.0,0.1,0.1,-0.1,0,1,1,2024-2025,laliga
diego llorente,Betis,1383,86.7,446,91.3,872,93.9,249,59.0,0.3,0.4,-0.3,68,3,0,2024-2025,laliga
marcos llorente,Atlético Madrid,1337,85.5,804,92.8,527,87.1,123,65.0,4.3,3.1,-0.3,90,26,14,2024-2025,laliga
giovani lo celso,Betis,766,79.0,434,88.2,325,81.5,135,54.8,4.9,5.2,-1.9,89,41,1,2024-2025,laliga
enzo loiodice,Las Palmas,377,85.1,203,88.2,177,87.0,42,78.6,0.2,0.2,-0.2,30,1,0,2024-2025,laliga
david lopez,Mallorca,43,81.1,20,100.0,22,95.5,9,22.2,0.0,0.0,0.0,0,1,0,2024-2025,laliga
david lopez,Girona,1879,92.1,632,95.1,1168,96.1,216,66.7,0.6,1.3,0.4,145,6,0,2024-2025,laliga
diego lopez,Valencia,680,72.1,457,81.6,320,78.4,61,60.7,5.0,4.7,0.0,43,34,9,2024-2025,laliga
fer lopez,Celta Vigo,220,84.6,117,91.5,106,85.8,22,77.3,1.9,1.4,-1.9,19,12,0,2024-2025,laliga
fermin lopez,Barcelona,552,81.8,350,89.4,210,82.9,63,58.7,3.9,4.3,1.1,65,20,6,2024-2025,laliga
javi lopez,Real Sociedad,814,78.4,487,91.4,399,76.2,100,53.0,0.4,1.0,-0.4,49,14,7,2024-2025,laliga
pau lopez,Girona,18,75.0,2,100.0,12,100.0,10,40.0,0.0,0.1,0.0,2,1,0,2024-2025,laliga
roberto lopez,Leganés,152,73.1,97,83.5,51,84.3,39,46.2,0.9,0.5,0.1,22,2,1,2024-2025,laliga
unai lopez,Rayo Vallecano,1041,84.2,547,91.8,490,89.6,161,53.4,1.0,1.3,0.0,106,11,2,2024-2025,laliga
iker losada,Celta Vigo,96,75.0,68,82.4,41,78.0,8,62.5,0.3,0.6,-0.3,14,6,2,2024-2025,laliga
iker losada,Betis,107,75.4,87,83.9,34,73.5,8,50.0,0.3,0.2,-0.3,4,5,1,2024-2025,laliga
pol lozano,Espanyol,694,83.8,329,89.1,365,86.8,94,71.3,0.8,1.0,0.2,95,11,4,2024-2025,laliga
jose luis gaya,Valencia,775,77.8,396,89.6,404,83.9,153,47.7,2.6,3.2,-1.6,44,31,23,2024-2025,laliga
dodi lukebakio,Sevilla,780,74.1,529,87.7,307,74.6,151,45.0,4.5,4.0,-2.5,50,24,6,2024-2025,laliga
daniel luna,Mallorca,8,61.5,6,83.3,5,40.0,1,0.0,0.0,0.0,0.0,1,0,0,2024-2025,laliga
andriy lunin,Real Madrid,174,86.1,47,97.9,82,100.0,70,64.3,0.9,0.0,0.1,1,0,0,2024-2025,laliga
darwin machis,Valladolid,160,59.7,88,84.1,89,62.9,69,33.3,0.5,0.9,0.5,17,5,4,2024-2025,laliga
pablo maffeo,Mallorca,736,70.8,417,90.2,374,71.4,190,42.6,4.1,3.5,-2.1,49,34,25,2024-2025,laliga
jon magunazelaia,Real Sociedad,7,53.8,7,42.9,4,100.0,0,,0.0,0.1,0.0,0,0,0,2024-2025,laliga
giorgi mamardashvili,Valencia,732,67.8,131,100.0,398,98.7,548,38.0,0.1,0.1,-0.1,11,1,0,2024-2025,laliga
reinildo mandava,Atlético Madrid,515,84.2,302,94.0,247,82.6,45,44.4,0.1,0.2,-0.1,24,2,0,2024-2025,laliga
javier manquillo,Celta Vigo,335,89.8,169,92.3,172,94.8,23,56.5,0.0,0.1,0.0,22,2,0,2024-2025,laliga
marcao,Sevilla,284,90.2,125,97.6,146,93.2,37,67.6,0.0,0.1,0.0,14,0,0,2024-2025,laliga
oscar de marcos,Athletic Club,800,79.2,405,88.4,424,83.7,142,59.2,2.6,2.2,1.4,101,25,16,2024-2025,laliga
alberto mari,Valencia,2,50.0,1,100.0,1,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
jose maria gimenez,Atlético Madrid,1250,91.8,388,94.3,738,95.8,214,75.7,0.2,0.3,0.8,61,0,0,2024-2025,laliga
arkaitz mariezkurrena,Real Sociedad,47,69.1,42,78.6,14,85.7,4,25.0,0.1,0.2,-0.1,1,4,1,2024-2025,laliga
pablo marin,Real Sociedad,374,80.1,209,82.8,195,84.6,35,65.7,1.0,0.8,1.0,38,9,2,2024-2025,laliga
mika marmol,Las Palmas,1112,74.4,560,89.1,579,81.2,298,41.9,1.5,2.0,-0.5,119,16,7,2024-2025,laliga
mario maroto,Valladolid,31,75.6,16,87.5,18,77.8,4,75.0,0.1,0.0,0.9,3,0,0,2024-2025,laliga
unai marrero,Real Sociedad,46,80.7,9,100.0,26,96.2,21,57.1,0.0,0.0,0.0,0,0,0,2024-2025,laliga
carlos martin,Alavés,261,65.3,196,71.9,131,74.0,33,33.3,2.7,1.4,-0.7,15,7,4,2024-2025,laliga
diego martin,Las Palmas,8,53.3,7,71.4,4,50.0,2,50.0,0.0,0.0,0.0,1,0,0,2024-2025,laliga
gerard martin,Barcelona,656,83.1,385,90.6,304,88.2,50,46.0,1.1,1.7,1.9,27,16,4,2024-2025,laliga
ivan martin,Girona,1251,90.2,680,92.6,552,92.4,85,84.7,1.9,2.1,-0.9,101,15,3,2024-2025,laliga
jon martin,Real Sociedad,468,86.8,155,87.7,314,93.0,59,62.7,0.2,0.2,0.8,19,2,0,2024-2025,laliga
mario martin,Valladolid,677,84.5,319,87.1,349,91.4,85,67.1,1.4,1.2,-0.4,52,3,1,2024-2025,laliga
arnau martinez,Girona,1603,86.4,864,93.3,771,89.0,150,59.3,2.2,1.8,-0.2,155,14,4,2024-2025,laliga
inigo martinez,Barcelona,2217,91.0,866,94.7,1229,95.0,288,72.2,2.6,1.8,1.4,259,9,1,2024-2025,laliga
javi martinez,Osasuna,9,100.0,6,100.0,3,100.0,0,,0.0,0.0,0.0,1,0,0,2024-2025,laliga
ramon martinez,Sevilla,119,91.5,34,100.0,75,89.3,19,89.5,0.1,0.0,-0.1,10,0,0,2024-2025,laliga
toni martinez,Alavés,140,58.3,132,72.7,67,47.8,10,30.0,0.6,0.9,-0.6,11,4,1,2024-2025,laliga
javi marton,Athletic Club,6,85.7,5,80.0,2,100.0,0,,0.0,0.0,0.0,1,0,0,2024-2025,laliga
marvin,Las Palmas,370,73.7,208,87.5,192,76.6,62,50.0,1.1,1.2,-1.1,24,14,10,2024-2025,laliga
omar mascarell,Mallorca,809,84.0,406,91.1,378,89.7,133,60.9,0.2,0.3,-0.2,72,3,0,2024-2025,laliga
jaime mata,Las Palmas,127,67.9,101,75.2,52,71.2,13,53.8,0.1,0.3,-0.1,8,3,1,2024-2025,laliga
borja mayoral,Getafe,197,77.6,133,85.0,70,81.4,17,76.5,0.9,0.3,0.1,11,2,0,2024-2025,laliga
kylian mbappe,Real Madrid,949,82.9,652,88.2,292,85.6,78,79.5,7.7,6.6,-4.7,75,52,3,2024-2025,laliga
oliver mcburnie,Las Palmas,276,65.9,253,73.1,106,59.4,9,66.7,2.8,1.0,3.2,23,7,1,2024-2025,laliga
scott mckenna,Las Palmas,1276,86.7,479,92.1,801,91.8,158,53.8,0.7,0.4,-0.7,50,1,0,2024-2025,laliga
mateo mejia,Sevilla,0,0.0,1,0.0,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
arthur melo,Girona,668,92.4,270,94.8,361,94.5,74,82.4,0.2,0.6,-0.2,70,4,1,2024-2025,laliga
brais mendez,Real Sociedad,631,77.9,406,87.9,251,80.1,93,49.5,2.0,2.3,0.0,68,13,3,2024-2025,laliga
ferland mendy,Real Madrid,630,93.9,399,97.0,212,93.9,38,84.2,0.5,0.7,0.5,44,1,0,2024-2025,laliga
nobel mendy,Betis,46,86.8,13,100.0,27,92.6,13,61.5,0.0,0.0,0.0,5,0,0,2024-2025,laliga
victor meseguer,Valladolid,148,78.3,89,85.4,71,80.3,11,54.5,0.0,0.3,0.0,17,1,1,2024-2025,laliga
miguel,Leganés,139,58.6,114,67.5,72,63.9,15,40.0,1.4,0.8,1.6,9,5,1,2024-2025,laliga
eder militao,Real Madrid,636,89.3,201,94.0,394,94.4,110,65.5,0.5,0.2,0.5,56,3,0,2024-2025,laliga
luis milla,Getafe,1129,73.5,579,88.1,547,80.3,336,44.6,3.9,4.9,0.1,149,26,10,2024-2025,laliga
pere milla,Espanyol,97,58.8,62,69.4,54,68.5,28,46.4,0.3,0.3,-0.3,9,5,0,2024-2025,laliga
oscar mingueza,Celta Vigo,1692,77.0,852,90.4,893,79.4,348,49.7,5.6,6.4,0.4,176,69,11,2024-2025,laliga
kim minsu,Girona,9,90.0,6,83.3,3,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
bojan miovski,Girona,86,76.1,58,84.5,42,78.6,3,100.0,0.2,0.2,0.8,2,1,1,2024-2025,laliga
rafa mir,Valencia,144,72.0,94,80.9,63,81.0,21,52.4,0.7,0.5,1.3,15,4,2,2024-2025,laliga
luka modric,Real Madrid,1724,87.6,887,93.6,718,91.1,281,66.2,7.0,6.3,-1.0,225,34,2,2024-2025,laliga
johan mojica,Mallorca,1217,74.2,697,88.4,563,77.8,286,51.0,4.1,4.4,-2.1,102,53,33,2024-2025,laliga
alberto moleiro,Las Palmas,845,81.3,591,88.0,318,82.1,61,60.7,3.3,3.6,-2.3,75,29,5,2024-2025,laliga
nahuel molina,Atlético Madrid,945,79.9,593,90.7,406,80.5,108,46.3,1.5,1.9,1.5,43,19,5,2024-2025,laliga
jon moncayola,Osasuna,738,74.4,364,87.1,384,78.6,187,52.9,3.7,4.6,-3.7,76,25,13,2024-2025,laliga
gonzalo montiel,Sevilla,68,87.2,30,96.7,37,89.2,10,60.0,0.0,0.1,0.0,8,1,1,2024-2025,laliga
gerard moreno,Villarreal,235,77.0,127,85.8,109,86.2,43,62.8,3.6,1.9,-1.6,30,15,2,2024-2025,laliga
xavier moreno,Valladolid,3,23.1,5,0.0,6,50.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
mateu morey,Mallorca,301,77.2,179,89.9,151,82.1,36,36.1,0.3,0.2,-0.3,14,3,1,2024-2025,laliga
ilaix moriba,Celta Vigo,843,85.7,479,88.1,354,89.5,87,73.6,1.5,2.4,-0.5,107,19,2,2024-2025,laliga
manu morlanes,Mallorca,630,88.9,327,93.3,304,89.1,49,69.4,0.3,0.7,-0.3,84,10,3,2024-2025,laliga
raul moro,Valladolid,517,64.9,284,78.9,258,69.8,189,54.0,5.7,5.5,-0.7,41,38,22,2024-2025,laliga
cristhian mosquera,Valencia,1858,90.5,812,94.3,1009,93.9,185,68.1,0.0,0.3,0.0,118,1,0,2024-2025,laliga
santiago mourino,Alavés,539,78.0,247,86.2,316,84.5,108,49.1,0.9,0.6,0.1,47,5,2,2024-2025,laliga
abdul mumin,Rayo Vallecano,900,82.9,339,92.9,536,91.8,190,45.8,0.2,0.1,0.8,40,1,0,2024-2025,laliga
aihen munoz,Real Sociedad,448,71.0,263,90.5,235,73.2,97,26.8,0.3,0.3,-0.3,38,3,2,2024-2025,laliga
alex munoz,Las Palmas,618,79.7,335,89.0,353,81.0,57,47.4,0.5,0.7,-0.5,34,9,8,2024-2025,laliga
iker munoz,Osasuna,239,78.9,127,88.2,122,83.6,32,59.4,1.0,0.7,0.0,30,6,2,2024-2025,laliga
javier munoz,Las Palmas,918,77.9,509,86.8,433,80.6,166,58.4,2.5,2.3,0.5,115,32,13,2024-2025,laliga
victor munoz,Real Madrid,11,91.7,9,100.0,1,100.0,1,100.0,0.0,0.3,0.0,0,1,1,2024-2025,laliga
vedat muriqi,Mallorca,295,60.6,244,72.1,154,55.2,28,60.7,2.2,1.7,-0.2,23,6,0,2024-2025,laliga
juan musso,Atlético Madrid,51,85.0,17,100.0,29,100.0,13,38.5,0.0,0.0,0.0,0,0,0,2024-2025,laliga
matija nastasic,Leganés,704,82.6,228,90.4,462,90.5,145,49.7,0.1,0.4,-0.1,37,1,0,2024-2025,laliga
natan,Betis,1122,88.7,406,94.3,677,92.0,164,63.4,0.6,0.8,0.4,52,3,1,2024-2025,laliga
pau navarro,Villarreal,517,89.6,248,93.1,264,92.4,48,64.6,0.0,0.2,0.0,28,1,0,2024-2025,laliga
roberto navarro,Mallorca,357,75.5,258,86.0,141,75.2,37,51.4,1.9,1.5,-1.9,27,14,3,2024-2025,laliga
jesus navas,Sevilla,203,77.5,117,89.7,88,80.7,38,57.9,0.5,0.6,-0.5,16,6,5,2024-2025,laliga
yvan neyou,Leganés,974,86.4,562,91.3,409,89.0,88,69.3,0.6,1.1,0.4,86,10,1,2024-2025,laliga
tanguy nianzou,Sevilla,285,90.8,139,94.2,155,92.3,15,46.7,0.0,0.0,0.0,6,0,0,2024-2025,laliga
saul niguez,Sevilla,516,78.3,288,86.8,263,83.7,65,47.7,2.5,2.3,3.5,51,8,2,2024-2025,laliga
tamas nikitscher,Valladolid,284,91.3,149,91.3,130,96.2,20,70.0,0.0,0.1,0.0,13,1,0,2024-2025,laliga
adrian nino,Atlético Madrid,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
hugo novoa,Alavés,53,76.8,43,81.4,16,75.0,4,100.0,0.2,0.2,-0.2,0,2,2,2024-2025,laliga
randy nteka,Rayo Vallecano,144,64.6,123,76.4,65,60.0,6,50.0,0.5,0.3,-0.5,5,2,0,2024-2025,laliga
unai nunez,Athletic Club,283,87.1,64,85.9,197,94.4,61,67.2,0.1,0.1,-0.1,16,1,0,2024-2025,laliga
rjan nyland,Sevilla,637,63.3,155,99.4,304,96.7,541,34.8,0.3,0.1,-0.3,27,2,0,2024-2025,laliga
allan nyom,Getafe,280,79.5,154,92.2,140,82.1,47,36.2,0.3,0.3,1.7,23,5,4,2024-2025,laliga
jan oblak,Atlético Madrid,763,80.5,139,100.0,410,99.3,392,53.8,0.0,0.0,0.0,7,0,0,2024-2025,laliga
lucas ocampos,Sevilla,65,71.4,45,80.0,23,82.6,11,54.5,0.3,0.1,0.7,8,2,1,2024-2025,laliga
alvaro odriozola,Real Sociedad,22,73.3,12,91.7,12,50.0,4,75.0,0.0,0.0,0.0,4,1,1,2024-2025,laliga
thiago ojeda,Villarreal,7,87.5,4,100.0,4,75.0,0,,0.0,0.0,0.0,1,0,0,2024-2025,laliga
aingeru olabarrieta,Athletic Club,9,50.0,10,60.0,3,66.7,2,0.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
