Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
luca koleosho,Burnley,192,70.1,153,82.4,79,70.9,9,22.2,1.3,1.1,-0.3,9,6,2,2023-2024,premier-league
ibrahima konate,Liverpool,1286,87.9,566,90.8,718,93.7,140,57.9,0.4,0.5,-0.4,145,8,0,2023-2024,premier-league
ezri konsa,Aston Villa,1907,91.1,878,94.2,1029,93.2,129,73.6,0.5,1.0,-0.5,132,14,2,2023-2024,premier-league
cheikhou kouyate,Nott'ham Forest,47,63.5,43,74.4,19,57.9,2,50.0,0.0,0.0,0.0,3,0,0,2023-2024,premier-league
mateo kovacic,Manchester City,1435,94.0,862,96.9,544,94.5,57,71.9,1.6,1.9,-1.6,120,15,0,2023-2024,premier-league
emil krafth,Newcastle Utd,488,84.1,275,89.5,236,91.5,39,38.5,1.0,0.8,-1.0,26,13,7,2023-2024,premier-league
mohammed kudus,West Ham,677,77.4,405,88.1,281,82.2,108,64.8,3.5,3.7,2.5,32,29,16,2023-2024,premier-league
dejan kulusevski,Tottenham,953,77.2,700,87.1,363,76.9,72,54.2,7.7,6.7,-4.7,55,73,19,2023-2024,premier-league
adam lallana,Brighton,451,88.6,352,92.6,90,86.7,8,87.5,1.7,2.0,-0.7,21,16,1,2023-2024,premier-league
tariq lamptey,Brighton,379,83.5,242,89.7,163,82.8,22,59.1,1.2,0.8,1.8,6,12,6,2023-2024,premier-league
aymeric laporte,Manchester City,11,100.0,4,100.0,7,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
yasser larouci,Sheffield Utd,131,70.8,89,85.4,59,76.3,17,35.3,0.3,0.1,-0.3,11,0,0,2023-2024,premier-league
jamaal lascelles,Newcastle Utd,669,86.4,275,91.6,421,91.0,61,47.5,0.1,0.1,-0.1,38,1,0,2023-2024,premier-league
romeo lavia,Chelsea,22,81.5,10,90.0,14,92.9,1,0.0,0.0,0.0,0.0,4,0,0,2023-2024,premier-league
mario lemina,Wolves,1261,85.8,718,91.1,550,88.2,146,63.0,1.5,1.3,-0.5,65,8,3,2023-2024,premier-league
clement lenglet,Aston Villa,822,89.5,319,94.7,457,94.3,127,64.6,0.8,0.5,0.2,34,3,0,2023-2024,premier-league
bernd leno,Fulham,1250,79.3,268,99.3,750,99.5,551,42.6,0.0,0.0,0.0,23,0,0,2023-2024,premier-league
jefferson lerma,Crystal Palace,1018,81.4,625,88.6,448,82.8,114,57.0,2.2,2.0,-1.2,109,20,3,2023-2024,premier-league
rico lewis,Manchester City,518,91.2,351,96.6,170,93.5,20,60.0,1.1,1.2,-1.1,29,9,0,2023-2024,premier-league
keane lewispotter,Brentford,289,69.6,206,82.0,119,74.8,56,33.9,1.7,2.0,-0.7,11,14,4,2023-2024,premier-league
victor lindelof,Manchester Utd,826,89.1,435,91.5,385,92.2,70,68.6,0.3,0.4,0.7,62,3,0,2023-2024,premier-league
valentino livramento,Newcastle Utd,689,85.9,457,92.1,257,86.8,53,50.9,0.8,0.8,-0.8,58,16,3,2023-2024,premier-league
giovani lo celso,Tottenham,449,89.3,260,93.8,165,92.7,45,73.3,1.9,1.9,0.1,44,14,3,2023-2024,premier-league
tom lockyer,Luton Town,301,71.3,104,77.9,189,83.6,113,50.4,0.6,0.3,0.4,37,4,0,2023-2024,premier-league
sean longstaff,Newcastle Utd,991,79.9,636,86.6,430,81.6,99,62.6,2.3,3.0,-0.3,82,26,4,2023-2024,premier-league
max lowe,Sheffield Utd,84,64.6,71,74.6,42,59.5,12,50.0,0.7,0.1,-0.7,6,3,0,2023-2024,premier-league
douglas luiz,Aston Villa,1800,85.7,871,93.2,870,89.1,276,60.5,5.4,5.3,-0.4,137,39,8,2023-2024,premier-league
sasa lukic,Fulham,428,86.3,229,89.1,210,91.9,29,69.0,0.8,0.5,-0.8,31,5,0,2023-2024,premier-league
ian maatsen,Chelsea,97,70.3,73,82.2,46,56.5,8,50.0,0.1,0.2,-0.1,6,2,1,2023-2024,premier-league
alexis mac allister,Liverpool,1704,86.6,970,91.1,722,90.9,161,62.1,3.6,4.9,1.4,162,41,2,2023-2024,premier-league
james maddison,Tottenham,1210,80.7,684,92.3,557,82.0,180,52.2,5.9,6.3,3.1,130,59,3,2023-2024,premier-league
noni madueke,Chelsea,412,84.8,294,91.2,136,84.6,20,65.0,2.6,2.0,-0.6,23,13,2,2023-2024,premier-league
gabriel magalhaes,Arsenal,1914,88.7,885,95.0,1013,93.0,199,54.3,0.7,0.7,-0.7,143,9,1,2023-2024,premier-league
harry maguire,Manchester Utd,917,83.1,423,90.3,472,87.3,176,58.0,1.2,0.9,0.8,78,6,0,2023-2024,premier-league
kobbie mainoo,Manchester Utd,748,86.2,486,90.3,266,89.1,51,60.8,0.7,1.6,0.3,47,9,1,2023-2024,premier-league
orel mangala,Nott'ham Forest,570,88.2,321,91.0,247,91.1,47,78.7,0.2,0.3,-0.2,39,1,0,2023-2024,premier-league
benson manuel,Burnley,48,81.4,27,100.0,22,72.7,4,75.0,0.0,0.2,0.0,2,3,2,2023-2024,premier-league
solly march,Brighton,203,77.8,139,84.9,78,79.5,27,63.0,1.0,1.0,0.0,10,7,0,2023-2024,premier-league
anthony martial,Manchester Utd,109,78.4,80,87.5,33,75.8,2,50.0,0.2,0.2,-0.2,6,2,0,2023-2024,premier-league
gabriel martinelli,Arsenal,724,77.9,490,86.5,292,81.2,85,55.3,6.1,5.2,-2.1,22,33,7,2023-2024,premier-league
emiliano martinez,Aston Villa,1190,82.9,250,99.2,722,99.0,452,49.3,0.0,0.0,0.0,21,0,0,2023-2024,premier-league
lisandro martinez,Manchester Utd,411,92.2,192,96.9,202,95.0,41,63.4,0.1,0.1,0.9,29,1,0,2023-2024,premier-league
hannoah massengo,Burnley,6,50.0,7,71.4,4,25.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
pape matar sarr,Tottenham,1179,87.4,718,92.2,453,88.7,77,67.5,2.2,2.1,0.8,108,23,4,2023-2024,premier-league
jeanphilippe mateta,Crystal Palace,309,71.4,245,79.6,112,67.0,14,92.9,3.1,1.3,1.9,11,14,4,2023-2024,premier-league
joel matip,Liverpool,494,87.6,216,91.7,287,89.5,47,70.2,0.1,0.1,-0.1,27,2,0,2023-2024,premier-league
alex matos,Chelsea,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
remi matthews,Crystal Palace,0,0.0,0,,0,,5,0.0,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
neal maupay,Brentford,282,71.9,208,82.7,97,68.0,32,71.9,2.3,2.2,0.7,17,17,2,2023-2024,premier-league
neal maupay,Everton,22,84.6,13,92.3,9,88.9,1,100.0,0.1,0.0,-0.1,0,0,0,2023-2024,premier-league
konstantinos mavropanos,West Ham,482,75.9,179,86.6,303,87.8,131,40.5,0.2,0.1,-0.2,29,1,0,2023-2024,premier-league
bryan mbeumo,Brentford,511,66.8,373,80.2,220,65.5,91,52.7,4.6,5.6,1.4,32,36,4,2023-2024,premier-league
james mcatee,Sheffield Utd,362,68.3,263,79.5,168,67.3,56,44.6,2.9,2.1,0.1,30,25,3,2023-2024,premier-league
james mcatee,Manchester City,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
oliver mcburnie,Sheffield Utd,242,59.3,256,63.7,97,58.8,7,57.1,2.0,2.0,1.0,27,5,1,2023-2024,premier-league
james mcconnell,Liverpool,5,83.3,2,100.0,3,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
john mcginn,Aston Villa,972,79.5,489,88.8,462,85.7,217,59.9,4.6,4.9,-0.6,124,52,14,2023-2024,premier-league
scott mckenna,Nott'ham Forest,137,73.7,48,79.2,109,75.2,28,60.7,0.2,0.2,-0.2,10,3,0,2023-2024,premier-league
dwight mcneil,Everton,874,69.0,534,87.1,371,70.9,252,46.0,8.8,8.2,-2.8,72,54,20,2023-2024,premier-league
scott mctominay,Manchester Utd,528,80.6,356,86.2,206,84.5,41,73.2,0.8,0.5,0.2,63,9,0,2023-2024,premier-league
ben mee,Brentford,511,76.6,249,87.6,285,82.5,103,47.6,0.3,0.7,-0.3,45,4,2,2023-2024,premier-league
hannibal mejbri,Manchester Utd,31,81.6,21,100.0,9,77.8,6,50.0,0.4,0.5,-0.4,6,1,0,2023-2024,premier-league
teden mengi,Luton Town,728,77.6,296,86.5,431,87.7,177,46.3,0.3,0.6,-0.3,62,5,0,2023-2024,premier-league
chris mepham,Bournemouth,296,82.5,115,83.5,184,88.6,55,63.6,0.4,0.5,0.6,34,4,0,2023-2024,premier-league
lewis miley,Newcastle Utd,441,82.4,296,86.1,165,86.7,40,60.0,1.7,1.4,1.3,26,12,2,2023-2024,premier-league
james milner,Brighton,492,84.1,297,90.6,210,86.2,46,58.7,1.8,1.7,0.2,46,17,6,2023-2024,premier-league
tyrone mings,Aston Villa,5,100.0,0,,2,100.0,2,100.0,0.0,0.2,0.0,1,0,0,2023-2024,premier-league
tyrick mitchell,Crystal Palace,1177,72.3,718,84.3,654,74.3,142,44.4,2.8,2.4,0.2,74,29,12,2023-2024,premier-league
kaoru mitoma,Brighton,509,78.3,413,86.4,153,71.9,24,37.5,2.7,3.6,1.3,23,34,5,2023-2024,premier-league
aleksandar mitrovic,Fulham,4,50.0,3,33.3,4,50.0,1,100.0,0.0,0.0,0.0,1,1,0,2023-2024,premier-league
jakub moder,Brighton,243,79.9,165,90.9,94,79.8,14,35.7,0.8,0.8,-0.8,15,3,0,2023-2024,premier-league
gonzalo montiel,Nott'ham Forest,292,75.6,172,90.1,154,72.7,38,42.1,1.4,0.9,0.6,22,9,1,2023-2024,premier-league
kieffer moore,Bournemouth,28,66.7,29,75.9,8,50.0,0,,0.2,0.3,-0.2,2,2,0,2023-2024,premier-league
mikey moore,Tottenham,4,80.0,4,75.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
alex moreno,Aston Villa,428,79.0,264,89.0,210,81.4,30,56.7,1.1,1.0,-1.1,10,13,2,2023-2024,premier-league
carlton morris,Luton Town,484,64.4,415,74.7,209,63.2,34,52.9,2.8,1.6,1.2,27,11,0,2023-2024,premier-league
mason mount,Manchester Utd,179,81.7,125,88.8,53,79.2,17,58.8,0.3,0.4,-0.3,17,6,2,2023-2024,premier-league
divin mubama,West Ham,16,72.7,16,75.0,3,66.7,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
mykhailo mudryk,Chelsea,385,68.0,300,79.0,148,64.9,66,45.5,4.1,3.2,-2.1,24,22,4,2023-2024,premier-league
rodrigo muniz,Fulham,136,61.3,113,65.5,64,60.9,16,75.0,2.0,0.9,-1.0,14,7,0,2023-2024,premier-league
daniel munoz,Crystal Palace,561,77.9,417,87.5,228,71.9,35,40.0,2.4,1.3,1.6,25,4,0,2023-2024,premier-league
finley munroe,Aston Villa,1,100.0,0,,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
arijanet muric,Burnley,404,69.1,68,98.5,207,94.7,302,46.4,0.2,0.1,-0.2,16,1,0,2023-2024,premier-league
murillo,Nott'ham Forest,1122,76.9,440,88.0,656,87.0,326,47.2,1.2,0.6,0.8,101,11,0,2023-2024,premier-league
alex murphy,Newcastle Utd,17,100.0,10,100.0,5,100.0,2,100.0,0.0,0.0,0.0,2,0,0,2023-2024,premier-league
jacob murphy,Newcastle Utd,343,66.1,244,82.0,175,66.9,61,31.1,5.0,3.4,2.0,32,30,8,2023-2024,premier-league
vitaliy mykolenko,Everton,869,74.5,549,88.9,368,74.7,169,47.9,0.9,1.1,-0.9,46,17,10,2023-2024,premier-league
marvelous nakamba,Luton Town,356,84.2,203,90.6,143,88.1,42,64.3,0.4,0.5,-0.4,27,2,1,2023-2024,premier-league
michael ndiweni,Newcastle Utd,1,50.0,0,,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
reiss nelson,Arsenal,127,88.2,83,96.4,36,86.1,12,50.0,0.6,0.4,-0.6,1,6,2,2023-2024,premier-league
zack nelson,Luton Town,4,100.0,2,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
neto,Bournemouth,692,65.3,97,97.9,371,97.0,585,40.3,0.0,0.0,0.0,23,0,0,2023-2024,premier-league
pedro neto,Wolves,538,74.5,354,87.0,210,73.3,98,50.0,4.4,3.7,4.6,23,29,12,2023-2024,premier-league
moussa niakhate,Nott'ham Forest,618,79.7,252,94.0,381,81.4,123,53.7,0.1,0.3,-0.1,30,5,1,2023-2024,premier-league
eddie nketiah,Arsenal,168,78.1,118,83.1,72,83.3,4,75.0,0.8,0.7,1.2,7,5,0,2023-2024,premier-league
christopher nkunku,Chelsea,159,86.9,109,92.7,43,90.7,10,40.0,0.2,0.5,-0.2,14,7,0,2023-2024,premier-league
rhys norringtondavies,Sheffield Utd,48,71.6,25,92.0,31,74.2,7,28.6,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
oliver norwood,Sheffield Utd,634,69.6,296,83.1,321,81.6,253,41.5,0.6,1.2,-0.6,67,11,2,2023-2024,premier-league
matheus nunes,Wolves,87,82.1,68,86.8,26,88.5,6,33.3,0.1,0.2,-0.1,6,1,0,2023-2024,premier-league
matheus nunes,Manchester City,373,84.2,255,91.4,133,86.5,23,47.8,1.1,1.5,0.9,23,16,2,2023-2024,premier-league
darwin nunez,Liverpool,341,69.2,251,78.1,147,68.7,37,59.5,6.0,4.5,2.0,23,26,0,2023-2024,premier-league
ethan nwaneri,Arsenal,15,83.3,13,76.9,5,100.0,0,,0.0,0.0,0.0,1,2,0,2023-2024,premier-league
christian nrgaard,Brentford,1199,79.9,725,88.1,559,81.9,146,53.4,1.9,2.4,-0.9,113,26,4,2023-2024,premier-league
mark omahony,Brighton,13,81.3,8,87.5,6,83.3,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
dara oshea,Burnley,1393,79.2,551,83.3,854,88.1,304,55.3,2.0,1.0,2.0,139,6,3,2023-2024,premier-league
michael obafemi,Burnley,4,80.0,3,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
wilson odobert,Burnley,446,76.4,330,86.4,173,77.5,31,51.6,3.3,3.6,-1.3,34,19,5,2023-2024,premier-league
odeluga offiah,Brighton,63,78.8,41,95.1,24,87.5,7,28.6,0.0,0.0,0.0,1,1,0,2023-2024,premier-league
chiedozie ogbene,Luton Town,589,74.6,409,89.2,234,74.8,57,38.6,3.1,3.5,-2.1,24,18,5,2023-2024,premier-league
angelo ogbonna,West Ham,171,79.9,67,89.6,104,90.4,38,36.8,0.0,0.1,0.0,6,0,0,2023-2024,premier-league
michael olakigbe,Brentford,27,67.5,20,85.0,10,70.0,5,20.0,0.0,0.0,0.0,2,1,0,2023-2024,premier-league
michael olise,Crystal Palace,540,74.9,339,88.5,195,79.0,116,47.4,5.8,5.0,0.2,43,34,3,2023-2024,premier-league
robin olsen,Aston Villa,165,81.3,49,100.0,90,98.9,63,41.3,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
andrew omobamidele,Nott'ham Forest,271,87.4,91,85.7,189,92.1,25,64.0,0.1,0.0,-0.1,9,0,0,2023-2024,premier-league
amadou onana,Everton,871,84.1,499,89.0,357,87.4,115,73.9,2.7,1.4,-2.7,102,14,1,2023-2024,premier-league
andre onana,Manchester Utd,1105,72.6,280,99.6,559,97.9,661,40.4,0.1,0.1,-0.1,35,3,0,2023-2024,premier-league
ryan one,Sheffield Utd,1,100.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
tyler onyango,Everton,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
fred onyedinma,Luton Town,91,67.4,58,77.6,61,68.9,7,28.6,0.1,0.1,-0.1,4,2,1,2023-2024,premier-league
frank onyeka,Brentford,299,75.5,181,87.8,152,75.0,35,51.4,1.8,1.4,0.2,23,11,5,2023-2024,premier-league
divock origi,Nott'ham Forest,92,63.9,82,72.0,32,59.4,13,69.2,2.1,0.8,-1.1,7,5,1,2023-2024,premier-league
stefan ortega,Manchester City,213,80.1,58,100.0,110,98.2,96,47.9,0.0,0.0,0.0,2,0,0,2023-2024,premier-league
ben osborn,Sheffield Utd,448,73.7,281,90.0,194,74.7,90,38.9,0.9,0.9,1.1,34,11,8,2023-2024,premier-league
gabriel osho,Luton Town,580,82.2,222,87.8,384,89.1,87,47.1,0.1,0.2,-0.1,30,3,1,2023-2024,premier-league
william osula,Sheffield Utd,49,52.7,56,58.9,20,40.0,5,40.0,0.1,0.2,-0.1,3,2,1,2023-2024,premier-league
dango ouattara,Bournemouth,371,66.5,255,74.5,201,73.1,57,43.9,1.5,1.4,0.5,25,11,5,2023-2024,premier-league
david ozoh,Crystal Palace,48,94.1,22,95.5,25,100.0,0,,0.0,0.0,0.0,3,0,0,2023-2024,premier-league
joao palhinha,Fulham,1098,82.4,586,89.1,503,89.3,163,62.0,0.8,1.0,0.2,96,7,1,2023-2024,premier-league
cole palmer,Chelsea,1121,79.2,636,90.3,479,85.0,186,54.3,11.1,8.7,-0.1,136,69,5,2023-2024,premier-league
cole palmer,Manchester City,4,80.0,2,100.0,3,66.7,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
emerson palmieri,West Ham,1421,81.4,983,90.8,510,79.6,104,51.9,2.4,2.1,-0.4,89,22,7,2023-2024,premier-league
lucas paqueta,West Ham,1082,73.9,714,83.8,435,76.8,173,54.9,5.4,5.1,0.6,143,50,8,2023-2024,premier-league
ben parkinson,Newcastle Utd,1,33.3,1,0.0,2,50.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
thomas partey,Arsenal,570,89.6,321,92.8,243,92.2,54,68.5,0.3,0.6,-0.3,61,14,2,2023-2024,premier-league
nathan patterson,Everton,393,71.5,252,86.9,182,68.1,86,44.2,1.7,1.0,0.3,30,14,6,2023-2024,premier-league
myles peartharris,Brentford,6,60.0,5,100.0,2,50.0,2,0.0,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
sydie peck,Sheffield Utd,1,100.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
facundo pellistri,Manchester Utd,60,75.9,53,88.7,17,64.7,0,,0.1,0.4,0.9,4,2,0,2023-2024,premier-league
andreas pereira,Fulham,912,70.4,500,87.2,400,77.3,289,46.0,7.1,5.7,-0.1,95,34,11,2023-2024,premier-league
ivan perisic,Tottenham,53,69.7,39,79.5,22,63.6,13,53.8,0.9,0.7,0.1,4,6,2,2023-2024,premier-league
ore petrovic,Chelsea,635,78.8,188,100.0,324,99.1,289,42.6,0.0,0.0,0.0,3,0,0,2023-2024,premier-league
kalvin phillips,West Ham,141,78.8,74,83.8,77,83.1,20,60.0,0.0,0.0,0.0,24,0,0,2023-2024,premier-league
kalvin phillips,Manchester City,62,88.6,32,96.9,26,92.3,10,70.0,0.0,0.1,0.0,8,1,1,2023-2024,premier-league
jaden philogene bidace,Aston Villa,3,75.0,3,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
jordan pickford,Everton,986,62.6,145,99.3,390,96.9,1031,44.7,0.1,0.4,-0.1,97,8,0,2023-2024,premier-league
ethan pinnock,Brentford,1192,83.2,466,85.6,739,90.9,178,55.1,1.0,0.8,-1.0,76,5,0,2023-2024,premier-league
nick pope,Newcastle Utd,307,76.9,60,98.3,172,97.7,165,47.9,0.0,0.0,0.0,5,0,0,2023-2024,premier-league
pedro porro,Tottenham,1806,76.2,1171,90.3,745,77.7,297,40.7,7.2,6.0,-0.2,135,48,10,2023-2024,premier-league
jarell quansah,Liverpool,1038,88.6,392,93.9,633,94.0,115,53.0,0.1,0.2,-0.1,69,1,0,2023-2024,premier-league
ionut radu,Bournemouth,56,82.4,19,100.0,30,96.7,19,42.1,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
jesurun rak sakyi,Crystal Palace,37,74.0,28,85.7,16,68.8,3,66.7,0.2,0.1,-0.2,2,0,0,2023-2024,premier-league
aaron ramsdale,Arsenal,131,69.7,38,100.0,62,98.4,86,37.2,0.0,0.0,0.0,4,0,0,2023-2024,premier-league
aaron ramsey,Burnley,118,78.1,84,84.5,46,80.4,10,90.0,0.4,0.5,-0.4,7,2,0,2023-2024,premier-league
jacob ramsey,Aston Villa,257,79.8,173,82.7,115,84.3,12,75.0,1.0,1.4,0.0,22,5,0,2023-2024,premier-league
marcus rashford,Manchester Utd,559,75.3,418,84.0,192,72.4,61,54.1,2.3,2.8,-0.3,34,30,1,2023-2024,premier-league
david raya,Arsenal,800,74.9,231,98.7,391,99.0,439,41.7,0.0,0.1,0.0,30,0,0,2023-2024,premier-league
tim ream,Fulham,944,89.1,333,92.5,559,92.1,143,76.9,0.0,0.1,0.0,78,1,0,2023-2024,premier-league
nathan redmond,Burnley,48,65.8,36,83.3,19,57.9,9,44.4,0.3,0.4,-0.3,3,4,1,2023-2024,premier-league
harrison reed,Fulham,627,83.8,341,89.7,298,88.3,51,64.7,1.1,1.5,0.9,40,15,2,2023-2024,premier-league
sergio reguilon,Manchester Utd,244,77.7,157,87.3,111,75.7,26,61.5,0.7,0.6,-0.7,20,4,2,2023-2024,premier-league
sergio reguilon,Brentford,351,67.2,194,83.0,201,73.1,82,41.5,2.8,2.2,1.2,17,17,13,2023-2024,premier-league
gio reyna,Nott'ham Forest,118,84.3,74,93.2,45,88.9,13,53.8,0.5,0.4,0.5,5,2,0,2023-2024,premier-league
rodrigo ribeiro,Nott'ham Forest,6,75.0,4,50.0,3,100.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
declan rice,Arsenal,2041,88.9,1031,92.9,975,93.3,210,65.2,5.3,4.8,2.7,240,39,2,2023-2024,premier-league
chris richards,Crystal Palace,778,82.6,413,87.7,389,87.7,100,58.0,0.4,0.2,0.6,41,2,0,2023-2024,premier-league
richarlison,Tottenham,267,68.1,193,79.3,119,71.4,15,66.7,2.1,1.4,1.9,21,13,1,2023-2024,premier-league
jairo riedewald,Crystal Palace,87,77.0,42,88.1,46,87.0,13,38.5,0.0,0.1,0.0,5,2,0,2023-2024,premier-league
matt ritchie,Newcastle Utd,70,75.3,53,84.9,26,84.6,9,22.2,0.0,0.1,0.0,5,3,0,2023-2024,premier-league
connor roberts,Burnley,395,79.8,182,89.0,222,87.4,67,50.7,0.2,0.4,0.8,32,8,2,2023-2024,premier-league
andrew robertson,Liverpool,1248,80.7,654,93.1,587,84.3,239,51.0,5.4,4.4,-3.4,118,26,12,2023-2024,premier-league
antonee robinson,Fulham,1514,73.7,796,83.4,813,79.1,324,54.3,4.2,3.7,1.8,113,46,26,2023-2024,premier-league
jack robinson,Sheffield Utd,895,71.3,364,87.4,555,81.6,286,39.5,1.2,1.0,-0.2,66,7,4,2023-2024,premier-league
rodri,Manchester City,3365,92.0,1774,94.5,1360,93.6,401,84.8,3.9,6.1,5.1,378,61,0,2023-2024,premier-league
jay rodriguez,Burnley,142,65.7,119,74.8,52,69.2,27,33.3,0.2,0.1,0.8,16,2,0,2023-2024,premier-league
mads roerslev,Brentford,496,66.8,301,79.1,297,68.0,93,50.5,1.8,1.4,0.2,32,23,21,2023-2024,premier-league
morgan rogers,Aston Villa,147,75.4,99,77.8,60,83.3,14,85.7,0.6,0.4,0.4,16,12,0,2023-2024,premier-league
cristian romero,Tottenham,2390,91.7,1035,93.3,1341,95.4,158,70.3,0.4,1.5,-0.4,189,14,0,2023-2024,premier-league
joe rothwell,Bournemouth,179,82.9,68,95.6,108,92.6,30,33.3,0.2,0.2,-0.2,20,1,0,2023-2024,premier-league
pelly ruddock mpanzu,Luton Town,268,73.6,141,87.2,143,76.9,36,44.4,0.4,1.4,-0.4,17,13,2,2023-2024,premier-league
jose sa,Wolves,720,65.6,190,97.9,369,97.6,522,31.0,0.0,0.0,1.0,8,0,0,2023-2024,premier-league
dominic sadi,Bournemouth,0,0.0,1,0.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,premier-league
bukayo saka,Arsenal,1143,75.6,793,88.9,427,77.5,183,43.7,10.5,11.0,-1.5,39,73,12,2023-2024,premier-league
mohamed salah,Liverpool,737,73.0,510,84.9,331,70.7,65,66.2,11.8,7.5,-1.8,56,68,6,2023-2024,premier-league
william saliba,Arsenal,2635,92.4,1274,94.3,1373,94.5,150,69.3,0.2,0.9,0.8,175,6,1,2023-2024,premier-league
albert sambi lokonga,Luton Town,669,87.3,348,91.7,285,88.8,76,72.4,1.4,0.8,1.6,68,6,1,2023-2024,premier-league
davinson sanchez,Tottenham,68,90.7,38,97.4,29,93.1,6,50.0,0.0,0.0,0.0,13,0,0,2023-2024,premier-league
robert sanchez,Chelsea,500,82.1,136,99.3,257,97.3,211,53.1,0.0,0.0,0.0,8,0,0,2023-2024,premier-league
jadon sancho,Manchester Utd,34,79.1,25,88.0,14,71.4,1,100.0,0.1,0.1,-0.1,2,2,0,2023-2024,premier-league
ibrahim sangare,Nott'ham Forest,339,79.8,207,87.4,136,84.6,50,64.0,0.4,0.4,-0.4,34,5,0,2023-2024,premier-league
andrey santos,Nott'ham Forest,6,100.0,4,100.0,2,100.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
pablo sarabia,Wolves,684,70.1,439,85.9,263,74.1,168,43.5,5.9,4.9,1.1,59,40,6,2023-2024,premier-league
dane scarlett,Tottenham,2,66.7,1,100.0,2,50.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
kevin schade,Brentford,58,61.1,49,73.5,32,59.4,4,50.0,0.7,0.7,0.3,8,3,2,2023-2024,premier-league
fabian schar,Newcastle Utd,1762,82.8,647,90.9,985,90.8,437,59.7,0.7,1.4,0.3,145,18,3,2023-2024,premier-league
jeffrey schlupp,Crystal Palace,247,74.0,182,80.2,106,83.0,25,28.0,2.3,1.4,-0.3,17,9,2,2023-2024,premier-league
alex scott,Bournemouth,361,76.2,227,81.9,161,85.7,60,41.7,1.7,1.1,-0.7,22,15,2,2023-2024,premier-league
matz sels,Nott'ham Forest,263,69.6,66,100.0,104,98.1,203,45.3,0.1,0.1,-0.1,14,3,0,2023-2024,premier-league
nelson semedo,Wolves,1474,79.7,969,90.4,616,80.4,158,43.7,1.7,1.8,-0.7,101,25,10,2023-2024,premier-league
antoine semenyo,Bournemouth,452,69.9,324,78.4,214,74.8,49,51.0,3.2,2.3,-1.2,28,28,7,2023-2024,premier-league
marcos senesi,Bournemouth,1005,77.5,340,90.3,570,89.6,345,52.5,1.7,2.5,3.3,156,31,11,2023-2024,premier-league
luke shaw,Manchester Utd,531,81.9,306,89.2,237,84.8,65,47.7,1.0,0.9,-1.0,33,7,0,2023-2024,premier-league
james shea,Luton Town,6,66.7,0,,3,100.0,6,50.0,0.0,0.0,0.0,1,0,0,2023-2024,premier-league
bernardo silva,Manchester City,1671,86.3,1052,94.4,620,86.1,158,67.1,7.6,8.0,1.4,100,49,10,2023-2024,premier-league
fabio silva,Wolves,61,80.3,43,86.0,18,88.9,4,25.0,0.2,0.1,-0.2,7,0,0,2023-2024,premier-league
thiago silva,Chelsea,2166,94.7,918,96.6,1157,96.7,186,76.9,1.0,0.6,0.0,125,10,1,2023-2024,premier-league
luis sinisterra,Bournemouth,226,77.4,169,85.8,66,86.4,20,65.0,2.4,1.1,-0.4,9,16,1,2023-2024,premier-league
oliver skipp,Tottenham,351,91.6,210,94.8,131,93.9,24,79.2,0.6,0.5,-0.6,37,3,0,2023-2024,premier-league
adam smith,Bournemouth,782,76.3,443,89.6,401,81.0,141,36.2,1.3,1.7,0.7,58,23,17,2023-2024,premier-league
