Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
duccio deglinnocenti,Empoli,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
merih demiral,Atalanta,560,85.8,225,90.7,330,88.8,85,63.5,0.5,0.5,-0.5,14,1,1,2022-2023,serie-a
diego demme,Napoli,181,94.8,86,97.7,80,97.5,18,88.9,0.0,0.1,0.0,13,1,0,2022-2023,serie-a
fabio depaoli,Hellas Verona,440,64.2,231,77.1,293,69.3,116,44.0,1.2,1.3,0.8,40,22,13,2022-2023,serie-a
fabio depaoli,Sampdoria,74,77.9,36,86.1,36,86.1,21,52.4,0.4,0.3,-0.4,6,4,4,2022-2023,serie-a
kastriot dermaku,Lecce,1,50.0,0,,2,50.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
cyriel dessers,Cremonese,180,64.3,153,69.9,81,71.6,14,50.0,1.6,1.5,-0.6,11,8,1,2022-2023,serie-a
sergino dest,Milan,169,85.4,102,93.1,73,89.0,12,41.7,0.3,0.2,-0.3,15,3,1,2022-2023,serie-a
mattia destro,Empoli,44,55.7,45,71.1,19,31.6,5,60.0,0.4,0.3,-0.4,1,2,0,2022-2023,serie-a
gerard deulofeu,Udinese,443,75.3,294,88.4,181,76.8,64,42.2,4.4,4.0,1.6,40,42,2,2022-2023,serie-a
samuel di carmine,Cremonese,6,75.0,5,80.0,0,,1,100.0,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
federico di francesco,Lecce,340,66.5,230,83.0,156,67.3,63,34.9,2.7,2.2,-0.7,29,18,3,2022-2023,serie-a
michele di gregorio,Monza,1151,76.0,259,100.0,553,97.5,694,50.0,0.0,0.1,1.0,16,1,0,2022-2023,serie-a
giovanni di lorenzo,Napoli,2272,84.6,1303,92.7,971,87.2,259,63.7,4.7,4.4,-0.7,177,61,9,2022-2023,serie-a
angel di maria,Juventus,487,72.1,251,87.6,233,77.7,141,52.5,4.5,4.1,-0.5,63,41,8,2022-2023,serie-a
boulaye dia,Salernitana,449,76.2,287,82.9,184,80.4,39,74.4,3.1,1.9,2.9,31,16,2,2022-2023,serie-a
brahim diaz,Milan,575,80.0,375,87.7,231,83.5,46,56.5,5.6,3.4,1.4,80,40,3,2022-2023,serie-a
federico dimarco,Inter,925,73.6,448,87.5,472,79.9,268,48.1,6.9,5.5,-3.9,67,42,28,2022-2023,serie-a
koffi djidji,Torino,1249,86.7,543,92.8,672,91.8,171,59.1,0.1,0.3,-0.1,81,5,2,2022-2023,serie-a
berat djimsiti,Atalanta,953,87.2,457,91.7,495,91.1,109,62.4,0.2,0.5,0.8,48,2,0,2022-2023,serie-a
dodo,Fiorentina,1222,81.3,596,89.8,657,83.4,191,61.3,2.2,2.0,0.8,93,29,10,2022-2023,serie-a
josh doig,Hellas Verona,360,67.4,220,82.3,207,68.1,70,45.7,1.2,1.3,1.8,28,12,8,2022-2023,serie-a
nicolas dominguez,Bologna,1169,82.3,693,89.2,483,84.5,130,65.4,2.9,2.8,-0.9,118,25,2,2022-2023,serie-a
giulio donati,Monza,273,85.0,104,90.4,159,89.9,46,71.7,0.1,0.1,-0.1,19,0,0,2022-2023,serie-a
bartomiej dragowski,Spezia,808,68.9,206,99.5,362,98.1,594,40.4,0.1,0.2,0.9,22,3,0,2022-2023,serie-a
ondrej duda,Hellas Verona,323,74.6,177,83.6,154,83.1,64,54.7,0.3,0.5,-0.3,42,5,1,2022-2023,serie-a
denzel dumfries,Inter,745,74.2,416,86.1,409,76.5,111,50.5,4.9,3.9,-0.9,32,32,18,2022-2023,serie-a
alfred duncan,Fiorentina,421,78.0,198,87.4,217,84.3,88,55.7,0.6,0.7,-0.6,58,10,5,2022-2023,serie-a
paulo dybala,Roma,650,78.0,384,88.5,235,80.4,149,67.1,6.8,4.5,-0.8,49,21,1,2022-2023,serie-a
edin dzeko,Inter,364,68.9,253,77.1,173,70.5,55,54.5,3.2,3.3,-0.2,39,20,2,2022-2023,serie-a
festy ebosele,Udinese,101,66.9,64,81.3,56,69.6,17,52.9,0.9,0.5,0.1,9,9,5,2022-2023,serie-a
enzo ebosse,Udinese,453,81.3,201,89.1,240,84.6,102,63.7,0.0,0.1,0.0,43,4,1,2022-2023,serie-a
tyronne ebuehi,Empoli,688,78.1,347,86.7,380,83.2,102,52.9,1.9,1.1,2.1,26,11,7,2022-2023,serie-a
ederson,Atalanta,884,81.0,434,86.2,436,86.7,133,72.9,2.3,2.1,-1.3,93,15,4,2022-2023,serie-a
kingsley ehizibue,Udinese,412,72.9,230,83.0,216,78.2,68,55.9,0.9,1.1,-0.9,32,12,7,2022-2023,serie-a
albin ekdal,Spezia,606,77.5,401,83.3,260,82.3,60,45.0,1.6,0.9,0.4,62,17,2,2022-2023,serie-a
emmanuel ekong,Empoli,3,75.0,3,66.7,0,,1,100.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
mikael ellertsson,Spezia,24,60.0,18,88.9,14,50.0,5,0.0,0.0,0.0,0.0,3,0,0,2022-2023,serie-a
elif elmas,Napoli,879,86.9,596,92.4,291,86.6,58,63.8,1.9,2.3,1.1,60,31,9,2022-2023,serie-a
martin erlic,Sassuolo,1111,85.8,360,89.7,665,91.6,245,68.6,0.2,0.6,-0.2,48,3,0,2022-2023,serie-a
gonzalo escalante,Cremonese,222,76.6,117,84.6,122,84.4,36,44.4,0.2,0.1,0.8,30,2,0,2022-2023,serie-a
salvatore esposito,Spezia,500,76.6,281,90.4,225,83.1,108,40.7,1.5,1.3,-1.5,49,6,1,2022-2023,serie-a
nicolo fagioli,Juventus,505,83.2,307,90.6,201,86.1,73,60.3,1.3,1.1,1.7,49,18,3,2022-2023,serie-a
wladimiro falcone,Lecce,597,51.2,88,100.0,230,96.1,836,34.1,0.2,0.1,-0.2,16,2,0,2022-2023,serie-a
davide faraoni,Hellas Verona,394,66.6,205,81.5,237,70.5,112,47.3,1.0,0.7,2.0,34,20,9,2022-2023,serie-a
federico fazio,Salernitana,410,76.5,170,81.8,250,85.6,94,50.0,0.1,0.1,-0.1,24,3,0,2022-2023,serie-a
jacopo fazzini,Empoli,257,78.8,184,90.2,78,84.6,27,37.0,0.9,0.8,-0.9,16,4,1,2022-2023,serie-a
lewis ferguson,Bologna,1039,85.3,690,91.6,376,88.3,68,54.4,1.0,1.2,-1.0,70,12,0,2022-2023,serie-a
alex ferrari,Sampdoria,384,84.2,126,90.5,242,90.9,67,61.2,0.4,0.6,-0.4,17,1,0,2022-2023,serie-a
