Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
mikel merino,Real Sociedad,1076,76.2,711,83.5,473,76.7,132,65.9,1.9,2.8,1.1,122,27,3,2023-2024,laliga
omenuke mfulu,Las Palmas,53,88.3,28,92.9,26,96.2,3,0.0,0.0,0.0,0.0,3,0,0,2023-2024,laliga
miguel,Alavés,7,46.7,6,50.0,4,50.0,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
eder militao,Real Madrid,297,90.3,114,96.5,165,94.5,40,70.0,0.0,0.0,0.0,13,0,0,2023-2024,laliga
luis milla,Getafe,1011,79.4,490,90.4,468,83.5,250,60.8,1.7,2.1,-0.7,140,10,6,2023-2024,laliga
marko milovanovic,Almería,43,63.2,41,73.2,15,60.0,2,0.0,0.1,0.1,-0.1,3,1,0,2023-2024,laliga
oscar mingueza,Celta Vigo,1478,75.1,875,88.9,699,76.7,277,45.1,3.9,6.2,-1.9,169,55,17,2023-2024,laliga
ignasi miquel,Granada,1265,81.7,447,88.6,790,90.5,284,51.1,1.2,0.8,-0.2,72,5,0,2023-2024,laliga
rafa mir,Sevilla,61,69.3,41,78.0,30,80.0,5,40.0,0.3,0.1,-0.3,1,1,1,2023-2024,laliga
juan miranda,Betis,913,78.3,467,89.1,488,78.3,149,57.7,1.9,2.4,-0.9,64,32,9,2023-2024,laliga
stefan mitrovic,Getafe,191,76.1,69,82.6,115,81.7,66,60.6,0.3,0.3,-0.3,16,1,0,2023-2024,laliga
luka modric,Real Madrid,1452,87.0,835,94.6,513,89.5,226,66.4,5.5,4.8,0.5,162,42,4,2023-2024,laliga
johan mojica,Osasuna,865,72.5,513,89.7,416,75.7,185,42.2,2.6,3.2,0.4,58,36,25,2023-2024,laliga
alberto moleiro,Las Palmas,581,79.0,402,86.8,225,84.0,28,42.9,2.7,2.7,0.3,44,26,2,2023-2024,laliga
nahuel molina,Atlético Madrid,957,73.4,641,89.1,415,70.4,159,41.5,2.9,2.2,0.1,48,30,12,2023-2024,laliga
jon moncayola,Osasuna,786,76.7,387,87.9,401,82.0,198,53.5,2.3,2.5,0.7,95,15,5,2023-2024,laliga
cesar montes,Almería,750,77.1,266,84.2,487,88.3,196,43.9,0.2,0.4,-0.2,51,7,1,2023-2024,laliga
alvaro morata,Atlético Madrid,267,69.5,213,76.5,92,72.8,30,63.3,1.7,1.6,1.3,17,7,2,2023-2024,laliga
alberto moreno,Villarreal,586,79.9,307,88.6,291,84.5,104,57.7,1.6,1.8,0.4,35,23,9,2023-2024,laliga
gerard moreno,Villarreal,779,77.8,491,85.9,335,82.1,106,66.0,5.3,4.6,0.7,82,43,6,2023-2024,laliga
jorge moreno,Osasuna,2,28.6,1,0.0,3,66.7,2,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
ilaix moriba,Getafe,150,73.5,115,77.4,58,77.6,16,62.5,0.6,0.4,1.4,11,4,0,2023-2024,laliga
manu morlanes,Mallorca,669,82.7,395,89.1,269,87.7,85,63.5,2.0,2.0,0.0,74,14,3,2023-2024,laliga
cristhian mosquera,Valencia,1454,88.3,543,92.1,859,94.1,211,63.5,0.0,0.2,0.0,45,0,0,2023-2024,laliga
yerson mosquera,Villarreal,628,85.6,246,91.5,373,93.8,89,50.6,0.3,0.5,0.7,32,3,2,2023-2024,laliga
abdul mumin,Rayo Vallecano,617,79.8,203,88.2,393,90.3,163,46.6,0.3,0.1,-0.3,34,4,0,2023-2024,laliga
iker muniain,Athletic Club,345,84.1,216,90.7,132,85.6,42,52.4,0.4,1.3,-0.4,37,10,0,2023-2024,laliga
aihen munoz,Real Sociedad,504,71.8,240,90.0,315,74.3,112,42.9,2.0,0.9,0.0,35,11,10,2023-2024,laliga
iker munoz,Osasuna,739,74.6,360,83.6,442,79.2,144,51.4,0.2,0.5,-0.2,85,4,0,2023-2024,laliga
javier munoz,Las Palmas,1018,79.2,682,87.4,393,85.5,98,41.8,1.4,1.8,1.6,102,24,7,2023-2024,laliga
vedat muriqi,Mallorca,411,62.3,338,66.6,196,66.3,41,63.4,2.6,1.8,-0.6,42,13,2,2023-2024,laliga
nacho,Real Madrid,1183,92.3,598,96.0,561,94.8,98,66.3,1.2,0.9,-0.2,47,3,1,2023-2024,laliga
matija nastasic,Mallorca,788,79.4,277,88.8,480,85.6,215,57.2,0.6,0.7,-0.6,60,8,2,2023-2024,laliga
roberto navarro,Cádiz,531,72.0,387,86.8,186,71.0,88,35.2,3.1,2.4,-2.1,47,26,11,2023-2024,laliga
jesus navas,Sevilla,922,72.6,523,87.6,437,74.6,214,50.0,1.9,2.8,0.1,74,37,21,2023-2024,laliga
alvaro negredo,Cádiz,10,45.5,10,50.0,3,100.0,4,25.0,0.1,0.1,-0.1,0,1,1,2023-2024,laliga
carlos neva,Granada,1291,75.9,763,90.3,610,80.2,224,43.3,3.2,1.4,-1.2,70,27,18,2023-2024,laliga
tanguy nianzou,Sevilla,137,87.8,50,86.0,87,92.0,15,80.0,0.0,0.0,0.0,14,0,0,2023-2024,laliga
saul niguez,Atlético Madrid,549,80.5,383,88.3,199,82.4,48,50.0,3.2,2.1,0.8,44,9,5,2023-2024,laliga
peru nolaskoain,Athletic Club,5,62.5,1,100.0,5,80.0,1,0.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
randy nteka,Rayo Vallecano,129,71.7,104,78.8,48,72.9,4,100.0,0.9,0.9,0.1,9,5,0,2023-2024,laliga
unai nunez,Celta Vigo,1303,79.7,472,86.9,807,88.2,314,53.5,0.8,1.0,-0.8,97,2,0,2023-2024,laliga
rjan nyland,Sevilla,486,61.8,78,100.0,196,98.0,506,41.9,0.4,0.0,-0.4,16,0,0,2023-2024,laliga
jan oblak,Atlético Madrid,773,75.4,136,100.0,419,98.8,463,47.1,0.0,0.0,0.0,7,0,0,2023-2024,laliga
brian ocampo,Cádiz,83,62.9,66,77.3,25,60.0,22,54.5,0.1,0.2,-0.1,3,7,2,2023-2024,laliga
lucas ocampos,Sevilla,837,67.1,591,80.2,378,68.5,170,40.6,4.5,4.1,-1.5,52,40,20,2023-2024,laliga
alvaro odriozola,Real Sociedad,212,86.9,112,91.1,105,90.5,13,69.2,0.2,0.2,-0.2,10,3,3,2023-2024,laliga
aingeru olabarrieta,Athletic Club,2,40.0,2,100.0,1,0.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
olasagasti,Real Sociedad,127,73.8,94,83.0,48,79.2,12,41.7,0.3,0.2,-0.3,10,3,0,2023-2024,laliga
samu omorodion,Alavés,232,72.0,180,78.9,93,73.1,13,61.5,1.3,0.6,-0.3,11,5,0,2023-2024,laliga
samu omorodion,Granada,10,66.7,5,60.0,4,100.0,2,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aimar oroz,Osasuna,839,81.1,560,86.6,329,87.5,63,65.1,1.6,2.2,-0.6,68,18,0,2023-2024,laliga
eneko ortiz,Alavés,3,75.0,2,100.0,1,100.0,0,,0.0,0.0,0.0,0,1,0,2023-2024,laliga
asier osambela,Osasuna,2,40.0,3,66.7,1,0.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
milutin osmajic,Cádiz,2,66.7,1,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aiham ousou,Cádiz,142,78.5,60,80.0,83,90.4,31,54.8,0.0,0.2,0.0,6,2,0,2023-2024,laliga
jesus owono,Alavés,77,64.7,10,100.0,28,96.4,81,49.4,0.0,0.0,0.0,7,0,0,2023-2024,laliga
mikel oyarzabal,Real Sociedad,373,73.6,283,81.3,137,77.4,23,56.5,1.7,1.3,1.3,22,13,0,2023-2024,laliga
cenk ozkacar,Valencia,698,81.2,295,89.8,398,91.5,135,43.0,0.1,0.3,-0.1,48,3,0,2023-2024,laliga
jon pacheco,Real Sociedad,1019,86.9,347,90.8,635,94.2,173,59.0,0.2,0.3,0.8,50,1,1,2023-2024,laliga
isaac palazon camacho,Rayo Vallecano,825,68.6,525,83.4,372,72.6,209,39.2,1.9,2.2,-0.9,94,17,3,2023-2024,laliga
joaquin panichelli,Alavés,29,63.0,21,76.2,15,73.3,3,0.0,0.1,0.1,-0.1,4,1,0,2023-2024,laliga
sokratis papastathopoulos,Betis,507,88.3,204,94.6,284,92.6,73,61.6,0.0,0.1,0.0,6,0,0,2023-2024,laliga
victor parada,Alavés,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aitor paredes,Athletic Club,1331,85.5,432,89.1,843,93.1,247,59.1,0.2,0.4,-0.2,68,6,0,2023-2024,laliga
daniel parejo,Villarreal,1624,87.9,708,92.9,786,94.3,282,70.9,3.0,4.0,2.0,177,28,5,2023-2024,laliga
pascu,Villarreal,4,80.0,1,100.0,1,100.0,2,50.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
gabriel paulista,Atlético Madrid,240,87.6,82,93.9,159,91.2,30,56.7,0.1,0.0,-0.1,3,0,0,2023-2024,laliga
gabriel paulista,Valencia,699,85.7,222,84.2,449,94.0,129,63.6,0.2,0.3,-0.2,40,3,0,2023-2024,laliga
nicolas paz,Real Madrid,18,75.0,12,75.0,7,85.7,2,50.0,0.0,0.0,0.0,3,1,0,2023-2024,laliga
alfonso pedraza,Villarreal,459,76.8,278,90.3,221,80.1,60,45.0,3.6,2.3,-0.6,17,24,14,2023-2024,laliga
pedri,Barcelona,1035,87.0,555,89.5,478,91.0,95,82.1,4.2,4.1,-2.2,83,37,4,2023-2024,laliga
adria pedrosa,Sevilla,681,73.1,442,87.1,315,76.2,122,38.5,3.2,2.0,0.8,42,18,13,2023-2024,laliga
pejino,Las Palmas,166,71.6,110,88.2,72,66.7,33,42.4,0.6,0.5,-0.6,7,6,1,2023-2024,laliga
facundo pellistri,Granada,213,69.8,159,82.4,87,72.4,12,50.0,1.2,1.1,-0.2,3,14,5,2023-2024,laliga
inaki pena,Barcelona,259,87.2,76,100.0,146,99.3,74,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
marcos pena,Almería,188,86.6,108,88.9,85,91.8,16,62.5,0.0,0.0,0.0,8,0,0,2023-2024,laliga
ruben pena,Osasuna,626,65.5,368,80.7,376,69.9,129,40.3,2.6,3.0,-0.6,55,33,18,2023-2024,laliga
alberto perea,Granada,6,85.7,5,100.0,2,50.0,0,,0.1,0.0,-0.1,0,1,0,2023-2024,laliga
ayoze perez,Betis,572,77.5,433,87.1,177,78.5,26,57.7,3.9,3.0,-2.9,46,22,0,2023-2024,laliga
carles perez,Celta Vigo,201,77.6,129,85.3,81,86.4,27,44.4,1.3,0.8,-0.3,10,9,2,2023-2024,laliga
francisco perez,Valencia,436,74.7,337,84.0,155,72.3,37,51.4,2.6,2.1,1.4,24,18,7,2023-2024,laliga
kike perez,Rayo Vallecano,279,75.8,143,89.5,151,74.8,45,57.8,0.6,0.9,-0.6,33,6,0,2023-2024,laliga
maximo perrone,Las Palmas,1181,90.1,728,93.1,464,91.4,55,67.3,0.5,1.2,-0.5,97,8,0,2023-2024,laliga
njegos petrovic,Granada,67,82.7,41,87.8,29,89.7,8,50.0,0.1,0.1,-0.1,7,1,0,2023-2024,laliga
german pezzella,Betis,1277,86.0,475,93.3,811,89.3,168,56.0,0.3,0.3,-0.3,49,4,1,2023-2024,laliga
kamil piatkowski,Granada,197,85.7,70,95.7,118,94.1,37,48.6,0.1,0.1,-0.1,8,1,1,2023-2024,laliga
yeremi pino,Villarreal,137,80.1,95,85.3,48,87.5,17,64.7,0.2,0.5,-0.2,3,6,1,2023-2024,laliga
portu,Getafe,17,73.9,10,80.0,6,83.3,1,100.0,0.2,0.3,-0.2,1,2,0,2023-2024,laliga
portu,Girona,232,75.3,154,83.1,99,83.8,19,36.8,3.5,2.2,1.5,13,9,2,2023-2024,laliga
jose pozo,Rayo Vallecano,11,100.0,7,100.0,4,100.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
alejandro pozo pozo,Almería,443,74.1,272,87.5,211,74.4,77,48.1,0.6,0.8,-0.6,36,15,8,2023-2024,laliga
benat prados,Athletic Club,667,82.2,394,89.1,329,83.0,46,56.5,0.5,1.0,-0.5,69,10,2,2023-2024,laliga
abdon prats,Mallorca,132,55.0,110,66.4,71,59.2,23,52.2,2.4,1.2,-1.4,12,8,0,2023-2024,laliga
marc pubill,Almería,686,71.6,416,86.3,361,73.7,119,35.3,1.5,1.2,1.5,39,11,10,2023-2024,laliga
antonio puertas,Granada,154,72.0,103,77.7,68,70.6,20,55.0,0.6,0.6,1.4,13,8,3,2023-2024,laliga
arnau puigmal,Almería,65,69.9,46,91.3,22,72.7,17,29.4,0.3,0.2,-0.3,6,4,1,2023-2024,laliga
nemanja radonjic,Mallorca,78,65.5,55,74.5,34,73.5,21,42.9,0.6,0.7,-0.6,9,5,4,2023-2024,laliga
aleksandar radovanovic,Almería,181,91.9,51,96.1,110,97.3,30,70.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
abdellah raihani,Atlético Madrid,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
antonio raillo,Mallorca,990,85.4,384,87.8,598,91.0,150,68.7,2.0,0.8,0.0,61,2,0,2023-2024,laliga
predrag rajkovic,Mallorca,735,58.8,74,100.0,258,97.3,911,44.7,0.2,0.1,-0.2,50,1,0,2023-2024,laliga
ivan rakitic,Sevilla,821,75.0,406,86.7,374,80.7,259,56.0,3.0,4.1,-2.0,111,26,16,2023-2024,laliga
largie ramazani,Almería,203,59.7,150,72.7,108,59.3,43,44.2,5.7,2.4,-0.7,26,16,2,2023-2024,laliga
benito ramirez,Las Palmas,136,69.4,109,90.8,37,62.2,29,27.6,0.5,0.4,0.5,8,5,3,2023-2024,laliga
sandro ramirez,Las Palmas,516,74.8,353,85.6,178,83.1,92,51.1,2.6,3.0,0.4,18,25,4,2023-2024,laliga
chris ramos,Cádiz,274,56.4,275,65.8,129,50.4,16,43.8,1.7,1.4,-0.7,13,9,1,2023-2024,laliga
sergio ramos,Sevilla,1356,89.0,420,92.1,754,94.4,325,76.3,0.1,0.4,-0.1,103,3,0,2023-2024,laliga
raphinha,Barcelona,522,75.3,313,83.4,222,82.0,114,55.3,5.7,5.0,3.3,39,32,8,2023-2024,laliga
andrei ratiu,Rayo Vallecano,245,78.3,159,84.9,108,83.3,27,59.3,0.6,0.6,-0.6,15,5,3,2023-2024,laliga
raul,Osasuna,191,62.4,190,67.4,68,67.6,10,60.0,0.6,0.8,0.4,14,6,0,2023-2024,laliga
abderrahman rebbach,Alavés,124,55.1,84,75.0,67,59.7,45,37.8,1.8,1.7,-1.8,12,6,3,2023-2024,laliga
pepe reina,Villarreal,57,82.6,11,100.0,32,100.0,26,53.8,0.0,0.0,0.0,2,0,0,2023-2024,laliga
alex remiro,Real Sociedad,965,76.7,165,100.0,495,98.8,592,52.4,0.0,0.1,0.0,19,0,0,2023-2024,laliga
chadi riad,Betis,1074,89.6,451,93.8,600,94.7,111,55.9,0.2,0.2,-0.2,20,0,0,2023-2024,laliga
diego rico,Getafe,993,66.4,570,84.6,566,67.8,267,39.0,3.8,3.4,3.2,106,40,32,2023-2024,laliga
luis rioja,Alavés,551,64.4,351,79.8,279,69.2,133,42.1,3.9,4.2,0.1,25,38,19,2023-2024,laliga
rodrigo riquelme,Atlético Madrid,501,74.4,367,86.4,179,74.9,59,44.1,3.1,3.7,1.9,25,30,8,2023-2024,laliga
alberto risco,Getafe,39,83.0,27,92.6,18,77.8,0,,0.3,0.2,-0.3,2,2,0,2023-2024,laliga
mihailo ristic,Celta Vigo,371,72.3,233,88.0,172,79.7,71,29.6,0.1,0.5,-0.1,31,3,3,2023-2024,laliga
gorka rivera alonso,Getafe,4,66.7,2,100.0,1,100.0,3,33.3,0.0,0.0,0.0,1,0,0,2023-2024,laliga
sergi roberto,Barcelona,582,89.0,364,93.7,211,91.0,34,67.6,0.8,0.8,1.2,57,3,1,2023-2024,laliga
lucas robertone,Almería,1107,81.2,594,90.4,498,84.9,209,58.4,2.5,2.2,2.5,115,19,9,2023-2024,laliga
marc roca,Betis,997,83.6,522,90.6,442,87.6,166,59.6,1.4,1.7,0.6,120,17,0,2023-2024,laliga
sergio rodelas,Granada,27,81.8,17,94.1,10,80.0,2,50.0,1.1,0.8,-0.1,0,1,1,2023-2024,laliga
rodri,Betis,449,78.8,286,90.2,183,78.7,48,56.3,1.2,2.2,-1.2,36,32,6,2023-2024,laliga
alvaro rodriguez,Real Madrid,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
oscar rodriguez arnaiz,Getafe,333,75.3,210,82.9,129,79.1,67,68.7,2.1,1.4,-1.1,39,11,1,2023-2024,laliga
damian rodriguez,Celta Vigo,191,89.7,92,96.7,89,94.4,21,47.6,0.8,0.8,1.2,17,0,0,2023-2024,laliga
dani rodriguez,Mallorca,693,68.6,389,84.3,340,73.5,199,42.2,4.1,5.2,-0.1,71,27,11,2023-2024,laliga
guido rodriguez,Betis,888,85.2,466,91.8,375,88.8,131,67.2,0.8,0.8,-0.8,73,1,0,2023-2024,laliga
kirian rodriguez,Las Palmas,2705,88.3,1587,93.1,1096,91.3,224,66.1,1.6,2.8,0.4,278,41,4,2023-2024,laliga
miguel rodriguez,Celta Vigo,82,70.7,55,87.3,43,60.5,6,16.7,0.2,0.2,-0.2,3,4,0,2023-2024,laliga
rodrygo,Real Madrid,883,87.7,683,93.6,202,82.2,33,57.6,4.0,4.2,1.0,42,44,4,2023-2024,laliga
carlos romero,Villarreal,113,68.9,74,81.1,62,72.6,19,36.8,0.0,0.2,0.0,5,1,0,2023-2024,laliga
isaac romero,Sevilla,146,69.9,105,79.0,64,71.9,12,41.7,1.7,1.0,2.3,9,9,1,2023-2024,laliga
luka romero,Almería,137,92.6,98,94.9,40,92.5,1,100.0,0.1,0.1,-0.1,7,2,1,2023-2024,laliga
oriol romeu,Barcelona,717,89.0,399,93.2,319,91.2,59,64.4,1.3,0.9,-0.3,80,8,1,2023-2024,laliga
unai ropero,Alavés,4,80.0,3,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
vitor roque,Barcelona,49,73.1,41,82.9,15,73.3,1,100.0,0.0,0.0,0.0,3,0,0,2023-2024,laliga
antonio rudiger,Real Madrid,1630,89.8,654,95.6,908,94.7,219,59.4,1.2,1.0,-1.2,90,11,2,2023-2024,laliga
javier rueda garcia,Celta Vigo,14,87.5,5,80.0,8,87.5,2,100.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
aitor ruibal,Betis,445,75.9,280,90.0,190,77.9,79,46.8,1.3,0.8,-0.3,37,14,3,2023-2024,laliga
sergio ruiz,Granada,1080,84.2,541,90.6,517,90.1,151,63.6,1.3,1.8,2.7,68,23,3,2023-2024,laliga
youssouf sabaly,Betis,540,82.3,352,89.2,223,86.1,38,42.1,0.5,0.7,0.5,33,10,1,2023-2024,laliga
umar sadiq,Real Sociedad,131,68.2,96,77.1,58,72.4,12,50.0,1.1,0.9,-0.1,8,4,1,2023-2024,laliga
pablo saenz,Granada,5,71.4,1,100.0,4,75.0,1,100.0,0.0,0.0,0.0,0,2,1,2023-2024,laliga
kike salas,Sevilla,794,78.7,421,87.2,433,84.8,118,39.8,0.5,0.8,-0.5,54,6,2,2023-2024,laliga
salvi,Rayo Vallecano,10,83.3,4,100.0,5,80.0,2,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
diadie samassekou,Cádiz,45,95.7,23,100.0,13,92.3,8,100.0,0.0,0.0,0.0,8,0,0,2023-2024,laliga
fede san emeterio,Cádiz,43,82.7,15,86.7,23,91.3,8,87.5,0.1,0.2,-0.1,3,1,1,2023-2024,laliga
oihan sancet,Athletic Club,641,79.9,432,85.6,266,82.3,37,70.3,4.7,2.9,0.3,80,34,4,2023-2024,laliga
ricard sanchez,Granada,820,75.2,510,86.9,367,77.7,139,51.1,1.9,2.7,-1.9,63,29,18,2023-2024,laliga
antonio sanchez,Mallorca,378,69.4,236,81.8,182,78.0,63,47.6,0.8,1.8,0.2,32,14,6,2023-2024,laliga
juanlu sanchez,Sevilla,577,79.0,389,88.2,249,81.9,50,42.0,1.1,1.1,0.9,37,20,10,2023-2024,laliga
manu sanchez,Celta Vigo,656,75.8,411,86.9,307,79.5,84,46.4,2.7,3.0,2.3,51,25,14,2023-2024,laliga
jesus santiago,Getafe,144,76.2,96,83.3,67,83.6,15,46.7,0.4,0.2,-0.4,18,4,0,2023-2024,laliga
paco sanz,Almería,7,70.0,3,66.7,5,80.0,2,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
stefan savic,Atlético Madrid,820,82.9,364,92.0,443,90.7,141,48.2,0.1,0.6,-0.1,59,7,2,2023-2024,laliga
savio,Girona,812,76.3,529,88.7,345,76.8,78,53.8,7.9,9.9,2.1,28,60,14,2023-2024,laliga
aleksandar sedlar,Alavés,343,84.7,129,89.1,201,88.6,67,68.7,0.1,0.1,-0.1,31,0,0,2023-2024,laliga
andre silva,Real Sociedad,134,81.2,99,91.9,40,85.0,2,100.0,0.3,0.2,-0.3,5,1,0,2023-2024,laliga
rui silva,Betis,669,69.8,124,100.0,327,99.1,501,43.5,0.0,0.0,0.0,8,0,0,2023-2024,laliga
giuliano simeone,Alavés,114,67.5,93,75.3,45,75.6,7,42.9,2.0,1.2,0.0,9,12,1,2023-2024,laliga
unai simon,Athletic Club,728,59.3,111,98.2,344,98.3,765,36.7,0.0,0.1,0.0,25,0,0,2023-2024,laliga
daley sinkgraven,Las Palmas,237,85.9,165,95.2,77,80.5,16,50.0,0.0,0.1,0.0,19,3,0,2023-2024,laliga
jailson siqueira,Celta Vigo,406,83.2,197,90.9,213,87.3,51,56.9,0.5,0.4,0.5,48,4,1,2023-2024,laliga
antonio sivera,Alavés,651,58.9,107,100.0,208,98.6,784,42.9,0.1,0.1,-0.1,41,2,0,2023-2024,laliga
ruben sobrino,Cádiz,387,73.6,303,87.8,125,66.4,31,54.8,2.3,1.7,-1.3,31,8,3,2023-2024,laliga
alex sola,Alavés,269,62.6,154,85.1,155,65.2,82,40.2,2.3,2.1,0.7,23,19,9,2023-2024,laliga
alex sola,Real Sociedad,12,75.0,5,100.0,10,70.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
jhon solis,Girona,191,84.9,134,86.6,69,87.0,6,83.3,0.3,0.2,-0.3,21,2,0,2023-2024,laliga
david soria,Getafe,687,53.1,42,97.6,242,96.3,1004,41.0,0.0,0.1,0.0,44,1,0,2023-2024,laliga
alberto soro,Granada,3,100.0,3,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
hugo sotelo,Celta Vigo,516,87.6,296,95.3,192,89.6,78,65.4,1.6,1.1,-0.6,53,6,1,2023-2024,laliga
boubakary soumare,Sevilla,1109,90.0,578,91.3,508,93.7,95,82.1,0.9,0.7,0.1,115,3,1,2023-2024,laliga
djibril sow,Sevilla,582,85.3,310,88.7,277,91.0,54,70.4,0.8,1.1,0.2,57,7,2,2023-2024,laliga
caglar soyuncu,Atlético Madrid,71,87.7,31,93.5,43,90.7,5,40.0,0.0,0.0,0.0,4,1,0,2023-2024,laliga
carl starfelt,Celta Vigo,907,87.6,368,90.8,551,92.2,93,60.2,0.2,0.1,-0.2,31,1,0,2023-2024,laliga
jrgen strand larsen,Celta Vigo,423,68.4,370,77.3,132,64.4,23,65.2,2.5,2.1,0.5,21,15,3,2023-2024,laliga
cristhian stuani,Girona,84,73.0,68,77.9,28,75.0,5,40.0,1.9,0.5,1.1,0,1,0,2023-2024,laliga
alex suarez,Las Palmas,1396,86.5,733,92.8,649,89.4,169,56.8,0.2,0.6,-0.2,102,8,3,2023-2024,laliga
damian suarez,Getafe,436,68.3,256,86.3,212,71.2,135,41.5,0.8,1.1,1.2,50,13,8,2023-2024,laliga
denis suarez,Villarreal,79,84.0,43,88.4,38,89.5,8,62.5,0.3,0.6,-0.3,11,2,1,2023-2024,laliga
suso,Sevilla,702,77.4,406,90.4,285,79.6,158,57.6,3.9,4.9,0.1,74,38,14,2023-2024,laliga
max svensson,Osasuna,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
williot swedberg,Celta Vigo,80,74.1,56,80.4,28,75.0,6,66.7,0.2,0.7,-0.2,7,3,1,2023-2024,laliga
mamadou sylla,Alavés,3,42.9,4,25.0,1,100.0,1,100.0,0.0,0.0,0.0,2,0,0,2023-2024,laliga
alexander srloth,Villarreal,357,75.0,271,84.1,142,75.4,20,55.0,4.4,3.0,1.6,19,15,1,2023-2024,laliga
yassin tallal,Getafe,0,0.0,1,0.0,0,,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
renato tapia,Celta Vigo,541,75.7,283,88.0,247,81.0,141,54.6,0.6,0.7,-0.6,64,11,2,2023-2024,laliga
cesar tarrega,Valencia,5,100.0,1,100.0,4,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
marciano tchami,Almería,14,58.3,16,75.0,4,50.0,2,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aurelien tchouameni,Real Madrid,1377,90.6,729,94.4,639,92.6,113,72.6,0.9,1.4,0.1,154,13,4,2023-2024,laliga
nahuel tenaglia,Alavés,330,72.7,144,84.0,203,81.8,84,46.4,0.5,0.7,-0.5,33,6,3,2023-2024,laliga
marcandre ter stegen,Barcelona,927,89.5,183,99.5,501,97.8,344,73.0,0.1,0.1,-0.1,9,1,0,2023-2024,laliga
ramon terrats,Villarreal,375,81.2,213,89.7,179,89.4,46,45.7,1.6,1.2,0.4,28,6,2,2023-2024,laliga
kieran tierney,Real Sociedad,690,76.3,326,89.6,390,84.4,150,41.3,0.6,1.1,1.4,73,12,4,2023-2024,laliga
raul de tomas,Rayo Vallecano,207,76.1,132,83.3,75,81.3,29,72.4,1.3,0.4,0.7,14,3,0,2023-2024,laliga
pablo torre,Girona,356,83.0,218,88.5,145,86.9,40,67.5,0.9,1.5,1.1,42,17,0,2023-2024,laliga
raul torrente,Granada,605,79.2,204,91.7,381,89.2,170,44.1,0.4,0.3,-0.4,39,1,0,2023-2024,laliga
ferran torres,Barcelona,351,78.0,241,84.2,127,80.3,38,81.6,2.7,1.9,-0.7,26,22,5,2023-2024,laliga
oliver torres,Sevilla,714,80.9,439,91.6,284,82.0,108,50.0,2.2,2.5,-1.2,75,18,8,2023-2024,laliga
lucas torro,Osasuna,604,75.7,368,81.0,310,80.6,71,56.3,0.6,0.6,-0.6,56,6,0,2023-2024,laliga
bertrand traore,Villarreal,167,78.4,108,81.5,68,80.9,26,65.4,0.4,0.7,-0.4,13,12,2,2023-2024,laliga
hamari traore,Real Sociedad,1204,79.8,585,87.5,664,82.5,202,58.4,1.5,2.2,0.5,112,31,10,2023-2024,laliga
oscar trejo,Rayo Vallecano,646,82.6,455,89.9,201,84.6,56,53.6,1.3,2.1,-1.3,74,25,0,2023-2024,laliga
manu trigueros,Villarreal,141,83.9,76,89.5,62,90.3,15,73.3,0.2,0.2,-0.2,16,4,0,2023-2024,laliga
viktor tsyhankov,Girona,726,78.9,518,87.3,252,80.2,72,54.2,5.9,6.5,1.1,44,49,8,2023-2024,laliga
benat turrientes,Real Sociedad,598,84.6,320,91.3,260,91.9,86,62.8,0.5,0.6,0.5,47,3,0,2023-2024,laliga
enes unal,Getafe,24,68.6,22,72.7,6,66.7,2,50.0,0.4,0.4,0.6,1,0,0,2023-2024,laliga
myrto uzuni,Granada,234,77.7,163,86.5,91,81.3,22,59.1,2.6,3.0,-1.6,10,10,2,2023-2024,laliga
