Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
abdellah baallal,Clermont Foot,3,75.0,3,66.7,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
shavy babicka,Toulouse,77,60.6,58,70.7,45,60.0,6,83.3,0.1,0.4,-0.1,3,7,3,2023-2024,ligue1
aliou badara balde,Nice,15,50.0,17,70.6,9,22.2,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
tiemoue bakayoko,Lorient,550,86.3,282,89.0,270,88.9,50,84.0,0.5,0.3,0.5,55,2,0,2023-2024,ligue1
dilane bakwa,Strasbourg,587,68.1,345,81.7,299,71.6,153,41.8,6.3,4.6,-0.3,50,36,10,2023-2024,ligue1
carlos baleba,Lille,39,86.7,22,90.9,13,92.3,6,66.7,0.0,0.0,0.0,5,0,0,2023-2024,ligue1
leonardo balerdi,Marseille,1402,86.1,562,92.5,753,90.0,260,65.0,0.2,0.5,-0.2,115,3,0,2023-2024,ligue1
folarin balogun,Monaco,263,72.1,187,80.2,98,74.5,16,31.3,3.3,1.9,1.7,20,11,0,2023-2024,ligue1
mohamed bamba,Lorient,185,72.3,129,74.4,88,78.4,4,75.0,2.1,1.2,0.9,8,10,0,2023-2024,ligue1
mamady bangre,Toulouse,59,79.7,32,84.4,26,80.8,4,50.0,0.7,0.6,0.3,2,5,2,2023-2024,ligue1
bradley barcola,Lyon,70,77.8,60,83.3,21,85.7,4,50.0,0.3,0.4,-0.3,5,3,0,2023-2024,ligue1
bradley barcola,Paris S-G,436,77.6,339,82.9,170,79.4,23,43.5,5.2,4.2,1.8,26,19,1,2023-2024,ligue1
melvin bard,Nice,1457,81.7,805,89.3,702,86.5,192,44.8,2.8,2.3,-0.8,77,26,14,2023-2024,ligue1
steven baseya,Strasbourg,11,91.7,3,100.0,8,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
mohamed bechikh,Strasbourg,5,100.0,2,100.0,3,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
yanis begraoui,Toulouse,70,72.2,45,82.2,36,72.2,2,0.0,0.1,0.1,-0.1,8,1,0,2023-2024,ligue1
jeremie bela,Clermont Foot,70,70.0,46,80.4,38,68.4,8,50.0,0.1,0.2,-0.1,7,3,1,2023-2024,ligue1
reda belahyane,Nice,13,86.7,10,90.0,4,100.0,0,,0.0,0.0,0.0,1,1,0,2023-2024,ligue1
alaa bellaarouch,Strasbourg,352,69.8,63,100.0,196,96.4,238,40.8,0.0,0.0,0.0,11,1,0,2023-2024,ligue1
jeanricner bellegarde,Strasbourg,67,69.8,38,78.9,43,74.4,10,50.0,1.5,1.1,0.5,10,1,0,2023-2024,ligue1
jeanuel belocian,Rennes,759,88.1,273,87.5,452,91.8,94,78.7,0.4,0.3,0.6,57,3,1,2023-2024,ligue1
eliesse ben seghir,Monaco,174,80.9,104,86.5,75,84.0,18,50.0,0.5,0.6,0.5,14,6,1,2023-2024,ligue1
wissam ben yedder,Monaco,555,73.8,430,80.2,210,71.0,33,66.7,4.3,5.7,-2.3,53,34,1,2023-2024,ligue1
said benrahma,Lyon,238,68.2,145,82.8,124,66.1,44,45.5,3.6,3.7,-0.6,16,21,11,2023-2024,ligue1
nabil bentaleb,Lille,1248,85.8,584,88.9,606,89.9,199,72.4,0.9,0.8,2.1,147,9,0,2023-2024,ligue1
lucas beraldo,Paris S-G,867,89.6,354,87.3,513,94.0,72,77.8,0.2,0.2,-0.2,65,2,0,2023-2024,ligue1
dimitry bertaud,Montpellier,91,64.1,10,100.0,47,97.9,84,41.7,0.0,0.0,0.0,3,0,0,2023-2024,ligue1
marco bizot,Brest,826,75.1,95,100.0,404,100.0,595,54.6,0.1,0.1,-0.1,15,0,0,2023-2024,ligue1
ruben blanco,Marseille,43,84.3,15,100.0,17,100.0,19,57.9,0.0,0.0,0.0,2,0,0,2023-2024,ligue1
ludovic blas,Rennes,395,78.1,189,86.8,215,78.1,71,62.0,1.7,1.9,-0.7,37,18,4,2023-2024,ligue1
myron boadu,Monaco,10,66.7,10,50.0,2,100.0,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
jeremie boga,Nice,583,77.4,397,87.4,219,79.0,87,49.4,4.2,4.3,1.8,28,28,4,2023-2024,ligue1
adama bojang,Reims,17,63.0,19,73.7,2,50.0,1,100.0,0.0,0.1,0.0,0,0,0,2023-2024,ligue1
neto borges,Clermont Foot,1148,80.7,644,88.5,572,82.5,126,47.6,2.8,2.5,-1.8,62,17,10,2023-2024,ligue1
saimon bouabre,Monaco,15,88.2,11,81.8,5,100.0,1,100.0,0.0,0.0,0.0,2,0,0,2023-2024,ligue1
ayyoub bouaddi,Lille,103,89.6,51,90.2,46,95.7,14,78.6,0.0,0.0,0.0,10,1,1,2023-2024,ligue1
badredine bouanani,Nice,54,77.1,31,77.4,24,83.3,13,69.2,0.5,0.4,-0.5,1,3,3,2023-2024,ligue1
badredine bouanani,Lorient,146,81.1,72,83.3,68,86.8,28,82.1,0.9,1.0,-0.9,13,13,2,2023-2024,ligue1
mohamed bouchenna,Clermont Foot,8,100.0,3,100.0,3,100.0,1,100.0,0.2,0.0,-0.2,1,0,0,2023-2024,ligue1
hicham boudaoui,Nice,601,83.8,361,88.1,251,88.0,56,64.3,1.8,1.3,-1.8,44,19,2,2023-2024,ligue1
benjamin bourigeaud,Rennes,1197,76.4,517,82.6,677,83.8,295,56.3,6.7,6.2,-0.7,136,44,10,2023-2024,ligue1
bilal boutobba,Clermont Foot,273,69.1,191,82.2,115,70.4,55,40.0,1.7,1.5,-0.7,26,17,9,2023-2024,ligue1
hugo boutsingkham,Nantes,1,100.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
bilal brahimi,Nice,10,76.9,8,100.0,5,40.0,0,,0.1,0.0,-0.1,0,0,0,2023-2024,ligue1
bilal brahimi,Brest,72,59.0,55,70.9,43,53.5,16,43.8,0.3,0.8,-0.3,4,4,3,2023-2024,ligue1
lilian brassier,Brest,1503,83.0,400,90.5,915,91.3,464,62.3,0.6,0.9,-0.6,114,8,3,2023-2024,ligue1
maxime busi,Reims,71,74.7,32,93.8,46,76.1,11,36.4,0.2,0.1,-0.2,2,1,0,2023-2024,ligue1
marcin buka,Nice,1060,85.8,355,98.9,513,97.5,337,54.9,0.0,0.1,0.0,1,0,0,2023-2024,ligue1
remy cabella,Lille,732,80.6,455,87.7,306,81.0,71,49.3,3.3,3.6,-1.3,67,24,0,2023-2024,ligue1
duje caletacar,Lyon,1051,87.3,396,93.4,622,91.8,149,57.7,1.0,1.1,-1.0,45,2,0,2023-2024,ligue1
lamine camara,Metz,715,72.7,268,78.7,434,80.4,240,58.3,3.3,2.7,0.7,80,12,5,2023-2024,ligue1
mahdi camara,Brest,693,81.3,414,83.6,317,85.2,59,64.4,3.1,2.4,-0.1,63,18,10,2023-2024,ligue1
mohamed camara,Monaco,707,91.9,331,93.7,315,94.6,85,88.2,0.6,0.9,1.4,79,9,1,2023-2024,ligue1
axel camblan,Brest,18,81.8,4,100.0,13,76.9,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
fali cande,Metz,628,78.6,170,82.9,422,88.4,192,58.9,0.5,0.2,0.5,38,2,0,2023-2024,ligue1
gino caoki,Lorient,2,50.0,2,100.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
maxence caqueret,Lyon,1661,82.7,894,88.4,774,86.6,211,63.5,6.0,7.2,-3.0,205,62,7,2023-2024,ligue1
igor carioca,Lorient,115,71.0,77,81.8,52,73.1,18,55.6,0.3,0.5,-0.3,5,3,2,2023-2024,ligue1
antonin cartillier,Monaco,1,33.3,1,100.0,0,,2,0.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
josue casimir,Le Havre,572,73.2,363,79.1,290,77.2,75,44.0,4.3,3.0,0.7,34,19,5,2023-2024,ligue1
cristian casseres jr,Toulouse,837,81.3,424,86.3,432,87.0,128,61.7,1.7,2.0,1.3,65,5,2,2023-2024,ligue1
jeancharles castelletto,Nantes,1147,85.6,470,91.3,661,89.3,161,57.8,0.8,1.2,-0.8,85,10,3,2023-2024,ligue1
maximiliano caufriez,Clermont Foot,780,87.4,360,91.1,384,90.4,109,75.2,0.2,0.3,0.8,48,5,2,2023-2024,ligue1
ivan cavaleiro,Lille,207,73.4,154,85.1,80,71.3,26,42.3,1.2,1.7,-0.2,7,10,2,2023-2024,ligue1
fabien centonze,Nantes,37,72.5,20,75.0,21,76.2,8,62.5,0.0,0.2,0.0,1,3,3,2023-2024,ligue1
fares chaibi,Toulouse,28,70.0,14,85.7,14,71.4,8,37.5,0.2,0.2,0.8,3,2,0,2023-2024,ligue1
muhammed cham,Clermont Foot,1055,79.5,544,90.3,498,82.1,192,55.7,3.1,4.0,0.9,99,34,1,2023-2024,ligue1
brendan chardonnet,Brest,1511,82.8,441,90.9,918,92.5,421,56.5,1.6,1.3,-0.6,110,8,2,2023-2024,ligue1
jhoanner chavez,Lens,173,77.9,109,83.5,72,83.3,26,57.7,0.5,0.6,-0.5,13,6,2,2023-2024,ligue1
rayan cherki,Lyon,830,77.6,451,80.7,400,84.0,152,64.5,4.2,5.5,1.8,85,43,6,2023-2024,ligue1
lucas chevalier,Lille,914,77.1,262,99.2,434,99.3,478,45.0,0.1,0.1,-0.1,9,2,0,2023-2024,ligue1
pedro chirivella,Nantes,1494,85.7,701,93.2,692,91.2,254,57.5,1.1,2.8,-0.1,168,22,7,2023-2024,ligue1
joris chotard,Montpellier,961,81.5,425,86.1,489,85.7,195,72.8,1.9,2.5,1.1,111,15,5,2023-2024,ligue1
djaoui cisse,Rennes,5,100.0,4,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
ibrahim cissoko,Toulouse,89,76.7,57,87.7,39,69.2,10,70.0,0.4,0.7,0.6,7,9,7,2023-2024,ligue1
alexis claudemaurice,Nice,202,79.8,132,90.9,75,74.7,22,54.5,0.3,0.6,-0.3,15,6,3,2023-2024,ligue1
jonathan clauss,Marseille,1153,75.6,642,84.9,598,80.3,214,48.1,4.6,5.3,-0.6,99,50,18,2023-2024,ligue1
marcus coco,Nantes,473,73.8,265,84.5,249,79.9,86,31.4,1.0,1.1,-1.0,40,18,8,2023-2024,ligue1
maxime colin,Metz,660,71.4,381,80.6,372,76.6,122,42.6,0.4,0.6,-0.4,60,7,5,2023-2024,ligue1
eray comert,Nantes,941,88.4,320,93.1,534,94.8,178,66.3,0.2,0.4,-0.2,57,4,2,2023-2024,ligue1
alois confais,Le Havre,7,77.8,8,87.5,1,0.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
joaquin correa,Marseille,131,78.4,80,76.3,62,96.8,9,77.8,0.7,0.6,-0.7,10,11,0,2023-2024,ligue1
oscar cortes,Lens,18,69.2,19,68.4,4,75.0,1,0.0,0.7,0.1,0.3,1,1,1,2023-2024,ligue1
david costa,Lens,570,78.5,318,87.1,266,81.2,74,55.4,3.5,3.1,-1.5,51,26,7,2023-2024,ligue1
logan costa,Toulouse,1491,83.6,559,91.4,868,88.5,302,59.9,0.6,0.7,0.4,129,6,2,2023-2024,ligue1
gregoire coudert,Brest,55,68.8,7,100.0,28,100.0,45,44.4,0.0,0.0,0.0,2,0,0,2023-2024,ligue1
mamadou coulibaly,Monaco,56,80.0,42,76.2,24,87.5,2,100.0,0.1,0.1,-0.1,6,1,0,2023-2024,ligue1
tanguy coulibaly,Montpellier,137,79.7,89,91.0,54,75.9,7,42.9,0.8,0.6,-0.8,6,4,0,2023-2024,ligue1
nicolas cozza,Nantes,270,73.8,152,83.6,140,77.9,52,51.9,0.6,0.5,-0.6,27,5,1,2023-2024,ligue1
trevis dago,Lille,2,50.0,3,33.3,1,100.0,0,,0.4,0.0,0.6,0,1,1,2023-2024,ligue1
thijs dallinga,Toulouse,416,67.0,343,71.4,174,67.2,38,57.9,1.2,1.8,0.8,19,15,2,2023-2024,ligue1
kevin danso,Lens,1508,87.7,622,92.1,856,91.0,196,65.3,0.4,0.7,-0.4,122,6,0,2023-2024,ligue1
dante,Nice,2540,90.6,1213,95.4,1202,94.9,303,60.4,1.0,1.2,0.0,170,7,1,2023-2024,ligue1
raimane daou,Marseille,11,84.6,11,100.0,2,0.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,ligue1
mohamed daramy,Reims,401,76.1,276,80.4,171,81.3,29,58.6,2.4,2.9,2.6,22,30,3,2023-2024,ligue1
achraf dari,Brest,73,85.9,14,78.6,47,95.7,23,73.9,0.0,0.0,0.0,4,0,0,2023-2024,ligue1
jonathan david,Lille,537,82.0,359,85.2,219,84.9,15,80.0,3.3,2.3,0.7,53,26,1,2023-2024,ligue1
thibault de smet,Reims,837,80.0,448,88.2,427,85.2,126,49.2,0.8,0.6,-0.8,80,14,4,2023-2024,ligue1
romain del castillo,Brest,989,67.3,603,80.6,474,69.0,258,48.8,9.9,9.1,-1.9,103,72,21,2023-2024,ligue1
thomas delaine,Strasbourg,638,72.3,336,84.5,388,74.2,110,48.2,3.6,3.0,-2.6,30,23,12,2023-2024,ligue1
sacha delaye,Montpellier,38,79.2,24,87.5,15,86.7,5,20.0,0.1,0.1,-0.1,3,1,1,2023-2024,ligue1
karamoko dembele,Brest,8,80.0,3,100.0,4,100.0,3,33.3,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
ousmane dembele,Paris S-G,792,75.9,454,83.7,403,78.2,114,57.9,6.7,5.8,1.3,84,52,8,2023-2024,ligue1
jessy deminguet,Strasbourg,221,85.7,112,93.8,96,88.5,41,61.0,0.4,0.6,-0.4,31,3,0,2023-2024,ligue1
remy descamps,Nantes,128,60.4,26,100.0,35,100.0,150,44.7,0.0,0.0,0.0,5,0,0,2023-2024,ligue1
mikkel desler,Toulouse,788,83.5,489,90.0,342,84.2,53,49.1,0.7,1.1,0.3,49,5,2,2023-2024,ligue1
arthur desmas,Le Havre,611,64.7,112,100.0,261,98.9,555,41.4,0.4,0.1,-0.4,15,1,0,2023-2024,ligue1
lamine diack,Nantes,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
mamadou diakhon,Reims,38,79.2,16,81.3,25,76.0,4,75.0,0.2,0.4,-0.2,1,0,0,2023-2024,ligue1
bafode diakite,Lille,1206,92.0,545,92.3,633,94.2,92,83.7,1.4,0.7,0.6,91,1,0,2023-2024,ligue1
ibrahim diakite,Reims,57,67.1,39,71.8,28,67.9,9,66.7,0.2,0.1,-0.2,6,2,1,2023-2024,ligue1
oumar diakite,Reims,239,78.4,161,82.0,107,83.2,6,33.3,1.3,1.3,-0.3,16,8,0,2023-2024,ligue1
habib diarra,Strasbourg,735,84.1,326,84.4,394,88.8,129,77.5,1.3,1.8,-0.3,73,23,1,2023-2024,ligue1
moussa diarra,Toulouse,550,80.9,266,83.8,326,86.5,57,59.6,1.1,0.9,0.9,56,19,4,2023-2024,ligue1
krepin diatta,Monaco,602,76.5,352,83.5,315,77.8,76,53.9,1.8,2.2,0.2,46,22,5,2023-2024,ligue1
mory diaw,Clermont Foot,848,68.1,125,100.0,401,96.8,704,46.2,0.1,0.1,-0.1,35,1,0,2023-2024,ligue1
mahamadou diawara,Lyon,125,85.0,69,89.9,49,93.9,16,62.5,0.1,0.2,-0.1,8,2,0,2023-2024,ligue1
bamba dieng,Lorient,90,76.9,67,82.1,31,71.0,5,80.0,1.6,0.9,-0.6,3,2,0,2023-2024,ligue1
guillaume dietsch,Metz,15,57.7,1,100.0,5,100.0,20,45.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
sinaly diomande,Lyon,521,91.4,184,95.1,302,95.4,64,71.9,0.7,0.4,-0.7,34,2,1,2023-2024,ligue1
edan diop,Monaco,71,73.2,36,80.6,40,75.0,13,61.5,0.0,0.0,0.0,9,1,0,2023-2024,ligue1
sofiane diop,Nice,143,81.3,88,86.4,62,83.9,9,55.6,0.8,0.9,-0.8,7,7,2,2023-2024,ligue1
andy diouf,Lens,591,80.2,369,85.6,251,86.1,50,50.0,1.1,1.7,-1.1,46,14,0,2023-2024,ligue1
yehvann diouf,Reims,1020,78.4,194,98.5,543,97.4,549,53.9,0.0,0.0,0.0,9,0,0,2023-2024,ligue1
chaim el djebali,Lyon,7,77.8,3,100.0,4,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
jeremy doku,Rennes,43,87.8,29,86.2,16,93.8,2,100.0,0.2,0.6,-0.2,0,3,1,2023-2024,ligue1
gianluigi donnarumma,Paris S-G,686,88.7,178,99.4,406,98.3,185,57.8,0.0,0.0,0.0,2,0,0,2023-2024,ligue1
sirine doucoure,Lorient,71,75.5,54,81.5,22,68.2,7,57.1,1.3,0.6,1.7,4,1,0,2023-2024,ligue1
desire doue,Rennes,576,73.9,333,80.5,291,77.7,106,59.4,3.7,3.7,0.3,64,45,8,2023-2024,ligue1
guela doue,Rennes,502,75.0,240,84.2,297,77.1,100,55.0,1.1,1.4,0.9,47,13,6,2023-2024,ligue1
douglas,Nantes,904,86.9,439,90.2,431,90.5,118,69.5,1.1,1.6,-1.1,85,11,1,2023-2024,ligue1
ismael doukoure,Strasbourg,660,85.6,276,85.9,367,92.9,108,69.4,0.2,0.4,-0.2,62,5,0,2023-2024,ligue1
kamory doumbia,Brest,420,86.2,234,91.0,184,87.5,34,67.6,0.9,0.7,4.1,42,6,0,2023-2024,ligue1
jeankevin duverne,Nantes,597,80.3,302,90.4,315,83.5,94,50.0,0.2,0.3,-0.2,45,8,3,2023-2024,ligue1
aron dnnum,Toulouse,428,75.0,261,82.0,197,78.2,78,62.8,2.1,3.0,-1.1,36,23,2,2023-2024,ligue1
simon ebonog,Le Havre,17,81.0,12,83.3,7,85.7,2,50.0,0.0,0.0,0.0,2,0,0,2023-2024,ligue1
hugo ekitike,Paris S-G,7,87.5,5,100.0,0,,0,,0.0,0.0,0.0,0,1,0,2023-2024,ligue1
simon elisor,Metz,111,70.7,79,70.9,61,73.8,4,75.0,0.9,0.4,-0.9,11,2,0,2023-2024,ligue1
breel embolo,Monaco,37,80.4,21,85.7,17,76.5,4,100.0,0.1,0.2,-0.1,4,2,0,2023-2024,ligue1
emanuel emegha,Strasbourg,216,73.2,169,74.0,90,76.7,5,20.0,0.4,0.4,0.6,11,2,0,2023-2024,ligue1
maxime esteve,Montpellier,289,78.3,130,84.6,171,83.0,55,50.9,0.3,0.6,0.7,16,0,0,2023-2024,ligue1
oscar estupinan,Metz,41,67.2,31,77.4,18,61.1,5,60.0,0.0,0.1,0.0,2,1,0,2023-2024,ligue1
romain faivre,Lorient,495,82.4,308,88.3,199,83.9,50,48.0,1.7,2.0,-0.7,53,25,2,2023-2024,ligue1
ilhan fakili,Clermont Foot,18,78.3,7,71.4,9,77.8,3,66.7,0.0,0.0,0.0,4,0,0,2023-2024,ligue1
khalil fayad,Montpellier,276,80.0,161,88.2,124,79.0,40,52.5,0.5,0.5,-0.5,31,4,1,2023-2024,ligue1
ichem ferrah,Lille,1,100.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,ligue1
jordan ferri,Montpellier,1101,82.7,500,87.2,556,88.5,202,62.4,1.9,2.1,-0.9,118,26,10,2023-2024,ligue1
malick fofana,Lyon,143,79.4,87,86.2,66,81.8,13,46.2,0.5,0.5,-0.5,4,6,1,2023-2024,ligue1
youssouf fofana,Monaco,1453,81.2,796,86.7,706,85.1,180,58.9,3.4,4.7,0.6,194,43,2,2023-2024,ligue1
thomas foket,Reims,862,80.6,463,88.1,435,84.8,115,60.9,0.9,1.4,0.1,52,10,7,2023-2024,ligue1
tiago fonseca morais,Lille,11,73.3,10,80.0,3,66.7,2,50.0,0.0,0.0,0.0,1,1,0,2023-2024,ligue1
przemysaw frankowski,Lens,1008,76.4,580,86.7,525,77.3,137,51.1,3.8,5.0,-1.8,75,43,15,2023-2024,ligue1
angelo fulgini,Lens,569,72.1,335,83.0,248,76.2,133,50.4,3.2,4.0,-1.2,46,20,6,2023-2024,ligue1
kevin gameiro,Strasbourg,373,80.9,247,86.6,141,79.4,31,80.6,2.7,3.0,-0.7,28,10,1,2023-2024,ligue1
ignatius ganago,Nantes,31,58.5,23,73.9,20,55.0,2,100.0,0.6,0.5,-0.6,1,3,1,2023-2024,ligue1
ulisses garcia,Marseille,449,78.8,249,90.0,233,79.8,54,50.0,0.9,1.1,-0.9,30,7,5,2023-2024,ligue1
johan gastien,Clermont Foot,1408,82.5,607,88.5,734,87.9,302,63.2,2.4,2.7,-2.4,156,29,2,2023-2024,ligue1
yann gboho,Toulouse,211,74.0,152,81.6,86,80.2,10,60.0,1.7,1.7,0.3,24,18,1,2023-2024,ligue1
gelabert,Toulouse,275,77.2,181,79.0,120,84.2,32,65.6,1.3,1.0,0.7,21,6,1,2023-2024,ligue1
denis genreau,Toulouse,148,72.2,111,78.4,60,78.3,13,69.2,0.4,0.4,-0.4,16,3,1,2023-2024,ligue1
samuel gigot,Marseille,846,87.8,383,91.1,480,90.8,64,56.3,0.9,0.5,-0.9,31,3,2,2023-2024,ligue1
aleksandr golovin,Monaco,935,75.6,521,84.5,413,78.7,211,58.8,4.7,6.4,1.3,99,62,5,2023-2024,ligue1
angel gomes,Lille,1566,89.4,779,93.3,680,92.9,220,77.3,6.2,6.0,1.8,164,45,1,2023-2024,ligue1
maxime gonalons,Clermont Foot,666,86.3,315,87.9,309,92.6,108,69.4,0.2,0.4,-0.2,67,4,0,2023-2024,ligue1
mathieu gorgelin,Le Havre,12,63.2,4,100.0,5,100.0,10,30.0,0.0,0.0,0.0,1,0,0,2023-2024,ligue1
amine gouiri,Rennes,625,81.8,408,84.3,257,86.8,28,75.0,1.7,2.4,1.3,42,32,0,2023-2024,ligue1
jonathan gradit,Lens,1181,85.4,507,90.1,664,90.1,167,59.9,0.1,0.8,-0.1,167,10,3,2023-2024,ligue1
