Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
takumi minamino,Monaco,168,64.9,109,73.4,75,76.0,37,35.1,1.4,1.9,1.6,13,12,0,2022-2023,ligue1
terem moffi,Nice,186,80.2,134,82.8,65,89.2,5,80.0,2.9,1.1,0.1,7,7,1,2022-2023,ligue1
terem moffi,Lorient,154,74.0,117,76.1,66,81.8,5,60.0,0.5,0.7,-0.5,14,5,0,2022-2023,ligue1
mostafa mohamed,Nantes,215,61.3,183,63.4,95,68.4,24,62.5,1.7,1.1,0.3,17,5,1,2022-2023,ligue1
florent mollet,Nantes,444,78.6,225,89.3,210,84.8,90,47.8,2.8,2.2,-0.8,41,11,4,2022-2023,ligue1
marlos moreno,Troyes,3,75.0,2,100.0,1,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
lebo mothiba,Strasbourg,75,76.5,49,85.7,32,78.1,6,16.7,0.1,0.1,-0.1,5,1,0,2022-2023,ligue1
steve mounie,Brest,253,55.2,238,58.4,147,60.5,15,33.3,0.8,1.3,-0.8,26,3,0,2022-2023,ligue1
bevic moussitioko,Ajaccio,90,55.2,82,63.4,50,46.0,10,50.0,0.8,0.4,-0.8,10,2,0,2022-2023,ligue1
samuel moutoussamy,Nantes,1053,85.9,509,89.8,506,90.1,130,72.3,1.0,1.6,1.0,124,13,1,2022-2023,ligue1
francois mughe,Marseille,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
nordi mukiele,Paris S-G,585,86.8,342,93.6,253,87.0,29,65.5,2.1,1.4,0.9,17,9,2,2022-2023,ligue1
marshall munetsi,Reims,651,73.5,394,77.7,313,79.2,109,51.4,3.1,2.1,-0.1,71,11,2,2022-2023,ligue1
yvon mvogo,Lorient,466,74.9,114,100.0,211,100.0,287,47.4,0.0,0.0,0.0,5,0,0,2022-2023,ligue1
nathan ngoumou,Toulouse,25,83.3,22,81.8,6,83.3,1,100.0,0.3,0.4,-0.3,2,4,1,2022-2023,ligue1
youssouf ndayishimiye,Nice,337,90.1,139,93.5,178,92.7,47,74.5,0.1,0.4,-0.1,32,3,1,2022-2023,ligue1
papa ndiaga yade,Troyes,250,72.0,175,86.3,107,67.3,42,38.1,1.3,0.8,0.7,9,7,5,2022-2023,ligue1
neymar,Paris S-G,1011,80.1,659,86.2,359,82.7,124,57.3,8.8,7.4,2.2,135,48,2,2022-2023,ligue1
ibrahima niane,Angers,175,75.4,119,78.2,72,76.4,13,76.9,0.5,0.6,-0.5,17,4,0,2022-2023,ligue1
mbaye niang,Auxerre,188,63.3,147,68.0,96,68.8,21,57.1,0.6,0.6,-0.6,13,7,1,2022-2023,ligue1
rasmus nicolaisen,Toulouse,1484,84.2,556,86.2,870,90.8,289,65.1,0.8,0.7,1.2,81,3,0,2022-2023,ligue1
arnaud nordin,Montpellier,485,73.4,334,80.2,213,73.2,44,59.1,2.9,2.0,0.1,28,19,3,2022-2023,ligue1
riad nouri,Ajaccio,425,67.8,288,78.1,208,72.1,82,37.8,2.3,2.2,-1.3,33,14,12,2022-2023,ligue1
alexander nubel,Monaco,851,74.6,121,99.2,367,97.5,649,56.9,0.0,0.3,0.0,4,0,0,2022-2023,ligue1
gerzino nyamsi,Strasbourg,710,84.4,234,88.5,460,91.5,131,56.5,0.1,0.3,0.9,55,6,0,2022-2023,ligue1
wilson odobert,Troyes,408,75.8,281,80.4,175,76.6,37,70.3,1.8,1.4,0.2,27,13,5,2022-2023,ligue1
florent ogier,Clermont Foot,741,79.3,317,87.7,414,84.1,168,55.4,1.3,0.6,-0.3,47,3,0,2022-2023,ligue1
warmed omari,Rennes,911,92.8,223,91.0,592,96.8,147,85.0,0.4,0.6,-0.4,42,2,0,2022-2023,ligue1
jonas omlin,Montpellier,295,71.1,54,98.1,158,98.1,202,42.6,0.0,0.0,0.0,4,0,0,2022-2023,ligue1
ado onaiwu,Toulouse,252,74.8,187,77.5,100,78.0,15,66.7,1.1,1.4,-0.1,19,10,1,2022-2023,ligue1
jean onana,Lens,412,86.2,204,90.7,203,87.2,43,72.1,0.4,0.3,-0.4,38,3,1,2022-2023,ligue1
lois openda,Lens,297,67.0,203,70.4,137,75.9,35,45.7,4.0,3.7,0.0,18,17,2,2022-2023,ligue1
dango ouattara,Lorient,267,60.1,220,68.6,152,55.9,34,38.2,3.1,3.0,1.9,20,23,2,2022-2023,ligue1
zinedine ould khaled,Angers,34,94.4,21,100.0,12,100.0,1,100.0,0.0,0.0,0.0,3,1,0,2022-2023,ligue1
azzedine ounahi,Marseille,87,92.6,51,96.1,27,88.9,6,100.0,0.2,0.1,-0.2,9,0,0,2022-2023,ligue1
azzedine ounahi,Angers,542,86.0,314,91.1,210,87.6,70,71.4,1.6,1.8,-1.6,70,12,1,2022-2023,ligue1
adam ounas,Lille,403,70.8,234,81.2,218,70.2,83,57.8,2.8,2.9,-1.8,34,32,4,2022-2023,ligue1
ante palaversa,Troyes,14,82.4,5,100.0,6,83.3,5,60.0,0.1,0.0,-0.1,1,0,0,2022-2023,ligue1
nicolas pallois,Nantes,977,83.4,313,89.8,577,90.5,256,63.7,0.4,1.2,-0.4,88,8,2,2022-2023,ligue1
erik palmerbrown,Troyes,1212,84.5,533,91.7,669,89.8,185,51.4,0.4,1.3,-0.4,64,8,1,2022-2023,ligue1
lucas paqueta,Lyon,110,87.3,60,90.0,40,90.0,21,76.2,0.2,0.7,-0.2,14,3,1,2022-2023,ligue1
leandro paredes,Paris S-G,68,97.1,38,94.7,25,100.0,4,100.0,0.4,0.4,0.6,7,1,0,2022-2023,ligue1
dimitri payet,Marseille,386,74.2,210,82.4,187,78.1,89,59.6,3.5,3.4,-0.5,37,28,1,2022-2023,ligue1
theo pellenard,Auxerre,11,52.4,5,80.0,8,62.5,6,33.3,0.0,0.0,0.0,4,0,0,2022-2023,ligue1
timothee pembele,Paris S-G,71,79.8,49,89.8,24,83.3,5,40.0,0.3,0.4,0.7,2,0,0,2022-2023,ligue1
patrick pentz,Reims,141,66.8,36,94.4,61,100.0,112,39.3,0.0,0.0,0.0,3,0,0,2022-2023,ligue1
nicolas pepe,Nice,558,80.4,376,87.0,198,80.3,54,64.8,2.6,3.1,-2.6,29,19,4,2022-2023,ligue1
brayann pereira,Auxerre,56,70.9,38,84.2,32,65.6,6,50.0,0.0,0.0,0.0,1,0,0,2022-2023,ligue1
danilo pereira,Paris S-G,1950,94.3,946,96.1,899,95.6,164,82.9,0.5,0.9,-0.5,200,7,0,2022-2023,ligue1
mathias pereira lage,Brest,257,66.4,169,79.9,114,67.5,63,42.9,1.6,1.3,-0.6,25,3,2,2022-2023,ligue1
gaetan perrin,Auxerre,315,72.6,175,80.0,158,77.2,67,61.2,1.9,1.5,-0.9,39,18,4,2022-2023,ligue1
lucas perrin,Strasbourg,678,81.8,261,88.5,400,88.3,144,56.9,1.0,1.5,0.0,56,9,2,2022-2023,ligue1
ronael pierregabriel,Strasbourg,287,78.8,164,86.0,146,83.6,30,46.7,0.8,0.7,0.2,26,3,3,2022-2023,ligue1
julien ponceau,Lorient,691,82.3,407,86.5,302,86.1,59,71.2,3.0,2.0,1.0,75,12,1,2022-2023,ligue1
ukasz poreba,Lens,116,81.1,63,82.5,57,84.2,13,69.2,0.7,0.4,0.3,12,5,2,2022-2023,ligue1
jackson porozo,Troyes,512,81.4,250,86.0,284,87.7,73,47.9,0.2,0.5,-0.2,21,1,0,2022-2023,ligue1
sanjin prcic,Strasbourg,890,84.3,382,89.3,427,89.5,204,69.6,0.8,1.4,0.2,90,10,2,2022-2023,ligue1
mehdi puchherrantz,Ajaccio,22,78.6,12,91.7,12,66.7,2,100.0,0.1,0.0,-0.1,2,1,0,2022-2023,ligue1
ghjuvanni quilichini,Ajaccio,14,41.2,1,100.0,5,100.0,28,28.6,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
ionut radu,Auxerre,345,57.7,41,100.0,143,99.3,408,39.0,0.0,0.0,0.0,16,0,0,2022-2023,ligue1
simon ramet,Lille,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
adil rami,Troyes,615,84.1,211,91.9,343,89.2,154,66.9,0.6,0.2,0.4,45,2,1,2022-2023,ligue1
sergio ramos,Paris S-G,2394,94.4,860,94.8,1263,97.5,327,86.5,0.2,0.8,0.8,215,6,2,2022-2023,ligue1
aaron ramsey,Nice,915,84.1,431,92.3,444,86.0,159,62.9,1.8,2.0,-0.8,88,20,3,2022-2023,ligue1
lilian raolisoa,Angers,98,82.4,51,94.1,49,77.6,15,60.0,0.8,0.5,-0.8,4,4,1,2022-2023,ligue1
elba rashani,Clermont Foot,543,74.5,375,84.3,229,78.2,46,39.1,3.6,2.8,-0.6,34,15,5,2022-2023,ligue1
rafael ratao,Toulouse,590,73.8,423,79.9,243,75.3,58,53.4,4.1,3.8,-0.1,46,33,9,2022-2023,ligue1
rayan raveloson,Auxerre,917,81.2,421,87.2,498,83.9,162,64.2,0.9,1.3,0.1,82,15,7,2022-2023,ligue1
jeff reineadelaide,Troyes,106,82.8,56,85.7,51,86.3,13,69.2,0.4,0.1,0.6,9,3,0,2022-2023,ligue1
jeff reineadelaide,Lyon,285,86.6,164,90.9,124,88.7,25,60.0,0.9,0.7,-0.9,31,5,1,2022-2023,ligue1
alexsandro ribeiro,Lille,1148,90.3,490,94.3,618,93.0,120,68.3,0.1,0.4,-0.1,77,2,1,2022-2023,ligue1
remy riou,Lyon,179,79.6,45,95.6,105,97.1,73,43.8,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
renaud ripart,Troyes,317,67.7,234,75.2,158,68.4,28,39.3,1.9,0.7,-0.9,27,10,1,2022-2023,ligue1
joe rodon,Rennes,945,89.9,214,84.6,697,94.8,118,76.3,0.0,0.2,0.0,39,0,0,2022-2023,ligue1
valentin rongier,Marseille,1855,88.0,898,90.0,888,92.5,197,74.6,2.7,3.1,-0.7,224,34,2,2022-2023,ligue1
pablo rosario,Nice,930,88.7,412,91.5,470,91.7,124,76.6,1.8,1.0,-0.8,84,15,3,2022-2023,ligue1
anthony rouault,Toulouse,1802,87.3,677,91.7,1003,93.8,329,63.2,0.8,0.5,0.2,113,6,0,2022-2023,ligue1
kays ruiz,Auxerre,26,89.7,20,100.0,4,75.0,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
fabian ruiz pena,Paris S-G,1614,91.5,929,94.3,596,93.3,124,77.4,2.1,2.9,-0.1,151,22,1,2022-2023,ligue1
halid sabanovic,Angers,228,81.4,147,91.8,93,74.2,22,54.5,0.0,0.1,0.0,20,4,1,2022-2023,ligue1
falaye sacko,Montpellier,999,80.6,565,88.3,467,83.9,142,50.7,1.1,1.2,1.9,57,11,4,2022-2023,ligue1
wesley said,Lens,155,79.5,114,83.3,53,83.0,18,61.1,0.9,0.8,-0.9,17,13,0,2022-2023,ligue1
theo sainteluce,Montpellier,219,82.3,137,89.1,100,83.0,17,41.2,0.7,0.9,0.3,11,5,3,2022-2023,ligue1
hamza sakhi,Auxerre,756,79.8,316,88.9,351,84.3,216,65.3,3.2,3.3,-1.2,102,22,7,2022-2023,ligue1
mamadou sakho,Montpellier,397,86.5,175,89.7,227,90.3,39,53.8,0.2,0.4,-0.2,15,0,0,2022-2023,ligue1
ibrahim salah,Rennes,94,77.7,54,81.5,46,87.0,11,45.5,0.3,0.4,-0.3,6,8,3,2022-2023,ligue1
amine salama,Angers,236,73.5,171,77.8,99,72.7,11,72.7,1.5,1.9,-0.5,17,12,2,2022-2023,ligue1
yoann salmier,Troyes,1198,82.3,543,89.3,620,89.0,235,51.5,0.4,0.4,-0.4,108,1,0,2022-2023,ligue1
mama samba balde,Troyes,389,66.6,295,67.8,180,76.1,43,67.4,2.1,1.6,0.9,33,15,1,2022-2023,ligue1
brice samba,Lens,938,75.8,209,99.5,402,98.3,607,52.7,0.1,0.0,-0.1,17,1,0,2022-2023,ligue1
renato sanches,Paris S-G,608,90.9,331,90.6,254,95.7,58,82.8,1.7,1.3,-1.7,64,3,0,2022-2023,ligue1
alexis sanchez,Marseille,681,72.9,426,75.1,306,77.8,105,72.4,5.8,5.1,-2.8,65,64,5,2022-2023,ligue1
morgan sanson,Strasbourg,480,77.4,259,85.3,230,80.4,89,58.4,2.1,2.2,-0.1,67,16,3,2022-2023,ligue1
baptiste santamaria,Rennes,1119,85.0,476,86.1,583,88.3,204,79.4,0.7,1.3,-0.7,125,8,0,2022-2023,ligue1
pablo sarabia,Paris S-G,147,78.6,94,86.2,56,87.5,16,37.5,1.3,1.1,-1.3,14,7,0,2022-2023,ligue1
amin sarr,Lyon,104,73.2,83,74.7,36,69.4,7,100.0,0.4,0.3,0.6,6,4,0,2022-2023,ligue1
malang sarr,Monaco,460,89.0,131,91.6,274,94.2,95,77.9,0.0,0.2,0.0,55,1,0,2022-2023,ligue1
mamadou sarr,Lyon,8,100.0,1,100.0,6,100.0,1,100.0,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
teji savanier,Montpellier,1185,69.9,631,84.0,486,74.5,456,49.8,5.8,5.8,-1.8,172,48,11,2022-2023,ligue1
kasper schmeichel,Nice,918,77.3,162,100.0,430,97.4,589,56.4,0.4,0.0,-0.4,8,0,0,2022-2023,ligue1
alidu seidu,Clermont Foot,1152,83.8,517,90.9,612,87.7,184,59.8,0.5,0.6,-0.5,52,11,6,2022-2023,ligue1
matz sels,Strasbourg,636,65.4,125,98.4,275,97.8,566,42.2,0.3,0.0,-0.3,17,0,0,2022-2023,ligue1
marvin senaya,Strasbourg,4,80.0,2,100.0,1,100.0,2,50.0,0.0,0.0,0.0,0,1,0,2022-2023,ligue1
kaj sierhuis,Reims,33,51.6,24,62.5,24,50.0,8,62.5,0.0,0.1,0.0,2,0,0,2022-2023,ligue1
vincent sierro,Toulouse,321,78.7,145,82.8,174,86.8,67,61.2,0.8,0.6,-0.8,36,6,0,2022-2023,ligue1
caio henrique oliveira silva,Monaco,1478,75.3,792,90.0,763,79.7,312,36.5,5.2,5.4,3.8,137,34,9,2022-2023,ligue1
abdallah sima,Angers,274,73.3,182,78.0,116,72.4,17,47.1,2.2,1.3,-1.2,18,6,1,2022-2023,ligue1
moses simon,Nantes,463,63.9,296,78.4,264,65.5,104,39.4,3.5,4.0,0.5,34,31,18,2022-2023,ligue1
lassine sinayoko,Auxerre,413,74.4,298,78.9,165,75.2,43,60.5,2.6,1.8,-0.6,38,28,6,2022-2023,ligue1
ibrahima sissoko,Strasbourg,489,76.9,287,80.8,245,81.2,59,69.5,0.9,1.2,1.1,50,15,3,2022-2023,ligue1
moussa sissoko,Nantes,628,79.8,356,82.0,299,86.0,71,63.4,0.9,1.0,-0.9,80,10,6,2022-2023,ligue1
naatan skytta,Toulouse,7,63.6,6,66.7,4,50.0,0,,0.0,0.0,0.0,1,0,0,2022-2023,ligue1
islam slimani,Brest,261,71.1,192,74.5,117,74.4,21,61.9,1.1,1.5,-0.1,22,4,0,2022-2023,ligue1
eduard sobol,Strasbourg,298,76.2,179,87.2,151,71.5,43,48.8,0.8,0.7,0.2,25,10,3,2022-2023,ligue1
carlos soler,Paris S-G,544,84.9,352,88.9,188,87.8,46,58.7,1.4,1.4,0.6,40,5,1,2022-2023,ligue1
francoisjoseph sollacaro,Ajaccio,68,47.9,11,100.0,30,90.0,99,28.3,0.0,0.0,0.0,1,0,0,2022-2023,ligue1
florian sotoca,Lens,1172,76.3,655,83.8,585,76.1,187,65.2,8.1,6.1,0.9,122,56,17,2022-2023,ligue1
moussa soumano,Ajaccio,43,64.2,40,75.0,12,66.7,3,33.3,0.3,0.4,-0.3,0,1,1,2022-2023,ligue1
arnaud souquet,Montpellier,104,75.9,75,86.7,40,72.5,10,40.0,0.5,0.3,-0.5,7,1,1,2022-2023,ligue1
kevin spadanuda,Ajaccio,212,80.3,141,82.3,93,83.9,14,57.1,0.6,0.3,0.4,15,2,0,2022-2023,ligue1
djed spence,Rennes,278,88.3,154,90.3,140,90.0,11,45.5,0.1,0.2,-0.1,23,5,1,2022-2023,ligue1
stijn spierings,Toulouse,1778,85.3,875,89.3,809,90.2,298,70.5,2.1,1.7,-2.1,192,22,5,2022-2023,ligue1
calvin stengs,Nice,82,82.0,55,81.8,34,91.2,7,42.9,0.1,0.4,-0.1,11,2,0,2022-2023,ligue1
tony strata,Ajaccio,29,78.4,14,100.0,14,78.6,7,28.6,0.0,0.0,0.0,1,0,0,2022-2023,ligue1
gabriel suazo,Toulouse,687,83.0,384,89.6,324,86.7,64,59.4,0.8,0.9,0.2,49,15,2,2022-2023,ligue1
kamaldeen sulemana,Rennes,127,81.9,73,87.7,48,89.6,22,72.7,0.6,0.9,-0.6,7,5,2,2022-2023,ligue1
yuito suzuki,Strasbourg,11,84.6,7,71.4,4,100.0,1,100.0,0.0,0.0,0.0,1,1,0,2022-2023,ligue1
issiaga sylla,Montpellier,647,79.2,378,86.2,310,81.0,82,62.2,2.0,0.8,1.0,50,12,4,2022-2023,ligue1
issiaga sylla,Toulouse,645,77.0,407,83.3,307,80.1,56,55.4,0.5,1.1,-0.5,58,20,4,2022-2023,ligue1
nicolas tagliafico,Lyon,1587,84.3,906,90.1,751,85.5,122,56.6,4.2,3.8,-1.2,123,36,7,2022-2023,ligue1
waniss taibi,Angers,134,89.3,77,88.3,58,96.6,5,80.0,0.1,0.3,0.9,12,2,0,2022-2023,ligue1
flavien tait,Rennes,933,85.8,467,87.8,416,90.1,139,79.9,2.2,2.5,-0.2,119,29,1,2022-2023,ligue1
montassar talbi,Lorient,1753,89.0,653,94.0,1030,94.2,218,51.8,0.5,0.6,1.5,40,2,1,2022-2023,ligue1
thibault tamas,Montpellier,5,71.4,2,100.0,4,50.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
florian tardieu,Troyes,655,86.8,325,92.9,267,90.6,127,66.1,1.0,1.2,-1.0,68,8,2,2022-2023,ligue1
nuno tavares,Marseille,1058,77.4,710,87.7,460,74.6,113,54.0,2.6,3.9,-2.6,70,47,14,2022-2023,ligue1
enzo tchato,Montpellier,414,74.3,276,82.6,193,76.7,53,35.8,1.1,0.7,-0.1,26,6,5,2022-2023,ligue1
martin terrier,Rennes,447,74.1,302,76.2,187,78.1,52,73.1,3.4,2.2,0.6,39,15,3,2022-2023,ligue1
tete,Lyon,378,75.8,234,86.8,180,76.7,49,36.7,1.3,2.3,0.7,25,18,3,2022-2023,ligue1
arthur theate,Rennes,2296,89.4,684,92.3,1449,93.9,366,72.7,0.6,0.8,-0.6,216,4,0,2022-2023,ligue1
sada thioub,Angers,427,80.1,263,87.5,188,81.4,43,55.8,1.9,1.9,0.1,46,19,8,2022-2023,ligue1
adrien thomasson,Strasbourg,429,81.9,251,85.3,191,84.3,41,70.7,1.9,1.9,0.1,25,13,2,2022-2023,ligue1
adrien thomasson,Lens,440,78.7,267,83.5,193,86.0,48,58.3,2.8,1.6,2.2,44,15,3,2022-2023,ligue1
khephren thuram,Nice,1155,85.1,622,89.7,543,89.1,111,66.7,5.1,4.1,-1.1,107,24,2,2022-2023,ligue1
alexis tibidi,Troyes,19,82.6,12,83.3,7,85.7,2,50.0,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
jeanclair todibo,Nice,1931,88.5,646,95.0,1198,94.7,289,55.7,0.2,0.6,-0.2,137,6,1,2022-2023,ligue1
karl toko ekambi,Rennes,208,72.2,146,79.5,107,72.0,8,62.5,1.4,0.9,0.6,10,8,2,2022-2023,ligue1
karl toko ekambi,Lyon,493,79.9,313,83.1,213,85.0,48,75.0,3.0,3.1,-1.0,29,15,2,2022-2023,ligue1
corentin tolisso,Lyon,1710,87.7,814,91.0,775,90.5,268,80.2,4.4,5.3,-2.4,208,38,9,2022-2023,ligue1
birama toure,Auxerre,1236,80.4,545,85.5,597,86.4,291,68.4,0.2,0.9,-0.2,121,11,0,2022-2023,ligue1
mohamed toure,Reims,3,50.0,4,50.0,1,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
souleymane toure,Marseille,32,84.2,13,76.9,23,91.3,2,50.0,0.0,0.0,0.0,3,0,0,2022-2023,ligue1
souleymane toure,Auxerre,681,87.1,261,85.4,381,94.2,106,71.7,0.4,0.4,-0.4,41,4,0,2022-2023,ligue1
yoann touzghar,Ajaccio,80,71.4,74,79.7,20,65.0,3,66.7,0.0,0.1,0.0,5,0,0,2022-2023,ligue1
charles traore,Nantes,181,75.7,81,84.0,107,78.5,38,55.3,0.5,0.4,-0.5,18,4,2,2022-2023,ligue1
hamari traore,Rennes,1541,84.4,709,89.3,868,87.4,194,63.9,2.6,3.6,1.4,132,34,13,2022-2023,ligue1
theo trinker,Nice,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
adrien truffert,Rennes,1106,79.3,621,87.6,625,77.9,87,59.8,1.5,1.6,4.5,71,17,10,2022-2023,ligue1
theocharis tsingaras,Toulouse,4,80.0,2,100.0,2,100.0,0,,0.1,0.0,-0.1,0,0,0,2022-2023,ligue1
ike ugbo,Troyes,96,70.1,76,75.0,38,78.9,3,0.0,0.5,0.3,0.5,6,0,0,2022-2023,ligue1
lesley ugochukwu,Rennes,566,87.3,249,85.5,297,92.9,77,83.1,0.8,0.6,0.2,43,3,0,2022-2023,ligue1
cengiz under,Marseille,778,69.8,484,83.7,366,69.7,182,48.9,7.9,7.4,-3.9,71,50,18,2022-2023,ligue1
jere uronen,Brest,125,79.6,62,85.5,61,90.2,22,50.0,0.2,0.7,0.8,12,6,5,2022-2023,ligue1
yan valery,Angers,950,73.5,503,82.3,511,79.6,211,46.4,1.9,1.6,-1.9,69,17,14,2022-2023,ligue1
vanderson,Monaco,1039,75.2,590,83.4,516,78.5,192,53.6,3.5,3.1,0.5,85,31,14,2022-2023,ligue1
jordan veretout,Marseille,1834,85.4,757,89.3,958,89.6,339,71.7,3.8,3.8,-0.8,274,25,7,2022-2023,ligue1
marco verratti,Paris S-G,2383,92.6,1333,94.9,896,94.6,195,78.5,2.5,4.9,-2.5,222,55,3,2022-2023,ligue1
joao victor,Nantes,347,79.6,160,83.1,198,84.8,64,60.9,0.6,0.4,0.4,19,5,3,2022-2023,ligue1
clement vidal,Ajaccio,604,76.9,207,79.2,376,84.6,177,61.6,0.2,0.6,-0.2,52,2,1,2022-2023,ligue1
alan virginius,Lille,58,77.3,38,81.6,23,95.7,2,50.0,0.0,0.2,0.0,6,3,0,2022-2023,ligue1
mattia viti,Nice,303,84.2,155,90.3,144,92.4,43,51.2,0.0,0.0,0.0,14,0,0,2022-2023,ligue1
vitinha,Marseille,77,70.6,61,75.4,26,80.8,4,75.0,0.2,0.2,-0.2,7,2,0,2022-2023,ligue1
vitinha,Paris S-G,1786,91.8,1018,94.3,657,93.3,113,84.1,3.0,3.4,0.0,170,24,1,2022-2023,ligue1
kevin volland,Monaco,112,56.0,102,63.7,50,60.0,20,50.0,1.6,1.3,0.4,14,8,0,2022-2023,ligue1
elye wahi,Montpellier,299,68.0,233,71.2,103,68.9,14,57.1,3.6,2.0,1.4,17,6,0,2022-2023,ligue1
timothy weah,Lille,824,82.2,466,88.4,378,86.8,93,57.0,1.6,2.2,0.4,53,25,10,2022-2023,ligue1
mateusz wieteska,Clermont Foot,1344,82.4,587,88.2,756,88.6,239,53.6,0.3,0.6,0.7,80,5,0,2022-2023,ligue1
christopher wooh,Rennes,569,92.1,130,91.5,398,96.0,85,76.5,0.2,0.1,-0.2,24,0,0,2022-2023,ligue1
christopher wooh,Lens,2,100.0,1,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,ligue1
xeka,Rennes,279,89.4,124,93.5,130,90.8,40,87.5,0.0,0.2,0.0,32,2,0,2022-2023,ligue1
yusuf yazc,Lille,73,76.0,47,87.2,31,74.2,15,53.3,0.6,0.2,0.4,9,6,1,2022-2023,ligue1
darlin yongwa,Lorient,264,79.8,198,88.4,95,81.1,16,37.5,1.7,0.7,-0.7,11,16,3,2022-2023,ligue1
leny yoro,Lille,514,91.0,186,95.2,287,94.4,79,69.6,0.0,0.1,0.0,11,0,0,2022-2023,ligue1
mohamed youssouf,Ajaccio,932,72.9,582,83.7,457,74.6,167,44.9,1.4,1.4,-1.4,83,24,17,2022-2023,ligue1
warren zaireemery,Paris S-G,571,91.5,367,92.6,196,96.9,16,68.8,0.4,0.6,-0.4,37,5,0,2022-2023,ligue1
oliver zanden,Toulouse,47,66.2,31,71.0,31,64.5,6,50.0,0.1,0.1,-0.1,6,2,1,2022-2023,ligue1
akim zedadka,Auxerre,543,76.8,326,83.7,283,78.4,58,48.3,1.3,1.3,-1.3,35,15,9,2022-2023,ligue1
akim zedadka,Lille,185,83.3,89,88.8,97,87.6,21,47.6,0.5,0.8,-0.5,8,7,1,2022-2023,ligue1
mehdi zeffane,Clermont Foot,201,73.6,114,81.6,108,75.0,37,56.8,0.7,0.6,0.3,14,7,3,2022-2023,ligue1
arber zeneli,Reims,302,70.2,219,82.2,130,69.2,49,38.8,3.1,2.3,-1.1,24,19,1,2022-2023,ligue1
nathan zeze,Nantes,18,69.2,5,80.0,17,70.6,2,50.0,0.0,0.0,0.0,1,0,0,2022-2023,ligue1
edon zhegrova,Lille,464,76.8,315,85.1,188,78.2,61,54.1,4.6,5.3,-0.6,23,33,8,2022-2023,ligue1
tanguy zoukrou,Troyes,191,86.4,88,89.8,98,92.9,22,50.0,0.1,0.1,-0.1,7,0,0,2022-2023,ligue1
