Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
james abankwah,Udinese,36,78.3,15,86.7,21,85.7,8,37.5,0.0,0.0,0.0,2,0,0,2024-2025,serie-a
saud abdulhamid,Roma,118,86.8,69,94.2,55,89.1,6,33.3,0.2,0.2,0.8,4,4,2,2024-2025,serie-a
oliver abildgaard,Como,1,100.0,0,,1,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
tammy abraham,Roma,1,33.3,1,0.0,1,0.0,1,100.0,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
tammy abraham,Milan,152,68.8,124,75.8,74,62.2,6,50.0,2.2,1.3,1.8,13,10,0,2024-2025,serie-a
federico accornero,Genoa,4,66.7,3,66.7,2,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
francesco acerbi,Inter,1200,92.5,434,93.5,727,95.9,106,78.3,0.6,1.4,0.4,59,8,5,2024-2025,serie-a
che adams,Torino,414,74.3,283,78.1,168,79.8,53,69.8,2.0,2.9,1.0,32,7,0,2024-2025,serie-a
yacine adli,Fiorentina,718,80.7,332,90.1,331,87.9,193,60.1,2.4,2.2,3.6,84,16,4,2024-2025,serie-a
vasilije adzic,Juventus,15,75.0,10,80.0,6,83.3,2,100.0,0.0,0.0,0.0,1,1,0,2024-2025,serie-a
michel aebischer,Bologna,366,87.4,179,92.2,169,90.5,53,77.4,0.4,0.6,-0.4,41,5,2,2024-2025,serie-a
honest ahanor,Genoa,51,67.1,32,75.0,34,70.6,7,42.9,0.1,0.1,-0.1,0,0,0,2024-2025,serie-a
junior ajayi,Hellas Verona,4,100.0,1,100.0,3,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
jeandaniel akpaakpro,Monza,275,79.5,172,90.7,117,82.1,19,68.4,0.2,0.2,-0.2,19,2,1,2024-2025,serie-a
david akpan ankeye,Genoa,6,85.7,4,75.0,1,100.0,0,,0.0,0.0,0.0,0,1,0,2024-2025,serie-a
faride alidou,Hellas Verona,16,80.0,7,100.0,6,66.7,2,50.0,0.0,0.0,0.0,0,1,1,2024-2025,serie-a
dele alli,Como,3,100.0,2,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
pontus almqvist,Parma,215,72.4,184,81.5,65,70.8,12,58.3,1.3,0.9,-0.3,4,4,1,2024-2025,serie-a
giorgio altare,Venezia,283,72.8,129,81.4,198,79.8,49,32.7,0.1,0.2,-0.1,15,2,1,2024-2025,serie-a
sofyan amrabat,Fiorentina,112,84.2,50,92.0,59,84.7,20,65.0,0.1,0.1,-0.1,10,0,0,2024-2025,serie-a
angelino,Roma,1544,78.4,729,88.8,868,82.4,312,51.9,3.7,4.0,-2.7,135,58,22,2024-2025,serie-a
lorenzo anghele,Juventus,4,100.0,2,100.0,1,100.0,1,100.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
faustino anjorin,Empoli,355,80.5,188,85.6,176,89.8,54,51.9,1.7,1.1,1.3,44,13,1,2024-2025,serie-a
marko arnautovic,Inter,113,71.5,89,80.9,45,73.3,4,50.0,1.2,0.9,0.8,6,8,0,2024-2025,serie-a
kristjan asllani,Inter,868,89.2,352,96.0,441,93.4,156,67.9,1.9,1.9,0.1,74,18,8,2024-2025,serie-a
arthur atta,Udinese,509,80.4,313,86.6,208,88.5,54,55.6,1.4,1.4,-0.4,42,8,2,2024-2025,serie-a
emil audero,Como,209,82.6,51,100.0,120,98.3,82,48.8,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
tommaso augello,Cagliari,1179,71.9,650,88.2,650,75.4,254,42.5,4.6,4.8,2.4,79,38,26,2024-2025,serie-a
carlos augusto,Inter,1083,88.3,590,92.9,496,92.1,97,63.9,1.6,1.5,0.4,61,12,3,2024-2025,serie-a
yann aurel bisseck,Inter,1179,91.8,509,95.3,659,94.4,71,67.6,0.9,1.2,1.1,77,7,1,2024-2025,serie-a
paulo azzi,Cagliari,126,70.0,74,78.4,69,76.8,29,41.4,0.9,0.7,-0.9,7,6,4,2024-2025,serie-a
oussama el azzouzi,Bologna,17,94.4,6,100.0,10,100.0,1,100.0,0.0,0.0,0.0,2,0,0,2024-2025,serie-a
jacopo bacci,Empoli,6,54.5,4,100.0,3,33.3,2,50.0,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
milan badelj,Genoa,681,81.5,355,85.9,331,90.3,112,53.6,1.1,0.9,-1.1,73,10,0,2024-2025,serie-a
mitchel bakker,Atalanta,7,77.8,3,66.7,5,100.0,1,0.0,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
tommaso baldanzi,Roma,305,84.0,214,91.1,113,84.1,8,37.5,1.0,0.8,0.0,22,6,0,2024-2025,serie-a
keita balde,Monza,199,89.2,111,93.7,87,89.7,11,72.7,0.2,0.4,-0.2,19,8,3,2024-2025,serie-a
botond balogh,Parma,861,89.3,247,91.5,581,94.5,107,71.0,0.1,0.3,0.9,24,0,0,2024-2025,serie-a
mario balotelli,Genoa,4,26.7,5,20.0,5,40.0,3,33.3,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
lameck banda,Lecce,125,77.2,85,89.4,53,73.6,17,41.2,1.1,0.8,-0.1,3,8,6,2024-2025,serie-a
daniel bandeira,Hellas Verona,194,82.6,120,87.5,74,89.2,27,51.9,0.1,0.1,-0.1,18,1,0,2024-2025,serie-a
mattia bani,Genoa,768,87.4,225,91.1,503,93.2,136,64.7,0.2,0.2,-0.2,18,2,1,2024-2025,serie-a
antonin barak,Fiorentina,17,85.0,10,80.0,9,88.9,0,,0.3,0.1,-0.3,1,1,0,2024-2025,serie-a
federico barba,Como,258,88.4,143,92.3,117,90.6,26,57.7,0.0,0.0,0.0,18,2,0,2024-2025,serie-a
nicolo barella,Inter,1484,82.1,758,88.8,735,86.4,234,64.1,4.5,5.1,1.5,172,54,12,2024-2025,serie-a
davide bartesaghi,Milan,65,85.5,43,93.0,25,80.0,5,60.0,0.1,0.2,-0.1,1,3,3,2024-2025,serie-a
federico baschirotto,Lecce,1409,86.2,483,91.7,824,92.5,304,64.5,0.2,0.5,-0.2,51,5,0,2024-2025,serie-a
daniele baselli,Como,24,88.9,8,87.5,17,94.1,2,50.0,0.0,0.0,0.0,2,0,0,2024-2025,serie-a
alessandro bastoni,Inter,1966,88.4,872,95.4,951,92.7,338,66.9,2.3,2.8,2.7,128,49,24,2024-2025,serie-a
reda belahyane,Hellas Verona,587,83.7,357,89.9,242,88.8,66,47.0,1.0,0.6,1.0,71,10,0,2024-2025,serie-a
reda belahyane,Lazio,85,90.4,54,90.7,29,100.0,7,71.4,0.0,0.0,0.0,9,0,0,2024-2025,serie-a
raoul bellanova,Torino,31,72.1,17,88.2,18,72.2,6,50.0,0.1,0.0,-0.1,1,0,0,2024-2025,serie-a
raoul bellanova,Atalanta,977,77.3,553,90.1,503,78.7,136,47.8,4.7,5.1,4.3,45,28,22,2024-2025,serie-a
andrea belotti,Como,90,75.0,71,83.1,25,68.0,6,66.7,0.4,0.1,-0.4,5,1,0,2024-2025,serie-a
lucas beltran,Fiorentina,459,77.7,294,83.3,197,81.7,44,59.1,3.0,1.9,1.0,38,17,3,2024-2025,serie-a
adrian benedyczak,Parma,35,67.3,27,66.7,15,66.7,6,66.7,0.1,0.0,-0.1,2,0,0,2024-2025,serie-a
ismael bennacer,Milan,197,89.1,90,93.3,92,94.6,33,66.7,0.1,0.3,-0.1,22,4,1,2024-2025,serie-a
medon berisha,Lecce,312,78.0,126,89.7,163,82.2,100,62.0,0.6,0.8,0.4,46,6,1,2024-2025,serie-a
adrian bernabe,Parma,823,83.6,364,90.9,410,88.3,171,66.1,1.1,1.5,-0.1,103,17,4,2024-2025,serie-a
antoine bernede,Hellas Verona,178,73.6,102,83.3,87,79.3,33,51.5,0.5,0.4,-0.5,25,6,1,2024-2025,serie-a
sam beukema,Bologna,1826,86.4,597,89.3,1160,94.1,315,59.7,0.9,1.0,0.1,169,11,3,2024-2025,serie-a
alessandro bianco,Monza,1314,86.2,483,88.2,749,93.1,224,72.3,1.2,1.3,-1.2,139,16,3,2024-2025,serie-a
alessandro bianco,Fiorentina,9,75.0,5,60.0,5,100.0,1,100.0,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
jaka bijol,Udinese,1432,83.6,427,86.9,910,92.5,339,61.4,0.6,0.7,-0.6,109,8,2,2024-2025,serie-a
philip billing,Napoli,79,78.2,51,80.4,32,78.1,7,100.0,0.1,0.2,-0.1,6,1,0,2024-2025,serie-a
cristiano biraghi,Torino,513,71.5,268,88.4,265,77.4,142,43.0,2.7,2.2,-2.7,45,19,12,2024-2025,serie-a
cristiano biraghi,Fiorentina,259,83.8,115,93.0,132,92.4,51,51.0,0.3,0.5,-0.3,16,3,2,2024-2025,serie-a
samuele birindelli,Monza,470,75.7,282,87.2,239,76.2,68,54.4,1.4,1.1,-1.4,24,21,11,2024-2025,serie-a
bjarki bjarkason,Venezia,78,87.6,49,91.8,26,92.3,5,80.0,0.1,0.2,-0.1,5,4,4,2024-2025,serie-a
emil bohinen,Genoa,69,80.2,38,78.9,35,94.3,5,80.0,0.1,0.0,-0.1,1,0,0,2024-2025,serie-a
warren bondo,Monza,547,88.9,289,92.4,256,93.8,43,65.1,0.3,0.5,-0.3,35,7,2,2024-2025,serie-a
warren bondo,Milan,77,91.7,40,92.5,39,92.3,3,100.0,0.1,0.1,-0.1,9,1,1,2024-2025,serie-a
kevin bonifazi,Lecce,37,88.1,18,100.0,19,89.5,5,40.0,0.0,0.0,0.0,2,0,0,2024-2025,serie-a
angeyoan bonny,Parma,431,75.2,278,80.6,171,81.3,41,70.7,2.9,2.2,1.1,31,15,2,2024-2025,serie-a
edoardo bove,Fiorentina,282,82.0,159,87.4,125,89.6,32,75.0,1.5,0.8,0.5,18,4,0,2024-2025,serie-a
domagoj bradaric,Hellas Verona,565,72.4,322,87.3,286,76.6,121,43.8,2.2,2.1,-2.2,28,16,10,2024-2025,serie-a
matthias braunoder,Como,128,87.7,64,93.8,61,90.2,16,62.5,0.0,0.0,0.0,13,0,0,2024-2025,serie-a
iker bravo,Udinese,159,81.1,98,88.8,56,82.1,20,55.0,0.4,0.4,0.6,10,6,0,2024-2025,serie-a
gleison bremer,Juventus,468,92.9,149,95.3,295,94.6,57,80.7,0.0,0.1,0.0,26,0,0,2024-2025,serie-a
brenner,Udinese,87,76.3,47,91.5,38,81.6,21,57.1,0.5,0.1,1.5,5,1,1,2024-2025,serie-a
marco brescianini,Atalanta,334,79.5,235,88.5,137,81.0,22,36.4,1.0,0.7,1.0,27,9,2,2024-2025,serie-a
arvid brorsson,Monza,224,90.7,81,91.4,142,95.1,20,60.0,0.0,0.0,0.0,5,0,0,2024-2025,serie-a
tajon buchanan,Inter,40,83.3,28,96.4,16,81.3,2,0.0,0.1,0.1,-0.1,2,0,0,2024-2025,serie-a
alessandro buongiorno,Napoli,1161,90.8,487,93.2,662,95.8,104,59.6,0.6,0.6,-0.6,67,3,0,2024-2025,serie-a
rarescatalin burnete,Lecce,7,63.6,9,77.8,1,0.0,1,0.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
gianluca busio,Venezia,696,75.9,438,84.5,324,80.6,73,60.3,1.6,1.8,-1.6,46,25,4,2024-2025,serie-a
jean butez,Como,588,78.2,115,99.1,307,99.0,327,51.7,0.0,0.0,0.0,20,1,0,2024-2025,serie-a
liberato cacace,Empoli,619,67.9,343,83.4,321,73.8,166,41.0,1.7,1.5,2.3,54,18,6,2024-2025,serie-a
alessio cacciamani,Torino,12,80.0,4,100.0,8,87.5,0,,0.0,0.0,0.0,0,1,0,2024-2025,serie-a
davide calabria,Bologna,354,82.5,176,91.5,169,89.3,61,57.4,1.3,0.5,-0.3,26,11,6,2024-2025,serie-a
davide calabria,Milan,193,86.5,97,92.8,95,90.5,19,57.9,0.2,0.2,-0.2,23,2,2,2024-2025,serie-a
luca caldirola,Monza,556,90.4,204,96.1,326,93.3,74,66.2,0.1,0.2,-0.1,25,1,0,2024-2025,serie-a
hakan calhanoglu,Inter,1464,86.6,641,92.4,727,91.1,269,67.7,5.6,5.6,0.4,144,28,11,2024-2025,serie-a
drissa camara,Parma,133,73.1,89,82.0,59,84.7,16,37.5,0.8,0.5,-0.8,15,5,0,2024-2025,serie-a
francesco camarda,Milan,37,84.1,32,87.5,10,80.0,1,0.0,0.5,0.2,-0.5,1,0,0,2024-2025,serie-a
nicolo cambiaghi,Bologna,177,72.2,120,86.7,88,70.5,14,42.9,1.9,2.2,1.1,9,11,6,2024-2025,serie-a
andrea cambiaso,Juventus,1476,88.5,779,94.0,657,91.0,150,74.7,2.6,2.1,0.4,82,31,9,2024-2025,serie-a
thomas campaniello,Empoli,9,64.3,6,50.0,4,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
matteo cancellieri,Parma,211,67.4,165,75.2,88,75.0,28,32.1,0.7,0.7,-0.7,16,7,5,2024-2025,serie-a
fali cande,Venezia,761,81.0,377,95.0,386,85.2,148,44.6,0.6,0.2,0.4,59,3,1,2024-2025,serie-a
antonio candela,Venezia,299,74.2,183,86.3,162,74.1,35,42.9,0.8,0.5,0.2,26,6,6,2024-2025,serie-a
gianluca caprari,Monza,579,79.1,318,93.1,257,80.5,94,52.1,2.4,2.1,-0.4,39,21,2,2024-2025,serie-a
elia caprile,Cagliari,482,68.3,51,98.0,242,97.9,410,47.1,0.0,0.0,0.0,6,0,0,2024-2025,serie-a
elia caprile,Napoli,81,82.7,12,100.0,45,100.0,40,60.0,0.0,0.0,0.0,2,0,0,2024-2025,serie-a
francesco caputo,Empoli,2,100.0,1,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
maxence caqueret,Como,472,83.1,282,88.7,200,86.0,46,71.7,1.5,1.1,1.5,67,17,1,2024-2025,serie-a
andrea carboni,Monza,989,85.5,496,93.3,492,89.0,118,59.3,0.3,0.2,0.7,51,3,3,2024-2025,serie-a
franco carboni,Venezia,61,66.3,42,88.1,32,59.4,16,25.0,0.1,0.2,-0.1,3,3,2,2024-2025,serie-a
marco carnesecchi,Atalanta,811,75.0,107,99.1,468,99.6,503,47.3,0.2,0.0,-0.2,9,0,0,2024-2025,serie-a
cesare casadei,Torino,323,79.6,190,78.9,161,84.5,36,72.2,0.4,0.4,0.6,35,6,1,2024-2025,serie-a
nicolo casale,Bologna,448,87.5,158,88.0,289,92.7,49,79.6,0.5,0.5,0.5,22,2,0,2024-2025,serie-a
nicolo casale,Lazio,100,90.9,30,90.0,62,95.2,17,76.5,0.0,0.0,0.0,12,0,0,2024-2025,serie-a
federico cassa,Atalanta,5,83.3,5,100.0,1,0.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
valentin castellanos,Lazio,366,67.7,278,75.9,172,69.2,28,57.1,3.6,2.6,-0.6,48,14,2,2024-2025,serie-a
santiago castro,Bologna,354,76.8,179,81.0,176,84.7,54,74.1,2.9,1.5,1.1,23,8,0,2024-2025,serie-a
gaetano castrovilli,Monza,188,79.0,112,90.2,83,85.5,22,45.5,0.4,0.6,-0.4,12,5,0,2024-2025,serie-a
gaetano castrovilli,Lazio,66,84.6,45,82.2,26,96.2,4,100.0,0.7,0.0,-0.7,7,0,0,2024-2025,serie-a
danilo cataldi,Fiorentina,845,84.5,440,90.9,386,91.2,131,53.4,0.8,0.8,-0.8,83,10,3,2024-2025,serie-a
zeki celik,Roma,1121,82.2,569,90.0,599,85.0,132,55.3,1.6,1.0,0.4,110,15,9,2024-2025,serie-a
alberto cerri,Como,15,65.2,16,62.5,4,50.0,1,100.0,0.0,0.1,0.0,0,0,0,2024-2025,serie-a
gabriel charpentier,Parma,33,60.0,26,69.2,18,61.1,3,100.0,0.9,0.3,1.1,3,2,0,2024-2025,serie-a
walid cheddira,Napoli,2,66.7,2,50.0,1,100.0,0,,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
leandro chichizola,Parma,36,72.0,6,100.0,23,100.0,20,35.0,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
samuel chukwueze,Milan,320,75.8,172,87.8,175,78.3,57,52.6,3.0,2.4,-1.0,18,21,5,2024-2025,serie-a
aaron ciammaglichella,Torino,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
giuseppe ciocci,Cagliari,1,100.0,1,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
alessandro circati,Parma,197,86.0,74,86.5,120,91.7,27,66.7,0.0,0.0,0.0,6,0,0,2024-2025,serie-a
alphadjo cisse,Hellas Verona,6,75.0,6,66.7,2,100.0,0,,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
patrick ciurria,Monza,313,72.3,178,86.5,157,75.8,67,46.3,2.3,1.6,-1.3,19,8,5,2024-2025,serie-a
saul coco,Torino,1350,88.3,533,92.5,798,93.0,165,61.2,0.0,0.2,0.0,74,2,1,2024-2025,serie-a
lorenzo colombo,Empoli,343,67.5,241,76.8,148,68.9,50,56.0,2.9,0.9,-0.9,25,12,2,2024-2025,serie-a
andrea colpani,Fiorentina,376,80.7,230,93.0,159,79.9,54,48.1,1.3,1.3,-0.3,19,15,1,2024-2025,serie-a
florinel coman,Cagliari,67,81.7,50,86.0,22,90.9,5,20.0,0.0,0.1,0.0,4,2,0,2024-2025,serie-a
pietro comuzzo,Fiorentina,1085,85.7,331,88.2,701,91.9,203,69.0,0.6,0.2,-0.6,69,4,0,2024-2025,serie-a
francisco conceicao,Juventus,427,78.3,262,84.0,190,87.9,56,53.6,4.3,4.4,-1.3,16,20,10,2024-2025,serie-a
diego coppola,Hellas Verona,920,81.1,293,82.9,644,92.4,161,47.2,0.1,0.2,-0.1,32,0,0,2024-2025,serie-a
maxwel cornet,Genoa,49,69.0,40,82.5,18,72.2,5,60.0,0.6,0.7,0.4,2,3,2,2024-2025,serie-a
joaquin correa,Inter,310,85.9,184,88.6,127,92.9,24,87.5,2.0,0.9,0.0,24,12,1,2024-2025,serie-a
alberto costa,Juventus,176,83.0,121,91.7,64,84.4,11,36.4,0.2,0.1,0.8,7,1,0,2024-2025,serie-a
lassana coulibaly,Lecce,775,81.2,382,87.7,393,85.0,116,71.6,0.9,0.6,-0.9,68,7,0,2024-2025,serie-a
woyo coulibaly,Parma,514,86.7,295,92.9,239,86.2,38,60.5,0.9,0.8,0.1,44,4,0,2024-2025,serie-a
bryan cristante,Roma,1067,82.3,534,86.5,552,89.7,152,61.2,1.4,1.3,0.6,143,17,0,2024-2025,serie-a
domen crnigoj,Venezia,25,51.0,21,61.9,12,75.0,8,12.5,0.0,0.0,0.0,1,1,0,2024-2025,serie-a
juan cuadrado,Atalanta,476,79.2,282,87.9,211,80.6,86,60.5,2.0,1.9,0.0,34,24,2,2024-2025,serie-a
patrick cutrone,Como,336,70.3,260,79.6,128,74.2,20,40.0,2.1,2.1,1.9,16,10,2,2024-2025,serie-a
wylan cyprien,Parma,14,66.7,9,100.0,5,40.0,5,60.0,0.0,0.2,0.0,2,0,0,2024-2025,serie-a
danilo dambrosio,Monza,566,86.8,269,94.8,301,90.7,64,53.1,0.4,0.3,0.6,26,6,2,2024-2025,serie-a
lucas da cunha,Como,1439,84.5,789,91.5,600,89.0,211,57.8,3.8,4.7,-1.8,140,29,9,2024-2025,serie-a
samuel dahl,Roma,24,85.7,23,95.7,4,50.0,1,0.0,0.0,0.0,0.0,2,1,0,2024-2025,serie-a
thijs dallinga,Bologna,210,71.7,157,77.1,87,71.3,14,78.6,0.6,0.7,1.4,14,4,0,2024-2025,serie-a
maat daniel caprini,Fiorentina,5,83.3,4,100.0,2,50.0,0,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
flavius daniliuc,Hellas Verona,375,83.5,209,91.9,181,87.3,42,47.6,0.1,0.1,-0.1,28,3,1,2024-2025,serie-a
danilo,Juventus,519,90.6,197,94.4,287,94.4,80,73.8,0.4,0.6,0.6,51,2,0,2024-2025,serie-a
matteo darmian,Inter,844,83.8,403,90.8,456,88.2,105,59.0,1.5,1.3,0.5,39,15,7,2024-2025,serie-a
juan david cabal,Juventus,307,87.7,159,93.7,153,90.8,27,63.0,0.0,0.3,0.0,20,3,2,2024-2025,serie-a
keinan davis,Udinese,208,75.6,140,79.3,87,80.5,18,83.3,2.1,0.7,-1.1,13,8,0,2024-2025,serie-a
pawe dawidowicz,Hellas Verona,653,81.9,287,90.9,377,86.2,103,51.5,0.0,0.2,0.0,52,1,0,2024-2025,serie-a
charles de ketelaere,Atalanta,754,75.8,514,84.8,326,76.4,77,59.7,6.0,4.8,1.0,81,53,9,2024-2025,serie-a
mattia de sciglio,Empoli,233,77.9,97,88.7,145,80.0,47,59.6,0.2,0.2,-0.2,12,4,2,2024-2025,serie-a
lorenzo de silvestri,Bologna,446,79.1,223,88.8,252,81.3,66,57.6,0.3,0.4,-0.3,40,6,5,2024-2025,serie-a
koni de winter,Genoa,1116,86.6,439,89.7,671,92.3,127,62.2,0.2,0.2,-0.2,42,3,2,2024-2025,serie-a
alessandro deiola,Cagliari,384,73.4,214,82.7,205,78.0,58,58.6,0.6,0.7,0.4,45,8,1,2024-2025,serie-a
enrico del prato,Parma,1288,84.0,564,93.4,716,88.5,201,52.7,1.2,0.9,-1.2,68,9,2,2024-2025,serie-a
fisayo delebashiru,Lazio,315,87.7,206,89.3,117,93.2,11,81.8,0.8,0.8,0.2,23,4,1,2024-2025,serie-a
ali dembele,Torino,127,75.6,71,83.1,69,82.6,19,42.1,0.1,0.1,-0.1,2,1,1,2024-2025,serie-a
michele di gregorio,Juventus,761,76.6,169,99.4,379,98.7,441,48.8,0.5,0.0,-0.5,25,0,0,2024-2025,serie-a
giovanni di lorenzo,Napoli,1870,83.6,1099,91.3,850,86.1,178,57.9,3.9,3.9,-1.9,170,54,8,2024-2025,serie-a
boulaye dia,Lazio,494,83.6,289,84.8,206,91.3,42,83.3,4.2,1.5,-1.2,37,7,0,2024-2025,serie-a
assane diao,Como,241,79.3,172,86.6,84,89.3,13,61.5,0.4,0.6,0.6,13,13,0,2024-2025,serie-a
federico dimarco,Inter,973,76.3,548,87.4,486,80.2,182,48.4,6.1,5.1,0.9,47,40,19,2024-2025,serie-a
berat djimsiti,Atalanta,1483,87.7,638,92.0,829,91.3,157,68.8,1.3,0.7,0.7,84,12,3,2024-2025,serie-a
dodo,Fiorentina,1341,77.6,635,85.8,807,82.7,215,51.6,4.2,4.3,-0.2,80,40,22,2024-2025,serie-a
benjamin dominguez,Bologna,272,78.2,213,87.8,83,77.1,21,61.9,0.8,0.9,1.2,12,13,1,2024-2025,serie-a
patrick dorgu,Lecce,580,77.5,324,86.4,275,84.0,96,53.1,1.5,1.0,-0.5,42,21,8,2024-2025,serie-a
alberto dossena,Como,894,87.6,336,92.3,547,92.7,110,59.1,0.7,0.4,1.3,33,1,0,2024-2025,serie-a
issa doumbia,Venezia,203,74.9,141,85.1,86,75.6,13,30.8,0.1,0.2,-0.1,17,1,0,2024-2025,serie-a
anastasios douvikas,Como,81,76.4,63,88.9,20,75.0,7,71.4,1.1,0.7,0.9,6,1,0,2024-2025,serie-a
artem dovbyk,Roma,321,74.1,275,77.1,80,77.5,6,83.3,2.4,1.5,-0.4,17,4,0,2024-2025,serie-a
ondrej duda,Hellas Verona,943,78.3,496,91.1,416,82.7,223,51.1,3.2,2.6,-0.2,101,24,7,2024-2025,serie-a
denzel dumfries,Inter,603,72.6,377,85.4,332,69.0,76,59.2,3.2,2.8,-1.2,22,21,9,2024-2025,serie-a
alfred duncan,Venezia,404,81.1,219,88.1,186,89.8,64,50.0,1.1,1.0,-1.1,37,19,4,2024-2025,serie-a
paulo dybala,Roma,596,81.8,346,91.0,213,83.1,114,63.2,5.0,5.2,-2.0,47,26,5,2024-2025,serie-a
enzo ebosse,Udinese,48,87.3,20,80.0,28,92.9,6,83.3,0.0,0.0,0.0,7,0,0,2024-2025,serie-a
tyronne ebuehi,Empoli,33,71.7,27,74.1,13,76.9,1,100.0,0.0,0.1,0.0,3,1,1,2024-2025,serie-a
ederson,Atalanta,1700,86.5,742,87.7,932,92.8,219,74.4,4.3,4.8,-3.3,193,41,5,2024-2025,serie-a
kingsley ehizibue,Udinese,753,76.7,404,86.6,399,79.9,122,51.6,2.2,1.8,-1.2,29,21,16,2024-2025,serie-a
jeff ekhator,Genoa,110,66.7,83,74.7,48,64.6,8,50.0,1.0,0.6,0.0,8,4,0,2024-2025,serie-a
jurgen ekkelenkamp,Udinese,550,79.7,337,85.8,260,82.7,46,63.0,1.3,1.2,0.7,42,11,2,2024-2025,serie-a
emmanuel ekong,Empoli,30,68.2,24,70.8,14,78.6,1,100.0,0.1,0.1,-0.1,2,2,0,2024-2025,serie-a
caleb ekuban,Genoa,72,67.3,56,69.6,36,75.0,6,33.3,0.8,0.2,2.2,6,1,0,2024-2025,serie-a
mikael ellertsson,Venezia,431,71.0,301,80.4,214,74.3,50,30.0,1.6,1.8,0.4,23,8,1,2024-2025,serie-a
elif elmas,Torino,270,80.4,166,89.8,117,83.8,28,50.0,0.4,1.1,-0.4,22,15,5,2024-2025,serie-a
emerson,Milan,784,86.2,418,90.9,390,91.0,54,59.3,0.7,1.1,-0.7,44,14,5,2024-2025,serie-a
yannik engelhardt,Como,622,88.7,345,92.8,272,93.0,42,69.0,1.5,1.4,-0.5,39,2,0,2024-2025,serie-a
martin erlic,Bologna,220,91.7,60,95.0,141,94.3,36,77.8,0.0,0.0,0.0,12,0,0,2024-2025,serie-a
sebastiano esposito,Empoli,445,60.2,310,73.5,209,64.1,105,44.8,2.1,2.1,-2.1,57,31,5,2024-2025,serie-a
estanis,Bologna,7,87.5,5,100.0,2,100.0,0,,0.2,0.2,-0.2,0,0,0,2024-2025,serie-a
nahuel estevez,Parma,237,75.7,111,86.5,139,82.0,48,50.0,0.8,0.5,-0.8,26,1,0,2024-2025,serie-a
giovanni fabbian,Bologna,151,71.9,114,79.8,64,79.7,15,33.3,1.3,0.6,-0.3,15,5,1,2024-2025,serie-a
alieu fadera,Como,441,74.6,286,87.8,193,73.1,42,54.8,4.0,1.9,-1.0,14,24,5,2024-2025,serie-a
nicolo fagioli,Fiorentina,519,84.1,262,92.0,239,88.7,87,57.5,3.0,2.0,-1.0,45,12,2,2024-2025,serie-a
nicolo fagioli,Juventus,370,88.5,182,92.3,182,92.3,43,62.8,0.1,0.5,-0.1,36,8,0,2024-2025,serie-a
wladimiro falcone,Lecce,731,60.9,114,98.2,340,98.2,736,38.2,0.0,0.1,0.0,22,0,0,2024-2025,serie-a
davide faraoni,Hellas Verona,65,68.4,39,87.2,38,60.5,13,46.2,0.1,0.1,-0.1,6,3,3,2024-2025,serie-a
jacopo fazzini,Empoli,305,71.6,186,86.6,148,75.7,40,35.0,0.5,0.7,0.5,27,10,0,2024-2025,serie-a
mattia felici,Cagliari,188,67.9,161,77.6,69,75.4,15,40.0,1.0,0.7,2.0,12,3,0,2024-2025,serie-a
joao felix,Milan,246,81.7,174,88.5,83,85.5,27,59.3,1.2,1.3,-1.2,31,11,0,2024-2025,serie-a
lewis ferguson,Bologna,569,86.5,269,91.4,294,91.2,66,65.2,1.1,0.8,-0.1,57,8,0,2024-2025,serie-a
daniel fila,Venezia,70,77.8,47,76.6,23,78.3,6,66.7,0.3,0.4,-0.3,4,3,0,2024-2025,serie-a
alessandro florenzi,Milan,3,75.0,1,100.0,2,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
youssouf fofana,Milan,1237,85.7,610,88.2,655,90.7,146,60.3,3.4,2.6,2.6,140,23,2,2024-2025,serie-a
