Player,Pos,Squad,Height,Value,Season,Competition
juanpe navarro,Goalkeeper,Elche CF,1.84,,2022-2023,laliga
jesus lopez,Goalkeeper,Elche CF,1.87,,2022-2023,laliga
luismi quirant,Goalkeeper,Elche CF,,,2022-2023,laliga
lisandro magallan,Centre-Back,Elche CF,1.85,1800000.0,2022-2023,laliga
enzo roco,Centre-Back,Elche CF,1.92,1500000.0,2022-2023,laliga
diego gonzalez,Centre-Back,Elche CF,1.85,1500000.0,2022-2023,laliga
pedro bigas,Centre-Back,Elche CF,1.81,1000000.0,2022-2023,laliga
john donald,Centre-Back,Elche CF,1.82,1000000.0,2022-2023,laliga
federico fernandez,Centre-Back,Elche CF,1.89,700000.0,2022-2023,laliga
gonzalo verdu,Centre-Back,Elche CF,1.85,700000.0,2022-2023,laliga
javi pamies,Centre-Back,Elche CF,,,2022-2023,laliga
manuel cocca,Centre-Back,Elche CF,1.8,,2022-2023,laliga
johan mojica,Left-Back,Elche CF,1.85,3000000.0,2022-2023,laliga
lautaro blanco,Left-Back,Elche CF,1.76,2800000.0,2022-2023,laliga
carlos clerc,Left-Back,Elche CF,1.81,1500000.0,2022-2023,laliga
jose angel carmona,Right-Back,Elche CF,1.84,4000000.0,2022-2023,laliga
pol lirola,Right-Back,Elche CF,1.83,2000000.0,2022-2023,laliga
helibelton palacios,Right-Back,Elche CF,1.81,1200000.0,2022-2023,laliga
carles marco,Right-Back,Elche CF,1.83,,2022-2023,laliga
gerard gumbau,Defensive Midfield,Elche CF,1.88,3500000.0,2022-2023,laliga
omar mascarell,Defensive Midfield,Elche CF,1.81,3000000.0,2022-2023,laliga
raul guti,Central Midfield,Elche CF,1.78,2500000.0,2022-2023,laliga
domingos quina,Central Midfield,Elche CF,1.73,1800000.0,2022-2023,laliga
pape cheikh,Central Midfield,Elche CF,1.8,900000.0,2022-2023,laliga
branislav knezevic,Central Midfield,Elche CF,1.88,,2022-2023,laliga
alejandro alfaro,Central Midfield,Elche CF,1.83,,2022-2023,laliga
rodrigo mendoza,Central Midfield,Elche CF,1.82,,2022-2023,laliga
alex collado,Attacking Midfield,Elche CF,1.77,3000000.0,2022-2023,laliga
nicolas fernandez mercau,Attacking Midfield,Elche CF,1.72,2000000.0,2022-2023,laliga
randy nteka,Attacking Midfield,Elche CF,1.89,1800000.0,2022-2023,laliga
javier pastore,Attacking Midfield,Elche CF,1.87,500000.0,2022-2023,laliga
pere milla,Left Winger,Elche CF,1.8,3000000.0,2022-2023,laliga
tete morente,Left Winger,Elche CF,1.84,2500000.0,2022-2023,laliga
fidel,Left Winger,Elche CF,1.8,1000000.0,2022-2023,laliga
josan,Right Winger,Elche CF,1.76,1000000.0,2022-2023,laliga
lucas boye,Centre-Forward,Elche CF,1.83,10000000.0,2022-2023,laliga
ezequiel ponce,Centre-Forward,Elche CF,1.81,2500000.0,2022-2023,laliga
roger marti,Centre-Forward,Elche CF,1.79,2000000.0,2022-2023,laliga
