Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
munir el haddadi,Las Palmas,584,76.8,86.8,78.9,50.0,1.9,2.8,0.1,40,22,1,2023-2024,laliga
ianis hagi,Alavés,194,64.5,84.0,65.6,47.7,2.0,1.8,0.0,21,12,4,2023-2024,laliga
luiz henrique,Betis,146,69.2,77.2,74.2,54.2,1.6,1.5,1.4,10,10,6,2023-2024,laliga
mario hermoso,Atlético Madrid,1676,86.1,94.2,89.4,60.0,0.8,1.1,0.2,162,18,6,2023-2024,laliga
javi hernandez,Cádiz,922,71.4,85.7,77.4,38.4,2.1,2.8,-0.1,73,24,18,2023-2024,laliga
aridane hernandez,Rayo Vallecano,675,85.7,91.2,91.0,59.6,0.0,0.1,0.0,20,0,0,2023-2024,laliga
luis hernandez,Cádiz,257,70.8,84.8,80.6,41.8,0.4,0.4,-0.4,27,1,0,2023-2024,laliga
jorge herrando,Osasuna,589,79.8,89.9,90.8,42.7,0.2,0.1,0.8,33,1,0,2023-2024,laliga
ander herrera,Athletic Club,643,85.1,91.3,86.3,62.0,1.2,1.9,1.8,67,17,3,2023-2024,laliga
cristian herrera,Las Palmas,92,91.1,95.7,92.0,100.0,0.0,0.1,0.0,6,0,0,2023-2024,laliga
sergio herrera,Osasuna,766,64.6,100.0,97.5,47.0,0.0,0.1,0.0,35,0,0,2023-2024,laliga
yangel herrera,Girona,972,85.5,91.0,84.9,67.0,2.4,1.9,-2.4,79,15,7,2023-2024,laliga
juan herzog,Las Palmas,195,88.6,95.3,91.2,41.7,0.0,0.0,0.0,2,0,0,2023-2024,laliga
martin hongla,Granada,237,83.7,91.6,90.1,60.4,0.0,0.1,0.0,20,1,0,2023-2024,laliga
xabier huarte armendariz,Osasuna,2,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
pablo ibanez,Osasuna,343,75.9,78.4,85.5,55.0,1.2,1.1,0.8,41,10,2,2023-2024,laliga
iglesias,Getafe,382,60.2,82.4,65.7,36.1,0.7,1.0,1.3,41,15,12,2023-2024,laliga
borja iglesias,Betis,83,82.2,86.4,87.0,66.7,0.9,0.7,0.1,2,6,0,2023-2024,laliga
imanol,Athletic Club,280,81.6,89.9,86.1,53.3,0.2,0.3,-0.2,24,6,3,2023-2024,laliga
isco,Betis,1201,80.0,90.7,83.9,56.1,6.4,6.4,-1.4,130,58,7,2023-2024,laliga
diego iturralde,Sevilla,9,64.3,100.0,57.1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
adnan januzaj,Sevilla,70,79.5,92.1,82.1,55.6,0.0,0.2,0.0,6,1,1,2023-2024,laliga
mikel jauregizar,Athletic Club,56,70.9,78.4,85.2,30.0,0.1,0.1,-0.1,5,1,0,2023-2024,laliga
luis javier suarez,Almería,150,74.3,82.4,83.1,70.6,0.6,0.5,-0.6,14,2,1,2023-2024,laliga
salim el jebari,Atlético Madrid,3,75.0,100.0,0.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
frenkie de jong,Barcelona,1542,92.1,96.4,91.8,76.9,2.2,4.9,-2.2,187,34,7,2023-2024,laliga
joan jordan,Sevilla,212,87.2,92.7,91.5,83.3,0.0,0.1,0.0,34,1,0,2023-2024,laliga
jordi,Getafe,150,62.0,79.5,56.8,33.3,0.6,0.4,-0.6,13,2,1,2023-2024,laliga
jeremy jorge,Getafe,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
willian jose,Betis,429,79.3,83.3,82.3,76.3,2.5,1.7,2.5,16,7,1,2023-2024,laliga
joselu,Real Madrid,260,72.2,76.3,72.0,72.7,1.7,2.0,0.3,16,3,0,2023-2024,laliga
kamil jozwiak,Granada,128,71.1,80.5,72.1,46.2,1.2,0.6,-0.2,9,11,1,2023-2024,laliga
juanmi,Cádiz,181,80.1,85.6,82.8,55.6,1.6,0.6,-0.6,6,4,1,2023-2024,laliga
juanpe,Girona,500,90.9,96.1,94.0,63.9,0.0,0.0,0.0,8,0,0,2023-2024,laliga
vinicius junior,Real Madrid,499,72.3,84.3,67.3,56.6,4.2,4.4,0.8,37,20,2,2023-2024,laliga
filip jrgensen,Villarreal,1052,80.7,99.6,99.7,49.4,0.0,0.0,0.0,13,0,0,2023-2024,laliga
sory kaba,Las Palmas,111,70.3,74.4,77.5,69.2,0.3,0.4,0.7,7,1,0,2023-2024,laliga
kaiky,Almería,217,82.5,86.6,91.7,57.7,0.0,0.0,0.0,18,1,0,2023-2024,laliga
jon karrikaburu,Alavés,2,40.0,0.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
ibrahima kebe,Girona,5,62.5,50.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
kike,Alavés,200,66.4,71.4,70.5,57.9,2.0,1.4,0.0,15,8,2,2023-2024,laliga
koke,Atlético Madrid,2037,90.0,95.4,91.6,71.9,3.6,3.0,0.4,196,33,1,2023-2024,laliga
ibrahima kone,Almería,38,67.9,73.3,72.2,66.7,0.1,0.5,-0.1,0,0,0,2023-2024,laliga
rominigue kouame,Cádiz,355,86.4,85.6,89.9,88.2,0.1,0.3,-0.1,41,5,1,2023-2024,laliga
jules kounde,Barcelona,2478,89.9,94.4,93.6,65.8,2.2,2.6,-0.2,267,20,5,2023-2024,laliga
toni kroos,Real Madrid,2291,91.5,97.0,94.0,76.0,4.9,5.9,3.1,327,23,5,2023-2024,laliga
takefusa kubo,Real Sociedad,611,70.9,84.7,71.8,46.6,6.4,6.5,-2.4,38,31,5,2023-2024,laliga
luca de la torre,Celta Vigo,620,81.2,90.0,85.9,51.9,1.4,1.5,2.6,58,7,0,2023-2024,laliga
yoel lago,Celta Vigo,82,95.3,92.1,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
erik lamela,Sevilla,142,81.6,88.2,79.6,33.3,1.0,0.7,-1.0,11,6,2,2023-2024,laliga
bruno langa,Almería,307,76.8,86.9,80.4,47.1,0.4,0.3,-0.4,18,8,3,2023-2024,laliga
cyle larin,Mallorca,184,62.6,71.8,64.6,62.5,1.4,0.5,0.6,8,1,0,2023-2024,laliga
juanmi latasa,Getafe,192,52.2,57.9,47.4,38.9,1.5,1.4,-1.5,13,8,0,2023-2024,laliga
toni lato,Mallorca,595,75.5,87.8,76.1,48.3,1.3,1.3,-0.3,26,14,9,2023-2024,laliga
lazaro,Almería,69,69.0,74.5,82.8,46.2,0.5,0.3,-0.5,4,1,0,2023-2024,laliga
robin le normand,Real Sociedad,1562,88.5,91.4,92.8,74.7,0.1,0.8,-0.1,94,0,0,2023-2024,laliga
jeremias ledesma,Cádiz,689,58.1,97.5,98.8,43.2,0.1,0.2,-0.1,58,0,0,2023-2024,laliga
florian lejeune,Rayo Vallecano,1636,80.6,87.9,93.0,53.0,0.7,0.8,0.3,137,5,1,2023-2024,laliga
stefan lekovic,Villarreal,12,85.7,87.5,75.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
inigo lekue,Athletic Club,1012,79.5,88.2,84.7,48.3,1.1,0.9,0.9,86,16,7,2023-2024,laliga
thomas lemar,Atlético Madrid,71,84.5,89.1,86.2,33.3,0.0,0.1,0.0,10,1,0,2023-2024,laliga
alvaro lemos,Las Palmas,145,78.4,93.7,76.7,39.1,0.0,0.1,0.0,12,2,0,2023-2024,laliga
ruben lendinez,Valencia,6,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
robert lewandowski,Barcelona,416,70.3,79.7,71.4,60.0,4.9,3.6,3.1,27,25,4,2023-2024,laliga
samuel lino,Atlético Madrid,816,80.4,88.7,82.4,59.1,4.7,3.5,0.3,36,38,3,2023-2024,laliga
javier llabres,Mallorca,64,66.0,82.9,67.6,46.7,0.3,0.3,-0.3,2,2,1,2023-2024,laliga
marcos llorente,Atlético Madrid,974,79.9,90.5,80.6,50.7,5.6,4.5,-1.6,60,36,11,2023-2024,laliga
enzo loiodice,Las Palmas,935,82.8,89.6,85.8,54.1,1.3,1.8,-0.3,81,7,0,2023-2024,laliga
david lopez,Girona,1468,92.8,94.4,96.3,66.1,0.2,0.4,-0.2,48,1,0,2023-2024,laliga
diego lopez,Valencia,512,64.7,73.8,66.4,49.2,5.4,2.4,0.6,35,21,7,2023-2024,laliga
fermin lopez,Barcelona,522,82.7,92.0,80.2,70.4,1.1,1.3,-1.1,53,16,2,2023-2024,laliga
javi lopez,Alavés,775,68.6,85.4,71.4,41.2,3.0,2.5,0.0,63,21,16,2023-2024,laliga
unai lopez,Rayo Vallecano,1184,81.0,93.5,85.7,52.4,2.5,2.7,-0.5,113,26,7,2023-2024,laliga
dion lopy,Almería,745,84.5,87.3,88.5,80.3,1.2,0.7,-1.2,81,8,1,2023-2024,laliga
anthony lozano,Getafe,10,62.5,75.0,50.0,100.0,0.3,0.2,-0.3,1,1,1,2023-2024,laliga
anthony lozano,Almería,98,72.1,78.7,83.7,57.1,0.7,0.2,-0.7,12,1,0,2023-2024,laliga
lucas,Cádiz,595,73.7,88.6,74.2,42.6,1.9,2.0,-1.9,33,21,14,2023-2024,laliga
jose luis gaya,Valencia,801,75.4,88.5,79.0,46.4,2.6,2.5,-0.6,50,22,12,2023-2024,laliga
jose luis morales,Villarreal,154,72.0,83.8,68.1,70.6,0.6,0.8,-0.6,10,3,1,2023-2024,laliga
dodi lukebakio,Sevilla,269,76.6,88.4,80.0,57.5,0.7,1.1,0.3,8,10,4,2023-2024,laliga
andriy lunin,Real Madrid,580,87.1,99.3,98.5,56.8,0.3,0.0,-0.3,6,0,0,2023-2024,laliga
darwin machis,Cádiz,177,61.0,84.2,64.1,36.7,0.7,1.1,-0.7,12,7,6,2023-2024,laliga
pablo maffeo,Mallorca,374,62.0,83.1,66.5,32.8,0.9,0.9,1.1,32,9,8,2023-2024,laliga
jon magunazelaia,Real Sociedad,30,66.7,70.8,66.7,,0.5,0.3,-0.5,1,0,0,2023-2024,laliga
nemanja maksimovic,Getafe,844,81.5,86.9,82.2,59.7,1.1,1.6,-1.1,67,7,1,2023-2024,laliga
giorgi mamardashvili,Valencia,589,53.0,96.4,96.6,31.1,0.4,0.1,-0.4,26,1,0,2023-2024,laliga
wilson manafa,Granada,104,77.0,91.2,78.8,50.0,0.3,0.2,-0.3,2,3,1,2023-2024,laliga
reinildo mandava,Atlético Madrid,353,85.3,90.5,89.2,51.7,0.6,0.5,0.4,21,3,1,2023-2024,laliga
aissa mandi,Villarreal,671,91.4,91.4,96.6,81.5,0.7,0.4,-0.7,57,4,0,2023-2024,laliga
javier manquillo,Celta Vigo,357,81.9,90.4,82.9,42.3,0.2,0.4,0.8,22,4,0,2023-2024,laliga
faitout maouassa,Granada,58,59.8,69.2,82.8,22.7,0.5,0.4,0.5,4,1,1,2023-2024,laliga
marcao,Sevilla,176,88.4,97.0,91.4,70.0,0.2,0.1,-0.2,17,0,0,2023-2024,laliga
oscar de marcos,Athletic Club,1243,79.4,89.5,80.4,56.3,3.1,3.4,1.9,131,37,26,2023-2024,laliga
alberto mari,Valencia,38,62.3,73.3,68.8,100.0,0.9,0.9,0.1,3,1,0,2023-2024,laliga
jose mari,Cádiz,16,76.2,100.0,88.9,50.0,0.0,0.0,0.0,4,0,0,2023-2024,laliga
jose maria gimenez,Atlético Madrid,562,86.1,89.9,92.5,69.0,0.1,0.1,-0.1,27,0,0,2023-2024,laliga
mariano,Sevilla,37,69.8,73.1,71.4,62.5,0.1,0.1,-0.1,2,1,1,2023-2024,laliga
rafa marin,Alavés,846,82.5,89.0,89.7,60.2,0.3,0.4,-0.3,71,2,0,2023-2024,laliga
diego marino,Almería,23,85.2,100.0,100.0,33.3,0.0,0.0,0.0,1,0,0,2023-2024,laliga
mika marmol,Las Palmas,2282,88.2,94.7,92.5,44.0,1.0,1.1,0.0,147,5,2,2023-2024,laliga
unai marrero,Real Sociedad,28,62.2,83.3,100.0,38.5,0.0,0.1,0.0,2,0,0,2023-2024,laliga
roger marti,Cádiz,225,65.4,73.3,70.4,39.1,2.9,1.3,0.1,12,6,0,2023-2024,laliga
ivan martin,Girona,1487,91.3,94.4,93.2,81.6,3.4,3.3,0.6,104,17,1,2023-2024,laliga
jon martin,Real Sociedad,5,71.4,50.0,100.0,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
mario martin,Real Madrid,12,80.0,100.0,66.7,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
arnau martinez,Girona,751,90.0,94.3,93.4,55.1,1.4,1.5,0.6,62,9,4,2023-2024,laliga
inigo martinez,Barcelona,1001,88.4,93.3,93.5,68.2,0.0,0.5,0.0,99,5,1,2023-2024,laliga
marc martinez,Granada,75,76.5,100.0,96.9,53.2,0.0,0.0,0.0,1,0,0,2023-2024,laliga
marvin,Las Palmas,557,72.0,83.6,76.3,32.7,2.5,2.0,-0.5,16,13,6,2023-2024,laliga
omar mascarell,Mallorca,638,81.9,87.7,88.0,65.8,0.0,0.2,0.0,64,6,0,2023-2024,laliga
jaime mata,Getafe,340,65.3,77.9,62.0,35.9,1.5,1.6,-0.5,12,11,6,2023-2024,laliga
luis maximiano,Almería,833,65.8,100.0,97.7,38.9,0.0,0.0,0.0,11,0,0,2023-2024,laliga
borja mayoral,Getafe,422,75.6,85.7,74.7,76.2,1.4,1.3,-0.4,48,7,2,2023-2024,laliga
mamadou mbaye,Cádiz,47,56.0,71.4,69.0,35.7,0.0,0.0,0.0,3,0,0,2023-2024,laliga
hannibal mejbri,Sevilla,41,82.0,93.1,81.3,25.0,0.5,0.2,-0.5,4,3,0,2023-2024,laliga
oscar melendo,Granada,328,80.2,88.9,82.1,65.9,0.5,1.0,-0.5,34,10,0,2023-2024,laliga
gonzalo melero,Almería,381,81.9,85.7,87.2,65.4,1.2,0.9,-0.2,44,7,0,2023-2024,laliga
memphis,Atlético Madrid,195,73.9,81.2,81.7,64.0,1.8,1.6,-0.8,20,9,2,2023-2024,laliga
houboulang mendes,Almería,129,72.9,89.9,72.0,45.5,0.0,0.0,0.0,12,1,1,2023-2024,laliga
tomas mendes,Alavés,4,66.7,50.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
brais mendez,Real Sociedad,942,75.7,84.1,85.2,45.9,4.2,4.4,1.8,109,30,5,2023-2024,laliga
bruno mendez,Granada,452,71.1,84.1,77.7,45.8,0.1,0.2,-0.1,45,5,2,2023-2024,laliga
diego mendez,Rayo Vallecano,2,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
ferland mendy,Real Madrid,1201,94.2,97.2,93.0,82.0,0.9,0.7,-0.9,63,10,1,2023-2024,laliga
jorge mere,Cádiz,166,71.2,83.3,86.8,42.4,0.0,0.0,0.0,15,1,0,2023-2024,laliga
mikel merino,Real Sociedad,1076,76.2,83.5,76.7,65.9,1.9,2.8,1.1,122,27,3,2023-2024,laliga
omenuke mfulu,Las Palmas,53,88.3,92.9,96.2,0.0,0.0,0.0,0.0,3,0,0,2023-2024,laliga
miguel,Alavés,7,46.7,50.0,50.0,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
eder militao,Real Madrid,297,90.3,96.5,94.5,70.0,0.0,0.0,0.0,13,0,0,2023-2024,laliga
luis milla,Getafe,1011,79.4,90.4,83.5,60.8,1.7,2.1,-0.7,140,10,6,2023-2024,laliga
marko milovanovic,Almería,43,63.2,73.2,60.0,0.0,0.1,0.1,-0.1,3,1,0,2023-2024,laliga
oscar mingueza,Celta Vigo,1478,75.1,88.9,76.7,45.1,3.9,6.2,-1.9,169,55,17,2023-2024,laliga
ignasi miquel,Granada,1265,81.7,88.6,90.5,51.1,1.2,0.8,-0.2,72,5,0,2023-2024,laliga
rafa mir,Sevilla,61,69.3,78.0,80.0,40.0,0.3,0.1,-0.3,1,1,1,2023-2024,laliga
juan miranda,Betis,913,78.3,89.1,78.3,57.7,1.9,2.4,-0.9,64,32,9,2023-2024,laliga
stefan mitrovic,Getafe,191,76.1,82.6,81.7,60.6,0.3,0.3,-0.3,16,1,0,2023-2024,laliga
luka modric,Real Madrid,1452,87.0,94.6,89.5,66.4,5.5,4.8,0.5,162,42,4,2023-2024,laliga
johan mojica,Osasuna,865,72.5,89.7,75.7,42.2,2.6,3.2,0.4,58,36,25,2023-2024,laliga
alberto moleiro,Las Palmas,581,79.0,86.8,84.0,42.9,2.7,2.7,0.3,44,26,2,2023-2024,laliga
nahuel molina,Atlético Madrid,957,73.4,89.1,70.4,41.5,2.9,2.2,0.1,48,30,12,2023-2024,laliga
jon moncayola,Osasuna,786,76.7,87.9,82.0,53.5,2.3,2.5,0.7,95,15,5,2023-2024,laliga
cesar montes,Almería,750,77.1,84.2,88.3,43.9,0.2,0.4,-0.2,51,7,1,2023-2024,laliga
alvaro morata,Atlético Madrid,267,69.5,76.5,72.8,63.3,1.7,1.6,1.3,17,7,2,2023-2024,laliga
alberto moreno,Villarreal,586,79.9,88.6,84.5,57.7,1.6,1.8,0.4,35,23,9,2023-2024,laliga
gerard moreno,Villarreal,779,77.8,85.9,82.1,66.0,5.3,4.6,0.7,82,43,6,2023-2024,laliga
jorge moreno,Osasuna,2,28.6,0.0,66.7,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
ilaix moriba,Getafe,150,73.5,77.4,77.6,62.5,0.6,0.4,1.4,11,4,0,2023-2024,laliga
manu morlanes,Mallorca,669,82.7,89.1,87.7,63.5,2.0,2.0,0.0,74,14,3,2023-2024,laliga
cristhian mosquera,Valencia,1454,88.3,92.1,94.1,63.5,0.0,0.2,0.0,45,0,0,2023-2024,laliga
yerson mosquera,Villarreal,628,85.6,91.5,93.8,50.6,0.3,0.5,0.7,32,3,2,2023-2024,laliga
abdul mumin,Rayo Vallecano,617,79.8,88.2,90.3,46.6,0.3,0.1,-0.3,34,4,0,2023-2024,laliga
iker muniain,Athletic Club,345,84.1,90.7,85.6,52.4,0.4,1.3,-0.4,37,10,0,2023-2024,laliga
aihen munoz,Real Sociedad,504,71.8,90.0,74.3,42.9,2.0,0.9,0.0,35,11,10,2023-2024,laliga
iker munoz,Osasuna,739,74.6,83.6,79.2,51.4,0.2,0.5,-0.2,85,4,0,2023-2024,laliga
javier munoz,Las Palmas,1018,79.2,87.4,85.5,41.8,1.4,1.8,1.6,102,24,7,2023-2024,laliga
vedat muriqi,Mallorca,411,62.3,66.6,66.3,63.4,2.6,1.8,-0.6,42,13,2,2023-2024,laliga
nacho,Real Madrid,1183,92.3,96.0,94.8,66.3,1.2,0.9,-0.2,47,3,1,2023-2024,laliga
matija nastasic,Mallorca,788,79.4,88.8,85.6,57.2,0.6,0.7,-0.6,60,8,2,2023-2024,laliga
roberto navarro,Cádiz,531,72.0,86.8,71.0,35.2,3.1,2.4,-2.1,47,26,11,2023-2024,laliga
jesus navas,Sevilla,922,72.6,87.6,74.6,50.0,1.9,2.8,0.1,74,37,21,2023-2024,laliga
alvaro negredo,Cádiz,10,45.5,50.0,100.0,25.0,0.1,0.1,-0.1,0,1,1,2023-2024,laliga
carlos neva,Granada,1291,75.9,90.3,80.2,43.3,3.2,1.4,-1.2,70,27,18,2023-2024,laliga
tanguy nianzou,Sevilla,137,87.8,86.0,92.0,80.0,0.0,0.0,0.0,14,0,0,2023-2024,laliga
saul niguez,Atlético Madrid,549,80.5,88.3,82.4,50.0,3.2,2.1,0.8,44,9,5,2023-2024,laliga
peru nolaskoain,Athletic Club,5,62.5,100.0,80.0,0.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
randy nteka,Rayo Vallecano,129,71.7,78.8,72.9,100.0,0.9,0.9,0.1,9,5,0,2023-2024,laliga
unai nunez,Celta Vigo,1303,79.7,86.9,88.2,53.5,0.8,1.0,-0.8,97,2,0,2023-2024,laliga
rjan nyland,Sevilla,486,61.8,100.0,98.0,41.9,0.4,0.0,-0.4,16,0,0,2023-2024,laliga
jan oblak,Atlético Madrid,773,75.4,100.0,98.8,47.1,0.0,0.0,0.0,7,0,0,2023-2024,laliga
brian ocampo,Cádiz,83,62.9,77.3,60.0,54.5,0.1,0.2,-0.1,3,7,2,2023-2024,laliga
lucas ocampos,Sevilla,837,67.1,80.2,68.5,40.6,4.5,4.1,-1.5,52,40,20,2023-2024,laliga
alvaro odriozola,Real Sociedad,212,86.9,91.1,90.5,69.2,0.2,0.2,-0.2,10,3,3,2023-2024,laliga
aingeru olabarrieta,Athletic Club,2,40.0,100.0,0.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
olasagasti,Real Sociedad,127,73.8,83.0,79.2,41.7,0.3,0.2,-0.3,10,3,0,2023-2024,laliga
samu omorodion,Alavés,232,72.0,78.9,73.1,61.5,1.3,0.6,-0.3,11,5,0,2023-2024,laliga
samu omorodion,Granada,10,66.7,60.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aimar oroz,Osasuna,839,81.1,86.6,87.5,65.1,1.6,2.2,-0.6,68,18,0,2023-2024,laliga
eneko ortiz,Alavés,3,75.0,100.0,100.0,,0.0,0.0,0.0,0,1,0,2023-2024,laliga
asier osambela,Osasuna,2,40.0,66.7,0.0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
milutin osmajic,Cádiz,2,66.7,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aiham ousou,Cádiz,142,78.5,80.0,90.4,54.8,0.0,0.2,0.0,6,2,0,2023-2024,laliga
jesus owono,Alavés,77,64.7,100.0,96.4,49.4,0.0,0.0,0.0,7,0,0,2023-2024,laliga
mikel oyarzabal,Real Sociedad,373,73.6,81.3,77.4,56.5,1.7,1.3,1.3,22,13,0,2023-2024,laliga
cenk ozkacar,Valencia,698,81.2,89.8,91.5,43.0,0.1,0.3,-0.1,48,3,0,2023-2024,laliga
jon pacheco,Real Sociedad,1019,86.9,90.8,94.2,59.0,0.2,0.3,0.8,50,1,1,2023-2024,laliga
isaac palazon camacho,Rayo Vallecano,825,68.6,83.4,72.6,39.2,1.9,2.2,-0.9,94,17,3,2023-2024,laliga
joaquin panichelli,Alavés,29,63.0,76.2,73.3,0.0,0.1,0.1,-0.1,4,1,0,2023-2024,laliga
sokratis papastathopoulos,Betis,507,88.3,94.6,92.6,61.6,0.0,0.1,0.0,6,0,0,2023-2024,laliga
victor parada,Alavés,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aitor paredes,Athletic Club,1331,85.5,89.1,93.1,59.1,0.2,0.4,-0.2,68,6,0,2023-2024,laliga
daniel parejo,Villarreal,1624,87.9,92.9,94.3,70.9,3.0,4.0,2.0,177,28,5,2023-2024,laliga
pascu,Villarreal,4,80.0,100.0,100.0,50.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
gabriel paulista,Atlético Madrid,240,87.6,93.9,91.2,56.7,0.1,0.0,-0.1,3,0,0,2023-2024,laliga
gabriel paulista,Valencia,699,85.7,84.2,94.0,63.6,0.2,0.3,-0.2,40,3,0,2023-2024,laliga
nicolas paz,Real Madrid,18,75.0,75.0,85.7,50.0,0.0,0.0,0.0,3,1,0,2023-2024,laliga
alfonso pedraza,Villarreal,459,76.8,90.3,80.1,45.0,3.6,2.3,-0.6,17,24,14,2023-2024,laliga
pedri,Barcelona,1035,87.0,89.5,91.0,82.1,4.2,4.1,-2.2,83,37,4,2023-2024,laliga
adria pedrosa,Sevilla,681,73.1,87.1,76.2,38.5,3.2,2.0,0.8,42,18,13,2023-2024,laliga
pejino,Las Palmas,166,71.6,88.2,66.7,42.4,0.6,0.5,-0.6,7,6,1,2023-2024,laliga
facundo pellistri,Granada,213,69.8,82.4,72.4,50.0,1.2,1.1,-0.2,3,14,5,2023-2024,laliga
inaki pena,Barcelona,259,87.2,100.0,99.3,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
marcos pena,Almería,188,86.6,88.9,91.8,62.5,0.0,0.0,0.0,8,0,0,2023-2024,laliga
ruben pena,Osasuna,626,65.5,80.7,69.9,40.3,2.6,3.0,-0.6,55,33,18,2023-2024,laliga
alberto perea,Granada,6,85.7,100.0,50.0,,0.1,0.0,-0.1,0,1,0,2023-2024,laliga
ayoze perez,Betis,572,77.5,87.1,78.5,57.7,3.9,3.0,-2.9,46,22,0,2023-2024,laliga
carles perez,Celta Vigo,201,77.6,85.3,86.4,44.4,1.3,0.8,-0.3,10,9,2,2023-2024,laliga
francisco perez,Valencia,436,74.7,84.0,72.3,51.4,2.6,2.1,1.4,24,18,7,2023-2024,laliga
kike perez,Rayo Vallecano,279,75.8,89.5,74.8,57.8,0.6,0.9,-0.6,33,6,0,2023-2024,laliga
maximo perrone,Las Palmas,1181,90.1,93.1,91.4,67.3,0.5,1.2,-0.5,97,8,0,2023-2024,laliga
njegos petrovic,Granada,67,82.7,87.8,89.7,50.0,0.1,0.1,-0.1,7,1,0,2023-2024,laliga
german pezzella,Betis,1277,86.0,93.3,89.3,56.0,0.3,0.3,-0.3,49,4,1,2023-2024,laliga
kamil piatkowski,Granada,197,85.7,95.7,94.1,48.6,0.1,0.1,-0.1,8,1,1,2023-2024,laliga
yeremi pino,Villarreal,137,80.1,85.3,87.5,64.7,0.2,0.5,-0.2,3,6,1,2023-2024,laliga
portu,Getafe,17,73.9,80.0,83.3,100.0,0.2,0.3,-0.2,1,2,0,2023-2024,laliga
portu,Girona,232,75.3,83.1,83.8,36.8,3.5,2.2,1.5,13,9,2,2023-2024,laliga
jose pozo,Rayo Vallecano,11,100.0,100.0,100.0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
alejandro pozo pozo,Almería,443,74.1,87.5,74.4,48.1,0.6,0.8,-0.6,36,15,8,2023-2024,laliga
benat prados,Athletic Club,667,82.2,89.1,83.0,56.5,0.5,1.0,-0.5,69,10,2,2023-2024,laliga
abdon prats,Mallorca,132,55.0,66.4,59.2,52.2,2.4,1.2,-1.4,12,8,0,2023-2024,laliga
marc pubill,Almería,686,71.6,86.3,73.7,35.3,1.5,1.2,1.5,39,11,10,2023-2024,laliga
antonio puertas,Granada,154,72.0,77.7,70.6,55.0,0.6,0.6,1.4,13,8,3,2023-2024,laliga
arnau puigmal,Almería,65,69.9,91.3,72.7,29.4,0.3,0.2,-0.3,6,4,1,2023-2024,laliga
nemanja radonjic,Mallorca,78,65.5,74.5,73.5,42.9,0.6,0.7,-0.6,9,5,4,2023-2024,laliga
aleksandar radovanovic,Almería,181,91.9,96.1,97.3,70.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
abdellah raihani,Atlético Madrid,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
antonio raillo,Mallorca,990,85.4,87.8,91.0,68.7,2.0,0.8,0.0,61,2,0,2023-2024,laliga
predrag rajkovic,Mallorca,735,58.8,100.0,97.3,44.7,0.2,0.1,-0.2,50,1,0,2023-2024,laliga
ivan rakitic,Sevilla,821,75.0,86.7,80.7,56.0,3.0,4.1,-2.0,111,26,16,2023-2024,laliga
largie ramazani,Almería,203,59.7,72.7,59.3,44.2,5.7,2.4,-0.7,26,16,2,2023-2024,laliga
benito ramirez,Las Palmas,136,69.4,90.8,62.2,27.6,0.5,0.4,0.5,8,5,3,2023-2024,laliga
sandro ramirez,Las Palmas,516,74.8,85.6,83.1,51.1,2.6,3.0,0.4,18,25,4,2023-2024,laliga
chris ramos,Cádiz,274,56.4,65.8,50.4,43.8,1.7,1.4,-0.7,13,9,1,2023-2024,laliga
sergio ramos,Sevilla,1356,89.0,92.1,94.4,76.3,0.1,0.4,-0.1,103,3,0,2023-2024,laliga
raphinha,Barcelona,522,75.3,83.4,82.0,55.3,5.7,5.0,3.3,39,32,8,2023-2024,laliga
