Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
florian kainz,Köln,759,62.9,83.6,72.0,41.2,8.7,8.7,1.3,82,57,18,2022-2023,bundesliga
sasa kalajdzic,Stuttgart,40,63.5,63.3,63.6,80.0,0.6,0.3,2.4,3,0,0,2022-2023,bundesliga
daichi kamada,Eint Frankfurt,1005,80.7,87.4,85.8,54.8,3.4,3.5,2.6,117,28,4,2022-2023,bundesliga
jakub kaminski,Wolfsburg,495,74.2,82.1,79.0,53.6,3.7,3.9,-1.7,30,39,5,2022-2023,bundesliga
marcin kaminski,Schalke 04,254,80.9,92.0,86.1,64.4,0.1,0.1,-0.1,20,1,0,2022-2023,bundesliga
kevin kampl,RB Leipzig,791,88.1,90.8,92.7,78.1,1.0,1.1,1.0,71,14,1,2022-2023,bundesliga
wilfried kanga,Hertha BSC,154,61.4,67.4,54.7,62.5,1.5,1.3,-1.5,8,5,2,2022-2023,bundesliga
kenan karaman,Schalke 04,129,61.7,71.2,63.6,41.7,1.4,1.3,0.6,13,9,2,2022-2023,bundesliga
atakan karazor,Stuttgart,945,84.7,87.0,89.2,71.4,0.6,1.2,0.4,73,7,0,2022-2023,bundesliga
thomas kastanaras,Stuttgart,14,82.4,88.9,100.0,100.0,0.1,0.0,-0.1,2,1,1,2022-2023,bundesliga
silas katompa,Stuttgart,295,73.9,80.3,82.7,51.9,1.9,2.7,0.1,17,18,5,2022-2023,bundesliga
yannik keitel,Freiburg,189,77.1,87.5,74.0,66.7,0.1,0.3,1.9,18,2,0,2022-2023,bundesliga
marcoliver kempf,Hertha BSC,1011,77.6,85.9,85.2,50.3,1.1,0.9,-1.1,57,6,0,2022-2023,bundesliga
jonjoe kenny,Hertha BSC,879,72.8,84.0,77.2,51.0,2.1,1.7,-1.1,89,13,9,2022-2023,bundesliga
rani khedira,Union Berlin,778,74.9,84.5,79.9,43.7,0.7,1.2,-0.7,63,7,3,2022-2023,bundesliga
luca kilian,Köln,585,85.4,87.0,94.5,55.4,0.2,0.2,-0.2,38,1,0,2022-2023,bundesliga
joshua kimmich,Bayern Munich,2333,84.3,93.8,90.0,59.8,7.0,9.0,-1.0,272,68,4,2022-2023,bundesliga
pascal klemens,Hertha BSC,28,84.8,100.0,73.3,83.3,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
lukas klostermann,RB Leipzig,687,87.6,92.5,93.4,55.7,0.1,0.5,-0.1,36,3,0,2022-2023,bundesliga
ansgar knauff,Eint Frankfurt,455,66.6,78.4,68.3,43.9,1.6,2.4,-0.6,27,14,4,2022-2023,bundesliga
robin knoche,Union Berlin,1332,81.1,88.5,90.6,57.3,0.8,1.1,2.2,98,7,3,2022-2023,bundesliga
gregor kobel,Dortmund,871,83.0,100.0,99.1,57.6,0.0,0.1,0.0,13,1,0,2022-2023,bundesliga
dominik kohr,Mainz 05,865,73.1,83.6,77.3,45.4,1.0,1.5,-1.0,111,16,0,2022-2023,bundesliga
randal kolo muani,Eint Frankfurt,419,64.6,70.5,69.0,52.9,6.5,5.8,4.5,25,23,2,2022-2023,bundesliga
timothee kolodziejczak,Schalke 04,14,82.4,100.0,60.0,75.0,0.0,0.0,0.0,4,0,0,2022-2023,bundesliga
manu kone,Gladbach,1187,86.2,91.5,89.3,65.2,1.3,1.3,-0.3,139,16,0,2022-2023,bundesliga
odilon kossounou,Leverkusen,808,83.0,90.8,87.4,50.5,0.1,0.6,0.9,61,3,1,2022-2023,bundesliga
filip kostic,Eint Frankfurt,23,57.5,72.7,75.0,27.3,0.1,0.1,-0.1,1,1,0,2022-2023,bundesliga
tomas koubek,Augsburg,349,68.4,100.0,99.4,42.9,0.0,0.0,0.0,15,0,0,2022-2023,bundesliga
soichiro kozuki,Schalke 04,52,61.2,75.0,54.8,66.7,0.3,0.4,-0.3,3,3,2,2022-2023,bundesliga
alex kral,Schalke 04,586,69.2,76.1,77.3,49.5,0.7,1.8,-0.7,73,16,5,2022-2023,bundesliga
andrej kramaric,Hoffenheim,790,79.2,87.7,79.3,68.4,2.2,2.8,1.8,83,23,3,2022-2023,bundesliga
christoph kramer,Gladbach,1020,82.7,89.7,84.4,61.4,2.0,1.9,-2.0,61,11,2,2022-2023,bundesliga
tom krau,Schalke 04,578,71.9,77.4,82.0,50.0,0.9,1.4,-0.9,55,15,3,2022-2023,bundesliga
max kruse,Wolfsburg,90,74.4,73.5,87.5,75.0,0.1,0.2,-0.1,4,3,1,2022-2023,bundesliga
lukas kubler,Freiburg,569,68.8,81.6,73.3,45.9,0.4,0.7,0.6,59,9,4,2022-2023,bundesliga
pierre kunde,Bochum,119,58.9,75.0,65.4,28.3,0.2,0.2,-0.2,18,3,2,2022-2023,bundesliga
alou kuol,Stuttgart,1,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
daniel kyereh,Freiburg,139,76.4,82.2,74.3,50.0,0.3,0.8,-0.3,3,3,1,2022-2023,bundesliga
maxence lacroix,Wolfsburg,952,86.9,89.0,93.8,65.3,0.1,0.2,-0.1,71,0,0,2022-2023,bundesliga
aissa laidouni,Union Berlin,236,73.8,83.3,77.4,62.2,0.9,1.1,-0.9,29,13,3,2022-2023,bundesliga
konrad laimer,RB Leipzig,596,79.4,86.7,86.4,50.6,2.3,1.7,-2.3,63,17,2,2022-2023,bundesliga
stefan lainer,Gladbach,501,81.1,89.0,83.4,50.9,1.2,1.3,-1.2,38,13,7,2022-2023,bundesliga
vassilis lambropoulos,Bochum,163,67.9,83.6,77.4,30.8,0.2,0.3,-0.2,12,2,0,2022-2023,bundesliga
jordan larsson,Schalke 04,87,74.4,84.5,81.8,40.0,0.4,0.6,-0.4,7,5,0,2022-2023,bundesliga
danny latza,Schalke 04,310,78.7,87.4,84.0,60.8,0.2,0.4,0.8,21,5,2,2022-2023,bundesliga
diogo leite,Union Berlin,1071,78.4,85.2,86.3,56.2,0.4,0.7,0.6,97,4,1,2022-2023,bundesliga
maxim leitsch,Mainz 05,249,75.9,82.7,80.3,54.0,0.0,0.1,0.0,16,1,0,2022-2023,bundesliga
tim lemperle,Köln,28,52.8,65.4,41.7,50.0,1.0,1.0,-1.0,3,2,0,2022-2023,bundesliga
christopher lenz,Eint Frankfurt,621,75.4,89.3,79.3,47.0,2.6,3.1,-0.6,46,17,8,2022-2023,bundesliga
jamie leweling,Union Berlin,39,68.4,85.7,53.3,57.1,0.3,0.3,0.7,2,2,2,2022-2023,bundesliga
philipp lienhart,Freiburg,1369,84.9,88.5,93.0,63.6,0.3,0.5,-0.3,74,4,0,2022-2023,bundesliga
matthijs de ligt,Bayern Munich,1902,91.1,93.8,94.6,75.0,0.5,0.8,0.5,155,6,1,2022-2023,bundesliga
dimitris limnios,Köln,13,56.5,87.5,50.0,33.3,0.1,0.1,-0.1,1,0,0,2022-2023,bundesliga
jesper lindstrm,Eint Frankfurt,325,63.2,74.6,64.3,35.9,2.8,3.2,-0.8,20,15,2,2022-2023,bundesliga
dejan ljubicic,Köln,445,72.4,82.7,76.8,54.5,2.1,1.9,-1.1,39,22,6,2022-2023,bundesliga
anthony losilla,Bochum,650,67.6,75.3,70.7,47.3,2.2,2.2,-0.2,62,8,2,2022-2023,bundesliga
dodi lukebakio,Hertha BSC,422,68.8,75.7,70.9,60.5,4.4,4.8,-1.4,18,26,6,2022-2023,bundesliga
andrey lunyov,Leverkusen,35,79.5,100.0,89.5,56.3,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
arne maier,Augsburg,421,64.0,74.2,72.2,44.1,1.8,2.1,-0.8,41,15,1,2022-2023,bundesliga
linton maina,Köln,474,69.3,84.0,72.8,37.1,5.9,4.8,1.1,32,25,9,2022-2023,bundesliga
donyell malen,Dortmund,463,74.1,86.0,71.9,51.6,4.4,5.2,1.6,41,26,9,2022-2023,bundesliga
sadio mane,Bayern Munich,307,73.4,83.3,83.1,65.2,3.9,3.6,1.1,17,30,5,2022-2023,bundesliga
myziane maolida,Hertha BSC,8,53.3,57.1,50.0,100.0,0.2,0.5,-0.2,1,0,0,2022-2023,bundesliga
omar marmoush,Wolfsburg,299,65.3,69.1,72.8,58.3,1.2,1.4,-0.2,29,14,1,2022-2023,bundesliga
eric martel,Köln,695,78.3,85.3,83.4,57.1,0.8,1.3,0.2,50,8,4,2022-2023,bundesliga
aaron martin,Mainz 05,761,74.0,90.8,79.5,39.0,2.8,3.4,0.2,68,29,16,2022-2023,bundesliga
erhan masovic,Bochum,662,80.6,86.1,90.2,48.8,1.0,1.0,-1.0,41,2,0,2022-2023,bundesliga
henning matriciani,Schalke 04,638,72.3,83.0,78.7,48.9,0.2,0.5,-0.2,38,8,4,2022-2023,bundesliga
konstantinos mavropanos,Stuttgart,1255,83.0,86.0,88.7,74.8,1.1,0.9,-0.1,92,12,2,2022-2023,bundesliga
philipp max,Eint Frankfurt,364,76.0,90.4,79.3,39.2,1.6,2.4,-0.6,28,18,9,2022-2023,bundesliga
eric maxim choupomoting,Bayern Munich,223,76.9,82.0,83.3,62.5,1.9,2.1,0.1,23,12,1,2022-2023,bundesliga
keke maximilian topp,Schalke 04,4,80.0,100.0,100.0,100.0,0.0,0.2,0.0,0,1,1,2022-2023,bundesliga
ibrahim maza,Hertha BSC,11,73.3,90.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
noussair mazraoui,Bayern Munich,738,85.1,90.9,87.7,54.5,1.9,1.7,2.1,58,19,3,2022-2023,bundesliga
noah mbamba,Leverkusen,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
jeanmanuel mbom,Werder Bremen,2,66.7,0.0,100.0,100.0,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
nathanael mbuku,Augsburg,3,42.9,100.0,0.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
thomas meunier,Dortmund,322,74.0,84.4,76.5,57.6,0.6,0.8,-0.6,27,11,5,2022-2023,bundesliga
alexander meyer,Dortmund,280,86.7,98.2,99.3,67.5,0.0,0.0,0.0,4,0,0,2022-2023,bundesliga
sven michel,Union Berlin,100,55.2,71.0,48.7,33.3,0.9,0.3,0.1,9,4,2,2022-2023,bundesliga
enzo millot,Stuttgart,311,78.5,85.0,87.7,46.4,1.6,2.2,-0.6,22,12,4,2022-2023,bundesliga
maximilian mittelstadt,Hertha BSC,326,69.1,88.3,67.3,28.4,0.8,1.2,-0.8,29,7,4,2022-2023,bundesliga
anthony modeste,Dortmund,73,57.5,66.7,50.0,50.0,1.1,0.5,-0.1,5,5,1,2022-2023,bundesliga
tobias mohr,Schalke 04,308,60.9,80.0,71.0,39.6,1.6,2.0,1.4,24,13,8,2022-2023,bundesliga
clinton mola,Stuttgart,3,50.0,100.0,66.7,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
florent mollet,Schalke 04,113,74.3,83.1,86.7,33.3,0.4,0.5,-0.4,12,2,1,2022-2023,bundesliga
youssoufa moukoko,Dortmund,142,70.3,78.3,79.2,66.7,1.8,1.0,1.2,6,8,2,2022-2023,bundesliga
florian muller,Stuttgart,597,81.4,99.2,98.4,56.2,0.1,0.1,-0.1,7,1,0,2022-2023,bundesliga
thomas muller,Bayern Munich,621,74.7,84.2,76.2,42.3,6.6,7.1,1.4,39,37,4,2022-2023,bundesliga
jamal musiala,Bayern Munich,857,84.2,88.6,91.3,66.0,6.6,5.4,3.4,67,37,3,2022-2023,bundesliga
marlon mustapha,Mainz 05,13,56.5,58.3,55.6,,0.3,0.0,-0.3,1,1,0,2022-2023,bundesliga
obite ndicka,Eint Frankfurt,1563,86.1,92.8,89.9,54.3,0.2,0.3,-0.2,74,3,0,2022-2023,bundesliga
nathan ngoumou,Gladbach,166,73.5,85.0,66.1,66.7,0.3,0.7,-0.3,3,7,5,2022-2023,bundesliga
stanley nsoki,Hoffenheim,652,81.9,87.6,87.7,54.3,0.3,0.5,-0.3,62,3,0,2022-2023,bundesliga
nikolas nartey,Stuttgart,225,79.8,87.2,80.0,46.2,0.3,0.2,-0.3,17,5,1,2022-2023,bundesliga
luca netz,Gladbach,279,80.2,91.5,81.8,35.5,1.2,1.0,1.8,11,3,0,2022-2023,bundesliga
manuel neuer,Bayern Munich,449,89.1,100.0,98.3,69.8,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
florian neuhaus,Gladbach,510,79.2,88.7,83.2,56.6,2.3,2.3,-2.3,55,15,2,2022-2023,bundesliga
jessic ngankam,Hertha BSC,70,61.9,78.1,48.0,42.9,0.3,0.3,-0.3,7,3,0,2022-2023,bundesliga
florian niederlechner,Augsburg,118,59.0,64.0,70.1,31.3,0.4,0.7,0.6,13,6,0,2022-2023,bundesliga
florian niederlechner,Hertha BSC,95,65.1,76.9,70.0,54.5,0.2,0.4,-0.2,10,2,0,2022-2023,bundesliga
justin njinmah,Dortmund,0,0.0,,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
christopher nkunku,RB Leipzig,497,80.2,86.3,85.0,66.7,4.3,4.6,-0.3,35,28,2,2022-2023,bundesliga
felix nmecha,Wolfsburg,534,75.6,80.1,82.6,61.0,3.3,1.6,1.7,70,11,1,2022-2023,bundesliga
lukas nmecha,Wolfsburg,133,66.2,75.0,69.4,71.4,0.5,0.4,-0.5,17,5,0,2022-2023,bundesliga
hugo novoa,RB Leipzig,77,71.3,90.6,69.7,28.6,0.0,0.1,0.0,1,0,0,2022-2023,bundesliga
rjan nyland,RB Leipzig,75,75.8,95.0,100.0,47.6,0.1,0.0,0.9,6,1,0,2022-2023,bundesliga
tim oermann,Bochum,39,76.5,87.5,94.7,50.0,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
finn ole becker,Hoffenheim,148,70.5,82.7,68.2,52.2,0.3,0.3,-0.3,14,4,0,2022-2023,bundesliga
mathias olesen,Köln,123,78.3,81.3,85.4,62.5,0.1,0.2,-0.1,9,3,1,2022-2023,bundesliga
dani olmo,RB Leipzig,450,75.5,86.0,77.5,54.4,4.5,5.1,0.5,36,27,1,2022-2023,bundesliga
jan olschowsky,Gladbach,131,82.4,100.0,100.0,45.1,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
jonas omlin,Gladbach,595,80.6,98.5,98.5,50.9,0.4,0.0,-0.4,5,1,0,2022-2023,bundesliga
karim onisiwo,Mainz 05,343,56.4,63.0,62.0,50.0,3.4,4.2,-1.4,23,22,7,2022-2023,bundesliga
willi orban,RB Leipzig,2345,88.9,92.3,94.3,68.2,0.4,0.6,-0.4,154,2,0,2022-2023,bundesliga
ivan ordets,Bochum,731,72.7,72.5,83.4,46.9,0.8,1.0,-0.8,30,3,0,2022-2023,bundesliga
jordi oseitutu,Bochum,150,69.1,82.4,70.4,46.2,0.2,0.3,-0.2,11,5,2,2022-2023,bundesliga
patrick osterhage,Bochum,238,70.0,77.2,75.2,52.2,0.3,0.6,-0.3,15,6,3,2022-2023,bundesliga
paulo otavio,Wolfsburg,873,73.9,85.1,79.3,44.2,2.7,3.3,2.3,69,28,17,2022-2023,bundesliga
thomas ouwejan,Schalke 04,295,58.6,79.2,71.1,29.3,1.2,1.7,-0.2,21,15,7,2022-2023,bundesliga
reece oxford,Augsburg,28,53.8,40.0,71.0,21.4,0.1,0.1,-0.1,2,1,0,2022-2023,bundesliga
salih ozcan,Dortmund,882,88.3,91.2,88.8,75.8,0.5,0.5,0.5,75,7,1,2022-2023,bundesliga
levin oztunal,Union Berlin,1,100.0,,100.0,,0.2,0.1,0.8,0,1,0,2022-2023,bundesliga
exequiel palacios,Leverkusen,1022,84.9,88.8,88.4,66.2,1.3,1.6,0.7,95,11,1,2022-2023,bundesliga
milos pantovic,Union Berlin,46,61.3,77.1,56.5,40.0,0.0,0.2,0.0,2,2,1,2022-2023,bundesliga
antonios papadopoulos,Dortmund,17,89.5,100.0,83.3,100.0,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
kevin paredes,Wolfsburg,159,75.4,83.7,80.8,44.4,1.7,1.4,1.3,15,16,5,2022-2023,bundesliga
marco pasalic,Dortmund,6,85.7,100.0,66.7,,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
felix passlack,Dortmund,30,75.0,80.0,94.1,54.5,0.4,0.2,-0.4,3,2,1,2022-2023,bundesliga
paulinho,Leverkusen,23,82.1,84.2,83.3,,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
benjamin pavard,Bayern Munich,2120,88.3,92.2,91.6,67.1,2.4,3.9,-1.4,184,21,9,2022-2023,bundesliga
jiri pavlenka,Werder Bremen,832,70.7,98.7,98.6,49.3,0.0,0.1,0.0,20,1,0,2022-2023,bundesliga
kristian pedersen,Köln,121,69.9,81.4,74.4,48.0,0.1,0.0,-0.1,7,1,0,2022-2023,bundesliga
mads pedersen,Augsburg,473,68.0,82.9,66.7,45.6,0.9,0.9,-0.9,31,13,6,2022-2023,bundesliga
jordan pefok,Union Berlin,165,55.0,70.6,42.2,37.5,1.8,1.1,2.2,18,8,0,2022-2023,bundesliga
dzenan pejcinovic,Wolfsburg,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
peter pekarik,Hertha BSC,89,77.4,91.5,76.1,52.9,0.0,0.1,0.0,4,1,1,2022-2023,bundesliga
luca pellegrini,Eint Frankfurt,292,67.7,85.4,77.4,42.2,0.8,0.9,-0.8,16,4,2,2022-2023,bundesliga
ricardo pepi,Augsburg,18,66.7,66.7,85.7,,0.1,0.0,-0.1,0,0,0,2022-2023,bundesliga
juan perea,Stuttgart,50,63.3,75.0,61.9,55.6,0.7,0.4,-0.7,7,2,1,2022-2023,bundesliga
nils petersen,Freiburg,33,44.6,50.0,45.5,33.3,0.0,0.0,0.0,1,1,0,2022-2023,bundesliga
lukas petkov,Augsburg,18,52.9,56.3,55.6,50.0,0.0,0.1,0.0,3,0,0,2022-2023,bundesliga
luca pfeiffer,Stuttgart,129,64.2,70.8,65.7,68.8,1.0,1.1,-1.0,8,5,1,2022-2023,bundesliga
maximilian philipp,Wolfsburg,27,64.3,89.5,77.8,22.2,0.0,0.1,0.0,1,1,0,2022-2023,bundesliga
maximilian philipp,Werder Bremen,109,79.0,86.7,76.3,100.0,0.2,0.2,-0.2,5,1,0,2022-2023,bundesliga
amos pieper,Werder Bremen,943,78.2,84.0,87.1,56.7,0.3,0.9,0.7,64,12,5,2022-2023,bundesliga
marvin plattenhardt,Hertha BSC,794,65.7,89.3,67.0,34.1,3.0,3.9,-1.0,38,8,6,2022-2023,bundesliga
alassane plea,Gladbach,529,69.3,83.1,69.9,51.1,4.0,5.3,5.0,72,34,7,2022-2023,bundesliga
joel pohjanpalo,Leverkusen,0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
sebastian polter,Schalke 04,84,52.5,55.0,56.0,25.0,1.0,0.8,2.0,5,5,0,2022-2023,bundesliga
stefan posch,Hoffenheim,8,66.7,33.3,100.0,50.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
yussuf poulsen,RB Leipzig,69,54.8,65.6,37.8,44.4,1.8,1.6,-0.8,7,2,1,2022-2023,bundesliga
grischa promel,Hoffenheim,363,76.7,83.1,83.1,55.6,1.1,0.8,-0.1,29,5,1,2022-2023,bundesliga
tymoteusz puchacz,Union Berlin,22,61.1,80.0,66.7,28.6,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
eduardo quaresma,Hoffenheim,60,88.2,87.5,92.3,60.0,0.0,0.0,0.0,5,1,0,2022-2023,bundesliga
joshua quarshie,Hoffenheim,0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
diant ramaj,Eint Frankfurt,21,84.0,100.0,100.0,50.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
nicolai rapp,Werder Bremen,47,79.7,83.3,81.0,72.7,0.0,0.0,0.0,3,1,0,2022-2023,bundesliga
david raum,RB Leipzig,898,75.5,90.3,79.6,44.4,4.6,5.0,-2.6,42,26,15,2022-2023,bundesliga
rocco reitz,Gladbach,2,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
marco reus,Dortmund,450,79.2,83.8,87.1,37.5,2.6,1.4,1.4,27,9,1,2022-2023,bundesliga
elvis rexhbecaj,Augsburg,622,68.3,77.1,76.7,43.1,0.8,0.9,-0.8,67,10,1,2022-2023,bundesliga
gio reyna,Dortmund,248,79.0,84.5,76.7,69.6,1.3,1.9,0.7,14,12,2,2022-2023,bundesliga
marco richter,Hertha BSC,461,61.7,78.0,65.4,41.6,2.9,2.7,2.1,38,26,5,2022-2023,bundesliga
manuel riemann,Bochum,1065,60.5,98.9,96.8,50.2,0.1,0.8,-0.1,136,7,1,2022-2023,bundesliga
sebastian rode,Eint Frankfurt,711,83.0,88.3,86.4,65.4,0.9,1.3,0.1,98,12,0,2022-2023,bundesliga
agustin rogel,Hertha BSC,426,74.5,75.5,84.2,51.0,0.0,0.1,1.0,11,0,0,2022-2023,bundesliga
merlin rohl,Freiburg,13,72.2,88.9,80.0,,0.5,0.2,0.5,1,1,0,2022-2023,bundesliga
tony rolke,Hertha BSC,5,62.5,60.0,66.7,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
tom rothe,Dortmund,15,83.3,83.3,100.0,33.3,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
jerome roussillon,Wolfsburg,3,42.9,66.7,33.3,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
jerome roussillon,Union Berlin,307,70.1,81.6,74.1,35.2,1.1,1.5,0.9,19,9,5,2022-2023,bundesliga
sebastian rudy,Hoffenheim,330,74.7,85.4,83.0,53.1,0.8,1.6,0.2,32,7,4,2022-2023,bundesliga
georginio rutter,Hoffenheim,95,60.1,67.1,59.6,83.3,2.3,3.2,-0.3,11,9,0,2022-2023,bundesliga
julian ryerson,Union Berlin,350,69.9,85.1,72.5,40.7,0.5,1.7,-0.5,22,12,8,2022-2023,bundesliga
julian ryerson,Dortmund,817,81.9,92.7,81.8,55.2,1.5,1.7,-0.5,49,10,9,2022-2023,bundesliga
frederik rnnow,Union Berlin,888,69.4,99.3,100.0,44.3,0.0,0.2,1.0,69,3,0,2022-2023,bundesliga
marcel sabitzer,Bayern Munich,402,86.3,91.3,87.8,59.4,0.4,0.6,0.6,36,5,0,2022-2023,bundesliga
dikenirafid salifou,Werder Bremen,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
roland sallai,Freiburg,238,69.6,85.0,69.8,37.1,1.3,1.6,1.7,11,12,7,2022-2023,bundesliga
diadie samassekou,Hoffenheim,17,85.0,85.7,90.9,0.0,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
leroy sane,Bayern Munich,880,81.6,86.8,84.9,62.3,4.3,5.1,2.7,58,47,1,2022-2023,bundesliga
sidi sane,Schalke 04,7,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
bouna sarr,Bayern Munich,1,50.0,,50.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
joe scally,Gladbach,921,78.5,88.1,84.3,49.6,1.8,2.4,-1.8,40,20,13,2022-2023,bundesliga
kevin schade,Freiburg,26,47.3,56.0,61.5,0.0,0.0,0.5,0.0,5,1,0,2022-2023,bundesliga
andras schafer,Union Berlin,205,74.8,82.4,83.5,39.1,0.2,0.6,-0.2,22,4,1,2022-2023,bundesliga
derry scherhant,Hertha BSC,33,66.0,76.2,57.1,,0.1,0.0,-0.1,0,0,0,2022-2023,bundesliga
patrik schick,Leverkusen,176,69.6,71.9,68.6,60.0,0.6,0.4,0.4,3,7,1,2022-2023,bundesliga
kingsley schindler,Köln,352,64.5,78.7,71.2,43.0,0.7,0.7,0.3,30,12,3,2022-2023,bundesliga
xaver schlager,RB Leipzig,771,83.1,90.0,87.8,69.8,0.7,1.6,0.3,87,10,1,2022-2023,bundesliga
keven schlotterbeck,Freiburg,6,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
keven schlotterbeck,Bochum,208,66.0,70.8,76.6,43.3,0.5,0.2,-0.5,15,1,0,2022-2023,bundesliga
nico schlotterbeck,Dortmund,1648,86.3,91.6,93.5,64.2,1.7,1.3,3.3,137,11,0,2022-2023,bundesliga
jonathan schmid,Freiburg,23,82.1,87.5,75.0,75.0,0.1,0.1,-0.1,1,2,2,2022-2023,bundesliga
romano schmid,Werder Bremen,561,74.8,81.5,80.0,62.0,2.0,2.2,1.0,59,19,2,2022-2023,bundesliga
kenneth schmidt,Freiburg,166,88.8,90.2,94.9,64.0,0.0,0.0,0.0,13,1,0,2022-2023,bundesliga
niklas schmidt,Werder Bremen,446,74.2,84.2,79.4,65.6,1.3,1.7,-1.3,64,25,5,2022-2023,bundesliga
benno schmitz,Köln,938,62.6,81.6,67.5,33.5,2.4,3.1,-2.4,108,42,19,2022-2023,bundesliga
marvin schwabe,Köln,1091,78.5,98.8,98.5,50.4,0.0,0.1,0.0,22,1,0,2022-2023,bundesliga
alexander schwolow,Schalke 04,567,66.5,98.9,98.7,46.9,0.1,0.2,-0.1,32,2,0,2022-2023,bundesliga
paul seguin,Union Berlin,223,68.4,78.5,75.4,41.7,2.0,2.4,1.0,26,16,8,2022-2023,bundesliga
davie selke,Hertha BSC,41,60.3,75.8,56.3,0.0,0.9,0.6,0.1,5,0,0,2022-2023,bundesliga
davie selke,Köln,118,55.7,64.7,56.5,0.0,0.9,1.1,-0.9,4,4,0,2022-2023,bundesliga
suat serdar,Hertha BSC,431,70.1,78.7,75.8,64.9,1.6,1.8,0.4,50,14,0,2022-2023,bundesliga
eniss shabani,Mainz 05,5,83.3,100.0,66.7,,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
kiliann sildillia,Freiburg,787,71.4,78.6,74.3,64.5,0.7,1.3,1.3,69,9,4,2022-2023,bundesliga
andre silva,RB Leipzig,349,73.2,82.8,72.1,64.3,2.9,2.9,0.1,16,13,0,2022-2023,bundesliga
mohamed simakan,RB Leipzig,901,81.3,88.8,85.4,54.2,1.2,1.4,-0.2,81,16,2,2022-2023,bundesliga
daley sinkgraven,Leverkusen,159,76.1,88.7,76.2,45.5,1.3,0.3,0.7,12,1,1,2022-2023,bundesliga
tobias sippel,Gladbach,174,66.9,97.8,98.8,33.9,0.0,0.0,0.0,3,0,0,2022-2023,bundesliga
hugo siquet,Freiburg,5,71.4,100.0,33.3,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
tim skarke,Union Berlin,22,61.1,68.8,78.6,0.0,0.0,0.0,0.0,1,1,1,2022-2023,bundesliga
tim skarke,Schalke 04,94,64.8,74.5,67.3,56.3,0.9,0.9,0.1,6,3,3,2022-2023,bundesliga
ellyes skhiri,Köln,1505,87.7,89.4,91.9,82.9,1.8,1.8,-0.8,112,13,2,2022-2023,bundesliga
robert skov,Hoffenheim,509,69.9,84.7,71.7,47.0,1.8,2.3,0.2,35,22,9,2022-2023,bundesliga
hrvoje smolcic,Eint Frankfurt,287,80.8,86.5,88.3,51.1,0.0,0.1,0.0,8,0,0,2022-2023,bundesliga
danilo soares,Bochum,751,74.8,86.9,75.7,57.9,1.3,1.1,-1.3,82,14,5,2022-2023,bundesliga
nikola soldo,Köln,270,77.6,82.4,91.1,48.6,0.0,0.0,0.0,11,1,0,2022-2023,bundesliga
yann sommer,Bayern Munich,650,86.8,100.0,98.4,57.3,0.0,0.0,0.0,5,0,0,2022-2023,bundesliga
yann sommer,Gladbach,499,81.9,99.2,98.2,48.0,0.0,0.0,0.0,5,0,0,2022-2023,bundesliga
borna sosa,Stuttgart,1076,73.8,89.1,72.8,45.3,6.5,8.2,0.5,80,57,37,2022-2023,bundesliga
