Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
ayman azhil,Dortmund,3,75.0,100.0,,,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
adam aznou,Bayern Munich,13,76.5,90.0,66.7,,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
aliou badara balde,Bochum,11,55.0,66.7,62.5,,0.2,0.2,-0.2,1,2,1,2024-2025,bundesliga
ridle baku,Wolfsburg,381,74.1,81.8,76.9,66.7,1.3,1.6,-0.3,33,14,6,2024-2025,bundesliga
ridle baku,RB Leipzig,480,75.2,87.6,75.0,55.4,1.5,1.7,1.5,34,17,4,2024-2025,bundesliga
samuel bamba,Bochum,17,77.3,100.0,90.9,0.0,0.0,0.1,0.0,2,4,1,2024-2025,bundesliga
noahkai banks,Augsburg,156,92.9,92.7,94.4,88.9,0.0,0.0,0.0,5,1,0,2024-2025,bundesliga
scott banks,St. Pauli,21,63.6,92.3,45.5,33.3,0.0,0.1,0.0,0,1,1,2024-2025,bundesliga
aymen barkok,Mainz 05,26,70.3,82.4,66.7,80.0,0.1,0.3,-0.1,7,3,1,2024-2025,bundesliga
michy batshuayi,Eint Frankfurt,53,80.3,88.9,70.0,100.0,0.0,0.4,0.0,4,2,0,2024-2025,bundesliga
maximilian bauer,Augsburg,275,80.9,87.4,88.3,55.7,0.1,0.1,-0.1,31,2,2,2024-2025,bundesliga
oliver baumann,Hoffenheim,734,69.1,99.2,99.5,43.1,1.0,0.7,-1.0,39,4,0,2024-2025,bundesliga
christoph baumgartner,RB Leipzig,421,68.2,77.6,72.3,53.7,1.3,1.7,-0.3,40,16,1,2024-2025,bundesliga
ihlas bebou,Hoffenheim,2,50.0,100.0,0.0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
adrian beck,Heidenheim,581,80.1,83.3,87.3,72.4,1.2,1.9,-0.2,53,18,4,2024-2025,bundesliga
timo becker,Holstein Kiel,794,77.4,90.1,82.7,54.1,0.8,1.0,1.2,38,9,4,2024-2025,bundesliga
hannes behrens,Hoffenheim,16,72.7,83.3,80.0,66.7,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
kevin behrens,Wolfsburg,48,60.8,64.6,56.3,66.7,0.1,0.1,-0.1,5,0,0,2024-2025,bundesliga
maximilian beier,Dortmund,291,70.5,77.9,70.0,55.6,3.3,2.5,1.7,13,14,3,2024-2025,bundesliga
stefan bell,Mainz 05,565,78.6,86.0,88.8,46.8,1.0,0.7,0.0,36,0,0,2024-2025,bundesliga
jeanuel belocian,Leverkusen,34,85.0,96.0,72.7,50.0,0.0,0.1,0.0,2,0,0,2024-2025,bundesliga
laszlo benes,Union Berlin,223,67.6,81.2,65.9,50.0,1.0,1.4,0.0,23,11,6,2024-2025,bundesliga
ramy bensebaini,Dortmund,1273,86.1,93.1,90.3,57.4,3.2,2.3,2.8,116,19,5,2024-2025,bundesliga
mergim berisha,Hoffenheim,39,69.6,85.2,60.0,33.3,1.0,0.4,0.0,6,2,0,2024-2025,bundesliga
mergim berisha,Augsburg,6,66.7,100.0,0.0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
bernardo,Bochum,730,73.7,80.2,85.9,54.1,0.7,1.7,-0.7,99,11,1,2024-2025,bundesliga
alexander bernhardsson,Holstein Kiel,193,60.5,71.0,64.9,36.4,1.3,1.2,0.7,16,10,4,2024-2025,bundesliga
matus bero,Bochum,894,67.9,84.8,69.1,45.8,3.7,3.8,-1.7,104,35,4,2024-2025,bundesliga
janniklas beste,Freiburg,70,74.5,92.1,73.5,43.8,0.4,0.5,0.6,5,3,1,2024-2025,bundesliga
el bilal toure,Stuttgart,75,78.1,81.7,85.7,100.0,1.1,0.8,-0.1,6,4,0,2024-2025,bundesliga
tom bischof,Hoffenheim,1210,78.7,88.7,84.5,56.7,3.6,4.8,-1.6,110,39,10,2024-2025,bundesliga
leonardo bittencourt,Werder Bremen,571,84.0,91.5,86.6,59.2,1.6,1.9,-0.6,56,14,2,2024-2025,bundesliga
myron boadu,Bochum,139,71.3,67.9,81.8,88.9,1.1,1.6,-0.1,7,5,1,2024-2025,bundesliga
sacha boey,Bayern Munich,462,92.4,95.5,91.0,64.3,1.2,1.8,0.8,45,6,2,2024-2025,bundesliga
victor boniface,Leverkusen,172,70.2,74.8,76.5,75.0,1.1,1.0,-0.1,10,8,2,2024-2025,bundesliga
sebastiaan bornauw,Wolfsburg,270,81.8,89.4,88.5,48.6,0.5,0.1,0.5,18,2,0,2024-2025,bundesliga
carlo boukhalfa,St. Pauli,333,71.3,81.3,70.3,29.2,1.1,1.1,-1.1,27,7,2,2024-2025,bundesliga
julian brandt,Dortmund,953,78.8,86.5,81.2,57.3,8.5,6.6,1.5,94,48,6,2024-2025,bundesliga
tim breithaupt,Augsburg,58,86.6,83.3,94.4,75.0,0.4,0.3,0.6,10,1,1,2024-2025,bundesliga
maximilian breunig,Heidenheim,47,58.0,51.4,80.0,83.3,0.2,0.1,-0.2,5,0,0,2024-2025,bundesliga
moritz broschinski,Bochum,187,63.4,75.0,71.1,50.0,1.8,1.5,1.2,9,8,4,2024-2025,bundesliga
nathaniel brown,Eint Frankfurt,727,80.7,93.4,82.9,50.0,5.1,4.6,0.9,35,22,7,2024-2025,bundesliga
jacob bruun larsen,Hoffenheim,121,74.2,84.7,71.4,50.0,0.6,0.7,1.4,7,6,2,2024-2025,bundesliga
jacob bruun larsen,Stuttgart,115,70.6,76.5,77.8,60.0,1.2,1.6,-1.2,8,17,6,2024-2025,bundesliga
emi buendia,Leverkusen,123,78.3,88.2,78.7,42.9,0.9,0.5,-0.9,9,4,0,2024-2025,bundesliga
marius bulter,Hoffenheim,394,67.2,79.4,71.2,41.6,3.1,3.4,-1.1,30,25,12,2024-2025,bundesliga
jonathan burkardt,Mainz 05,379,72.5,76.4,81.4,71.2,3.1,2.7,-1.1,25,16,4,2024-2025,bundesliga
oliver burke,Werder Bremen,179,59.9,70.7,51.9,35.3,1.7,1.1,-1.7,5,7,3,2024-2025,bundesliga
marnon busch,Heidenheim,614,72.7,83.5,79.9,56.5,1.1,1.8,-0.1,59,17,10,2024-2025,bundesliga
anthony caci,Mainz 05,1188,71.8,84.4,73.6,46.7,6.6,7.9,0.4,96,46,21,2024-2025,bundesliga
cole campbell,Dortmund,13,86.7,88.9,75.0,100.0,0.0,0.0,0.0,0,1,1,2024-2025,bundesliga
emre can,Dortmund,1705,89.5,93.7,94.7,62.8,0.7,1.4,-0.7,119,5,0,2024-2025,bundesliga
tiago cardoso,Gladbach,134,74.9,100.0,98.5,42.9,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
abdoulie ceesay,St. Pauli,8,57.1,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
julian chabot,Stuttgart,1749,89.9,95.3,93.3,60.4,0.5,0.8,0.5,133,5,0,2024-2025,bundesliga
el chadaille bitshiabu,RB Leipzig,731,84.4,90.7,90.0,56.6,0.4,0.6,-0.4,69,4,0,2024-2025,bundesliga
fares chaibi,Eint Frankfurt,304,65.8,81.2,75.0,33.7,2.9,2.9,0.1,31,18,6,2024-2025,bundesliga
timothy chandler,Eint Frankfurt,17,70.8,87.5,70.0,60.0,0.0,0.0,0.0,2,0,0,2024-2025,bundesliga
anrie chase,Stuttgart,497,91.9,96.2,93.9,66.0,0.0,0.5,0.0,28,2,1,2024-2025,bundesliga
arthur chaves,Hoffenheim,966,82.1,90.9,90.1,40.4,0.1,0.4,-0.1,66,1,0,2024-2025,bundesliga
fabio chiarodia,Gladbach,173,84.0,95.3,86.8,47.8,0.4,0.4,-0.4,9,1,0,2024-2025,bundesliga
carney chukwuemeka,Dortmund,96,78.7,84.1,76.2,100.0,0.9,1.8,-0.9,8,6,0,2024-2025,bundesliga
alexis claudemaurice,Augsburg,543,82.9,85.4,89.5,70.5,1.2,1.9,0.8,38,21,5,2024-2025,bundesliga
nnamdi collins,Eint Frankfurt,766,86.3,93.5,89.0,50.0,1.0,1.2,0.0,53,12,2,2024-2025,bundesliga
kingsley coman,Bayern Munich,624,84.3,90.3,87.1,56.3,3.3,4.2,0.7,26,28,5,2024-2025,bundesliga
sirlord conteh,Heidenheim,158,70.5,72.1,81.1,56.5,2.6,1.4,-1.6,17,6,2,2024-2025,bundesliga
danny da costa,Mainz 05,942,78.4,92.3,87.3,42.2,0.6,1.3,0.4,123,17,6,2024-2025,bundesliga
yan couto,Dortmund,586,81.1,90.1,83.2,51.5,0.9,2.3,-0.9,51,26,10,2024-2025,bundesliga
tomas cvancara,Gladbach,171,71.5,79.8,78.5,50.0,0.9,0.5,-0.9,13,8,2,2024-2025,bundesliga
finn dahmen,Augsburg,528,69.4,98.9,99.1,47.2,0.0,0.1,0.0,11,0,0,2024-2025,bundesliga
thomas dahne,Holstein Kiel,304,77.0,100.0,99.4,47.4,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
mahmoud dahoud,Eint Frankfurt,191,84.9,95.2,84.9,50.0,0.7,0.6,0.3,10,5,0,2024-2025,bundesliga
ameen aldakhil,Stuttgart,311,91.7,96.6,94.9,59.3,0.2,0.1,-0.2,20,1,0,2024-2025,bundesliga
bence dardai,Wolfsburg,357,80.2,90.0,83.2,48.6,1.0,1.0,0.0,35,9,2,2024-2025,bundesliga
lukas daschner,Bochum,93,64.6,81.0,55.3,48.1,0.7,0.3,0.3,9,1,0,2024-2025,bundesliga
alphonso davies,Bayern Munich,1141,89.7,94.0,90.5,64.9,1.6,2.2,0.4,95,16,2,2024-2025,bundesliga
olivier deman,Werder Bremen,38,65.5,93.3,75.0,27.3,0.1,0.1,-0.1,3,1,0,2024-2025,bundesliga
ermedin demirovic,Stuttgart,258,70.3,76.0,73.8,40.0,1.9,1.7,-0.9,15,10,0,2024-2025,bundesliga
justin diehl,Stuttgart,42,71.2,82.8,66.7,20.0,0.1,0.3,-0.1,3,1,0,2024-2025,bundesliga
eric dier,Bayern Munich,1324,93.8,96.3,96.3,72.2,0.1,1.2,0.9,133,5,0,2024-2025,bundesliga
junior dina ebimbe,Eint Frankfurt,71,63.4,63.8,70.5,33.3,0.9,0.6,0.1,1,2,0,2024-2025,bundesliga
eren dinkci,Freiburg,297,75.4,85.0,82.0,46.2,2.2,1.2,0.8,24,11,3,2024-2025,bundesliga
ritsu doan,Freiburg,783,71.8,81.5,75.3,49.1,3.7,5.9,3.3,70,48,15,2024-2025,bundesliga
danilho doekhi,Union Berlin,995,78.3,87.9,87.6,42.3,1.4,0.9,-0.4,81,6,3,2024-2025,bundesliga
niklas dorsch,Augsburg,22,84.6,100.0,75.0,100.0,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
niklas dorsch,Heidenheim,573,83.4,93.1,90.5,59.6,1.1,2.0,0.9,46,16,8,2024-2025,bundesliga
patrick drewes,Bochum,565,65.7,100.0,97.9,48.3,0.0,0.0,0.0,7,0,0,2024-2025,bundesliga
tim drexler,Hoffenheim,153,85.0,92.7,88.4,66.7,0.0,0.2,0.0,13,2,0,2024-2025,bundesliga
marvin ducksch,Werder Bremen,560,61.7,76.2,63.6,43.5,8.5,9.1,-0.5,43,30,8,2024-2025,bundesliga
julien duranville,Dortmund,59,70.2,85.1,57.7,42.9,0.3,0.9,-0.3,3,1,1,2024-2025,bundesliga
adam dzwigaa,St. Pauli,173,81.6,91.0,91.4,40.0,0.0,0.1,0.0,11,1,0,2024-2025,bundesliga
johannes eggestein,St. Pauli,404,73.9,81.0,80.5,56.4,2.1,1.3,1.9,25,9,2,2024-2025,bundesliga
maximilian eggestein,Freiburg,1213,83.5,88.1,87.6,59.4,1.5,2.5,-1.5,131,16,3,2024-2025,bundesliga
hugo ekitike,Eint Frankfurt,486,75.5,82.8,76.1,61.8,6.8,5.4,1.2,24,31,4,2024-2025,bundesliga
elif elmas,RB Leipzig,13,81.3,88.9,100.0,0.0,0.0,0.0,0.0,0,1,0,2024-2025,bundesliga
nico elvedi,Gladbach,1400,92.0,95.4,93.1,70.0,0.4,0.3,0.6,52,2,0,2024-2025,bundesliga
arne engels,Augsburg,19,70.4,87.5,66.7,0.0,0.0,0.0,0.0,2,0,0,2024-2025,bundesliga
patrick erras,Holstein Kiel,469,92.0,92.0,97.2,62.5,0.1,0.2,-0.1,10,0,0,2024-2025,bundesliga
samuel essende,Augsburg,195,64.8,74.0,65.2,62.5,1.3,1.4,0.7,11,6,2,2024-2025,bundesliga
frank feller,Heidenheim,41,63.1,100.0,100.0,41.5,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
kilian fischer,Wolfsburg,976,78.6,86.7,81.7,59.7,0.5,1.0,-0.5,73,20,3,2024-2025,bundesliga
jonas fohrenbach,Heidenheim,659,72.5,85.1,79.1,46.1,1.3,2.1,-0.3,62,15,11,2024-2025,bundesliga
marco friedl,Werder Bremen,1324,90.2,93.8,95.5,71.5,0.2,0.4,-0.2,63,5,1,2024-2025,bundesliga
marvin friedrich,Gladbach,624,88.4,94.8,95.3,47.5,0.6,0.5,0.4,23,1,0,2024-2025,bundesliga
jeremie frimpong,Leverkusen,715,76.1,88.4,77.6,38.5,4.2,4.7,0.8,28,29,18,2024-2025,bundesliga
chris fuhrich,Stuttgart,807,80.5,90.3,78.8,51.3,3.7,6.0,-0.7,39,51,13,2024-2025,bundesliga
shio fukuda,Gladbach,5,50.0,66.7,100.0,0.0,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
cristian gamboa,Bochum,75,60.5,94.9,57.1,40.0,0.2,0.3,-0.2,3,2,1,2024-2025,bundesliga
aleix garcia,Leverkusen,1212,87.2,94.3,89.8,65.8,4.9,3.8,-0.9,135,12,4,2024-2025,bundesliga
viggo gebel,RB Leipzig,3,75.0,100.0,50.0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
lutsharel geertruida,RB Leipzig,961,86.7,91.5,89.5,66.3,1.0,1.6,-1.0,94,17,4,2024-2025,bundesliga
dennis geiger,Hoffenheim,316,87.3,92.2,91.3,66.7,0.5,0.7,-0.5,32,9,1,2024-2025,bundesliga
valentin gendrey,Hoffenheim,482,69.9,84.7,67.8,41.9,1.8,2.7,-0.8,37,15,10,2024-2025,bundesliga
yannick gerhardt,Wolfsburg,513,76.9,83.2,83.7,40.4,0.2,1.1,0.8,44,11,4,2024-2025,bundesliga
max geschwill,Holstein Kiel,496,74.3,84.3,81.7,49.2,0.8,0.9,1.2,40,7,2,2024-2025,bundesliga
dimitris giannoulis,Augsburg,1076,74.7,85.7,78.9,47.9,4.2,5.4,-0.2,71,55,23,2024-2025,bundesliga
armin gigovic,Holstein Kiel,524,77.7,83.5,87.0,41.5,2.1,1.7,-1.1,44,7,0,2024-2025,bundesliga
benedikt gimber,Heidenheim,1058,82.5,85.8,92.8,57.1,0.3,0.5,-0.3,47,2,0,2024-2025,bundesliga
matthias ginter,Freiburg,1256,82.6,90.7,90.2,49.4,0.7,1.5,0.3,97,8,1,2024-2025,bundesliga
jamie gittens,Dortmund,427,76.5,87.4,77.1,50.0,2.5,4.1,0.5,17,24,4,2024-2025,bundesliga
serge gnabry,Bayern Munich,498,83.4,89.3,82.8,70.0,5.1,4.3,-0.1,21,21,2,2024-2025,bundesliga
tidiam gomis,RB Leipzig,42,80.8,94.3,58.3,100.0,0.9,0.6,0.1,1,2,1,2024-2025,bundesliga
leon goretzka,Bayern Munich,1101,89.9,93.9,93.3,63.4,1.7,2.4,-0.7,147,15,0,2024-2025,bundesliga
robin gosens,Union Berlin,23,54.8,76.5,45.0,25.0,0.1,0.1,-0.1,3,2,0,2024-2025,bundesliga
mario gotze,Eint Frankfurt,656,77.5,89.0,77.4,44.4,3.1,1.9,-1.1,56,19,1,2024-2025,bundesliga
jeffrey gouweleeuw,Augsburg,1400,82.6,87.4,91.4,60.1,2.2,3.0,1.8,151,22,2,2024-2025,bundesliga
kamil grabara,Wolfsburg,791,69.4,100.0,99.2,46.4,0.0,0.1,0.0,40,3,0,2024-2025,bundesliga
michael gregoritsch,Freiburg,100,63.3,69.0,72.7,55.6,0.4,0.7,0.6,9,4,0,2024-2025,bundesliga
vincenzo grifo,Freiburg,1173,76.7,90.2,83.6,45.9,6.9,8.0,4.1,104,48,10,2024-2025,bundesliga
florian grillitsch,Hoffenheim,361,86.6,92.9,92.0,68.6,0.2,0.8,-0.2,39,4,2,2024-2025,bundesliga
alex grimaldo,Leverkusen,1700,81.2,92.6,83.4,46.7,8.1,8.6,-1.1,108,50,21,2024-2025,bundesliga
pascal gro,Dortmund,1589,80.7,92.6,88.4,47.3,5.1,6.4,3.9,120,44,15,2024-2025,bundesliga
marco grull,Werder Bremen,251,76.8,87.3,80.7,52.6,1.8,1.5,-0.8,22,14,3,2024-2025,bundesliga
raphael guerreiro,Bayern Munich,1206,88.7,94.1,88.7,57.8,2.9,4.7,1.1,77,25,2,2024-2025,bundesliga
morgan guilavogui,St. Pauli,362,65.9,76.9,62.9,40.0,1.9,2.4,0.1,29,10,3,2024-2025,bundesliga
serhou guirassy,Dortmund,456,72.7,81.3,71.4,69.6,3.9,3.1,0.1,28,14,0,2024-2025,bundesliga
peter gulacsi,RB Leipzig,742,82.1,100.0,98.0,56.4,0.0,0.0,0.0,4,0,0,2024-2025,bundesliga
robert gumny,Augsburg,105,76.1,84.1,85.7,44.4,0.5,0.4,-0.5,6,3,2,2024-2025,bundesliga
christian gunter,Freiburg,851,74.5,87.1,76.9,44.4,2.5,4.2,-0.5,53,30,21,2024-2025,bundesliga
janik haberer,Union Berlin,570,77.0,83.5,84.0,54.5,0.8,1.9,-0.8,41,10,2,2024-2025,bundesliga
robin hack,Gladbach,684,76.2,87.5,80.8,51.3,3.6,3.8,3.4,52,34,12,2024-2025,bundesliga
amadou haidara,RB Leipzig,723,80.2,87.8,81.8,50.0,0.9,1.2,0.1,65,13,2,2024-2025,bundesliga
andreas hancheolsen,Mainz 05,530,82.6,91.2,89.1,42.0,0.3,0.6,0.7,26,0,0,2024-2025,bundesliga
phil harres,Holstein Kiel,150,56.6,62.7,55.8,69.6,1.3,1.1,-0.3,17,4,2,2024-2025,bundesliga
ramon hendriks,Stuttgart,576,83.7,94.3,87.0,45.6,1.0,1.5,0.0,43,5,2,2024-2025,bundesliga
paul hennrich,Hoffenheim,2,66.7,100.0,,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
benjamin henrichs,RB Leipzig,360,75.6,87.9,80.5,38.9,1.4,2.0,0.6,33,10,3,2024-2025,bundesliga
mario hermoso,Leverkusen,213,85.5,93.5,86.1,45.0,0.2,0.3,-0.2,14,1,0,2024-2025,bundesliga
piero hincapie,Leverkusen,1855,87.9,93.6,91.6,58.9,3.2,3.5,-1.2,160,16,7,2024-2025,bundesliga
adam hlozek,Hoffenheim,348,68.5,73.8,75.0,54.8,3.5,3.2,0.5,37,19,4,2024-2025,bundesliga
nicolas hofler,Freiburg,325,86.4,88.8,90.8,76.9,0.1,0.4,-0.1,31,4,0,2024-2025,bundesliga
jonas hofmann,Leverkusen,167,87.4,91.7,87.9,57.1,0.4,0.5,0.6,5,5,0,2024-2025,bundesliga
philipp hofmann,Bochum,441,63.5,72.0,61.7,52.3,3.3,2.6,-0.3,40,9,0,2024-2025,bundesliga
lucas holer,Freiburg,390,65.5,72.5,65.6,46.7,2.9,1.7,1.1,34,9,1,2024-2025,bundesliga
benedict hollerbach,Union Berlin,441,65.4,79.6,70.4,48.2,1.6,2.3,-0.6,24,22,3,2024-2025,bundesliga
lewis holtby,Holstein Kiel,540,76.5,88.8,80.8,45.5,1.5,1.8,-0.5,29,5,1,2024-2025,bundesliga
gerrit holtmann,Bochum,270,65.7,85.2,68.3,48.4,2.9,2.8,-1.9,16,25,16,2024-2025,bundesliga
franck honorat,Gladbach,409,67.5,84.5,66.8,44.6,5.3,4.9,1.7,24,26,17,2024-2025,bundesliga
mathias honsak,Heidenheim,324,70.1,77.8,76.4,52.3,1.6,1.9,-0.6,22,12,9,2024-2025,bundesliga
timo horn,Bochum,284,56.9,100.0,99.0,43.8,0.0,0.1,0.0,24,1,0,2024-2025,bundesliga
lukas hradecky,Leverkusen,687,75.3,100.0,97.8,51.8,0.0,0.0,0.0,5,0,0,2024-2025,bundesliga
robin hranac,Hoffenheim,127,86.4,89.4,94.9,52.6,0.0,0.0,0.0,8,0,0,2024-2025,bundesliga
hong hyunseok,Mainz 05,180,77.9,85.8,76.7,44.4,1.5,1.2,-0.5,11,7,1,2024-2025,bundesliga
oscar hjlund,Eint Frankfurt,359,88.0,94.6,87.8,59.1,1.1,0.3,-1.1,30,4,0,2024-2025,bundesliga
arijon ibrahimovic,Bayern Munich,3,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
andrej ilic,Union Berlin,110,57.6,69.2,46.2,20.0,0.3,0.2,-0.3,16,0,0,2024-2025,bundesliga
jackson irvine,St. Pauli,684,70.6,79.0,72.0,48.6,3.9,2.5,2.1,93,12,2,2024-2025,bundesliga
ko itakura,Gladbach,1617,89.0,95.2,93.5,54.7,0.8,1.5,-0.8,60,8,4,2024-2025,bundesliga
hiroki ito,Bayern Munich,183,86.7,93.2,92.5,38.9,0.4,0.6,-0.4,14,3,1,2024-2025,bundesliga
marko ivezic,Holstein Kiel,803,86.0,90.2,90.6,61.4,0.2,0.3,-0.2,33,2,0,2024-2025,bundesliga
lee jaesung,Mainz 05,813,77.5,85.4,80.1,66.7,5.0,4.7,1.0,56,22,3,2024-2025,bundesliga
kristijan jakic,Augsburg,900,82.9,87.0,89.3,75.4,1.2,1.8,-0.2,95,11,0,2024-2025,bundesliga
luca jaquez,Stuttgart,194,91.5,96.9,95.4,54.5,0.0,0.1,0.0,18,1,0,2024-2025,bundesliga
dominik javorcek,Holstein Kiel,115,70.6,91.4,77.2,45.7,1.0,0.7,1.0,7,2,1,2024-2025,bundesliga
finn jeltsch,Stuttgart,582,91.1,94.7,94.8,39.4,0.1,0.3,-0.1,29,1,0,2024-2025,bundesliga
fredrik jensen,Augsburg,157,69.5,79.2,77.1,66.7,0.7,0.6,-0.7,8,7,3,2024-2025,bundesliga
moritz jenz,Mainz 05,712,84.3,91.3,89.9,43.2,0.3,0.4,-0.3,37,2,0,2024-2025,bundesliga
carl johansson,Holstein Kiel,268,87.9,93.0,89.4,66.7,0.4,0.3,-0.4,4,2,0,2024-2025,bundesliga
anthony jung,Werder Bremen,1354,89.6,92.6,94.7,67.9,0.1,0.5,-0.1,100,6,1,2024-2025,bundesliga
josip juranovic,Union Berlin,379,64.5,79.0,68.3,49.3,1.8,2.7,-0.8,34,22,12,2024-2025,bundesliga
david jurasek,Hoffenheim,307,69.9,85.6,70.7,42.6,0.9,0.9,0.1,22,11,9,2024-2025,bundesliga
yusuf kabaday,Augsburg,16,64.0,90.0,60.0,50.0,0.0,0.0,0.0,0,1,0,2024-2025,bundesliga
almugera kabar,Dortmund,89,90.8,93.0,94.3,40.0,0.5,0.4,-0.5,7,2,1,2024-2025,bundesliga
issa kabore,Werder Bremen,142,78.9,92.2,77.6,40.0,0.8,0.5,-0.8,4,5,3,2024-2025,bundesliga
pavel kaderabek,Hoffenheim,609,70.1,85.2,67.0,41.8,2.0,1.7,-2.0,45,16,12,2024-2025,bundesliga
jakub kaminski,Wolfsburg,328,70.4,84.4,70.9,44.6,3.3,3.6,-1.3,20,13,4,2024-2025,bundesliga
kevin kampl,RB Leipzig,1046,89.0,95.0,91.6,62.7,1.4,2.7,-1.4,81,24,4,2024-2025,bundesliga
harry kane,Bayern Munich,509,78.9,83.5,86.8,71.1,5.3,5.6,3.7,56,36,2,2024-2025,bundesliga
atakan karazor,Stuttgart,1608,86.6,90.4,89.9,66.4,2.6,2.5,1.4,150,18,0,2024-2025,bundesliga
mikkel kaufmann,Heidenheim,45,49.5,46.3,53.6,50.0,0.1,0.5,-0.1,6,6,0,2024-2025,bundesliga
yannik keitel,Stuttgart,156,82.1,88.8,84.6,56.3,0.0,0.1,0.0,17,3,0,2024-2025,bundesliga
andu kelati,Holstein Kiel,95,77.2,81.6,87.2,66.7,0.8,0.3,0.2,12,3,2,2024-2025,bundesliga
thomas keller,Heidenheim,71,79.8,70.4,90.4,55.6,0.0,0.0,0.0,5,0,0,2024-2025,bundesliga
aljoscha kemlein,Union Berlin,351,75.5,83.6,80.0,62.5,0.6,0.7,-0.6,28,6,1,2024-2025,bundesliga
luca kerber,Heidenheim,182,73.7,78.7,81.0,55.6,0.7,0.4,-0.7,10,5,1,2024-2025,bundesliga
rani khedira,Union Berlin,700,73.7,84.5,77.0,38.8,0.6,1.0,0.4,66,10,3,2024-2025,bundesliga
joshua kimmich,Bayern Munich,3269,89.5,96.1,91.5,69.9,7.4,10.5,-0.4,437,53,10,2024-2025,bundesliga
tim kleindienst,Gladbach,466,60.9,68.9,63.9,55.8,6.2,4.0,0.8,30,22,1,2024-2025,bundesliga
lukas klostermann,RB Leipzig,1071,88.4,94.4,91.7,57.3,0.1,0.7,-0.1,80,7,1,2024-2025,bundesliga
ansgar knauff,Eint Frankfurt,363,66.7,77.3,62.9,37.8,5.2,4.5,-0.2,17,24,6,2024-2025,bundesliga
magnus knudsen,Holstein Kiel,656,84.0,89.0,88.1,63.5,1.3,2.0,-0.3,39,11,2,2024-2025,bundesliga
gregor kobel,Dortmund,993,80.0,99.2,99.4,48.6,0.0,0.0,0.0,5,0,0,2024-2025,bundesliga
robin koch,Eint Frankfurt,1631,90.7,95.2,95.2,66.3,0.2,0.5,-0.2,98,5,0,2024-2025,bundesliga
derrick kohn,Werder Bremen,581,79.3,88.9,80.9,45.0,1.6,2.0,0.4,22,16,6,2024-2025,bundesliga
dominik kohr,Mainz 05,1109,81.1,88.3,90.0,55.9,0.6,1.7,-0.6,76,13,3,2024-2025,bundesliga
marco komenda,Holstein Kiel,592,78.8,92.1,85.4,48.6,0.8,0.8,-0.8,66,9,5,2024-2025,bundesliga
mert komur,Augsburg,159,71.9,82.2,75.5,54.8,1.5,1.3,-0.5,3,2,1,2024-2025,bundesliga
kacper koscierski,Bochum,0,,,,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
henri koudossou,Augsburg,283,78.8,89.8,78.0,53.1,0.8,0.8,-0.8,10,12,6,2024-2025,bundesliga
konstantinos koulierakis,Wolfsburg,1292,83.0,92.3,91.4,53.7,1.0,0.8,1.0,103,12,4,2024-2025,bundesliga
matej kovar,Leverkusen,123,83.7,100.0,100.0,55.8,0.0,0.0,0.0,2,0,0,2024-2025,bundesliga
andrej kramaric,Hoffenheim,1021,77.7,87.1,79.2,51.9,4.3,5.7,3.7,101,38,15,2024-2025,bundesliga
frans kratzig,Heidenheim,419,75.9,87.3,80.2,47.5,1.8,1.8,0.2,28,14,5,2024-2025,bundesliga
frans kratzig,Stuttgart,36,87.8,100.0,75.0,50.0,0.0,0.0,0.0,3,0,0,2024-2025,bundesliga
tom krau,Bochum,492,80.0,87.0,87.0,60.5,0.7,1.0,-0.7,76,9,0,2024-2025,bundesliga
rasmus kristensen,Eint Frankfurt,1263,77.7,90.3,78.4,49.5,3.1,4.8,-0.1,134,35,9,2024-2025,bundesliga
lukas kubler,Freiburg,800,77.1,86.1,81.0,51.9,0.8,1.1,0.2,77,15,5,2024-2025,bundesliga
jonah kusiasare,Bayern Munich,1,100.0,100.0,,,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
moritzbroni kwarteng,Bochum,62,79.5,90.9,87.5,85.7,0.2,0.2,-0.2,7,6,0,2024-2025,bundesliga
nediljko labrovic,Augsburg,354,70.2,100.0,97.8,45.4,0.0,0.1,0.0,10,1,0,2024-2025,bundesliga
