Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
nicolas gonzalez,Fiorentina,381,66.7,68.4,81.7,51.4,1.3,1.1,-0.3,41,21,5,2022-2023,serie-a
robin gosens,Inter,506,76.7,91.1,76.8,40.0,2.4,2.9,-2.4,34,15,8,2022-2023,serie-a
alberto grassi,Empoli,453,81.0,88.2,80.7,58.5,0.4,0.3,-0.4,27,5,0,2022-2023,serie-a
andrew gravillon,Torino,131,80.4,90.2,88.2,47.6,0.0,0.0,0.0,5,0,0,2022-2023,serie-a
axel guessand,Udinese,17,77.3,88.9,87.5,50.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
koray gunter,Hellas Verona,323,76.5,81.0,87.4,57.4,0.9,0.3,-0.9,31,1,1,2022-2023,serie-a
koray gunter,Sampdoria,344,81.9,87.9,86.9,58.2,0.2,0.3,-0.2,21,2,1,2022-2023,serie-a
emmanuel gyasi,Spezia,646,80.5,87.8,80.1,53.8,1.9,1.7,-1.9,16,18,2,2022-2023,serie-a
norbert gyomber,Salernitana,621,83.5,89.5,89.0,54.4,0.6,0.1,0.4,32,2,1,2022-2023,serie-a
christian gytkjr,Monza,69,67.6,71.9,69.2,100.0,0.3,0.1,-0.3,3,2,0,2022-2023,serie-a
nicolas haas,Empoli,304,74.3,83.2,77.2,63.4,0.9,0.3,0.1,29,6,0,2022-2023,serie-a
samir handanovic,Inter,527,90.5,99.4,98.8,68.4,0.0,0.0,0.0,10,0,0,2022-2023,serie-a
abdou harroui,Sassuolo,254,82.5,90.5,84.5,66.7,0.3,0.5,-0.3,35,7,2,2022-2023,serie-a
hans hateboer,Atalanta,560,79.8,90.2,77.6,51.7,1.5,1.4,-0.5,28,16,7,2022-2023,serie-a
liam henderson,Empoli,432,79.3,88.7,87.4,43.4,1.4,0.9,-0.4,31,12,9,2022-2023,serie-a
jack hendry,Cremonese,118,86.1,90.9,86.6,77.3,0.0,0.0,0.0,12,1,0,2022-2023,serie-a
matheus henrique,Sassuolo,741,85.8,89.4,91.6,79.1,1.8,1.3,-0.8,85,16,0,2022-2023,serie-a
thomas henry,Hellas Verona,115,50.9,57.3,41.3,58.3,1.1,0.5,-1.1,14,6,0,2022-2023,serie-a
theo hernandez,Milan,1391,79.4,89.7,82.4,55.2,3.3,2.9,-0.3,90,36,12,2022-2023,serie-a
isak hien,Hellas Verona,775,75.2,76.6,84.4,59.0,0.1,0.2,-0.1,41,3,1,2022-2023,serie-a
morten hjulmand,Lecce,1040,78.5,82.9,86.8,61.3,2.1,1.5,1.9,152,19,5,2022-2023,serie-a
emil holm,Spezia,342,59.7,72.4,62.3,27.0,1.3,1.1,-0.3,30,12,5,2022-2023,serie-a
martin hongla,Hellas Verona,166,78.3,83.8,84.3,58.5,0.3,0.4,-0.3,18,2,1,2022-2023,serie-a
petko hristov,Spezia,160,77.3,91.1,81.0,37.9,0.0,0.1,0.0,11,2,1,2022-2023,serie-a
ajdin hrustic,Hellas Verona,75,79.8,95.2,75.8,57.1,0.6,0.6,-0.6,1,5,1,2022-2023,serie-a
elseid hysaj,Lazio,1186,84.8,93.6,86.2,52.6,1.1,1.1,-0.1,101,15,6,2022-2023,serie-a
rasmus hjlund,Atalanta,318,73.1,77.8,77.3,88.9,2.4,1.8,-0.4,23,11,1,2022-2023,serie-a
roger ibanez,Roma,1462,87.9,91.3,93.4,68.5,0.6,0.9,-0.6,71,4,0,2022-2023,serie-a
zlatan ibrahimovic,Milan,36,70.6,71.0,76.9,100.0,0.2,0.1,-0.2,3,2,0,2022-2023,serie-a
antonio iervolino,Salernitana,6,85.7,100.0,66.7,100.0,0.0,0.0,0.0,1,1,0,2022-2023,serie-a
igor,Fiorentina,1165,88.0,93.9,93.6,67.6,0.2,0.2,-0.2,77,2,0,2022-2023,serie-a
jonathan ikone,Fiorentina,546,81.6,90.1,82.1,77.5,3.7,3.5,0.3,24,27,3,2022-2023,serie-a
ivan ilic,Hellas Verona,279,69.6,81.9,76.2,43.9,1.0,1.0,0.0,19,10,1,2022-2023,serie-a
ivan ilic,Torino,713,86.5,92.1,89.4,59.4,1.1,1.4,0.9,66,12,4,2022-2023,serie-a
samuel ilingjunior,Juventus,96,78.0,85.3,80.0,25.0,0.2,0.4,0.8,10,7,2,2022-2023,serie-a
emirhan ilkhan,Torino,36,83.7,84.2,92.3,77.8,0.1,0.0,-0.1,6,2,0,2022-2023,serie-a
emirhan ilkhan,Sampdoria,53,84.1,85.7,100.0,75.0,0.1,0.1,-0.1,7,1,0,2022-2023,serie-a
ciro immobile,Lazio,472,75.0,82.9,76.9,73.1,1.9,1.6,3.1,19,11,0,2022-2023,serie-a
ardian ismajli,Empoli,871,84.6,92.5,89.7,61.7,0.3,0.4,-0.3,26,3,0,2022-2023,serie-a
mihailo ivanovic,Sampdoria,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
armando izzo,Monza,1389,87.0,93.1,91.0,61.5,0.9,0.8,-0.9,85,7,2,2022-2023,serie-a
mato jajalo,Udinese,23,79.3,76.9,100.0,75.0,0.0,0.1,0.0,1,1,0,2022-2023,serie-a
jese,Sampdoria,47,72.3,86.7,76.2,75.0,0.5,0.4,0.5,0,0,0,2022-2023,serie-a
juan jesus,Napoli,669,90.2,95.1,92.0,74.6,0.1,0.3,-0.1,45,1,0,2022-2023,serie-a
orir johann helgason,Lecce,55,73.3,76.5,86.4,53.3,0.4,0.3,-0.4,2,0,0,2022-2023,serie-a
luka jovic,Fiorentina,228,76.8,83.1,76.6,75.0,1.5,1.0,1.5,19,5,0,2022-2023,serie-a
hamed junior traore,Sassuolo,184,75.1,86.1,81.9,58.8,1.8,0.8,1.2,17,7,3,2022-2023,serie-a
yayah kallon,Hellas Verona,148,62.4,74.5,61.4,47.1,1.5,0.9,-0.5,10,14,6,2022-2023,serie-a
pierre kalulu,Milan,1589,87.3,92.3,92.0,61.5,1.2,1.2,-1.2,109,10,5,2022-2023,serie-a
yann karamoh,Torino,163,75.5,87.5,79.7,46.2,0.7,0.4,-0.7,5,5,3,2022-2023,serie-a
rick karsdorp,Roma,295,77.6,87.6,84.5,50.9,1.2,1.1,-1.2,13,11,1,2022-2023,serie-a
denso kasius,Bologna,143,74.5,90.3,71.6,55.6,0.7,0.8,1.3,6,8,6,2022-2023,serie-a
grigoris kastanos,Salernitana,460,74.1,90.0,71.8,48.1,0.6,0.9,0.4,47,11,3,2022-2023,serie-a
moise kean,Juventus,130,69.5,78.2,71.4,55.6,1.1,0.6,-1.1,7,6,1,2022-2023,serie-a
jakub kiwior,Spezia,653,84.3,87.8,92.5,63.3,0.2,0.6,-0.2,25,5,0,2022-2023,serie-a
simon kjr,Milan,591,86.5,90.7,94.6,65.1,0.0,0.2,0.0,47,1,0,2022-2023,serie-a
teun koopmeiners,Atalanta,1271,73.6,86.9,79.7,46.5,6.4,6.9,-2.4,154,51,15,2022-2023,serie-a
filip kostic,Juventus,830,68.5,84.5,71.7,44.1,7.1,4.8,0.9,44,47,31,2022-2023,serie-a
christian kouame,Fiorentina,468,70.8,79.0,69.1,58.2,3.7,2.8,0.3,29,31,10,2022-2023,serie-a
viktor kovalenko,Spezia,189,78.4,90.3,81.8,52.0,0.6,0.5,-0.6,7,4,1,2022-2023,serie-a
julian kristoffersen,Salernitana,0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
raimonds krollis,Spezia,5,71.4,80.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
rade krunic,Milan,819,85.8,87.6,90.6,72.9,1.1,1.0,-0.1,61,12,0,2022-2023,serie-a
marash kumbulla,Roma,157,87.2,97.0,94.1,40.9,0.1,0.0,-0.1,3,0,0,2022-2023,serie-a
khvicha kvaratskhelia,Napoli,900,79.2,91.5,74.8,53.4,7.7,6.6,2.3,41,46,8,2022-2023,serie-a
giorgos kyriakopoulos,Bologna,318,77.0,91.7,82.0,40.0,0.8,1.1,1.2,22,11,6,2022-2023,serie-a
giorgos kyriakopoulos,Sassuolo,300,76.7,89.7,82.4,54.3,1.4,0.9,-0.4,23,14,9,2022-2023,serie-a
sam lammers,Sampdoria,172,67.7,75.8,65.2,100.0,1.2,0.7,-0.2,13,8,1,2022-2023,serie-a
sam lammers,Empoli,143,62.2,72.9,68.3,20.0,0.7,0.3,0.3,13,4,0,2022-2023,serie-a
kevin lasagna,Hellas Verona,157,60.9,68.8,66.7,44.4,1.7,0.4,0.3,9,9,0,2022-2023,serie-a
armand lauriente,Sassuolo,572,71.1,84.5,72.3,39.1,6.2,4.3,-0.2,39,49,10,2022-2023,serie-a
valentino lazaro,Torino,674,74.7,88.0,77.4,46.8,2.7,2.5,0.3,48,19,10,2022-2023,serie-a
marko lazetic,Milan,1,100.0,,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
darko lazovic,Hellas Verona,517,61.8,78.2,68.4,36.2,6.4,5.3,-1.4,49,34,15,2022-2023,serie-a
manuel lazzari,Lazio,1033,87.3,93.4,87.0,69.1,0.7,0.9,-0.7,49,13,7,2022-2023,serie-a
rafael leao,Milan,595,70.4,77.3,74.8,60.7,7.0,6.2,1.0,64,59,14,2022-2023,serie-a
mehdi leris,Sampdoria,618,66.3,83.6,61.0,41.6,1.8,1.7,-0.8,48,19,5,2022-2023,serie-a
karol linetty,Torino,832,86.1,89.1,92.7,65.5,0.9,0.8,-0.9,77,5,1,2022-2023,serie-a
marcin listkowski,Lecce,16,66.7,87.5,0.0,25.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
diego llorente,Roma,264,88.0,91.7,92.8,68.8,0.1,0.1,-0.1,15,0,0,2022-2023,serie-a
stanislav lobotka,Napoli,2163,94.0,95.0,95.4,90.1,1.0,1.3,0.0,214,14,0,2022-2023,serie-a
manuel locatelli,Juventus,1114,81.8,87.4,87.8,68.0,1.8,1.3,0.2,144,13,1,2022-2023,serie-a
luka lochoshvili,Cremonese,627,79.3,91.1,88.9,36.8,1.1,0.2,0.9,43,3,1,2022-2023,serie-a
ademola lookman,Atalanta,492,75.8,85.3,76.2,56.8,6.6,4.9,-0.6,30,33,4,2022-2023,serie-a
maxime lopez,Sassuolo,1471,87.9,91.6,90.5,75.8,2.1,2.3,-2.1,179,19,3,2022-2023,serie-a
matteo lovato,Salernitana,274,84.3,88.4,87.7,68.2,0.0,0.0,0.0,8,0,0,2022-2023,serie-a
sandi lovric,Udinese,767,79.6,87.5,83.1,58.5,3.2,3.0,2.8,86,24,10,2022-2023,serie-a
hirving lozano,Napoli,441,75.0,85.9,76.9,60.0,3.3,3.3,-0.3,25,40,22,2022-2023,serie-a
jhon lucumi,Bologna,1731,88.7,94.4,93.3,68.8,0.4,0.6,0.6,98,6,1,2022-2023,serie-a
jose luis palomino,Atalanta,428,82.6,88.5,88.4,62.9,0.3,0.3,-0.3,26,4,2,2022-2023,serie-a
romelu lukaku,Inter,277,68.6,77.7,66.3,55.6,4.1,2.9,1.9,17,15,2,2022-2023,serie-a
sasa lukic,Torino,627,85.7,87.5,90.6,76.5,1.4,1.3,-1.4,54,8,3,2022-2023,serie-a
sebastiano luperto,Empoli,1474,86.5,93.7,92.1,61.4,0.6,0.4,-0.6,54,3,1,2022-2023,serie-a
charalampos lykogiannis,Bologna,518,70.9,87.9,76.3,38.5,1.5,1.5,-1.5,51,17,12,2022-2023,serie-a
giulio maggiore,Salernitana,351,74.4,79.8,85.9,49.3,0.5,0.6,-0.5,35,11,0,2022-2023,serie-a
giangiacomo magnani,Hellas Verona,367,73.5,82.8,83.4,50.0,0.2,0.2,0.8,32,4,1,2022-2023,serie-a
mike maignan,Milan,674,82.8,99.3,98.3,58.9,0.0,0.0,1.0,17,0,0,2022-2023,serie-a
jordan majchrzak,Roma,3,75.0,100.0,0.0,,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
jeanvictor makengo,Udinese,264,83.5,92.8,82.3,69.2,0.5,0.4,0.5,19,6,1,2022-2023,serie-a
lorenzo malagrida,Sampdoria,31,73.8,84.6,80.0,0.0,0.1,0.1,-0.1,1,3,1,2022-2023,serie-a
daniel maldini,Spezia,125,66.8,80.9,70.2,28.0,0.5,0.3,-0.5,9,5,1,2022-2023,serie-a
youssef maleh,Fiorentina,95,81.9,87.3,88.6,58.3,0.6,0.4,-0.6,8,5,2,2022-2023,serie-a
youssef maleh,Lecce,146,70.9,78.6,69.7,46.7,0.3,0.2,0.7,16,3,1,2022-2023,serie-a
ruslan malinovskyi,Atalanta,248,74.7,86.2,80.2,60.9,2.0,1.3,0.0,36,15,0,2022-2023,serie-a
gianluca mancini,Roma,1306,80.6,91.1,88.9,50.5,1.6,1.3,0.4,104,15,5,2022-2023,serie-a
rolando mandragora,Fiorentina,790,80.3,87.4,88.5,59.9,4.9,4.1,-0.9,115,18,6,2022-2023,serie-a
federico marchetti,Spezia,14,77.8,100.0,100.0,50.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
riccardo marchizza,Sassuolo,137,75.7,93.6,80.6,32.3,0.3,0.1,0.7,10,2,1,2022-2023,serie-a
gian marco ferrari,Sassuolo,1111,85.8,91.2,91.3,65.2,0.4,1.0,-0.4,78,5,1,2022-2023,serie-a
pablo mari,Monza,1431,88.3,90.6,94.9,70.5,0.3,0.3,-0.3,74,2,0,2022-2023,serie-a
razvan marin,Empoli,1260,79.0,93.4,83.6,55.3,4.2,4.5,-0.2,113,30,7,2022-2023,serie-a
marlon,Monza,950,92.3,93.1,95.3,79.5,0.3,0.5,-0.3,72,5,2,2022-2023,serie-a
luca marrone,Monza,78,92.9,97.1,95.1,62.5,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
lautaro martinez,Inter,503,73.9,77.1,81.9,72.7,5.4,2.9,0.6,39,25,1,2022-2023,serie-a
lucas martinez quarta,Fiorentina,1245,81.7,88.8,89.6,62.6,0.6,0.7,0.4,119,5,1,2022-2023,serie-a
adam marusic,Lazio,1564,85.5,92.2,84.8,63.4,1.1,1.2,0.9,107,7,4,2022-2023,serie-a
adam masina,Udinese,332,77.6,88.0,84.1,56.6,0.2,0.3,-0.2,26,5,3,2022-2023,serie-a
nemanja matic,Roma,1109,85.6,92.1,89.0,69.3,2.6,1.9,-0.6,136,16,3,2022-2023,serie-a
luis maximiano,Lazio,3,75.0,100.0,,66.7,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
pasquale mazzocchi,Salernitana,702,74.0,90.9,72.3,45.9,2.6,2.0,0.4,37,21,12,2022-2023,serie-a
weston mckennie,Juventus,336,80.4,84.5,85.0,73.7,0.7,0.9,0.3,23,6,4,2022-2023,serie-a
gary medel,Bologna,986,89.5,93.4,94.4,69.0,0.4,0.4,0.6,61,5,0,2022-2023,serie-a
soualiho meite,Cremonese,863,84.1,88.9,89.5,64.0,0.7,0.5,1.3,77,18,3,2022-2023,serie-a
alex meret,Napoli,818,87.9,100.0,99.3,63.1,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
yldrm mert cetin,Lecce,2,66.7,100.0,,100.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
junior messias,Milan,430,76.4,83.8,81.7,52.6,0.8,1.6,1.2,33,8,2,2022-2023,serie-a
tommaso milanese,Cremonese,10,71.4,80.0,60.0,66.7,0.2,0.1,-0.2,3,0,0,2022-2023,serie-a
nikola milenkovic,Fiorentina,1107,85.7,89.6,89.9,70.9,0.5,0.9,0.5,62,3,0,2022-2023,serie-a
arkadiusz milik,Juventus,346,76.9,81.8,83.3,60.9,2.1,0.7,-1.1,17,9,0,2022-2023,serie-a
sergej milinkovicsavic,Lazio,1465,75.9,83.1,79.8,54.2,7.1,4.9,0.9,138,43,3,2022-2023,serie-a
vanja milinkovicsavic,Torino,1113,61.6,98.8,98.7,37.5,0.5,0.2,-0.5,94,2,0,2022-2023,serie-a
kim minjae,Napoli,2552,90.8,94.1,94.2,72.5,1.9,0.9,0.1,201,8,2,2022-2023,serie-a
aleksei miranchuk,Torino,653,79.5,86.7,83.3,54.0,4.2,3.3,0.8,73,32,7,2022-2023,serie-a
antonio mirante,Milan,4,100.0,,100.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
fabio miretti,Juventus,364,71.2,81.4,79.4,41.7,1.3,1.3,0.7,39,17,4,2022-2023,serie-a
filippo missori,Roma,41,67.2,75.0,75.0,20.0,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
henrikh mkhitaryan,Inter,924,87.3,91.3,88.5,82.3,2.1,2.4,-0.1,93,32,8,2022-2023,serie-a
salvatore molina,Monza,86,75.4,89.1,80.0,12.5,0.1,0.3,-0.1,4,5,4,2022-2023,serie-a
daniele montevago,Sampdoria,23,57.5,70.0,50.0,0.0,0.2,0.3,-0.2,1,0,0,2022-2023,serie-a
lorenzo montipo,Hellas Verona,745,62.5,98.7,98.0,49.0,0.0,0.2,0.0,65,1,0,2022-2023,serie-a
nikola moro,Bologna,643,79.8,83.3,85.8,72.2,2.2,1.3,2.8,85,13,3,2022-2023,serie-a
dany mota,Monza,425,69.7,80.3,71.1,60.0,2.1,1.8,-1.1,21,14,5,2022-2023,serie-a
joao moutinho,Spezia,30,71.4,90.0,75.0,16.7,0.0,0.0,0.0,4,0,0,2022-2023,serie-a
mert muldur,Sassuolo,3,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
luis muriel,Atalanta,354,65.7,76.3,71.8,46.7,3.5,4.1,-0.5,29,34,6,2022-2023,serie-a
jeison murillo,Sampdoria,456,81.9,91.2,88.8,56.7,0.0,0.1,0.0,30,1,0,2022-2023,serie-a
nicola murru,Sampdoria,254,76.7,90.5,81.8,43.4,0.1,0.3,-0.1,21,4,3,2022-2023,serie-a
juan musso,Atalanta,513,72.8,100.0,98.8,48.3,0.1,0.0,-0.1,0,0,0,2022-2023,serie-a
joakim mhle,Atalanta,1188,81.6,90.1,81.5,53.6,2.9,2.9,0.1,71,46,10,2022-2023,serie-a
herculano nabian,Empoli,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
michel ndary adopo,Torino,122,86.5,88.0,89.1,83.3,0.0,0.1,0.0,8,0,0,2022-2023,serie-a
tanguy ndombele,Napoli,504,87.8,91.1,92.9,65.5,0.5,0.5,-0.5,41,9,0,2022-2023,serie-a
ilija nestorovski,Udinese,116,71.2,76.1,77.3,63.6,0.5,0.4,0.5,7,2,0,2022-2023,serie-a
cyril ngonge,Hellas Verona,98,56.0,65.4,69.4,36.4,0.6,0.6,0.4,10,6,4,2022-2023,serie-a
hans nicolussi caviglia,Salernitana,184,74.2,82.2,79.0,58.6,0.0,0.1,0.0,21,0,0,2022-2023,serie-a
dimitris nikolaou,Spezia,1348,81.2,91.7,87.4,50.0,0.9,0.8,-0.9,112,6,2,2022-2023,serie-a
samuel ntanda,Sampdoria,1,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
bram nuytinck,Udinese,113,81.3,88.9,89.3,62.5,0.0,0.0,0.0,4,1,0,2022-2023,serie-a
bram nuytinck,Sampdoria,559,84.8,84.7,92.8,62.1,0.3,0.4,0.7,16,0,0,2022-2023,serie-a
mbala nzola,Spezia,471,79.4,85.1,78.3,80.0,2.5,2.7,-0.5,23,18,2,2022-2023,serie-a
pedro obiang,Sassuolo,363,82.9,85.8,89.9,70.0,0.2,0.2,0.8,27,2,0,2022-2023,serie-a
guillermo ochoa,Salernitana,441,58.0,98.4,98.4,38.7,0.0,0.0,0.0,13,0,0,2022-2023,serie-a
marios oikonomou,Sampdoria,63,74.1,85.7,84.2,36.8,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
david okereke,Cremonese,353,70.0,76.7,79.6,68.0,1.1,1.1,-1.1,31,24,5,2022-2023,serie-a
caleb okoli,Atalanta,345,75.3,82.1,79.9,57.1,0.0,0.1,0.0,11,2,0,2022-2023,serie-a
mathias olivera,Napoli,1200,86.9,93.8,86.3,56.4,2.1,2.0,-0.1,100,12,4,2022-2023,serie-a
andre onana,Inter,837,81.3,100.0,98.0,54.7,0.1,0.1,-0.1,17,1,0,2022-2023,serie-a
divock origi,Milan,128,66.3,77.3,66.0,46.2,1.2,0.5,-0.2,7,6,1,2022-2023,serie-a
riccardo orsolini,Bologna,553,63.8,74.6,64.4,54.3,3.1,2.7,0.9,48,12,5,2022-2023,serie-a
victor osimhen,Napoli,276,69.0,79.4,65.7,72.4,2.8,1.7,1.2,20,10,2,2022-2023,serie-a
remi oudin,Lecce,372,62.4,77.2,69.6,51.3,2.3,1.7,-2.3,47,7,1,2022-2023,serie-a
adam ounas,Napoli,13,76.5,85.7,66.7,100.0,0.0,0.0,0.0,2,1,0,2022-2023,serie-a
simone pafundi,Udinese,55,83.3,86.1,82.4,62.5,0.1,0.1,-0.1,7,2,0,2022-2023,serie-a
flavio paoletti,Sampdoria,138,82.1,87.9,90.1,73.7,0.0,0.1,0.0,7,0,0,2022-2023,serie-a
leandro paredes,Juventus,681,87.5,93.9,93.2,65.7,1.9,2.5,-1.9,65,12,2,2022-2023,serie-a
fabiano parisi,Empoli,1263,76.7,89.1,77.6,51.6,2.0,1.5,-2.0,99,35,11,2022-2023,serie-a
mario pasalic,Atalanta,567,80.4,85.4,87.8,66.7,2.2,1.6,-0.2,55,25,2,2022-2023,serie-a
patric,Lazio,947,89.1,92.7,95.1,73.6,0.0,0.2,0.0,30,2,0,2022-2023,serie-a
rui patricio,Roma,677,76.3,100.0,99.0,53.5,0.0,0.0,0.0,7,0,0,2022-2023,serie-a
pedro,Lazio,771,81.2,90.3,77.1,53.6,2.6,2.0,0.4,36,23,3,2022-2023,serie-a
gianluca pegolo,Sassuolo,64,83.1,100.0,96.9,61.3,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
pietro pellegri,Torino,61,76.3,79.6,94.7,33.3,0.5,0.5,-0.5,3,3,0,2022-2023,serie-a
lorenzo pellegrini,Roma,816,73.2,86.3,78.1,49.6,7.1,6.2,-2.1,62,23,3,2022-2023,serie-a
luca pellegrini,Lazio,137,81.5,94.7,78.9,65.5,0.2,0.3,-0.2,9,8,6,2022-2023,serie-a
pepin,Monza,554,83.2,88.3,89.2,59.4,1.5,1.3,0.5,67,18,2,2022-2023,serie-a
roberto pereyra,Udinese,1038,81.3,91.8,82.0,58.7,5.5,5.7,1.5,86,49,14,2022-2023,serie-a
nehuen perez,Udinese,1538,85.1,93.1,90.1,63.6,0.5,0.5,-0.5,107,8,3,2022-2023,serie-a
simone perilli,Hellas Verona,10,29.4,100.0,100.0,20.0,0.0,0.0,0.0,3,0,0,2022-2023,serie-a
mattia perin,Juventus,265,75.5,98.5,100.0,38.7,0.0,0.0,0.0,6,0,0,2022-2023,serie-a
samuele perisan,Empoli,174,75.7,100.0,98.6,50.5,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
matteo pessina,Monza,1719,84.9,90.1,89.9,70.5,2.1,2.7,0.9,150,36,3,2022-2023,serie-a
andrea petagna,Monza,316,72.8,81.4,69.7,63.0,4.4,2.0,0.6,20,10,0,2022-2023,serie-a
giuseppe pezzella,Lecce,419,78.5,87.8,81.9,45.5,0.6,0.3,0.4,44,10,4,2022-2023,serie-a
krzysztof piatek,Salernitana,379,67.9,74.7,69.6,51.5,2.1,0.8,2.9,24,10,0,2022-2023,serie-a
roberto piccoli,Hellas Verona,13,52.0,66.7,50.0,25.0,0.2,0.0,-0.2,1,0,0,2022-2023,serie-a
roberto piccoli,Empoli,62,63.9,75.9,63.6,0.0,0.4,0.2,-0.4,5,0,0,2022-2023,serie-a
charles pickel,Cremonese,756,77.3,82.6,83.5,54.1,1.2,1.1,-1.2,80,15,1,2022-2023,serie-a
andrea pinamonti,Sassuolo,324,65.3,75.8,58.1,52.2,1.5,1.6,-1.5,15,14,2,2022-2023,serie-a
lorenzo pirola,Salernitana,790,79.9,90.1,84.9,51.2,0.4,0.4,-0.4,43,4,0,2022-2023,serie-a
niccolo pisilli,Roma,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
marko pjaca,Empoli,195,79.3,82.9,78.4,70.0,0.4,0.5,-0.4,16,8,3,2022-2023,serie-a
tommaso pobega,Milan,307,76.6,81.2,88.1,53.3,0.3,0.6,-0.3,36,8,2,2022-2023,serie-a
paul pogba,Juventus,48,71.6,87.9,78.9,50.0,0.2,0.1,-0.2,7,2,0,2022-2023,serie-a
matteo politano,Napoli,468,73.0,89.0,74.3,46.1,3.6,2.4,-0.6,34,27,8,2022-2023,serie-a
marin pongracic,Lecce,296,82.0,77.7,87.7,74.6,0.1,0.0,-0.1,16,2,0,2022-2023,serie-a
stefan posch,Bologna,1399,77.5,91.0,83.3,48.5,2.0,1.9,0.0,112,27,6,2022-2023,serie-a
ivan provedel,Lazio,1061,80.2,99.6,97.4,62.4,0.0,0.1,0.0,21,1,0,2022-2023,serie-a
ignacio pussetto,Sampdoria,34,60.7,78.1,58.3,0.0,0.2,0.1,-0.2,2,0,0,2022-2023,serie-a
niklas pyyhtia,Bologna,41,77.4,83.9,86.7,40.0,0.1,0.0,0.9,3,0,0,2022-2023,serie-a
fabio quagliarella,Sampdoria,159,64.9,78.0,68.1,48.6,0.7,0.7,0.3,15,7,1,2022-2023,serie-a
giacomo quagliata,Cremonese,221,65.4,87.8,68.2,32.3,1.0,1.0,0.0,21,10,8,2022-2023,serie-a
adrien rabiot,Juventus,971,81.5,87.5,82.3,70.9,2.3,1.9,1.7,99,23,4,2022-2023,serie-a
nemanja radonjic,Torino,298,63.0,78.4,62.1,40.3,1.7,2.4,0.3,20,19,8,2022-2023,serie-a
ivan radovanovic,Salernitana,214,80.8,89.3,91.3,56.1,0.0,0.1,0.0,19,0,0,2022-2023,serie-a
ionut radu,Cremonese,221,65.8,98.1,98.0,39.0,0.4,0.1,-0.4,10,2,0,2022-2023,serie-a
stefan radu,Lazio,6,85.7,100.0,66.7,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
antonio raimondo,Bologna,3,75.0,66.7,,,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
luca ranieri,Fiorentina,278,83.2,91.4,90.5,59.7,0.1,0.1,-0.1,18,0,0,2022-2023,serie-a
andrea ranocchia,Monza,16,84.2,100.0,91.7,50.0,0.0,0.0,0.0,2,0,0,2022-2023,serie-a
filippo ranocchia,Monza,201,78.8,87.1,84.7,65.3,0.4,0.4,-0.4,23,7,1,2022-2023,serie-a
giacomo raspadori,Napoli,348,77.0,85.3,82.7,49.2,1.3,1.3,0.7,20,13,1,2022-2023,serie-a
giacomo raspadori,Sassuolo,10,83.3,100.0,85.7,50.0,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
nicola ravaglia,Sampdoria,213,65.5,100.0,97.7,38.9,0.0,0.0,0.0,6,0,0,2022-2023,serie-a
ante rebic,Milan,187,56.0,74.3,52.0,36.8,2.0,1.9,0.0,12,12,3,2022-2023,serie-a
arkadiusz reca,Spezia,827,69.1,82.2,74.4,44.5,2.2,2.1,-1.2,76,33,25,2022-2023,serie-a
panagiotis retsos,Hellas Verona,44,78.6,87.0,83.3,57.1,0.0,0.0,0.0,3,0,0,2022-2023,serie-a
franck ribery,Salernitana,19,86.4,91.7,87.5,,0.0,0.0,0.0,2,0,0,2022-2023,serie-a
samuele ricci,Torino,1034,87.6,91.3,91.7,72.8,1.8,1.4,-0.8,96,12,2,2022-2023,serie-a
tomas rincon,Sampdoria,1018,81.8,87.5,86.2,64.5,1.2,1.9,0.8,116,22,6,2022-2023,serie-a
pablo rodriguez,Lecce,14,66.7,60.0,85.7,100.0,0.0,0.0,0.0,2,0,0,2022-2023,serie-a
