goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0,0,0,0,0.0,1,100.0,0,0.0,0,0,75.76,1,100.0,90,0,0,0,1,8,3,5,1,0,1,0,1,0,0,0,25,0,0,0.0,4,33.33,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Fabian Bredlow,VfB Stuttgart,152463,2677
41,4,0,62,34.64,48,47.06,22,51.16,15,7,77.16,110,39.15,2463,29,41,44,29,0,0,0,33,4,0,0,0,0,237,9,510,32,6,20.69,15,62.5,3,11,11,25,137,68,21,29.93,8,21,,0,0,0,Robert Lewandowski,FC Bayern München,41789,2672
4,4,0,112,55.45,19,57.58,29,78.38,40,10,88.32,131,55.74,2197,43,19,20,27,0,0,0,24,3,0,0,0,0,527,9,1693,67,59,33.52,175,73.84,36,18,43,1,37,14,12,10.81,0,0,,0,0,1,Joshua Kimmich,FC Bayern München,259117,2672
8,0,0,117,52.47,2,25.0,77,55.8,18,11,82.44,119,51.52,2069,22,1,35,26,0,0,0,24,4,0,0,0,0,531,14,1075,69,25,23.81,21,70.0,16,5,9,6,52,17,19,15.38,2,9,,0,0,2,Jadon Sancho,Borussia Dortmund,851100,2673
27,2,0,59,55.66,37,50.68,30,63.83,7,6,72.75,96,53.63,2410,22,20,11,28,0,0,0,28,5,0,0,0,0,157,5,331,28,1,16.67,3,50.0,4,16,3,19,93,50,12,29.03,4,16,,0,0,1,Erling Haaland,Borussia Dortmund,839956,2673
3,7,1,124,57.41,41,60.29,17,89.47,47,6,84.38,165,58.1,2590,62,39,22,30,0,0,0,29,1,0,0,0,0,297,5,1269,49,43,30.94,156,66.95,49,55,31,0,55,15,12,5.45,1,0,,0,0,0,Maximilian Arnold,VfL Wolfsburg,147289,2524
20,2,0,73,51.77,8,30.77,25,50.0,7,5,82.08,81,48.5,2380,42,2,38,28,0,0,0,35,6,0,0,0,0,286,6,733,40,25,27.17,37,56.92,7,5,5,10,96,44,22,20.83,2,9,,1,0,0,Andrej Kramarić,TSG Hoffenheim,67647,2569
11,0,0,98,44.95,51,41.46,27,75.0,49,18,74.98,149,43.7,2682,22,22,41,32,0,0,0,33,4,0,0,0,0,488,15,1043,94,26,27.96,38,55.07,21,17,49,6,51,18,17,21.57,1,14,,1,0,1,Thomas Müller,FC Bayern München,35166,2672
5,1,0,74,55.64,6,26.09,32,66.67,30,10,86.95,80,51.28,2222,12,10,19,27,0,0,0,28,6,0,0,0,0,567,14,1652,55,21,30.0,54,64.29,28,25,15,2,37,15,5,13.51,0,2,,0,1,0,Raphaël Guerreiro,Borussia Dortmund,246999,2673
0,0,0,1,100.0,0,0.0,0,0.0,1,0,58.82,1,100.0,90,0,0,0,1,5,3,2,1,0,0,0,1,0,0,0,20,0,0,0.0,4,22.22,2,2,0,0,0,0,0,0.0,0,0,,0,0,0,Elias Boerdner,Eintracht Frankfurt,1102244,2674
4,4,0,97,43.89,14,45.16,24,40.0,54,14,69.92,111,44.05,2535,20,20,36,30,0,0,0,36,6,0,0,0,0,216,22,737,89,77,23.55,41,46.07,26,21,32,6,52,21,12,7.69,2,4,,0,2,0,Filip Kostić,Eintracht Frankfurt,126588,2674
28,1,0,71,41.04,73,44.24,26,45.61,11,5,73.4,144,42.6,2770,34,18,48,32,0,0,0,40,6,0,0,0,0,239,8,549,31,3,25.0,8,53.33,3,15,7,18,117,63,21,23.93,2,28,,0,0,0,André Silva,Eintracht Frankfurt,190159,2674
5,6,0,78,62.4,129,73.3,7,70.0,58,0,87.58,207,68.77,2816,15,27,2,33,0,0,0,38,7,0,0,0,0,167,1,2313,12,0,0.0,251,64.52,73,121,16,5,30,16,6,16.67,0,7,,0,2,0,Mats Hummels,Borussia Dortmund,16632,2673
6,2,0,102,48.8,29,49.15,36,59.02,16,6,84.29,131,48.88,1892,50,39,36,28,0,0,0,15,2,0,0,0,0,318,10,703,71,46,31.72,16,57.14,9,13,10,7,55,26,13,10.91,3,16,,0,0,0,Christopher Nkunku,RB Leipzig,769333,36360
9,6,0,131,51.37,18,38.3,74,54.41,14,8,78.15,149,49.34,2151,43,24,30,30,0,0,0,25,2,0,0,0,0,246,8,608,48,39,25.16,47,70.15,9,3,11,4,58,21,17,15.52,3,15,,0,0,0,Leon Bailey,Bayer 04 Leverkusen,808590,2681
0,0,0,2,100.0,0,0.0,0,0.0,1,0,77.42,2,50.0,69,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,24,1,2,66.67,1,100.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Tiago Dantas,FC Bayern München,945097,2672
11,0,0,30,50.0,10,26.32,11,61.11,7,5,78.01,40,40.82,1635,12,5,11,22,0,0,0,24,2,0,0,0,0,156,6,532,39,23,34.85,43,72.88,3,2,7,3,30,19,4,36.67,1,7,,0,0,1,Max Kruse,1. FC Union Berlin,26687,2547
10,4,0,85,48.85,8,30.77,24,47.06,39,2,83.51,93,46.5,1650,22,21,23,27,0,0,0,20,0,0,0,0,0,266,12,638,41,14,20.59,21,72.41,26,3,20,7,59,27,12,16.95,0,6,,0,0,2,Serge Gnabry,FC Bayern München,187433,2672
9,2,0,67,42.41,12,48.0,31,54.39,18,10,78.62,79,43.17,2327,18,11,34,31,0,0,0,33,7,0,0,0,0,300,9,787,66,43,32.09,72,60.5,27,15,20,3,58,27,10,15.52,1,2,,0,1,1,Vincenzo Grifo,SC Freiburg,171961,2538
6,1,0,61,37.89,7,31.82,16,45.71,26,11,80.25,68,37.16,1824,19,19,19,24,0,0,0,31,2,0,0,0,0,188,9,699,57,50,35.46,54,59.34,26,8,43,3,25,11,8,24.0,0,9,,0,0,0,Jonas Hofmann,Borussia M'gladbach,142390,2527
5,2,0,66,51.97,32,64.0,12,66.67,37,5,87.66,98,55.37,1705,17,26,7,24,0,0,0,20,4,0,0,0,0,251,5,916,19,3,27.27,71,73.2,44,10,23,4,42,13,16,11.9,0,0,,0,0,0,Leon Goretzka,FC Bayern München,184661,2672
20,3,0,58,40.85,96,55.49,18,54.55,13,8,66.07,154,48.89,2947,27,30,27,34,0,0,0,34,1,0,0,0,0,205,10,520,44,1,33.33,22,84.62,4,26,16,18,93,46,16,21.51,3,36,,0,0,0,Wout Weghorst,VfL Wolfsburg,252215,2524
6,5,0,56,56.57,32,56.14,19,63.33,5,2,63.8,88,56.41,935,33,13,13,15,0,0,0,12,1,0,0,0,0,52,4,141,12,1,9.09,8,57.14,4,4,6,5,49,13,9,12.24,3,7,,0,0,0,Nicolás González,VfB Stuttgart,901325,2677
4,2,0,74,54.41,12,35.29,16,50.0,31,4,74.42,86,50.59,2162,27,22,13,26,0,0,0,17,3,0,0,0,0,259,5,829,53,51,27.72,44,32.84,30,34,11,3,35,13,14,11.43,0,7,,0,0,1,Angeliño,RB Leipzig,848355,36360
4,4,0,62,59.05,112,68.29,8,72.73,40,1,87.46,174,64.68,2361,15,16,10,29,0,0,0,22,2,0,0,0,0,254,2,1827,10,2,20.0,69,47.26,40,69,14,2,23,7,4,17.39,1,3,,0,0,0,Willi Orbán,RB Leipzig,136924,36360
0,0,0,2,66.67,5,71.43,0,0.0,2,0,91.38,7,70.0,90,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,53,0,0,0.0,2,100.0,2,2,0,0,2,0,0,0.0,0,0,,0,0,0,Josip Stanišić,FC Bayern München,927407,2672
0,1,0,6,66.67,0,0.0,2,100.0,3,0,84.44,6,66.67,61,1,2,1,2,0,0,0,2,0,0,0,0,0,8,0,38,2,0,0.0,2,50.0,1,1,0,0,0,0,0,0.0,0,0,,0,0,0,Rocco Reitz,Borussia M'gladbach,1048650,2527
14,6,0,64,38.1,26,39.39,10,62.5,24,8,82.95,90,38.46,1969,30,42,31,30,0,0,0,32,3,0,0,0,0,238,8,832,45,13,32.5,41,73.21,13,14,25,4,56,28,9,25.0,0,4,,0,0,0,Lars Stindl,Borussia M'gladbach,23996,2527
1,9,0,71,47.65,30,56.6,10,50.0,50,9,73.86,101,50.0,2580,11,31,12,31,0,0,0,35,3,0,0,0,0,165,6,777,61,61,28.91,73,46.79,50,90,26,0,8,3,2,12.5,0,2,,0,0,1,Christopher Trimmel,1. FC Union Berlin,48557,2547
1,5,0,84,49.41,67,65.05,20,64.52,54,0,89.73,151,55.31,2651,10,43,9,31,0,0,0,33,2,0,0,0,0,194,1,2515,3,1,25.0,207,64.09,48,89,24,0,16,5,4,6.25,0,6,,0,0,0,Edmond Tapsoba,Bayer 04 Leverkusen,883262,2681
8,8,0,79,50.0,15,46.88,15,62.5,29,3,79.7,94,49.47,2029,36,21,25,27,0,0,0,21,3,0,0,0,0,308,7,1021,31,8,29.63,70,47.3,35,27,25,2,60,26,12,13.33,3,7,,0,0,1,Marcel Sabitzer,RB Leipzig,133908,36360
1,1,0,47,64.38,25,58.14,11,68.75,32,0,90.69,72,62.07,1503,4,9,4,20,0,0,0,16,3,0,0,0,0,162,0,1140,7,5,62.5,52,59.09,21,34,8,0,20,5,3,5.0,1,0,,0,1,0,Niklas Süle,FC Bayern München,168937,2672
7,9,0,190,48.47,18,42.86,82,59.85,36,4,70.95,208,47.93,2151,75,46,68,27,0,0,0,31,9,0,0,0,0,208,6,442,49,33,30.0,45,65.22,31,7,36,8,70,35,14,10.0,1,5,,0,0,0,Matheus Cunha,Hertha BSC,886363,2528
3,1,0,67,72.04,75,55.56,4,66.67,49,0,91.24,142,62.28,2537,14,13,1,29,0,0,0,42,4,0,0,0,0,40,0,1728,3,0,0.0,55,53.92,66,118,12,1,12,6,2,25.0,1,1,,0,0,0,Nico Elvedi,Borussia M'gladbach,282229,2527
1,6,0,86,70.49,73,51.41,8,72.73,58,1,82.72,159,60.23,2684,24,21,2,30,0,0,0,41,6,0,0,0,0,79,1,1259,6,1,16.67,144,51.43,66,160,13,1,14,5,1,7.14,0,0,,1,2,0,Amos Pieper,Arminia Bielefeld,851254,2540
1,5,0,94,56.63,44,67.69,30,83.33,43,4,87.03,138,59.74,2138,21,35,15,28,0,0,0,28,4,0,0,0,0,225,5,1517,17,7,38.89,105,56.45,48,49,17,1,17,5,4,5.88,2,1,,0,0,0,Emre Can,Borussia Dortmund,138156,2673
0,4,0,68,67.33,46,65.71,6,60.0,37,4,69.12,114,66.67,1960,25,15,5,23,0,0,0,31,3,0,0,0,0,123,4,544,42,52,26.94,26,24.07,20,54,12,0,16,5,6,0.0,0,3,,0,0,1,Ludwig Augustinsson,SV Werder Bremen,138546,2534
16,1,0,63,41.45,96,57.14,15,48.39,16,5,68.68,159,49.69,2143,35,31,30,33,0,0,0,35,1,0,0,0,0,160,5,454,26,0,0.0,11,44.0,9,21,15,9,68,29,15,23.53,1,3,,0,0,0,Saša Kalajdžić,VfB Stuttgart,870038,2677
0,2,0,55,47.41,19,51.35,27,65.85,14,9,77.51,74,48.37,2045,14,17,15,26,0,0,0,31,2,0,0,0,0,206,10,686,57,50,23.7,26,40.0,31,66,17,0,14,4,3,0.0,0,2,,0,0,0,Borna Sosa,VfB Stuttgart,357584,2677
5,1,0,104,49.76,12,37.5,56,60.87,14,10,84.86,116,48.13,1764,34,12,38,29,0,0,0,21,3,0,0,0,0,287,11,628,46,27,29.03,25,73.53,4,3,19,2,52,19,14,9.62,3,7,,0,0,1,Kingsley Coman,FC Bayern München,280441,2672
5,3,0,111,43.7,16,32.0,33,53.23,48,12,77.99,127,41.78,2372,30,41,41,32,0,0,0,38,4,0,0,0,0,293,9,698,56,27,28.13,33,51.56,14,21,33,6,38,11,8,13.16,0,7,,0,0,0,Daichi Kamada,Eintracht Frankfurt,794338,2674
8,1,0,109,52.91,12,37.5,42,64.62,33,6,81.68,121,50.84,2294,34,27,24,32,0,0,0,23,6,0,0,0,0,390,12,865,50,14,24.14,40,75.47,14,12,24,10,56,25,15,14.29,2,10,,0,0,1,Marco Reus,Borussia Dortmund,37092,2673
2,2,0,68,75.56,93,63.7,10,90.91,26,1,84.82,161,68.22,3060,35,9,4,34,0,0,0,50,6,0,0,0,0,231,3,1989,10,4,15.38,136,49.1,51,119,10,0,23,8,3,8.7,0,1,,0,0,0,Matthias Ginter,Borussia M'gladbach,142259,2527
1,1,0,3,60.0,7,58.33,0,0.0,1,0,86.89,10,58.82,129,2,2,0,2,0,0,0,2,1,0,0,0,0,6,0,53,0,0,0.0,1,25.0,3,9,0,0,2,1,0,50.0,0,0,,0,0,0,Ermin Bičakčić,TSG Hoffenheim,103012,2569
1,6,0,58,53.21,75,61.98,13,72.22,37,0,88.44,133,57.83,2331,9,35,7,29,0,0,0,23,3,0,0,0,0,175,1,1950,8,0,0.0,156,66.67,33,70,6,0,14,6,1,7.14,0,0,,0,2,0,Dayot Upamecano,RB Leipzig,798583,36360
