goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
1,0,0,25,62.5,0,0.0,5,71.43,9,6,94.38,25,59.52,787,11,1,5,11,0,0,0,4,2,0,0,0,0,345,6,1125,16,2,18.18,74,77.08,4,7,7,0,20,7,5,5.0,0,0,0.53,0,0,0,Vitinha,Paris Saint-Germain,902029,1644
5,2,0,56,57.73,2,40.0,15,51.72,14,4,86.64,58,56.86,1049,28,4,21,12,0,0,0,18,3,0,0,0,0,202,4,577,29,12,22.64,43,74.14,2,3,2,3,27,10,6,18.52,0,3,3.27,0,0,0,Ilan Kebbal,Paris FC,1049442,6070
3,5,0,55,49.11,3,100.0,14,46.67,22,2,80.11,58,50.43,990,19,13,18,11,0,0,0,14,1,0,0,0,0,125,4,298,23,18,26.87,33,76.74,16,7,12,0,17,7,4,17.65,1,0,3.43,0,0,0,Aron Dønnum,Toulouse,863133,1681
4,0,0,8,44.44,8,72.73,1,50.0,5,0,95.21,16,55.17,376,2,4,2,6,0,0,0,3,3,0,0,0,0,107,0,338,3,0,0.0,7,77.78,1,1,4,0,10,4,1,40.0,0,0,0.93,0,0,0,João Neves,Paris Saint-Germain,1190933,1644
1,0,0,10,62.5,0,0.0,5,55.56,1,2,88.1,10,62.5,105,4,0,1,3,0,0,0,2,0,0,0,0,0,16,2,37,3,2,28.57,2,66.67,1,1,1,0,2,1,1,50.0,0,0,0.15,0,0,0,Dilane Bakwa,RC Strasbourg,963298,1659
0,0,0,7,100.0,5,100.0,0,0.0,1,0,78.95,12,100.0,900,9,0,0,10,30,19,11,9,0,19,13,0,13,7,0,240,0,0,0.0,57,47.9,0,10,0,0,0,0,0,0.0,0,0,,0,1,0,Gerónimo Rulli,Olympique de Marseille,128383,1641
1,0,0,12,60.0,19,67.86,0,0.0,10,0,95.67,31,64.58,581,2,5,0,7,0,0,0,6,2,0,0,0,0,76,0,619,1,0,0.0,21,70.0,5,39,4,0,3,1,0,33.33,0,0,0.44,0,0,0,Lucas Beraldo,Paris Saint-Germain,1108441,1644
8,1,0,26,40.63,1,50.0,13,43.33,2,3,81.38,27,40.91,864,11,7,7,11,0,0,0,8,0,0,0,0,0,179,6,402,22,11,25.0,32,72.73,2,1,7,2,38,15,11,21.05,2,0,7.05,0,0,0,Mason Greenwood,Olympique de Marseille,942116,1641
1,2,0,16,57.14,21,63.64,0,0.0,13,0,94.57,37,60.66,709,3,11,2,8,0,0,0,6,1,0,0,0,0,70,0,697,2,0,0.0,15,41.67,9,29,0,0,3,1,1,33.33,0,0,0.29,1,0,0,Nayef Aguerd,Olympique de Marseille,877102,1641
0,0,0,0,0.0,0,0.0,0,0.0,0,0,70.91,0,0.0,360,0,0,0,4,10,6,4,3,0,2,1,2,2,1,0,78,0,0,0.0,11,28.21,0,3,1,0,0,0,0,0.0,0,0,,0,0,0,Rémy Descamps,Olympique Lyonnais,788180,1649
