goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0,0,0,0,0.0,0,0.0,0,0.0,0,0,65.52,0,0.0,90,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,19,0,0,0.0,9,47.37,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Salvatore Sirigu,Fiorentina,18954,2693
0,0,0,0,0.0,0,0.0,0,0.0,0,0,29.41,0,0.0,90,0,0,0,1,4,2,2,0,0,0,1,0,1,4,0,10,0,0,0.0,6,20.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Simone Perilli,Hellas Verona,253369,2701
0,0,0,0,0.0,0,0.0,0,0.0,0,0,76.47,0,0.0,90,0,0,1,1,4,1,3,0,0,0,0,0,0,2,0,13,0,0,0.0,6,60.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Francesco Bardi,Bologna,80203,2685
12,5,0,97,53.01,4,20.0,27,50.0,14,6,82.27,101,49.75,1751,56,10,32,25,0,0,0,17,3,0,0,0,0,209,12,608,53,35,42.68,58,76.32,8,3,18,5,65,23,17,18.46,3,5,9.27,0,0,0,Paulo Dybala,Roma,256219,2702
12,7,0,94,47.24,13,37.14,22,52.38,23,7,71.06,107,45.73,1878,49,33,23,26,0,0,0,23,9,0,0,0,0,262,8,577,45,27,32.53,81,69.23,19,16,31,5,83,27,19,14.46,4,8,11.35,0,0,0,Domenico Berardi,Sassuolo,253367,2793
3,3,0,82,46.86,14,48.28,8,44.44,48,6,88.26,96,47.06,2375,26,46,12,33,0,0,0,23,2,0,0,0,0,384,3,1323,72,68,40.72,98,67.12,25,8,27,0,56,17,21,5.36,2,2,3.09,1,0,2,Hakan Çalhanoğlu,Inter,135700,2697
12,1,0,163,44.9,8,38.1,75,41.21,43,10,83.72,171,44.53,2539,45,20,48,34,0,0,0,18,3,0,0,0,0,432,14,869,54,14,18.42,44,60.27,5,6,26,3,85,32,22,14.12,1,6,7.38,0,1,0,Khvicha Kvaratskhelia,Napoli,889259,2714
0,0,0,3,50.0,1,33.33,0,0.0,3,0,84.21,4,44.44,48,0,2,0,1,0,0,0,1,1,0,0,0,0,2,0,16,0,0,0.0,2,66.67,0,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrea Ranocchia,Monza,49518,2729
0,2,1,72,58.06,14,35.9,8,61.54,34,6,84.18,86,52.76,1760,31,19,7,22,0,0,0,13,3,0,0,0,0,357,5,1203,47,35,31.82,113,59.16,15,17,21,1,11,4,2,0.0,2,0,0.61,0,1,1,Mário Rui,Napoli,99546,2714
1,6,0,117,70.48,76,67.86,12,80.0,80,1,81.85,193,69.42,2170,25,21,6,27,0,0,0,30,1,0,0,0,0,170,1,1236,8,3,75.0,171,56.07,48,76,19,3,27,11,3,3.7,0,1,2.49,0,1,0,Lucas Martínez Quarta,Fiorentina,795297,2693
10,9,0,219,60.66,15,34.09,60,63.16,42,6,84.51,234,57.78,2782,117,53,35,35,0,0,0,18,5,0,0,0,0,276,10,824,35,8,12.9,15,55.56,21,6,24,2,57,24,19,17.54,0,5,6.7,0,1,0,Mattia Zaccagni,Lazio,293581,2699
4,5,0,139,53.46,14,36.84,32,48.48,52,5,80.11,153,51.34,2554,57,25,36,32,0,0,0,22,4,0,0,0,0,227,11,757,71,54,33.33,50,59.52,26,20,26,6,65,19,28,6.15,2,5,8.03,0,0,1,Lorenzo Pellegrini,Roma,555540,2702
3,5,0,117,62.9,53,58.24,8,47.06,92,3,85.14,170,61.37,3182,17,33,9,37,0,0,0,24,1,0,0,0,0,279,3,1764,19,3,16.67,160,54.24,47,112,21,1,32,5,7,9.38,2,0,2.9,0,1,0,Danilo,Juventus,124992,2687
21,3,0,117,45.88,40,48.78,29,48.33,25,6,75.57,157,46.59,2576,63,46,48,38,0,0,0,32,5,0,0,0,0,213,9,498,46,1,7.14,21,67.74,13,15,16,19,127,53,25,16.54,2,13,18.14,0,1,0,Lautaro Martínez,Inter,823984,2697
2,5,0,65,59.63,92,63.45,4,57.14,55,2,91.0,157,61.81,3054,7,30,7,35,0,0,0,19,5,0,0,0,0,262,2,2547,10,2,33.33,120,57.69,41,122,4,2,8,4,1,25.0,1,0,1.0,1,0,0,Min-jae Kim,Napoli,896569,2714
2,7,0,105,60.69,15,45.45,9,47.37,64,7,81.04,120,58.25,2730,32,35,9,34,0,0,0,33,3,0,0,0,0,309,12,1137,62,29,22.31,86,53.09,25,16,17,1,32,14,12,6.25,1,5,2.39,0,1,0,Sandro Tonali,Milan,892673,2692
2,5,0,111,54.41,22,50.0,27,67.5,59,2,89.15,133,53.63,2011,25,36,23,28,0,0,0,18,3,0,0,0,0,283,4,1192,43,22,27.85,93,68.89,26,13,21,0,16,3,4,12.5,0,1,0.99,0,1,0,Ismaël Bennacer,Milan,823733,2692
26,4,0,72,36.55,66,54.55,25,40.32,10,4,70.97,138,43.4,2583,38,40,48,32,0,0,0,12,5,0,0,0,0,154,2,264,34,3,15.79,10,76.92,6,29,7,24,135,55,30,19.26,5,32,21.38,0,0,0,Victor Osimhen,Napoli,822471,2714
10,7,0,102,45.13,38,62.3,29,55.77,46,4,78.13,140,48.78,2861,27,48,32,33,0,0,0,27,9,0,0,0,0,431,8,1200,58,51,32.28,92,40.17,19,33,28,7,59,27,18,16.95,1,6,7.64,0,2,0,Teun Koopmeiners,Atalanta,803033,2686
0,0,0,1,100.0,2,100.0,0,0.0,0,0,71.28,3,100.0,947,1,0,0,11,33,15,18,7,0,4,4,1,4,6,0,211,0,0,0.0,39,31.97,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Mattia Perin,Juventus,79645,2687
