goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
1,0,0,28,65.12,4,50.0,9,52.94,9,1,73.33,32,62.75,428,10,2,4,7,0,0,0,3,1,0,0,0,0,31,2,110,4,6,17.65,9,40.91,3,10,1,0,5,1,0,20.0,1,0,0.34,0,0,0,Nicola Zalewski,Atalanta,984184,2686
1,0,0,7,50.0,22,68.75,0,0.0,4,0,88.49,29,63.04,450,3,3,0,5,0,0,0,8,0,0,0,0,0,20,0,223,2,1,100.0,17,53.13,5,45,4,1,3,1,1,33.33,0,1,0.27,0,0,0,Thomas Kristensen,Udinese,1063373,2695
0,1,0,11,78.57,2,33.33,5,100.0,5,1,85.19,13,65.0,172,2,0,2,3,0,0,0,2,0,0,0,0,0,15,1,46,3,2,25.0,3,37.5,3,10,1,0,0,0,0,0.0,0,0,,0,1,0,Niels Nkounkou,Torino,941179,2696
0,1,0,7,53.85,12,66.67,1,100.0,4,0,94.15,19,61.29,270,3,5,1,3,0,0,0,2,1,0,0,0,0,11,0,193,0,1,50.0,6,50.0,4,13,1,0,5,2,1,0.0,0,1,0.37,0,0,0,Yann Bisseck,Inter,906275,2697
0,3,0,13,59.09,20,64.52,0,0.0,11,0,92.49,33,62.26,667,2,11,0,8,0,0,0,4,0,0,0,0,0,17,0,394,1,0,0.0,18,50.0,6,57,0,0,1,0,0,0.0,0,1,0.02,0,0,0,Diego Carlos,Como,604232,2704
0,0,0,3,100.0,2,100.0,1,100.0,0,0,73.98,5,100.0,866,2,0,0,10,25,14,8,9,0,15,1,1,1,4,0,236,0,0,0.0,48,37.5,0,5,0,0,0,0,0,0.0,0,0,,0,2,0,Mike Maignan,Milan,191210,2692
1,1,0,25,53.19,13,44.83,6,75.0,16,2,89.16,38,50.0,901,3,9,5,11,0,0,0,9,1,0,0,0,0,132,3,584,19,0,0.0,37,68.52,5,12,7,2,8,4,0,12.5,0,1,0.84,1,1,0,Mario Pašalić,Atalanta,190437,2686
1,0,1,19,44.19,3,42.86,4,40.0,11,1,89.88,22,44.0,751,4,8,3,9,0,0,0,6,1,0,0,0,0,125,3,382,18,14,33.33,15,75.0,6,4,8,0,5,3,0,20.0,0,0,0.63,0,0,0,Andrea Cambiaso,Juventus,917048,2687
2,2,0,17,47.22,8,57.14,4,36.36,4,3,65.52,25,50.0,430,9,4,7,6,0,0,0,4,1,0,0,0,0,21,4,57,5,0,0.0,4,66.67,1,6,2,0,12,4,4,16.67,0,4,1.64,0,0,0,Valentín Castellanos,Lazio,877013,2699
1,2,0,23,60.53,9,40.91,2,100.0,13,0,89.32,32,53.33,783,8,7,3,10,0,0,0,7,0,0,0,0,0,40,0,502,3,1,100.0,42,62.69,9,36,5,0,3,1,1,33.33,0,0,0.66,1,1,0,Jhon Lucumí,Bologna,818481,2685
2,0,0,39,53.42,0,0.0,6,35.29,15,0,83.87,39,48.15,875,18,6,7,11,0,0,0,9,4,0,0,0,0,100,1,338,12,6,22.22,18,62.07,4,6,10,2,21,6,7,9.52,0,0,1.22,0,0,0,Adrián Bernabé,Parma,934384,2690
4,0,0,20,51.28,1,20.0,2,40.0,4,0,80.54,21,47.73,485,14,5,10,8,0,0,0,5,0,0,0,0,0,31,1,120,1,0,0.0,8,66.67,1,3,2,0,13,7,0,30.77,1,2,1.86,0,0,0,Federico Bonazzoli,Cremonese,284363,2761
1,0,0,37,50.0,0,0.0,16,53.33,9,0,89.57,37,45.12,573,12,10,11,8,0,0,0,4,1,0,0,0,0,69,0,189,9,6,21.43,5,71.43,3,1,3,1,13,3,5,7.69,1,0,0.66,0,0,0,Francisco Conceição,Juventus,979222,2687
1,0,0,1,100.0,0,0.0,0,0.0,1,0,92.86,1,50.0,30,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,13,0,0,0.0,0,0.0,1,1,0,0,2,1,0,50.0,0,0,0.14,0,0,0,Juan Cabal,Juventus,988037,2687
0,0,0,0,0.0,0,0.0,0,0.0,0,0,93.55,0,0.0,124,0,0,0,2,4,1,3,0,0,1,0,1,0,2,0,29,0,0,0.0,7,77.78,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Pietro Terracciano,Milan,136856,2692
0,1,1,15,55.56,5,50.0,0,0.0,14,0,89.25,20,54.05,548,1,5,1,8,0,0,0,4,1,0,0,0,0,77,0,357,4,1,25.0,21,56.76,1,17,4,0,9,2,3,0.0,0,0,0.44,0,0,1,Marten de Roon,Atalanta,100389,2686
