goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
2,1,0,0,0.0,2,100.0,0,0.0,0,0,53.33,2,50.0,67,0,0,2,4,0,0,0,1,0,0,0,0,0,4,1,8,2,0,0.0,0,0.0,0,0,0,0,5,3,0,40.0,0,0,0.4,0,0,0,Rhys Healey,Toulouse,219952,1681
1,8,0,151,53.17,43,58.9,29,65.91,93,2,88.5,194,54.34,3034,29,52,30,36,0,0,0,30,7,0,0,0,0,542,4,1847,32,3,37.5,92,64.34,54,34,36,1,22,4,12,4.55,2,0,1.67,0,1,0,Valentin Rongier,Olympique de Marseille,581314,1641
1,0,0,57,54.81,4,22.22,13,44.83,14,1,83.1,61,50.0,864,30,11,11,17,0,0,0,5,1,0,0,0,0,124,6,359,28,18,29.03,15,55.56,8,2,9,4,12,8,0,8.33,0,0,1.28,0,0,0,Angelo Fulgini,RC Lens,787540,1648
1,5,0,132,57.89,9,45.0,29,47.54,67,2,89.67,141,56.85,1881,36,31,17,27,0,0,0,12,2,0,0,0,0,229,4,1076,23,5,21.74,31,58.49,35,15,18,0,21,9,5,4.76,1,0,0.91,0,0,0,Hicham Boudaoui,Nice,985923,1661
0,4,0,117,66.1,33,63.46,38,63.33,58,0,79.32,150,65.5,1691,21,14,12,23,0,0,0,22,0,0,0,0,0,159,1,583,12,13,19.4,33,49.25,44,52,12,0,14,0,4,0.0,1,0,0.71,0,1,0,Fabien Centonze,Nantes,802034,1647
6,2,0,90,47.37,19,44.19,28,46.67,39,6,72.39,109,46.78,1430,24,19,29,27,0,0,0,21,2,0,0,0,0,169,7,396,36,33,32.67,25,55.56,11,5,20,3,36,16,9,16.67,1,1,6.23,0,0,0,Romain Del Castillo,Stade Brestois,825681,1715
3,0,0,93,53.14,5,41.67,18,60.0,62,2,92.26,98,52.41,1898,13,19,16,27,0,0,0,18,3,0,0,0,0,373,2,1598,17,1,7.69,58,74.36,18,22,36,1,26,9,8,11.54,0,4,2.81,0,1,0,Fabián Ruiz,Paris Saint-Germain,784655,1644
0,3,0,4,66.67,10,90.91,1,100.0,1,0,83.98,14,82.35,3410,4,1,0,38,124,74,47,37,3,28,8,13,8,2,0,645,0,0,0.0,73,39.67,0,25,1,0,0,0,0,0.0,0,0,0.0,3,1,0,Gianluigi Donnarumma,Paris Saint-Germain,824509,1644
7,2,0,101,47.42,19,42.22,45,57.69,24,5,75.17,120,46.51,2355,32,19,37,32,0,0,0,43,9,0,0,0,0,206,9,566,51,34,31.19,42,52.5,9,10,24,2,57,20,21,12.28,1,1,4.92,0,0,0,Rony Lopes,Troyes,190147,1652
1,3,0,118,64.84,16,37.21,19,70.37,74,9,80.35,134,59.56,2898,25,15,10,35,0,0,0,41,3,0,0,0,0,370,12,1243,52,40,23.67,59,35.98,26,52,32,1,10,6,1,10.0,0,1,0.73,0,1,0,Caio Henrique,AS Monaco,845170,1653
