goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0,0,0,1,33.33,0,0.0,0,0.0,0,0,100.0,1,25.0,26,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0.0,1,100.0,0,0,2,0,0,0,0,0.0,0,0,,0,0,0,Piero Hincapié,Arsenal,1002837,42
0,0,0,1,20.0,2,50.0,0,0.0,1,0,93.02,3,33.33,72,0,3,0,2,0,0,0,0,0,0,0,0,0,14,0,40,1,0,0.0,2,100.0,0,2,1,0,0,0,0,0.0,0,0,,0,0,0,Archie Gray,Tottenham Hotspur,1142335,33
0,0,0,0,0.0,3,100.0,0,0.0,0,0,100.0,3,100.0,24,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0.0,1,100.0,0,4,0,0,0,0,0,0.0,0,0,,0,0,0,Diego Coppola,Brighton & Hove Albion,1050692,30
0,0,0,6,60.0,1,100.0,1,50.0,2,0,95.45,7,63.64,105,3,3,1,4,0,0,0,3,0,0,0,0,0,17,0,63,0,0,0.0,6,85.71,3,2,0,0,0,0,0,0.0,0,0,,0,1,0,Roméo Lavia,Chelsea,1069488,38
0,0,0,3,100.0,3,100.0,0,0.0,0,0,58.66,6,100.0,450,4,0,0,5,13,8,5,5,3,4,1,4,1,11,0,105,0,0,0.0,33,31.13,0,6,0,0,0,0,0,0.0,0,0,,0,0,0,Karl Darlow,Leeds United,123689,34
0,1,0,34,47.89,2,33.33,20,58.82,7,0,74.0,36,46.75,316,7,5,10,8,0,0,0,5,1,0,0,0,0,32,0,74,4,4,19.05,9,81.82,4,3,8,0,4,2,1,0.0,0,0,0.08,0,0,0,Kevin,Fulham,1112879,43
0,3,0,34,48.57,1,16.67,4,57.14,18,0,90.99,35,46.05,707,12,10,8,11,0,0,0,13,3,0,0,0,0,43,0,313,1,1,100.0,15,65.22,8,15,15,0,2,0,1,0.0,0,0,0.03,0,3,0,André,Wolverhampton,1035996,3
0,3,0,24,42.11,2,50.0,9,50.0,8,1,77.23,26,42.62,555,7,7,4,10,0,0,0,8,0,0,0,0,0,67,4,156,8,5,16.67,6,46.15,3,5,13,0,16,4,7,0.0,1,1,1.05,0,0,0,David Brooks,Bournemouth,855731,60
2,0,0,13,50.0,5,26.32,6,75.0,0,0,65.91,18,40.0,368,7,5,5,8,0,0,0,6,1,0,0,0,0,13,0,29,2,0,0.0,0,0.0,1,0,1,1,10,7,1,20.0,0,3,2.13,0,0,0,Callum Wilson,West Ham United,113956,37
1,0,0,6,50.0,2,66.67,1,33.33,3,0,65.63,8,53.33,216,3,1,3,8,0,0,0,0,0,0,0,0,0,9,0,21,2,2,33.33,0,0.0,0,3,1,1,5,3,1,20.0,0,0,0.78,0,0,0,Gabriel Martinelli,Arsenal,922573,42
1,0,0,15,50.0,2,50.0,4,36.36,5,0,71.74,17,50.0,370,6,6,1,8,0,0,0,7,0,0,0,0,0,23,0,66,2,1,16.67,3,60.0,1,6,2,0,5,2,0,20.0,0,2,0.64,0,1,0,Hee-Chan Hwang,Wolverhampton,786186,3
