goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
4,0,0,19,47.5,1,25.0,4,28.57,3,0,85.06,20,45.45,331,12,9,2,10,0,0,0,3,1,0,0,0,0,67,1,131,2,1,33.33,2,66.67,1,0,0,0,18,8,5,22.22,0,3,,0,0,0,Ansu Fati,Barcelona,962883,2817
3,4,0,136,53.54,12,42.86,53,68.83,45,9,85.39,148,52.48,3132,38,28,32,36,0,0,0,48,1,0,0,0,0,391,8,1409,37,13,18.57,138,62.73,26,27,36,3,44,17,11,6.82,0,0,,0,1,0,Sergi Darder,Espanyol,110783,2814
1,9,2,140,59.07,38,64.41,29,87.88,74,2,86.0,178,60.14,1884,37,40,26,28,0,0,0,22,2,0,0,0,0,136,2,854,11,0,0.0,72,70.59,44,23,28,0,15,1,5,6.67,0,0,,0,0,0,Geoffrey Kondogbia,Atlético Madrid,96544,2836
1,4,1,119,62.96,36,59.02,28,68.29,69,1,84.28,155,62.0,1932,22,39,7,25,0,0,0,15,4,0,0,0,0,176,3,820,10,1,14.29,38,50.67,20,42,12,0,6,2,1,16.67,1,0,,0,0,0,Juan Foyth,Villarreal,873189,2819
0,0,0,6,66.67,1,100.0,1,100.0,3,0,85.71,7,70.0,45,2,1,1,1,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0.0,0,0.0,1,1,1,0,1,0,0,0.0,0,1,,0,0,0,Jon Bautista,Real Sociedad,353262,2824
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,14,1,0,0.0,2,100.0,0,1,0,1,1,1,0,0.0,0,0,,0,0,0,Pedro Ortiz,Sevilla,964981,2833
0,0,0,3,50.0,0,0.0,0,0.0,2,0,97.37,3,37.5,64,1,1,0,1,0,0,0,0,0,0,0,0,0,12,0,37,1,2,50.0,1,100.0,0,1,2,0,0,0,0,0.0,0,0,,0,0,0,Jose Calderón,Real Betis,988650,2816
0,0,0,0,0.0,1,100.0,0,0.0,0,0,50.0,1,100.0,135,0,0,0,2,8,6,2,1,0,1,0,0,0,0,0,19,0,0,0.0,9,32.14,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Oier Olazábal,Espanyol,32185,2814
2,2,0,56,62.92,30,36.14,4,80.0,32,1,83.37,86,50.0,1991,20,19,6,24,0,0,0,22,1,0,0,0,0,56,1,787,2,0,0.0,90,48.39,26,107,7,2,17,8,2,11.76,0,1,,0,1,0,Daniel Vivian,Athletic Club,910978,2825
2,4,0,83,61.94,11,47.83,35,67.31,24,1,91.99,94,59.87,1738,24,15,13,22,0,0,0,11,1,0,0,0,0,372,2,1091,20,4,14.29,27,69.23,18,20,6,1,12,5,3,16.67,0,3,,0,3,0,Ferland Mendy,Real Madrid,792073,2829
0,4,0,3,60.0,13,100.0,0,0.0,0,0,68.63,16,88.89,3178,6,0,0,36,115,73,37,48,1,31,18,18,18,20,0,652,1,0,0.0,190,39.58,1,39,2,0,0,0,0,0.0,0,0,,1,0,0,Diego López,Espanyol,4697,2814
3,3,0,95,56.21,2,18.18,18,58.06,43,0,89.34,97,53.89,1844,34,26,19,29,0,0,0,17,1,0,0,0,0,315,3,1199,31,17,22.67,50,55.56,20,31,18,1,18,5,5,16.67,1,5,,0,1,0,Lucas Vázquez,Real Madrid,255239,2829
