goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0,0,0,0,0.0,0,0.0,0,0.0,0,0,60.98,0,0.0,90,0,0,0,1,5,3,2,0,0,1,0,0,0,3,0,25,0,0,0.0,19,54.29,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Aitor Fernández,Osasuna,99516,2820
0,0,0,1,100.0,1,100.0,1,100.0,0,0,53.6,2,100.0,630,1,0,0,7,40,19,20,9,1,8,5,3,5,11,0,119,0,0,0.0,63,38.41,0,9,0,0,0,0,0,0.0,0,0,,0,0,0,Leo Román,Mallorca,1131909,2826
18,4,0,125,54.82,9,60.0,52,54.17,36,9,79.46,134,55.14,2844,37,11,29,36,0,0,0,29,2,0,0,0,0,511,26,994,92,53,24.65,46,58.97,11,22,20,20,114,43,27,15.79,5,10,19.38,0,0,1,Raphinha,Barcelona,831005,2817
9,3,0,263,53.67,1,25.0,161,55.71,42,13,78.93,264,53.44,2861,60,30,49,35,0,0,0,27,1,0,0,0,0,633,28,1116,65,22,20.37,30,48.39,16,3,22,14,144,47,46,6.25,5,13,9.81,0,0,1,Lamine Yamal,Barcelona,1402912,2817
31,3,1,131,44.11,4,40.0,83,47.7,8,3,85.28,135,43.97,2915,40,25,49,34,0,0,0,30,2,0,0,0,0,573,15,933,52,6,17.14,45,78.95,1,0,4,29,161,85,39,19.25,4,44,25.93,1,0,1,Kylian Mbappé,Real Madrid,826643,2829
0,0,0,7,87.5,1,100.0,0,0.0,7,0,68.29,8,88.89,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0.0,0,0.0,3,4,1,0,0,0,0,0.0,0,0,,0,0,0,Sergio Arribas,Real Betis,1119678,2816
0,0,0,0,0.0,0,0.0,0,0.0,0,0,77.78,0,0.0,180,0,0,0,2,9,6,3,3,0,1,2,1,2,0,0,35,0,0,0.0,9,50.0,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Unai Marrero,Real Sociedad,1094782,2824
4,3,0,152,58.02,7,53.85,40,66.67,61,5,89.03,159,57.82,2892,51,10,35,37,0,0,0,28,2,0,0,0,0,918,14,2379,70,10,17.24,145,70.05,26,12,46,2,25,11,6,16.0,1,2,2.18,0,1,0,Pedri,Barcelona,992587,2817
9,5,0,91,48.66,13,37.14,27,49.09,20,8,86.21,104,46.85,1551,44,23,27,22,0,0,0,21,3,0,0,0,0,453,5,925,61,27,29.35,68,71.58,11,6,21,3,44,15,21,20.45,0,4,8.62,0,0,0,Isco,Real Betis,103417,2816
7,9,0,95,42.6,17,45.95,21,43.75,28,9,74.02,112,43.08,2602,47,43,32,32,0,0,0,27,9,0,0,0,0,351,21,772,98,69,33.33,70,56.45,22,14,29,6,70,18,21,10.0,2,5,7.18,0,2,3,Alejandro Baena,Villarreal,910031,2819
6,4,0,81,69.23,27,62.79,16,61.54,50,4,91.12,108,67.5,3032,15,12,1,36,0,0,0,30,1,0,0,0,0,555,7,1970,39,2,7.69,142,71.36,55,51,14,1,57,22,14,10.53,0,1,2.66,1,0,0,Federico Valverde,Real Madrid,831808,2829
9,5,1,166,58.87,30,48.39,41,59.42,61,8,87.54,196,56.98,2494,64,33,43,31,0,0,0,30,3,0,0,0,0,489,4,1321,42,1,5.56,67,73.63,28,21,14,12,62,23,15,14.52,2,9,11.5,0,1,0,Jude Bellingham,Real Madrid,991011,2829
8,4,0,117,60.94,5,31.25,21,43.75,34,3,84.82,122,58.65,1455,63,13,31,25,0,0,0,18,2,0,0,0,0,321,7,732,43,24,25.26,45,69.23,5,2,7,2,34,19,3,23.53,0,0,4.77,0,1,0,Giovani Lo Celso,Real Betis,798835,2816
5,2,0,76,48.1,5,26.32,24,42.11,25,2,84.02,81,45.76,1364,27,15,20,17,0,0,0,18,2,0,0,0,0,312,8,594,38,11,27.5,16,53.33,10,6,14,2,43,17,13,11.63,0,1,2.87,0,1,1,Antony,Real Betis,958380,2816
6,0,0,107,56.02,7,30.43,49,51.58,21,5,90.91,114,53.27,1937,37,8,15,30,0,0,0,16,1,0,0,0,0,477,5,900,49,22,27.16,12,57.14,11,7,16,1,54,20,16,11.11,1,1,4.0,0,0,0,Rodrygo,Real Madrid,910536,2829
0,2,0,5,83.33,23,95.83,0,0.0,0,0,66.95,28,93.33,3420,7,0,0,38,145,88,54,43,8,60,19,21,20,48,0,709,0,0,0.0,232,40.35,0,39,1,0,1,1,0,0.0,0,0,0.07,2,2,0,Joan García,Espanyol,930267,2814
2,7,0,64,51.2,6,31.58,14,60.87,31,6,91.33,70,48.61,1830,19,23,13,35,0,0,0,19,2,0,0,0,0,609,17,1686,68,30,26.79,118,75.64,27,13,18,1,22,6,8,9.09,0,2,1.55,0,0,2,Luka Modrić,Real Madrid,15466,2829
11,8,1,173,48.32,1,12.5,82,46.33,21,8,79.03,174,47.54,2257,70,30,49,30,0,0,0,21,3,0,0,0,0,383,13,652,59,11,19.64,40,67.8,3,0,13,10,81,28,21,13.58,3,10,10.69,0,2,0,Vinícius Júnior,Real Madrid,868812,2829
10,1,0,66,47.48,9,50.0,23,57.5,16,3,83.33,75,47.77,1222,27,21,26,25,0,0,0,10,0,0,0,0,0,213,7,515,27,5,23.81,21,72.41,3,11,10,5,42,17,8,23.81,3,1,6.51,0,1,1,Dani Olmo,Barcelona,789071,2817
27,1,0,69,43.13,37,48.05,20,60.61,10,2,74.66,106,44.73,2681,39,30,45,34,0,0,0,26,1,0,0,0,0,175,3,383,19,0,0.0,11,52.38,3,26,6,23,115,48,25,23.48,6,17,27.11,0,0,0,Robert Lewandowski,Barcelona,41789,2817
1,2,0,20,57.14,7,58.33,2,40.0,12,0,88.06,27,57.45,609,6,3,6,8,0,0,0,3,0,0,0,0,0,100,0,354,5,1,7.14,12,70.59,10,14,3,0,3,1,1,33.33,0,0,1.31,0,1,0,Daniel Carvajal,Real Madrid,138572,2829
5,0,0,41,52.56,29,45.31,17,65.38,15,1,74.66,70,49.3,1149,9,10,14,15,0,0,0,14,1,0,0,0,0,104,2,221,14,1,8.33,19,82.61,7,4,5,4,43,11,15,11.63,2,5,3.79,0,0,0,Cucho Hernández,Real Betis,887055,2816
10,4,1,61,52.14,8,50.0,15,65.22,13,5,76.69,69,51.88,1747,34,16,20,30,0,0,0,25,2,0,0,0,0,280,7,648,38,4,26.67,51,68.0,8,3,12,4,52,24,8,19.23,1,5,8.71,0,0,0,Iago Aspas,Celta Vigo,19356,2821
0,5,0,8,61.54,5,83.33,1,100.0,2,0,66.52,13,68.42,3330,4,1,0,37,132,86,45,44,8,30,47,10,49,47,0,733,0,0,0.0,313,46.17,0,39,4,0,0,0,0,0.0,0,0,,1,0,0,Sergio Herrera,Osasuna,294377,2820
3,1,0,80,58.82,8,42.11,20,50.0,30,4,89.94,88,56.77,1273,31,15,9,28,0,0,0,16,1,0,0,0,0,312,11,733,40,17,29.82,42,77.78,7,8,13,5,39,17,14,7.69,0,4,3.23,0,0,0,Arda Güler,Real Madrid,1091116,2829
17,5,0,68,37.36,13,28.89,34,54.84,25,4,78.52,81,35.68,2518,9,26,40,37,0,0,0,15,2,0,0,0,0,317,9,698,42,13,18.84,35,66.04,2,10,22,7,74,41,12,22.97,4,9,14.22,0,1,1,Julián Alvarez,Atlético Madrid,944656,2836
0,5,0,54,68.35,60,64.52,3,100.0,25,4,91.39,114,66.28,2493,28,18,3,28,0,0,0,30,1,0,0,0,0,362,4,2209,16,1,12.5,136,61.82,18,103,6,0,13,2,6,0.0,0,0,0.49,0,1,0,Iñigo Martínez,Barcelona,173883,2817
8,6,0,139,49.82,5,23.81,46,54.76,37,6,73.8,144,48.0,1896,56,40,40,29,0,0,0,22,5,0,0,0,0,164,12,400,47,30,33.33,21,37.5,14,17,25,1,44,17,13,18.18,0,9,7.55,0,1,0,Dani Raba,Leganés,873947,2845
1,2,0,32,52.46,21,63.64,5,62.5,19,1,89.8,53,56.38,940,8,18,3,12,0,0,0,8,1,0,0,0,0,72,1,634,6,0,0.0,48,57.14,12,34,5,1,10,3,3,10.0,0,0,0.64,0,0,0,Éder Militão,Real Madrid,822519,2829
0,0,0,2,66.67,3,100.0,0,0.0,1,0,53.85,5,83.33,10,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,1,Jon Magunazelaia,Real Sociedad,1134396,2824
19,4,0,100,48.31,13,28.26,34,48.57,27,2,77.92,113,44.66,1977,39,22,34,30,0,0,0,19,6,0,0,0,0,140,5,307,32,6,40.0,10,58.82,8,10,18,13,75,31,18,25.33,0,6,12.8,0,0,0,Ayoze Pérez,Villarreal,345195,2819
1,4,0,34,55.74,41,59.42,4,50.0,25,0,87.54,75,57.69,1526,5,16,2,19,0,0,0,10,4,0,0,0,0,99,0,808,7,2,50.0,64,54.7,19,112,5,3,17,5,3,5.88,1,0,2.39,1,2,0,Juan Foyth,Villarreal,873189,2819
0,2,0,5,100.0,7,87.5,0,0.0,0,0,66.58,12,92.31,1457,6,0,0,17,51,23,25,14,4,15,9,20,9,9,0,263,0,0,0.0,77,37.38,0,34,0,0,0,0,0,0.0,0,0,,1,0,0,Luiz Júnior,Villarreal,1066603,2819
3,0,0,15,50.0,1,14.29,2,40.0,5,1,85.44,16,43.24,315,8,4,6,10,0,0,0,4,0,0,0,0,0,66,1,176,8,4,30.77,3,60.0,3,4,2,0,6,4,0,50.0,0,1,0.37,0,1,0,Pablo Torre,Barcelona,1082981,2817
8,2,0,71,50.35,21,47.73,15,45.45,30,7,80.41,92,49.73,2482,26,11,20,38,0,0,0,19,2,0,0,0,0,408,13,1051,50,31,22.46,62,78.48,6,22,22,9,50,18,14,16.0,3,14,7.51,0,1,2,Antoine Griezmann,Atlético Madrid,85859,2836
2,4,0,104,55.91,30,54.55,22,44.9,63,3,88.65,134,55.6,2606,19,22,13,32,0,0,0,28,2,0,0,0,0,480,6,1601,32,11,17.46,53,51.96,20,58,22,3,18,6,4,11.11,0,7,1.81,1,1,0,Jules Koundé,Barcelona,827212,2817
2,0,1,108,62.79,15,50.0,14,51.85,69,4,87.9,123,60.89,2513,25,23,9,33,0,0,0,21,4,0,0,0,0,301,8,1162,28,17,27.42,30,47.62,27,49,19,0,16,5,6,12.5,1,4,0.77,0,1,0,Marcos Llorente,Atlético Madrid,353138,2836
2,1,0,53,53.54,3,20.0,23,62.16,14,1,87.08,56,49.12,551,16,8,16,10,0,0,0,6,1,0,0,0,0,66,0,155,14,2,16.67,2,66.67,8,4,10,0,11,3,4,18.18,0,2,1.72,0,0,0,Yan Diomande,Leganés,2087085,2845
4,3,0,69,56.1,45,58.44,10,62.5,40,0,87.41,114,57.0,2613,21,27,13,32,0,0,0,17,5,0,0,0,0,193,1,1521,10,3,37.5,123,51.9,47,147,11,3,18,5,2,22.22,1,1,1.92,0,2,0,Daniel Vivian,Athletic Club,910978,2825
1,2,0,86,60.99,22,55.0,15,60.0,42,2,88.96,108,59.67,1096,31,21,11,19,0,0,0,9,1,0,0,0,0,175,1,677,11,0,0.0,28,65.12,18,19,14,0,8,2,4,12.5,0,1,0.44,0,0,0,Eduardo Camavinga,Real Madrid,973887,2829
0,5,0,54,72.0,61,64.89,5,71.43,30,0,87.74,115,68.05,1763,19,11,3,21,0,0,0,14,1,0,0,0,0,106,1,1209,6,1,50.0,87,49.15,13,89,6,3,15,5,2,0.0,1,0,2.4,0,0,1,Nayef Aguerd,Real Sociedad,877102,2824
21,4,0,64,34.78,137,50.37,10,25.64,20,4,57.21,201,44.08,2966,35,47,44,38,0,0,0,37,5,0,0,0,0,96,3,238,16,0,0.0,5,55.56,2,25,10,12,99,37,20,21.21,1,15,18.59,0,0,0,Ante Budimir,Osasuna,37318,2820
2,7,1,42,42.0,131,60.09,2,66.67,31,0,88.95,173,54.4,3209,9,50,6,36,0,0,0,33,5,0,0,0,0,150,4,1570,13,0,0.0,89,56.69,29,221,6,4,35,8,7,5.71,0,2,2.0,0,1,0,Antonio Raíllo,Mallorca,807116,2826
2,11,0,157,61.57,47,47.0,17,56.67,96,1,74.41,204,57.46,2923,45,37,15,34,0,0,0,33,7,0,0,0,0,177,5,724,19,12,14.12,55,38.19,47,111,35,2,27,9,4,7.41,0,2,2.19,0,2,0,Nahuel Tenaglia,Deportivo Alavés,896073,2885
0,4,0,78,65.0,3,75.0,8,72.73,41,0,95.11,81,65.32,1225,30,13,7,23,0,0,0,11,0,0,0,0,0,335,3,1265,22,5,35.71,45,72.58,14,10,20,0,7,3,2,0.0,0,0,0.35,1,1,0,Dani Ceballos,Real Madrid,547838,2829
5,2,0,95,46.57,28,42.42,12,37.5,52,5,79.72,123,45.56,2438,31,36,21,36,0,0,0,28,4,0,0,0,0,322,10,845,50,47,34.56,64,65.31,15,28,34,0,27,10,11,18.52,0,10,3.05,0,1,1,Rubén García,Osasuna,260031,2820
3,7,0,96,55.81,4,36.36,14,48.28,33,5,84.09,100,54.64,2113,49,19,24,34,0,0,0,16,1,0,0,0,0,444,10,1416,42,16,27.12,103,57.54,6,14,19,0,19,4,7,15.79,0,0,1.29,1,2,0,Rodrigo de Paul,Atlético Madrid,249399,2836
2,4,0,109,54.5,20,46.51,22,46.81,71,5,84.56,129,53.09,2743,16,29,16,37,0,0,0,30,3,0,0,0,0,316,16,975,57,58,25.11,40,48.78,19,23,26,2,18,10,4,11.11,0,9,1.89,0,2,1,Sergio Gómez,Real Sociedad,855835,2824
3,3,0,74,48.05,16,47.06,27,48.21,22,6,83.45,90,47.87,1495,25,20,20,28,0,0,0,17,6,0,0,0,0,245,9,479,33,12,27.27,15,75.0,5,12,11,4,38,17,9,7.89,2,8,3.94,0,0,0,Nicolas Pépé,Villarreal,593526,2819
0,1,0,1,50.0,9,100.0,0,0.0,0,0,80.26,10,90.91,2700,2,0,0,30,77,48,28,28,1,15,7,9,7,9,1,679,1,0,0.0,83,34.16,1,24,0,0,0,0,0,0.0,0,0,,0,1,0,Thibaut Courtois,Real Madrid,70988,2829
3,9,2,79,55.24,70,61.95,16,66.67,35,0,90.47,149,58.2,2655,28,31,9,31,0,0,0,35,4,0,0,0,0,361,3,2079,21,10,23.81,110,54.73,34,118,19,1,34,13,10,8.82,0,2,3.97,2,2,0,Marcos Alonso,Celta Vigo,69408,2821
3,0,0,36,48.0,17,80.95,18,58.06,7,2,79.73,53,55.21,717,11,10,9,17,0,0,0,6,4,0,0,0,0,113,7,232,17,3,30.0,19,67.86,2,7,9,1,26,12,5,11.54,1,1,4.15,0,0,0,Gerard Moreno,Villarreal,146866,2819
1,4,0,44,59.46,51,53.68,6,66.67,25,0,84.4,95,56.21,1788,15,15,7,21,0,0,0,10,1,0,0,0,0,96,1,990,4,2,66.67,84,44.92,34,127,7,0,9,2,1,11.11,1,0,0.48,0,1,0,Yeray Álvarez,Athletic Club,807648,2825
2,8,0,68,48.92,93,59.62,4,80.0,46,3,84.02,161,54.58,3326,19,50,4,37,0,0,0,37,8,0,0,0,0,209,3,1719,14,3,37.5,175,46.05,41,178,20,2,58,17,14,3.45,4,0,3.56,0,1,0,Florian Lejeune,Rayo Vallecano,88528,2818
1,5,0,129,56.58,32,45.71,21,60.0,61,4,81.24,161,54.03,2878,48,38,17,33,0,0,0,28,6,0,0,0,0,354,5,1074,70,55,27.36,83,48.54,24,28,37,0,32,8,11,3.13,1,0,1.83,1,2,0,Luis Milla,Getafe,811629,2859
1,3,0,16,59.26,33,61.11,0,0.0,12,1,91.92,49,60.49,766,4,9,1,12,0,0,0,5,0,0,0,0,0,68,1,660,4,0,0.0,26,54.17,9,22,1,1,4,2,0,25.0,0,0,0.95,0,0,0,Ronald Araújo,Barcelona,925097,2817
0,0,0,0,0.0,1,100.0,0,0.0,0,0,83.33,1,100.0,180,1,0,0,2,2,1,1,0,0,2,1,0,1,0,0,40,0,0,0.0,3,27.27,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Juan Musso,Atlético Madrid,263651,2836
0,5,0,81,59.56,74,73.27,10,76.92,47,0,92.91,155,65.4,2692,24,26,8,32,0,0,0,28,3,0,0,0,0,284,2,1862,5,1,8.33,64,63.37,46,91,20,3,19,3,4,0.0,0,0,1.65,0,1,0,Aurélien Tchouaméni,Real Madrid,859025,2829
2,9,0,48,57.83,38,50.0,3,100.0,27,1,87.76,86,54.09,1976,19,29,3,23,0,0,0,13,5,0,0,0,0,110,2,1190,5,0,0.0,100,50.76,22,103,4,1,10,4,3,20.0,0,2,2.41,0,1,0,Clément Lenglet,Atlético Madrid,580550,2836
4,6,1,94,45.63,11,50.0,25,44.64,38,6,80.89,105,46.05,2741,31,24,14,34,0,0,0,44,3,0,0,0,0,461,12,1439,35,21,15.11,99,48.29,22,36,43,2,33,10,11,12.12,0,2,1.46,0,7,0,Óscar Mingueza,Celta Vigo,859773,2821
0,6,0,17,85.0,10,100.0,6,100.0,4,0,63.12,27,90.0,2880,6,1,0,32,96,64,31,31,8,30,13,11,16,52,0,659,1,0,0.0,212,35.81,0,26,2,0,0,0,0,0.0,0,0,,0,4,0,Augusto Batalla,Rayo Vallecano,358910,2818
0,1,0,2,100.0,10,83.33,2,100.0,0,0,66.96,12,85.71,2790,3,0,0,31,85,58,25,28,6,14,7,15,7,47,0,612,0,0,0.0,221,42.34,0,28,0,0,0,0,0,0.0,0,0,,0,1,0,Dominik Greif,Mallorca,791046,2826
1,11,0,107,53.5,43,60.56,10,38.46,71,7,79.98,150,55.35,2955,28,38,11,35,0,0,0,32,12,0,0,0,0,233,10,895,46,31,27.93,35,31.82,40,99,30,5,20,6,5,5.0,1,3,2.46,0,1,1,Sergi Cardona,Villarreal,986245,2819
10,1,1,35,53.03,5,35.71,11,57.89,8,6,77.58,40,50.0,1109,16,5,13,27,0,0,0,20,1,0,0,0,0,148,6,263,19,3,17.65,4,40.0,4,4,5,11,48,22,10,20.83,2,6,7.95,0,0,0,Ferran Torres,Barcelona,855833,2817
2,1,0,61,48.03,10,34.48,15,44.12,19,5,81.67,71,45.51,1920,28,14,25,27,0,0,0,30,4,0,0,0,0,234,9,597,33,37,29.84,14,58.33,15,15,10,1,35,10,12,5.71,0,4,2.81,0,1,0,Viktor Tsygankov,Girona FC,319735,24264
0,0,0,2,100.0,2,100.0,0,0.0,1,1,84.8,4,100.0,630,1,0,0,7,13,7,6,5,2,2,4,5,4,2,1,145,1,0,0.0,27,51.92,0,8,0,0,0,0,0,0.0,0,0,,0,0,0,Andriy Lunin,Real Madrid,857574,2829
5,5,0,179,53.27,11,36.67,75,53.19,31,0,77.03,190,51.91,2382,73,21,48,36,0,0,0,27,1,0,0,0,0,326,9,664,45,23,27.06,24,58.54,17,10,24,2,43,14,16,11.63,1,8,3.56,0,1,0,Takefusa Kubo,Real Sociedad,880218,2824
1,0,0,2,66.67,0,0.0,1,100.0,1,0,84.38,2,66.67,71,0,1,0,3,0,0,0,0,0,0,0,0,0,10,0,27,1,1,100.0,2,50.0,1,0,0,0,4,2,0,25.0,0,0,0.2,0,0,0,Arsen Zakharyan,Real Sociedad,1066045,2824
